,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh_Standard,SoT_Standard,SoT%_Standard,Sh/90_Standard,SoT/90_Standard,G/Sh_Standard,G/SoT_Standard,Dist_Standard,FK_Standard,PK_Performance,PKatt_Performance,xG_Expected,npxG_Expected,npxG/Sh_Expected,G-xG_Expected,np:G-xG_Expected
23,Joachim Andersen,dk  DEN,DF,Lyon,24,1996,2.1,0,5,0,0.0,2.34,0.00,0.00,,20.0,1,0,0,0.3,0.3,0.06,-0.3,-0.3
24,Benjamin André,fr  FRA,MF,Lille,29,1990,32.1,0,20,7,35.0,0.62,0.22,0.00,0.00,13.8,0,0,0,1.1,1.1,0.06,-1.1,-1.1
25,Victorien Angban,ci  CIV,MF,Metz,23,1996,18.6,0,6,1,16.7,0.32,0.05,0.00,0.00,21.1,0,0,0,0.3,0.3,0.05,-0.3,-0.3
26,Houssem Aouar,fr  FRA,"MF,FW",Lyon,22,1998,19.8,7,71,25,35.2,3.59,1.26,0.07,0.20,15.9,0,2,2,10.3,8.8,0.12,-3.3,-3.8
27,Adil Aouchiche,fr  FRA,"MF,FW",Saint-Étienne,18,2002,19.2,2,27,12,44.4,1.40,0.62,0.07,0.17,20.7,2,0,0,3.3,3.3,0.12,-1.3,-1.3
28,Dennis Appiah,fr  FRA,DF,Nantes,28,1992,17.3,0,7,0,0.0,0.40,0.00,0.00,,18.7,0,0,0,0.2,0.2,0.03,-0.2,-0.2
29,Luiz Araújo,br  BRA,MF,Lille,24,1996,16.6,4,50,10,20.0,3.01,0.60,0.08,0.40,22.6,1,0,0,3.7,3.7,0.07,+0.3,+0.3
30,Karim Aribi,dz  ALG,FW,Nîmes,26,1994,3.3,0,9,2,22.2,2.76,0.61,0.00,0.00,12.3,0,0,0,1.0,1.0,0.11,-1.0,-1.0
31,Roger Assalé,ci  CIV,"FW,MF",Dijon,26,1993,9.2,1,11,5,45.5,1.20,0.54,0.09,0.20,16.7,0,0,0,0.8,0.8,0.07,+0.2,+0.2
32,Youcef Attal,dz  ALG,"DF,MF",Nice,24,1996,10.6,1,8,5,62.5,0.75,0.47,0.13,0.20,17.6,0,0,0,0.6,0.6,0.07,+0.4,+0.4
33,Jean-Kévin Augustin,fr  FRA,FW,Nantes,23,1997,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
34,Ludovic Baal,gf  GUF,DF,Brest,34,1986,3.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
35,Loïc Bade,fr  FRA,DF,Lens,20,2000,29.0,0,11,3,27.3,0.38,0.10,0.00,0.00,14.7,0,0,0,0.6,0.6,0.06,-0.6,-0.6
36,Stéphane Bahoken,cm  CMR,FW,Angers,28,1992,18.0,6,57,23,40.4,3.17,1.28,0.11,0.26,16.7,0,0,1,7.4,6.6,0.12,-1.4,-0.6
37,Stefan Bajic,fr  FRA,GK,Saint-Étienne,18,2001,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
38,Mitchel Bakker,nl  NED,DF,Paris S-G,20,2000,18.8,0,2,2,100.0,0.11,0.11,0.00,0.00,14.0,0,0,0,0.2,0.2,0.10,-0.2,-0.2
39,Dilane Bakwa,fr  FRA,"FW,MF",Bordeaux,17,2002,0.6,0,3,2,66.7,4.82,3.21,0.00,0.00,22.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
40,Leonardo Balerdi,ar  ARG,DF,Marseille,21,1999,18.2,2,13,4,30.8,0.72,0.22,0.15,0.50,8.2,0,0,0,1.8,1.8,0.14,+0.2,+0.2
41,Fodé Ballo-Touré,sn  SEN,DF,Monaco,23,1997,7.4,0,2,1,50.0,0.27,0.14,0.00,0.00,13.0,0,0,0,0.2,0.2,0.10,-0.2,-0.2
42,Abdoulaye Bamba,ci  CIV,DF,Angers,30,1990,15.0,0,1,1,100.0,0.07,0.07,0.00,0.00,15.6,0,0,0,0.0,0.0,0.05,0.0,0.0
43,Jonathan Bamba,fr  FRA,MF,Lille,24,1996,33.2,6,60,20,33.3,1.81,0.60,0.10,0.30,21.6,1,0,0,4.4,4.4,0.07,+1.6,+1.6
44,Robson Bambu,br  BRA,DF,Nice,22,1997,11.6,0,2,1,50.0,0.17,0.09,0.00,0.00,14.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
45,Simon Banza,fr  FRA,FW,Lens,23,1996,15.2,5,36,12,33.3,2.36,0.79,0.11,0.33,13.4,0,1,1,5.9,5.1,0.14,-0.9,-1.1
46,Danilo Barbosa,br  BRA,DF,Nice,24,1996,2.8,0,2,0,0.0,0.72,0.00,0.00,,20.0,1,0,0,0.2,0.2,0.12,-0.2,-0.2
47,Melvin Bard,fr  FRA,DF,Lyon,19,2000,4.8,0,2,1,50.0,0.42,0.21,0.00,0.00,16.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
48,Toma Bašić,hr  CRO,MF,Bordeaux,23,1996,28.9,4,45,17,37.8,1.56,0.59,0.09,0.24,20.9,7,0,0,3.3,3.3,0.07,+0.7,+0.7
49,Cristian Battocchio,it  ITA,"MF,FW",Brest,28,1992,3.9,0,5,1,20.0,1.27,0.25,0.00,0.00,22.6,1,0,0,0.5,0.5,0.11,-0.5,-0.5
50,Paul Baysse,fr  FRA,DF,Bordeaux,32,1988,29.0,2,11,2,18.2,0.38,0.07,0.18,1.00,9.0,0,0,0,1.2,1.2,0.11,+0.8,+0.8
51,Erwan Belhadji,fr  FRA,MF,Dijon,19,2001,0.3,0,1,0,0.0,3.00,0.00,0.00,,23.9,0,0,0,0.0,0.0,0.03,0.0,0.0
52,Haris Belkebla,dz  ALG,MF,Brest,26,1994,30.3,0,7,0,0.0,0.23,0.00,0.00,,22.5,0,0,0,0.6,0.6,0.08,-0.6,-0.6
53,Jean-Ricner Bellegarde,fr  FRA,"MF,FW",Strasbourg,22,1998,23.2,1,26,5,19.2,1.12,0.22,0.04,0.20,17.2,0,0,0,2.8,2.8,0.11,-1.8,-1.8
54,Sami Ben Amar,ma  MAR,MF,Nîmes,22,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
55,Hatem Ben Arfa,fr  FRA,"MF,FW",Bordeaux,33,1987,18.9,2,33,11,33.3,1.74,0.58,0.06,0.18,21.4,5,0,0,2.3,2.3,0.07,-0.3,-0.3
56,Salim Ben Seghir,fr  FRA,DF,Nice,17,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
57,Wissam Ben Yedder,fr  FRA,FW,Monaco,29,1990,29.0,20,68,22,32.4,2.35,0.76,0.15,0.45,16.9,5,10,12,19.1,10.0,0.15,+0.9,0.0
58,Samy Benchama,fr  FRA,"MF,DF",Montpellier,20,2000,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
59,Darío Benedetto,ar  ARG,FW,Marseille,30,1990,17.5,5,37,14,37.8,2.11,0.80,0.11,0.29,15.6,0,1,1,7.6,6.8,0.18,-2.6,-2.8
60,Walter Benítez,ar  ARG,GK,Nice,27,1993,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
61,Loris Benito,ch  SUI,DF,Bordeaux,28,1992,29.5,0,6,1,16.7,0.20,0.03,0.00,0.00,10.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3
62,Bilal Benkhedim,fr  FRA,FW,Saint-Étienne,19,2001,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
63,Djamel Benlamri,dz  ALG,DF,Lyon,30,1989,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
64,Yassine Benrahou,fr  FRA,MF,Nîmes,21,1999,13.8,0,19,4,21.1,1.38,0.29,0.00,0.00,23.7,5,0,0,0.8,0.8,0.04,-0.8,-0.8
65,Yassine Benzia,dz  ALG,"MF,FW",Dijon,25,1994,4.5,2,4,0,0.0,0.88,0.00,0.00,,26.5,0,2,2,1.8,0.3,0.08,+0.2,-0.3
66,Valon Berisha,xk  KVX,MF,Reims,27,1993,18.3,0,21,3,14.3,1.15,0.16,0.00,0.00,21.1,3,0,0,1.0,1.0,0.05,-1.0,-1.0
67,Paul Bernardoni,fr  FRA,GK,Angers,23,1997,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
68,Juan Bernat,es  ESP,DF,Paris S-G,27,1993,2.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
69,Dimitry Bertaud,fr  FRA,GK,Montpellier,22,1998,8.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
70,Loïc Bessile,tg  TOG,DF,Bordeaux,21,1999,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
71,Giulian Biancone,fr  FRA,"DF,MF",Monaco,20,2000,1.0,0,1,0,0.0,0.98,0.00,0.00,,19.2,0,0,0,0.0,0.0,0.04,0.0,0.0
72,El Bilal Touré,ml  MLI,"FW,MF",Reims,18,2001,13.8,4,20,9,45.0,1.45,0.65,0.20,0.44,10.8,0,0,0,2.4,2.4,0.12,+1.6,+1.6
73,Ludovic Blas,fr  FRA,"MF,FW",Nantes,22,1997,31.0,10,72,24,33.3,2.33,0.78,0.14,0.42,19.0,0,0,0,6.6,6.6,0.09,+3.4,+3.4
74,Antonin Bobichon,fr  FRA,"MF,FW",Angers,24,1995,10.1,0,22,3,13.6,2.17,0.30,0.00,0.00,22.8,3,0,0,1.1,1.1,0.05,-1.1,-1.1
75,Quentin Boisgard,fr  FRA,"MF,FW",Lorient,23,1997,14.6,2,24,7,29.2,1.64,0.48,0.08,0.29,21.1,3,0,0,1.9,1.9,0.08,+0.1,+0.1
76,Sven Botman,nl  NED,DF,Lille,20,2000,36.8,0,16,5,31.3,0.44,0.14,0.00,0.00,13.8,1,0,0,1.0,1.0,0.06,-1.0,-1.0
77,Denis Bouanga,ga  GAB,"MF,FW",Saint-Étienne,25,1994,30.2,7,97,35,36.1,3.21,1.16,0.04,0.11,18.9,4,3,4,12.2,9.2,0.10,-5.2,-5.2
78,Hicham Boudaoui,dz  ALG,"MF,FW",Nice,20,1999,19.3,3,16,9,56.3,0.83,0.47,0.19,0.33,19.2,0,0,0,2.3,2.3,0.15,+0.7,+0.7
79,Ryad Boudebouz,dz  ALG,"MF,FW",Saint-Étienne,30,1990,7.2,0,11,3,27.3,1.52,0.41,0.00,0.00,24.0,2,0,2,2.3,0.7,0.07,-2.3,-0.7
80,Sofiane Boufal,ma  MAR,"FW,MF",Angers,26,1993,8.1,1,14,5,35.7,1.72,0.61,0.07,0.20,15.9,2,0,0,1.6,1.6,0.11,-0.6,-0.6
81,Farid Boulaya,dz  ALG,"MF,FW",Metz,27,1993,31.3,6,77,26,33.8,2.46,0.83,0.06,0.19,26.3,26,1,2,5.5,4.0,0.05,+0.5,+1.0
82,Ismaëlben Boura,fr  FRA,DF,Lens,19,2000,9.1,0,2,0,0.0,0.22,0.00,0.00,,18.2,0,0,0,0.2,0.2,0.10,-0.2,-0.2
83,Benjamin Bourigeaud,fr  FRA,"MF,FW",Rennes,26,1994,28.4,6,64,24,37.5,2.26,0.85,0.09,0.25,21.0,11,0,0,5.6,5.6,0.09,+0.4,+0.4
84,John Boye,gh  GHA,DF,Metz,33,1987,33.8,1,13,2,15.4,0.38,0.06,0.08,0.50,8.5,0,0,0,1.9,1.9,0.14,-0.9,-0.9
85,Umut Bozok,tr  TUR,"FW,MF",Lorient,23,1996,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
86,Domagoj Bradarić,hr  CRO,DF,Lille,20,1999,14.0,1,4,3,75.0,0.29,0.21,0.25,0.33,20.0,0,0,0,0.3,0.3,0.06,+0.7,+0.7
87,Lilian Brassier,fr  FRA,DF,Brest,20,1999,10.7,1,5,1,20.0,0.47,0.09,0.20,1.00,18.1,0,0,0,0.2,0.2,0.05,+0.8,+0.8
88,Anthony Briançon,fr  FRA,DF,Nîmes,25,1994,13.6,0,4,2,50.0,0.29,0.15,0.00,0.00,17.5,0,0,0,0.2,0.2,0.06,-0.2,-0.2
89,Jimmy Briand,fr  FRA,FW,Bordeaux,34,1985,6.3,1,12,3,25.0,1.89,0.47,0.00,0.00,13.9,0,1,1,1.6,0.9,0.07,-0.6,-0.9
90,Dylan Bronn,tn  TUN,DF,Metz,25,1995,37.9,2,13,3,23.1,0.34,0.08,0.08,0.33,24.0,1,1,2,2.1,0.6,0.05,-0.1,+0.4
91,Lucas Buadés,fr  FRA,MF,Nîmes,22,1997,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
92,Marcin Bułka,pl  POL,GK,Paris S-G,20,1999,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
93,Jimmy Cabot,fr  FRA,"FW,MF",Angers,26,1994,10.5,1,10,4,40.0,0.96,0.38,0.10,0.25,21.0,0,0,0,1.2,1.2,0.12,-0.2,-0.2
94,Anthony Caci,fr  FRA,DF,Strasbourg,23,1997,31.1,0,8,0,0.0,0.26,0.00,0.00,,23.7,0,0,0,0.3,0.3,0.04,-0.3,-0.3
95,Mathieu Cafaro,fr  FRA,"MF,FW",Reims,23,1997,23.0,4,61,20,32.8,2.65,0.87,0.07,0.20,24.5,10,0,0,3.4,3.4,0.06,+0.6,+0.6
96,Yannick Cahuzac,fr  FRA,MF,Lens,35,1985,25.0,1,8,2,25.0,0.32,0.08,0.13,0.50,9.0,0,0,0,1.6,1.6,0.20,-0.6,-0.6
97,Marc-Aurèle Caillard,fr  FRA,GK,Metz,26,1994,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
98,Duje Ćaleta-Car,hr  CRO,DF,Marseille,23,1996,31.3,2,10,3,30.0,0.32,0.10,0.20,0.67,8.9,0,0,0,1.0,1.0,0.10,+1.0,+1.0
99,Mahdi Camara,fr  FRA,"MF,DF",Saint-Étienne,22,1998,36.6,3,22,10,45.5,0.60,0.27,0.14,0.30,18.2,0,0,0,3.5,3.5,0.16,-0.5,-0.5
100,Eduardo Camavinga,fr  FRA,MF,Rennes,17,2002,26.7,1,26,8,30.8,0.97,0.30,0.04,0.13,17.9,0,0,0,1.9,1.9,0.07,-0.9,-0.9
101,Pierrick Capelle,fr  FRA,"MF,DF",Angers,33,1987,22.8,3,29,5,17.2,1.27,0.22,0.10,0.60,20.5,1,0,0,3.6,3.6,0.13,-0.6,-0.6
102,Maxence Caqueret,fr  FRA,MF,Lyon,20,2000,19.6,0,9,0,0.0,0.46,0.00,0.00,,19.3,0,0,0,0.7,0.7,0.08,-0.7,-0.7
103,Irvin Cardona,fr  FRA,"FW,MF",Brest,22,1997,22.5,7,56,20,35.7,2.48,0.89,0.13,0.35,13.0,1,0,0,7.6,7.6,0.14,-0.6,-0.6
104,Lionel Carole,fr  FRA,DF,Strasbourg,29,1991,14.9,0,3,1,33.3,0.20,0.07,0.00,0.00,21.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1
105,Moreto Cassamã,gw  GNB,MF,Reims,22,1998,22.6,1,11,2,18.2,0.49,0.09,0.09,0.50,26.7,0,0,0,0.3,0.3,0.03,+0.7,+0.7
106,Jean-Charles Castelletto,cm  CMR,DF,Nantes,25,1995,21.6,1,8,4,50.0,0.37,0.18,0.13,0.25,6.3,0,0,0,1.7,1.7,0.23,-0.7,-0.7
107,Zeki Çelik,tr  TUR,DF,Lille,23,1997,26.5,3,16,6,37.5,0.60,0.23,0.19,0.50,20.6,0,0,0,0.8,0.8,0.05,+2.2,+2.2
108,Bersant Celina,xk  KVX,"MF,FW",Dijon,23,1996,25.5,0,24,5,20.8,0.94,0.20,0.00,0.00,22.0,4,0,0,1.5,1.5,0.06,-1.5,-1.5
109,Fabien Centonze,fr  FRA,DF,Metz,24,1996,35.8,1,25,7,28.0,0.70,0.20,0.04,0.14,22.7,0,0,0,1.2,1.2,0.05,-0.2,-0.2
110,Nassim Chadli,fr  FRA,"FW,MF",Nîmes,19,2001,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
111,Fouad Chafik,ma  MAR,DF,Dijon,33,1986,18.0,1,5,1,20.0,0.28,0.06,0.20,1.00,24.6,0,0,0,0.2,0.2,0.03,+0.8,+0.8
112,Mehdi Chahiri,ma  MAR,"FW,MF",Strasbourg,24,1996,8.9,2,21,7,33.3,2.36,0.79,0.10,0.29,19.7,0,0,0,1.9,1.9,0.09,+0.1,+0.1
113,Aníbal Chalá,ec  ECU,DF,Dijon,24,1996,8.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
114,Trevoh Chalobah,eng  ENG,"DF,MF",Lorient,21,1999,24.9,2,14,3,21.4,0.56,0.12,0.14,0.67,12.1,0,0,0,1.9,1.9,0.14,+0.1,+0.1
115,Gaëtan Charbonnier,fr  FRA,"MF,FW",Brest,31,1988,17.4,6,34,12,35.3,1.95,0.69,0.15,0.42,14.7,3,1,1,5.7,5.0,0.15,+0.3,0.0
116,Brendan Chardonnet,fr  FRA,DF,Brest,25,1994,30.2,3,20,9,45.0,0.66,0.30,0.15,0.33,11.1,0,0,0,2.4,2.4,0.12,+0.6,+0.6
117,Xavier Chavalerin,fr  FRA,MF,Reims,29,1991,28.3,0,22,6,27.3,0.78,0.21,0.00,0.00,20.6,0,0,0,1.2,1.2,0.05,-1.2,-1.2
118,Pape Cheikh Diop,sn  SEN,MF,Dijon,22,1997,12.1,0,6,0,0.0,0.50,0.00,0.00,,19.6,0,0,0,0.4,0.4,0.07,-0.4,-0.4
119,Rayan Cherki,fr  FRA,"FW,MF",Lyon,16,2003,7.8,1,16,5,31.3,2.06,0.64,0.06,0.20,17.9,0,0,0,1.0,1.0,0.06,0.0,0.0
120,Pedro Chirivella,es  ESP,MF,Nantes,23,1997,25.3,0,9,2,22.2,0.36,0.08,0.00,0.00,20.6,0,0,0,0.3,0.3,0.04,-0.3,-0.3
121,Joris Chotard,fr  FRA,MF,Montpellier,18,2001,12.9,0,8,3,37.5,0.62,0.23,0.00,0.00,17.4,0,0,0,0.7,0.7,0.09,-0.7,-0.7
122,Mounir Chouiar,fr  FRA,"FW,MF",Dijon,21,1999,14.3,0,23,5,21.7,1.61,0.35,0.00,0.00,21.1,4,0,1,2.0,1.2,0.05,-2.0,-1.2
123,Sébastien Cibois,fr  FRA,GK,Brest,22,1998,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
124,Alexis Claude-Maurice,fr  FRA,"MF,FW",Nice,22,1998,21.2,4,33,15,45.5,1.55,0.71,0.12,0.27,18.2,3,0,0,4.0,4.0,0.13,0.0,0.0
125,Jonathan Clauss,fr  FRA,DF,Lens,27,1992,28.0,3,35,14,40.0,1.25,0.50,0.09,0.21,22.0,3,0,0,1.8,1.8,0.05,+1.2,+1.2
126,Marcus Coco,fr  FRA,"MF,FW",Nantes,24,1996,16.4,0,13,1,7.7,0.79,0.06,0.00,0.00,15.3,0,0,0,0.9,0.9,0.07,-0.9,-0.9
127,Racine Coly,sn  SEN,DF,Nice,24,1995,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
128,Daniel Congré,fr  FRA,DF,Montpellier,35,1985,36.6,2,13,3,23.1,0.36,0.08,0.15,0.67,7.5,0,0,0,1.3,1.3,0.10,+0.7,+0.7
129,Sébastien Corchia,fr  FRA,DF,Nantes,29,1990,23.0,0,21,7,33.3,0.91,0.30,0.00,0.00,24.2,5,0,0,0.7,0.7,0.03,-0.7,-0.7
130,Maxwel Cornet,ci  CIV,"DF,FW",Lyon,23,1996,27.2,2,22,11,50.0,0.81,0.40,0.09,0.18,16.8,2,0,0,2.5,2.5,0.12,-0.5,-0.5
131,David Pereira da Costa,pt  POR,"MF,FW",Lens,19,2001,1.8,1,2,1,50.0,1.14,0.57,0.50,1.00,17.5,0,0,0,0.7,0.7,0.37,+0.3,+0.3
132,Charles Costes,fr  FRA,MF,Dijon,17,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
133,Benoît Costil,fr  FRA,GK,Bordeaux,33,1987,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
134,Kalifa Coulibaly,ml  MLI,FW,Nantes,28,1991,10.9,3,18,4,22.2,1.65,0.37,0.11,0.50,12.3,0,1,1,3.0,2.2,0.12,0.0,-0.2
135,Lassana Coulibaly,ml  MLI,"MF,FW",Angers,24,1996,18.7,1,14,4,28.6,0.75,0.21,0.07,0.25,23.3,0,0,0,0.7,0.7,0.05,+0.3,+0.3
136,Senou Coulibaly,ml  MLI,DF,Dijon,25,1994,21.5,2,5,3,60.0,0.23,0.14,0.40,0.67,6.7,0,0,0,0.7,0.7,0.14,+1.3,+1.3
137,Nicolas Cozza,fr  FRA,DF,Montpellier,21,1999,15.2,0,1,0,0.0,0.07,0.00,0.00,,6.0,0,0,0,0.4,0.4,0.38,-0.4,-0.4
138,Adrián Cubas,py  PAR,MF,Nîmes,24,1996,24.9,1,11,5,45.5,0.44,0.20,0.09,0.20,23.5,0,0,0,0.5,0.5,0.04,+0.5,+0.5
139,Mickaël Cuisance,fr  FRA,MF,Marseille,20,1999,11.4,2,9,3,33.3,0.79,0.26,0.22,0.67,17.3,1,0,0,0.9,0.9,0.10,+1.1,+1.1
140,Damien Da Silva,fr  FRA,DF,Rennes,32,1988,29.6,4,23,11,47.8,0.78,0.37,0.17,0.36,12.8,0,0,0,1.8,1.8,0.08,+2.2,+2.2
141,Colin Dagba,fr  FRA,DF,Paris S-G,21,1998,15.1,1,7,1,14.3,0.46,0.07,0.14,1.00,20.6,0,0,0,0.3,0.3,0.04,+0.7,+0.7
142,Flavius Daniliuc,at  AUT,DF,Nice,19,2001,16.4,1,8,1,12.5,0.49,0.06,0.13,1.00,17.7,0,0,0,0.8,0.8,0.10,+0.2,+0.2
143,Dante,br  BRA,DF,Nice,36,1983,8.6,2,6,2,33.3,0.70,0.23,0.33,1.00,12.1,1,0,0,0.6,0.6,0.09,+1.4,+1.4
144,Jonathan David,ca  CAN,FW,Lille,20,2000,26.2,13,55,33,60.0,2.10,1.26,0.24,0.39,15.0,0,0,0,9.8,9.8,0.18,+3.2,+3.2
145,Mattia De Sciglio,it  ITA,DF,Lyon,27,1992,16.3,0,4,2,50.0,0.25,0.12,0.00,0.00,24.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
146,Thibault De Smet,be  BEL,DF,Reims,22,1998,5.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
147,Lucas Deaux,fr  FRA,"MF,DF",Nîmes,31,1988,19.5,1,14,6,42.9,0.72,0.31,0.07,0.17,17.8,0,0,0,0.9,0.9,0.07,+0.1,+0.1
148,Mathieu Debuchy,fr  FRA,DF,Saint-Étienne,35,1985,23.4,2,26,7,26.9,1.11,0.30,0.08,0.29,12.7,0,0,0,2.6,2.6,0.10,-0.6,-0.6
