,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live_Pass Types,Dead_Pass Types,FK_Pass Types,TB_Pass Types,Press_Pass Types,Sw_Pass Types,Crs_Pass Types,CK_Pass Types,In_Corner Kicks,Out_Corner Kicks,Str_Corner Kicks,Ground_Height,Low_Height,High_Height,Left_Body Parts,Right_Body Parts,Head_Body Parts,TI_Body Parts,Other_Body Parts,Cmp,Off_Outcomes,Out_Outcomes,Int_Outcomes,Blocks_Outcomes
358,Chrislain Matsima,fr  FRA,DF,Monaco,18,2002,3.9,272,260,12,7,0,15,11,2,0,0,0,0,222,22,28,16,237,8,5,1,244,1,3,0,6
359,Tony Mauricio,fr  FRA,MF,Lens,26,1994,5.6,342,289,53,19,0,63,24,7,31,13,11,2,241,33,68,277,51,9,2,1,275,0,3,13,14
360,Stephy Mavididi,eng  ENG,"FW,MF",Montpellier,22,1998,22.6,512,496,16,1,3,105,6,19,0,0,0,0,383,85,44,77,388,23,8,8,398,2,11,13,32
361,Youssef Maziz,fr  FRA,"MF,FW",Metz,22,1998,2.9,119,98,21,8,0,22,3,3,6,2,2,1,79,17,23,13,101,2,0,0,84,0,3,7,4
362,Kylian Mbappé,fr  FRA,FW,Paris S-G,21,1998,26.4,1033,979,54,6,4,154,15,68,15,5,1,0,869,106,58,200,801,9,17,4,812,2,12,39,44
363,Nathanael Mbuku,fr  FRA,"MF,FW",Reims,18,2002,24.6,584,560,24,5,7,130,16,21,12,7,2,0,433,70,81,489,49,16,4,5,448,4,8,24,16
364,Facundo Medina,ar  ARG,DF,Lens,21,1999,22.3,1558,1504,54,41,0,167,59,2,0,0,0,0,1241,107,210,1368,125,34,13,2,1358,1,18,26,35
365,Farid El Melali,dz  ALG,"FW,MF",Angers,23,1997,4.6,147,144,3,1,1,32,2,7,0,0,0,0,112,24,11,6,136,2,2,0,111,0,4,4,4
366,Birger Meling,no  NOR,DF,Nîmes,25,1994,25.9,1307,1016,291,33,1,137,23,32,1,0,1,0,788,329,190,780,219,37,257,4,1064,4,30,24,42
367,Houboulang Mendes,fr  FRA,DF,Lorient,22,1998,14.4,599,436,163,5,0,72,8,24,0,0,0,0,288,180,131,71,348,10,158,1,434,0,19,20,30
368,Pedro Mendes,pt  POR,DF,Montpellier,29,1990,18.1,802,774,28,27,0,80,46,2,0,0,0,0,569,55,178,77,675,33,1,3,678,1,15,4,12
369,Thiago Mendes,br  BRA,MF,Lyon,28,1992,24.9,1499,1439,60,53,5,194,54,7,1,0,0,0,1111,141,247,180,1232,59,6,5,1327,4,18,23,16
370,Batista Mendy,fr  FRA,MF,Nantes,20,2000,0.8,36,35,1,1,0,3,1,0,0,0,0,0,33,0,3,2,33,1,0,0,30,0,1,2,0
371,Edouard Mendy,sn  SEN,GK,Rennes,28,1992,1.0,29,21,8,2,0,1,1,0,0,0,0,0,17,0,12,1,25,0,0,2,24,0,1,0,0
372,Mexer,mz  MOZ,DF,Bordeaux,31,1988,7.9,447,419,28,13,0,45,18,2,0,0,0,0,353,31,63,58,349,16,15,1,397,1,5,5,3
373,Clément Michelin,fr  FRA,DF,Lens,23,1997,12.8,672,529,143,21,0,73,25,49,17,9,7,1,354,115,203,24,502,26,105,2,490,5,15,10,28
374,Edouard Michut,fr  FRA,MF,Paris S-G,17,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,Florian Miguel,fr  FRA,DF,Nîmes,23,1996,17.1,913,840,73,31,0,62,24,6,0,0,0,0,641,77,195,753,81,25,39,0,749,0,20,12,7
376,Arkadiusz Milik,pl  POL,FW,Marseille,26,1994,13.6,302,271,31,3,0,76,5,5,0,0,0,0,199,63,40,220,40,12,2,12,221,0,7,14,17
377,Enzo Millot,fr  FRA,MF,Monaco,18,2002,0.5,25,19,6,2,0,2,3,1,2,1,0,1,16,4,5,21,2,0,2,0,19,0,0,0,2
378,Stefan Mitrović,rs  SRB,DF,Strasbourg,30,1990,30.9,1242,1185,57,54,0,114,43,1,0,0,0,0,930,102,210,485,657,74,3,3,1118,0,15,13,5
379,Anthony Modeste,fr  FRA,FW,Saint-Étienne,32,1988,3.3,54,53,1,0,0,28,2,3,0,0,0,0,30,15,9,5,35,2,0,2,31,0,4,2,2
380,Terem Moffi,ng  NGA,FW,Lorient,21,1999,23.0,401,360,41,0,4,107,8,11,0,0,0,0,268,85,48,241,107,20,0,9,285,1,13,23,14
381,Dion Moise Sahi,ci  CIV,"FW,MF",Strasbourg,18,2001,1.0,30,28,2,0,0,9,0,1,1,0,0,0,23,6,1,15,13,0,0,0,23,0,1,2,1
382,Florent Mollet,fr  FRA,MF,Montpellier,28,1991,26.2,1267,1145,122,54,2,167,59,45,55,21,31,2,940,101,226,139,1081,25,9,4,1055,3,20,19,34
383,Thomas Monconduit,fr  FRA,MF,Lorient,29,1991,12.8,679,648,31,24,1,115,31,6,4,1,2,1,495,69,115,114,523,23,0,5,542,1,18,26,19
384,Kévin Monnet-Paquet,fr  FRA,"MF,FW",Saint-Étienne,31,1988,6.3,224,211,13,0,0,47,4,12,0,0,0,0,149,44,31,25,166,16,13,0,151,0,3,10,21
385,Jérémy Morel,mg  MAD,DF,Lorient,36,1984,27.7,1266,1162,104,48,0,183,30,2,1,0,1,0,836,182,248,961,156,65,55,8,1072,1,14,25,24
386,Aimen Moueffek,fr  FRA,"DF,MF",Saint-Étienne,19,2001,8.3,373,313,60,6,0,59,6,1,0,0,0,0,238,73,62,45,245,19,54,1,277,1,8,16,16
387,Harold Moukoudi,cm  CMR,DF,Saint-Étienne,22,1997,25.3,1134,1096,38,33,2,104,45,0,0,0,0,0,929,72,133,219,818,63,5,1,1027,0,13,10,12
388,Jessy Moulin,fr  FRA,GK,Saint-Étienne,34,1986,29.0,881,605,276,74,0,55,28,0,0,0,0,0,467,57,357,37,651,0,0,147,634,2,35,5,3
389,Steve Mounié,bj  BEN,FW,Brest,25,1994,29.8,758,746,12,0,0,336,5,13,0,0,0,0,335,223,200,64,398,87,3,12,460,4,29,27,25
390,Samuel Moutoussamy,cd  COD,FW,Nantes,23,1996,0.9,30,29,1,0,0,4,0,2,0,0,0,0,27,2,1,27,2,0,0,0,26,0,1,0,0
391,Loris Mouyokolo,cg  CGO,DF,Lorient,19,2001,0.2,6,6,0,0,0,0,0,0,0,0,0,0,3,0,3,1,4,1,0,0,3,0,1,0,0
392,Benoît Mukinayi,fr  FRA,DF,Monaco,19,2001,31.9,2387,2341,46,39,3,171,93,1,0,0,0,0,1873,175,339,1868,370,86,7,3,2112,4,38,16,16
393,Marshall Munetsi,zw  ZIM,"MF,DF",Reims,24,1996,21.4,858,846,12,9,1,91,17,4,0,0,0,0,657,87,114,105,678,39,3,7,726,3,13,13,5
394,Kévin N'Doram,fr  FRA,MF,Metz,24,1996,3.4,129,122,7,7,0,17,7,0,0,0,0,0,107,5,17,12,116,1,0,0,112,0,0,6,2
395,Stanley N'Soki,fr  FRA,DF,Nice,21,1999,13.8,1027,978,49,20,0,73,12,7,0,0,0,0,826,109,92,693,246,40,29,0,891,2,15,25,15
396,Yuto Nagatomo,jp  JPN,DF,Marseille,33,1986,17.7,802,629,173,8,0,101,7,25,0,0,0,0,460,189,153,198,395,29,165,1,649,1,16,10,20
397,Kenny Nagera,fr  FRA,FW,Paris S-G,18,2002,0.0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,3,0,0,0,0
398,Paul Nardi,fr  FRA,GK,Lorient,26,1994,23.0,639,377,262,65,0,47,11,0,0,0,0,0,265,17,357,28,481,0,0,108,392,3,30,3,0
399,Keylor Navas,cr  CRC,GK,Paris S-G,33,1986,28.0,745,540,205,33,0,35,14,0,0,0,0,0,529,42,174,97,512,0,0,114,650,0,15,3,0
400,Papa Ndiaga Yade,sn  SEN,"FW,MF",Metz,20,2000,11.1,285,273,12,0,2,73,13,22,3,0,2,0,189,43,53,226,26,9,8,4,197,1,7,13,13
401,Bridge Ndilu,fr  FRA,"FW,MF",Nantes,20,2000,0.5,21,21,0,0,0,2,1,1,0,0,0,0,15,4,2,4,16,0,0,0,13,0,2,1,1
402,Dan Ndoye,ch  SUI,"FW,MF",Nice,19,2000,6.1,178,169,9,1,0,42,1,14,0,0,0,0,139,26,13,26,138,3,5,2,131,1,1,9,13
403,Neymar,br  BRA,"MF,FW",Paris S-G,28,1992,15.7,998,899,99,34,13,163,32,29,50,20,8,4,733,112,153,161,804,12,15,5,776,8,19,47,20
404,Yvan Neyou,cm  CMR,MF,Saint-Étienne,23,1997,27.1,1300,1274,26,25,3,189,40,8,0,0,0,0,1018,107,175,155,1062,58,1,3,1131,2,20,27,12
405,Muzinga Ngonda,cd  COD,DF,Dijon,25,1994,25.6,1671,1379,292,27,0,216,24,40,2,0,1,1,966,333,372,1241,74,70,263,2,1217,6,36,55,79
406,Ahmad Ngouyamsa,cm  CMR,DF,Dijon,19,2000,1.7,93,70,23,1,0,12,4,3,0,0,0,0,57,7,29,11,55,3,22,0,66,0,1,2,1
407,Opa Nguette,sn  SEN,"FW,MF",Metz,26,1994,12.6,280,272,8,1,0,79,4,10,0,0,0,0,205,36,39,21,212,23,0,0,204,2,6,9,9
408,Ibrahima Niane,sn  SEN,FW,Metz,21,1999,7.4,153,142,11,0,0,50,2,1,0,0,0,0,83,31,39,13,104,11,0,1,112,1,2,3,5
409,M'Baye Niang,sn  SEN,FW,Rennes,25,1994,4.7,84,77,7,0,0,24,0,1,0,0,0,0,54,21,9,15,57,2,1,0,57,0,2,2,6
410,Casimir Ninga,td  CHA,FW,Angers,27,1993,0.3,9,9,0,0,1,2,1,0,0,0,0,0,6,1,2,0,8,1,0,0,7,0,0,0,1
411,Arnaud Nordin,fr  FRA,"MF,FW",Saint-Étienne,22,1998,19.7,503,462,41,4,1,82,23,37,22,12,5,2,358,68,77,267,202,16,13,0,374,0,15,20,23
412,Olivier Ntcham,fr  FRA,MF,Marseille,24,1996,1.3,59,54,5,4,0,16,3,1,0,0,0,0,49,3,7,3,54,1,1,0,48,0,3,1,0
413,Gerzino Nyamsi,fr  FRA,DF,Rennes,23,1997,9.7,661,659,2,2,0,58,19,2,0,0,0,0,545,53,63,84,538,24,0,1,582,0,13,14,5
414,Steven Nzonzi,fr  FRA,MF,Rennes,31,1988,32.3,2894,2836,58,57,1,352,54,4,0,0,0,0,2416,224,254,213,2537,91,0,4,2667,2,21,39,17
415,Jonas Omlin,ch  SUI,GK,Montpellier,26,1994,29.7,982,641,341,97,0,48,26,0,1,1,0,0,448,43,491,88,675,1,0,173,701,2,29,3,1
416,Henry Onyekuru,ng  NGA,FW,Monaco,23,1997,1.6,32,32,0,0,1,4,0,1,0,0,0,0,27,3,2,3,26,1,0,1,27,0,1,0,1
417,Otávio,br  BRA,MF,Bordeaux,26,1994,17.3,945,925,20,19,0,130,33,2,0,0,0,0,764,72,109,95,806,32,1,3,852,1,6,12,7
418,Remi Oudin,fr  FRA,"FW,MF",Bordeaux,23,1996,26.9,1074,993,81,17,2,206,37,74,40,18,9,4,689,180,205,823,138,54,24,6,725,4,35,30,60
419,Alexandre Oukidja,dz  ALG,GK,Metz,32,1988,34.0,1035,648,387,99,0,65,51,0,1,1,0,0,387,74,574,60,721,2,0,190,679,3,36,6,4
420,Zinédine Ould Khaled,fr  FRA,MF,Angers,20,2000,0.4,17,16,1,1,0,3,0,0,0,0,0,0,15,0,2,2,13,1,0,0,16,0,0,1,0
421,Ambroise Oyongo,cm  CMR,DF,Montpellier,29,1991,6.2,307,249,58,4,0,29,4,7,0,0,0,0,173,48,86,223,21,6,54,0,232,2,8,4,7
422,Pablo,br  BRA,DF,Bordeaux,29,1991,12.0,692,684,8,8,0,43,21,0,0,0,0,0,571,37,84,180,460,28,0,5,625,0,4,1,7
423,Vincent Pajot,fr  FRA,MF,Metz,29,1990,10.2,520,494,26,19,2,60,20,7,4,0,2,1,385,56,79,56,430,21,1,1,452,0,10,3,3
424,Nicolas Pallois,fr  FRA,DF,Nantes,32,1987,30.8,1273,1217,56,49,1,140,51,4,0,0,0,0,864,124,285,1019,120,92,7,3,1035,1,32,20,16
425,Jonathan Panzo,eng  ENG,DF,Dijon,19,2000,20.0,1095,1064,31,24,1,93,19,2,0,0,0,0,914,76,105,889,146,34,6,1,967,3,12,17,10
426,Lucas Paquetá,br  BRA,MF,Lyon,22,1997,25.3,1254,1208,46,20,13,268,17,14,3,0,1,0,985,134,135,1012,162,28,9,6,1021,6,18,52,45
427,Gaëtan Paquiez,fr  FRA,DF,Nîmes,26,1994,11.6,470,333,137,13,1,48,10,10,0,0,0,0,232,119,119,55,249,27,124,0,367,2,7,11,13
428,Rubén Pardo,es  ESP,"MF,FW",Bordeaux,27,1992,0.3,13,12,1,0,0,0,0,0,1,0,0,0,13,0,0,2,11,0,0,0,9,0,1,0,1
429,Leandro Paredes,ar  ARG,MF,Paris S-G,26,1994,14.5,1470,1418,52,43,5,98,41,6,6,3,2,0,1251,86,133,98,1339,16,3,7,1327,4,13,30,14
430,Mateo Pavlović,ba  BIH,DF,Angers,30,1990,12.3,518,498,20,18,0,50,17,0,0,0,0,0,393,54,71,54,423,31,2,0,464,1,7,5,5
431,Strahinja Pavlović,rs  SRB,DF,Monaco,19,2001,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
432,Dimitri Payet,fr  FRA,"FW,MF",Marseille,33,1987,26.9,1458,1267,191,65,6,201,63,84,93,53,30,8,921,197,340,187,1209,13,28,18,1047,12,28,60,47
433,Yohann Pelé,fr  FRA,GK,Marseille,37,1982,1.0,25,19,6,3,0,0,0,0,0,0,0,0,22,1,2,2,15,0,0,7,23,0,0,1,0
434,Pietro Pellegri,it  ITA,"FW,MF",Monaco,19,2001,2.6,42,41,1,1,0,19,0,3,0,0,0,0,25,10,7,4,26,4,0,2,24,1,0,0,6
435,Andy Pelmard,fr  FRA,DF,Nice,20,2000,13.4,915,845,70,23,0,63,13,1,0,0,0,0,777,72,66,163,686,13,47,3,835,0,16,9,15
436,Timothee Pembele,fr  FRA,DF,Paris S-G,17,2002,4.3,259,238,21,1,0,16,0,2,0,0,0,0,226,25,8,26,207,4,20,0,234,0,0,4,6
437,Mathias Pereira Lage,pt  POR,"FW,MF",Angers,23,1996,16.3,482,462,20,3,0,103,9,28,1,0,0,0,326,78,78,72,352,26,14,3,359,0,14,14,18
438,Danilo Pereira,pt  POR,"MF,DF",Paris S-G,28,1991,15.9,1179,1162,17,16,0,146,16,2,0,0,0,0,1022,78,79,76,1055,31,1,2,1097,0,7,17,10
439,Manuel Perez,fr  FRA,MF,Lens,29,1991,1.4,46,44,2,2,0,11,3,0,0,0,0,0,26,5,15,10,31,2,0,0,40,0,1,0,1
440,Romain Perraud,fr  FRA,DF,Brest,22,1997,34.9,2049,1658,391,29,1,209,46,110,6,0,1,1,1183,430,436,1499,138,36,356,3,1630,7,38,35,78
441,Lucas Perrin,fr  FRA,DF,Marseille,21,1998,3.4,166,157,9,6,0,13,8,2,0,0,0,0,141,10,15,21,133,4,3,1,154,0,0,3,1
442,Rayan Philippe,fr  FRA,FW,Dijon,19,2000,1.0,15,10,5,1,0,6,0,1,2,0,1,0,7,5,3,11,2,1,0,0,8,0,0,0,1
443,Jérémy Pied,fr  FRA,DF,Lille,31,1989,3.5,287,244,43,3,0,17,4,9,0,0,0,0,166,60,61,25,206,12,40,0,228,0,5,8,8
444,Ronaël Pierre-Gabriel,fr  FRA,DF,Brest,22,1998,25.6,1412,1143,269,20,1,161,13,24,0,0,0,0,875,273,264,63,1038,46,248,2,1181,0,27,31,38
445,Maxime Poundjé,fr  FRA,DF,Bordeaux,27,1992,5.5,264,219,45,5,0,30,2,12,0,0,0,0,152,61,51,180,22,8,40,1,191,0,7,8,17
446,Sanjin Prcić,ba  BIH,MF,Strasbourg,26,1993,3.9,240,223,17,11,0,25,16,5,5,1,3,0,155,31,54,51,179,5,1,0,199,0,6,7,5
447,Nicolas de Préville,fr  FRA,"FW,MF",Bordeaux,29,1991,17.9,653,571,82,27,3,135,34,32,35,14,9,5,440,71,142,99,495,25,6,10,470,3,15,23,24
448,Anthony Racioppi,ch  SUI,GK,Dijon,21,1998,21.0,656,413,243,65,0,29,16,0,0,0,0,0,313,13,330,22,521,0,0,101,431,1,16,5,4
449,Nemanja Radonjić,rs  SRB,FW,Marseille,24,1996,4.4,143,139,4,0,1,24,6,8,2,1,1,0,101,26,16,10,124,4,0,0,87,0,3,9,9
450,Aleksandar Radovanović,rs  SRB,DF,Lens,26,1993,1.0,42,40,2,2,0,6,1,0,0,0,0,0,30,4,8,36,2,2,0,0,30,0,4,1,1
451,Rafinha,br  BRA,MF,Paris S-G,27,1993,15.1,1170,1130,40,16,5,192,24,8,21,10,6,1,1021,79,70,1013,122,18,3,7,1048,3,8,24,15
452,Predrag Rajković,rs  SRB,GK,Reims,24,1995,36.5,1454,991,463,120,1,83,38,0,0,0,0,0,680,71,703,190,1033,2,0,157,963,6,39,6,4
453,Panagiotis Retsos,gr  GRE,DF,Saint-Étienne,21,1998,3.0,187,183,4,2,0,27,7,0,0,0,0,0,148,13,26,23,143,10,2,1,161,0,3,1,0
454,Baptiste Reynet,fr  FRA,GK,Nîmes,29,1990,38.0,1587,1130,457,156,2,64,51,0,0,0,0,0,740,60,787,99,1216,2,1,144,1069,1,45,7,4
455,Sergio Rico,es  ESP,GK,Paris S-G,26,1993,9.0,216,153,63,9,0,7,1,0,0,0,0,0,175,10,31,35,135,1,0,41,196,0,3,1,0
456,Renaud Ripart,fr  FRA,"MF,FW",Nîmes,27,1993,33.9,1196,1090,106,23,2,244,32,44,1,0,1,0,744,233,219,229,772,52,74,8,820,4,29,46,85
457,Mihailo Ristić,rs  SRB,DF,Montpellier,24,1995,24.8,1265,1018,247,20,3,140,53,64,0,0,0,0,672,243,350,841,138,39,227,2,983,7,18,21,43
458,Maxence Rivera,fr  FRA,"MF,FW",Saint-Étienne,18,2002,2.7,110,107,3,1,0,13,3,6,0,0,0,0,79,15,16,14,91,3,2,0,82,0,4,6,1
459,Christopher Rocchia,fr  FRA,DF,Marseille,22,1998,0.2,15,10,5,1,0,3,0,0,0,0,0,0,10,2,3,8,2,1,4,0,14,0,0,0,1
460,Valentin Rongier,fr  FRA,MF,Marseille,25,1994,21.0,1388,1360,28,23,2,172,32,8,1,0,0,0,1114,154,120,303,1013,50,1,3,1208,2,24,21,31
461,Nolan Roux,fr  FRA,FW,Nîmes,32,1988,7.2,154,139,15,0,0,34,3,5,0,0,0,0,94,30,30,7,122,16,0,4,104,0,3,8,7
462,Daniele Rugani,it  ITA,DF,Rennes,26,1994,1.0,65,63,2,2,0,11,0,0,0,0,0,0,53,5,7,8,52,1,0,0,57,0,0,2,0
463,Kays Ruiz,ma  MAR,"FW,MF",Paris S-G,17,2002,2.1,181,181,0,0,1,20,2,1,0,0,0,0,161,11,9,19,160,1,0,1,159,1,1,5,2
464,Georginio Rutter,fr  FRA,"FW,MF",Rennes,18,2002,0.5,15,13,2,0,0,6,0,0,0,0,0,0,7,5,3,1,7,5,0,0,9,0,0,0,1
465,Roli Pereira de Sa,fr  FRA,"MF,FW",Nantes,23,1996,0.6,47,46,1,1,0,5,1,0,0,0,0,0,40,3,4,38,8,1,0,0,43,0,1,1,1
466,Idriss Saadi,dz  ALG,"FW,MF",Strasbourg,28,1992,1.4,30,28,2,0,0,13,1,2,0,0,0,0,14,9,7,2,20,1,0,2,18,0,0,1,1
467,Youssouf Sabaly,sn  SEN,DF,Bordeaux,27,1993,32.3,1971,1608,363,21,2,220,20,39,1,0,1,0,1258,447,266,258,1277,66,341,4,1671,2,22,37,64
468,Mathys Saban,fr  FRA,FW,Saint-Étienne,18,2002,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0
469,Hiroki Sakai,jp  JPN,DF,Marseille,30,1990,26.5,1482,1191,291,5,0,134,21,31,0,0,0,0,929,342,211,138,946,79,286,1,1228,0,19,31,43
470,Moïse Sakava,cm  CMR,MF,Reims,19,2000,0.1,7,7,0,0,0,1,1,0,0,0,0,0,6,0,1,0,7,0,0,0,7,0,0,0,0
471,William Saliba,fr  FRA,DF,Nice,19,2001,20.0,1438,1403,35,32,1,144,54,0,0,0,0,0,1235,87,116,108,1286,25,3,2,1331,3,12,23,12
472,Romain Salin,fr  FRA,GK,Rennes,36,1984,15.0,544,381,163,40,0,30,12,0,0,0,0,0,304,21,219,350,99,3,0,76,409,0,10,2,0
473,Mama Samba Baldé,gw  GNB,FW,Dijon,24,1995,24.0,492,458,34,2,0,151,6,10,0,0,0,0,328,104,60,77,316,28,4,20,343,0,6,21,31
474,Junior Sambia,fr  FRA,"DF,MF",Montpellier,23,1996,27.2,1311,1054,257,11,5,140,43,61,7,3,4,0,758,286,267,154,868,32,238,1,1035,1,25,45,31
475,Frédéric Sammaritano,fr  FRA,"FW,MF",Dijon,34,1986,12.6,508,444,64,29,2,82,29,32,31,20,9,0,339,61,108,87,402,11,1,5,381,3,8,8,23
476,Renato Sanches,pt  POR,MF,Lille,22,1997,14.1,988,930,58,26,8,114,63,19,27,9,10,6,736,75,177,97,869,10,5,2,822,7,23,29,13
477,Morgan Sanson,fr  FRA,MF,Marseille,25,1994,9.2,329,315,14,6,0,70,6,13,4,1,3,0,229,57,43,58,250,8,2,4,249,2,5,11,12
478,Baptiste Santamaria,fr  FRA,MF,Angers,25,1995,3.0,156,150,6,6,1,16,4,1,0,0,0,0,129,11,16,6,145,3,0,1,137,0,1,5,2
479,Pablo Sarabia,es  ESP,"FW,MF",Paris S-G,28,1992,14.7,640,603,37,6,10,118,16,37,18,12,1,0,494,73,73,512,108,5,11,2,492,2,11,23,26
480,Bouna Sarr,gn  GUI,DF,Marseille,28,1992,0.8,60,47,13,1,0,3,0,1,0,0,0,0,44,15,1,5,42,1,12,0,55,0,0,2,1
481,Sidy Sarr,sn  SEN,MF,Nîmes,24,1996,5.1,216,208,8,6,1,39,18,0,0,0,0,0,127,32,57,154,31,13,2,1,176,0,6,3,2
482,Téji Savanier,fr  FRA,MF,Montpellier,28,1991,24.1,1243,1073,170,52,3,190,94,57,96,32,49,11,605,190,448,159,995,56,8,4,875,5,41,31,38
483,Aurélien Scheidler,fr  FRA,FW,Dijon,22,1998,3.8,76,67,9,0,0,16,1,0,0,0,0,0,52,16,8,7,52,8,0,2,57,0,0,0,2
484,Morgan Schneiderlin,fr  FRA,MF,Nice,30,1989,24.4,1614,1565,49,48,0,191,63,7,1,0,0,0,1257,126,231,192,1335,52,0,9,1422,3,20,20,10
485,Malik Sellouki,fr  FRA,"FW,MF",Nice,20,2000,0.7,30,28,2,0,0,4,2,4,1,0,0,1,19,5,6,22,6,1,1,0,20,0,0,1,2
486,Matz Sels,be  BEL,GK,Strasbourg,28,1992,6.0,175,109,66,16,0,15,7,0,0,0,0,0,68,4,103,13,130,0,0,23,110,0,5,1,0
487,Jean Seri,ci  CIV,MF,Bordeaux,29,1991,7.9,518,498,20,20,1,90,17,4,0,0,0,0,420,47,51,53,443,13,0,1,456,1,7,14,7
488,Mahame Siby,fr  FRA,"MF,FW",Strasbourg,24,1996,0.2,12,12,0,0,0,1,0,0,0,0,0,0,10,0,2,4,8,0,0,0,9,0,0,0,1
489,Abdoulaye Sidibé,fr  FRA,MF,Saint-Étienne,18,2002,0.1,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
490,Djibril Sidibé,fr  FRA,DF,Monaco,28,1992,22.0,1826,1503,323,79,7,149,49,40,33,18,13,0,1272,229,325,211,1344,44,211,3,1522,5,24,41,27
491,Kaj Sierhuis,nl  NED,FW,Reims,22,1998,7.2,168,159,9,1,0,32,6,8,0,0,0,0,106,30,32,29,108,14,0,6,110,3,5,6,8
492,Caio Henrique Oliveira Silva,br  BRA,DF,Monaco,23,1997,26.3,1500,1209,291,25,2,163,20,66,3,2,0,0,927,256,317,1049,139,33,263,2,1186,2,17,38,41
493,Florent da Silva,fr  FRA,FW,Lyon,17,2003,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
494,Gabriel Silva,br  BRA,DF,Saint-Étienne,29,1991,3.9,230,184,46,5,0,18,5,7,0,0,0,0,133,42,55,139,38,7,41,2,192,0,3,1,7
495,Mohamed Simakan,fr  FRA,DF,Strasbourg,20,2000,17.9,852,785,67,21,3,87,50,10,0,0,0,0,592,104,156,55,713,24,46,3,705,1,12,12,12
496,Moses Simon,ng  NGA,"FW,MF",Nantes,25,1995,25.8,731,655,76,16,2,132,29,80,46,30,13,1,437,125,169,148,511,41,12,3,474,4,15,28,46
497,Xavi Simons,nl  NED,MF,Paris S-G,17,2003,0.0,8,8,0,0,0,1,1,0,0,0,0,0,7,0,1,0,8,0,0,0,6,0,0,0,1
498,Issouf Sissokho,ml  MLI,MF,Bordeaux,18,2002,0.9,44,44,0,0,0,4,1,0,0,0,0,0,41,1,2,3,40,1,0,0,41,0,1,1,0
499,Ibrahima Sissoko,fr  FRA,MF,Strasbourg,22,1997,28.7,1162,1144,18,12,2,193,43,22,1,0,0,0,809,145,208,179,887,47,5,8,941,3,18,20,32
500,Nelson Sissoko,fr  FRA,DF,Saint-Étienne,23,1997,5.3,280,216,64,9,0,38,14,6,0,0,0,0,151,59,70,28,182,6,55,3,208,0,7,7,10
501,Jacques Siwe,fr  FRA,FW,Dijon,19,2001,1.9,34,32,2,0,0,7,0,0,0,0,0,0,23,7,4,18,11,4,0,0,23,0,0,1,4
502,Petar Škuletić,rs  SRB,"FW,MF",Montpellier,30,1990,2.6,72,67,5,0,0,20,2,2,0,0,0,0,31,25,16,29,15,10,0,4,41,0,0,2,4
503,Islam Slimani,dz  ALG,FW,Lyon,32,1988,6.4,245,233,12,1,1,49,2,7,0,0,0,0,172,49,24,42,171,15,3,5,182,0,5,15,13
504,Brandon Soppy,fr  FRA,DF,Rennes,18,2002,6.2,406,339,67,5,0,32,6,14,0,0,0,0,278,71,57,19,315,7,62,0,323,0,10,10,12
505,Florian Sotoca,fr  FRA,FW,Lens,29,1990,26.8,920,877,43,2,5,229,41,45,3,2,0,0,557,171,192,48,708,76,7,8,654,9,21,29,44
506,Cheick Souaré,fr  FRA,MF,Marseille,17,2002,0.1,3,3,0,0,0,1,0,0,0,0,0,0,2,1,0,2,1,0,0,0,2,0,0,1,0
507,Rayan Souici,fr  FRA,DF,Saint-Étienne,22,1998,0.1,8,8,0,0,0,0,1,0,0,0,0,0,6,0,2,0,7,1,0,0,7,0,1,0,0
508,Adama Soumaoro,fr  FRA,DF,Lille,28,1992,1.6,121,119,2,2,0,4,5,0,0,0,0,0,111,3,7,16,98,3,0,1,116,0,0,0,0
509,Boubakary Soumaré,fr  FRA,MF,Lille,21,1999,21.3,1575,1547,28,24,3,190,51,2,0,0,0,0,1266,126,183,277,1216,49,4,8,1368,1,15,45,10
510,Yaya Soumaré,fr  FRA,FW,Lyon,20,2000,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
511,Arnaud Souquet,fr  FRA,DF,Montpellier,28,1992,13.6,648,490,158,8,0,62,13,34,0,0,0,0,319,161,168,45,416,30,150,0,486,4,10,21,30
512,Ansou Sow,fr  FRA,MF,Lens,20,2000,0.1,2,2,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
513,Saidou Sow,gn  GUI,DF,Saint-Étienne,18,2002,11.1,561,550,11,9,0,67,15,0,0,0,0,0,409,48,104,74,447,23,2,0,483,2,11,9,8
