,Player,Nation,Pos,Squad,Age,Born,MP_Playing Time,Min_Playing Time,Mn/MP_Playing Time,Min%_Playing Time,90s_Playing Time,Starts_Playing Time,Mn/Start_Starts,Compl_Starts,Subs_Subs,Mn/Sub_Subs,unSub_Subs,PPM_Team Success,onG_Team Success,onGA_Team Success,+/-_Team Success,+/-90_Team Success,On-Off_Team Success,onxG_Team Success (xG),onxGA_Team Success (xG),xG+/-_Team Success (xG),xG+/-90_Team Success (xG),On-Off_Team Success (xG)
515,Andy Pelmard,fr  FRA,DF,Nice,20,2000,19,1207,64,35.3,13.4,12,86,,7,25,15,1.26,21,20,+1,+0.07,+0.24,16.5,18.1,-1.6,-0.12,+0.02
516,Timothee Pembele,fr  FRA,DF,Paris S-G,17,2002,6,383,64,11.2,4.3,3,90,,3,38,19,2.33,12,3,+9,+2.11,+0.66,10.5,5.8,+4.7,+1.12,-0.08
517,Mathias Pereira Lage,pt  POR,"FW,MF",Angers,23,1996,28,1467,52,42.9,16.3,16,77,,12,20,1,1.18,18,21,-3,-0.18,+0.51,16.2,20.1,-3.9,-0.24,0.00
518,Danilo Pereira,pt  POR,"MF,DF",Paris S-G,28,1991,23,1430,62,41.8,15.9,16,81,,7,19,3,2.26,38,15,+23,+1.45,-0.14,32.9,15.7,+17.3,+1.09,-0.17
519,Manuel Perez,fr  FRA,MF,Lens,29,1991,4,128,32,3.7,1.4,1,90,,3,13,2,2.50,1,2,-1,-0.70,-0.76,2.1,1.8,+0.3,+0.21,-0.01
520,Romain Perraud,fr  FRA,DF,Brest,22,1997,36,3140,87,91.8,34.9,35,90,,1,7,0,1.11,47,56,-9,-0.26,+1.99,45.5,49.5,-4.0,-0.11,+1.22
521,Lucas Perrin,fr  FRA,DF,Marseille,21,1998,7,308,44,9.0,3.4,3,70,,4,25,18,1.29,5,5,0,0.00,-0.20,4.6,5.7,-1.1,-0.31,-0.39
522,Danijel Petković,me  MNE,GK,Angers,27,1993,0,,,,,0,,,0,,1,,,,,,,,,,,
523,Denis Petrić,rs  SRB,GK,Nantes,32,1988,0,,,,,0,,,0,,37,,,,,,,,,,,
524,Rayan Philippe,fr  FRA,FW,Dijon,19,2000,4,93,23,2.7,1.0,1,62,,3,10,1,0.00,0,1,-1,-0.97,+0.30,0.5,2.6,-2.1,-1.99,-0.86
525,Jérémy Pied,fr  FRA,DF,Lille,31,1989,6,318,53,9.3,3.5,4,75,,2,10,17,2.17,5,4,+1,+0.28,-0.88,7.2,3.0,+4.2,+1.18,+0.62
526,Alexandre Pierre,ht  HAI,GK,Strasbourg,19,2001,0,,,,,0,,,0,,8,,,,,,,,,,,
527,Ronaël Pierre-Gabriel,fr  FRA,DF,Brest,22,1998,29,2305,79,67.4,25.6,28,82,,1,10,3,1.10,30,47,-17,-0.66,-0.74,27.5,38.0,-10.5,-0.41,-0.60
528,Théo Pionnier,fr  FRA,DF,Nice,18,2002,0,,,,,0,,,0,,6,,,,,,,,,,,
529,Eugenio Pizzuto,mx  MEX,MF,Lille,18,2002,0,,,,,0,,,0,,9,,,,,,,,,,,
530,Julian Pollersbeck,de  GER,GK,Lyon,25,1994,0,,,,,0,,,0,,33,,,,,,,,,,,
531,Maxime Poundjé,fr  FRA,DF,Bordeaux,27,1992,14,491,35,14.4,5.5,4,83,,10,16,18,1.21,6,6,0,0.00,+0.43,6.5,5.2,+1.3,+0.24,+0.73
532,Gaëtan Poussin,fr  FRA,GK,Bordeaux,21,1999,0,,,,,0,,,0,,38,,,,,,,,,,,
533,Sanjin Prcić,ba  BIH,MF,Strasbourg,26,1993,14,353,25,10.3,3.9,3,68,,11,14,22,1.21,7,10,-3,-0.76,-0.59,6.9,6.4,+0.4,+0.11,-0.06
534,Nicolas de Préville,fr  FRA,"FW,MF",Bordeaux,29,1991,33,1611,49,47.1,17.9,15,71,,18,30,2,1.18,20,28,-8,-0.45,-0.15,21.8,28.1,-6.3,-0.35,+0.07
535,Lorenzo Prso,fr  FRA,DF,Nice,19,2001,0,,,,,0,,,0,,2,,,,,,,,,,,
536,Bogdan Racovitan,fr  FRA,DF,Dijon,20,2000,0,,,,,0,,,0,,6,,,,,,,,,,,
537,Nemanja Radonjić,rs  SRB,FW,Marseille,24,1996,12,396,33,11.6,4.4,4,65,,8,17,4,1.42,7,3,+4,+0.91,+0.82,6.3,6.2,+0.1,+0.01,-0.03
538,Aleksandar Radovanović,rs  SRB,DF,Lens,26,1993,1,90,90,2.6,1.0,1,90,,0,,0,0.00,0,4,-4,-4.00,-4.14,0.4,2.6,-2.1,-2.15,-2.43
539,Rafinha,br  BRA,MF,Paris S-G,27,1993,23,1361,59,39.8,15.1,15,74,,8,31,4,2.09,32,8,+24,+1.59,+0.10,30.3,16.3,+14.1,+0.93,-0.43
540,Predrag Rajković,rs  SRB,GK,Reims,24,1995,37,3285,89,96.1,36.5,37,89,,0,,0,1.14,41,49,-8,-0.22,-0.22,31.7,59.4,-27.7,-0.76,-0.76
541,Mathyas Randriamamy,mg  MAD,GK,Paris S-G,17,2003,0,,,,,0,,,0,,1,,,,,,,,,,,
542,Panagiotis Retsos,gr  GRE,DF,Saint-Étienne,21,1998,4,272,68,8.0,3.0,4,68,,0,,2,0.25,2,7,-5,-1.65,-1.45,2.9,5.3,-2.4,-0.79,-0.86
543,Baptiste Reynet,fr  FRA,GK,Nîmes,29,1990,38,3420,90,100.0,38.0,38,90,,0,,0,0.92,40,71,-31,-0.82,,41.4,64.9,-23.5,-0.62,
544,Sergio Rico,es  ESP,GK,Paris S-G,26,1993,10,810,81,23.7,9.0,8,90,,2,45,26,2.20,22,9,+13,+1.44,-0.11,23.4,10.2,+13.2,+1.47,+0.37
545,Renaud Ripart,fr  FRA,"MF,FW",Nîmes,27,1993,38,3054,80,89.3,33.9,35,85,,3,22,0,0.92,37,62,-25,-0.74,+0.74,35.7,56.7,-21.0,-0.62,0.00
546,Mihailo Ristić,rs  SRB,DF,Montpellier,24,1995,34,2236,66,65.4,24.8,26,80,,8,20,0,1.38,39,40,-1,-0.04,+0.04,33.6,40.2,-6.6,-0.26,+0.59
547,Maxence Rivera,fr  FRA,"MF,FW",Saint-Étienne,18,2002,17,239,14,7.0,2.7,1,15,,16,14,10,0.53,1,5,-4,-1.51,-1.28,2.9,5.6,-2.7,-1.02,-1.09
548,Gaëtan Robail,fr  FRA,"FW,MF",Lens,26,1994,0,,,,,0,,,0,,4,,,,,,,,,,,
549,Christopher Rocchia,fr  FRA,DF,Marseille,22,1998,2,22,11,0.6,0.2,0,,,2,11,3,1.50,1,0,+1,+4.09,+3.93,0.3,0.1,+0.2,+0.64,+0.61
550,Valentin Rongier,fr  FRA,MF,Marseille,25,1994,26,1887,73,55.2,21.0,21,82,,5,32,1,1.58,25,22,+3,+0.14,-0.09,26.9,23.9,+3.0,+0.14,+0.23
551,Nolan Roux,fr  FRA,FW,Nîmes,32,1988,19,651,34,19.0,7.2,6,69,,13,18,9,0.42,3,13,-10,-1.38,-0.70,4.4,15.5,-11.1,-1.54,-1.14
552,Daniele Rugani,it  ITA,DF,Rennes,26,1994,1,90,90,2.6,1.0,1,90,,0,,2,1.00,1,1,0,0.00,-0.32,1.0,0.9,+0.1,+0.11,-0.15
553,Kays Ruiz,ma  MAR,"FW,MF",Paris S-G,17,2002,7,186,27,5.4,2.1,1,67,,6,20,9,2.14,7,2,+5,+2.42,+0.94,5.7,4.3,+1.5,+0.71,-0.50
554,Georginio Rutter,fr  FRA,"FW,MF",Rennes,18,2002,4,44,11,1.3,0.5,0,,,4,11,5,2.50,1,2,-1,-2.05,-2.39,1.3,0.4,+0.9,+1.80,+1.56
555,Roli Pereira de Sa,fr  FRA,"MF,FW",Nantes,23,1996,6,56,9,1.6,0.6,0,,,6,9,11,2.00,0,2,-2,-3.21,-3.05,0.6,1.8,-1.2,-1.97,-1.82
556,Idriss Saadi,dz  ALG,"FW,MF",Strasbourg,28,1992,7,125,18,3.7,1.4,0,,,7,18,5,0.43,1,3,-2,-1.44,-1.25,2.9,3.0,-0.1,-0.04,-0.20
557,Youssouf Sabaly,sn  SEN,DF,Bordeaux,27,1993,33,2909,88,85.1,32.3,33,88,,0,,1,1.33,41,47,-6,-0.19,+1.22,36.2,49.3,-13.1,-0.41,-0.11
558,Mathys Saban,fr  FRA,FW,Saint-Étienne,18,2002,1,13,13,0.4,0.1,0,,,1,13,0,0.00,0,0,0,0.00,+0.32,0.1,0.1,0.0,+0.02,+0.03
559,Hiroki Sakai,jp  JPN,DF,Marseille,30,1990,29,2385,82,69.7,26.5,26,87,,3,44,1,1.59,40,37,+3,+0.11,-0.23,35.3,34.9,+0.4,+0.02,-0.08
560,Moïse Sakava,cm  CMR,MF,Reims,19,2000,1,8,8,0.2,0.1,0,,,1,8,1,3.00,0,0,0,0.00,+0.21,0.2,0.1,+0.2,+1.84,+2.57
561,William Saliba,fr  FRA,DF,Nice,19,2001,20,1800,90,52.6,20.0,20,90,,0,,0,1.35,24,28,-4,-0.20,-0.26,22.2,28.3,-6.1,-0.30,-0.35
562,Romain Salin,fr  FRA,GK,Rennes,36,1984,15,1350,90,39.5,15.0,15,90,,0,,20,2.13,26,14,+12,+0.80,+0.80,19.4,15.8,+3.5,+0.24,-0.04
563,Mama Samba Baldé,gw  GNB,FW,Dijon,24,1995,29,2161,75,63.2,24.0,24,83,,5,32,0,0.48,16,43,-27,-1.12,+0.38,19.2,41.3,-22.1,-0.92,+0.64
564,Junior Sambia,fr  FRA,"DF,MF",Montpellier,23,1996,36,2448,68,71.6,27.2,26,86,,10,22,2,1.50,44,48,-4,-0.15,-0.33,35.3,48.9,-13.6,-0.50,-0.12
565,Frédéric Sammaritano,fr  FRA,"FW,MF",Dijon,34,1986,30,1130,38,33.0,12.6,10,69,,20,22,2,0.43,9,26,-17,-1.35,-0.14,10.4,22.9,-12.5,-1.00,+0.23
566,Renato Sanches,pt  POR,MF,Lille,22,1997,23,1270,55,37.1,14.1,14,79,,9,18,2,2.13,23,9,+14,+0.99,-0.14,17.6,13.1,+4.5,+0.32,-0.47
567,Morgan Sanson,fr  FRA,MF,Marseille,25,1994,12,826,69,24.2,9.2,10,78,,2,26,0,1.75,13,9,+4,+0.44,+0.33,11.8,13.6,-1.8,-0.19,-0.31
568,Baptiste Santamaria,fr  FRA,MF,Angers,25,1995,3,270,90,7.9,3.0,3,90,,0,,0,2.00,2,2,0,0.00,+0.51,4.9,2.9,+2.0,+0.66,+0.97
569,Pablo Sarabia,es  ESP,"FW,MF",Paris S-G,28,1992,27,1320,49,38.6,14.7,13,82,,14,18,3,2.30,31,8,+23,+1.57,+0.07,29.6,16.2,+13.4,+0.92,-0.44
570,Bouna Sarr,gn  GUI,DF,Marseille,28,1992,2,76,38,2.2,0.8,0,,,2,38,0,0.50,1,1,0,0.00,-0.19,2.1,1.6,+0.5,+0.55,+0.52
571,Sidy Sarr,sn  SEN,MF,Nîmes,24,1996,9,463,51,13.5,5.1,6,73,,3,9,3,0.67,5,11,-6,-1.17,-0.41,6.6,8.0,-1.3,-0.26,+0.42
572,Matthieu Saunier,fr  FRA,DF,Lorient,30,1990,0,,,,,0,,,0,,2,,,,,,,,,,,
573,Téji Savanier,fr  FRA,MF,Montpellier,28,1991,27,2165,80,63.3,24.1,26,82,,1,37,0,1.56,43,35,+8,+0.33,+1.05,36.1,40.0,-3.8,-0.16,+0.84
574,Aurélien Scheidler,fr  FRA,FW,Dijon,22,1998,10,342,34,10.0,3.8,3,82,,7,14,6,0.40,1,9,-8,-2.11,-0.94,2.1,10.8,-8.7,-2.29,-1.26
575,Morgan Schneiderlin,fr  FRA,MF,Nice,30,1989,28,2197,78,64.2,24.4,24,87,,4,26,2,1.39,30,29,+1,+0.04,+0.34,28.6,32.6,-4.0,-0.16,-0.07
576,Paolo Sciortino,fr  FRA,MF,Marseille,16,2003,0,,,,,0,,,0,,1,,,,,,,,,,,
577,Malik Sellouki,fr  FRA,"FW,MF",Nice,20,2000,4,66,17,1.9,0.7,0,,,4,17,10,0.00,1,0,+1,+1.36,+1.47,0.7,0.4,+0.3,+0.47,+0.62
578,Matz Sels,be  BEL,GK,Strasbourg,28,1992,6,540,90,15.8,6.0,6,90,,0,,2,0.83,9,13,-4,-0.67,-0.51,7.3,7.4,-0.1,-0.02,-0.21
579,Marvin Senaya,fr  FRA,DF,Strasbourg,19,2001,0,,,,,0,,,0,,3,,,,,,,,,,,
580,Jean Seri,ci  CIV,MF,Bordeaux,29,1991,12,707,59,20.7,7.9,9,73,,3,16,2,0.58,10,20,-10,-1.27,-1.14,9.9,13.6,-3.7,-0.47,-0.10
581,Mahame Siby,fr  FRA,"MF,FW",Strasbourg,24,1996,7,21,3,0.6,0.2,0,,,7,3,19,2.43,1,0,+1,+4.29,+4.55,0.8,0.1,+0.6,+2.69,+2.55
582,Abdoulaye Sidibé,fr  FRA,MF,Saint-Étienne,18,2002,1,11,11,0.3,0.1,0,,,1,11,0,1.00,0,1,-1,-8.18,-7.89,0.0,0.9,-0.9,-7.08,-7.10
583,Djibril Sidibé,fr  FRA,DF,Monaco,28,1992,30,1980,66,57.9,22.0,21,85,,9,22,0,2.17,45,24,+21,+0.95,+0.14,38.3,18.3,+20.0,+0.91,+0.04
584,Kaj Sierhuis,nl  NED,FW,Reims,22,1998,24,652,27,19.1,7.2,6,69,,18,13,13,1.00,10,8,+2,+0.28,+0.60,8.0,11.3,-3.3,-0.46,+0.34
585,Caio Henrique Oliveira Silva,br  BRA,DF,Monaco,23,1997,31,2368,76,69.2,26.3,26,85,,5,31,1,2.19,56,17,+39,+1.48,+1.91,50.9,19.1,+31.8,+1.21,+1.04
586,Florent da Silva,fr  FRA,FW,Lyon,17,2003,1,3,3,0.1,0.0,0,,,1,3,4,3.00,0,0,0,0.00,-1.00,0.1,0.0,+0.1,+1.55,+0.46
587,Gabriel Silva,br  BRA,DF,Saint-Étienne,29,1991,4,355,89,10.4,3.9,4,89,,0,,8,1.50,6,4,+2,+0.51,+0.92,8.4,4.5,+3.9,+0.98,+1.10
588,Mohamed Simakan,fr  FRA,DF,Strasbourg,20,2000,19,1615,85,47.2,17.9,19,85,,0,,0,1.05,25,31,-6,-0.33,-0.18,26.1,25.4,+0.7,+0.04,-0.23
589,Usman Simbakoli,fr  FRA,FW,Lille,18,2001,0,,,,,0,,,0,,1,,,,,,,,,,,
590,Moses Simon,ng  NGA,"FW,MF",Nantes,25,1995,33,2324,70,68.0,25.8,28,78,,5,30,0,1.00,35,34,+1,+0.04,+0.78,34.2,35.2,-1.0,-0.04,+0.45
591,Xavi Simons,nl  NED,MF,Paris S-G,17,2003,1,2,2,0.1,0.0,0,,,1,2,11,3.00,0,0,0,0.00,-1.53,0.1,0.0,+0.1,+5.61,+4.43
592,Issouf Sissokho,ml  MLI,MF,Bordeaux,18,2002,6,78,13,2.3,0.9,0,,,6,13,4,1.50,2,1,+1,+1.15,+1.56,0.9,1.8,-1.0,-1.11,-0.74
593,Ibrahima Sissoko,fr  FRA,MF,Strasbourg,22,1997,36,2581,72,75.5,28.7,29,84,,7,19,0,1.06,40,38,+2,+0.07,+1.25,42.3,33.4,+8.9,+0.31,+0.63
594,Nelson Sissoko,fr  FRA,DF,Saint-Étienne,23,1997,9,474,53,13.9,5.3,6,75,,3,8,11,0.56,3,14,-11,-2.09,-2.06,4.1,8.9,-4.8,-0.91,-1.04
595,Jacques Siwe,fr  FRA,FW,Dijon,19,2001,5,169,34,4.9,1.9,2,75,,3,7,0,1.20,1,3,-2,-1.07,+0.21,2.1,3.8,-1.7,-0.90,+0.27
596,Petar Škuletić,rs  SRB,"FW,MF",Montpellier,30,1990,19,234,12,6.8,2.6,1,54,,18,10,14,1.42,4,6,-2,-0.77,-0.77,4.8,5.8,-0.9,-0.36,+0.12
597,Islam Slimani,dz  ALG,FW,Lyon,32,1988,18,579,32,16.9,6.4,4,77,,14,19,0,1.83,17,5,+12,+1.87,+1.04,15.3,6.1,+9.2,+1.42,+0.40
598,Noé Sommer,fr  FRA,MF,Strasbourg,19,2001,0,,,,,0,,,0,,1,,,,,,,,,,,
599,Brandon Soppy,fr  FRA,DF,Rennes,18,2002,10,559,56,16.3,6.2,5,84,,5,28,21,1.50,12,5,+7,+1.13,+0.97,10.0,5.0,+5.0,+0.81,+0.66
600,Florian Sotoca,fr  FRA,FW,Lens,29,1990,33,2413,73,70.6,26.8,28,82,,5,22,1,1.42,38,38,0,0.00,-0.09,39.4,32.7,+6.7,+0.25,+0.09
601,Cheick Souaré,fr  FRA,MF,Marseille,17,2002,1,10,10,0.3,0.1,0,,,1,10,4,1.00,0,0,0,0.00,-0.18,0.0,0.1,-0.1,-0.93,-0.97
602,Rayan Souici,fr  FRA,DF,Saint-Étienne,22,1998,1,5,5,0.1,0.1,0,,,1,5,3,0.00,0,0,0,0.00,+0.32,0.0,0.0,0.0,0.00,+0.01
603,Adama Soumaoro,fr  FRA,DF,Lille,28,1992,3,145,48,4.2,1.6,1,90,,2,28,7,2.33,4,0,+4,+2.48,+1.47,5.2,0.9,+4.3,+2.65,+2.13
604,Boubakary Soumaré,fr  FRA,MF,Lille,21,1999,32,1919,60,56.1,21.3,21,83,,11,16,5,2.16,36,15,+21,+0.98,-0.21,29.1,16.8,+12.3,+0.58,-0.09
605,Yaya Soumaré,fr  FRA,FW,Lyon,20,2000,3,4,1,0.1,0.0,0,,,3,1,10,3.00,0,0,0,0.00,-1.00,0.3,0.8,-0.5,-12.16,-13.27
606,Arnaud Souquet,fr  FRA,DF,Montpellier,28,1992,23,1224,53,35.8,13.6,14,76,,9,18,11,1.43,20,23,-3,-0.22,-0.26,14.4,22.6,-8.2,-0.60,-0.21
607,Ansou Sow,fr  FRA,MF,Lens,20,2000,1,6,6,0.2,0.1,0,,,1,6,2,3.00,1,0,+1,+15.00,+15.00,0.8,0.1,+0.8,+11.29,+11.09
608,Saidou Sow,gn  GUI,DF,Saint-Étienne,18,2002,15,1000,67,29.2,11.1,10,86,,5,29,18,0.73,5,16,-11,-0.99,-0.95,9.4,12.4,-3.0,-0.27,-0.37
609,Kevin Strootman,nl  NED,MF,Marseille,30,1990,11,233,21,6.8,2.6,1,71,,10,16,6,2.00,5,2,+3,+1.16,+1.05,2.2,3.9,-1.7,-0.64,-0.73
610,Abdoulaye Sylla,gn  GUI,DF,Nantes,20,2000,2,8,4,0.2,0.1,0,,,2,4,3,0.50,0,1,-1,-11.25,-11.07,0.1,0.1,0.0,+0.01,+0.19
611,Issiaga Sylla,gn  GUI,DF,Lens,26,1994,20,1116,56,32.6,12.4,13,77,,7,16,8,1.50,19,13,+6,+0.48,+0.68,16.5,14.8,+1.7,+0.13,-0.13
612,Eddy Sylvestre,fr  FRA,"FW,MF",Nice,20,1999,4,97,24,2.8,1.1,1,61,,3,12,2,1.50,2,1,+1,+0.93,+1.04,1.7,1.5,+0.2,+0.19,+0.33
613,Waniss Taibi,fr  FRA,MF,Angers,18,2002,2,38,19,1.1,0.4,0,,,2,19,13,0.00,0,1,-1,-2.37,-1.92,0.5,0.4,+0.1,+0.31,+0.55
614,Flavien Tait,fr  FRA,"MF,FW",Rennes,27,1993,23,1368,59,40.0,15.2,16,79,,7,15,5,1.48,27,21,+6,+0.39,+0.13,20.9,15.4,+5.5,+0.36,+0.16
615,Oussama Targhalline,ma  MAR,MF,Marseille,18,2002,0,,,,,0,,,0,,3,,,,,,,,,,,
616,Ciprian Tătărușanu,ro  ROU,GK,Lyon,34,1986,0,,,,,0,,,0,,1,,,,,,,,,,,
617,Heriberto Tavares,pt  POR,"MF,FW",Brest,23,1997,4,43,11,1.3,0.5,0,,,4,11,9,0.00,1,3,-2,-4.19,-3.81,1.2,1.4,-0.2,-0.37,-0.16
618,Warren Tchimbembé,fr  FRA,"MF,FW",Metz,22,1998,15,495,33,14.5,5.5,4,68,,11,20,11,1.40,10,8,+2,+0.36,+0.55,8.9,7.2,+1.7,+0.31,+0.61
619,Aurélien Tchouaméni,fr  FRA,MF,Monaco,20,2000,36,3063,85,89.6,34.0,36,85,,0,,0,2.08,67,38,+29,+0.85,-0.41,59.0,30.6,+28.3,+0.83,-0.54
620,Martin Terrier,fr  FRA,"FW,MF",Rennes,23,1997,34,2436,72,71.2,27.1,30,78,,4,22,0,1.56,35,23,+12,+0.44,+0.44,32.7,28.2,+4.5,+0.17,-0.33
621,Kenny Tete,nl  NED,DF,Lyon,24,1995,1,20,20,0.6,0.2,0,,,1,20,0,3.00,0,0,0,0.00,-1.01,0.7,0.0,+0.7,+3.01,+1.93
622,Florian Thauvin,fr  FRA,"FW,MF",Marseille,27,1993,36,2732,76,79.9,30.4,33,81,,3,25,0,1.61,43,34,+9,+0.30,+0.56,40.8,33.8,+7.0,+0.23,+0.95
623,Sada Thioub,sn  SEN,"FW,MF",Angers,25,1995,27,1256,47,36.7,14.0,12,71,,15,27,2,1.00,13,22,-9,-0.64,-0.27,13.8,21.2,-7.3,-0.52,-0.45
624,Romain Thomas,fr  FRA,DF,Angers,32,1988,34,3024,89,88.4,33.6,34,89,,0,,1,1.12,32,45,-13,-0.39,+0.75,37.5,43.6,-6.1,-0.18,+0.51
625,Adrien Thomasson,fr  FRA,MF,Strasbourg,26,1993,37,2624,71,76.7,29.2,31,81,,6,19,0,1.11,37,41,-4,-0.14,+0.43,40.1,34.0,+6.0,+0.21,+0.21
626,Khéphren Thuram-Ulie,fr  FRA,MF,Nice,19,2001,29,1494,52,43.7,16.6,17,75,,12,19,6,1.55,25,21,+4,+0.24,+0.57,20.9,23.5,-2.6,-0.16,-0.04
627,Cheikh Tidiane Sabaly,sn  SEN,MF,Metz,21,1999,1,12,12,0.4,0.1,0,,,1,12,1,0.00,0,0,0,0.00,+0.11,0.2,0.0,+0.2,+1.86,+2.08
628,Jean-Clair Todibo,fr  FRA,DF,Nice,20,1999,15,1330,89,38.9,14.8,15,89,,0,,0,1.67,24,20,+4,+0.27,+0.57,19.6,19.0,+0.5,+0.04,+0.28
629,Karl Toko Ekambi,cm  CMR,FW,Lyon,27,1992,35,2811,80,82.2,31.2,34,81,,1,45,0,1.97,69,37,+32,+1.02,+0.14,71.9,35.5,+36.3,+1.16,+0.42
630,Tyron Tormin,fr  FRA,"MF,FW",Saint-Étienne,19,2001,3,21,7,0.6,0.2,0,,,3,7,1,0.00,0,1,-1,-4.29,-3.99,0.1,0.4,-0.3,-1.33,-1.33
631,Abdoulaye Touré,fr  FRA,MF,Nantes,26,1994,29,1681,58,49.2,18.7,20,78,,9,14,7,0.83,18,28,-10,-0.54,-0.64,22.9,26.3,-3.5,-0.19,-0.01
632,Adama Traoré,ml  MLI,MF,Metz,25,1995,0,,,,,0,,,0,,4,,,,,,,,,,,
633,Amadou Traore,fr  FRA,"MF,FW",Bordeaux,18,2002,19,304,16,8.9,3.4,0,,,19,16,8,1.26,1,7,-6,-1.78,-1.55,3.9,5.9,-1.9,-0.57,-0.20
634,Bertrand Traoré,bf  BFA,"FW,MF",Lyon,24,1995,0,,,,,0,,,0,,2,,,,,,,,,,,
635,Boubacar Traoré,ml  MLI,MF,Metz,18,2001,2,54,27,1.6,0.6,0,,,2,27,12,0.00,1,3,-2,-3.33,-3.28,0.5,1.0,-0.5,-0.75,-0.55
636,Charles Traore,ml  MLI,DF,Nantes,28,1992,22,1700,77,49.7,18.9,19,83,,3,41,7,0.77,18,26,-8,-0.42,-0.42,20.9,24.0,-3.1,-0.16,+0.04
637,Cheick Traoré,ml  MLI,DF,Lens,25,1995,2,39,20,1.1,0.4,0,,,2,20,3,1.50,1,2,-1,-2.31,-2.36,1.1,0.8,+0.3,+0.80,+0.59
638,Hamari Traoré,ml  MLI,DF,Rennes,28,1992,35,3000,86,87.7,33.3,34,87,,1,32,0,1.54,48,35,+13,+0.39,+0.60,44.2,36.1,+8.1,+0.24,-0.16
639,Ismaël Traoré,ci  CIV,DF,Angers,33,1986,34,2993,88,87.5,33.3,34,88,,0,,1,1.18,34,51,-17,-0.51,-0.30,36.8,44.1,-7.3,-0.22,+0.15
640,Miguel Trauco,pe  PER,DF,Saint-Étienne,27,1992,26,2035,78,59.5,22.6,22,87,,4,31,2,1.12,23,27,-4,-0.18,+0.34,29.4,28.7,+0.7,+0.03,+0.09
641,Alexis Trouillet,fr  FRA,MF,Nice,19,2000,5,109,22,3.2,1.2,1,45,,4,16,26,1.20,1,3,-2,-1.65,-1.62,2.8,1.0,+1.8,+1.45,+1.64
642,Adrien Truffert,fr  FRA,"DF,MF",Rennes,18,2001,29,1951,67,57.0,21.7,23,76,,6,33,4,1.45,28,23,+5,+0.23,-0.20,28.9,25.8,+3.1,+0.14,-0.27
643,Marvin Tshibuabua,fr  FRA,DF,Saint-Étienne,18,2002,1,43,43,1.3,0.5,0,,,1,43,5,0.00,0,1,-1,-2.09,-1.80,0.3,0.2,+0.2,+0.34,+0.35
644,Matthieu Udol,fr  FRA,DF,Metz,24,1996,25,1724,69,50.4,19.2,19,85,,6,17,4,1.36,29,25,+4,+0.21,+0.63,22.8,23.6,-0.7,-0.04,+0.35
645,Naomichi Ueda,jp  JPN,DF,Nîmes,25,1994,9,711,79,20.8,7.9,8,88,,1,11,6,1.00,11,14,-3,-0.38,+0.55,11.3,11.6,-0.3,-0.04,+0.73
646,Chimuanya Ugochukwu,fr  FRA,MF,Rennes,16,2004,3,65,22,1.9,0.7,1,60,,2,3,3,2.33,1,1,0,0.00,-0.32,0.8,1.8,-1.0,-1.43,-1.72
647,Hwang Ui-jo,kr  KOR,"FW,MF",Bordeaux,27,1992,36,2503,70,73.2,27.8,32,75,,4,26,1,1.17,30,40,-10,-0.36,+0.03,32.4,41.4,-8.9,-0.32,+0.25
648,Enzo Valentim,fr  FRA,DF,Reims,19,2000,0,,,,,0,,,0,,2,,,,,,,,,,,
649,Antoine Valerio,fr  FRA,MF,Nîmes,20,1999,1,70,70,2.0,0.8,1,70,,0,,2,0.00,0,2,-2,-2.57,-1.79,1.1,0.9,+0.2,+0.21,+0.85
650,Fabio Vanni,fr  FRA,GK,Marseille,18,2002,0,,,,,0,,,0,,2,,,,,,,,,,,
651,Jonathan Varane,fr  FRA,MF,Lens,18,2001,0,,,,,0,,,0,,1,,,,,,,,,,,
652,Thibaut Vargas,fr  FRA,MF,Montpellier,20,2000,0,,,,,0,,,0,,2,,,,,,,,,,,
653,Marco Verratti,it  ITA,MF,Paris S-G,27,1992,21,1492,71,43.6,16.6,16,85,,5,27,0,2.00,36,15,+21,+1.27,-0.46,34.1,15.4,+18.7,+1.13,-0.11
654,Clément Vidal,fr  FRA,DF,Montpellier,20,2000,2,86,43,2.5,1.0,1,74,,1,12,11,0.00,1,2,-1,-1.05,-1.02,1.0,2.6,-1.6,-1.71,-1.27
655,Trey Vimalin,cg  CGO,GK,Reims,19,2001,0,,,,,0,,,0,,2,,,,,,,,,,,
656,Kevin Volland,de  GER,"FW,MF",Monaco,28,1992,35,2769,79,81.0,30.8,34,81,,1,13,0,2.03,64,32,+32,+1.04,+0.76,52.4,24.8,+27.6,+0.90,+0.05
657,Paul Wade,fr  FRA,DF,Nice,20,2000,0,,,,,0,,,0,,1,,,,,,,,,,,
658,Franklin Wadja,cm  CMR,MF,Lorient,25,1995,4,33,8,1.0,0.4,0,,,4,8,14,1.25,2,0,+2,+5.45,+5.99,1.5,1.1,+0.4,+1.02,+1.15
659,Anthony Walongwa,cd  COD,DF,Nantes,26,1993,0,,,,,0,,,0,,2,,,,,,,,,,,
660,Timothy Weah,us  USA,"FW,MF",Lille,20,2000,28,878,31,25.7,9.8,7,69,,21,19,6,2.25,14,7,+7,+0.72,-0.49,13.5,6.0,+7.5,+0.77,+0.21
