,Player,Nation,Pos,Squad,Age,Born,MP_Playing Time,Starts_Playing Time,Min_Playing Time,90s_Playing Time,Gls_Performance,Ast_Performance,G-PK_Performance,PK_Performance,PKatt_Performance,CrdY_Performance,CrdR_Performance,Gls_Per 90 Minutes,Ast_Per 90 Minutes,G+A_Per 90 Minutes,G-PK_Per 90 Minutes,G+A-PK_Per 90 Minutes,xG_Expected,npxG_Expected,xA_Expected,npxG+xA_Expected,xG_Per 90 Minutes,xA_Per 90 Minutes,xG+xA_Per 90 Minutes,npxG_Per 90 Minutes,npxG+xA_Per 90 Minutes
10,Nícolas Andrade,br  BRA,GK,Udinese,32-343,1988,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
11,Davide Angelo Ghislandi,it  ITA,DF,Atalanta,19-278,2001,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
12,Philip Ankhrah,gh  GHA,MF,Hellas Verona,18-175,2002,1,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
13,Cristian Ansaldi,ar  ARG,DF,Torino,34-182,1986,19,10,992,11.0,1,3,0,1,1,0,0,0.09,0.27,0.36,0.00,0.27,1.2,0.4,2.6,3.0,0.11,0.23,0.34,0.04,0.27
14,Valentin Antov,bg  BUL,DF,Bologna,20-132,2000,1,1,74,0.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
15,Tolgay Arslan,de  GER,MF,Udinese,30-217,1990,23,20,1426,15.8,2,0,2,0,0,8,0,0.13,0.00,0.13,0.13,0.13,0.4,0.4,0.2,0.6,0.03,0.01,0.04,0.03,0.04
16,Kwadwo Asamoah,gh  GHA,DF,Cagliari,32-102,1988,3,0,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
17,Kristoffer Askildsen,no  NOR,MF,Sampdoria,20-071,2001,3,0,44,0.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
18,Emil Audero,it  ITA,GK,Sampdoria,24-062,1997,27,27,2430,27.0,0,1,0,0,0,0,0,0.00,0.04,0.04,0.00,0.04,0.0,0.0,0.4,0.4,0.00,0.01,0.01,0.00,0.01
19,Tommaso Augello,it  ITA,DF,Sampdoria,26-203,1994,26,26,2228,24.8,1,3,1,0,0,2,1,0.04,0.12,0.16,0.04,0.16,0.1,0.1,2.1,2.3,0.00,0.09,0.09,0.00,0.09
20,Kaan Ayhan,tr  TUR,DF,Sassuolo,26-131,1994,17,7,766,8.5,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.5,0.06,0.01,0.06,0.06,0.06
21,Milan Badelj,hr  CRO,MF,Genoa,32-024,1989,22,21,1747,19.4,1,2,1,0,0,7,0,0.05,0.10,0.15,0.05,0.15,0.3,0.3,2.1,2.5,0.02,0.11,0.13,0.02,0.13
22,Tiemoué Bakayoko,fr  FRA,MF,Napoli,26-216,1994,22,17,1462,16.2,1,1,1,0,0,5,1,0.06,0.06,0.12,0.06,0.12,0.4,0.4,0.8,1.2,0.03,0.05,0.07,0.03,0.07
23,Keita Baldé,sn  SEN,FW,Sampdoria,26-013,1995,15,9,812,9.0,5,1,5,0,0,3,1,0.55,0.11,0.67,0.55,0.67,3.5,3.5,0.7,4.2,0.39,0.07,0.46,0.39,0.46
24,Botond Balogh,hu  HUN,DF,Parma,18-288,2002,2,1,147,1.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
25,Antonín Barák,cz  CZE,"MF,FW",Hellas Verona,26-108,1994,24,22,1961,21.8,6,2,6,0,0,3,1,0.28,0.09,0.37,0.28,0.37,5.1,5.1,2.4,7.5,0.24,0.11,0.34,0.24,0.34
26,Federico Barba,it  ITA,DF,Benevento,27-201,1993,21,20,1732,19.2,0,1,0,0,0,6,0,0.00,0.05,0.05,0.00,0.05,0.6,0.6,0.6,1.3,0.03,0.03,0.07,0.03,0.07
27,Nicolò Barella,it  ITA,MF,Inter,24-042,1997,27,24,2147,23.9,3,5,3,0,0,4,0,0.13,0.21,0.34,0.13,0.34,2.3,2.3,4.5,6.8,0.10,0.19,0.28,0.10,0.28
28,Antonio Barreca,it  ITA,DF,Fiorentina,26-003,1995,3,1,85,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.3,0.25,0.04,0.29,0.25,0.29
29,Musa Barrow,gm  GAM,"FW,MF",Bologna,22-127,1998,28,25,2162,24.0,6,7,6,0,1,0,0,0.25,0.29,0.54,0.25,0.54,5.6,4.7,3.7,8.4,0.24,0.16,0.40,0.20,0.37
30,Paolo Bartolomei,it  ITA,MF,Spezia,31-212,1989,6,3,320,3.6,0,1,0,0,0,1,0,0.00,0.28,0.28,0.00,0.28,0.2,0.2,0.3,0.5,0.04,0.09,0.13,0.04,0.13
31,Daniele Baselli,it  ITA,MF,Torino,29-009,1992,6,1,155,1.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.07,0.01,0.08,0.07,0.08
32,Alessandro Bastoni,it  ITA,DF,Inter,21-342,1999,24,24,2123,23.6,0,3,0,0,0,4,0,0.00,0.13,0.13,0.00,0.13,0.9,0.9,1.4,2.3,0.04,0.06,0.10,0.04,0.10
33,Simone Bastoni,it  ITA,DF,Spezia,24-136,1996,17,14,1138,12.6,1,5,1,0,0,6,0,0.08,0.40,0.47,0.08,0.47,1.2,1.2,2.5,3.7,0.10,0.21,0.30,0.10,0.30
34,Bastos,ao  ANG,DF,Lazio,29-359,1991,2,0,63,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
35,Rodrigo Becão,br  BRA,DF,Udinese,25-061,1996,24,22,1984,22.0,1,0,1,0,0,5,0,0.05,0.00,0.05,0.05,0.05,0.9,0.9,0.1,1.0,0.04,0.00,0.04,0.04,0.04
36,Valon Behrami,ch  SUI,MF,Genoa,35-336,1985,18,4,557,6.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.02,0.01,0.02,0.02,0.02
37,Andrea Belotti,it  ITA,FW,Torino,27-091,1993,24,23,2047,22.7,11,5,9,2,3,4,0,0.48,0.22,0.70,0.40,0.62,9.9,7.5,5.2,12.7,0.44,0.23,0.66,0.33,0.56
38,Ahmad Benali,ly  LBY,MF,Crotone,29-042,1992,10,8,698,7.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.4,0.9,0.08,0.06,0.14,0.08,0.14
39,Ismaël Bennacer,dz  ALG,MF,Milan,23-110,1997,11,8,728,8.1,0,1,0,0,0,1,0,0.00,0.12,0.12,0.00,0.12,0.6,0.6,0.4,0.9,0.07,0.05,0.11,0.07,0.11
40,Rodrigo Bentancur,uy  URU,MF,Juventus,23-289,1997,22,18,1544,17.2,0,3,0,0,0,5,0,0.00,0.17,0.17,0.00,0.17,0.5,0.5,1.7,2.2,0.03,0.10,0.13,0.03,0.13
41,Domenico Berardi,it  ITA,"FW,MF",Sassuolo,26-232,1994,22,21,1816,20.2,11,4,8,3,3,4,0,0.55,0.20,0.74,0.40,0.59,7.2,4.9,3.5,8.4,0.36,0.17,0.53,0.24,0.42
42,Álex Berenguer,es  ESP,MF,Torino,25-260,1995,2,2,131,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.22,0.00,0.22,0.22,0.22
43,Bartosz Bereszyński,pl  POL,DF,Sampdoria,28-252,1992,22,20,1797,20.0,1,0,1,0,0,2,0,0.05,0.00,0.05,0.05,0.05,0.1,0.1,0.5,0.6,0.01,0.02,0.03,0.01,0.03
44,Federico Bernardeschi,it  ITA,"MF,DF",Juventus,27-033,1994,22,6,777,8.6,0,2,0,0,0,1,0,0.00,0.23,0.23,0.00,0.23,1.4,1.4,1.9,3.3,0.17,0.22,0.38,0.17,0.38
45,Daniel Bessa,it  ITA,"FW,MF",Hellas Verona,28-066,1993,10,0,193,2.1,0,1,0,0,0,1,0,0.00,0.47,0.47,0.00,0.47,0.3,0.3,0.6,0.9,0.16,0.26,0.42,0.16,0.42
46,Cristiano Biraghi,it  ITA,DF,Fiorentina,28-201,1992,25,23,2106,23.4,1,4,1,0,0,6,0,0.04,0.17,0.21,0.04,0.21,1.7,1.7,5.1,6.8,0.07,0.22,0.29,0.07,0.29
47,Davide Biraschi,it  ITA,DF,Genoa,26-262,1994,7,6,518,5.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.02,0.02,0.00,0.02
48,Jeremie Boga,ci  CIV,"FW,MF",Sassuolo,24-077,1997,17,11,1004,11.2,3,2,3,0,0,0,0,0.27,0.18,0.45,0.27,0.45,1.6,1.6,0.5,2.1,0.15,0.04,0.19,0.15,0.19
49,Giacomo Bonaventura,it  ITA,MF,Fiorentina,31-211,1989,24,17,1476,16.4,1,2,1,0,0,4,0,0.06,0.12,0.18,0.06,0.18,1.7,1.7,3.1,4.8,0.10,0.19,0.29,0.10,0.29
50,Kevin Bonifazi,it  ITA,DF,Udinese,24-306,1996,19,17,1486,16.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,1.2,1.2,0.0,1.2,0.07,0.00,0.07,0.07,0.07
51,Leonardo Bonucci,it  ITA,DF,Juventus,33-324,1987,20,18,1578,17.5,2,0,2,0,0,3,0,0.11,0.00,0.11,0.11,0.11,2.6,2.6,0.6,3.1,0.15,0.03,0.18,0.15,0.18
52,Mehdi Bourabia,ma  MAR,MF,Sassuolo,29-226,1991,12,4,471,5.2,1,0,1,0,0,2,0,0.19,0.00,0.19,0.19,0.19,0.5,0.5,0.6,1.1,0.10,0.11,0.21,0.10,0.21
53,Jayden Braaf,nl  NED,FW,Udinese,18-202,2002,1,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.17,0.17,0.00,0.17
54,Gleison Bremer,br  BRA,DF,Torino,24-003,1997,21,21,1855,20.6,4,0,4,0,0,1,0,0.19,0.00,0.19,0.19,0.19,2.2,2.2,0.3,2.5,0.11,0.02,0.12,0.11,0.12
55,Marcelo Brozović,hr  CRO,MF,Inter,28-125,1992,24,21,1839,20.4,1,6,1,0,0,4,0,0.05,0.29,0.34,0.05,0.34,1.2,1.2,3.8,5.0,0.06,0.19,0.24,0.06,0.24
56,Gastón Brugman,uy  URU,MF,Parma,28-195,1992,19,15,1195,13.3,0,1,0,0,0,6,0,0.00,0.08,0.08,0.00,0.08,0.9,0.9,1.7,2.6,0.06,0.13,0.19,0.06,0.19
57,Juan Brunetta,ar  ARG,"FW,MF",Parma,23-313,1997,8,2,290,3.2,0,2,0,0,0,2,0,0.00,0.62,0.62,0.00,0.62,0.2,0.2,0.7,0.9,0.08,0.21,0.29,0.08,0.29
58,Gianluigi Buffon,it  ITA,GK,Juventus,43-052,1978,5,5,450,5.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
59,Alessandro Buongiorno,it  ITA,DF,Torino,21-288,1999,5,4,346,3.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01
60,Maxime Busi,be  BEL,DF,Parma,21-158,1999,14,6,632,7.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.4,0.7,0.05,0.06,0.10,0.05,0.10
61,Martín Cáceres,uy  URU,DF,Fiorentina,33-348,1987,18,15,1295,14.4,1,1,1,0,0,0,0,0.07,0.07,0.14,0.07,0.14,0.8,0.8,0.7,1.5,0.05,0.05,0.10,0.05,0.10
62,Felipe Caicedo,ec  ECU,FW,Lazio,32-197,1988,21,8,814,9.0,7,0,7,0,0,4,0,0.77,0.00,0.77,0.77,0.77,4.4,4.4,0.5,4.9,0.49,0.06,0.55,0.49,0.55
63,Davide Calabria,it  ITA,DF,Milan,24-105,1996,25,24,2147,23.9,2,1,2,0,0,6,0,0.08,0.04,0.13,0.08,0.13,1.1,1.1,1.7,2.8,0.05,0.07,0.12,0.05,0.12
64,Riccardo Calafiori,it  ITA,DF,Roma,18-306,2002,2,0,21,0.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
65,Mattia Caldara,it  ITA,DF,Atalanta,26-320,1994,5,1,91,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.25,0.00,0.25,0.25,0.25
66,Luca Caldirola,it  ITA,DF,Benevento,30-048,1991,17,11,951,10.6,2,0,2,0,0,3,0,0.19,0.00,0.19,0.19,0.19,0.4,0.4,0.0,0.4,0.04,0.00,0.04,0.04,0.04
67,Hakan Çalhanoğlu,tr  TUR,"MF,FW",Milan,27-041,1994,22,19,1688,18.8,1,8,0,1,1,2,0,0.05,0.43,0.48,0.00,0.43,3.2,2.5,6.7,9.1,0.17,0.36,0.53,0.13,0.49
68,Fabrizio Caligara,it  ITA,MF,Cagliari,20-343,2000,10,2,183,2.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.05,0.05,0.00,0.05
69,José Callejón,es  ESP,"FW,MF",Fiorentina,34-038,1987,13,6,548,6.1,0,1,0,0,0,0,0,0.00,0.16,0.16,0.00,0.16,0.3,0.3,1.3,1.6,0.05,0.22,0.27,0.05,0.27
70,Antonio Candreva,it  ITA,"MF,DF",Sampdoria,34-021,1987,24,19,1657,18.4,4,6,2,2,2,0,0,0.22,0.33,0.54,0.11,0.43,3.2,1.7,3.7,5.4,0.17,0.20,0.37,0.09,0.29
71,Gianluca Caprari,it  ITA,"MF,FW",Benevento,27-234,1993,23,21,1625,18.1,5,4,5,0,1,4,1,0.28,0.22,0.50,0.28,0.50,3.7,2.9,2.6,5.5,0.20,0.14,0.34,0.16,0.30
72,Francesco Caputo,it  ITA,FW,Sassuolo,33-227,1987,22,19,1626,18.1,11,5,8,3,3,1,0,0.61,0.28,0.89,0.44,0.72,8.7,6.4,1.7,8.1,0.48,0.09,0.58,0.36,0.45
73,Andrea Carboni,it  ITA,DF,Cagliari,20-045,2001,6,4,368,4.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.5,0.5,0.01,0.12,0.13,0.01,0.13
74,Giuseppe Caso,it  ITA,MF,Genoa,22-102,1998,1,0,9,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
75,Francesco Cassata,it  ITA,"DF,MF",Genoa,23-248,1997,2,0,54,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
76,Samu Castillejo,es  ESP,FW,Milan,26-062,1995,22,10,930,10.3,1,0,1,0,0,4,0,0.10,0.00,0.10,0.10,0.10,1.1,1.1,0.6,1.7,0.11,0.06,0.17,0.11,0.17
77,Gaetano Castrovilli,it  ITA,MF,Fiorentina,24-032,1997,23,21,1716,19.1,5,2,5,0,0,5,1,0.26,0.10,0.37,0.26,0.37,2.6,2.6,2.3,4.9,0.14,0.12,0.26,0.14,0.26
78,Danilo Cataldi,it  ITA,MF,Lazio,26-227,1994,12,2,316,3.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.3,0.05,0.04,0.09,0.05,0.09
79,Luca Ceppitelli,it  ITA,DF,Cagliari,31-222,1989,13,10,944,10.5,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,0.03,0.00,0.03,0.03,0.03
80,Alberto Cerri,it  ITA,FW,Cagliari,24-339,1996,14,1,191,2.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,0.6,1.6,0.52,0.29,0.81,0.52,0.81
81,Julian Chabot,de  GER,DF,Spezia,23-037,1998,21,16,1358,15.1,1,1,1,0,0,9,1,0.07,0.07,0.13,0.07,0.13,0.5,0.5,0.2,0.8,0.04,0.02,0.05,0.04,0.05
82,Giorgio Chiellini,it  ITA,DF,Juventus,36-219,1984,9,8,699,7.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.01,0.00,0.01,0.01,0.01
83,Vlad Chiricheș,ro  ROU,DF,Sassuolo,31-127,1989,14,14,1126,12.5,2,1,2,0,0,5,0,0.16,0.08,0.24,0.16,0.24,0.9,0.9,0.5,1.5,0.08,0.04,0.12,0.08,0.12
84,Luca Cigarini,it  ITA,MF,Crotone,34-274,1986,6,6,454,5.0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.6,0.9,0.06,0.11,0.17,0.06,0.17
85,Antonio Cioffi,it  ITA,FW,Napoli,18-092,2002,1,0,12,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.54,0.54,0.00,0.54
86,Ebrima Colley,gm  GAM,"FW,MF",Hellas Verona,21-048,2000,19,4,655,7.3,1,0,1,0,0,1,0,0.14,0.00,0.14,0.14,0.14,1.7,1.7,0.6,2.3,0.23,0.08,0.31,0.23,0.31
87,Omar Colley,gm  GAM,DF,Sampdoria,28-148,1992,19,18,1691,18.8,1,0,1,0,0,5,0,0.05,0.00,0.05,0.05,0.05,1.0,1.0,0.0,1.0,0.05,0.00,0.05,0.05,0.05
88,Lorenzo Colombo,it  ITA,FW,Milan,19-013,2002,4,1,94,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.0,0.6,0.58,0.00,0.58,0.58,0.58
89,Andrea Consigli,it  ITA,GK,Sassuolo,34-053,1987,26,26,2340,26.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
90,Alex Cordaz,it  ITA,GK,Crotone,38-079,1983,28,28,2520,28.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
91,Andreas Cornelius,dk  DEN,FW,Parma,28-005,1993,19,15,1300,14.4,1,0,1,0,0,3,0,0.07,0.00,0.07,0.07,0.07,1.4,1.4,1.5,2.9,0.10,0.10,0.20,0.10,0.20
92,Joaquín Correa,ar  ARG,FW,Lazio,26-220,1994,19,18,1369,15.2,3,2,3,0,0,1,0,0.20,0.13,0.33,0.20,0.33,4.0,4.0,1.2,5.2,0.26,0.08,0.34,0.26,0.34
93,Angelo da Costa Júnior,br  BRA,GK,Bologna,37-129,1983,6,6,540,6.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
94,Douglas Costa,br  BRA,"MF,FW",Juventus,30-188,1990,2,0,42,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.05,0.05,0.00,0.05
95,Mamadou Coulibaly,sn  SEN,MF,Udinese,22-046,1999,3,2,184,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.06,0.06,0.12,0.06,0.12
96,Alessio Cragno,it  ITA,GK,Cagliari,26-266,1994,28,28,2520,28.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.01,0.01,0.00,0.01
97,Domenico Criscito,it  ITA,DF,Genoa,34-081,1986,18,16,1365,15.2,1,0,0,1,1,4,0,0.07,0.00,0.07,0.00,0.00,0.9,0.1,0.4,0.5,0.06,0.02,0.08,0.01,0.03
98,Bryan Cristante,it  ITA,"DF,MF",Roma,26-018,1995,24,13,1338,14.9,0,2,0,0,0,4,0,0.00,0.13,0.13,0.00,0.13,1.2,1.2,0.6,1.9,0.08,0.04,0.13,0.08,0.13
99,Giovanni Crociata,it  ITA,"DF,MF",Crotone,23-222,1997,2,0,26,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.52,0.52,0.00,0.52
100,Juan Cuadrado,co  COL,DF,Juventus,32-299,1988,19,16,1356,15.1,0,6,0,0,0,5,1,0.00,0.40,0.40,0.00,0.40,0.8,0.8,4.1,4.9,0.06,0.27,0.32,0.06,0.32
101,Giuseppe Cuomo,it  ITA,DF,Crotone,23-047,1998,10,6,611,6.8,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
102,Patrick Cutrone,it  ITA,"FW,MF",Fiorentina,23-077,1998,11,0,196,2.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.09,0.00,0.09,0.09,0.09
103,Wylan Cyprien,fr  FRA,MF,Parma,26-052,1995,13,2,410,4.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.3,0.04,0.03,0.08,0.04,0.08
104,Lennart-Marten Czyborra,de  GER,DF,Genoa,21-322,1999,17,15,1173,13.0,1,0,1,0,0,2,0,0.08,0.00,0.08,0.08,0.08,0.3,0.3,0.3,0.6,0.02,0.02,0.04,0.02,0.04
105,Danilo D'Ambrosio,it  ITA,DF,Inter,32-193,1988,14,4,410,4.6,3,0,3,0,0,2,0,0.66,0.00,0.66,0.66,0.66,1.1,1.1,0.1,1.2,0.25,0.02,0.26,0.25,0.26
106,Bryan Dabo,bf  BFA,MF,Benevento,29-031,1992,17,8,678,7.5,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,1.1,1.1,0.3,1.4,0.15,0.03,0.19,0.15,0.19
107,Diogo Dalot,pt  POR,DF,Milan,22-003,1999,11,7,679,7.5,1,0,1,0,0,3,0,0.13,0.00,0.13,0.13,0.13,0.3,0.3,0.1,0.4,0.05,0.01,0.06,0.05,0.06
108,Mikkel Damsgaard,dk  DEN,"MF,FW",Sampdoria,20-261,2000,25,13,1316,14.6,2,4,2,0,0,3,0,0.14,0.27,0.41,0.14,0.41,2.0,2.0,1.8,3.8,0.14,0.12,0.26,0.14,0.26
109,Danilo,br  BRA,DF,Juventus,29-249,1991,24,23,2116,23.5,1,3,1,0,0,5,0,0.04,0.13,0.17,0.04,0.17,0.4,0.4,1.7,2.2,0.02,0.07,0.09,0.02,0.09
110,Andrea Danzi,it  ITA,"MF,DF",Hellas Verona,22-024,1999,2,1,104,1.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.03,0.05,0.07,0.03,0.07
111,Paweł Dawidowicz,pl  POL,DF,Hellas Verona,25-305,1995,20,14,1218,13.5,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.0,0.7,0.05,0.00,0.05,0.05,0.05
112,Sebastien De Maio,fr  FRA,DF,Udinese,34-016,1987,14,9,804,8.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.02,0.00,0.02,0.02,0.02
113,Rodrigo De Paul,ar  ARG,MF,Udinese,26-301,1994,26,26,2324,25.8,6,5,3,3,3,4,1,0.23,0.19,0.43,0.12,0.31,5.3,3.0,8.2,11.2,0.20,0.32,0.52,0.12,0.43
114,Mattia De Sciglio,it  ITA,DF,Juventus,28-152,1992,1,0,24,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.11,0.00,0.11,0.11,0.11
115,Lorenzo De Silvestri,it  ITA,DF,Bologna,32-302,1988,21,19,1608,17.9,1,0,1,0,0,2,0,0.06,0.00,0.06,0.06,0.06,1.6,1.6,0.4,2.0,0.09,0.02,0.11,0.09,0.11
