,Player,Nation,Pos,Squad,Age,Born,MP_Playing Time,Min_Playing Time,Mn/MP_Playing Time,Min%_Playing Time,90s_Playing Time,Starts_Playing Time,Mn/Start_Starts,Compl_Starts,Subs_Subs,Mn/Sub_Subs,unSub_Subs,PPM_Team Success,onG_Team Success,onGA_Team Success,+/-_Team Success,+/-90_Team Success,On-Off_Team Success,onxG_Team Success (xG),onxGA_Team Success (xG),xG+/-_Team Success (xG),xG+/-90_Team Success (xG),On-Off_Team Success (xG)
151,Giuseppe Cuomo,it  ITA,DF,Crotone,23-047,1998,10,611,61,24.2,6.8,6,85,4,4,26,10,0.80,6,15,-9,-1.33,+0.04,3.6,10.4,-6.8,-1.17,-0.23
152,Patrick Cutrone,it  ITA,"FW,MF",Fiorentina,23-077,1998,11,196,18,8.1,2.2,0,,0,11,18,2,0.91,2,6,-4,-1.84,-1.64,2.6,3.9,-1.3,-0.60,-0.47
153,Wylan Cyprien,fr  FRA,MF,Parma,26-052,1995,13,410,32,16.3,4.6,2,90,2,11,21,9,0.38,2,16,-14,-3.07,-2.48,4.4,10.1,-5.7,-1.24,-0.92
154,Lennart-Marten Czyborra,de  GER,DF,Genoa,21-322,1999,17,1173,69,46.5,13.0,15,74,9,2,30,9,1.47,12,13,-1,-0.08,+0.52,11.7,16.4,-4.7,-0.36,+0.21
155,Szymon Czyż,pl  POL,MF,Lazio,19-256,2001,0,,,,,0,,0,0,,4,,,,,,,,,,,
156,Giuseppe D'Agostino,it  ITA,FW,Napoli,17-314,2003,0,,,,,0,,0,0,,4,,,,,,,,,,,
157,Francesco D'Alterio,it  ITA,GK,Crotone,18-283,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
158,Danilo D'Ambrosio,it  ITA,DF,Inter,32-193,1988,14,410,29,16.9,4.6,4,84,3,10,8,8,2.29,10,8,+2,+0.44,-1.21,10.8,8.9,+1.9,+0.42,-0.72
159,Giovanni D'Aprile,it  ITA,DF,Crotone,15-263,2005,0,,,,,0,,0,0,,6,,,,,,,,,,,
160,Cosimo Marco Da Graca,it  ITA,FW,Juventus,18-324,2002,0,,,,,0,,0,0,,7,,,,,,,,,,,
161,Jacopo Da Riva,it  ITA,MF,Atalanta,20-145,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
162,Bryan Dabo,bf  BFA,MF,Benevento,29-031,1992,17,678,40,27.9,7.5,8,68,2,9,15,6,1.00,10,20,-10,-1.33,-0.56,11.1,15.6,-4.4,-0.59,+0.02
163,Christian Dalle Mura,it  ITA,DF,Fiorentina,19-047,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,
164,Diogo Dalot,pt  POR,DF,Milan,22-003,1999,11,679,62,27.9,7.5,7,89,6,4,15,13,2.00,10,8,+2,+0.27,-0.61,8.4,10.7,-2.3,-0.31,-1.28
165,Mikkel Damsgaard,dk  DEN,"MF,FW",Sampdoria,20-261,2000,25,1316,53,54.2,14.6,13,75,3,12,28,1,1.24,21,25,-4,-0.27,-0.19,17.7,25.6,-7.9,-0.54,-0.21
166,Danilo,br  BRA,DF,Juventus,29-249,1991,24,2116,88,90.4,23.5,23,89,21,1,71,1,2.13,48,19,+29,+1.23,+0.03,46.3,23.6,+22.7,+0.96,-0.63
167,Andrea Danzi,it  ITA,"MF,DF",Hellas Verona,22-024,1999,2,104,52,4.3,1.2,1,90,1,1,14,11,3.00,0,0,0,0.00,-0.15,1.3,1.8,-0.5,-0.47,-0.35
168,Ebrima Darboe,gm  GAM,MF,Roma,19-288,2001,0,,,,,0,,0,0,,6,,,,,,,,,,,
169,Paweł Dawidowicz,pl  POL,DF,Hellas Verona,25-305,1995,20,1218,61,50.1,13.5,14,77,8,6,24,2,1.45,17,16,+1,+0.07,-0.15,18.0,17.6,+0.4,+0.03,+0.34
170,Sebastien De Maio,fr  FRA,DF,Udinese,34-016,1987,14,804,57,33.1,8.9,9,86,7,5,7,10,1.14,9,14,-5,-0.56,-0.56,12.1,9.2,+2.9,+0.32,+0.24
171,Davide De Marino,it  ITA,DF,Juventus,20-308,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
172,Rodrigo De Paul,ar  ARG,MF,Udinese,26-301,1994,26,2324,89,95.6,25.8,26,89,25,0,,0,1.15,28,35,-7,-0.27,-1.97,31.7,28.6,+3.1,+0.12,-1.01
173,Mattia De Sciglio,it  ITA,DF,Juventus,28-152,1992,1,24,24,1.0,0.3,0,,0,1,24,1,3.00,2,0,+2,+7.50,+6.33,1.3,0.4,+0.9,+3.53,+2.53
174,Lorenzo De Silvestri,it  ITA,DF,Bologna,32-302,1988,21,1608,77,63.8,17.9,19,82,14,2,29,5,1.19,22,28,-6,-0.34,-0.43,22.8,28.2,-5.3,-0.30,+0.15
175,Grégoire Defrel,mq  MTQ,"MF,FW",Sassuolo,29-277,1991,20,919,46,37.8,10.2,9,67,1,11,28,1,1.25,21,17,+4,+0.39,+0.57,16.0,14.0,+2.0,+0.19,+0.47
176,Lorenzo Del Pinto,it  ITA,MF,Benevento,30-277,1990,1,11,11,0.5,0.1,0,,0,1,11,10,0.00,0,1,-1,-8.18,-7.29,0.0,0.4,-0.4,-3.48,-2.89
177,Isaias Del Pupo,ar  ARG,MF,Cagliari,19-355,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
178,Cristian Dell'Orco,it  ITA,DF,Spezia,27-039,1994,7,250,36,9.9,2.8,2,72,0,5,21,9,0.86,4,9,-5,-1.80,-1.40,2.6,7.4,-4.8,-1.73,-1.34
179,Merih Demiral,tr  TUR,DF,Juventus,23-016,1998,14,919,66,39.3,10.2,10,90,10,4,5,5,2.43,23,7,+16,+1.57,+0.55,22.8,9.4,+13.3,+1.31,+0.46
180,Diego Demme,de  GER,MF,Napoli,29-120,1991,16,990,62,42.3,11.0,13,74,4,3,9,7,2.19,23,9,+14,+1.27,+0.41,14.5,10.0,+4.4,+0.40,-0.27
181,Stefano Denswil,nl  NED,DF,Bologna,27-318,1993,5,115,23,4.6,1.3,1,69,0,4,12,8,1.20,2,1,+1,+0.78,+1.01,2.5,1.6,+0.9,+0.71,+1.11
182,Kastriot Dermaku,al  ALB,DF,Parma,29-065,1992,2,100,50,4.0,1.1,1,90,1,1,10,1,1.50,1,1,0,0.00,+1.04,1.6,1.6,0.0,-0.03,+0.46
183,Axel Desjardins,ca  CAN,GK,Spezia,21-067,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,
184,Kiril Despodov,bg  BUL,FW,Cagliari,24-130,1996,1,11,11,0.4,0.1,0,,0,1,11,0,0.00,0,0,0,0.00,+0.61,0.2,0.0,+0.1,+1.21,+1.91
185,Mattia Destro,it  ITA,FW,Genoa,30-001,1991,22,1192,54,47.3,13.2,15,75,3,7,9,3,1.23,22,21,+1,+0.08,+0.82,13.7,16.9,-3.2,-0.24,+0.44
186,Gerard Deulofeu,es  ESP,FW,Udinese,27-008,1994,13,598,46,24.6,6.6,7,69,2,6,19,3,1.31,8,5,+3,+0.45,+0.84,7.8,4.8,+2.9,+0.44,+0.37
187,Jacopo Dezi,it  ITA,"FW,MF",Parma,29-039,1992,2,79,40,3.1,0.9,1,57,0,1,22,9,0.00,0,4,-4,-4.56,-3.67,0.7,1.8,-1.1,-1.25,-0.80
188,Enrico Di Gesù,it  ITA,MF,Milan,18-360,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
189,Giovanni Di Lorenzo,it  ITA,DF,Napoli,27-229,1993,25,2250,90,96.2,25.0,25,90,25,0,,0,1.88,50,29,+21,+0.84,-5.16,42.4,28.8,+13.6,+0.55,-0.39
190,Alessandro Di Pardo,it  ITA,"MF,DF",Juventus,21-246,1999,4,14,4,0.6,0.2,0,,0,4,4,9,2.50,1,0,+1,+6.43,+5.23,0.6,1.2,-0.6,-3.59,-4.64
191,Giuseppe Di Serio,it  ITA,"MF,FW",Benevento,19-244,2001,11,167,15,6.9,1.9,0,,0,11,15,16,1.18,3,4,-1,-0.54,+0.42,3.4,4.9,-1.5,-0.80,-0.21
192,Amad Diallo,ci  CIV,MF,Atalanta,18-253,2002,1,14,14,0.6,0.2,0,,0,1,14,10,0.00,0,1,-1,-6.43,-7.55,0.3,0.4,-0.1,-0.85,-1.65
193,Amadou Diambo,gh  GHA,MF,Benevento,20-037,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,
194,Amadou Diawara,gn  GUI,MF,Roma,23-247,1997,13,341,26,14.0,3.8,3,79,1,10,10,10,1.77,5,3,+2,+0.53,+0.14,6.0,2.7,+3.3,+0.87,+0.04
195,Brahim Díaz,es  ESP,"MF,FW",Milan,21-230,1999,18,835,46,34.4,9.3,10,61,0,8,28,6,2.06,17,5,+12,+1.29,+0.90,18.7,7.8,+10.9,+1.17,+0.85
196,Daan Dierckx,be  BEL,DF,Parma,18-025,2003,1,90,90,3.6,1.0,1,90,1,0,,8,1.00,1,1,0,0.00,+1.04,0.9,1.8,-0.9,-0.85,-0.39
197,Mitchell Dijks,nl  NED,DF,Bologna,28-040,1993,13,959,74,38.1,10.7,11,82,5,2,30,1,1.31,12,14,-2,-0.19,-0.01,12.0,16.1,-4.1,-0.41,-0.09
198,Federico Dimarco,it  ITA,DF,Hellas Verona,23-131,1997,24,1822,76,75.0,20.2,20,84,15,4,34,2,1.38,23,23,0,0.00,-0.59,24.3,29.2,-5.0,-0.24,-0.43
199,Koffi Djidji,ci  CIV,DF,Crotone,28-111,1992,10,626,63,24.8,7.0,6,90,6,4,22,8,0.30,10,16,-6,-0.86,+0.66,5.6,11.9,-6.2,-1.05,-0.07
200,Berat Djimsiti,al  ALB,DF,Atalanta,28-030,1993,22,1783,81,73.4,19.8,20,85,15,2,45,2,1.86,46,22,+24,+1.21,+0.52,37.8,20.9,+16.9,+0.85,+0.21
201,Nicolás Domínguez,ar  ARG,MF,Bologna,22-266,1998,24,1140,48,45.2,12.7,13,67,1,11,24,3,1.25,11,19,-8,-0.63,-0.83,14.3,21.9,-7.5,-0.63,-0.50
202,Antonio Donnarumma,it  ITA,GK,Milan,30-257,1990,0,,,,,0,,0,0,,27,,,,,,,,,,,
203,Gianluigi Donnarumma,it  ITA,GK,Milan,22-024,1999,26,2340,90,96.3,26.0,26,90,26,0,,0,2.12,47,28,+19,+0.73,+0.73,49.1,32.7,+16.3,+0.63,+0.30
204,Bartłomiej Drągowski,pl  POL,GK,Fiorentina,23-214,1997,27,2430,90,100.0,27.0,27,90,27,0,,0,1.07,33,42,-9,-0.33,,34.9,39.4,-4.5,-0.17,
205,Denis Drăguș,ro  ROU,"FW,MF",Crotone,21-258,1999,8,169,21,6.7,1.9,1,71,0,7,14,12,0.13,0,5,-5,-2.66,-1.40,0.5,3.8,-3.3,-1.74,-0.81
206,Radu Drăgușin,ro  ROU,DF,Juventus,19-046,2002,1,1,1,0.0,0.0,0,,0,1,1,17,3.00,0,0,0,0.00,-1.23,0.0,0.0,0.0,0.00,-1.03
207,Léo Duarte,br  BRA,DF,Milan,24-247,1996,1,19,19,0.8,0.2,0,,0,1,19,13,3.00,0,0,0,0.00,-0.71,0.1,0.6,-0.5,-2.36,-3.00
208,Daniel Dumbravanu,md  MDA,DF,Genoa,19-242,2001,0,,,,,0,,0,0,,11,,,,,,,,,,,
209,Eduard Dutu,it  ITA,FW,Fiorentina,19-337,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
210,Paulo Dybala,ar  ARG,FW,Juventus,27-126,1993,11,645,59,27.6,7.2,8,75,3,3,15,3,2.27,13,8,+5,+0.70,-0.74,13.0,5.6,+7.4,+1.03,0.00
211,Edin Džeko,ba  BIH,FW,Roma,35-004,1986,19,1345,71,55.3,14.9,15,84,6,4,22,1,1.68,27,23,+4,+0.27,-0.31,29.2,16.9,+12.3,+0.82,-0.05
212,Steeve-Mike Ebongue,fr  FRA,MF,Genoa,20-029,2001,2,40,20,1.6,0.4,0,,0,2,20,1,2.00,1,0,+1,+2.25,+2.65,0.6,0.6,0.0,0.00,+0.48
213,Simone Edera,it  ITA,"DF,MF",Torino,24-071,1997,2,52,26,2.2,0.6,0,,0,2,26,14,0.00,1,2,-1,-1.73,-1.38,1.1,1.9,-0.7,-1.28,-1.17
214,Albin Ekdal,se  SWE,MF,Sampdoria,31-236,1989,26,1906,73,78.4,21.2,22,83,15,4,21,0,1.12,26,36,-10,-0.47,-1.33,23.0,33.7,-10.7,-0.50,-0.26
215,Elif Elmas,mk  MKD,"MF,FW",Napoli,21-178,1999,23,619,27,26.5,6.9,3,73,1,20,20,1,1.78,16,9,+7,+1.02,-0.03,11.9,8.5,+3.4,+0.50,-0.09
216,Manu Emmanuel Gyabuaa,it  ITA,MF,Atalanta,19-181,2001,1,2,2,0.1,0.0,0,,0,1,2,3,3.00,0,0,0,0.00,-1.07,0.1,0.0,+0.1,+4.66,+3.86
217,Alan Empereur,br  BRA,DF,Hellas Verona,27-011,1994,4,219,55,9.0,2.4,4,55,1,0,,1,2.00,2,1,+1,+0.41,+0.29,2.5,3.3,-0.8,-0.34,-0.23
218,Christian Eriksen,dk  DEN,MF,Inter,29-035,1992,16,762,48,31.4,8.5,9,70,2,7,19,10,2.50,20,7,+13,+1.54,+0.13,17.6,7.4,+10.2,+1.20,+0.26
219,Martin Erlic,hr  CRO,DF,Spezia,23-056,1998,20,1348,67,53.5,15.0,14,89,13,6,16,4,1.20,19,25,-6,-0.40,+0.29,20.7,24.2,-3.4,-0.24,+0.59
220,Gonzalo Escalante,ar  ARG,MF,Lazio,27-359,1993,19,632,33,27.0,7.0,4,70,0,15,24,2,1.89,13,7,+6,+0.85,+0.91,9.1,9.3,-0.2,-0.03,-0.25
221,Nahuel Estévez,ar  ARG,MF,Spezia,25-127,1995,20,1354,68,53.7,15.0,15,79,5,5,34,2,0.80,17,29,-12,-0.80,-0.57,18.9,22.2,-3.3,-0.22,+0.68
222,Valentin Eysseric,fr  FRA,"MF,FW",Fiorentina,28-361,1992,9,503,56,20.7,5.6,5,77,1,4,30,10,1.00,12,12,0,0.00,+0.42,7.9,10.4,-2.4,-0.44,-0.34
223,Nicolò Fagioli,it  ITA,MF,Juventus,20-037,2001,1,21,21,0.9,0.2,0,,0,1,21,11,3.00,0,0,0,0.00,-1.24,0.7,0.3,+0.4,+1.57,+0.55
224,Andri Fannar Baldursson,is  ISL,MF,Bologna,19-070,2002,5,124,25,4.9,1.4,1,64,0,4,15,21,0.60,2,3,-1,-0.73,-0.58,2.1,3.2,-1.1,-0.81,-0.48
225,Paolo Faragò,it  ITA,"DF,MF",Cagliari,28-037,1993,8,369,46,14.6,4.1,4,81,2,4,11,2,0.75,3,5,-2,-0.49,+0.14,5.2,10.4,-5.2,-1.26,-0.67
226,Davide Faraoni,it  ITA,DF,Hellas Verona,29-147,1991,23,1961,85,80.7,21.8,23,85,19,0,,0,1.35,24,23,+1,+0.05,-0.53,25.8,27.2,-1.3,-0.06,+0.40
227,Simone Farelli,it  ITA,GK,Roma,38-030,1983,0,,,,,0,,0,0,,14,,,,,,,,,,,
228,Mohamed Fares,dz  ALG,DF,Lazio,25-034,1996,11,618,56,26.4,6.9,7,67,2,4,37,6,1.55,9,12,-3,-0.44,-0.86,7.4,10.2,-2.8,-0.41,-0.78
229,Diego Farias,br  BRA,FW,Spezia,30-315,1990,22,1112,51,44.1,12.4,13,72,4,9,20,3,0.95,20,24,-4,-0.32,+0.38,17.1,20.4,-3.3,-0.29,+0.41
230,Andrea Favilli,it  ITA,FW,Hellas Verona,23-308,1997,9,295,33,12.1,3.3,2,75,1,7,21,3,1.67,3,1,+2,+0.61,+0.53,4.9,4.2,+0.7,+0.21,+0.40
231,Federico Fazio,ar  ARG,DF,Roma,34-004,1987,3,136,45,5.6,1.5,2,66,0,1,4,13,1.33,1,2,-1,-0.66,-1.13,1.9,3.2,-1.3,-0.87,-1.81
232,Luiz Felipe,br  BRA,DF,Lazio,23-364,1997,10,748,75,32.0,8.3,9,78,4,1,45,2,2.10,18,10,+8,+0.96,+1.13,11.0,12.0,-1.0,-0.12,-0.41
233,Lucas Felippe,br  BRA,MF,Hellas Verona,20-322,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,
234,Amir Feratovič,si  SVN,MF,Roma,18-286,2002,0,,,,,0,,0,0,,4,,,,,,,,,,,
235,Erick Ferigra,ec  ECU,DF,Torino,22-042,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,
236,Alex Ferrari,it  ITA,DF,Sampdoria,26-263,1994,9,708,79,29.1,7.9,9,79,7,0,,12,0.89,9,15,-6,-0.76,-0.81,7.6,12.5,-4.9,-0.62,-0.25
237,Salvador Ferrer,es  ESP,DF,Spezia,23-059,1998,13,806,62,32.0,9.0,9,80,7,4,22,7,1.31,15,12,+3,+0.33,+1.28,,,,,
238,Marco Festa,it  ITA,GK,Crotone,28-288,1992,0,,,,,0,,0,0,,27,,,,,,,,,,,
239,Fernando Forestieri,it  ITA,"FW,MF",Udinese,31-065,1990,9,280,31,11.5,3.1,2,56,0,7,24,5,0.78,7,7,0,0.00,+0.21,5.0,4.9,+0.1,+0.04,-0.15
240,Daam Foulon,be  BEL,DF,Benevento,21-363,1999,21,893,43,36.7,9.9,9,69,3,12,23,3,0.95,10,17,-7,-0.71,+0.35,11.0,19.1,-8.1,-0.82,-0.34
241,Gianluca Frabotta,it  ITA,DF,Juventus,21-270,1999,15,689,46,29.4,7.7,8,79,4,7,9,10,1.93,12,8,+4,+0.52,-1.00,13.5,8.1,+5.5,+0.72,-0.44
242,Damiano Franco,it  ITA,DF,Lazio,19-027,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,
243,Jean Freddi Greco,it  ITA,MF,Torino,20-037,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
244,Remo Freuler,ch  SUI,MF,Atalanta,28-340,1992,23,1816,79,74.7,20.2,21,85,14,2,14,4,2.17,50,20,+30,+1.49,+1.63,38.2,20.5,+17.6,+0.87,+0.31
245,Marco Frigerio,it  ITA,MF,Milan,19-248,2001,0,,,,,0,,0,0,,4,,,,,,,,,,,
246,Alessio Furlanetto,it  ITA,GK,Lazio,19-042,2002,0,,,,,0,,0,0,,8,,,,,,,,,,,
247,Daniel Fuzato,br  BRA,GK,Roma,23-260,1997,0,,,,,0,,0,0,,11,,,,,,,,,,,
248,Matteo Gabbia,it  ITA,DF,Milan,21-151,1999,7,544,78,22.4,6.0,7,78,6,0,,8,2.00,11,4,+7,+1.16,+0.59,14.0,5.1,+8.8,+1.46,+1.09
249,Manolo Gabbiadini,it  ITA,"FW,MF",Sampdoria,29-115,1991,6,178,30,7.3,2.0,1,56,0,5,24,6,0.50,5,5,0,0.00,+0.20,2.1,3.4,-1.3,-0.67,-0.24
250,Roberto Gagliardini,it  ITA,MF,Inter,26-348,1994,21,954,45,39.3,10.6,11,71,3,10,18,4,2.48,22,11,+11,+1.04,-0.67,19.4,11.8,+7.5,+0.71,-0.52
251,Riccardo Gagliolo,se  SWE,DF,Parma,30-327,1990,23,1590,69,63.1,17.7,18,81,15,5,25,0,0.65,16,38,-22,-1.25,-0.66,18.8,25.6,-6.7,-0.38,+0.25
252,Adolfo Gaich,ar  ARG,FW,Benevento,22-043,1999,4,172,43,7.1,1.9,2,67,0,2,19,2,0.25,2,4,-2,-1.05,-0.13,1.6,2.7,-1.2,-0.61,0.00
253,Andrey Galabinov,bg  BUL,FW,Spezia,32-114,1988,9,388,43,15.4,4.3,4,68,2,5,23,5,0.56,5,11,-6,-1.39,-1.01,4.4,10.6,-6.3,-1.45,-1.10
254,Giovanni Garofani,it  ITA,GK,Juventus,18-152,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,
255,Manuel Gasparini,it  ITA,GK,Udinese,18-306,2002,0,,,,,0,,0,0,,24,,,,,,,,,,,
256,Gervinho,ci  CIV,"FW,MF",Parma,33-298,1987,19,1538,81,61.0,17.1,19,81,12,0,,0,0.74,15,31,-16,-0.94,+0.16,16.7,23.9,-7.1,-0.42,+0.15
257,Paolo Ghiglione,it  ITA,"DF,MF",Genoa,24-047,1997,17,1090,64,43.3,12.1,11,80,7,6,35,11,0.88,12,22,-10,-0.83,-0.83,9.8,16.9,-7.1,-0.59,-0.20
258,Andrea Ghion,it  ITA,MF,Sassuolo,21-026,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,
259,Faouzi Ghoulam,dz  ALG,"DF,FW",Napoli,30-048,1991,11,289,26,12.4,3.2,3,56,1,8,15,11,2.00,5,4,+1,+0.31,-0.83,5.3,3.8,+1.5,+0.47,-0.11
260,Kamil Glik,pl  POL,DF,Benevento,33-046,1988,26,2306,89,94.9,25.6,26,89,25,0,,0,1.00,27,50,-23,-0.90,+0.55,28.9,43.5,-14.6,-0.57,+0.68
261,Diego Godín,uy  URU,DF,Cagliari,35-033,1986,19,1698,89,67.4,18.9,19,89,17,0,,1,0.95,23,31,-8,-0.42,+0.56,20.2,27.2,-6.9,-0.39,+0.91
262,Amer Gojak,ba  BIH,"MF,FW",Torino,24-036,1997,14,396,28,16.9,4.4,5,51,0,9,16,8,1.07,12,6,+6,+1.36,+2.10,7.7,5.5,+2.2,+0.50,+0.77
263,Edoardo Goldaniga,it  ITA,DF,Genoa,27-139,1993,18,1304,72,51.7,14.5,13,85,11,5,39,9,0.72,13,27,-14,-0.97,-1.26,10.9,21.5,-10.6,-0.73,-0.54
264,Vladimir Golemić,si  SVN,DF,Crotone,29-266,1991,22,1750,80,69.4,19.4,19,90,18,3,15,5,0.50,24,53,-29,-1.49,-0.44,18.2,38.0,-19.8,-1.08,-0.26
265,Pierluigi Gollini,it  ITA,GK,Atalanta,26-003,1995,15,1325,88,54.5,14.7,15,88,14,0,,7,1.80,34,16,+18,+1.22,+0.33,29.3,17.0,+12.3,+0.83,+0.08
266,Tomislav Gomelt,hr  CRO,MF,Crotone,26-073,1995,2,19,10,0.8,0.2,0,,0,2,10,1,0.00,0,2,-2,-9.47,-8.18,0.1,0.5,-0.4,-1.84,-0.85
267,Papu Gómez,ar  ARG,"FW,MF",Atalanta,33-034,1988,10,666,67,27.4,7.4,9,70,2,1,38,1,1.50,17,15,+2,+0.27,-1.11,12.9,11.7,+1.3,+0.17,-0.86
268,Robin Gosens,de  GER,DF,Atalanta,26-259,1994,23,1850,80,76.1,20.6,21,84,8,2,39,0,2.09,56,25,+31,+1.51,+1.82,40.3,21.3,+19.1,+0.93,+0.55
269,Alberto Grassi,it  ITA,"MF,DF",Parma,26-014,1995,16,811,51,32.2,9.0,9,76,2,7,18,4,0.94,6,16,-10,-1.11,-0.16,8.9,13.9,-5.1,-0.56,-0.13
270,Pier Graziano Gori,it  ITA,GK,Benevento,40-315,1980,0,,,,,0,,0,0,,2,,,,,,,,,,,
271,Koray Günter,de  GER,DF,Hellas Verona,26-217,1994,19,1221,64,50.2,13.6,15,77,9,4,16,2,1.32,16,17,-1,-0.07,-0.45,14.0,20.2,-6.1,-0.45,-0.63
272,Emanuel Gyasi,gh  GHA,FW,Spezia,27-069,1994,28,2254,81,89.4,25.0,25,86,19,3,32,0,1.04,30,42,-12,-0.48,+0.54,29.0,38.5,-9.6,-0.40,+1.15
273,Achraf Hakimi,ma  MAR,DF,Inter,22-137,1998,26,1848,71,76.0,20.5,20,86,12,6,20,0,2.38,52,19,+33,+1.61,+0.68,44.7,20.2,+24.5,+1.19,+0.71
274,Samir Handanović,si  SVN,GK,Inter,36-250,1984,27,2430,90,100.0,27.0,27,90,27,0,,0,2.41,65,26,+39,+1.44,,55.5,27.9,+27.6,+1.02,
275,Lukáš Haraslín,sk  SVK,"FW,MF",Sassuolo,24-299,1996,9,252,28,10.4,2.8,2,55,0,7,20,10,1.11,3,3,0,0.00,-0.04,5.0,5.8,-0.9,-0.31,-0.24
276,Hans Hateboer,nl  NED,DF,Atalanta,27-071,1994,17,1379,81,56.7,15.3,16,84,11,1,31,1,2.06,42,17,+25,+1.63,+1.29,32.4,16.0,+16.3,+1.07,+0.62
277,Dalbert Henrique,br  BRA,"DF,MF",Inter,27-194,1993,0,,,,,0,,0,0,,2,,,,,,,,,,,
278,Eduardo Henrique,br  BRA,MF,Crotone,25-308,1995,15,765,51,30.4,8.5,7,76,3,8,29,11,0.47,8,27,-19,-2.24,-1.26,8.2,16.5,-8.3,-0.98,+0.02
279,Theo Hernández,fr  FRA,DF,Milan,23-166,1997,23,2070,90,85.2,23.0,23,90,23,0,,1,2.00,42,29,+13,+0.57,-0.93,46.0,29.5,+16.6,+0.72,+0.70
280,Hernani,br  BRA,MF,Parma,26-359,1994,25,1598,64,63.4,17.8,20,74,7,5,23,0,0.72,18,36,-18,-1.01,-0.04,16.4,29.2,-12.8,-0.72,-0.67
281,Përparim Hetemaj,fi  FIN,MF,Benevento,34-099,1986,22,1518,69,62.5,16.9,18,80,10,4,18,4,1.00,15,30,-15,-0.89,+0.10,15.9,26.1,-10.2,-0.61,-0.01
282,Aaron Hickey,sco  SCO,DF,Bologna,18-284,2002,11,758,69,30.1,8.4,10,74,4,1,15,8,1.27,13,16,-3,-0.36,-0.25,9.9,12.3,-2.4,-0.29,+0.09
283,Wesley Hoedt,nl  NED,DF,Lazio,27-015,1994,15,859,57,36.7,9.5,9,81,7,6,21,7,1.53,14,18,-4,-0.42,-0.97,9.9,14.7,-4.8,-0.50,-1.04
284,Krisztofer Horváth,hu  HUN,MF,Torino,19-072,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,
285,Elseid Hysaj,al  ALB,DF,Napoli,27-029,1994,14,1020,73,43.6,11.3,11,85,8,3,30,6,2.29,28,10,+18,+1.59,+0.97,17.9,12.5,+5.4,+0.48,-0.15
286,Simone Iacoponi,it  ITA,DF,Parma,33-325,1987,16,1193,75,47.3,13.3,13,86,11,3,23,6,0.63,14,26,-12,-0.91,+0.18,14.2,18.2,-4.0,-0.30,+0.33
287,Roger Ibanez,br  BRA,DF,Roma,22-118,1998,23,1930,84,79.4,21.4,22,86,19,1,28,0,1.87,45,32,+13,+0.61,+0.97,43.9,24.4,+19.6,+0.91,+0.34
288,Zlatan Ibrahimović,se  SWE,FW,Milan,39-169,1981,14,1099,79,45.2,12.2,13,84,9,1,6,0,2.07,22,18,+4,+0.33,-0.69,26.4,20.5,+5.9,+0.49,-0.24
289,Hubert Idasiak,pl  POL,GK,Napoli,19-046,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
290,Igor,br  BRA,DF,Fiorentina,23-042,1998,15,946,63,38.9,10.5,11,80,8,4,15,10,1.20,8,15,-7,-0.67,-0.54,10.6,11.6,-1.0,-0.10,+0.12
291,Ivan Ilić,rs  SRB,MF,Hellas Verona,20-004,2001,20,1266,63,52.1,14.1,13,77,6,7,38,7,1.25,17,18,-1,-0.07,-0.46,14.6,19.8,-5.2,-0.37,-0.49
292,Josip Iličić,si  SVN,"FW,MF",Atalanta,33-051,1988,20,1262,63,51.9,14.0,15,71,2,5,40,2,1.75,31,15,+16,+1.14,+0.14,27.0,13.5,+13.5,+0.96,+0.35
293,Matei Ilie,ro  ROU,DF,Hellas Verona,18-100,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,
294,Julián Illanes,ar  ARG,DF,Fiorentina,24-011,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,
295,Ciro Immobile,it  ITA,FW,Lazio,31-029,1990,24,1905,79,81.4,21.2,23,81,9,1,35,0,1.88,37,29,+8,+0.38,+1.00,32.3,26.8,+5.5,+0.26,+0.54
296,Riccardo Improta,it  ITA,"MF,DF",Benevento,27-092,1993,23,1459,63,60.0,16.2,14,84,8,9,32,1,1.04,15,29,-14,-0.86,+0.16,19.1,24.5,-5.4,-0.34,+0.67
297,Roberto Inglese,it  ITA,FW,Parma,29-129,1991,14,576,41,22.9,6.4,6,65,1,8,24,2,0.43,4,15,-11,-1.72,-0.93,4.1,10.7,-6.7,-1.04,-0.74
