,Minute,Player,Squad,Outcome,Distance,Body Part,Notes,Player_SCA 1,Event_SCA 1,Player_SCA 2,Event_SCA 2
0,6.0,Yuri Berchiche,Athletic Club,Off Target,12.0,Left Foot,,Iker Muniain,Pass (Live),Ander Capa,Pass (Live)
1,7.0,Sergiño Dest,Barcelona,Saved,10.0,Right Foot,,Antoine Griezmann,Pass (Live),Lionel Messi,Pass (Live)
2,14.0,Pedri,Barcelona,Goal,6.0,Head,,Frenkie de Jong,Pass (Live),Lionel Messi,Pass (Live)
3,23.0,Jordi Alba,Barcelona,Saved,12.0,Left Foot,,Ousmane Dembélé,Pass (Live),Frenkie de Jong,Pass (Live)
4,,,,,,,,,,,
5,49.0,Unai Vencedor Paris,Athletic Club,Saved,23.0,Left Foot,"Deflected, Volley",,,,
6,52.0,Raúl García,Athletic Club,Off Target,4.0,Right Foot,Volley,,,,
7,82.0,Álex Berenguer,Athletic Club,Off Target,21.0,Right Foot,,Jon Morcillo,Pass (Live),Dani García,Pass (Live)
