,Player,Nation,Pos,Squad,Age,Born,MP_Playing Time,Starts_Playing Time,Min_Playing Time,90s_Playing Time,Gls_Performance,Ast_Performance,G-PK_Performance,PK_Performance,PKatt_Performance,CrdY_Performance,CrdR_Performance,Gls_Per 90 Minutes,Ast_Per 90 Minutes,G+A_Per 90 Minutes,G-PK_Per 90 Minutes,G+A-PK_Per 90 Minutes,xG_Expected,npxG_Expected,xA_Expected,npxG+xA_Expected,xG_Per 90 Minutes,xA_Per 90 Minutes,xG+xA_Per 90 Minutes,npxG_Per 90 Minutes,npxG+xA_Per 90 Minutes
30,José Ángel,es  ESP,DF,Eibar,27,1989,30,28,2423,26.9,0,7,0,0,0,4,0,0.00,0.26,0.26,0.00,0.26,0.5,0.5,3.3,3.8,0.02,0.12,0.14,0.02,0.14
31,Vitorino Antunes,pt  POR,DF,Getafe,30,1987,34,31,2801,31.1,0,2,0,0,1,14,0,0.00,0.06,0.06,0.00,0.06,1.7,0.9,1.9,2.7,0.05,0.06,0.11,0.03,0.09
32,Alberto Aquilani,it  ITA,MF,Las Palmas,33,1984,21,15,1298,14.4,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.7,1.4,0.05,0.05,0.10,0.05,0.10
33,Mauro Arambarri,uy  URU,MF,Getafe,21,1995,27,26,2125,23.6,1,2,1,0,0,9,2,0.04,0.08,0.13,0.04,0.13,1.5,1.5,1.1,2.6,0.06,0.05,0.11,0.06,0.11
34,Guilherme Arana,br  BRA,DF,Sevilla,20,1997,3,2,193,2.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.05,0.05,0.00,0.05
35,Sergio Araujo,ar  ARG,"FW,MF",Las Palmas,25,1992,2,0,40,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.34,0.00,0.34,0.34,0.34
36,Anaitz Arbilla,es  ESP,DF,Eibar,30,1987,29,26,2416,26.8,2,1,2,0,0,8,0,0.07,0.04,0.11,0.07,0.11,0.8,0.8,0.5,1.3,0.03,0.02,0.05,0.03,0.05
37,José Arnaiz,es  ESP,MF,Barcelona,22,1995,1,0,6,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
38,Alejandro Arribas,es  ESP,DF,La Coruña,28,1989,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.06,0.00,0.06,0.06,0.06
39,Sergio Arribas,es  ESP,FW,Leganés,22,1995,1,0,24,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,,,,,,,,,
40,Kepa Arrizabalaga,es  ESP,GK,Athletic Club,22,1994,30,30,2700,30.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
41,Aythami Artiles,es  ESP,DF,Las Palmas,31,1986,3,2,185,2.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
42,Sergio Asenjo,es  ESP,GK,Villarreal,28,1989,23,23,2070,23.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
43,Marco Asensio,es  ESP,"FW,MF",Real Madrid,21,1996,32,19,1845,20.5,6,4,6,0,0,2,0,0.29,0.20,0.49,0.29,0.49,4.8,4.8,5.6,10.4,0.24,0.27,0.51,0.24,0.51
44,Iago Aspas,es  ESP,FW,Celta Vigo,29,1987,34,33,2933,32.6,22,5,20,2,3,9,0,0.68,0.15,0.83,0.61,0.77,16.4,14.2,6.5,20.7,0.50,0.20,0.70,0.43,0.63
45,Carlos Bacca,co  COL,FW,Villarreal,30,1986,35,30,2477,27.5,15,5,14,1,1,9,0,0.55,0.18,0.73,0.51,0.69,13.6,12.9,4.7,17.6,0.49,0.17,0.66,0.46,0.63
46,Cédric Bakambu,cd  COD,FW,Villarreal,26,1991,15,15,1258,14.0,9,0,8,1,1,5,0,0.64,0.00,0.64,0.57,0.57,5.3,4.6,1.2,5.7,0.38,0.08,0.46,0.32,0.41
47,Zakaria Bakkali,be  BEL,"FW,MF",La Coruña,21,1996,23,10,914,10.2,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,1.5,1.5,0.6,2.0,0.15,0.06,0.20,0.15,0.20
48,Gareth Bale,wal  WAL,"FW,MF",Real Madrid,28,1989,26,20,1794,19.9,16,4,15,1,1,5,0,0.80,0.20,1.00,0.75,0.95,11.7,11.0,4.9,15.9,0.58,0.25,0.83,0.55,0.79
49,Mikel Balenziaga,es  ESP,DF,Athletic Club,29,1988,18,18,1547,17.2,0,2,0,0,0,1,0,0.00,0.12,0.12,0.00,0.12,0.3,0.3,0.9,1.2,0.02,0.05,0.07,0.02,0.07
50,Éver Banega,ar  ARG,MF,Sevilla,29,1988,31,25,2399,26.7,3,3,0,3,3,9,1,0.11,0.11,0.23,0.00,0.11,3.8,1.5,5.2,6.7,0.14,0.20,0.34,0.06,0.25
51,Léo Baptistão,br  BRA,"FW,MF",Espanyol,24,1992,36,31,2672,29.7,8,3,8,0,0,4,0,0.27,0.10,0.37,0.27,0.37,10.3,10.3,3.7,14.1,0.35,0.12,0.47,0.35,0.47
52,Mariano Barbosa,ar  ARG,GK,Villarreal,33,1984,13,12,1125,12.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
53,Enis Bardhi,mk  MKD,MF,Levante,22,1995,26,16,1582,17.6,9,1,9,0,0,9,0,0.51,0.06,0.57,0.51,0.57,3.0,3.0,1.4,4.5,0.17,0.08,0.25,0.17,0.25
54,Antonio Barragán,es  ESP,"DF,MF",Betis,30,1987,29,28,2370,26.3,0,7,0,0,0,7,0,0.00,0.27,0.27,0.00,0.27,0.3,0.3,2.3,2.6,0.01,0.09,0.10,0.01,0.10
55,Barri,es  ESP,"MF,FW",Getafe,21,1995,2,1,115,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.10,0.00,0.10,0.10,0.10
56,Marc Bartra,es  ESP,DF,Betis,26,1991,16,16,1419,15.8,1,0,1,0,0,6,0,0.06,0.00,0.06,0.06,0.06,0.8,0.8,0.6,1.4,0.05,0.04,0.09,0.05,0.09
57,Borja Bastón,es  ESP,FW,Málaga,24,1992,20,8,992,11.0,2,0,1,1,2,2,0,0.18,0.00,0.18,0.09,0.09,4.1,2.6,0.6,3.2,0.38,0.06,0.43,0.24,0.29
58,Jon Bautista,es  ESP,"FW,MF",Real Sociedad,22,1995,11,1,188,2.1,1,0,1,0,0,0,0,0.48,0.00,0.48,0.48,0.48,1.7,1.7,0.2,1.9,0.90,0.09,1.00,0.90,1.00
59,Paul Baysse,fr  FRA,DF,Málaga,29,1988,15,13,1241,13.8,1,0,1,0,0,1,0,0.07,0.00,0.07,0.07,0.07,0.8,0.8,0.0,0.8,0.06,0.00,0.06,0.06,0.06
60,Claudio Beauvue,GPE,FW,Leganés,29,1988,28,17,1671,18.6,2,0,2,0,0,4,0,0.11,0.00,0.11,0.11,0.11,4.7,4.7,0.9,5.7,0.25,0.05,0.31,0.25,0.31
61,Bebé,pt  POR,"MF,FW",Eibar,27,1990,9,3,365,4.1,0,1,0,0,0,0,0,0.00,0.25,0.25,0.00,0.25,0.2,0.2,0.8,1.1,0.06,0.21,0.27,0.06,0.27
62,Wissam Ben Yedder,fr  FRA,FW,Sevilla,26,1990,25,18,1701,18.9,9,3,8,1,1,2,2,0.48,0.16,0.63,0.42,0.58,10.6,9.8,2.4,12.2,0.56,0.13,0.69,0.52,0.65
63,Karim Benzema,fr  FRA,FW,Real Madrid,29,1987,32,25,2149,23.9,5,9,3,2,2,0,0,0.21,0.38,0.59,0.13,0.50,10.5,9.0,5.7,14.7,0.44,0.24,0.68,0.38,0.61
64,Markel Bergara,es  ESP,MF,Getafe,31,1986,18,18,1457,16.2,4,0,4,0,0,5,0,0.25,0.00,0.25,0.25,0.25,3.0,3.0,0.1,3.1,0.18,0.01,0.19,0.18,0.19
65,Pedro Bigas,es  ESP,DF,Las Palmas,26,1990,12,11,893,9.9,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.5,0.02,0.03,0.05,0.02,0.05
66,Rubén Blanco,es  ESP,GK,Celta Vigo,22,1995,22,22,1941,21.6,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
67,Emmanuel Boateng,gh  GHA,FW,Levante,21,1996,25,10,1281,14.2,6,0,6,0,0,5,0,0.42,0.00,0.42,0.42,0.42,6.7,6.7,1.2,7.9,0.47,0.09,0.56,0.47,0.56
68,Daniele Bonera,it  ITA,DF,Villarreal,36,1981,15,14,1192,13.2,0,1,0,0,0,4,1,0.00,0.08,0.08,0.00,0.08,0.1,0.1,0.0,0.1,0.01,0.00,0.01,0.01,0.01
69,Celso Borges,cr  CRC,MF,La Coruña,29,1988,32,26,2295,25.5,3,3,3,0,0,4,2,0.12,0.12,0.24,0.12,0.24,3.5,3.5,2.2,5.6,0.14,0.08,0.22,0.14,0.22
70,Ryad Boudebouz,dz  ALG,"MF,FW",Betis,27,1990,27,15,1364,15.2,2,3,2,0,0,2,0,0.13,0.20,0.33,0.13,0.33,1.0,1.0,2.7,3.7,0.06,0.18,0.24,0.06,0.24
71,Yassine Bounou,ma  MAR,GK,Girona,26,1991,30,30,2655,29.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
72,Lucas Boyé,ar  ARG,"FW,MF",Celta Vigo,21,1996,13,2,287,3.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,1.1,1.1,0.2,1.3,0.36,0.07,0.43,0.36,0.43
73,Darko Brašanac,rs  SRB,"MF,FW",Leganés,25,1992,23,13,1204,13.4,2,0,2,0,0,3,0,0.15,0.00,0.15,0.15,0.15,1.9,1.9,0.6,2.4,0.14,0.04,0.18,0.14,0.18
74,Alberto Bueno,es  ESP,"FW,MF",Málaga,29,1988,11,1,233,2.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.5,0.10,0.13,0.23,0.10,0.23
75,Burgui,es  ESP,"FW,MF",Alavés,23,1993,23,12,1037,11.5,1,1,1,0,0,1,0,0.09,0.09,0.17,0.09,0.17,0.8,0.8,1.7,2.6,0.07,0.15,0.23,0.07,0.23
76,Sergio Busquets,es  ESP,MF,Barcelona,29,1988,31,30,2588,28.8,1,2,1,0,0,8,0,0.03,0.07,0.10,0.03,0.10,0.6,0.6,1.6,2.2,0.02,0.05,0.08,0.02,0.08
77,Unai Bustinza,es  ESP,DF,Leganés,25,1992,20,18,1638,18.2,2,0,2,0,0,5,0,0.11,0.00,0.11,0.11,0.11,2.8,2.8,0.4,3.1,0.15,0.02,0.17,0.15,0.17
78,Erick Cabaco,uy  URU,DF,Levante,22,1995,14,12,1039,11.5,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.5,0.04,0.00,0.04,0.04,0.04
79,Gustavo Cabral,ar  ARG,DF,Celta Vigo,31,1985,25,20,1875,20.8,1,1,1,0,0,5,0,0.05,0.05,0.10,0.05,0.10,1.0,1.0,0.0,1.0,0.05,0.00,0.05,0.05,0.05
80,Leandro Cabrera,uy  URU,DF,Getafe,26,1991,9,8,720,8.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.3,0.02,0.02,0.04,0.02,0.04
81,Cala,es  ESP,DF,Getafe,27,1989,20,20,1800,20.0,2,2,2,0,0,9,0,0.10,0.10,0.20,0.10,0.20,1.6,1.6,0.3,1.8,0.08,0.01,0.09,0.08,0.09
82,Carlos Calderón,es  ESP,FW,Getafe,22,1995,1,0,6,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
83,Jonathan Calleri,ar  ARG,FW,Las Palmas,23,1993,37,34,3105,34.5,9,3,4,5,5,7,0,0.26,0.09,0.35,0.12,0.20,13.9,10.1,1.9,12.0,0.40,0.05,0.46,0.29,0.35
84,Víctor Camarasa,es  ESP,MF,Betis,23,1994,24,14,1247,13.9,1,0,1,0,0,2,0,0.07,0.00,0.07,0.07,0.07,1.5,1.5,1.5,2.9,0.11,0.11,0.21,0.11,0.21
85,José Campaña,es  ESP,MF,Levante,24,1993,35,33,2731,30.3,1,4,1,0,0,9,2,0.03,0.13,0.16,0.03,0.16,1.5,1.5,4.0,5.5,0.05,0.13,0.18,0.05,0.18
86,Joel Campbell,cr  CRC,"MF,FW",Betis,25,1992,8,2,216,2.4,2,0,2,0,0,1,0,0.83,0.00,0.83,0.83,0.83,1.0,1.0,0.4,1.4,0.45,0.17,0.62,0.45,0.62
87,Sergio Canales,es  ESP,"MF,FW",Real Sociedad,26,1991,36,20,1934,21.5,4,5,4,0,0,4,0,0.19,0.23,0.42,0.19,0.42,4.1,4.1,5.8,10.0,0.19,0.27,0.47,0.19,0.47
88,João Cancelo,pt  POR,MF,Valencia,23,1994,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.6,1.0,0.44,0.60,1.04,0.44,1.04
89,Ander Capa,es  ESP,DF,Eibar,25,1992,33,25,2256,25.1,0,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04,0.2,0.2,1.6,1.8,0.01,0.06,0.07,0.01,0.07
90,Lionel Carole,fr  FRA,DF,Sevilla,26,1991,6,6,540,6.0,0,1,0,0,0,0,0,0.00,0.17,0.17,0.00,0.17,0.1,0.1,0.1,0.2,0.02,0.02,0.04,0.02,0.04
91,Yannick Carrasco,be  BEL,"MF,FW",Atlético Madrid,23,1993,17,8,901,10.0,3,4,3,0,0,3,0,0.30,0.40,0.70,0.30,0.70,2.0,2.0,2.4,4.4,0.20,0.24,0.44,0.20,0.44
92,Daniel Carriço,pt  POR,DF,Sevilla,28,1988,6,5,461,5.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.03,0.00,0.03,0.03,0.03
93,Federico Cartabia,ar  ARG,"FW,MF",La Coruña,24,1993,20,16,1320,14.7,2,1,2,0,0,6,0,0.14,0.07,0.20,0.14,0.20,1.5,1.5,1.9,3.4,0.10,0.13,0.23,0.10,0.23
94,Dani Carvajal,es  ESP,DF,Real Madrid,25,1992,25,25,2223,24.7,0,4,0,0,0,11,1,0.00,0.16,0.16,0.00,0.16,0.7,0.7,3.0,3.7,0.03,0.12,0.15,0.03,0.15
95,Casemiro,br  BRA,MF,Real Madrid,25,1992,30,30,2589,28.8,5,3,5,0,0,8,0,0.17,0.10,0.28,0.17,0.28,2.9,2.9,2.0,4.9,0.10,0.07,0.17,0.10,0.17
96,Kiko Casilla,es  ESP,GK,Real Madrid,30,1986,10,10,900,10.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
97,Dani Castellano,es  ESP,DF,Las Palmas,29,1987,24,23,2023,22.5,0,1,0,0,0,5,0,0.00,0.04,0.04,0.00,0.04,0.1,0.1,0.9,1.0,0.01,0.04,0.04,0.01,0.04
98,Javi Castellano,es  ESP,MF,Las Palmas,29,1987,23,17,1567,17.4,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.3,0.00,0.02,0.02,0.00,0.02
99,Samu Castillejo,es  ESP,"MF,FW",Villarreal,22,1995,30,25,2066,23.0,6,5,6,0,0,4,0,0.26,0.22,0.48,0.26,0.48,4.2,4.2,3.3,7.5,0.18,0.14,0.32,0.18,0.32
100,Chory Castro,uy  URU,"MF,FW",Málaga,32,1984,26,26,2049,22.8,4,2,3,1,1,5,2,0.18,0.09,0.26,0.13,0.22,3.5,2.4,2.2,4.6,0.15,0.10,0.25,0.11,0.20
101,Jonny Castro,es  ESP,DF,Celta Vigo,23,1994,36,36,3200,35.6,2,1,2,0,0,10,0,0.06,0.03,0.08,0.06,0.08,1.7,1.7,1.8,3.5,0.05,0.05,0.10,0.05,0.10
102,Rubén Castro,es  ESP,FW,Betis,36,1981,10,3,359,4.0,1,1,0,1,1,0,0,0.25,0.25,0.50,0.00,0.25,1.6,1.0,0.5,1.5,0.40,0.13,0.53,0.25,0.38
103,Dani Ceballos,es  ESP,"MF,FW",Real Madrid,20,1996,12,4,404,4.5,2,0,2,0,0,0,0,0.45,0.00,0.45,0.45,0.45,0.5,0.5,0.4,0.9,0.11,0.08,0.19,0.11,0.19
104,Emanuel Cecchini,ar  ARG,"MF,DF",Málaga,20,1996,2,0,30,0.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.05,0.00,0.05,0.05,0.05
105,Nereo Champagne,ar  ARG,GK,Leganés,32,1985,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
106,Charles,br  BRA,FW,Eibar,33,1984,30,18,1578,17.5,8,1,8,0,0,5,1,0.46,0.06,0.51,0.46,0.51,5.9,5.9,1.3,7.3,0.34,0.08,0.41,0.34,0.41
107,Chema,es  ESP,DF,Levante,25,1992,25,23,2020,22.4,1,0,1,0,0,8,1,0.04,0.00,0.04,0.04,0.04,0.4,0.4,0.2,0.5,0.02,0.01,0.02,0.02,0.02
108,Denis Cheryshev,ru  RUS,"MF,FW",Villarreal,26,1990,24,9,931,10.3,2,1,2,0,0,2,0,0.19,0.10,0.29,0.19,0.29,4.7,4.7,3.4,8.1,0.46,0.33,0.79,0.46,0.79
109,Leandro Chichizola,ar  ARG,GK,Las Palmas,27,1990,27,27,2430,27.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.4,0.00,0.02,0.02,0.00,0.02
110,Chuca,es  ESP,MF,Villarreal,20,1997,4,1,90,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.07,0.01,0.08,0.07,0.08
111,Cifu,es  ESP,DF,Málaga,26,1990,2,1,108,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.22,0.22,0.00,0.22
112,Jasper Cillessen,nl  NED,GK,Barcelona,28,1989,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
113,Coke,es  ESP,DF,Levante,30,1987,17,16,1383,15.4,3,0,3,0,0,5,2,0.20,0.00,0.20,0.20,0.20,1.5,1.5,0.9,2.4,0.10,0.06,0.16,0.10,0.16
114,Emre Çolak,tr  TUR,"MF,FW",La Coruña,26,1991,26,17,1447,16.1,1,2,1,0,0,4,0,0.06,0.12,0.19,0.06,0.19,1.6,1.6,3.2,4.8,0.10,0.20,0.29,0.10,0.29
115,Francis Coquelin,fr  FRA,"MF,DF",Valencia,26,1991,9,7,657,7.3,1,0,1,0,0,2,0,0.14,0.00,0.14,0.14,0.14,0.4,0.4,0.1,0.4,0.05,0.01,0.06,0.05,0.06
116,Sébastien Corchia,fr  FRA,DF,Sevilla,26,1990,12,9,820,9.1,0,1,0,0,0,4,0,0.00,0.11,0.11,0.00,0.11,0.5,0.5,0.5,1.0,0.05,0.06,0.11,0.05,0.11
117,Iñigo Córdoba,es  ESP,"FW,MF",Athletic Club,20,1997,30,18,1454,16.2,1,1,1,0,0,3,0,0.06,0.06,0.12,0.06,0.12,1.1,1.1,1.7,2.8,0.07,0.10,0.17,0.07,0.17
118,Ángel Correa,ar  ARG,"FW,MF",Atlético Madrid,22,1995,37,27,2240,24.9,8,5,8,0,0,4,2,0.32,0.20,0.52,0.32,0.52,6.0,6.0,2.2,8.2,0.24,0.09,0.33,0.24,0.33
