,Player,Nation,Pos,Squad,Age,Born,90s,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Vs Dribbles,Att_Vs Dribbles,Tkl%_Vs Dribbles,Past_Vs Dribbles,Press_Pressures,Succ_Pressures,%_Pressures,Def 3rd_Pressures,Mid 3rd_Pressures,Att 3rd_Pressures,Blocks_Blocks,Sh_Blocks,ShSv_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err
30,José Ángel,es  ESP,DF,Eibar,27,1989,26.9,51,31,29,15,7,22,50,44.0,28,363,132,36.4,162,148,53,49,1,0,48,30,81,32,0
31,Vitorino Antunes,pt  POR,DF,Getafe,30,1987,31.1,47,21,35,10,2,26,65,40.0,39,338,93,27.5,197,108,33,59,5,0,54,44,91,46,0
32,Alberto Aquilani,it  ITA,MF,Las Palmas,33,1984,14.4,32,19,18,11,3,11,28,39.3,17,255,76,29.8,87,139,29,21,6,0,15,19,51,18,0
33,Mauro Arambarri,uy  URU,MF,Getafe,21,1995,23.6,40,34,14,20,6,8,36,22.2,28,509,116,22.8,155,302,52,38,5,0,33,22,62,20,0
34,Guilherme Arana,br  BRA,DF,Sevilla,20,1997,2.1,0,0,0,0,0,0,1,0.0,1,10,2,20.0,7,2,1,1,0,0,1,2,2,4,0
35,Sergio Araujo,ar  ARG,"FW,MF",Las Palmas,25,1992,0.4,1,0,0,0,1,1,1,100.0,0,9,1,11.1,1,3,5,1,0,0,1,0,1,0,0
36,Anaitz Arbilla,es  ESP,DF,Eibar,30,1987,26.8,28,15,20,8,0,13,37,35.1,24,191,66,34.6,102,84,5,40,9,0,31,51,79,61,1
37,José Arnaiz,es  ESP,MF,Barcelona,22,1995,0.1,1,0,0,1,0,0,0,,0,2,0,0.0,0,1,1,0,0,0,0,0,1,0,0
38,Alejandro Arribas,es  ESP,DF,La Coruña,28,1989,3.0,3,3,2,1,0,0,5,0.0,5,18,8,44.4,15,3,0,4,3,0,1,3,6,5,0
39,Sergio Arribas,es  ESP,FW,Leganés,22,1995,0.3,,,,,,,,,,,,,,,,,,,,,,,
40,Kepa Arrizabalaga,es  ESP,GK,Athletic Club,22,1994,30.0,0,0,0,0,0,0,2,0.0,2,1,0,0.0,1,0,0,0,0,0,0,0,0,0,1
41,Aythami Artiles,es  ESP,DF,Las Palmas,31,1986,2.1,2,2,2,0,0,0,2,0.0,2,19,8,42.1,16,1,2,3,1,0,2,1,3,20,0
42,Sergio Asenjo,es  ESP,GK,Villarreal,28,1989,23.0,0,0,0,0,0,0,4,0.0,4,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0
43,Marco Asensio,es  ESP,"FW,MF",Real Madrid,21,1996,20.5,19,16,8,6,5,5,19,26.3,14,300,62,20.7,44,140,116,14,0,0,14,9,28,1,0
44,Iago Aspas,es  ESP,FW,Celta Vigo,29,1987,32.6,24,19,9,8,7,6,27,22.2,21,606,154,25.4,63,268,275,30,1,0,29,14,38,5,0
45,Carlos Bacca,co  COL,FW,Villarreal,30,1986,27.5,6,5,1,1,4,0,8,0.0,8,353,72,20.4,15,165,173,19,5,0,14,5,11,10,0
46,Cédric Bakambu,cd  COD,FW,Villarreal,26,1991,14.0,8,5,1,5,2,0,11,0.0,11,254,58,22.8,24,135,95,15,2,0,13,5,13,23,0
47,Zakaria Bakkali,be  BEL,"FW,MF",La Coruña,21,1996,10.2,10,6,5,4,1,2,15,13.3,13,203,45,22.2,71,87,45,8,1,0,7,8,18,6,0
48,Gareth Bale,wal  WAL,"FW,MF",Real Madrid,28,1989,19.9,17,7,8,6,3,3,21,14.3,18,283,71,25.1,37,125,121,20,2,0,18,7,24,12,0
49,Mikel Balenziaga,es  ESP,DF,Athletic Club,29,1988,17.2,36,25,16,17,3,14,34,41.2,20,306,91,29.7,168,109,29,34,4,1,30,13,49,29,0
50,Éver Banega,ar  ARG,MF,Sevilla,29,1988,26.7,55,39,23,18,14,12,44,27.3,32,470,123,26.2,121,256,93,27,2,0,25,14,69,10,1
51,Léo Baptistão,br  BRA,"FW,MF",Espanyol,24,1992,29.7,45,33,12,21,12,10,47,21.3,37,647,178,27.5,108,308,231,33,2,0,31,15,60,15,0
52,Mariano Barbosa,ar  ARG,GK,Villarreal,33,1984,12.5,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,1
53,Enis Bardhi,mk  MKD,MF,Levante,22,1995,17.6,32,22,11,13,8,5,33,15.2,28,418,93,22.2,119,209,90,22,1,0,21,22,54,6,0
54,Antonio Barragán,es  ESP,"DF,MF",Betis,30,1987,26.3,46,22,33,8,5,17,34,50.0,17,270,75,27.8,145,85,40,46,3,0,43,15,61,41,0
55,Barri,es  ESP,"MF,FW",Getafe,21,1995,1.3,0,0,0,0,0,0,4,0.0,4,27,6,22.2,10,12,5,1,1,0,0,1,1,4,0
56,Marc Bartra,es  ESP,DF,Betis,26,1991,15.8,34,27,28,6,0,10,23,43.5,13,158,53,33.5,102,54,2,27,10,0,17,25,59,65,0
57,Borja Bastón,es  ESP,FW,Málaga,24,1992,11.0,7,3,1,5,1,1,9,11.1,8,236,53,22.5,17,121,98,12,1,0,11,3,10,3,0
58,Jon Bautista,es  ESP,"FW,MF",Real Sociedad,22,1995,2.1,0,0,0,0,0,0,1,0.0,1,26,3,11.5,0,12,14,1,0,0,1,0,0,0,0
59,Paul Baysse,fr  FRA,DF,Málaga,29,1988,13.8,21,10,17,3,1,6,18,33.3,12,124,36,29.0,80,41,3,18,7,0,11,12,33,62,0
60,Claudio Beauvue,GPE,FW,Leganés,29,1988,18.6,5,2,2,2,1,0,8,0.0,8,362,95,26.2,16,174,172,8,2,0,6,1,6,16,0
61,Bebé,pt  POR,"MF,FW",Eibar,27,1990,4.1,5,5,2,1,2,3,6,50.0,3,49,16,32.7,4,17,28,7,0,0,7,1,6,0,0
62,Wissam Ben Yedder,fr  FRA,FW,Sevilla,26,1990,18.9,7,3,0,4,3,1,5,20.0,4,410,121,29.5,17,199,194,10,0,0,10,6,13,1,0
63,Karim Benzema,fr  FRA,FW,Real Madrid,29,1987,23.9,8,6,2,3,3,0,15,0.0,15,400,73,18.3,20,179,201,14,1,0,13,6,14,18,0
64,Markel Bergara,es  ESP,MF,Getafe,31,1986,16.2,27,16,13,14,0,4,27,14.8,23,280,64,22.9,71,184,25,12,1,0,11,17,44,17,1
65,Pedro Bigas,es  ESP,DF,Las Palmas,26,1990,9.9,14,12,9,5,0,6,15,40.0,9,92,24,26.1,69,21,2,21,10,0,11,16,30,29,1
66,Rubén Blanco,es  ESP,GK,Celta Vigo,22,1995,21.6,0,0,0,0,0,0,2,0.0,2,0,0,,0,0,0,1,0,0,1,0,0,0,0
67,Emmanuel Boateng,gh  GHA,FW,Levante,21,1996,14.2,2,2,0,0,2,1,5,20.0,4,341,61,17.9,46,193,102,14,3,0,11,5,7,10,0
68,Daniele Bonera,it  ITA,DF,Villarreal,36,1981,13.2,15,10,8,7,0,6,12,50.0,6,56,17,30.4,42,14,0,21,12,0,9,10,25,57,0
69,Celso Borges,cr  CRC,MF,La Coruña,29,1988,25.5,43,33,22,18,3,8,37,21.6,29,705,182,25.8,250,351,104,53,6,0,47,27,70,26,1
70,Ryad Boudebouz,dz  ALG,"MF,FW",Betis,27,1990,15.2,24,18,6,13,5,4,21,19.0,17,327,78,23.9,68,172,87,20,1,0,19,9,33,6,0
71,Yassine Bounou,ma  MAR,GK,Girona,26,1991,29.5,0,0,0,0,0,0,2,0.0,2,1,1,100.0,1,0,0,0,0,0,0,0,0,4,1
72,Lucas Boyé,ar  ARG,"FW,MF",Celta Vigo,21,1996,3.2,5,3,2,3,0,2,10,20.0,8,75,19,25.3,17,33,25,6,0,0,6,8,13,1,0
73,Darko Brašanac,rs  SRB,"MF,FW",Leganés,25,1992,13.4,24,15,8,12,4,4,22,18.2,18,298,71,23.8,69,172,57,21,2,0,19,12,36,4,0
74,Alberto Bueno,es  ESP,"FW,MF",Málaga,29,1988,2.6,2,2,2,0,0,1,8,12.5,7,61,17,27.9,9,34,18,5,0,0,5,0,2,2,0
75,Burgui,es  ESP,"FW,MF",Alavés,23,1993,11.5,12,7,4,3,5,3,7,42.9,4,199,47,23.6,32,97,70,9,0,0,9,4,16,1,0
76,Sergio Busquets,es  ESP,MF,Barcelona,29,1988,28.8,67,44,21,35,11,24,81,29.6,57,746,191,25.6,192,416,138,50,9,0,41,35,102,10,2
77,Unai Bustinza,es  ESP,DF,Leganés,25,1992,18.2,33,20,22,9,2,17,39,43.6,22,143,45,31.5,88,44,11,32,8,1,24,35,68,44,1
78,Erick Cabaco,uy  URU,DF,Levante,22,1995,11.5,19,13,16,3,0,10,16,62.5,6,63,20,31.7,46,15,2,13,9,1,4,11,30,61,2
79,Gustavo Cabral,ar  ARG,DF,Celta Vigo,31,1985,20.8,30,21,14,15,1,9,31,29.0,22,166,58,34.9,110,51,5,29,13,0,16,20,50,76,2
80,Leandro Cabrera,uy  URU,DF,Getafe,26,1991,8.0,15,10,10,4,1,5,13,38.5,8,104,32,30.8,61,38,5,11,4,0,7,19,34,18,0
81,Cala,es  ESP,DF,Getafe,27,1989,20.0,18,14,14,4,0,7,20,35.0,13,113,44,38.9,67,44,2,44,16,0,28,21,39,75,3
82,Carlos Calderón,es  ESP,FW,Getafe,22,1995,0.1,0,0,0,0,0,0,0,,0,3,0,0.0,1,2,0,0,0,0,0,0,0,0,0
83,Jonathan Calleri,ar  ARG,FW,Las Palmas,23,1993,34.5,18,17,4,9,5,4,24,16.7,20,555,143,25.8,27,228,300,26,4,0,22,9,27,27,1
84,Víctor Camarasa,es  ESP,MF,Betis,23,1994,13.9,13,9,6,5,2,2,21,9.5,19,316,76,24.1,72,176,68,14,3,0,11,15,28,14,2
85,José Campaña,es  ESP,MF,Levante,24,1993,30.3,47,34,22,22,3,16,53,30.2,37,585,151,25.8,187,318,80,49,11,0,38,31,78,26,0
86,Joel Campbell,cr  CRC,"MF,FW",Betis,25,1992,2.4,2,1,1,1,0,1,6,16.7,5,35,5,14.3,6,15,14,3,0,0,3,0,2,0,0
87,Sergio Canales,es  ESP,"MF,FW",Real Sociedad,26,1991,21.5,27,21,6,16,5,5,32,15.6,27,446,104,23.3,94,234,118,23,0,0,23,12,39,8,0
88,João Cancelo,pt  POR,MF,Valencia,23,1994,1.0,2,1,1,1,0,1,1,100.0,0,16,4,25.0,3,11,2,0,0,0,0,0,2,0,0
89,Ander Capa,es  ESP,DF,Eibar,25,1992,25.1,42,25,23,12,7,14,34,41.2,20,312,111,35.6,129,135,48,43,2,0,41,30,72,26,0
90,Lionel Carole,fr  FRA,DF,Sevilla,26,1991,6.0,9,5,5,4,0,4,7,57.1,3,67,23,34.3,39,20,8,14,2,0,12,9,18,11,0
91,Yannick Carrasco,be  BEL,"MF,FW",Atlético Madrid,23,1993,10.0,16,12,8,5,3,5,12,41.7,7,245,67,27.3,76,100,69,15,0,0,15,7,23,1,0
92,Daniel Carriço,pt  POR,DF,Sevilla,28,1988,5.1,6,6,6,0,0,3,7,42.9,4,33,10,30.3,22,11,0,10,4,0,6,5,11,17,0
93,Federico Cartabia,ar  ARG,"FW,MF",La Coruña,24,1993,14.7,30,20,13,11,6,8,37,21.6,29,389,89,22.9,127,168,94,29,0,0,29,10,40,4,0
94,Dani Carvajal,es  ESP,DF,Real Madrid,25,1992,24.7,51,33,27,19,5,15,44,34.1,29,430,142,33.0,175,167,88,47,15,1,32,31,82,25,0
95,Casemiro,br  BRA,MF,Real Madrid,25,1992,28.8,91,67,53,34,4,27,80,33.8,53,586,193,32.9,246,280,60,69,10,0,59,41,132,37,2
96,Kiko Casilla,es  ESP,GK,Real Madrid,30,1986,10.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,2,0
97,Dani Castellano,es  ESP,DF,Las Palmas,29,1987,22.5,34,20,21,12,1,15,46,32.6,31,276,82,29.7,145,96,35,63,8,1,55,19,53,37,0
98,Javi Castellano,es  ESP,MF,Las Palmas,29,1987,17.4,39,25,19,15,5,11,29,37.9,18,281,86,30.6,93,166,22,22,5,0,17,26,65,13,0
99,Samu Castillejo,es  ESP,"MF,FW",Villarreal,22,1995,23.0,36,26,20,14,2,9,60,15.0,51,560,147,26.3,158,265,137,63,5,0,58,18,54,13,0
100,Chory Castro,uy  URU,"MF,FW",Málaga,32,1984,22.8,32,18,13,11,8,11,34,32.4,23,442,103,23.3,160,191,91,37,2,0,35,17,49,11,0
101,Jonny Castro,es  ESP,DF,Celta Vigo,23,1994,35.6,89,57,56,25,8,22,70,31.4,48,574,173,30.1,340,175,59,78,6,0,72,55,144,49,1
102,Rubén Castro,es  ESP,FW,Betis,36,1981,4.0,0,0,0,0,0,0,2,0.0,2,42,12,28.6,2,13,27,3,0,0,3,0,0,1,0
103,Dani Ceballos,es  ESP,"MF,FW",Real Madrid,20,1996,4.5,6,5,3,1,2,1,13,7.7,12,101,22,21.8,23,54,24,8,0,0,8,2,8,2,0
104,Emanuel Cecchini,ar  ARG,"MF,DF",Málaga,20,1996,0.3,3,3,2,1,0,2,2,100.0,0,13,4,30.8,7,6,0,1,0,0,1,0,3,1,0
105,Nereo Champagne,ar  ARG,GK,Leganés,32,1985,2.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
106,Charles,br  BRA,FW,Eibar,33,1984,17.5,7,4,2,5,0,1,7,14.3,6,354,103,29.1,12,153,189,11,2,0,9,6,13,7,0
107,Chema,es  ESP,DF,Levante,25,1992,22.4,22,17,17,4,1,5,15,33.3,10,101,28,27.7,75,24,2,46,25,2,21,16,38,90,1
108,Denis Cheryshev,ru  RUS,"MF,FW",Villarreal,26,1990,10.3,18,11,12,3,3,1,18,5.6,17,235,59,25.1,72,121,42,22,0,0,22,9,27,5,0
109,Leandro Chichizola,ar  ARG,GK,Las Palmas,27,1990,27.0,0,0,0,0,0,0,5,0.0,5,2,0,0.0,2,0,0,0,0,0,0,0,0,1,0
110,Chuca,es  ESP,MF,Villarreal,20,1997,1.0,0,0,0,0,0,0,0,,0,20,6,30.0,5,13,2,2,1,0,1,0,0,1,0
111,Cifu,es  ESP,DF,Málaga,26,1990,1.2,2,2,0,1,1,2,9,22.2,7,39,10,25.6,14,19,6,3,0,0,3,4,6,2,0
112,Jasper Cillessen,nl  NED,GK,Barcelona,28,1989,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
113,Coke,es  ESP,DF,Levante,30,1987,15.4,33,21,26,4,3,7,29,24.1,22,195,54,27.7,119,48,28,33,6,0,27,23,56,34,0
114,Emre Çolak,tr  TUR,"MF,FW",La Coruña,26,1991,16.1,23,15,6,12,5,5,19,26.3,14,300,84,28.0,54,163,83,14,0,0,14,5,28,5,0
115,Francis Coquelin,fr  FRA,"MF,DF",Valencia,26,1991,7.3,14,9,9,5,0,6,12,50.0,6,144,35,24.3,61,71,12,6,2,0,4,11,25,15,1
116,Sébastien Corchia,fr  FRA,DF,Sevilla,26,1990,9.1,15,7,4,7,4,5,15,33.3,10,101,26,25.7,55,35,11,32,5,0,27,9,24,15,0
117,Iñigo Córdoba,es  ESP,"FW,MF",Athletic Club,20,1997,16.2,43,25,17,21,5,15,58,25.9,43,460,110,23.9,115,231,114,35,0,0,35,18,61,3,0
118,Ángel Correa,ar  ARG,"FW,MF",Atlético Madrid,22,1995,24.9,37,30,14,14,9,4,36,11.1,32,559,164,29.3,119,267,173,40,0,0,40,16,53,13,0
119,Joaquín Correa,ar  ARG,"FW,MF",Sevilla,22,1994,13.2,12,5,4,5,3,4,23,17.4,19,216,64,29.6,47,106,63,15,2,0,13,7,19,7,0
120,Diego Costa,es  ESP,FW,Atlético Madrid,28,1988,11.5,12,11,0,7,5,3,8,37.5,5,230,66,28.7,19,97,114,12,4,0,8,3,15,4,0
121,Jaume Costa,es  ESP,DF,Villarreal,29,1988,28.3,61,38,36,22,3,23,48,47.9,25,250,69,27.6,131,77,42,67,8,0,59,32,93,53,0
122,Philippe Coutinho,br  BRA,"FW,MF",Barcelona,25,1992,14.4,16,10,4,7,5,5,23,21.7,18,314,74,23.6,66,140,108,17,0,0,17,7,23,1,0
123,Iván Cuéllar,es  ESP,GK,Leganés,33,1984,35.0,0,0,0,0,0,0,2,0.0,2,1,0,0.0,0,0,1,0,0,0,0,0,0,1,3
124,Sergi Darder,es  ESP,MF,Espanyol,23,1993,30.9,58,33,30,21,7,14,60,23.3,46,681,162,23.8,186,366,129,42,5,0,37,35,93,24,0
125,Salem Al-Dawsari,sa  KSA,MF,Villarreal,25,1991,0.4,1,1,0,1,0,0,0,,0,8,2,25.0,0,6,2,0,0,0,0,0,1,0,0
126,Ousmane Dembélé,fr  FRA,"FW,MF",Barcelona,20,1997,10.2,7,5,3,3,1,1,14,7.1,13,219,52,23.7,42,93,84,10,0,0,10,5,12,1,0
127,Ermedin Demirović,ba  BIH,FW,Alavés,19,1998,2.0,2,2,0,2,0,0,2,0.0,2,65,15,23.1,1,36,28,3,0,0,3,0,2,2,0
128,Gerard Deulofeu,es  ESP,"MF,FW",Barcelona,23,1994,5.6,7,4,5,1,1,0,2,0.0,2,98,28,28.6,26,43,29,5,0,0,5,6,13,0,0
129,Adrián Diéguez,es  ESP,DF,Alavés,21,1996,4.8,9,5,7,2,0,4,9,44.4,5,64,17,26.6,42,17,5,10,0,0,10,9,18,12,1
130,Lucas Digne,fr  FRA,DF,Barcelona,24,1993,7.9,20,11,14,5,1,6,9,66.7,3,132,49,37.1,62,45,25,21,4,1,17,13,33,8,1
131,Djené,tg  TOG,DF,Getafe,25,1991,36.0,70,53,59,9,2,23,44,52.3,21,313,109,34.8,203,94,16,45,13,0,32,61,131,134,3
132,Marko Dmitrović,rs  SRB,GK,Eibar,25,1992,36.0,0,0,0,0,0,0,8,0.0,8,4,2,50.0,4,0,0,1,0,0,1,0,0,5,1
133,Jaume Doménech,es  ESP,GK,Valencia,26,1990,5.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
134,Mauro dos Santos,ar  ARG,DF,Leganés,28,1989,11.0,16,13,11,5,0,6,11,54.5,5,83,31,37.3,52,29,2,12,7,0,5,9,25,40,0
135,Cheick Doukouré,ci  CIV,MF,Levante,24,1992,11.3,23,18,12,11,0,6,22,27.3,16,397,72,18.1,120,234,43,19,4,0,15,12,35,5,1
136,Óscar Duarte,cr  CRC,DF,Espanyol,28,1989,11.0,9,6,6,3,0,3,10,30.0,7,45,19,42.2,31,12,2,10,7,0,3,7,16,35,0
137,Rubén Duarte,es  ESP,DF,Alavés,21,1995,23.8,54,29,32,19,3,18,49,36.7,31,345,83,24.1,213,99,33,74,11,1,63,30,84,51,0
138,Riza Durmisi,dk  DEN,"DF,MF",Betis,23,1994,23.1,28,17,18,7,3,8,17,47.1,9,290,90,31.0,149,105,36,44,7,0,37,13,41,31,1
139,Hugo Duro,es  ESP,FW,Getafe,17,1999,0.2,0,0,0,0,0,0,1,0.0,1,6,2,33.3,1,2,3,1,0,0,1,0,0,0,0
140,Aritz Elustondo,es  ESP,DF,Real Sociedad,23,1994,17.7,21,8,12,6,3,16,28,57.1,12,166,54,32.5,101,57,8,33,7,0,26,21,42,64,1
141,Rodrigo Ely,br  BRA,DF,Alavés,23,1993,29.9,25,14,20,5,0,9,24,37.5,15,150,47,31.3,113,28,9,63,37,0,26,28,53,141,0
142,Youssef En-Nesyri,ma  MAR,FW,Málaga,20,1997,17.8,17,11,7,6,4,2,14,14.3,12,463,109,23.5,43,225,195,20,3,0,17,5,22,27,0
143,Sergi Enrich,es  ESP,FW,Eibar,27,1990,14.8,8,8,1,5,2,0,12,0.0,12,342,119,34.8,14,116,212,20,1,0,19,5,13,6,0
144,Javier Eraso,es  ESP,"MF,FW",Leganés,27,1990,28.1,27,14,9,13,5,9,31,29.0,22,879,216,24.6,123,490,266,29,5,0,24,20,47,6,0
145,Gonzalo Escalante,ar  ARG,MF,Eibar,24,1993,17.5,37,29,16,18,3,11,36,30.6,25,318,98,30.8,62,184,72,29,2,0,27,24,61,9,0
146,Sergio Escudero,es  ESP,DF,Sevilla,27,1989,25.9,59,36,35,20,4,23,69,33.3,46,343,100,29.2,165,123,55,55,4,1,51,44,103,32,1
147,Bernardo Espinosa,co  COL,DF,Girona,28,1989,31.9,30,22,24,4,2,10,22,45.5,12,162,56,34.6,105,53,4,29,17,1,12,35,65,140,2
148,Oghenekaro Etebo,ng  NGA,MF,Las Palmas,21,1995,13.5,17,13,6,8,3,10,18,55.6,8,251,67,26.7,57,145,49,24,4,0,20,19,36,8,0
149,Beñat Etxebarria,es  ESP,MF,Athletic Club,30,1987,12.5,26,15,9,15,2,9,29,31.0,20,230,56,24.3,52,135,43,14,2,0,12,22,48,9,0
150,Xabier Etxeita,es  ESP,DF,Athletic Club,29,1987,4.2,4,2,4,0,0,1,3,33.3,2,32,11,34.4,17,13,2,6,4,0,2,4,8,23,0
151,Edu Expósito,es  ESP,MF,La Coruña,20,1996,1.1,1,0,0,0,1,0,0,,0,27,4,14.8,10,12,5,2,0,0,2,0,1,1,0
152,Erik Expósito,es  ESP,FW,Las Palmas,21,1996,5.3,1,0,0,0,1,1,10,10.0,9,99,24,24.2,5,34,60,5,0,0,5,2,3,4,0
153,Imoh Ezekiel,ng  NGA,"FW,MF",Las Palmas,23,1993,5.2,7,6,2,2,3,1,2,50.0,1,51,10,19.6,12,21,18,2,0,0,2,1,8,0,0
154,Fayçal Fajr,ma  MAR,"MF,FW",Getafe,28,1988,26.5,52,41,19,27,6,18,61,29.5,43,588,128,21.8,148,368,72,43,4,0,39,22,74,24,0
155,Zouhair Feddal,ma  MAR,DF,Betis,28,1989,14.0,17,10,11,5,1,5,13,38.5,8,96,30,31.3,63,31,2,29,17,3,12,29,46,78,2
156,Andrés Fernández,es  ESP,GK,Villarreal,30,1986,2.5,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,0
157,Augusto Fernández,ar  ARG,"MF,FW",Atlético Madrid,31,1986,1.2,3,1,1,2,0,1,3,33.3,2,17,6,35.3,4,10,3,4,3,0,1,1,4,1,0
