,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh_Standard,SoT_Standard,SoT%_Standard,Sh/90_Standard,SoT/90_Standard,G/Sh_Standard,G/SoT_Standard,Dist_Standard,FK_Standard,PK_Performance,PKatt_Performance,xG_Expected,npxG_Expected,npxG/Sh_Expected,G-xG_Expected,np:G-xG_Expected
436,Iván Rodríguez,es  ESP,DF,Málaga,21,1996,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
437,Diego Rolán,uy  URU,"FW,MF",Málaga,24,1993,21.6,5,38,17,44.7,1.76,0.79,0.13,0.29,11.8,0,0,0,4.9,4.9,0.13,+1.1,+1.1
438,Esteban Rolón,ar  ARG,MF,Málaga,22,1995,4.6,0,3,0,0.0,0.65,0.00,0.00,,28.2,0,0,0,0.1,0.1,0.02,-0.1,-0.1
439,Óscar Romero,py  PAR,"MF,FW",Alavés,25,1992,2.8,0,8,3,37.5,2.85,1.07,0.00,0.00,28.7,2,0,0,0.2,0.2,0.03,-0.2,-0.2
440,Cristiano Ronaldo,pt  POR,FW,Real Madrid,32,1985,25.4,26,176,71,40.3,6.92,2.79,0.13,0.32,14.8,15,3,4,24.2,21.0,0.12,+1.8,+2.0
441,Facundo Roncaglia,ar  ARG,DF,Celta Vigo,30,1987,16.8,0,5,1,20.0,0.30,0.06,0.00,0.00,18.7,0,0,0,0.5,0.5,0.10,-0.5,-0.5
442,Roberto Rosales,ve  VEN,DF,Málaga,28,1988,34.7,1,18,6,33.3,0.52,0.17,0.06,0.17,26.2,4,0,0,0.5,0.5,0.03,+0.5,+0.5
443,Rubén,es  ESP,GK,La Coruña,33,1984,27.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
444,Aitor Ruibal,es  ESP,FW,Betis,21,1996,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
445,Fabián Ruiz Peña,es  ESP,MF,Betis,21,1996,29.5,3,42,17,40.5,1.42,0.58,0.07,0.18,23.7,1,0,0,2.0,2.0,0.05,+1.0,+1.0
446,Víctor Ruiz,es  ESP,DF,Villarreal,28,1989,26.8,2,6,2,33.3,0.22,0.07,0.33,1.00,9.9,0,0,0,0.6,0.6,0.11,+1.4,+1.4
447,Antonio Rukavina,rs  SRB,DF,Villarreal,33,1984,14.2,0,1,0,0.0,0.07,0.00,0.00,,16.2,0,0,0,0.0,0.0,0.05,0.0,0.0
448,Gerónimo Rulli,ar  ARG,GK,Real Sociedad,25,1992,26.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
449,Enric Saborit,es  ESP,DF,Athletic Club,25,1992,15.9,0,6,2,33.3,0.38,0.13,0.00,0.00,21.2,0,0,0,0.3,0.3,0.04,-0.3,-0.3
450,Mujaid Sadick,es  ESP,DF,La Coruña,17,2000,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
451,Armando Sadiku,al  ALB,FW,Levante,26,1991,3.0,0,5,2,40.0,1.68,0.67,0.00,0.00,18.0,0,0,0,0.3,0.3,0.06,-0.3,-0.3
452,Sergi Samper,es  ESP,MF,Las Palmas,22,1995,1.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
453,Jairo Samperio,es  ESP,"FW,DF",Las Palmas,24,1993,6.2,0,8,1,12.5,1.30,0.16,0.00,0.00,18.0,0,0,0,0.6,0.6,0.07,-0.6,-0.6
454,Mikel San José,es  ESP,MF,Athletic Club,28,1989,23.9,1,20,6,30.0,0.84,0.25,0.05,0.17,18.3,1,0,0,1.3,1.3,0.07,-0.3,-0.3
455,Antonio Sanabria,py  PAR,FW,Betis,21,1996,9.5,8,24,12,50.0,2.53,1.26,0.33,0.67,9.9,0,0,0,5.1,5.1,0.21,+2.9,+2.9
456,Carlos Sánchez,co  COL,MF,Espanyol,31,1986,12.5,0,4,0,0.0,0.32,0.00,0.00,,30.1,0,0,0,0.1,0.1,0.02,-0.1,-0.1
457,Sergio Sánchez,es  ESP,DF,Espanyol,31,1986,1.1,0,1,0,0.0,0.88,0.00,0.00,,7.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1
458,Víctor Sánchez,es  ESP,"DF,MF",Espanyol,29,1987,27.2,0,12,1,8.3,0.44,0.04,0.00,0.00,21.7,1,0,0,0.6,0.6,0.05,-0.6,-0.6
459,Arona Sané,sn  SEN,MF,Atlético Madrid,22,1995,0.7,0,1,1,100.0,1.36,1.36,0.00,0.00,24.6,0,0,0,0.0,0.0,0.02,0.0,0.0
460,Nicola Sansone,it  ITA,"FW,MF",Villarreal,25,1991,7.2,5,14,6,42.9,1.94,0.83,0.29,0.67,21.2,2,1,1,2.7,2.0,0.14,+2.3,+2.0
461,Christian Santos,ve  VEN,FW,Alavés,29,1988,4.9,2,7,4,57.1,1.44,0.82,0.29,0.50,12.1,0,0,0,1.3,1.3,0.19,+0.7,+0.7
462,Pablo Sarabia,es  ESP,"FW,MF",Sevilla,25,1992,26.6,6,58,27,46.6,2.18,1.02,0.10,0.22,18.1,2,0,0,6.6,6.6,0.12,-0.6,-0.6
463,Imanol Sarriegi,es  ESP,"MF,FW",Eibar,22,1995,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
464,Stefan Savić,me  MNE,DF,Atlético Madrid,26,1991,25.5,0,5,1,20.0,0.20,0.04,0.00,0.00,11.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2
465,Fabian Schär,ch  SUI,DF,La Coruña,25,1991,24.7,2,19,6,31.6,0.77,0.24,0.11,0.33,13.3,1,0,0,3.5,3.5,0.18,-1.5,-1.5
466,Nélson Semedo,pt  POR,DF,Barcelona,23,1993,16.7,0,3,2,66.7,0.18,0.12,0.00,0.00,22.9,0,0,0,0.2,0.2,0.08,-0.2,-0.2
467,Rúben Semedo,pt  POR,"DF,MF",Villarreal,23,1994,2.5,0,1,0,0.0,0.39,0.00,0.00,,8.0,0,0,0,0.0,0.0,0.04,0.0,0.0
468,Gaku Shibasaki,jp  JPN,"MF,FW",Getafe,25,1992,11.0,1,8,2,25.0,0.72,0.18,0.13,0.50,22.3,0,0,0,0.5,0.5,0.06,+0.5,+0.5
469,Sidnei,br  BRA,DF,La Coruña,27,1989,19.8,1,9,3,33.3,0.46,0.15,0.11,0.33,9.9,0,0,0,0.6,0.6,0.07,+0.4,+0.4
470,Jaime Sierra Mateos,es  ESP,"FW,MF",Leganés,19,1998,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
471,David Simón,es  ESP,DF,Las Palmas,28,1988,8.0,0,4,1,25.0,0.50,0.12,0.00,0.00,14.4,0,0,0,0.2,0.2,0.04,-0.2,-0.2
472,Dimitris Siovas,gr  GRE,DF,Leganés,28,1988,22.8,1,12,2,16.7,0.53,0.09,0.08,0.50,8.6,0,0,0,1.5,1.5,0.12,-0.5,-0.5
473,Pione Sisto,dk  DEN,"FW,MF",Celta Vigo,22,1995,27.8,5,52,19,36.5,1.87,0.68,0.10,0.26,20.3,3,0,0,3.8,3.8,0.07,+0.2,+0.2
474,Antonio Sivera,es  ESP,GK,Alavés,20,1996,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
475,Rubén Sobrino,es  ESP,"FW,MF",Alavés,25,1992,16.4,3,25,13,52.0,1.53,0.79,0.12,0.23,14.2,0,0,0,3.1,3.1,0.12,-0.1,-0.1
476,Carlos Soler,es  ESP,"MF,FW",Valencia,20,1997,26.2,1,46,17,37.0,1.76,0.65,0.02,0.06,20.7,0,0,0,4.0,4.0,0.09,-3.0,-3.0
477,Kévin Soni,cm  CMR,MF,Girona,19,1998,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
478,David Soria,es  ESP,GK,Sevilla,24,1993,14.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
479,Roberto Soriano,it  ITA,"MF,FW",Villarreal,26,1991,12.7,0,23,8,34.8,1.82,0.63,0.00,0.00,19.1,0,0,0,2.0,2.0,0.09,-2.0,-2.0
480,Cristhian Stuani,uy  URU,FW,Girona,30,1986,29.9,21,75,32,42.7,2.51,1.07,0.21,0.50,11.9,0,5,5,17.3,13.5,0.18,+3.7,+2.5
481,Damián Suárez,uy  URU,DF,Getafe,29,1988,32.0,1,9,4,44.4,0.28,0.13,0.11,0.25,31.0,1,0,0,0.3,0.3,0.03,+0.7,+0.7
482,Denis Suárez,es  ESP,"MF,FW",Barcelona,23,1994,6.7,2,12,5,41.7,1.79,0.75,0.17,0.40,14.9,0,0,0,1.8,1.8,0.15,+0.2,+0.2
483,Leonardo Suárez,ar  ARG,MF,Villarreal,21,1996,0.3,0,1,0,0.0,3.00,0.00,0.00,,26.2,0,0,0,0.0,0.0,0.02,0.0,0.0
484,Luis Suárez,uy  URU,FW,Barcelona,30,1987,32.2,25,122,55,45.1,3.79,1.71,0.20,0.44,12.9,12,1,1,21.7,21.0,0.17,+3.3,+3.0
485,Isaac Success,ng  NGA,"MF,FW",Málaga,21,1996,5.4,0,8,2,25.0,1.47,0.37,0.00,0.00,16.1,0,0,0,0.7,0.7,0.08,-0.7,-0.7
486,Markel Susaeta,es  ESP,"FW,MF",Athletic Club,29,1987,25.1,3,29,12,41.4,1.15,0.48,0.10,0.25,17.6,3,0,0,2.1,2.1,0.07,+0.9,+0.9
487,Tana,es  ESP,"MF,FW",Las Palmas,26,1990,17.1,1,14,6,42.9,0.82,0.35,0.07,0.17,19.3,0,0,0,1.5,1.5,0.11,-0.5,-0.5
488,Oussama Tannane,ma  MAR,"FW,MF",Las Palmas,23,1994,6.1,0,13,5,38.5,2.13,0.82,0.00,0.00,24.8,3,0,0,0.7,0.7,0.05,-0.7,-0.7
489,Cristian Tello,es  ESP,"FW,MF",Betis,25,1991,18.9,4,34,17,50.0,1.80,0.90,0.12,0.24,19.4,1,0,0,2.8,2.8,0.08,+1.2,+1.2
490,Marc-André ter Stegen,de  GER,GK,Barcelona,25,1992,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
491,David Timor,es  ESP,"MF,DF",Girona,27,1989,10.3,2,13,5,38.5,1.26,0.48,0.15,0.40,29.9,3,0,0,0.9,0.9,0.07,+1.1,+1.1
492,Tito,es  ESP,DF,Leganés,32,1985,6.8,0,1,0,0.0,0.15,0.00,0.00,,23.6,0,0,0,0.0,0.0,0.03,0.0,0.0
493,Hernán Toledo,ar  ARG,"FW,MF",Las Palmas,21,1996,7.0,0,2,1,50.0,0.29,0.14,0.00,0.00,16.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1
494,Toño,es  ESP,DF,Levante,27,1989,12.0,0,2,1,50.0,0.17,0.08,0.00,0.00,18.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1
495,Daniel Torres,co  COL,MF,Alavés,27,1989,13.5,0,4,2,50.0,0.30,0.15,0.00,0.00,20.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2
496,Fernando Torres,es  ESP,FW,Atlético Madrid,33,1984,11.1,5,29,10,34.5,2.62,0.90,0.17,0.50,12.6,0,0,1,4.9,4.1,0.14,+0.1,+0.9
497,Ferrán Torres,es  ESP,"MF,FW",Valencia,17,2000,3.6,0,3,1,33.3,0.84,0.28,0.00,0.00,15.9,0,0,0,0.4,0.4,0.13,-0.4,-0.4
498,Miguel Torres,es  ESP,DF,Málaga,31,1986,7.5,0,3,0,0.0,0.40,0.00,0.00,,12.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2
499,Pau Torres,es  ESP,"DF,MF",Villarreal,20,1997,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
500,Alin Toșca,ro  ROU,DF,Betis,25,1992,4.7,0,2,0,0.0,0.43,0.00,0.00,,22.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1
501,Manu Trigueros,es  ESP,MF,Villarreal,25,1991,29.9,3,28,7,25.0,0.94,0.23,0.07,0.29,25.4,3,1,2,2.9,1.4,0.05,+0.1,+0.6
502,Przemysław Tytoń,pl  POL,GK,La Coruña,30,1987,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
503,Samuel Umtiti,fr  FRA,DF,Barcelona,23,1993,24.3,1,11,6,54.5,0.45,0.25,0.09,0.17,9.2,0,0,0,1.1,1.1,0.10,-0.1,-0.1
504,Francis Uzoho,ng  NGA,GK,La Coruña,18,1998,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
505,Gerard Valentín,es  ESP,"DF,FW",La Coruña,24,1993,1.8,0,2,0,0.0,1.14,0.00,0.00,,19.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1
506,Borja Valle,es  ESP,"FW,MF",La Coruña,25,1992,5.5,3,15,7,46.7,2.72,1.27,0.20,0.43,15.4,0,0,0,2.9,2.9,0.20,+0.1,+0.1
507,Jesús Vallejo,es  ESP,DF,Real Madrid,20,1997,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
508,Federico Valverde,uy  URU,"MF,FW",La Coruña,19,1998,13.7,0,17,5,29.4,1.24,0.37,0.00,0.00,26.8,0,0,0,0.8,0.8,0.05,-0.8,-0.8
509,Raphaël Varane,fr  FRA,DF,Real Madrid,24,1993,25.8,0,10,2,20.0,0.39,0.08,0.00,0.00,8.2,0,0,0,0.9,0.9,0.09,-0.9,-0.9
510,Franco Vázquez,ar  ARG,MF,Sevilla,28,1989,20.3,4,56,12,21.4,2.75,0.59,0.07,0.33,14.7,0,0,0,6.1,6.1,0.11,-2.1,-2.1
511,Lucas Vázquez,es  ESP,"MF,FW",Real Madrid,26,1991,18.8,4,34,16,47.1,1.81,0.85,0.12,0.25,16.3,0,0,0,4.1,4.1,0.12,-0.1,-0.1
512,Koke Vegas,es  ESP,GK,Levante,21,1995,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
513,Carlos Vela,mx  MEX,"FW,MF",Real Sociedad,28,1989,4.4,1,10,3,30.0,2.29,0.69,0.10,0.33,11.3,0,0,0,1.6,1.6,0.16,-0.6,-0.6
514,Thomas Vermaelen,be  BEL,DF,Barcelona,31,1985,11.3,0,3,1,33.3,0.27,0.09,0.00,0.00,7.0,0,0,0,0.3,0.3,0.11,-0.3,-0.3
515,Mikel Vesga,es  ESP,MF,Athletic Club,24,1993,8.9,1,7,4,57.1,0.78,0.45,0.14,0.25,13.7,0,0,0,0.8,0.8,0.12,+0.2,+0.2
516,Rúben Vezo,pt  POR,DF,Valencia,23,1994,17.3,0,5,2,40.0,0.29,0.12,0.00,0.00,14.4,0,0,0,0.2,0.2,0.04,-0.2,-0.2
517,Aleix Vidal,es  ESP,"MF,FW",Barcelona,27,1989,5.2,1,8,6,75.0,1.54,1.15,0.13,0.17,13.0,0,0,0,1.2,1.2,0.15,-0.2,-0.2
518,Nacho Vidal,es  ESP,DF,Valencia,22,1995,5.0,1,3,2,66.7,0.60,0.40,0.33,0.50,19.2,0,0,0,0.2,0.2,0.05,+0.8,+0.8
519,Jonathan Viera,es  ESP,MF,Las Palmas,27,1989,22.1,4,38,16,42.1,1.72,0.72,0.08,0.19,23.8,11,1,3,5.4,3.1,0.08,-1.4,-0.1
520,Carlos Vigaray,es  ESP,"DF,MF",Alavés,22,1994,10.0,0,4,0,0.0,0.40,0.00,0.00,,19.6,0,0,0,0.4,0.4,0.09,-0.4,-0.4
521,Dídac Vilà,es  ESP,"DF,MF",Espanyol,28,1989,8.2,0,10,2,20.0,1.22,0.24,0.00,0.00,21.7,0,0,0,0.5,0.5,0.05,-0.5,-0.5
522,Asier Villalibre,es  ESP,FW,Athletic Club,19,1997,1.0,0,,0,,,0.00,,,,,0,0,,,,,
523,Šime Vrsaljko,hr  CRO,"DF,MF",Atlético Madrid,25,1992,18.9,0,4,0,0.0,0.21,0.00,0.00,,13.6,0,0,0,0.2,0.2,0.06,-0.2,-0.2
524,Wakaso,gh  GHA,"MF,FW",Alavés,27,1990,12.2,0,10,0,0.0,0.82,0.00,0.00,,27.1,1,0,0,1.1,1.1,0.11,-1.1,-1.1
525,Daniel Wass,dk  DEN,"MF,FW",Celta Vigo,28,1989,32.4,4,52,11,21.2,1.60,0.34,0.08,0.36,22.5,19,0,0,4.4,4.4,0.08,-0.4,-0.4
526,Axel Werner,ar  ARG,GK,Atlético Madrid,21,1996,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
527,Iñaki Williams,es  ESP,"FW,MF",Athletic Club,23,1994,31.7,7,78,28,35.9,2.46,0.88,0.09,0.25,13.6,0,0,0,8.8,8.8,0.11,-1.8,-1.8
528,Yoel,es  ESP,GK,Eibar,28,1988,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
529,Joseba Zaldúa,es  ESP,DF,Leganés,25,1992,28.4,1,15,3,20.0,0.53,0.11,0.07,0.33,16.0,0,0,0,0.9,0.9,0.06,+0.1,+0.1
530,Simone Zaza,it  ITA,FW,Valencia,26,1991,23.0,13,74,25,33.8,3.21,1.08,0.18,0.52,12.6,0,0,0,10.1,10.1,0.14,+2.9,+2.9
531,Nabil El Zhar,ma  MAR,"FW,MF",Leganés,30,1986,22.3,2,44,14,31.8,1.98,0.63,0.05,0.14,19.1,0,0,0,3.2,3.2,0.07,-1.2,-1.2
532,Luca Zidane,fr  FRA,GK,Real Madrid,19,1998,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
533,Igor Zubeldia,es  ESP,MF,Real Sociedad,20,1997,17.7,1,19,3,15.8,1.08,0.17,0.05,0.33,25.6,0,0,0,0.5,0.5,0.03,+0.5,+0.5
534,David Zurutuza,es  ESP,MF,Real Sociedad,31,1986,24.8,0,17,4,23.5,0.68,0.16,0.00,0.00,15.6,1,0,0,2.3,2.3,0.13,-2.3,-2.3
