,minute,team,player,x,y,xG,result,shotType,assist
0,31,Mallorca,Lee Kang-In,0.7330000305175781,0.5220000076293946,0.06072612479329109,BlockedShot,LeftFoot,None
1,32,Mallorca,Iddrisu Baba,0.740999984741211,0.515,0.017076190561056137,SavedShot,LeftFoot,None
2,37,Mallorca,Ángel,0.9219999694824219,0.5990000152587891,0.0348232164978981,MissedShots,OtherBodyPart,Dani Rodríguez
3,38,Mallorca,Martin Valjent,0.6859999847412109,0.53,0.012652863748371601,BlockedShot,RightFoot,None
4,41,Mallorca,Lee Kang-In,0.7269999694824218,0.41,0.05300628021359444,SavedShot,LeftFoot,None
5,71,Mallorca,Dani Rodríguez,0.8819999694824219,0.375,0.06198674812912941,BlockedShot,LeftFoot,None
6,71,Mallorca,Rodrigo Battaglia,0.7480000305175781,0.375,0.018243320286273956,MissedShots,RightFoot,None
7,83,Mallorca,Jordi Mboula,0.9230000305175782,0.445,0.11066097766160965,MissedShots,Head,Dani Rodríguez
8,85,Mallorca,Abdón Prats,0.87,0.49700000762939456,0.05423165112733841,BlockedShot,Head,Dani Rodríguez
9,85,Mallorca,Fernando Niño,0.95,0.5990000152587891,0.03453069552779198,MissedShots,Head,Dani Rodríguez
10,89,Mallorca,Jordi Mboula,0.955999984741211,0.43099998474121093,0.08256585150957108,BlockedShot,LeftFoot,Fernando Niño
11,90,Mallorca,Pablo Maffeo,0.7630000305175781,0.34900001525878904,0.017622174695134163,BlockedShot,RightFoot,None
12,91,Mallorca,Jaume Costa,0.9540000152587891,0.57,0.4315410256385803,SavedShot,LeftFoot,Inigo Ruiz de Galarreta
13,4,Barcelona,Luuk de Jong,0.855999984741211,0.3509999847412109,0.049065232276916504,MissedShots,LeftFoot,Ilias Akhomach
14,7,Barcelona,Gerard Piqué,0.7090000152587891,0.34,0.0389377698302269,MissedShots,RightFoot,None
15,9,Barcelona,Ilias Akhomach,0.8480000305175781,0.28100000381469725,0.029945582151412964,SavedShot,LeftFoot,Óscar Mingueza
16,10,Barcelona,Riqui Puig,0.7709999847412109,0.40200000762939453,0.015211984515190125,MissedShots,RightFoot,None
17,16,Barcelona,Ferrán Jutglà,0.8630000305175781,0.6880000305175781,0.04018201678991318,MissedShots,RightFoot,Ronald Araújo
18,28,Barcelona,Luuk de Jong,0.9059999847412109,0.425,0.11441700905561447,ShotOnPost,RightFoot,Ilias Akhomach
19,28,Barcelona,Luuk de Jong,0.8830000305175781,0.529000015258789,0.07894249260425568,ShotOnPost,RightFoot,Óscar Mingueza
20,43,Barcelona,Luuk de Jong,0.95,0.5609999847412109,0.41260021924972534,Goal,Head,Óscar Mingueza
21,47,Barcelona,Ronald Araújo,0.8930000305175781,0.40599998474121096,0.048949699848890305,MissedShots,Head,Frenkie de Jong
22,52,Barcelona,Nico González,0.754000015258789,0.61,0.025212883949279785,MissedShots,RightFoot,Riqui Puig
23,57,Barcelona,Gerard Piqué,0.9540000152587891,0.4520000076293945,0.14020448923110962,BlockedShot,Head,Ilias Akhomach
24,58,Barcelona,Luuk de Jong,0.9630000305175781,0.5479999923706055,0.5553823709487915,MissedShots,RightFoot,Ronald Araújo
25,77,Barcelona,Ilias Akhomach,0.8580000305175781,0.36,0.06889697909355164,SavedShot,LeftFoot,Riqui Puig
