,minute,team,player,x,y,xG,result,shotType,assist
0,4,Real Madrid,Rodrygo,0.8580000305175781,0.3160000038146973,0.06673942506313324,MissedShots,RightFoot,Federico Valverde
1,6,Real Madrid,Federico Valverde,0.825999984741211,0.6469999694824219,0.04130825400352478,SavedShot,RightFoot,Vinícius Júnior
2,13,Real Madrid,Vinícius Júnior,0.84,0.67,0.03379613161087036,SavedShot,RightFoot,Nacho
3,19,Real Madrid,Rodrygo,0.7390000152587891,0.3840000152587891,0.02124866656959057,BlockedShot,RightFoot,Daniel Carvajal
4,58,Real Madrid,Mariano,0.9290000152587891,0.3370000076293945,0.06032027304172516,BlockedShot,RightFoot,Nacho
5,59,Real Madrid,Federico Valverde,0.775,0.615999984741211,0.02533126063644886,BlockedShot,RightFoot,Casemiro
6,60,Real Madrid,Rodrygo,0.89,0.6329999923706054,0.09863298386335373,SavedShot,LeftFoot,Vinícius Júnior
7,64,Real Madrid,Vinícius Júnior,0.78,0.595999984741211,0.02360074408352375,BlockedShot,RightFoot,Eduardo Camavinga
8,65,Real Madrid,Casemiro,0.7190000152587891,0.485,0.013330704532563686,MissedShots,RightFoot,Federico Valverde
9,76,Real Madrid,Marco Asensio,0.8930000305175781,0.634000015258789,0.0836714506149292,MissedShots,LeftFoot,David Alaba
10,78,Real Madrid,David Alaba,0.8880000305175781,0.710999984741211,0.04434455186128616,SavedShot,LeftFoot,Vinícius Júnior
11,82,Real Madrid,Federico Valverde,0.7119999694824218,0.44599998474121094,0.010797145776450634,MissedShots,RightFoot,Casemiro
12,84,Real Madrid,Lucas Vázquez,0.9169999694824219,0.47900001525878905,0.08016470074653625,MissedShots,LeftFoot,None
13,92,Real Madrid,Luka Modric,0.7630000305175781,0.5779999923706055,0.024498552083969116,BlockedShot,LeftFoot,None
14,0,Barcelona,Ferrán Torres,0.8519999694824218,0.5629999923706055,0.025366153568029404,MissedShots,RightFoot,Jordi Alba
15,11,Barcelona,Pierre-Emerick Aubameyang,0.9130000305175782,0.524000015258789,0.49281445145606995,SavedShot,LeftFoot,Ferrán Torres
16,11,Barcelona,Ousmane Dembélé,0.875,0.295,0.04107682779431343,SavedShot,LeftFoot,Frenkie de Jong
17,17,Barcelona,Ferrán Torres,0.769000015258789,0.6229999923706054,0.024538425728678703,MissedShots,RightFoot,Ousmane Dembélé
18,23,Barcelona,Ferrán Torres,0.909000015258789,0.5870000076293945,0.08865337818861008,BlockedShot,LeftFoot,Pedri
19,28,Barcelona,Pierre-Emerick Aubameyang,0.9680000305175781,0.47299999237060547,0.6225379109382629,Goal,Head,Ousmane Dembélé
20,34,Barcelona,Pierre-Emerick Aubameyang,0.88,0.629000015258789,0.09345453977584839,SavedShot,LeftFoot,Frenkie de Jong
21,36,Barcelona,Ousmane Dembélé,0.9330000305175781,0.2989999961853027,0.05948997288942337,BlockedShot,LeftFoot,Jordi Alba
22,37,Barcelona,Ronald Araújo,0.93,0.49400001525878906,0.06599454581737518,Goal,Head,Ousmane Dembélé
23,45,Barcelona,Ferrán Torres,0.855999984741211,0.5540000152587891,0.43152642250061035,MissedShots,RightFoot,Pierre-Emerick Aubameyang
24,46,Barcelona,Ferrán Torres,0.8780000305175781,0.5470000076293945,0.4036777913570404,Goal,RightFoot,Pierre-Emerick Aubameyang
25,50,Barcelona,Pierre-Emerick Aubameyang,0.89,0.5520000076293945,0.45177048444747925,Goal,LeftFoot,Ferrán Torres
26,57,Barcelona,Pierre-Emerick Aubameyang,0.915,0.4540000152587891,0.5238223671913147,MissedShots,RightFoot,Jordi Alba
27,60,Barcelona,Pierre-Emerick Aubameyang,0.9219999694824219,0.44,0.1142658069729805,SavedShot,RightFoot,Frenkie de Jong
28,63,Barcelona,Ferrán Torres,0.905,0.3609999847412109,0.10482165962457657,SavedShot,RightFoot,Sergio Busquets
29,72,Barcelona,Ousmane Dembélé,0.9069999694824219,0.5120000076293946,0.5840687155723572,MissedShots,RightFoot,None
30,77,Barcelona,Memphis Depay,0.8880000305175781,0.38,0.08659662306308746,SavedShot,RightFoot,None
31,92,Barcelona,Adama Traoré,0.860999984741211,0.30700000762939456,0.04535357281565666,BlockedShot,RightFoot,None
