,minute,team,player,x,y,xG,result,shotType,assist
0,4,Barcelona,Pierre-Emerick Aubameyang,0.919000015258789,0.47,0.3945751190185547,SavedShot,RightFoot,Gavi
1,24,Barcelona,Memphis Depay,0.86,0.575,0.3503526747226715,Goal,RightFoot,Jordi Alba
2,31,Barcelona,Dani Alves,0.7090000152587891,0.315,0.01960219256579876,MissedShots,RightFoot,Eric Garcia
3,39,Barcelona,Jordi Alba,0.7369999694824219,0.6719999694824219,0.01815211772918701,BlockedShot,LeftFoot,Memphis Depay
4,42,Barcelona,Memphis Depay,0.7469999694824219,0.5059999847412109,0.07118579000234604,BlockedShot,RightFoot,None
5,44,Barcelona,Frenkie de Jong,0.720999984741211,0.5370000076293945,0.02499902993440628,MissedShots,RightFoot,Jordi Alba
6,46,Barcelona,Pierre-Emerick Aubameyang,0.8530000305175781,0.5109999847412109,0.09070630371570587,BlockedShot,RightFoot,None
7,46,Barcelona,Gavi,0.805,0.6509999847412109,0.042479921132326126,MissedShots,RightFoot,Jordi Alba
8,49,Barcelona,Gavi,0.860999984741211,0.6609999847412109,0.06255511939525604,SavedShot,RightFoot,Frenkie de Jong
9,53,Barcelona,Ferrán Torres,0.874000015258789,0.47,0.08560353517532349,BlockedShot,LeftFoot,Jordi Alba
10,53,Barcelona,Sergio Busquets,0.8469999694824218,0.5629999923706055,0.08705058693885803,Goal,LeftFoot,None
11,57,Barcelona,Pierre-Emerick Aubameyang,0.8430000305175781,0.4329999923706055,0.08948885649442673,MissedShots,RightFoot,Frenkie de Jong
12,60,Barcelona,Pierre-Emerick Aubameyang,0.9159999847412109,0.5159999847412109,0.127248615026474,MissedShots,LeftFoot,Memphis Depay
13,64,Barcelona,Memphis Depay,0.745999984741211,0.500999984741211,0.027477027848362923,MissedShots,RightFoot,Pierre-Emerick Aubameyang
14,67,Barcelona,Memphis Depay,0.815,0.7440000152587891,0.036936935037374496,MissedShots,RightFoot,Gavi
15,84,Barcelona,Gavi,0.9069999694824219,0.5420000076293945,0.07621462643146515,SavedShot,Head,Memphis Depay
16,85,Barcelona,Anssumane Fati,0.7969999694824219,0.610999984741211,0.04395858943462372,BlockedShot,RightFoot,Sergio Busquets
17,2,Mallorca,Fernando Niño,0.9359999847412109,0.31799999237060544,0.056064311414957047,BlockedShot,RightFoot,Brian Oliván
18,18,Mallorca,Fernando Niño,0.9669999694824218,0.46599998474121096,0.7336339950561523,MissedShots,RightFoot,Brian Oliván
19,45,Mallorca,Antonio Sánchez,0.8169999694824219,0.34900001525878904,0.03761362284421921,SavedShot,LeftFoot,Ángel
20,73,Mallorca,Takefusa Kubo,0.9059999847412109,0.6680000305175782,0.0753941535949707,MissedShots,LeftFoot,Brian Oliván
21,75,Mallorca,Takefusa Kubo,0.725,0.40900001525878904,0.013937974348664284,BlockedShot,LeftFoot,Lee Kang-In
22,78,Mallorca,Raíllo,0.9009999847412109,0.5420000076293945,0.32316169142723083,Goal,RightFoot,Salva Sevilla
