,minute,team,player,x,y,xG,result,shotType,assist
0,0,Barcelona,Memphis Depay,0.7019999694824218,0.539000015258789,0.01033166702836752,MissedShots,RightFoot,None
1,2,Barcelona,Ferrán Torres,0.97,0.44599998474121094,0.14732445776462555,BlockedShot,RightFoot,Ousmane Dembélé
2,17,Barcelona,Ousmane Dembélé,0.805,0.3129999923706055,0.027086596935987473,MissedShots,LeftFoot,Memphis Depay
3,21,Barcelona,Ousmane Dembélé,0.88,0.3290000152587891,0.05564076080918312,BlockedShot,LeftFoot,Sergiño Dest
4,21,Barcelona,Jordi Alba,0.8090000152587891,0.6569999694824219,0.0339081808924675,MissedShots,RightFoot,Ferrán Torres
5,38,Barcelona,Ousmane Dembélé,0.8490000152587891,0.40599998474121096,0.10088833421468735,SavedShot,RightFoot,Sergio Busquets
6,39,Barcelona,Ousmane Dembélé,0.845,0.3079999923706055,0.03577449545264244,MissedShots,LeftFoot,Frenkie de Jong
7,49,Barcelona,Ousmane Dembélé,0.8190000152587891,0.42700000762939455,0.06609992682933807,MissedShots,LeftFoot,Frenkie de Jong
8,55,Barcelona,Eric Garcia,0.6790000152587891,0.35,0.01259672362357378,SavedShot,RightFoot,Sergio Busquets
9,61,Barcelona,Ousmane Dembélé,0.875999984741211,0.275,0.028073633089661598,MissedShots,RightFoot,None
10,67,Barcelona,Ousmane Dembélé,0.700999984741211,0.5590000152587891,0.016115553677082062,SavedShot,RightFoot,Sergio Busquets
11,68,Barcelona,Sergiño Dest,0.7169999694824218,0.2989999961853027,0.016369350254535675,BlockedShot,RightFoot,Frenkie de Jong
12,77,Barcelona,Luuk de Jong,0.9369999694824219,0.43400001525878906,0.3296146094799042,SavedShot,Head,Ousmane Dembélé
13,79,Barcelona,Ferrán Torres,0.8880000305175781,0.54,0.06241190433502197,MissedShots,Head,Adama Traoré
14,83,Barcelona,Eric Garcia,0.7709999847412109,0.38799999237060545,0.023135211318731308,SavedShot,RightFoot,None
15,85,Barcelona,Jordi Alba,0.799000015258789,0.5220000076293946,0.0419248603284359,BlockedShot,RightFoot,None
16,88,Barcelona,Pierre-Emerick Aubameyang,0.9519999694824218,0.41,0.2630866765975952,SavedShot,RightFoot,Jordi Alba
17,88,Barcelona,Gavi,0.9259999847412109,0.4829999923706055,0.08364983648061752,BlockedShot,RightFoot,None
18,26,Cadiz,Lucas Pérez,0.8919999694824219,0.5670000076293945,0.4805887043476105,MissedShots,LeftFoot,Rubén Sobrino
19,47,Cadiz,Rubén Sobrino,0.909000015258789,0.43,0.2667810022830963,SavedShot,Head,Álex Fernández
20,47,Cadiz,Rubén Sobrino,0.9640000152587891,0.4590000152587891,0.6636712551116943,SavedShot,RightFoot,None
21,47,Cadiz,Lucas Pérez,0.9619999694824218,0.4640000152587891,0.6670125126838684,Goal,RightFoot,None
22,75,Cadiz,Álex Fernández,0.8980000305175782,0.43400001525878906,0.42592862248420715,MissedShots,RightFoot,Iván Alejo
23,78,Cadiz,Rubén Sobrino,0.89,0.3840000152587891,0.10328121483325958,SavedShot,RightFoot,Lucas Pérez
