,minute,team,player,x,y,xG,result,shotType,assist
0,15,Barcelona,Gerard Piqué,0.9159999847412109,0.57,0.06997904181480408,BlockedShot,Head,Dani Alves
1,17,Barcelona,Gavi,0.8859999847412109,0.5209999847412109,0.42434340715408325,MissedShots,LeftFoot,Ferrán Torres
2,20,Barcelona,Ferrán Torres,0.7580000305175781,0.6940000152587891,0.01696915365755558,MissedShots,RightFoot,Gavi
3,30,Barcelona,Pierre-Emerick Aubameyang,0.905,0.4929999923706055,0.05967952683568001,MissedShots,Head,Adama Traoré
4,31,Barcelona,Ferrán Torres,0.9,0.6580000305175782,0.0684119462966919,SavedShot,LeftFoot,Pierre-Emerick Aubameyang
5,36,Barcelona,Gerard Piqué,0.9390000152587891,0.534000015258789,0.1285509616136551,ShotOnPost,Head,Dani Alves
6,36,Barcelona,Pierre-Emerick Aubameyang,0.9369999694824219,0.46,0.13932999968528748,Goal,RightFoot,None
7,50,Barcelona,Ferrán Torres,0.86,0.6270000076293946,0.07804646342992783,BlockedShot,RightFoot,None
8,59,Barcelona,Sergio Busquets,0.745999984741211,0.48400001525878905,0.029412323608994484,MissedShots,RightFoot,None
9,60,Barcelona,Ferrán Torres,0.8069999694824219,0.49200000762939455,0.14726118743419647,BlockedShot,RightFoot,None
10,62,Barcelona,Ferrán Torres,0.845,0.4879999923706055,0.43234652280807495,SavedShot,RightFoot,None
11,68,Barcelona,Pierre-Emerick Aubameyang,0.9059999847412109,0.515,0.09479095786809921,SavedShot,Head,Frenkie de Jong
12,72,Barcelona,Ousmane Dembélé,0.955999984741211,0.69,0.06635088473558426,Goal,LeftFoot,Frenkie de Jong
13,76,Barcelona,Ousmane Dembélé,0.855,0.7240000152587891,0.05139898881316185,MissedShots,RightFoot,Pedri
14,77,Barcelona,Sergiño Dest,0.7930000305175782,0.629000015258789,0.03489763289690018,MissedShots,RightFoot,Ousmane Dembélé
15,89,Barcelona,Luuk de Jong,0.955,0.49599998474121093,0.5902190208435059,Goal,Head,Ousmane Dembélé
16,93,Barcelona,Memphis Depay,0.9790000152587891,0.49200000762939455,0.8286653161048889,Goal,RightFoot,Ousmane Dembélé
17,3,Athletic Club,Nicolás Serrano,0.7040000152587891,0.575999984741211,0.016943221911787987,BlockedShot,LeftFoot,Unai Vencedor
18,18,Athletic Club,Oier Zarraga,0.8419999694824218,0.6179999923706054,0.10629348456859589,SavedShot,LeftFoot,Mikel Vesga
19,22,Athletic Club,Mikel Vesga,0.79,0.6079999923706054,0.030882617458701134,MissedShots,LeftFoot,None
20,27,Athletic Club,Asier Villalibre,0.9669999694824218,0.740999984741211,0.05019211396574974,SavedShot,LeftFoot,Raúl García
21,64,Athletic Club,Asier Villalibre,0.9159999847412109,0.46099998474121096,0.050374552607536316,BlockedShot,Head,Mikel Vesga
22,84,Athletic Club,Iñaki Williams,0.845999984741211,0.5059999847412109,0.07783452421426773,SavedShot,RightFoot,Oihan Sancet
