,minute,team,player,x,y,xG,result,shotType,assist
0,17,Barcelona,Sergi Roberto,0.8690000152587891,0.549000015258789,0.07139433175325394,ShotOnPost,RightFoot,None
1,23,Barcelona,Memphis Depay,0.7469999694824219,0.6370000076293946,0.0323859341442585,MissedShots,RightFoot,Sergi Roberto
2,44,Barcelona,Ronald Araújo,0.8690000152587891,0.46700000762939453,0.04439209774136543,SavedShot,Head,Memphis Depay
3,44,Barcelona,Ronald Araújo,0.94,0.46900001525878904,0.128295436501503,MissedShots,Head,Memphis Depay
4,45,Barcelona,Sergiño Dest,0.899000015258789,0.7440000152587891,0.028901757672429085,SavedShot,LeftFoot,Frenkie de Jong
5,46,Barcelona,Óscar Mingueza,0.9230000305175782,0.56,0.03645860776305199,SavedShot,Head,Memphis Depay
6,47,Barcelona,Philippe Coutinho,0.7909999847412109,0.69,0.020552705973386765,BlockedShot,RightFoot,Sergiño Dest
7,47,Barcelona,Sergio Busquets,0.7480000305175781,0.6,0.01674826815724373,MissedShots,RightFoot,None
8,55,Barcelona,Ronald Araújo,0.9030000305175782,0.4209999847412109,0.05252686142921448,MissedShots,Head,Memphis Depay
9,57,Barcelona,Memphis Depay,0.8690000152587891,0.539000015258789,0.09356676787137985,BlockedShot,RightFoot,Sergiño Dest
10,57,Barcelona,Memphis Depay,0.8590000152587891,0.5120000076293946,0.07273786514997482,SavedShot,RightFoot,None
11,65,Barcelona,Sergiño Dest,0.8769999694824219,0.7240000152587891,0.03164978697896004,MissedShots,RightFoot,Frenkie de Jong
12,71,Barcelona,Memphis Depay,0.779000015258789,0.5029999923706054,0.10373333841562271,BlockedShot,RightFoot,None
13,78,Barcelona,Luuk de Jong,0.9730000305175781,0.4879999923706055,0.5838415622711182,MissedShots,Head,Memphis Depay
14,79,Barcelona,Ronald Araújo,0.875999984741211,0.445,0.01822049170732498,SavedShot,Head,Sergiño Dest
15,81,Barcelona,Gerard Piqué,0.904000015258789,0.4370000076293945,0.033511366695165634,BlockedShot,Head,Óscar Mingueza
16,89,Barcelona,Ronald Araújo,0.9619999694824218,0.514000015258789,0.5202517509460449,Goal,Head,Gavi
17,1,Granada,Domingos Duarte,0.9740000152587891,0.425,0.37660133838653564,Goal,Head,Sergio Escudero
18,6,Granada,Antonio Puertas,0.8630000305175781,0.28700000762939454,0.04254625365138054,BlockedShot,RightFoot,Darwin Machís
19,11,Granada,Jorge Molina,0.9069999694824219,0.5509999847412109,0.10689980536699295,MissedShots,LeftFoot,Darwin Machís
20,42,Granada,Monchu,0.799000015258789,0.3629999923706055,0.026622792705893517,SavedShot,RightFoot,None
21,94,Granada,Darwin Machís,0.85,0.57,0.06005779653787613,MissedShots,LeftFoot,None
