,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SoTA_Performance,GA_Performance,Saves_Performance,Save%_Performance,CS_Performance,PSxG_Performance,PKatt_Penalty Kicks,PKA_Penalty Kicks,PKsv_Penalty Kicks,PKm_Penalty Kicks,Cmp_Launched,Att_Launched,Cmp%_Launched,Att_Passes,Thr_Passes,Launch%_Passes,AvgLen_Passes,Att_Goal Kicks,Launch%_Goal Kicks,AvgLen_Goal Kicks,Opp_Crosses,Stp_Crosses,Stp%_Crosses,#OPA_Sweeper,AvgDist_Sweeper,Match Report
0,2020-09-04,Fri,UEFA Nations League,League A,Home,D 1–1,it  Italy,ba  Bosnia and Herzegovina,Y,GK,90.0,4.0,1.0,3.0,75.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Match Report
1,2020-09-07,Mon,UEFA Nations League,League A,Away,W 1–0,it  Italy,nl  Netherlands,Y,GK,90.0,3.0,0.0,3.0,100.0,1.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Match Report
2,2020-09-17,Thu,Europa Lg,Second qualifying round,Away,W 2–0,it  Milan,ie  Shamrock Rov,Y*,GK,90.0,5.0,,5.0,,1.0,0.6,0.0,0.0,0.0,0.0,1.0,4.0,25.0,21.0,4.0,19.0,25.2,2.0,0.0,17.5,4.0,0.0,0.0,2.0,21.8,Match Report
3,2020-09-21,Mon,Serie A,Matchweek 1,Home,W 2–0,Milan,Bologna,Y*,GK,90.0,4.0,0.0,4.0,100.0,1.0,1.2,0.0,0.0,0.0,0.0,5.0,12.0,41.7,31.0,4.0,35.5,30.1,2.0,50.0,44.5,4.0,0.0,0.0,0.0,11.5,Match Report
4,2020-09-24,Thu,Europa Lg,Third qualifying round,Home,W 3–2,it  Milan,no  Bodø/Glimt,Y*,GK,90.0,4.0,,2.0,,0.0,1.1,0.0,0.0,0.0,0.0,8.0,12.0,66.7,25.0,4.0,44.0,32.8,2.0,50.0,40.0,5.0,0.0,0.0,0.0,16.0,Match Report
5,2020-09-27,Sun,Serie A,Matchweek 2,Away,W 2–0,Milan,Crotone,Y*,GK,90.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,5.0,18.0,27.8,25.0,3.0,48.0,40.7,9.0,66.7,47.8,12.0,1.0,8.3,1.0,17.0,Match Report
6,2020-10-01,Thu,Europa Lg,Play-off round,Away,D 2  (9)  –2  (8),it  Milan,pt  Rio Ave,Y*,GK,120.0,3.0,2.0,1.0,33.3,0.0,1.4,0.0,0.0,0.0,0.0,6.0,9.0,66.7,33.0,4.0,27.3,29.6,2.0,0.0,30.0,9.0,1.0,11.1,3.0,27.7,Match Report
7,2020-10-04,Sun,Serie A,Matchweek 3,Home,W 3–0,Milan,Spezia,Y*,GK,90.0,2.0,0.0,2.0,100.0,1.0,0.3,0.0,0.0,0.0,0.0,5.0,15.0,33.3,42.0,0.0,33.3,29.9,1.0,100.0,59.0,4.0,0.0,0.0,0.0,8.0,Match Report
8,2020-10-11,Sun,UEFA Nations League,League A,Away,D 0–0,it  Italy,pl  Poland,Y,GK,90.0,2.0,0.0,2.0,100.0,1.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Match Report
9,2020-10-14,Wed,UEFA Nations League,League A,Home,D 1–1,it  Italy,nl  Netherlands,Y,GK,90.0,3.0,1.0,2.0,66.7,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Match Report
10,2020-10-17,Sat,Serie A,Matchweek 4,Away,W 2–1,Milan,Inter,Y,GK,90.0,5.0,1.0,4.0,80.0,0.0,1.2,0.0,0.0,0.0,0.0,5.0,17.0,29.4,24.0,3.0,45.8,39.6,7.0,85.7,56.3,7.0,0.0,0.0,0.0,12.8,Match Report
11,2020-10-22,Thu,Europa Lg,Group stage,Away,W 3–1,it  Milan,sct  Celtic,Y,GK,90.0,2.0,1.0,1.0,50.0,0.0,0.9,0.0,0.0,0.0,0.0,3.0,8.0,37.5,24.0,5.0,20.8,30.6,4.0,75.0,48.8,18.0,1.0,5.6,0.0,8.0,Match Report
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2020-11-01,Sun,Serie A,Matchweek 6,Away,W 2–1,Milan,Udinese,Y,GK,90.0,1.0,1.0,1.0,100.0,0.0,0.9,1.0,1.0,0.0,0.0,2.0,5.0,40.0,17.0,4.0,29.4,32.4,6.0,0.0,21.0,12.0,3.0,25.0,1.0,15.3,Match Report
14,2020-11-05,Thu,Europa Lg,Group stage,Home,L 0–3,it  Milan,fr  Lille,Y,GK,90.0,5.0,3.0,3.0,60.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,4.0,50.0,24.0,7.0,8.3,23.8,5.0,40.0,34.0,4.0,1.0,25.0,0.0,13.5,Match Report
15,2020-11-08,Sun,Serie A,Matchweek 7,Home,D 2–2,Milan,Hellas Verona,Y*,GK,90.0,2.0,2.0,1.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,4.0,15.0,26.7,29.0,1.0,51.7,39.8,5.0,0.0,11.4,4.0,0.0,0.0,2.0,31.3,Match Report
16,2020-11-15,Sun,UEFA Nations League,League A,Home,W 2–0,it  Italy,pl  Poland,Y,GK,90.0,0.0,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Match Report
17,2020-11-18,Wed,UEFA Nations League,League A,Away,W 2–0,it  Italy,ba  Bosnia and Herzegovina,Y,GK,90.0,1.0,0.0,1.0,100.0,1.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Match Report
18,2020-11-22,Sun,Serie A,Matchweek 8,Away,W 3–1,Milan,Napoli,Y,GK,90.0,7.0,1.0,6.0,85.7,0.0,2.6,0.0,0.0,0.0,0.0,9.0,17.0,52.9,21.0,4.0,47.6,37.2,8.0,87.5,51.1,10.0,3.0,30.0,0.0,18.7,Match Report
19,2020-11-26,Thu,Europa Lg,Group stage,Away,D 1–1,it  Milan,fr  Lille,Y*,GK,90.0,3.0,1.0,2.0,66.7,0.0,0.9,0.0,0.0,0.0,0.0,7.0,10.0,70.0,42.0,3.0,23.8,25.7,4.0,0.0,19.8,7.0,0.0,0.0,0.0,6.5,Match Report
20,2020-11-29,Sun,Serie A,Matchweek 9,Home,W 2–0,Milan,Fiorentina,Y,GK,90.0,2.0,0.0,2.0,100.0,1.0,0.6,0.0,0.0,0.0,0.0,4.0,14.0,28.6,25.0,4.0,48.0,43.0,4.0,50.0,40.8,14.0,1.0,7.1,0.0,10.0,Match Report
21,2020-12-03,Thu,Europa Lg,Group stage,Home,W 4–2,it  Milan,sct  Celtic,Y*,GK,90.0,6.0,2.0,4.0,66.7,0.0,2.1,0.0,0.0,0.0,0.0,5.0,6.0,83.3,20.0,3.0,20.0,24.8,5.0,40.0,33.8,6.0,1.0,16.7,1.0,23.0,Match Report
