,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SoTA_Performance,GA_Performance,Saves_Performance,Save%_Performance,CS_Performance,PSxG_Performance,PKatt_Penalty Kicks,PKA_Penalty Kicks,PKsv_Penalty Kicks,PKm_Penalty Kicks,Cmp_Launched,Att_Launched,Cmp%_Launched,Att_Passes,Thr_Passes,Launch%_Passes,AvgLen_Passes,Att_Goal Kicks,Launch%_Goal Kicks,AvgLen_Goal Kicks,Opp_Crosses,Stp_Crosses,Stp%_Crosses,#OPA_Sweeper,AvgDist_Sweeper,Match Report
10,2019-10-27,Sun,Serie A,Matchweek 9,Away,L 1–2,Milan,Roma,Y,GK,90,5,2,3,60.0,0,1.9,0,0,0,0,2,3,66.7,26,3,11.5,22.5,9,0.0,20.2,5,0,0.0,1,19.0,Match Report
11,2019-10-31,Thu,Serie A,Matchweek 10,Home,W 1–0,Milan,SPAL,Y,GK,90,2,0,2,100.0,1,0.1,0,0,0,0,3,14,21.4,21,5,57.1,42.0,5,40.0,37.6,4,1,25.0,0,14.5,Match Report
12,2019-11-03,Sun,Serie A,Matchweek 11,Home,L 1–2,Milan,Lazio,Y,GK,90,5,2,3,60.0,0,2.4,0,0,0,0,2,5,40.0,13,6,23.1,30.8,2,100.0,62.0,9,3,33.3,0,13.0,Match Report
13,2019-11-10,Sun,Serie A,Matchweek 12,Away,L 0–1,Milan,Juventus,Y,GK,90,5,1,4,80.0,0,1.6,0,0,0,0,13,28,46.4,29,2,62.1,45.3,15,66.7,45.3,5,0,0.0,0,9.0,Match Report
14,2019-11-15,Fri,Euro Qualifying,Group stage,Away,W 3–0,it  Italy,ba  Bosnia and Herzegovina,Y,GK,87,4,0,4,100.0,1,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
15,2019-11-18,Mon,Euro Qualifying,Group stage,Home,W 9–1,it  Italy,am  Armenia,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
16,2019-11-23,Sat,Serie A,Matchweek 13,Home,D 1–1,Milan,Napoli,Y,GK,90,5,1,4,80.0,0,1.0,0,0,0,0,13,18,72.2,26,6,46.2,37.2,8,75.0,46.8,12,2,16.7,0,13.8,Match Report
17,2019-12-01,Sun,Serie A,Matchweek 14,Away,W 1–0,Milan,Parma,Y,GK,90,0,0,0,,1,0.0,0,0,0,0,4,8,50.0,24,5,29.2,30.4,7,14.3,29.6,6,1,16.7,2,17.8,Match Report
18,2019-12-08,Sun,Serie A,Matchweek 15,Away,W 3–2,Milan,Bologna,Y,GK,90,3,2,3,66.7,0,1.2,1,1,0,0,8,26,30.8,23,3,65.2,45.7,11,100.0,56.3,6,0,0.0,0,13.7,Match Report
19,2019-12-15,Sun,Serie A,Matchweek 16,Home,D 0–0,Milan,Sassuolo,Y,GK,90,6,0,6,100.0,1,0.8,0,0,0,0,5,10,50.0,23,7,30.4,31.8,6,50.0,34.2,4,1,25.0,1,16.0,Match Report
20,2019-12-22,Sun,Serie A,Matchweek 17,Away,L 0–5,Milan,Atalanta,Y,GK,90,10,5,5,50.0,0,5.0,0,0,0,0,12,23,52.2,37,4,45.9,37.0,9,66.7,36.9,8,0,0.0,1,13.3,Match Report
21,2020-01-06,Mon,Serie A,Matchweek 18,Home,D 0–0,Milan,Sampdoria,Y,GK,90,2,0,2,100.0,1,0.9,0,0,0,0,2,4,50.0,23,6,17.4,26.3,5,0.0,18.2,6,1,16.7,0,15.4,Match Report
22,2020-01-11,Sat,Serie A,Matchweek 19,Away,W 2–0,Milan,Cagliari,Y,GK,90,2,0,2,100.0,1,0.3,0,0,0,0,8,17,47.1,21,9,38.1,35.9,9,100.0,64.1,14,2,14.3,0,14.4,Match Report
23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2020-01-19,Sun,Serie A,Matchweek 20,Home,W 3–2,Milan,Udinese,Y,GK,90,6,2,4,66.7,0,1.7,0,0,0,0,4,10,40.0,19,4,47.4,37.3,4,25.0,34.0,14,2,14.3,3,27.5,Match Report
25,2020-01-24,Fri,Serie A,Matchweek 21,Away,W 1–0,Milan,Brescia,Y,GK,90,7,0,7,100.0,1,2.4,0,0,0,0,11,16,68.8,17,4,41.2,37.5,13,69.2,48.9,17,2,11.8,0,12.0,Match Report
26,2020-01-28,Tue,Coppa Italia,Quarter-finals,Home,W 4–2,Milan,Torino,Y,GK,120,4,2,2,50.0,0,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
27,2020-02-02,Sun,Serie A,Matchweek 22,Home,D 1–1,Milan,Hellas Verona,Y,GK,90,3,1,2,66.7,0,0.7,0,0,0,0,11,23,47.8,25,3,68.0,42.4,6,100.0,55.0,9,1,11.1,0,,Match Report
28,2020-02-09,Sun,Serie A,Matchweek 23,Away,L 2–4,Milan,Inter,Y,GK,90,7,4,3,42.9,0,3.0,0,0,0,0,4,9,44.4,22,9,27.3,30.7,5,60.0,51.8,7,1,14.3,0,8.4,Match Report
29,2020-02-13,Thu,Coppa Italia,Semi-finals,Home,D 1–1,Milan,Juventus,Y,GK,90,3,1,3,100.0,0,,1,1,0,0,,,,,,,,,,,,,,,,Match Report
30,2020-02-17,Mon,Serie A,Matchweek 24,Home,W 1–0,Milan,Torino,Y,GK,90,1,0,1,100.0,1,0.0,0,0,0,0,4,10,40.0,20,6,30.0,30.7,9,44.4,37.0,13,1,7.7,0,8.0,Match Report
31,2020-02-22,Sat,Serie A,Matchweek 25,Away,D 1–1,Milan,Fiorentina,Y,GK,51,2,0,2,100.0,0,0.1,0,0,0,0,1,3,33.3,11,2,27.3,30.2,4,0.0,12.8,5,0,0.0,0,17.5,Match Report
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2020-06-12,Fri,Coppa Italia,Semi-finals,Away,D 0–0,Milan,Juventus,Y,GK,90,5,0,6,100.0,1,,1,0,1,0,,,,,,,,,,,,,,,,Match Report
34,2020-06-22,Mon,Serie A,Matchweek 27,Away,W 4–1,Milan,Lecce,Y,GK,90,0,1,0,,0,0.9,1,1,0,0,5,7,71.4,27,1,22.2,27.6,8,12.5,26.9,10,0,0.0,0,15.0,Match Report
35,2020-06-28,Sun,Serie A,Matchweek 28,Home,W 2–0,Milan,Roma,Y,GK,90,1,0,1,100.0,1,0.1,0,0,0,0,1,8,12.5,28,7,28.6,29.1,6,0.0,14.5,16,1,6.3,0,12.1,Match Report
36,2020-07-01,Wed,Serie A,Matchweek 29,Away,D 2–2,Milan,SPAL,Y,GK,90,3,2,1,33.3,0,1.1,0,0,0,0,5,8,62.5,21,5,33.3,31.9,3,33.3,38.7,1,0,0.0,0,16.0,Match Report
37,2020-07-04,Sat,Serie A,Matchweek 30,Away,W 3–0,Milan,Lazio,Y,GK,90,2,0,2,100.0,1,0.5,0,0,0,0,5,18,27.8,34,4,44.1,37.6,8,37.5,31.3,13,1,7.7,0,12.8,Match Report
38,2020-07-07,Tue,Serie A,Matchweek 31,Home,W 4–2,Milan,Juventus,Y,GK,90,4,2,2,50.0,0,1.2,0,0,0,0,6,13,46.2,29,6,34.5,34.9,6,50.0,40.0,10,2,20.0,0,13.4,Match Report
39,2020-07-12,Sun,Serie A,Matchweek 32,Away,D 2–2,Milan,Napoli,Y,GK,90,7,2,5,71.4,0,2.5,0,0,0,0,8,16,50.0,31,8,35.5,31.9,8,62.5,47.1,8,0,0.0,0,9.0,Match Report
40,2020-07-15,Wed,Serie A,Matchweek 33,Home,W 3–1,Milan,Parma,Y,GK,90,3,1,2,66.7,0,0.7,0,0,0,0,8,9,88.9,20,8,35.0,29.3,5,40.0,32.6,4,0,0.0,0,10.1,Match Report
41,2020-07-18,Sat,Serie A,Matchweek 34,Home,W 5–1,Milan,Bologna,Y,GK,90,3,1,2,66.7,0,1.2,0,0,0,0,8,14,57.1,31,2,38.7,34.8,6,33.3,31.8,4,0,0.0,0,10.3,Match Report
42,2020-07-21,Tue,Serie A,Matchweek 35,Away,W 2–1,Milan,Sassuolo,Y,GK,90,2,1,2,100.0,0,1.1,1,1,0,0,7,11,63.6,27,4,33.3,31.9,7,28.6,27.7,3,0,0.0,0,13.7,Match Report
43,2020-07-24,Fri,Serie A,Matchweek 36,Home,D 1–1,Milan,Atalanta,Y*,GK,90,3,1,2,66.7,0,1.8,1,0,1,0,19,26,73.1,35,4,62.9,45.2,5,80.0,48.4,11,0,0.0,1,17.0,Match Report
44,2020-07-29,Wed,Serie A,Matchweek 37,Away,W 4–1,Milan,Sampdoria,Y*,GK,90,5,1,4,80.0,0,2.1,1,0,1,0,7,16,43.8,30,1,33.3,31.9,13,46.2,37.3,14,0,0.0,0,13.5,Match Report
45,2020-08-01,Sat,Serie A,Matchweek 38,Home,W 3–0,Milan,Cagliari,Y*,GK,90,1,0,1,100.0,1,0.1,0,0,0,0,1,5,20.0,25,2,16.0,25.3,5,20.0,27.8,5,1,20.0,0,11.8,Match Report
46,,,,,,23-11-9,,,43/43,,3858,154,47,115,73.4,15,45.6,11,6,5,0,222,469,47.3,882,172,38.4,34.4,260,50.0,39.0,304,29,9.5,20,14.6,
