,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh_Standard,SoT_Standard,SoT%_Standard,Sh/90_Standard,SoT/90_Standard,G/Sh_Standard,G/SoT_Standard,Dist_Standard,FK_Standard,PK_Performance,PKatt_Performance,xG_Expected,npxG_Expected,npxG/Sh_Expected,G-xG_Expected,np:G-xG_Expected
56,Yann Bodiger,fr  FRA,MF,Toulouse,23,1995,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
57,Mathieu Bodmer,fr  FRA,"MF,FW",Amiens,35,1982,11.9,1,13,5,38.5,1.09,0.42,0.08,0.20,17.0,0,0,0,1.2,1.2,0.09,-0.2,-0.2
58,Sacha Boey,fr  FRA,"DF,MF",Rennes,17,2000,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
59,Olivier Boscagli,fr  FRA,"DF,MF",Nice,20,1997,9.6,0,4,0,0.0,0.42,0.00,0.00,,25.1,0,0,0,0.3,0.3,0.07,-0.3,-0.3
60,Gabriel Boschilia,br  BRA,"FW,MF",Nantes,22,1996,14.7,4,42,18,42.9,2.87,1.23,0.10,0.22,21.9,9,0,0,4.1,4.1,0.10,-0.1,-0.1
61,John Bostock,tt  TRI,MF,Toulouse,26,1992,10.9,0,6,0,0.0,0.55,0.00,0.00,,30.2,1,0,0,0.1,0.1,0.02,-0.1,-0.1
62,Denis Bouanga,ga  GAB,"FW,MF",Nîmes,23,1994,29.3,8,88,33,37.5,3.01,1.13,0.09,0.24,19.1,0,0,0,7.3,7.3,0.08,+0.7,+0.7
63,Zacharie Boucher,fr  FRA,GK,Angers,26,1992,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
64,Arnold Bouka Moutou,cg  CGO,"DF,FW",Dijon,29,1988,0.7,0,1,0,0.0,1.36,0.00,0.00,,33.1,0,0,0,0.0,0.0,0.01,0.0,0.0
65,Benjamin Bourigeaud,fr  FRA,"MF,FW",Rennes,24,1994,26.9,6,44,14,31.8,1.63,0.52,0.09,0.29,21.8,8,2,3,5.8,3.6,0.08,+0.2,+0.4
66,Bilal Boutobba,fr  FRA,MF,Montpellier,19,1998,0.4,0,3,0,0.0,8.44,0.00,0.00,,23.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1
67,Umut Bozok,tr  TUR,FW,Nîmes,21,1996,13.7,2,28,9,32.1,2.04,0.66,0.07,0.22,18.7,0,0,1,3.5,2.7,0.10,-1.5,-0.7
68,Pedro Brazão,pt  POR,"FW,DF",Nice,15,2002,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
69,Anthony Briançon,fr  FRA,DF,Nîmes,23,1994,32.5,2,23,8,34.8,0.71,0.25,0.09,0.25,11.8,0,0,0,2.7,2.7,0.12,-0.7,-0.7
70,Jimmy Briand,fr  FRA,FW,Bordeaux,32,1985,27.7,7,51,18,35.3,1.84,0.65,0.12,0.33,13.5,0,1,1,7.5,6.7,0.14,-0.5,-0.7
71,Gianluigi Buffon,it  ITA,GK,Paris S-G,40,1978,17.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
72,Patrick Burner,fr  FRA,DF,Nice,22,1996,15.0,0,9,1,11.1,0.60,0.07,0.00,0.00,24.6,0,0,0,0.2,0.2,0.02,-0.2,-0.2
73,Ludovic Butelle,fr  FRA,GK,Angers,35,1983,36.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
74,Rémy Cabella,fr  FRA,"MF,FW",Saint-Étienne,28,1990,33.3,8,81,25,30.9,2.43,0.75,0.09,0.28,18.3,1,1,1,8.8,8.0,0.10,-0.8,-1.0
75,Anthony Caci,fr  FRA,DF,Strasbourg,21,1997,25.5,0,7,0,0.0,0.27,0.00,0.00,,25.2,0,0,0,0.2,0.2,0.02,-0.2,-0.2
76,Mathieu Cafaro,fr  FRA,"FW,MF",Reims,21,1997,23.3,7,68,22,32.4,2.92,0.95,0.10,0.32,24.9,12,0,0,3.5,3.5,0.05,+3.5,+3.5
77,Yannick Cahuzac,fr  FRA,"MF,DF",Toulouse,33,1985,15.9,1,3,1,33.3,0.19,0.06,0.33,1.00,13.4,0,0,0,0.3,0.3,0.12,+0.7,+0.7
78,Marc-Aurèle Caillard,fr  FRA,GK,Guingamp,24,1994,21.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
79,Duje Ćaleta-Car,hr  CRO,DF,Marseille,21,1996,17.2,0,8,4,50.0,0.47,0.23,0.00,0.00,13.8,0,0,0,0.8,0.8,0.10,-0.8,-0.8
80,Mahdi Camara,fr  FRA,FW,Saint-Étienne,20,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
81,Souleymane Camara,sn  SEN,"FW,MF",Montpellier,35,1982,1.5,3,9,6,66.7,5.91,3.94,0.33,0.50,13.1,0,0,0,1.3,1.3,0.15,+1.7,+1.7
82,Eduardo Camavinga,fr  FRA,MF,Rennes,15,2002,4.0,0,2,1,50.0,0.49,0.25,0.00,0.00,20.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1
83,Pierrick Capelle,fr  FRA,"MF,DF",Angers,31,1987,20.5,3,26,6,23.1,1.27,0.29,0.12,0.50,19.5,3,0,0,2.2,2.2,0.09,+0.8,+0.8
84,Yoan Cardinale,fr  FRA,GK,Nice,24,1994,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
85,Diego Carlos,br  BRA,DF,Nantes,25,1993,35.0,2,37,4,10.8,1.06,0.11,0.05,0.50,17.1,3,0,0,2.0,2.0,0.05,0.0,0.0
86,Louis Carnot,fr  FRA,MF,Guingamp,17,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
87,Lionel Carole,fr  FRA,"DF,MF",Strasbourg,27,1991,19.2,0,9,2,22.2,0.47,0.10,0.00,0.00,18.2,0,0,0,0.7,0.7,0.08,-0.7,-0.7
88,Moreto Cassamã,gw  GNB,MF,Reims,20,1998,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
89,Edinson Cavani,uy  URU,FW,Paris S-G,31,1987,18.6,18,46,17,37.0,2.48,0.92,0.30,0.82,13.3,2,4,5,16.5,12.7,0.28,+1.5,+1.3
90,Zeki Çelik,tr  TUR,DF,Lille,21,1997,33.0,1,14,4,28.6,0.42,0.12,0.07,0.25,19.0,0,0,0,1.2,1.2,0.08,-0.2,-0.2
91,Nacer Chadli,be  BEL,"MF,FW",Monaco,28,1989,7.7,0,3,1,33.3,0.39,0.13,0.00,0.00,21.4,1,0,0,0.1,0.1,0.04,-0.1,-0.1
92,Fouad Chafik,ma  MAR,DF,Dijon,31,1986,20.5,0,10,4,40.0,0.49,0.19,0.00,0.00,26.5,0,0,0,0.3,0.3,0.03,-0.3,-0.3
93,Kwon Chang-hoon,kr  KOR,"FW,MF",Dijon,24,1994,10.4,2,20,6,30.0,1.92,0.58,0.10,0.33,17.6,1,0,0,2.3,2.3,0.12,-0.3,-0.3
94,Xavier Chavalerin,fr  FRA,MF,Reims,27,1991,36.0,2,21,8,38.1,0.58,0.22,0.10,0.25,22.6,0,0,0,1.0,1.0,0.05,+1.0,+1.0
95,Pablo Chavarría,ar  ARG,FW,Reims,30,1988,21.9,5,44,18,40.9,2.01,0.82,0.11,0.28,11.5,0,0,0,6.6,6.6,0.15,-1.6,-1.6
96,Pape Cheikh Diop,sn  SEN,MF,Lyon,20,1997,5.0,0,4,1,25.0,0.79,0.20,0.00,0.00,12.6,0,0,0,0.4,0.4,0.11,-0.4,-0.4
97,Laurent Ciman,be  BEL,DF,Dijon,32,1985,8.0,0,8,3,37.5,1.00,0.38,0.00,0.00,24.7,2,0,0,0.3,0.3,0.03,-0.3,-0.3
98,Till Cissokho,fr  FRA,DF,Bordeaux,18,2000,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
99,Marcus Coco,fr  FRA,"FW,MF",Guingamp,22,1996,20.4,1,27,7,25.9,1.32,0.34,0.04,0.14,16.7,0,0,0,2.4,2.4,0.09,-1.4,-1.4
100,Racine Coly,sn  SEN,"DF,MF",Nice,22,1995,5.6,0,5,0,0.0,0.89,0.00,0.00,,13.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2
101,Daniel Congré,fr  FRA,DF,Montpellier,33,1985,36.6,2,16,5,31.3,0.44,0.14,0.13,0.40,10.2,0,0,0,1.7,1.7,0.10,+0.3,+0.3
102,Benjamin Corgnet,fr  FRA,"MF,FW",Strasbourg,31,1987,7.5,1,18,7,38.9,2.41,0.94,0.06,0.14,15.8,0,0,0,1.9,1.9,0.11,-0.9,-0.9
103,Andreas Cornelius,dk  DEN,FW,Bordeaux,25,1993,8.8,3,22,9,40.9,2.50,1.02,0.14,0.33,13.4,0,0,0,2.0,2.0,0.09,+1.0,+1.0
104,Maxwel Cornet,ci  CIV,FW,Lyon,21,1996,14.2,7,48,21,43.8,3.37,1.48,0.15,0.33,14.8,2,0,0,7.0,7.0,0.15,0.0,0.0
105,Quentin Cornette,fr  FRA,"MF,FW",Amiens,24,1994,2.3,0,7,2,28.6,3.01,0.86,0.00,0.00,17.9,0,0,0,0.4,0.4,0.05,-0.4,-0.4
106,Nuno da Costa,cv  CPV,FW,Strasbourg,27,1991,22.8,8,45,17,37.8,1.97,0.75,0.16,0.41,16.2,0,1,1,5.7,4.9,0.11,+2.3,+2.1
107,Benoît Costil,fr  FRA,GK,Bordeaux,31,1987,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
108,Kalifa Coulibaly,ml  MLI,FW,Nantes,26,1991,19.5,8,50,16,32.0,2.57,0.82,0.14,0.44,11.7,0,1,1,7.9,7.1,0.14,+0.1,-0.1
109,Senou Coulibaly,ml  MLI,"DF,MF",Dijon,23,1994,4.6,1,2,1,50.0,0.44,0.22,0.50,1.00,10.5,0,0,0,0.1,0.1,0.07,+0.9,+0.9
110,Nicolas Cozza,fr  FRA,DF,Montpellier,19,1999,10.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
111,Enzo Crivelli,fr  FRA,FW,Caen,23,1995,25.1,6,22,10,45.5,0.88,0.40,0.27,0.60,9.9,0,0,0,5.4,5.4,0.24,+0.6,+0.6
112,Wylan Cyprien,fr  FRA,MF,Nice,23,1995,26.2,4,52,18,34.6,1.98,0.69,0.06,0.17,27.4,16,1,2,4.9,3.4,0.07,-0.9,-0.4
113,Damien Da Silva,fr  FRA,DF,Rennes,30,1988,31.9,2,14,2,14.3,0.44,0.06,0.14,1.00,8.1,0,0,0,1.3,1.3,0.10,+0.7,+0.7
114,Kouadio-Yves Dabila,ci  CIV,DF,Lille,21,1997,8.7,0,2,0,0.0,0.23,0.00,0.00,,12.9,0,0,0,0.0,0.0,0.02,0.0,0.0
115,Abdoulaye Dabo,fr  FRA,FW,Nantes,17,2001,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
116,Colin Dagba,fr  FRA,DF,Paris S-G,19,1998,10.2,0,3,1,33.3,0.29,0.10,0.00,0.00,22.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
117,Dante,br  BRA,DF,Nice,34,1983,35.8,1,17,3,17.6,0.47,0.08,0.06,0.33,11.0,0,0,0,1.2,1.2,0.07,-0.2,-0.2
118,Lucas Deaux,fr  FRA,MF,Guingamp,29,1988,13.2,3,17,7,41.2,1.29,0.53,0.18,0.43,20.6,0,0,0,1.7,1.7,0.10,+1.3,+1.3
119,Mathieu Debuchy,fr  FRA,DF,Saint-Étienne,33,1985,21.6,4,15,9,60.0,0.70,0.42,0.27,0.44,10.4,0,0,0,2.3,2.3,0.15,+1.7,+1.7
120,Romain Del Castillo,fr  FRA,"FW,MF",Rennes,22,1996,14.9,0,23,7,30.4,1.54,0.47,0.00,0.00,20.3,0,0,0,0.8,0.8,0.04,-0.8,-0.8
121,Andy Delort,dz  ALG,FW,Montpellier,26,1991,34.6,14,112,31,27.7,3.24,0.90,0.10,0.35,18.2,5,3,3,13.7,11.5,0.10,+0.3,-0.5
122,Moussa Dembélé,fr  FRA,FW,Lyon,22,1996,22.4,15,85,36,42.4,3.79,1.61,0.16,0.39,12.0,1,1,2,16.6,15.1,0.18,-1.6,-1.1
123,Jessy Deminguet,fr  FRA,"MF,FW",Caen,20,1998,14.1,0,7,2,28.6,0.50,0.14,0.00,0.00,22.6,0,0,0,0.3,0.3,0.05,-0.3,-0.3
124,Jason Denayer,be  BEL,DF,Lyon,23,1995,30.6,2,16,5,31.3,0.52,0.16,0.13,0.40,10.3,0,0,0,1.3,1.3,0.08,+0.7,+0.7
125,Memphis Depay,nl  NED,"FW,MF",Lyon,24,1994,30.4,10,107,38,35.5,3.52,1.25,0.09,0.26,21.0,24,0,2,13.8,12.3,0.12,-3.8,-2.3
126,Clément Depres,fr  FRA,FW,Nîmes,23,1994,4.9,4,29,12,41.4,5.92,2.45,0.14,0.33,13.4,0,0,0,2.8,2.8,0.10,+1.2,+1.2
127,Ángel Di María,ar  ARG,"FW,MF",Paris S-G,30,1988,25.8,12,97,32,33.0,3.76,1.24,0.12,0.38,19.1,9,0,0,9.5,9.5,0.10,+2.5,+2.5
128,Boulaye Dia,sn  SEN,FW,Reims,21,1996,8.3,3,21,9,42.9,2.53,1.08,0.14,0.33,12.4,0,0,0,4.8,4.8,0.23,-1.8,-1.8
129,Moussa Diaby,fr  FRA,"MF,FW",Paris S-G,19,1999,12.7,2,25,6,24.0,1.97,0.47,0.08,0.33,17.4,0,0,0,2.3,2.3,0.09,-0.3,-0.3
130,Bafodé Diakité,fr  FRA,DF,Toulouse,17,2001,7.0,1,2,1,50.0,0.28,0.14,0.50,1.00,8.9,0,0,0,0.1,0.1,0.07,+0.9,+0.9
131,Abdoulaye Diallo,sn  SEN,GK,Rennes,26,1992,5.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
132,Mustapha Diallo,sn  SEN,MF,Nîmes,32,1986,5.1,0,5,0,0.0,0.99,0.00,0.00,,18.3,0,0,0,0.4,0.4,0.07,-0.4,-0.4
133,Lassana Diarra,fr  FRA,MF,Paris S-G,33,1985,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
134,Bakaye Dibassy,ml  MLI,DF,Amiens,28,1989,32.7,1,11,2,18.2,0.34,0.06,0.09,0.50,15.9,0,0,0,1.3,1.3,0.12,-0.3,-0.3
135,Étienne Didot,fr  FRA,MF,Guingamp,35,1983,23.4,1,24,2,8.3,1.03,0.09,0.04,0.50,26.6,1,0,0,0.6,0.6,0.03,+0.4,+0.4
136,Tristan Dingomé,cm  CMR,MF,Reims,27,1991,14.9,1,8,4,50.0,0.54,0.27,0.13,0.25,21.1,0,0,0,0.5,0.5,0.06,+0.5,+0.5
137,Ismaël Diomandé,ci  CIV,"MF,DF",Caen,25,1992,14.4,0,9,1,11.1,0.63,0.07,0.00,0.00,33.5,0,0,0,0.1,0.1,0.01,-0.1,-0.1
138,Lois Diony,fr  FRA,FW,Saint-Étienne,25,1992,17.7,5,38,16,42.1,2.15,0.91,0.13,0.31,10.9,0,0,0,6.5,6.5,0.17,-1.5,-1.5
139,Sofiane Diop,fr  FRA,"MF,FW",Monaco,18,2000,8.2,0,11,2,18.2,1.34,0.24,0.00,0.00,20.3,0,0,0,1.1,1.1,0.10,-1.1,-1.1
140,Assane Dioussé,sn  SEN,MF,Saint-Étienne,20,1997,2.4,0,2,0,0.0,0.83,0.00,0.00,,28.9,0,0,0,0.0,0.0,0.02,0.0,0.0
141,Axel Disasi,fr  FRA,DF,Reims,20,1998,1.8,0,2,0,0.0,1.13,0.00,0.00,,10.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1
142,Koffi Djidji,ci  CIV,DF,Nantes,25,1992,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
143,Alexander Djiku,gh  GHA,DF,Caen,23,1994,30.6,1,6,1,16.7,0.20,0.03,0.17,1.00,10.2,0,0,0,0.9,0.9,0.14,+0.1,+0.1
144,Papy Djilobodji,sn  SEN,"DF,FW",Guingamp,29,1988,1.9,0,3,0,0.0,1.54,0.00,0.00,,11.4,0,0,0,0.2,0.2,0.08,-0.2,-0.2
145,Keagan Dolly,za  RSA,FW,Montpellier,25,1993,1.0,0,1,0,0.0,1.02,0.00,0.00,,23.8,0,0,0,0.0,0.0,0.04,0.0,0.0
146,Gabriel Dos Santos,br  BRA,DF,Lille,20,1997,11.8,1,10,3,30.0,0.84,0.25,0.10,0.33,16.2,1,0,0,0.5,0.5,0.05,+0.5,+0.5
147,Mathieu Dossevi,tg  TOG,"FW,MF",Toulouse,30,1988,27.4,4,22,9,40.9,0.80,0.33,0.18,0.44,15.3,0,0,0,2.5,2.5,0.11,+1.5,+1.5
148,Moussa Doumbia,ml  MLI,"FW,MF",Reims,23,1994,17.8,3,33,15,45.5,1.86,0.84,0.09,0.20,21.0,1,0,0,2.0,2.0,0.06,+1.0,+1.0
149,Souleyman Doumbia,ci  CIV,DF,Rennes,21,1996,6.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
