,Player,Nation,Pos,Squad,Age,Born,90s,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Succ_Dribbles,Att_Dribbles,Succ%_Dribbles,#Pl_Dribbles,Megs_Dribbles,Carries_Carries,TotDist_Carries,PrgDist_Carries,Prog_Carries,1/3_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Targ_Receiving,Rec_Receiving,Rec%_Receiving,Prog_Receiving
43,Walter Benítez,ar  ARG,GK,Nice,25,1993,35.0,1224,1144,1224,0,0,0,838,0,0,,0,0,560,1896,1043,0,0,0,1,0,496,493,99.4,0
44,Yassine Benrahou,fr  FRA,"MF,DF",Bordeaux,19,1999,2.0,147,1,19,73,70,6,134,4,10,40.0,6,0,103,525,239,11,4,1,3,6,140,103,73.6,17
45,Ramy Bensebaini,dz  ALG,DF,Rennes,23,1995,23.9,1566,105,546,791,348,27,1350,21,36,58.3,22,0,937,5254,3196,129,44,3,26,18,935,857,91.7,48
46,Yassine Benzia,dz  ALG,MF,Lille,23,1994,1.8,111,1,7,68,46,5,109,1,1,100.0,1,0,96,460,201,14,6,0,1,0,96,87,90.6,10
47,Robert Berić,si  SVN,FW,Saint-Étienne,27,1991,13.1,349,6,17,200,145,62,327,10,15,66.7,10,0,217,642,282,15,7,2,36,20,578,242,41.9,91
48,Paul Bernardoni,fr  FRA,GK,Nîmes,21,1997,38.0,1232,985,1224,11,0,0,787,0,0,,0,0,522,2323,1455,1,0,0,0,0,382,378,99.0,0
49,Juan Bernat,es  ESP,"DF,MF",Paris S-G,25,1993,20.4,1406,44,299,727,469,58,1292,30,42,71.4,30,1,1001,4044,2199,105,31,16,18,25,1100,1002,91.1,85
50,Antoine Bernede,fr  FRA,MF,Paris S-G,19,1999,1.9,196,6,38,135,29,0,195,1,2,50.0,1,0,154,501,183,8,1,0,0,5,156,152,97.4,6
51,Dimitry Bertaud,fr  FRA,GK,Montpellier,20,1998,1.0,37,29,37,0,0,0,19,0,0,,0,0,13,88,46,0,0,0,0,0,10,10,100.0,0
52,Giulian Biancone,fr  FRA,DF,Monaco,18,2000,1.0,60,4,21,29,14,0,49,0,0,,0,0,32,167,104,2,0,0,2,0,32,30,93.8,2
53,Ludovic Blas,fr  FRA,"MF,FW",Guingamp,20,1997,26.4,1300,19,214,770,432,62,1291,73,117,62.4,85,5,988,4994,2658,118,44,9,53,45,981,803,81.9,110
54,Alexis Blin,fr  FRA,MF,Amiens,21,1996,22.1,1180,58,283,763,167,7,1164,5,11,45.5,6,0,725,2545,1241,39,6,0,21,18,762,654,85.8,28
55,Antonin Bobichon,fr  FRA,MF,Nîmes,22,1995,23.9,1095,30,214,624,346,28,1024,22,31,71.0,22,1,773,4102,2263,81,36,5,27,29,839,687,81.9,79
56,Yann Bodiger,fr  FRA,MF,Toulouse,23,1995,0.1,14,0,0,14,0,0,13,0,0,,0,0,8,27,18,1,0,0,0,0,9,8,88.9,0
57,Mathieu Bodmer,fr  FRA,"MF,FW",Amiens,35,1982,11.9,728,9,88,453,215,25,703,5,10,50.0,6,0,511,1448,740,25,8,0,22,12,735,592,80.5,117
58,Sacha Boey,fr  FRA,"DF,MF",Rennes,17,2000,0.2,3,0,0,3,0,0,3,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,100.0,0
59,Olivier Boscagli,fr  FRA,"DF,MF",Nice,20,1997,9.6,754,39,242,430,125,4,666,6,11,54.5,6,0,489,2483,1703,67,20,0,8,5,507,477,94.1,18
60,Gabriel Boschilia,br  BRA,"FW,MF",Nantes,22,1996,14.7,761,9,98,340,380,39,684,26,44,59.1,28,0,540,2966,1492,68,27,9,31,27,669,491,73.4,99
61,John Bostock,tt  TRI,MF,Toulouse,26,1992,10.9,698,24,158,436,135,3,656,5,7,71.4,5,0,497,1880,916,30,8,0,6,13,512,476,93.0,18
62,Denis Bouanga,ga  GAB,"FW,MF",Nîmes,23,1994,29.3,1165,26,195,481,599,141,1142,57,122,46.7,68,0,869,4340,2874,161,40,35,96,70,1120,750,67.0,207
63,Zacharie Boucher,fr  FRA,GK,Angers,26,1992,2.0,56,45,56,0,0,0,32,0,0,,0,0,23,137,69,0,0,0,0,0,13,13,100.0,0
64,Arnold Bouka Moutou,cg  CGO,"DF,FW",Dijon,29,1988,0.7,43,2,21,20,6,1,37,1,2,50.0,2,0,23,116,59,2,1,0,2,2,23,19,82.6,1
65,Benjamin Bourigeaud,fr  FRA,"MF,FW",Rennes,24,1994,26.9,1517,45,245,809,545,50,1396,18,32,56.3,18,0,1038,4428,2496,126,35,6,36,29,1189,1003,84.4,142
66,Bilal Boutobba,fr  FRA,MF,Montpellier,19,1998,0.4,18,0,0,10,9,3,16,3,3,100.0,3,0,16,74,39,3,0,2,0,1,14,12,85.7,3
67,Umut Bozok,tr  TUR,FW,Nîmes,21,1996,13.7,478,1,28,229,251,49,451,23,40,57.5,25,3,370,1537,666,38,9,4,38,36,644,367,57.0,132
68,Pedro Brazão,pt  POR,"FW,DF",Nice,15,2002,0.2,5,0,0,0,5,1,5,1,1,100.0,1,1,5,32,11,1,0,1,0,0,5,4,80.0,1
69,Anthony Briançon,fr  FRA,DF,Nîmes,23,1994,32.5,1656,235,1026,671,49,26,1573,4,5,80.0,4,0,884,4530,2510,40,7,0,4,1,866,852,98.4,17
70,Jimmy Briand,fr  FRA,FW,Bordeaux,32,1985,27.7,1017,35,106,543,423,93,952,21,33,63.6,23,7,719,2427,1146,60,30,6,71,49,1307,746,57.1,250
71,Gianluigi Buffon,it  ITA,GK,Paris S-G,40,1978,17.0,446,367,444,5,0,0,319,1,1,100.0,1,0,199,808,460,0,0,0,0,0,174,172,98.9,0
72,Patrick Burner,fr  FRA,DF,Nice,22,1996,15.0,917,53,359,457,161,5,791,14,30,46.7,17,0,586,2322,1460,62,17,3,10,14,574,539,93.9,19
73,Ludovic Butelle,fr  FRA,GK,Angers,35,1983,36.0,1085,908,1080,11,1,0,680,1,1,100.0,1,0,443,2812,1771,0,0,0,0,0,268,268,100.0,0
74,Rémy Cabella,fr  FRA,"MF,FW",Saint-Étienne,28,1990,33.3,2524,17,319,1538,953,146,2447,80,129,62.0,82,8,2071,12968,8161,409,148,46,63,58,2379,2009,84.4,310
75,Anthony Caci,fr  FRA,DF,Strasbourg,21,1997,25.5,1641,112,726,792,247,14,1472,16,30,53.3,17,0,1089,5227,2921,89,32,4,14,12,1067,1007,94.4,20
76,Mathieu Cafaro,fr  FRA,"FW,MF",Reims,21,1997,23.3,1076,10,191,524,468,40,968,27,52,51.9,31,4,730,4142,2345,103,37,6,46,44,904,666,73.7,128
77,Yannick Cahuzac,fr  FRA,"MF,DF",Toulouse,33,1985,15.9,684,71,238,395,72,8,665,0,0,,0,0,333,1492,600,19,4,0,1,2,344,306,89.0,8
78,Marc-Aurèle Caillard,fr  FRA,GK,Guingamp,24,1994,21.0,609,550,609,2,0,0,372,0,0,,0,0,252,1470,921,0,0,0,0,0,161,161,100.0,0
79,Duje Ćaleta-Car,hr  CRO,DF,Marseille,21,1996,17.2,972,113,600,400,32,23,955,0,0,,0,0,584,3077,1694,24,3,0,1,1,629,611,97.1,11
80,Mahdi Camara,fr  FRA,FW,Saint-Étienne,20,1998,0.1,5,1,2,2,2,0,5,1,1,100.0,1,0,4,13,6,1,0,0,0,2,2,1,50.0,0
81,Souleymane Camara,sn  SEN,"FW,MF",Montpellier,35,1982,1.5,86,3,12,36,47,14,83,4,5,80.0,4,0,59,334,171,11,6,2,6,6,118,66,55.9,31
82,Eduardo Camavinga,fr  FRA,MF,Rennes,15,2002,4.0,206,11,61,139,29,2,205,3,4,75.0,3,0,134,857,466,16,7,1,3,6,143,121,84.6,9
83,Pierrick Capelle,fr  FRA,"MF,DF",Angers,31,1987,20.5,1191,57,328,598,356,33,1070,21,31,67.7,22,0,793,4240,2485,107,39,4,21,32,776,700,90.2,70
84,Yoan Cardinale,fr  FRA,GK,Nice,24,1994,3.0,73,61,73,1,0,0,65,0,0,,0,0,43,138,88,0,0,0,0,0,34,33,97.1,0
85,Diego Carlos,br  BRA,DF,Nantes,25,1993,35.0,2072,280,1202,904,80,36,1999,7,8,87.5,7,0,1191,5396,3249,68,8,0,4,7,1251,1220,97.5,27
86,Louis Carnot,fr  FRA,MF,Guingamp,17,2001,0.1,4,0,0,1,3,0,3,0,0,,0,0,3,12,9,1,0,0,0,0,4,3,75.0,0
87,Lionel Carole,fr  FRA,"DF,MF",Strasbourg,27,1991,19.2,1255,78,393,586,355,20,1065,19,31,61.3,21,0,775,3975,2476,101,34,5,21,26,833,743,89.2,52
88,Moreto Cassamã,gw  GNB,MF,Reims,20,1998,0.7,52,2,9,41,5,0,52,1,1,100.0,1,0,40,163,91,4,1,0,1,0,42,41,97.6,3
89,Edinson Cavani,uy  URU,FW,Paris S-G,31,1987,18.6,536,24,72,163,324,128,506,18,27,66.7,20,1,363,1575,541,33,10,5,36,20,645,380,58.9,157
90,Zeki Çelik,tr  TUR,DF,Lille,21,1997,33.0,2052,94,559,1011,607,40,1695,21,34,61.8,22,2,1177,5602,3205,158,52,9,32,17,1250,1102,88.2,83
91,Nacer Chadli,be  BEL,"MF,FW",Monaco,28,1989,7.7,410,9,59,199,184,15,351,14,28,50.0,15,0,280,1403,747,41,15,4,13,10,328,265,80.8,45
92,Fouad Chafik,ma  MAR,DF,Dijon,31,1986,20.5,1167,77,351,560,338,11,959,22,31,71.0,23,1,658,3515,2100,106,39,3,14,18,656,582,88.7,32
93,Kwon Chang-hoon,kr  KOR,"FW,MF",Dijon,24,1994,10.4,478,7,57,187,279,34,443,16,32,50.0,19,0,338,1555,756,41,21,4,24,20,454,319,70.3,78
94,Xavier Chavalerin,fr  FRA,MF,Reims,27,1991,36.0,1870,72,575,1032,353,24,1738,26,34,76.5,28,1,1155,4874,2197,82,24,2,27,20,1204,1080,89.7,60
95,Pablo Chavarría,ar  ARG,FW,Reims,30,1988,21.9,648,17,55,260,355,121,622,19,28,67.9,20,1,413,1589,774,46,7,12,64,35,978,460,47.0,214
96,Pape Cheikh Diop,sn  SEN,MF,Lyon,20,1997,5.0,271,3,47,192,45,6,267,2,3,66.7,2,0,217,881,328,14,4,0,4,4,229,213,93.0,17
97,Laurent Ciman,be  BEL,DF,Dijon,32,1985,8.0,649,66,357,308,21,7,624,1,1,100.0,1,0,446,1938,1107,23,2,0,1,1,471,466,98.9,6
98,Till Cissokho,fr  FRA,DF,Bordeaux,18,2000,0.9,40,7,29,12,1,1,39,1,1,100.0,1,0,30,208,101,3,0,0,0,0,29,27,93.1,1
99,Marcus Coco,fr  FRA,"FW,MF",Guingamp,22,1996,20.4,906,17,143,368,476,71,887,36,64,56.3,39,1,633,3258,1826,90,30,8,54,50,898,604,67.3,188
100,Racine Coly,sn  SEN,"DF,MF",Nice,22,1995,5.6,369,22,107,190,93,13,319,9,15,60.0,10,0,233,1233,725,29,5,2,4,9,247,222,89.9,16
101,Daniel Congré,fr  FRA,DF,Montpellier,33,1985,36.6,1881,129,867,1026,115,19,1814,9,14,64.3,9,0,1107,5881,3632,80,6,0,7,8,1152,1118,97.0,17
102,Benjamin Corgnet,fr  FRA,"MF,FW",Strasbourg,31,1987,7.5,382,7,45,191,159,28,369,4,10,40.0,5,1,251,878,438,20,6,0,11,11,376,280,74.5,64
103,Andreas Cornelius,dk  DEN,FW,Bordeaux,25,1993,8.8,383,18,40,172,186,50,372,11,16,68.8,12,0,215,748,284,18,6,4,25,27,519,287,55.3,108
104,Maxwel Cornet,ci  CIV,FW,Lyon,21,1996,14.2,675,10,68,242,419,91,648,29,49,59.2,30,1,527,2623,1569,86,19,22,35,30,715,515,72.0,171
105,Quentin Cornette,fr  FRA,"MF,FW",Amiens,24,1994,2.3,100,3,20,50,41,9,96,2,5,40.0,2,1,66,431,302,16,6,4,2,6,77,63,81.8,9
106,Nuno da Costa,cv  CPV,FW,Strasbourg,27,1991,22.8,861,11,76,397,440,100,836,51,87,58.6,53,2,646,2285,1197,67,20,10,78,61,1023,615,60.1,240
107,Benoît Costil,fr  FRA,GK,Bordeaux,31,1987,37.0,1242,1077,1235,12,0,0,821,1,1,100.0,1,0,595,2545,1520,0,0,0,1,0,488,485,99.4,0
108,Kalifa Coulibaly,ml  MLI,FW,Nantes,26,1991,19.5,702,19,35,314,397,126,685,17,34,50.0,20,2,377,1798,946,41,20,11,79,25,1077,537,49.9,221
109,Senou Coulibaly,ml  MLI,"DF,MF",Dijon,23,1994,4.6,257,28,134,132,9,3,257,1,2,50.0,1,0,147,859,440,13,2,0,2,1,152,151,99.3,2
110,Nicolas Cozza,fr  FRA,DF,Montpellier,19,1999,10.9,584,44,293,286,65,4,559,9,14,64.3,10,0,369,2306,1323,41,12,1,13,6,359,347,96.7,8
111,Enzo Crivelli,fr  FRA,FW,Caen,23,1995,25.1,812,36,70,496,280,64,766,17,37,45.9,18,0,499,1661,472,29,9,1,63,42,1104,593,53.7,202
112,Wylan Cyprien,fr  FRA,MF,Nice,23,1995,26.2,2254,47,482,1401,506,18,2055,30,41,73.2,31,2,1665,6426,3626,120,37,1,26,32,1789,1675,93.6,65
113,Damien Da Silva,fr  FRA,DF,Rennes,30,1988,31.9,1740,204,990,818,56,25,1700,10,11,90.9,10,0,1126,6769,3821,87,13,0,4,8,1102,1078,97.8,16
114,Kouadio-Yves Dabila,ci  CIV,DF,Lille,21,1997,8.7,467,70,304,177,5,4,453,1,1,100.0,1,0,294,1306,641,8,1,0,2,1,289,284,98.3,5
115,Abdoulaye Dabo,fr  FRA,FW,Nantes,17,2001,1.3,44,0,2,20,23,4,43,2,3,66.7,2,0,30,102,35,2,0,0,1,6,39,31,79.5,8
116,Colin Dagba,fr  FRA,DF,Paris S-G,19,1998,10.2,718,24,165,369,223,28,656,13,16,81.3,14,0,539,2288,1190,65,21,3,2,11,567,529,93.3,39
117,Dante,br  BRA,DF,Nice,34,1983,35.8,2698,349,1666,1152,42,21,2643,8,11,72.7,8,1,1912,8629,4706,79,4,0,2,2,1992,1956,98.2,13
118,Lucas Deaux,fr  FRA,MF,Guingamp,29,1988,13.2,666,16,128,393,178,28,656,5,12,41.7,5,0,444,1809,831,40,16,3,16,18,532,430,80.8,58
119,Mathieu Debuchy,fr  FRA,DF,Saint-Étienne,33,1985,21.6,1414,71,400,655,433,32,1167,15,23,65.2,15,1,778,3286,1762,79,26,2,27,16,855,756,88.4,47
120,Romain Del Castillo,fr  FRA,"FW,MF",Rennes,22,1996,14.9,773,2,104,359,377,63,744,44,70,62.9,47,2,604,3041,1873,101,32,17,36,38,689,520,75.5,134
121,Andy Delort,dz  ALG,FW,Montpellier,26,1991,34.6,1687,11,91,716,966,188,1606,57,94,60.6,65,3,1166,4693,2495,136,35,28,117,78,1949,1270,65.2,439
122,Moussa Dembélé,fr  FRA,FW,Lyon,22,1996,22.4,719,19,44,312,398,159,671,38,56,67.9,43,1,513,2079,1067,74,12,26,66,40,879,517,58.8,216
123,Jessy Deminguet,fr  FRA,"MF,FW",Caen,20,1998,14.1,634,41,170,399,116,13,616,17,30,56.7,19,0,441,2597,1356,48,15,1,21,15,437,368,84.2,21
124,Jason Denayer,be  BEL,DF,Lyon,23,1995,30.6,2214,224,1073,1256,62,19,2162,10,15,66.7,10,0,1570,9336,5998,119,13,1,5,10,1662,1631,98.1,13
125,Memphis Depay,nl  NED,"FW,MF",Lyon,24,1994,30.4,1861,9,90,798,1090,148,1613,66,103,64.1,71,3,1424,6181,3536,221,65,31,80,77,1847,1382,74.8,331
126,Clément Depres,fr  FRA,FW,Nîmes,23,1994,4.9,248,6,22,99,134,37,243,2,3,66.7,3,0,129,403,210,11,2,4,21,7,278,190,68.3,65
127,Ángel Di María,ar  ARG,"FW,MF",Paris S-G,30,1988,25.8,1766,18,139,756,1007,165,1630,54,92,58.7,62,6,1344,6440,3706,194,61,31,52,36,1614,1363,84.4,276
128,Boulaye Dia,sn  SEN,FW,Reims,21,1996,8.3,284,11,38,138,138,50,274,21,32,65.6,22,1,202,977,622,31,8,13,31,19,396,189,47.7,82
129,Moussa Diaby,fr  FRA,"MF,FW",Paris S-G,19,1999,12.7,719,11,78,284,411,86,693,26,47,55.3,28,0,603,3344,1755,93,28,25,30,20,700,568,81.1,126
130,Bafodé Diakité,fr  FRA,DF,Toulouse,17,2001,7.0,440,36,164,215,84,3,370,3,7,42.9,3,0,216,1110,497,18,3,0,5,4,243,206,84.8,11
131,Abdoulaye Diallo,sn  SEN,GK,Rennes,26,1992,5.5,156,139,155,2,0,0,107,0,0,,0,0,70,304,172,0,0,0,0,1,63,63,100.0,0
132,Mustapha Diallo,sn  SEN,MF,Nîmes,32,1986,5.1,232,14,69,137,28,5,231,0,0,,0,0,97,388,102,3,0,0,3,4,108,94,87.0,6
133,Lassana Diarra,fr  FRA,MF,Paris S-G,33,1985,1.8,165,2,27,133,16,0,165,4,5,80.0,4,0,139,475,233,6,1,0,2,3,144,139,96.5,2
134,Bakaye Dibassy,ml  MLI,DF,Amiens,28,1989,32.7,1733,144,678,872,271,24,1565,22,29,75.9,23,0,1065,4885,2546,95,24,2,10,16,1032,964,93.4,25
135,Étienne Didot,fr  FRA,MF,Guingamp,35,1983,23.4,1449,53,333,907,285,17,1367,11,16,68.8,13,1,886,3656,1631,56,11,3,19,25,925,843,91.1,35
136,Tristan Dingomé,cm  CMR,MF,Reims,27,1991,14.9,750,8,123,445,220,15,734,11,22,50.0,14,0,543,1808,751,33,15,1,20,19,672,534,79.5,92
137,Ismaël Diomandé,ci  CIV,"MF,DF",Caen,25,1992,14.4,737,48,261,481,44,2,723,13,17,76.5,14,1,534,2489,1188,39,3,0,5,13,491,471,95.9,5
138,Lois Diony,fr  FRA,FW,Saint-Étienne,25,1992,17.7,525,6,48,186,314,108,514,20,39,51.3,22,0,390,2046,989,50,7,18,32,29,695,373,53.7,180
139,Sofiane Diop,fr  FRA,"MF,FW",Monaco,18,2000,8.2,357,2,48,206,141,14,348,20,35,57.1,22,2,296,1443,813,38,14,4,20,30,350,251,71.7,73
140,Assane Dioussé,sn  SEN,MF,Saint-Étienne,20,1997,2.4,164,9,47,109,19,1,162,4,5,80.0,4,0,131,468,195,12,1,0,3,7,128,113,88.3,6
141,Axel Disasi,fr  FRA,DF,Reims,20,1998,1.8,95,11,62,31,8,2,92,2,2,100.0,2,0,61,369,232,3,0,0,1,0,52,50,96.2,3
142,Koffi Djidji,ci  CIV,DF,Nantes,25,1992,1.0,58,6,37,26,0,0,57,0,0,,0,0,43,191,104,2,0,0,0,1,41,41,100.0,0
143,Alexander Djiku,gh  GHA,DF,Caen,23,1994,30.6,1801,223,1075,782,41,18,1745,16,20,80.0,17,1,990,4648,2484,29,1,0,4,8,965,950,98.4,7
144,Papy Djilobodji,sn  SEN,"DF,FW",Guingamp,29,1988,1.9,110,14,48,62,9,3,105,0,0,,0,0,63,330,212,4,1,0,1,0,61,60,98.4,3
145,Keagan Dolly,za  RSA,FW,Montpellier,25,1993,1.0,52,0,7,27,20,3,45,1,1,100.0,1,0,38,153,60,3,0,0,6,3,44,37,84.1,9
146,Gabriel Dos Santos,br  BRA,DF,Lille,20,1997,11.8,771,81,402,414,14,11,744,1,2,50.0,1,0,503,3142,1849,37,0,0,2,4,519,515,99.2,5
147,Mathieu Dossevi,tg  TOG,"FW,MF",Toulouse,30,1988,27.4,1290,16,170,536,694,103,1204,52,82,63.4,55,1,1000,5789,3366,181,52,19,78,69,1244,875,70.3,235
