,Player,Nation,Pos,Squad,Age,Born,MP_Playing Time,Starts_Playing Time,Min_Playing Time,90s_Playing Time,Gls_Performance,Ast_Performance,G-PK_Performance,PK_Performance,PKatt_Performance,CrdY_Performance,CrdR_Performance,Gls_Per 90 Minutes,Ast_Per 90 Minutes,G+A_Per 90 Minutes,G-PK_Per 90 Minutes,G+A-PK_Per 90 Minutes,xG_Expected,npxG_Expected,xA_Expected,npxG+xA_Expected,xG_Per 90 Minutes,xA_Per 90 Minutes,xG+xA_Per 90 Minutes,npxG_Per 90 Minutes,npxG+xA_Per 90 Minutes
117,Dante,br  BRA,DF,Nice,34,1983,36,36,3226,35.8,1,1,1,0,0,11,0,0.03,0.03,0.06,0.03,0.06,1.2,1.2,0.3,1.5,0.03,0.01,0.04,0.03,0.04
118,Lucas Deaux,fr  FRA,MF,Guingamp,29,1988,18,17,1188,13.2,3,1,3,0,0,4,0,0.23,0.08,0.30,0.23,0.30,1.7,1.7,1.2,2.9,0.13,0.09,0.22,0.13,0.22
119,Mathieu Debuchy,fr  FRA,DF,Saint-Étienne,33,1985,24,23,1941,21.6,4,3,4,0,0,5,1,0.19,0.14,0.32,0.19,0.32,2.3,2.3,1.4,3.6,0.11,0.06,0.17,0.11,0.17
120,Romain Del Castillo,fr  FRA,"FW,MF",Rennes,22,1996,29,15,1343,14.9,0,3,0,0,0,1,0,0.00,0.20,0.20,0.00,0.20,0.8,0.8,3.1,3.9,0.05,0.21,0.26,0.05,0.26
121,Andy Delort,dz  ALG,FW,Montpellier,26,1991,36,36,3115,34.6,14,7,11,3,3,4,0,0.40,0.20,0.61,0.32,0.52,13.7,11.5,5.9,17.3,0.40,0.17,0.57,0.33,0.50
122,Moussa Dembélé,fr  FRA,FW,Lyon,22,1996,33,21,2016,22.4,15,4,14,1,2,1,0,0.67,0.18,0.85,0.62,0.80,16.6,15.1,3.5,18.6,0.74,0.16,0.90,0.67,0.83
123,Jessy Deminguet,fr  FRA,"MF,FW",Caen,20,1998,20,15,1269,14.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.2,0.5,0.02,0.01,0.04,0.02,0.04
124,Jason Denayer,be  BEL,DF,Lyon,23,1995,31,31,2754,30.6,2,0,2,0,0,2,0,0.07,0.00,0.07,0.07,0.07,1.3,1.3,0.1,1.4,0.04,0.00,0.05,0.04,0.05
125,Memphis Depay,nl  NED,"FW,MF",Lyon,24,1994,36,29,2737,30.4,10,10,10,0,2,5,0,0.33,0.33,0.66,0.33,0.66,13.8,12.3,11.6,23.8,0.45,0.38,0.83,0.40,0.78
126,Clément Depres,fr  FRA,FW,Nîmes,23,1994,17,4,441,4.9,4,0,4,0,0,1,0,0.82,0.00,0.82,0.82,0.82,2.8,2.8,0.1,2.9,0.58,0.02,0.60,0.58,0.60
127,Ángel Di María,ar  ARG,"FW,MF",Paris S-G,30,1988,30,28,2324,25.8,12,11,12,0,0,2,0,0.46,0.43,0.89,0.46,0.89,9.5,9.5,8.7,18.2,0.37,0.34,0.71,0.37,0.71
128,Boulaye Dia,sn  SEN,FW,Reims,21,1996,18,8,747,8.3,3,0,3,0,0,2,0,0.36,0.00,0.36,0.36,0.36,4.8,4.8,1.2,6.0,0.57,0.14,0.72,0.57,0.72
129,Moussa Diaby,fr  FRA,"MF,FW",Paris S-G,19,1999,25,10,1141,12.7,2,6,2,0,0,1,0,0.16,0.47,0.63,0.16,0.63,2.3,2.3,4.2,6.5,0.18,0.33,0.51,0.18,0.51
130,Bafodé Diakité,fr  FRA,DF,Toulouse,17,2001,9,7,633,7.0,1,0,1,0,0,2,0,0.14,0.00,0.14,0.14,0.14,0.1,0.1,0.0,0.2,0.02,0.00,0.03,0.02,0.03
131,Abdoulaye Diallo,sn  SEN,GK,Rennes,26,1992,6,6,495,5.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
132,Mustapha Diallo,sn  SEN,MF,Nîmes,32,1986,7,6,455,5.1,0,1,0,0,0,5,0,0.00,0.20,0.20,0.00,0.20,0.4,0.4,0.1,0.5,0.07,0.03,0.10,0.07,0.10
133,Lassana Diarra,fr  FRA,MF,Paris S-G,33,1985,3,2,159,1.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01
134,Bakaye Dibassy,ml  MLI,DF,Amiens,28,1989,34,32,2942,32.7,1,1,1,0,0,5,1,0.03,0.03,0.06,0.03,0.06,1.3,1.3,0.3,1.6,0.04,0.01,0.05,0.04,0.05
135,Étienne Didot,fr  FRA,MF,Guingamp,35,1983,31,23,2105,23.4,1,1,1,0,0,4,0,0.04,0.04,0.09,0.04,0.09,0.6,0.6,1.5,2.1,0.03,0.06,0.09,0.03,0.09
136,Tristan Dingomé,cm  CMR,MF,Reims,27,1991,20,17,1344,14.9,1,3,1,0,0,5,0,0.07,0.20,0.27,0.07,0.27,0.5,0.5,2.3,2.8,0.03,0.16,0.19,0.03,0.19
137,Ismaël Diomandé,ci  CIV,"MF,DF",Caen,25,1992,18,14,1293,14.4,0,1,0,0,0,5,1,0.00,0.07,0.07,0.00,0.07,0.1,0.1,0.4,0.5,0.01,0.03,0.03,0.01,0.03
138,Lois Diony,fr  FRA,FW,Saint-Étienne,25,1992,30,19,1591,17.7,5,1,5,0,0,3,0,0.28,0.06,0.34,0.28,0.34,6.5,6.5,1.3,7.8,0.37,0.07,0.44,0.37,0.44
139,Sofiane Diop,fr  FRA,"MF,FW",Monaco,18,2000,13,9,741,8.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.1,1.1,0.5,1.6,0.13,0.06,0.19,0.13,0.19
140,Assane Dioussé,sn  SEN,MF,Saint-Étienne,20,1997,7,2,217,2.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.5,0.5,0.02,0.19,0.20,0.02,0.20
141,Axel Disasi,fr  FRA,DF,Reims,20,1998,4,1,159,1.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.06,0.00,0.06,0.06,0.06
142,Koffi Djidji,ci  CIV,DF,Nantes,25,1992,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
143,Alexander Djiku,gh  GHA,DF,Caen,23,1994,31,31,2754,30.6,1,0,1,0,0,9,1,0.03,0.00,0.03,0.03,0.03,0.9,0.9,0.2,1.1,0.03,0.01,0.03,0.03,0.03
144,Papy Djilobodji,sn  SEN,"DF,FW",Guingamp,29,1988,4,2,175,1.9,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.3,0.12,0.02,0.14,0.12,0.14
145,Keagan Dolly,za  RSA,FW,Montpellier,25,1993,3,2,88,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.04,0.05,0.09,0.04,0.09
146,Gabriel Dos Santos,br  BRA,DF,Lille,20,1997,14,11,1066,11.8,1,0,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08,0.5,0.5,0.1,0.6,0.04,0.01,0.05,0.04,0.05
147,Mathieu Dossevi,tg  TOG,"FW,MF",Toulouse,30,1988,35,30,2469,27.4,4,2,4,0,0,0,0,0.15,0.07,0.22,0.15,0.22,2.5,2.5,4.3,6.8,0.09,0.16,0.25,0.09,0.25
148,Moussa Doumbia,ml  MLI,"FW,MF",Reims,23,1994,28,18,1600,17.8,3,1,3,0,0,5,0,0.17,0.06,0.23,0.17,0.23,2.0,2.0,2.2,4.2,0.11,0.13,0.24,0.11,0.24
149,Souleyman Doumbia,ci  CIV,DF,Rennes,21,1996,7,7,605,6.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
150,Julian Draxler,de  GER,"MF,FW",Paris S-G,24,1993,31,22,2046,22.7,3,7,3,0,0,6,0,0.13,0.31,0.44,0.13,0.44,4.9,4.9,5.4,10.2,0.21,0.24,0.45,0.21,0.45
151,Leo Dubois,fr  FRA,DF,Lyon,23,1994,25,21,2044,22.7,1,6,1,0,0,2,0,0.04,0.26,0.31,0.04,0.31,0.9,0.9,3.2,4.1,0.04,0.14,0.18,0.04,0.18
152,Maxime Dupé,fr  FRA,GK,Nantes,25,1993,11,10,940,10.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
153,Jimmy Durmaz,se  SWE,"MF,FW",Toulouse,29,1989,36,21,1899,21.1,4,1,2,2,2,5,0,0.19,0.05,0.24,0.09,0.14,4.5,3.0,3.0,6.0,0.22,0.14,0.36,0.14,0.28
154,Félix Eboa Eboa,cm  CMR,DF,Guingamp,21,1997,27,27,2426,27.0,3,0,3,0,0,5,0,0.11,0.00,0.11,0.11,0.11,1.5,1.5,0.8,2.3,0.06,0.03,0.08,0.06,0.08
155,Björn Engels,be  BEL,DF,Reims,23,1994,33,33,2970,33.0,1,1,1,0,0,4,0,0.03,0.03,0.06,0.03,0.06,1.1,1.1,0.8,1.9,0.03,0.02,0.06,0.03,0.06
156,Lucas Evangelista,br  BRA,"FW,MF",Nantes,23,1995,14,9,720,8.0,1,0,1,0,0,0,0,0.12,0.00,0.12,0.12,0.12,0.8,0.8,0.3,1.1,0.10,0.03,0.13,0.10,0.13
157,Valentin Eysseric,fr  FRA,"MF,FW",Nantes,26,1992,5,3,209,2.3,1,0,0,1,2,1,0,0.43,0.00,0.43,0.00,0.00,1.9,0.4,0.2,0.6,0.83,0.10,0.92,0.17,0.27
158,Fábio,br  BRA,DF,Nantes,28,1990,20,15,1276,14.2,0,2,0,0,0,4,1,0.00,0.14,0.14,0.00,0.14,0.2,0.2,0.4,0.7,0.02,0.03,0.05,0.02,0.05
159,Cesc Fàbregas,es  ESP,MF,Monaco,31,1987,13,12,966,10.7,1,0,1,0,0,2,0,0.09,0.00,0.09,0.09,0.09,1.7,1.7,0.9,2.6,0.16,0.08,0.24,0.16,0.24
160,Romain Faivre,fr  FRA,"MF,FW",Monaco,20,1998,1,1,90,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.19,0.04,0.23,0.19,0.23
161,Fayçal Fajr,ma  MAR,MF,Caen,29,1988,36,36,3240,36.0,5,4,5,0,0,6,0,0.14,0.11,0.25,0.14,0.25,2.5,2.5,4.4,6.8,0.07,0.12,0.19,0.07,0.19
162,Radamel Falcao,co  COL,FW,Monaco,32,1986,33,29,2557,28.4,15,2,12,3,4,10,0,0.53,0.07,0.60,0.42,0.49,15.3,12.2,1.8,14.0,0.54,0.06,0.60,0.43,0.49
163,Nabil Fekir,fr  FRA,MF,Lyon,25,1993,29,24,1988,22.1,9,7,5,4,6,5,0,0.41,0.32,0.72,0.23,0.54,10.6,6.0,5.7,11.7,0.48,0.26,0.74,0.27,0.53
164,Yassin Fekir,fr  FRA,FW,Lyon,21,1997,1,0,12,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.12,0.79,0.92,0.12,0.92
165,Juan Ferney Otero,co  COL,"FW,MF",Amiens,23,1995,33,24,2175,24.2,2,2,2,0,0,1,0,0.08,0.08,0.17,0.08,0.17,3.9,3.9,2.1,6.1,0.16,0.09,0.25,0.16,0.25
166,Wesley Fofana,fr  FRA,DF,Saint-Étienne,17,2000,2,1,161,1.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
167,Youssouf Fofana,fr  FRA,MF,Strasbourg,19,1999,17,10,912,10.1,2,1,2,0,0,0,0,0.20,0.10,0.30,0.20,0.30,0.8,0.8,0.4,1.2,0.08,0.04,0.12,0.08,0.12
168,Thomas Foket,be  BEL,DF,Reims,23,1994,32,32,2880,32.0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,1.0,1.0,0.00,0.03,0.03,0.00,0.03
169,Thomas Fontaine,mg  MAD,"DF,MF",Reims,27,1991,7,4,420,4.7,0,1,0,0,0,1,0,0.00,0.21,0.21,0.00,0.21,0.0,0.0,0.4,0.5,0.01,0.09,0.10,0.01,0.10
170,José Fonte,pt  POR,DF,Lille,34,1983,36,36,3110,34.6,3,1,3,0,0,5,1,0.09,0.03,0.12,0.09,0.12,2.8,2.8,0.3,3.2,0.08,0.01,0.09,0.08,0.09
171,Rui Fonte,pt  POR,FW,Lille,28,1990,18,5,627,7.0,1,0,1,0,0,1,0,0.14,0.00,0.14,0.14,0.14,0.6,0.6,0.2,0.9,0.09,0.03,0.12,0.09,0.12
172,Steven Fortes,cv  CPV,DF,Toulouse,26,1992,3,1,136,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
173,Angelo Fulgini,fr  FRA,"MF,FW",Angers,21,1996,31,18,1635,18.2,4,1,4,0,0,1,0,0.22,0.06,0.28,0.22,0.28,3.2,3.2,2.9,6.1,0.17,0.16,0.33,0.17,0.33
174,Milan Gajić,rs  SRB,DF,Bordeaux,22,1996,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
175,Ignatius Ganago,cm  CMR,FW,Nice,19,1999,20,9,1036,11.5,2,0,2,0,0,1,0,0.17,0.00,0.17,0.17,0.17,4.0,4.0,1.1,5.1,0.34,0.10,0.44,0.34,0.44
176,Ganso,br  BRA,"MF,FW",Amiens,28,1989,12,5,520,5.8,0,2,0,0,0,0,0,0.00,0.35,0.35,0.00,0.35,0.1,0.1,1.2,1.3,0.02,0.21,0.23,0.02,0.23
177,Manu García,es  ESP,MF,Toulouse,20,1998,31,21,1843,20.5,0,4,0,0,0,2,1,0.00,0.20,0.20,0.00,0.20,1.0,1.0,2.0,3.0,0.05,0.10,0.15,0.05,0.15
178,Jérémy Gélin,fr  FRA,"DF,MF",Rennes,21,1997,22,12,1278,14.2,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.1,0.9,0.05,0.01,0.06,0.05,0.06
179,Romain Genevois,ht  HAI,DF,Caen,30,1987,6,5,357,4.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
180,Valère Germain,fr  FRA,FW,Marseille,28,1990,36,23,2170,24.1,8,2,8,0,0,1,0,0.33,0.08,0.41,0.33,0.41,4.6,4.6,1.8,6.4,0.19,0.07,0.27,0.19,0.27
181,Willem Geubbels,fr  FRA,MF,Monaco,16,2001,1,0,8,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.62,0.62,0.00,0.62
182,Lamine Ghezali,fr  FRA,"FW,MF",Saint-Étienne,19,1999,6,0,44,0.5,1,0,1,0,0,1,0,2.05,0.00,2.05,2.05,2.05,0.4,0.4,0.0,0.4,0.88,0.00,0.88,0.88,0.88
183,Saman Ghoddos,ir  IRN,"FW,MF",Amiens,24,1993,27,20,1827,20.3,4,4,4,0,0,4,0,0.20,0.20,0.39,0.20,0.39,2.4,2.4,2.5,4.9,0.12,0.12,0.24,0.12,0.24
184,Andrei Girotto,br  BRA,MF,Nantes,26,1992,20,18,1475,16.4,2,0,2,0,0,6,3,0.12,0.00,0.12,0.12,0.12,1.1,1.1,0.5,1.6,0.07,0.03,0.10,0.07,0.10
185,Kamil Glik,pl  POL,DF,Monaco,30,1988,33,33,2970,33.0,1,0,1,0,0,10,0,0.03,0.00,0.03,0.03,0.03,1.2,1.2,0.1,1.3,0.04,0.00,0.04,0.04,0.04
186,Eddy Gnahoré,fr  FRA,MF,Amiens,24,1993,34,24,2243,24.9,4,2,4,0,0,4,2,0.16,0.08,0.24,0.16,0.24,3.7,3.7,2.7,6.4,0.15,0.11,0.26,0.15,0.26
187,Mauro Goicoechea,uy  URU,GK,Toulouse,30,1988,8,7,713,7.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
188,Aleksandr Golovin,ru  RUS,"MF,FW",Monaco,22,1996,30,27,2290,25.4,3,3,3,0,0,7,1,0.12,0.12,0.24,0.12,0.24,4.7,4.7,2.4,7.1,0.18,0.10,0.28,0.18,0.28
189,Anthony Gonçalves,fr  FRA,"MF,FW",Strasbourg,32,1986,18,12,1058,11.8,5,2,5,0,0,3,0,0.43,0.17,0.60,0.43,0.60,1.4,1.4,1.4,2.8,0.11,0.12,0.23,0.11,0.23
190,Mathieu Gorgelin,fr  FRA,GK,Lyon,27,1990,4,4,360,4.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
191,Prince-Désir Gouano,fr  FRA,DF,Amiens,24,1993,30,30,2620,29.1,1,0,1,0,0,2,0,0.03,0.00,0.03,0.03,0.03,0.5,0.5,0.3,0.8,0.02,0.01,0.03,0.02,0.03
192,Yoann Gourcuff,fr  FRA,"MF,FW",Dijon,32,1986,8,0,134,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.2,0.7,0.37,0.13,0.50,0.37,0.50
193,Max Gradel,ci  CIV,"FW,MF",Toulouse,30,1987,36,36,3240,36.0,11,5,7,4,8,6,0,0.31,0.14,0.44,0.19,0.33,14.6,8.7,5.5,14.2,0.41,0.15,0.56,0.24,0.39
194,Jonathan Gradit,fr  FRA,DF,Caen,25,1992,24,23,2010,22.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.9,1.0,0.00,0.04,0.04,0.00,0.04
195,Clément Grenier,fr  FRA,MF,Rennes,27,1991,33,29,2668,29.6,2,5,2,0,1,6,0,0.07,0.17,0.24,0.07,0.24,3.8,3.0,3.8,6.8,0.13,0.13,0.26,0.10,0.23
196,Jérémy Grimm,fr  FRA,MF,Strasbourg,31,1987,5,2,168,1.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.03,0.00,0.03,0.03,0.03
197,Metehan Güçlü,tr  TUR,FW,Paris S-G,19,1999,1,0,17,0.2,1,0,1,0,0,0,0,5.29,0.00,5.29,5.29,5.29,0.2,0.2,0.2,0.4,1.25,0.91,2.16,1.25,2.16
198,Makhtar Gueye,sn  SEN,"FW,MF",Saint-Étienne,20,1997,5,0,50,0.6,1,1,1,0,0,0,0,1.80,1.80,3.60,1.80,3.60,0.3,0.3,0.6,0.9,0.58,1.12,1.71,0.58,1.71
199,Frederic Guilbert,fr  FRA,DF,Caen,23,1994,34,33,2916,32.4,1,2,1,0,0,10,1,0.03,0.06,0.09,0.03,0.09,0.5,0.5,2.8,3.3,0.01,0.09,0.10,0.01,0.10
200,Baptiste Guillaume,be  BEL,FW,Nîmes,23,1995,24,15,1183,13.1,2,1,2,0,0,4,0,0.15,0.08,0.23,0.15,0.23,3.6,3.6,0.7,4.3,0.28,0.05,0.33,0.28,0.33
201,Sehrou Guirassy,fr  FRA,FW,Amiens,22,1996,13,13,1111,12.3,3,1,3,0,0,0,1,0.24,0.08,0.32,0.24,0.32,3.9,3.9,1.0,4.9,0.32,0.08,0.40,0.32,0.40
202,Régis Gurtner,fr  FRA,GK,Amiens,31,1986,38,38,3420,38.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
203,Luiz Gustavo,br  BRA,"MF,DF",Marseille,31,1987,30,26,2436,27.1,2,0,2,0,0,8,0,0.07,0.00,0.07,0.07,0.07,2.4,2.4,0.5,2.9,0.09,0.02,0.11,0.09,0.11
204,Oussama Haddadi,tn  TUN,"DF,MF",Dijon,26,1992,32,30,2674,29.7,2,2,2,0,0,6,1,0.07,0.07,0.13,0.07,0.13,0.3,0.3,2.9,3.2,0.01,0.10,0.11,0.01,0.11
205,Oualid El Hajjam,ma  MAR,"DF,MF",Amiens,27,1991,11,6,544,6.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.2,0.01,0.02,0.03,0.01,0.03
206,Romain Hamouma,fr  FRA,"FW,MF",Saint-Étienne,31,1987,27,19,1586,17.6,4,4,4,0,0,3,1,0.23,0.23,0.45,0.23,0.45,4.0,4.0,4.5,8.4,0.23,0.25,0.48,0.23,0.48
207,Féthi Harek,dz  ALG,DF,Nîmes,35,1982,3,2,177,2.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
208,Benjamin Henrichs,de  GER,"DF,MF",Monaco,21,1997,22,21,1824,20.3,1,2,1,0,0,3,0,0.05,0.10,0.15,0.05,0.15,0.4,0.4,2.8,3.2,0.02,0.14,0.16,0.02,0.16
209,Christophe Hérelle,mq  MTQ,DF,Nice,25,1992,33,33,2937,32.6,0,0,0,0,0,9,1,0.00,0.00,0.00,0.00,0.00,1.8,1.8,0.4,2.2,0.05,0.01,0.07,0.05,0.07
210,Vitorino Hilton,br  BRA,DF,Montpellier,40,1977,36,36,3232,35.9,0,2,0,0,0,5,1,0.00,0.06,0.06,0.00,0.06,1.4,1.4,0.9,2.3,0.04,0.02,0.06,0.04,0.06
211,Tomáš Hubočan,sk  SVK,DF,Marseille,32,1985,2,0,69,0.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01
212,Adrien Hunou,fr  FRA,"FW,MF",Rennes,24,1994,19,14,1240,13.8,8,1,8,0,0,1,0,0.58,0.07,0.65,0.58,0.65,6.9,6.9,0.6,7.5,0.50,0.05,0.55,0.50,0.55
213,Suk Hyun-jun,kr  KOR,FW,Reims,27,1991,22,7,793,8.8,3,0,3,0,0,3,0,0.34,0.00,0.34,0.34,0.34,3.8,3.8,0.5,4.3,0.43,0.06,0.49,0.43,0.49
214,Didier Ibrahim Ndong,ga  GAB,MF,Guingamp,24,1994,11,8,744,8.3,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.01,0.02,0.04,0.01,0.04
215,Jordan Ikoko,cd  COD,DF,Guingamp,24,1994,20,19,1707,19.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,1.1,1.3,0.01,0.06,0.07,0.01,0.07
216,Jonathan Ikone,fr  FRA,"MF,FW",Lille,20,1998,38,34,2796,31.1,3,9,3,0,0,3,0,0.10,0.29,0.39,0.10,0.39,5.5,5.5,6.0,11.5,0.18,0.19,0.37,0.18,0.37
217,Emmanuel Imorou,bj  BEN,DF,Caen,29,1988,16,12,1119,12.4,0,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,0.1,0.1,0.2,0.3,0.01,0.01,0.02,0.01,0.02
218,Wilson Isidor,fr  FRA,FW,Monaco,17,2000,1,0,42,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.17,0.09,0.26,0.17,0.26
219,Christophe Jallet,fr  FRA,"DF,MF",Nice,34,1983,14,11,885,9.8,1,0,1,0,0,3,0,0.10,0.00,0.10,0.10,0.10,0.5,0.5,0.4,0.9,0.05,0.04,0.09,0.05,0.09
220,Nicolas Janvier,fr  FRA,MF,Rennes,19,1998,1,0,3,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
221,Assil Jaziri,tn  TUN,"FW,MF",Nice,18,1999,3,0,37,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.31,0.18,0.48,0.31,0.48
222,Corentin Jean,fr  FRA,"FW,MF",Toulouse,23,1995,19,6,629,7.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.7,1.7,0.9,2.6,0.24,0.13,0.38,0.24,0.38
223,Benjamin Jeannot,fr  FRA,FW,Dijon,26,1992,21,19,1436,16.0,2,0,2,0,0,3,0,0.13,0.00,0.13,0.13,0.13,3.7,3.7,0.4,4.2,0.23,0.03,0.26,0.23,0.26
224,Jemerson,br  BRA,"DF,MF",Monaco,25,1992,25,25,2224,24.7,0,1,0,0,0,9,1,0.00,0.04,0.04,0.00,0.04,0.6,0.6,0.6,1.2,0.02,0.03,0.05,0.02,0.05
225,Jakob Johansson,se  SWE,MF,Rennes,28,1990,16,7,712,7.9,1,0,1,0,0,0,0,0.13,0.00,0.13,0.13,0.13,0.1,0.1,0.4,0.5,0.02,0.05,0.07,0.02,0.07
226,Karl-Johan Johnsson,se  SWE,GK,Guingamp,28,1990,17,17,1530,17.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
227,Evens Joseph,fr  FRA,"FW,MF",Caen,19,1999,12,2,327,3.6,0,0,-1,1,1,0,0,0.00,0.00,0.00,-0.28,-0.28,1.0,0.2,0.1,0.3,0.26,0.03,0.29,0.05,0.08
228,Vukašin Jovanović,rs  SRB,DF,Bordeaux,22,1996,16,15,1377,15.3,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.01,0.00,0.01,0.01,0.01
229,Stevan Jovetić,me  MNE,"MF,FW",Monaco,28,1989,8,4,399,4.4,2,0,2,0,0,1,0,0.45,0.00,0.45,0.45,0.45,1.9,1.9,0.3,2.2,0.43,0.06,0.49,0.43,0.49
230,Nathaël Julan,fr  FRA,"FW,MF",Guingamp,22,1996,10,3,434,4.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.7,1.7,0.5,2.2,0.35,0.10,0.45,0.35,0.45
231,Christopher Jullien,fr  FRA,DF,Toulouse,25,1993,34,34,3015,33.5,1,0,1,0,0,8,0,0.03,0.00,0.03,0.03,0.03,2.6,2.6,0.4,3.0,0.08,0.01,0.09,0.08,0.09
232,Sory Kaba,gn  GUI,"FW,MF",Dijon,23,1995,9,2,232,2.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.01,0.11,0.12,0.01,0.12
233,Samuel Kalu,ng  NGA,FW,Bordeaux,20,1997,21,14,1281,14.2,3,2,3,0,1,3,1,0.21,0.14,0.35,0.21,0.35,3.5,2.8,3.8,6.6,0.25,0.27,0.52,0.19,0.46
234,François Kamano,gn  GUI,"FW,MF",Bordeaux,22,1996,37,29,2561,28.5,10,1,6,4,4,6,0,0.35,0.04,0.39,0.21,0.25,9.5,6.3,3.0,9.3,0.33,0.11,0.44,0.22,0.33
235,Boubacar Kamara,fr  FRA,DF,Marseille,18,1999,31,27,2411,26.8,1,0,1,0,0,6,0,0.04,0.00,0.04,0.04,0.04,0.6,0.6,0.8,1.3,0.02,0.03,0.05,0.02,0.05
236,Hassane Kamara,ci  CIV,"DF,FW",Reims,23,1994,16,9,926,10.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,0.3,1.2,0.09,0.03,0.12,0.09,0.12
