,Player,Nation,Pos,Squad,Age,Born,90s,Cmp_Total,Att_Total,Cmp%_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp%_Short,Cmp_Medium,Att_Medium,Cmp%_Medium,Cmp_Long,Att_Long,Cmp%_Long,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog
143,Alexander Djiku,gh  GHA,DF,Caen,23,1994,30.6,1158,1375,84.2,26966,8929,270,318,84.9,585,645,90.7,287,378,75.9,0,0.2,-0.2,2,49,6,0,54
144,Papy Djilobodji,sn  SEN,"DF,FW",Guingamp,29,1988,1.9,56,83,67.5,1532,577,11,14,78.6,27,36,75.0,18,33,54.5,0,0.0,0.0,1,9,0,0,9
145,Keagan Dolly,za  RSA,FW,Montpellier,25,1993,1.0,34,41,82.9,760,270,13,16,81.3,11,12,91.7,9,11,81.8,0,0.0,0.0,1,6,0,0,3
146,Gabriel Dos Santos,br  BRA,DF,Lille,20,1997,11.8,541,617,87.7,11858,3928,134,146,91.8,315,326,96.6,89,140,63.6,0,0.1,-0.1,3,23,2,0,32
147,Mathieu Dossevi,tg  TOG,"FW,MF",Toulouse,30,1988,27.4,618,931,66.4,10460,3231,317,402,78.9,206,294,70.1,80,178,44.9,2,4.3,-2.3,57,42,29,17,57
148,Moussa Doumbia,ml  MLI,"FW,MF",Reims,23,1994,17.8,503,653,77.0,8412,1904,265,316,83.9,178,226,78.8,51,83,61.4,1,2.2,-1.2,21,32,26,8,53
149,Souleyman Doumbia,ci  CIV,DF,Rennes,21,1996,6.7,311,356,87.4,5045,1718,179,188,95.2,107,123,87.0,24,39,61.5,0,0.0,0.0,1,11,1,0,20
150,Julian Draxler,de  GER,"MF,FW",Paris S-G,24,1993,22.7,1421,1610,88.3,23672,5388,720,783,92.0,547,595,91.9,131,182,72.0,7,5.4,+1.6,42,117,42,2,132
151,Leo Dubois,fr  FRA,DF,Lyon,23,1994,22.7,1247,1494,83.5,22301,7627,545,620,87.9,576,665,86.6,119,179,66.5,6,3.2,+2.8,24,98,29,22,117
152,Maxime Dupé,fr  FRA,GK,Nantes,25,1993,10.4,172,301,57.1,6681,5231,15,16,93.8,69,70,98.6,88,215,40.9,0,0.0,0.0,0,5,0,0,0
153,Jimmy Durmaz,se  SWE,"MF,FW",Toulouse,29,1989,21.1,896,1217,73.6,15287,5321,469,541,86.7,303,401,75.6,103,218,47.2,1,3.0,-2.0,39,100,31,5,129
154,Félix Eboa Eboa,cm  CMR,DF,Guingamp,21,1997,27.0,777,1005,77.3,16815,6298,201,246,81.7,440,510,86.3,130,227,57.3,0,0.8,-0.8,6,53,6,2,56
155,Björn Engels,be  BEL,DF,Reims,23,1994,33.0,1081,1267,85.3,25000,8808,314,350,89.7,492,541,90.9,268,362,74.0,1,0.8,+0.2,10,91,9,1,92
156,Lucas Evangelista,br  BRA,"FW,MF",Nantes,23,1995,8.0,228,313,72.8,3738,812,124,161,77.0,77,96,80.2,23,42,54.8,0,0.3,-0.3,6,22,4,2,21
157,Valentin Eysseric,fr  FRA,"MF,FW",Nantes,26,1992,2.3,76,110,69.1,1278,363,41,51,80.4,24,29,82.8,9,25,36.0,0,0.2,-0.2,5,4,4,0,9
158,Fábio,br  BRA,DF,Nantes,28,1990,14.2,482,635,75.9,8642,3605,216,256,84.4,202,248,81.5,52,110,47.3,2,0.4,+1.6,11,34,14,9,44
159,Cesc Fàbregas,es  ESP,MF,Monaco,31,1987,10.7,620,752,82.4,12834,4681,210,241,87.1,292,328,89.0,108,166,65.1,0,0.9,-0.9,20,83,14,0,105
160,Romain Faivre,fr  FRA,"MF,FW",Monaco,20,1998,1.0,35,43,81.4,664,166,15,19,78.9,14,18,77.8,5,5,100.0,0,0.0,0.0,1,7,1,0,2
161,Fayçal Fajr,ma  MAR,MF,Caen,29,1988,36.0,1596,2097,76.1,36113,10070,578,648,89.2,598,686,87.2,401,719,55.8,4,4.4,-0.4,61,164,24,7,149
162,Radamel Falcao,co  COL,FW,Monaco,32,1986,28.4,510,657,77.6,6829,1003,341,415,82.2,131,162,80.9,20,39,51.3,2,1.8,+0.2,17,32,7,1,31
163,Nabil Fekir,fr  FRA,MF,Lyon,25,1993,22.1,893,1088,82.1,14997,4274,479,536,89.4,285,336,84.8,103,170,60.6,7,5.7,+1.3,49,109,26,5,95
164,Yassin Fekir,fr  FRA,FW,Lyon,21,1997,0.1,14,17,82.4,223,83,8,8,100.0,2,4,50.0,3,3,100.0,0,0.1,-0.1,1,2,1,1,1
165,Juan Ferney Otero,co  COL,"FW,MF",Amiens,23,1995,24.2,530,758,69.9,8789,2417,258,322,80.1,225,298,75.5,36,100,36.0,2,2.1,-0.1,26,25,22,9,53
166,Wesley Fofana,fr  FRA,DF,Saint-Étienne,17,2000,1.8,70,80,87.5,1244,612,33,33,100.0,26,31,83.9,10,14,71.4,0,0.0,0.0,0,3,1,0,2
167,Youssouf Fofana,fr  FRA,MF,Strasbourg,19,1999,10.1,277,351,78.9,5279,1222,102,132,77.3,132,149,88.6,39,59,66.1,1,0.4,+0.6,5,24,7,1,22
168,Thomas Foket,be  BEL,DF,Reims,23,1994,32.0,1085,1429,75.9,18829,8365,524,617,84.9,456,582,78.4,96,192,50.0,0,1.0,-1.0,12,57,14,6,114
169,Thomas Fontaine,mg  MAD,"DF,MF",Reims,27,1991,4.7,166,198,83.8,4060,1393,34,40,85.0,84,95,88.4,46,59,78.0,1,0.4,+0.6,3,8,0,0,7
170,José Fonte,pt  POR,DF,Lille,34,1983,34.6,1921,2172,88.4,42800,12323,460,512,89.8,1082,1147,94.3,371,487,76.2,1,0.3,+0.7,8,131,5,1,117
171,Rui Fonte,pt  POR,FW,Lille,28,1990,7.0,151,190,79.5,2224,522,82,96,85.4,46,62,74.2,10,14,71.4,0,0.2,-0.2,6,13,5,1,16
172,Steven Fortes,cv  CPV,DF,Toulouse,26,1992,1.5,45,55,81.8,971,399,8,11,72.7,30,32,93.8,7,12,58.3,0,0.0,0.0,0,1,0,0,5
173,Angelo Fulgini,fr  FRA,"MF,FW",Angers,21,1996,18.2,595,785,75.8,9873,3075,310,364,85.2,215,270,79.6,53,111,47.7,1,2.9,-1.9,36,44,34,2,77
174,Milan Gajić,rs  SRB,DF,Bordeaux,22,1996,1.0,38,47,80.9,574,281,20,22,90.9,16,20,80.0,1,4,25.0,0,0.0,0.0,0,1,0,0,3
175,Ignatius Ganago,cm  CMR,FW,Nice,19,1999,11.5,176,224,78.6,2430,413,107,130,82.3,53,67,79.1,9,14,64.3,0,1.1,-1.1,10,6,3,0,15
176,Ganso,br  BRA,"MF,FW",Amiens,28,1989,5.8,282,329,85.7,4620,1528,147,157,93.6,100,116,86.2,27,42,64.3,2,1.2,+0.8,18,37,6,0,37
177,Manu García,es  ESP,MF,Toulouse,20,1998,20.5,748,950,78.7,12648,3701,391,455,85.9,251,320,78.4,86,137,62.8,4,2.0,+2.0,22,81,18,3,103
178,Jérémy Gélin,fr  FRA,"DF,MF",Rennes,21,1997,14.2,703,813,86.5,16336,4967,167,188,88.8,371,397,93.5,162,218,74.3,0,0.1,-0.1,4,63,4,1,53
179,Romain Genevois,ht  HAI,DF,Caen,30,1987,4.0,127,164,77.4,2634,1160,46,53,86.8,57,63,90.5,22,43,51.2,0,0.0,0.0,0,6,0,0,9
180,Valère Germain,fr  FRA,FW,Marseille,28,1990,24.1,468,605,77.4,6417,1075,283,336,84.2,146,186,78.5,17,36,47.2,2,1.8,+0.2,16,23,8,2,28
181,Willem Geubbels,fr  FRA,MF,Monaco,16,2001,0.1,3,4,75.0,28,10,3,4,75.0,0,0,,0,0,,0,0.1,-0.1,1,0,0,0,0
182,Lamine Ghezali,fr  FRA,"FW,MF",Saint-Étienne,19,1999,0.5,17,26,65.4,298,134,8,13,61.5,7,10,70.0,2,2,100.0,0,0.0,0.0,0,4,1,0,3
183,Saman Ghoddos,ir  IRN,"FW,MF",Amiens,24,1993,20.3,401,610,65.7,7111,2271,179,227,78.9,158,212,74.5,52,143,36.4,4,2.5,+1.5,36,28,17,5,36
184,Andrei Girotto,br  BRA,MF,Nantes,26,1992,16.4,636,814,78.1,12627,3923,243,289,84.1,294,340,86.5,93,156,59.6,0,0.5,-0.5,7,63,6,2,79
185,Kamil Glik,pl  POL,DF,Monaco,30,1988,33.0,1356,1606,84.4,31730,10058,279,315,88.6,782,850,92.0,290,425,68.2,0,0.1,-0.1,3,100,4,0,97
186,Eddy Gnahoré,fr  FRA,MF,Amiens,24,1993,24.9,1028,1157,88.9,18179,3470,458,506,90.5,438,477,91.8,112,137,81.8,2,2.7,-0.7,29,65,12,1,77
187,Mauro Goicoechea,uy  URU,GK,Toulouse,30,1988,7.9,163,254,64.2,5635,3951,13,13,100.0,72,73,98.6,78,168,46.4,0,0.0,0.0,0,1,0,0,1
188,Aleksandr Golovin,ru  RUS,"MF,FW",Monaco,22,1996,25.4,890,1139,78.1,15487,3328,442,508,87.0,327,420,77.9,102,169,60.4,3,2.4,+0.6,27,81,38,7,91
189,Anthony Gonçalves,fr  FRA,"MF,FW",Strasbourg,32,1986,11.8,341,499,68.3,6326,2091,148,187,79.1,142,199,71.4,42,95,44.2,2,1.4,+0.6,15,35,14,9,32
190,Mathieu Gorgelin,fr  FRA,GK,Lyon,27,1990,4.0,90,100,90.0,2406,1418,15,15,100.0,46,46,100.0,29,39,74.4,0,0.0,0.0,0,0,0,0,0
191,Prince-Désir Gouano,fr  FRA,DF,Amiens,24,1993,29.1,872,1061,82.2,19883,7516,221,260,85.0,461,517,89.2,187,275,68.0,0,0.3,-0.3,5,54,3,0,53
192,Yoann Gourcuff,fr  FRA,"MF,FW",Dijon,32,1986,1.5,66,85,77.6,1114,377,32,36,88.9,28,37,75.7,4,9,44.4,0,0.2,-0.2,3,7,4,0,12
193,Max Gradel,ci  CIV,"FW,MF",Toulouse,30,1987,36.0,891,1297,68.7,14213,4587,459,551,83.3,336,471,71.3,73,189,38.6,5,5.5,-0.5,47,69,49,10,115
194,Jonathan Gradit,fr  FRA,DF,Caen,25,1992,22.3,765,931,82.2,14607,5230,314,344,91.3,336,390,86.2,104,176,59.1,0,0.9,-0.9,4,40,8,2,64
195,Clément Grenier,fr  FRA,MF,Rennes,27,1991,29.6,1410,1802,78.2,29377,8526,504,590,85.4,615,722,85.2,271,451,60.1,5,3.8,+1.2,51,166,26,6,182
196,Jérémy Grimm,fr  FRA,MF,Strasbourg,31,1987,1.9,66,77,85.7,1320,218,25,31,80.6,30,33,90.9,11,12,91.7,0,0.0,0.0,0,4,0,0,2
197,Metehan Güçlü,tr  TUR,FW,Paris S-G,19,1999,0.2,4,4,100.0,47,0,2,2,100.0,1,1,100.0,0,0,,0,0.2,-0.2,1,0,0,0,0
198,Makhtar Gueye,sn  SEN,"FW,MF",Saint-Étienne,20,1997,0.6,9,17,52.9,89,15,4,9,44.4,2,4,50.0,0,0,,1,0.6,+0.4,2,0,0,0,0
199,Frederic Guilbert,fr  FRA,DF,Caen,23,1994,32.4,1012,1431,70.7,20217,8445,407,485,83.9,420,578,72.7,172,326,52.8,2,2.8,-0.8,25,58,19,13,78
200,Baptiste Guillaume,be  BEL,FW,Nîmes,23,1995,13.1,185,276,67.0,2597,428,118,169,69.8,55,84,65.5,7,10,70.0,1,0.7,+0.3,11,16,6,1,16
201,Sehrou Guirassy,fr  FRA,FW,Amiens,22,1996,12.3,222,340,65.3,3071,612,140,194,72.2,57,98,58.2,16,27,59.3,1,1.0,0.0,9,16,5,1,28
202,Régis Gurtner,fr  FRA,GK,Amiens,31,1986,38.0,616,1149,53.6,26254,19750,35,35,100.0,198,202,98.0,383,911,42.0,0,0.0,0.0,1,24,0,0,0
203,Luiz Gustavo,br  BRA,"MF,DF",Marseille,31,1987,27.1,1277,1438,88.8,25104,7391,475,508,93.5,589,630,93.5,200,275,72.7,0,0.5,-0.5,8,87,11,3,88
204,Oussama Haddadi,tn  TUN,"DF,MF",Dijon,26,1992,29.7,1190,1621,73.4,22897,9078,478,575,83.1,537,678,79.2,160,309,51.8,2,2.9,-0.9,36,78,32,22,115
205,Oualid El Hajjam,ma  MAR,"DF,MF",Amiens,27,1991,6.0,199,287,69.3,3714,1818,80,93,86.0,88,126,69.8,27,56,48.2,0,0.1,-0.1,3,18,3,2,23
206,Romain Hamouma,fr  FRA,"FW,MF",Saint-Étienne,31,1987,17.6,410,590,69.5,6246,1569,229,277,82.7,139,200,69.5,31,73,42.5,4,4.5,-0.5,34,17,24,9,36
207,Féthi Harek,dz  ALG,DF,Nîmes,35,1982,2.0,47,63,74.6,1012,357,16,21,76.2,20,23,87.0,9,17,52.9,0,0.0,0.0,0,2,0,0,3
208,Benjamin Henrichs,de  GER,"DF,MF",Monaco,21,1997,20.3,778,1062,73.3,14092,5595,319,386,82.6,382,485,78.8,69,153,45.1,2,2.8,-0.8,22,64,25,9,111
209,Christophe Hérelle,mq  MTQ,DF,Nice,25,1992,32.6,1911,2147,89.0,41142,12224,498,530,94.0,1110,1171,94.8,299,421,71.0,0,0.4,-0.4,7,104,5,3,112
210,Vitorino Hilton,br  BRA,DF,Montpellier,40,1977,35.9,1210,1462,82.8,32391,11660,217,249,87.1,572,635,90.1,415,566,73.3,2,0.9,+1.1,10,107,8,1,99
211,Tomáš Hubočan,sk  SVK,DF,Marseille,32,1985,0.8,20,27,74.1,352,218,8,8,100.0,12,16,75.0,0,3,0.0,0,0.0,0.0,0,0,0,0,2
212,Adrien Hunou,fr  FRA,"FW,MF",Rennes,24,1994,13.8,234,302,77.5,3023,490,146,176,83.0,71,89,79.8,5,11,45.5,1,0.6,+0.4,11,9,4,1,11
213,Suk Hyun-jun,kr  KOR,FW,Reims,27,1991,8.8,88,177,49.7,1275,254,50,82,61.0,26,58,44.8,8,21,38.1,0,0.5,-0.5,8,12,4,2,9
214,Didier Ibrahim Ndong,ga  GAB,MF,Guingamp,24,1994,8.3,277,336,82.4,5099,1211,119,126,94.4,118,143,82.5,35,53,66.0,0,0.2,-0.2,5,27,5,1,25
215,Jordan Ikoko,cd  COD,DF,Guingamp,24,1994,19.0,596,803,74.2,10238,4340,290,331,87.6,240,331,72.5,58,113,51.3,0,1.1,-1.1,13,43,18,12,57
216,Jonathan Ikone,fr  FRA,"MF,FW",Lille,20,1998,31.1,709,943,75.2,11683,3060,387,475,81.5,235,307,76.5,73,108,67.6,9,6.0,+3.0,56,71,31,6,84
217,Emmanuel Imorou,bj  BEN,DF,Caen,29,1988,12.4,428,596,71.8,7108,3016,195,224,87.1,199,260,76.5,26,80,32.5,1,0.2,+0.8,2,21,5,4,21
218,Wilson Isidor,fr  FRA,FW,Monaco,17,2000,0.5,4,10,40.0,52,8,2,4,50.0,2,2,100.0,0,1,0.0,0,0.0,0.0,1,0,0,0,0
219,Christophe Jallet,fr  FRA,"DF,MF",Nice,34,1983,9.8,514,608,84.5,9137,3619,214,233,91.8,246,286,86.0,47,73,64.4,0,0.4,-0.4,5,44,7,3,48
220,Nicolas Janvier,fr  FRA,MF,Rennes,19,1998,0.0,2,2,100.0,34,0,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
221,Assil Jaziri,tn  TUN,"FW,MF",Nice,18,1999,0.4,18,25,72.0,272,65,9,12,75.0,7,9,77.8,1,3,33.3,0,0.1,-0.1,1,2,4,2,2
222,Corentin Jean,fr  FRA,"FW,MF",Toulouse,23,1995,7.0,145,212,68.4,2062,503,95,118,80.5,38,57,66.7,9,26,34.6,0,0.9,-0.9,9,4,5,4,13
223,Benjamin Jeannot,fr  FRA,FW,Dijon,26,1992,16.0,306,437,70.0,5088,1012,155,195,79.5,110,161,68.3,35,54,64.8,0,0.4,-0.4,11,21,8,0,29
224,Jemerson,br  BRA,"DF,MF",Monaco,25,1992,24.7,925,1061,87.2,20181,5654,247,276,89.5,505,539,93.7,166,229,72.5,1,0.6,+0.4,5,45,2,0,47
225,Jakob Johansson,se  SWE,MF,Rennes,28,1990,7.9,340,386,88.1,6306,1288,136,153,88.9,157,170,92.4,39,52,75.0,0,0.4,-0.4,4,30,5,1,26
226,Karl-Johan Johnsson,se  SWE,GK,Guingamp,28,1990,17.0,268,480,55.8,11825,9082,17,17,100.0,83,84,98.8,168,378,44.4,0,0.0,0.0,0,17,0,0,0
227,Evens Joseph,fr  FRA,"FW,MF",Caen,19,1999,3.6,45,58,77.6,663,100,26,32,81.3,13,15,86.7,3,4,75.0,0,0.1,-0.1,2,2,0,0,1
228,Vukašin Jovanović,rs  SRB,DF,Bordeaux,22,1996,15.3,680,788,86.3,15235,5275,194,209,92.8,351,392,89.5,133,179,74.3,0,0.0,0.0,1,52,1,0,59
229,Stevan Jovetić,me  MNE,"MF,FW",Monaco,28,1989,4.4,84,122,68.9,1327,300,46,61,75.4,30,40,75.0,6,15,40.0,0,0.3,-0.3,5,5,5,0,14
230,Nathaël Julan,fr  FRA,"FW,MF",Guingamp,22,1996,4.8,75,122,61.5,903,210,56,82,68.3,14,24,58.3,1,5,20.0,0,0.5,-0.5,5,5,3,0,8
231,Christopher Jullien,fr  FRA,DF,Toulouse,25,1993,33.5,1227,1459,84.1,28172,11043,323,372,86.8,602,675,89.2,294,395,74.4,0,0.4,-0.4,6,75,2,0,93
232,Sory Kaba,gn  GUI,"FW,MF",Dijon,23,1995,2.6,51,72,70.8,732,142,31,40,77.5,17,23,73.9,3,5,60.0,0,0.3,-0.3,3,3,3,0,7
233,Samuel Kalu,ng  NGA,FW,Bordeaux,20,1997,14.2,367,563,65.2,6882,2222,191,244,78.3,115,163,70.6,57,128,44.5,2,3.8,-1.8,30,27,12,4,46
234,François Kamano,gn  GUI,"FW,MF",Bordeaux,22,1996,28.5,732,926,79.0,11839,2444,394,464,84.9,258,313,82.4,60,99,60.6,1,3.0,-2.0,33,51,24,4,60
235,Boubacar Kamara,fr  FRA,DF,Marseille,18,1999,26.8,1221,1426,85.6,24753,9716,471,519,90.8,550,590,93.2,193,290,66.6,0,0.8,-0.8,8,58,8,3,69
236,Hassane Kamara,ci  CIV,"DF,FW",Reims,23,1994,10.3,363,467,77.7,6200,2000,179,206,86.9,153,186,82.3,29,60,48.3,0,0.3,-0.3,6,21,3,0,21
237,Wilfried Kanga,fr  FRA,FW,Angers,20,1998,5.5,63,91,69.2,872,102,44,58,75.9,14,21,66.7,3,7,42.9,0,0.3,-0.3,5,2,3,0,6
238,Yann Karamoh,fr  FRA,"FW,MF",Bordeaux,20,1998,13.6,395,549,71.9,6684,2057,207,248,83.5,133,174,76.4,47,102,46.1,1,2.4,-1.4,24,33,18,6,58
239,Eiji Kawashima,jp  JPN,GK,Strasbourg,35,1983,1.0,25,40,62.5,1077,913,5,5,100.0,6,6,100.0,14,29,48.3,0,0.0,0.0,0,0,0,0,0
240,Thilo Kehrer,de  GER,DF,Paris S-G,21,1996,21.1,1278,1390,91.9,23769,7490,479,509,94.1,665,714,93.1,127,145,87.6,2,0.4,+1.6,4,80,8,2,71
241,Jules Keita,gn  GUI,"FW,MF",Dijon,20,1998,5.1,107,137,78.1,1788,557,57,74,77.0,41,48,85.4,9,13,69.2,1,0.6,+0.4,8,9,8,1,21
242,Christophe Kerbrat,fr  FRA,DF,Guingamp,31,1986,23.3,652,860,75.8,15526,6349,168,205,82.0,320,399,80.2,161,244,66.0,0,0.3,-0.3,2,53,3,0,57
243,Saîf-Eddine Khaoui,tn  TUN,"MF,FW",Caen,23,1995,15.0,327,475,68.8,5144,1837,177,217,81.6,120,155,77.4,24,74,32.4,1,0.9,+0.1,11,39,4,0,62
244,Wahbi Khazri,tn  TUN,"FW,MF",Saint-Étienne,27,1991,31.3,740,1111,66.6,14953,4225,335,422,79.4,247,335,73.7,144,305,47.2,6,5.9,+0.1,63,73,28,8,72
245,Presnel Kimpembe,fr  FRA,DF,Paris S-G,22,1995,22.3,1366,1473,92.7,25321,8285,577,603,95.7,630,664,94.9,156,189,82.5,1,0.8,+0.2,5,112,3,0,72
246,Djégui Koita,fr  FRA,DF,Guingamp,18,1999,1.9,39,57,68.4,835,389,12,14,85.7,18,20,90.0,9,18,50.0,0,0.1,-0.1,1,4,0,0,6
247,Randal Kolo Muani,fr  FRA,"FW,MF",Nantes,19,1998,1.4,21,30,70.0,229,66,15,18,83.3,4,8,50.0,0,0,,0,0.0,0.0,0,2,1,0,2
248,Timothée Kolodziejczak,fr  FRA,DF,Saint-Étienne,26,1991,35.4,1637,2006,81.6,33205,14479,555,622,89.2,839,943,89.0,229,398,57.5,3,0.7,+2.3,13,103,18,11,146
249,Ghislain Konan,ci  CIV,DF,Reims,22,1995,20.0,760,1024,74.2,13368,6702,359,415,86.5,317,413,76.8,75,149,50.3,1,1.4,-0.4,20,57,19,15,88
250,Moussa Konaté,sn  SEN,FW,Amiens,25,1993,20.8,268,400,67.0,4105,789,154,207,74.4,85,135,63.0,20,35,57.1,2,2.4,-0.4,10,28,8,0,21
251,Kouadio Koné,fr  FRA,MF,Toulouse,17,2001,0.8,42,47,89.4,680,179,18,20,90.0,20,21,95.2,3,4,75.0,0,0.0,0.0,1,5,0,0,2
252,Lamine Koné,ci  CIV,DF,Strasbourg,29,1989,23.9,914,1072,85.3,19065,6589,287,316,90.8,478,517,92.5,143,221,64.7,1,0.5,+0.5,4,69,8,3,84
253,Youssouf Koné,ml  MLI,DF,Lille,23,1995,19.0,858,1060,80.9,15269,6228,407,443,91.9,354,432,81.9,92,165,55.8,1,1.3,-0.3,16,92,22,14,95
254,Christian Kouakou,ci  CIV,FW,Caen,27,1991,0.1,,,,,,,,,,,,,,,0,,,,,,,
255,Tomáš Koubek,cz  CZE,GK,Rennes,25,1992,32.5,597,880,67.8,21630,14159,54,57,94.7,250,252,99.2,293,571,51.3,0,0.0,0.0,1,9,0,0,0
256,Jules Koundé,fr  FRA,DF,Bordeaux,19,1998,37.0,1635,1995,82.0,34541,14230,480,552,87.0,870,948,91.8,270,462,58.4,1,0.7,+0.3,8,129,13,2,124
257,Emil Krafth,se  SWE,DF,Amiens,23,1994,33.0,1043,1485,70.2,20936,10331,383,460,83.3,477,639,74.6,171,328,52.1,1,2.5,-1.5,20,72,21,13,87
258,Rene Krhin,si  SVN,MF,Nantes,28,1990,11.7,452,546,82.8,8151,2510,178,206,86.4,224,259,86.5,46,70,65.7,0,0.2,-0.2,3,28,0,0,40
259,Layvin Kurzawa,fr  FRA,"DF,MF",Paris S-G,25,1992,11.2,489,567,86.2,7102,2293,292,315,92.7,169,198,85.4,21,35,60.0,2,2.4,-0.4,9,31,10,4,37
260,Rafał Kurzawa,pl  POL,"FW,MF",Amiens,25,1993,2.7,93,134,69.4,1619,359,45,59,76.3,33,40,82.5,12,29,41.4,0,0.1,-0.1,1,6,0,0,4
261,Enock Kwateng,fr  FRA,DF,Nantes,21,1997,22.7,928,1298,71.5,15660,7982,440,518,84.9,408,548,74.5,65,177,36.7,1,1.6,-0.6,20,75,30,18,130
262,Grejohn Kyei,fr  FRA,FW,Reims,22,1995,0.0,1,2,50.0,7,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
263,Kenny Lala,fr  FRA,"DF,MF",Strasbourg,26,1991,34.0,1661,2183,76.1,35884,13053,620,706,87.8,676,835,81.0,354,573,61.8,9,4.3,+4.7,62,147,56,22,211
264,Mohamed Lamine Diaby,fr  FRA,FW,Nice,17,2001,1.8,20,24,83.3,283,20,13,16,81.3,6,6,100.0,1,1,100.0,0,0.0,0.0,1,1,0,0,0
265,Loïck Landre,fr  FRA,DF,Nîmes,26,1992,17.7,438,545,80.4,9223,3061,120,143,83.9,236,260,90.8,75,129,58.1,0,0.0,0.0,0,17,1,0,21
266,Johan Larsson,se  SWE,DF,Guingamp,28,1990,1.0,28,41,68.3,459,218,11,13,84.6,10,16,62.5,3,8,37.5,0,0.0,0.0,0,4,0,0,4
267,Paul Lasne,fr  FRA,"MF,DF",Montpellier,29,1989,19.9,796,1000,79.6,14285,4903,370,423,87.5,328,391,83.9,92,155,59.4,0,1.4,-1.4,21,69,15,7,96
268,Alexandre Lauray,fr  FRA,DF,Bordeaux,21,1997,2.9,190,217,87.6,3930,1249,54,57,94.7,111,121,91.7,25,38,65.8,0,0.0,0.0,0,10,0,0,15
269,Armand Lauriente,fr  FRA,FW,Rennes,19,1998,0.0,3,4,75.0,44,14,2,3,66.7,1,1,100.0,0,0,,0,0.0,0.0,0,1,0,0,0
270,Wesley Lautoa,nc  NCL,"DF,MF",Dijon,30,1987,33.6,1373,1575,87.2,29920,9961,379,428,88.6,738,794,92.9,247,333,74.2,0,0.3,-0.3,3,96,8,1,100
271,Mickaël Le Bihan,fr  FRA,FW,Nice,28,1990,2.3,46,56,82.1,706,106,23,26,88.5,17,22,77.3,3,5,60.0,0,0.0,0.0,1,2,0,0,3
272,Damien Le Tallec,fr  FRA,MF,Montpellier,28,1990,31.2,1006,1243,80.9,18945,5063,430,512,84.0,406,490,82.9,147,197,74.6,0,1.2,-1.2,20,99,11,1,105
273,James Lea Siliki,cm  CMR,"MF,FW",Rennes,22,1996,13.6,308,452,68.1,6098,2079,146,177,82.5,115,159,72.3,45,99,45.5,3,2.3,+0.7,16,42,12,5,46
274,Rafael Leão,pt  POR,FW,Lille,19,1999,14.3,174,253,68.8,2724,386,99,132,75.0,61,84,72.6,12,20,60.0,3,1.6,+1.4,11,10,6,2,10
275,Benjamin Lecomte,fr  FRA,GK,Montpellier,27,1991,37.0,835,1262,66.2,31283,21782,72,72,100.0,274,279,98.2,489,910,53.7,0,0.2,-0.2,4,17,0,0,1
276,Pierre Lees-Melou,fr  FRA,MF,Nice,25,1993,26.6,1234,1466,84.2,23478,5685,528,589,89.6,513,567,90.5,177,277,63.9,1,2.4,-1.4,30,123,11,0,98
277,Jordan Lefort,fr  FRA,"DF,MF",Amiens,24,1993,20.0,632,911,69.4,13047,5789,220,263,83.7,300,393,76.3,105,236,44.5,1,0.3,+0.7,4,53,7,2,79
278,Lukas Lerager,dk  DEN,MF,Bordeaux,25,1993,14.4,524,660,79.4,9076,2810,255,305,83.6,210,248,84.7,54,93,58.1,1,0.3,+0.7,8,61,12,2,66
279,Igor Lewczuk,pl  POL,DF,Bordeaux,33,1985,5.0,167,198,84.3,3760,1316,41,48,85.4,87,96,90.6,39,51,76.5,0,0.0,0.0,0,6,0,0,7
280,Aaron Leya Iseka,be  BEL,FW,Toulouse,20,1997,16.0,213,267,79.8,2955,487,125,149,83.9,66,81,81.5,9,12,75.0,0,0.7,-0.7,11,11,5,0,15
281,Dimitri Liénard,fr  FRA,"MF,DF",Strasbourg,30,1988,14.3,676,868,77.9,13814,3158,273,305,89.5,268,303,88.4,125,232,53.9,2,1.0,+1.0,15,47,11,3,46
282,Lucas Lima,br  BRA,"DF,FW",Nantes,26,1991,27.7,1213,1755,69.1,22596,11291,535,625,85.6,509,685,74.3,157,378,41.5,4,4.1,-0.1,47,111,46,21,169
283,Anthony Limbombe,be  BEL,FW,Nantes,24,1994,13.7,333,466,71.5,4894,1314,195,245,79.6,115,156,73.7,19,41,46.3,1,2.6,-1.6,24,12,18,9,27
284,Giovani Lo Celso,ar  ARG,MF,Paris S-G,22,1996,0.1,12,12,100.0,186,80,5,5,100.0,5,5,100.0,1,1,100.0,0,0.0,0.0,0,2,0,0,1
285,Enzo Loiodice,fr  FRA,MF,Dijon,17,2000,9.4,354,423,83.7,6505,1393,137,157,87.3,183,203,90.1,29,50,58.0,1,0.3,+0.7,5,34,2,0,29
286,Anthony Lopes,pt  POR,GK,Lyon,27,1990,34.0,851,1065,79.9,24625,13665,107,107,100.0,429,432,99.3,315,526,59.9,0,0.0,0.0,0,3,0,0,0
