,id,eventId,minute,second,teamId,x,y,expandedMinute,qualifiers,satisfiedEventsTypes,isTouch,period.value,period.displayName,type.value,type.displayName,outcomeType.value,outcomeType.displayName,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal,cardType.value,cardType.displayName,venue,opponent
10,1344214479.0,8.0,0,12.0,130,64.2,22.5,0,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '5'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[90, 69]",True,1,FirstHalf,50,Dispossessed,1,Successful,115868.0,,,,,,,,,,,,,Johan Cruijff Arena,Willem II
11,1176170858.0,5.0,0,12.0,115,35.8,77.5,0,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[90, 141]",True,1,FirstHalf,7,Tackle,0,Unsuccessful,66462.0,,,,,,,,,,,,,Johan Cruijff Arena,Willem II
12,1603568641.0,9.0,0,13.0,130,63.3,24.1,0,"[{'type': {'value': 4, 'displayName': 'Throughball'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '33.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '81.8'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.3'}]","[90, 119, 28, 123, 129, 35, 36, 216, 217]",True,1,FirstHalf,1,Pass,0,Unsuccessful,22300.0,81.8,33.4,,,,,,,,,,,Johan Cruijff Arena,Willem II
13,1978682006.0,11.0,0,15.0,115,18.0,63.9,0,"[{'type': {'value': 169, 'displayName': 'LeadingToAttempt'}}]",[98],False,1,FirstHalf,51,Error,1,Successful,121821.0,,,,,,,,,,,,,Johan Cruijff Arena,Willem II
14,1500572214.0,6.0,0,16.0,115,0.0,0.0,0,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",[],False,1,FirstHalf,59,KeeperSweeper,1,Successful,121821.0,,,,,,,,,,,,,Johan Cruijff Arena,Willem II
15,1280564990.0,7.0,0,17.0,115,17.8,62.0,0,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '63.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '2.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '19.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '10'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[90, 117, 119, 127, 35, 36, 214, 217]",True,1,FirstHalf,1,Pass,0,Unsuccessful,121821.0,19.9,63.7,,,,,,,,,,,Johan Cruijff Arena,Willem II
16,1685950129.0,10.0,0,17.0,130,83.6,34.7,0,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '7'}]","[90, 59]",True,1,FirstHalf,74,BlockedPass,1,Successful,326505.0,,,,,,,,,,,,,Johan Cruijff Arena,Willem II
17,1845965252.0,11.0,0,18.0,130,88.8,36.7,0,"[{'type': {'value': 22, 'displayName': 'RegularPlay'}}, {'type': {'value': 103, 'displayName': 'GoalMouthZ'}, 'value': '6.9'}, {'type': {'value': 214, 'displayName': 'BigChance'}}, {'type': {'value': 102, 'displayName': 'GoalMouthY'}, 'value': '50.4'}, {'type': {'value': 20, 'displayName': 'RightFoot'}}, {'type': {'value': 101, 'displayName': 'SavedOffline'}}, {'type': {'value': 147, 'displayName': 'BlockedY'}, 'value': '46.8'}, {'type': {'value': 146, 'displayName': 'BlockedX'}, 'value': '96.9'}, {'type': {'value': 100, 'displayName': 'SixYardBlock'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '8'}, {'type': {'value': 63, 'displayName': 'BoxRight'}}, {'type': {'value': 78, 'displayName': 'LowCentre'}}, {'type': {'value': 82, 'displayName': 'Blocked'}}]","[90, 8, 9, 200, 1, 3, 11]",True,1,FirstHalf,15,SavedShot,1,Successful,326505.0,,,96.9,46.8,6.9,50.4,True,,,,,,Johan Cruijff Arena,Willem II
18,1143095289.0,8.0,0,18.0,115,1.2,54.9,0,"[{'type': {'value': 94, 'displayName': 'OutfielderBlock'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '11'}, {'type': {'value': 14, 'displayName': 'LastMan'}}]","[90, 95, 57]",True,1,FirstHalf,10,Save,1,Successful,108379.0,,,,,,,,,,,,,Johan Cruijff Arena,Willem II
19,1844155478.0,13.0,0,36.0,130,92.0,0.0,0,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '7.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '96.3'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.9'}]","[90, 211, 35, 36, 216]",True,1,FirstHalf,1,Pass,1,Successful,115868.0,96.3,7.0,,,,,,,,,,,Johan Cruijff Arena,Willem II
20,1605557500.0,14.0,0,37.0,130,96.3,7.0,0,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '2.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '90.9'}]","[90, 118, 116, 29, 204, 34, 37, 216, 217]",True,1,FirstHalf,1,Pass,1,Successful,326505.0,90.9,2.3,,,,,,,,,,,Johan Cruijff Arena,Willem II
21,1478735836.0,15.0,0,40.0,130,90.9,2.3,0,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]",[90],True,1,FirstHalf,61,BallTouch,1,Successful,115868.0,,,,,,,,,,,,,Johan Cruijff Arena,Willem II
22,1852847731.0,10.0,0,41.0,115,8.2,94.8,0,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '16'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]",[63],False,1,FirstHalf,4,Foul,0,Unsuccessful,361789.0,,,,,,,,,,,,,Johan Cruijff Arena,Willem II
23,1386508639.0,16.0,0,41.0,130,91.8,5.2,0,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '10'}]","[90, 62]",True,1,FirstHalf,4,Foul,1,Successful,,,,,,,,,,,,,,Johan Cruijff Arena,Willem II
24,2023426004.0,17.0,1,17.0,130,91.4,4.0,1,"[{'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '53.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '95.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '33.8'}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 1, 'displayName': 'Longball'}}]","[90, 123, 125, 35, 36, 216, 217]",True,1,FirstHalf,1,Pass,0,Unsuccessful,22300.0,95.1,53.4,,,,,,,,,,,Johan Cruijff Arena,Willem II
25,2033969412.0,12.0,1,20.0,115,4.2,49.3,1,[],[],False,1,FirstHalf,53,CrossNotClaimed,1,Successful,121821.0,,,,,,,,,,,,,Johan Cruijff Arena,Willem II
26,1405099510.0,13.0,1,21.0,115,4.6,47.0,1,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '0.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '48.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.0'}, {'type': {'value': 15, 'displayName': 'Head'}}]","[90, 93, 94, 56, 214]",True,1,FirstHalf,12,Clearance,1,Successful,141376.0,0.0,48.4,,,,,,,,,,,Johan Cruijff Arena,Willem II
27,1265309328.0,14.0,1,22.0,115,0.0,48.4,1,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 73, 'displayName': 'MissLeft'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '18'}]",[121],False,1,FirstHalf,6,CornerAwarded,0,Unsuccessful,141376.0,,,,,,,,,,,,,Johan Cruijff Arena,Willem II
28,2050762260.0,18.0,1,22.0,130,100.0,38.8,1,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '14'}, {'type': {'value': 75, 'displayName': 'MissRight'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]",[121],False,1,FirstHalf,6,CornerAwarded,1,Successful,22300.0,,,,,,,,,,,,,Johan Cruijff Arena,Willem II
29,1804486747.0,19.0,1,40.0,130,99.5,0.5,1,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '91.4'}, {'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 6, 'displayName': 'CornerTaken'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.9'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '65.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '78.3'}]","[90, 118, 123, 124, 30, 31, 33, 34, 36, 216, 217]",True,1,FirstHalf,1,Pass,1,Successful,22300.0,78.3,91.4,,,,,,,,,,,Johan Cruijff Arena,Willem II
30,1289518447.0,20.0,1,46.0,130,78.3,91.4,1,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '84.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '59.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.4'}]","[90, 118, 116, 29, 34, 37, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,279423.0,59.1,84.8,,,,,,,,,,,Johan Cruijff Arena,Willem II
31,2053022807.0,21.0,1,49.0,130,59.1,84.8,1,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '29.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '62.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '35.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.7'}]","[90, 116, 29, 34, 37, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,349932.0,35.4,62.3,,,,,,,,,,,Johan Cruijff Arena,Willem II
32,1843098734.0,22.0,1,53.0,130,35.4,62.3,1,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '33.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '36.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 35, 37, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,260843.0,36.1,33.3,,,,,,,,,,,Johan Cruijff Arena,Willem II
33,1632070051.0,23.0,1,56.0,130,37.8,28.6,1,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '9.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '45.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.2'}]","[90, 116, 29, 35, 37, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,29474.0,45.0,9.2,,,,,,,,,,,Johan Cruijff Arena,Willem II
34,2045679217.1,,2,,130,90.7,46.6,2,[],[60],False,1,FirstHalf,10000,OffsideGiven,0,Unsuccessful,322163.0,,,,,,,,,,,,,Johan Cruijff Arena,Willem II
35,1206128164.0,24.0,2,0.0,130,46.3,9.2,2,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '25.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '70.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '6.2'}]","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,1,FirstHalf,1,Pass,1,Successful,22300.0,70.4,6.2,,,,,,,,,,,Johan Cruijff Arena,Willem II
36,2096508893.0,15.0,2,7.0,115,24.8,92.3,2,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '25'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]",[63],False,1,FirstHalf,4,Foul,0,Unsuccessful,361789.0,,,,,,,,,,,,,Johan Cruijff Arena,Willem II
37,1659304662.0,25.0,2,7.0,130,75.2,7.7,2,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '15'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 13, 'displayName': 'Foul'}}]","[90, 62]",True,1,FirstHalf,4,Foul,1,Successful,115868.0,,,,,,,,,,,,,Johan Cruijff Arena,Willem II
38,1148024509.0,17.0,2,29.0,115,13.4,54.6,2,[],[61],False,1,FirstHalf,55,OffsideProvoked,1,Successful,108379.0,,,,,,,,,,,,,Johan Cruijff Arena,Willem II
39,2045679217.0,26.0,2,29.0,130,74.0,5.8,2,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '46.6'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 7, 'displayName': 'PlayerCaughtOffside'}, 'value': '322163'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '90.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 216]",True,1,FirstHalf,2,OffsidePass,1,Successful,22300.0,90.7,46.6,,,,,,,,,,,Johan Cruijff Arena,Willem II
40,1972986425.0,18.0,3,2.0,115,10.1,51.8,3,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '21.1'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '63.0'}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 241, 'displayName': 'IndirectFreekickTaken'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '66.7'}]","[90, 119, 127, 132, 35, 37, 216, 217]",True,1,FirstHalf,1,Pass,0,Unsuccessful,121821.0,66.7,21.1,,,,,,,,,,,Johan Cruijff Arena,Willem II
41,1154472104.0,28.0,3,5.0,130,33.8,78.9,3,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '65.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '45.3'}]","[90, 116, 29, 35, 37, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,279423.0,45.3,65.1,,,,,,,,,,,Johan Cruijff Arena,Willem II
42,2092554016.0,29.0,3,6.0,130,45.3,65.1,3,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '48.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '51.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.0'}]","[90, 116, 29, 35, 37, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,326505.0,48.0,51.0,,,,,,,,,,,Johan Cruijff Arena,Willem II
43,2084268489.0,30.0,3,7.0,130,48.0,51.0,3,[],[92],False,1,FirstHalf,49,BallRecovery,1,Successful,115868.0,,,,,,,,,,,,,Johan Cruijff Arena,Willem II
44,2095559593.0,31.0,3,8.0,130,48.0,51.0,3,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '30.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '43.9'}]","[90, 116, 29, 34, 37, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,115868.0,43.9,30.6,,,,,,,,,,,Johan Cruijff Arena,Willem II
45,1578986219.0,32.0,3,11.0,130,68.0,24.1,3,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '76.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '25.0'}]","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,1,FirstHalf,1,Pass,1,Successful,349932.0,76.7,25.0,,,,,,,,,,,Johan Cruijff Arena,Willem II
46,1628396444.0,33.0,3,14.0,130,79.4,27.4,3,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '30.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '76.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '3.4'}]","[90, 118, 116, 29, 204, 34, 36, 216, 217]",True,1,FirstHalf,1,Pass,1,Successful,326505.0,76.8,30.3,,,,,,,,,,,Johan Cruijff Arena,Willem II
47,1320312863.0,34.0,3,15.0,130,81.6,38.0,3,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '76.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '27.9'}, {'type': {'value': 210, 'displayName': 'ShotAssist'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 11113, 'displayName': 'KeyPass'}}]","[90, 118, 116, 29, 122, 204, 39, 45, 34, 37, 216, 217]",True,1,FirstHalf,1,Pass,1,Successful,349932.0,76.8,27.9,,,,,,,,,,,Johan Cruijff Arena,Willem II
48,1117622377.0,35.0,3,17.0,130,76.8,27.9,3,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 22, 'displayName': 'RegularPlay'}}, {'type': {'value': 103, 'displayName': 'GoalMouthZ'}, 'value': '94.4'}, {'type': {'value': 77, 'displayName': 'HighLeft'}}, {'type': {'value': 29, 'displayName': 'Assisted'}}, {'type': {'value': 102, 'displayName': 'GoalMouthY'}, 'value': '57.0'}, {'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '34'}, {'type': {'value': 18, 'displayName': 'OutOfBoxCentre'}}, {'type': {'value': 72, 'displayName': 'LeftFoot'}}]","[90, 6, 9, 2, 3, 12]",True,1,FirstHalf,13,MissedShots,1,Successful,115868.0,,,,,94.4,57.0,True,34.0,349932.0,,,,Johan Cruijff Arena,Willem II
