,Player,Nation,Pos,Squad,Age,Born,90s,SCA_SCA,SCA90_SCA,PassLive_SCA Types,PassDead_SCA Types,Drib_SCA Types,Sh_SCA Types,Fld_SCA Types,Def_SCA Types,GCA_GCA,GCA90_GCA,PassLive_GCA Types,PassDead_GCA Types,Drib_GCA Types,Sh_GCA Types,Fld_GCA Types,Def_GCA Types
145,Víctor Díaz,es  ESP,DF,Granada,33,1988,16.7,13,0.78,11,0,0,2,0,0,1,0.06,1,0,0,0,0,0
146,Landry Dimata,be  BEL,"FW,MF",Espanyol,23,1997,6.0,19,3.15,13,0,2,1,3,0,1,0.17,0,0,0,1,0,0
147,Stole Dimitrievski,mk  MKD,GK,Rayo Vallecano,27,1993,30.8,7,0.23,4,3,0,0,0,0,0,0.00,0,0,0,0,0,0
148,Matías Dituro,ar  ARG,GK,Celta Vigo,34,1987,38.0,3,0.08,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
149,Djené,tg  TOG,DF,Getafe,29,1991,34.6,28,0.81,20,1,2,1,2,2,3,0.09,3,0,0,0,0,0
150,Naïs Djouahra,fr  FRA,"FW,MF",Real Sociedad,21,1999,2.4,9,3.82,7,0,1,1,0,0,0,0.00,0,0,0,0,0,0
151,Marko Dmitrović,rs  SRB,GK,Sevilla,29,1992,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
152,Jaume Doménech,es  ESP,GK,Valencia,30,1990,3.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
153,Carlos Dominguez,es  ESP,DF,Celta Vigo,20,2001,3.8,2,0.52,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
154,Mario Dominguez,es  ESP,FW,Valencia,17,2004,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
155,John Donald,es  ESP,DF,Elche,20,2000,2.0,2,1.00,1,0,0,0,0,1,0,0.00,0,0,0,0,0,0
156,Domingos Duarte,pt  POR,DF,Granada,26,1995,18.7,10,0.53,8,1,0,1,0,0,0,0.00,0,0,0,0,0,0
157,Óscar Duarte,cr  CRC,DF,Levante,32,1989,19.7,9,0.46,6,0,0,2,0,1,0,0.00,0,0,0,0,0,0
158,Rubén Duarte,es  ESP,DF,Alavés,25,1995,29.1,58,1.99,36,16,0,0,3,3,5,0.17,3,1,0,0,1,0
159,Unai Dufur,es  ESP,DF,Osasuna,22,1999,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
160,Aritz Elustondo,es  ESP,DF,Real Sociedad,27,1994,23.4,10,0.43,8,0,0,1,1,0,1,0.04,1,0,0,0,0,0
161,Adri Embarba,es  ESP,"FW,MF",Espanyol,29,1992,22.1,92,4.17,44,26,9,5,6,2,6,0.27,2,3,0,1,0,0
162,Emerson,br  BRA,DF,Barcelona,22,1999,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
163,Youssef En-Nesyri,ma  MAR,FW,Sevilla,24,1997,14.2,11,0.77,9,0,0,1,1,0,3,0.21,2,0,0,0,1,0
164,Gonzalo Escalante,ar  ARG,MF,Alavés,28,1993,14.4,18,1.25,13,0,0,4,1,0,3,0.21,1,0,0,1,1,0
165,Aarón Escandell,es  ESP,GK,Granada,25,1995,3.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
166,Sergio Escudero,es  ESP,"DF,MF",Granada,31,1989,15.9,46,2.89,28,7,1,7,2,1,5,0.31,3,1,1,0,0,0
167,Alfonso Espino,uy  URU,DF,Cádiz,29,1992,37.0,75,2.03,58,10,1,2,1,3,3,0.08,2,1,0,0,0,0
168,Estanis,es  ESP,FW,Barcelona,17,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
169,Pervis Estupiñán,ec  ECU,DF,Villarreal,23,1998,17.5,29,1.66,24,3,0,2,0,0,5,0.29,5,0,0,0,0,0
170,Abdessamad Ezzalzouli,ma  MAR,FW,Barcelona,19,2001,6.4,17,2.64,9,0,6,1,1,0,2,0.31,1,0,0,1,0,0
171,Radamel Falcao,co  COL,FW,Rayo Vallecano,35,1986,9.3,17,1.83,8,0,2,4,2,1,4,0.43,0,0,0,3,1,0
172,Fali,es  ESP,"DF,MF",Cádiz,27,1993,20.0,13,0.65,10,1,0,2,0,0,1,0.05,0,1,0,0,0,0
173,Omar Faraj,se  SWE,FW,Levante,19,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
174,Ansu Fati,es  ESP,FW,Barcelona,18,2002,3.7,10,2.68,6,0,1,0,2,1,3,0.80,1,0,0,0,1,1
175,Aleix Febas,es  ESP,MF,Mallorca,25,1996,1.3,2,1.54,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
176,Nabil Fekir,fr  FRA,MF,Betis,28,1993,31.0,170,5.47,84,48,20,4,11,3,19,0.61,12,5,2,0,0,0
177,Felipe,br  BRA,DF,Atlético Madrid,32,1989,16.7,11,0.66,10,0,0,1,0,0,2,0.12,2,0,0,0,0,0
178,João Félix,pt  POR,"FW,MF",Atlético Madrid,21,1999,14.0,49,3.49,32,1,7,2,7,0,9,0.64,8,0,1,0,0,0
179,Aitor Fernández,es  ESP,GK,Levante,30,1991,13.0,3,0.23,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0
180,Álex Fernández,es  ESP,MF,Cádiz,28,1992,22.8,45,1.97,29,11,0,4,0,1,3,0.13,3,0,0,0,0,0
181,Fernando,br  BRA,"MF,DF",Sevilla,34,1987,20.6,26,1.26,23,1,0,1,0,1,4,0.19,2,1,0,1,0,0
182,Fidel,es  ESP,MF,Elche,31,1989,25.1,92,3.66,66,15,6,2,2,1,11,0.44,10,1,0,0,0,0
183,José Fontán,es  ESP,DF,Celta Vigo,21,2000,3.1,4,1.30,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
184,Juan Foyth,ar  ARG,DF,Villarreal,23,1998,21.4,28,1.31,26,1,1,0,0,0,1,0.05,1,0,0,0,0,0
185,Enric Franquesa,es  ESP,"DF,FW",Levante,24,1997,6.9,9,1.30,8,0,0,1,0,0,1,0.14,1,0,0,0,0,0
186,Jorge de Frutos,es  ESP,"MF,FW",Levante,24,1997,19.6,62,3.17,35,3,13,8,2,1,12,0.61,7,0,2,2,0,1
187,Javi Galán,es  ESP,DF,Celta Vigo,26,1994,36.6,62,1.69,50,4,2,1,4,1,5,0.14,4,0,0,1,0,0
188,Iñigo Ruiz de Galarreta,es  ESP,MF,Mallorca,27,1993,15.3,29,1.89,23,1,2,1,0,2,1,0.07,1,0,0,0,0,0
189,Thiago Galhardo,br  BRA,"FW,MF",Celta Vigo,32,1989,12.8,25,1.96,19,0,0,5,1,0,4,0.31,4,0,0,0,0,0
