,Player,Nation,Pos,Squad,Age,Born,MP_Playing Time,Min_Playing Time,Mn/MP_Playing Time,Min%_Playing Time,90s_Playing Time,Starts_Playing Time,Mn/Start_Starts,Compl_Starts,Subs_Subs,Mn/Sub_Subs,unSub_Subs,PPM_Team Success,onG_Team Success,onGA_Team Success,+/-_Team Success,+/-90_Team Success,On-Off_Team Success,onxG_Team Success (xG),onxGA_Team Success (xG),xG+/-_Team Success (xG),xG+/-90_Team Success (xG),On-Off_Team Success (xG)
148,Samuel Chukwueze,ng  NGA,"MF,FW",Villarreal,22,1999,27,1333,49,39.0,14.8,12,78,3,15,27,0,1.63,26,14,+12,+0.81,+0.21,26.6,23.5,+3.1,+0.21,-0.37
149,Víctor Chust,es  ESP,DF,Cádiz,21,2000,25,1830,73,53.5,20.3,20,85,17,5,28,12,1.08,22,27,-5,-0.25,+0.38,22.7,27.6,-4.9,-0.24,+0.04
150,Jasper Cillessen,nl  NED,GK,Valencia,32,1989,17,1457,86,42.6,16.2,17,86,16,0,,12,1.18,22,29,-7,-0.43,-0.52,21.6,23.9,-2.3,-0.14,0.00
151,Pathé Ciss,sn  SEN,MF,Rayo Vallecano,27,1994,31,1097,35,32.1,12.2,11,64,1,20,20,4,1.23,12,15,-3,-0.25,+0.06,16.2,17.6,-1.3,-0.11,-0.09
152,Carlos Clerc,es  ESP,DF,Levante,29,1992,19,1514,80,44.3,16.8,18,84,13,1,6,5,0.42,16,37,-21,-1.25,-1.06,21.0,25.6,-4.6,-0.27,-0.50
153,Coke,es  ESP,DF,Levante,34,1987,6,118,20,3.5,1.3,1,84,0,5,7,32,2.00,6,2,+4,+3.05,+3.84,5.4,3.1,+2.4,+1.81,+1.86
154,Álex Collado,es  ESP,"MF,FW",Granada,22,1999,17,1020,60,29.8,11.3,13,71,3,4,23,2,0.88,9,16,-7,-0.62,-0.24,12.9,17.8,-4.9,-0.43,+0.11
155,Arnau Comas,es  ESP,DF,Barcelona,21,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
156,Eray Cömert,ch  SUI,DF,Valencia,23,1998,8,408,51,11.9,4.5,5,79,2,3,5,8,1.13,5,6,-1,-0.22,-0.10,5.4,5.0,+0.4,+0.08,+0.25
157,Santi Comesaña,es  ESP,MF,Rayo Vallecano,24,1996,35,2682,77,78.4,29.8,32,81,13,3,34,0,1.09,32,34,-2,-0.07,+1.03,40.3,36.9,+3.3,+0.11,+0.73
158,Diego Conde,es  ESP,GK,Getafe,22,1998,1,6,6,0.2,0.1,0,,0,1,6,36,3.00,1,0,+1,+15.00,+15.24,0.2,0.2,+0.1,+0.78,+1.02
159,Francis Coquelin,fr  FRA,MF,Villarreal,30,1991,20,830,42,24.3,9.2,8,69,1,12,24,1,1.05,9,10,-1,-0.11,-1.05,10.9,13.2,-2.3,-0.25,-0.90
160,Jesús Corona,mx  MEX,"FW,DF",Sevilla,28,1993,18,1157,64,33.8,12.9,12,76,3,6,40,0,1.44,14,10,+4,+0.31,-0.44,16.6,14.6,+1.9,+0.15,+0.02
161,Ángel Correa,ar  ARG,"FW,MF",Atlético Madrid,26,1995,36,1856,52,54.3,20.6,21,69,5,15,27,0,1.89,39,21,+18,+0.87,+0.64,33.9,18.8,+15.1,+0.73,+0.46
162,Thierry Correia,pt  POR,DF,Valencia,22,1999,19,1414,74,41.3,15.7,18,78,9,1,19,1,1.21,20,11,+9,+0.57,+1.20,16.3,15.2,+1.1,+0.07,+0.36
163,Hélder Costa,ao  ANG,"MF,FW",Valencia,27,1994,22,1118,51,32.7,12.4,13,80,5,9,9,11,1.27,14,23,-9,-0.72,-0.88,14.5,18.9,-4.4,-0.35,-0.31
164,Jaume Costa,es  ESP,DF,Mallorca,33,1988,25,1828,73,53.5,20.3,21,85,14,4,13,6,1.00,17,32,-15,-0.74,-0.06,22.6,28.4,-5.8,-0.28,-0.03
165,Thibaut Courtois,be  BEL,GK,Real Madrid,29,1992,36,3240,90,94.7,36.0,36,90,36,0,,1,2.36,79,29,+50,+1.39,+1.89,75.7,42.7,+33.0,+0.92,+2.11
166,Philippe Coutinho,br  BRA,"MF,FW",Barcelona,29,1992,12,503,42,14.7,5.6,5,62,0,7,27,4,1.33,7,7,0,0.00,-0.93,11.3,7.4,+3.9,+0.70,-0.04
167,Cristian,es  ESP,GK,Valencia,23,1998,0,,,,,0,,0,0,,2,,,,,,,,,,,
168,Cristo,es  ESP,DF,Real Sociedad,21,2000,1,17,17,0.5,0.2,0,,0,1,17,3,3.00,1,0,+1,+5.29,+5.24,1.0,0.0,+1.0,+5.32,+4.98
169,Juan Cruz Armada,es  ESP,DF,Osasuna,29,1992,23,1934,84,56.5,21.5,22,87,19,1,12,9,1.13,19,27,-8,-0.37,-0.01,20.1,23.7,-3.6,-0.17,+0.12
170,Marc Cucurella,es  ESP,"MF,DF",Getafe,23,1998,1,23,23,0.7,0.3,0,,0,1,23,0,0.00,0,0,0,0.00,+0.21,0.8,0.0,+0.8,+3.03,+3.28
171,Pablo Cuñat,es  ESP,GK,Levante,19,2002,0,,,,,0,,0,0,,6,,,,,,,,,,,
172,Matheus Cunha,br  BRA,FW,Atlético Madrid,22,1999,29,1063,37,31.1,11.8,8,70,0,21,24,1,1.59,28,14,+14,+1.19,+0.88,24.5,15.1,+9.5,+0.80,+0.40
173,Sergi Darder,es  ESP,MF,Espanyol,27,1993,36,3125,87,91.4,34.7,36,87,25,0,,0,1.14,39,49,-10,-0.29,+0.63,36.0,52.4,-16.4,-0.47,-0.41
174,Rodrigo De Paul,ar  ARG,MF,Atlético Madrid,27,1994,36,2151,60,62.9,23.9,24,77,9,12,26,1,1.81,43,24,+19,+0.79,+0.58,39.9,23.3,+16.6,+0.70,+0.46
175,Lucas De Vega,br  BRA,MF,Barcelona,21,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
176,Thomas Delaney,dk  DEN,MF,Sevilla,29,1991,26,1549,60,45.3,17.2,15,82,9,11,29,1,1.96,23,12,+11,+0.64,+0.06,19.0,22.7,-3.6,-0.21,-0.63
177,Fran Delgado,es  ESP,DF,Betis,20,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,
178,Ousmane Dembélé,fr  FRA,FW,Barcelona,24,1997,21,1409,67,41.2,15.7,15,84,7,6,25,2,2.05,33,14,+19,+1.21,+0.72,30.5,15.4,+15.2,+0.97,+0.40
179,Yusuf Demir,at  AUT,FW,Barcelona,18,2003,6,192,32,5.6,2.1,2,60,0,4,18,10,1.50,2,1,+1,+0.47,-0.34,3.4,2.6,+0.8,+0.37,-0.38
180,Sergiño Dest,us  USA,"DF,FW",Barcelona,20,2000,21,1512,72,44.2,16.8,17,84,9,4,20,4,1.67,23,15,+8,+0.48,-0.56,29.2,15.7,+13.6,+0.81,+0.13
181,Boulaye Dia,sn  SEN,FW,Villarreal,24,1996,25,1269,51,37.1,14.1,13,75,3,12,25,4,1.56,22,9,+13,+0.92,+0.38,27.5,18.0,+9.5,+0.68,+0.38
182,Mouctar Diakhaby,gn  GUI,DF,Valencia,24,1996,29,1948,67,57.0,21.6,21,85,17,8,20,4,1.31,23,35,-12,-0.55,-0.98,21.6,33.0,-11.4,-0.53,-0.90
183,Javier Díaz,es  ESP,GK,Sevilla,24,1997,1,90,90,2.6,1.0,1,90,1,0,,33,1.00,1,1,0,0.00,-0.62,1.4,0.7,+0.6,+0.65,+0.53
184,Víctor Díaz,es  ESP,DF,Granada,33,1988,22,1500,68,43.9,16.7,18,78,10,4,23,11,1.09,22,32,-10,-0.60,-0.27,20.3,29.6,-9.4,-0.56,-0.09
185,Sergio Diez Roldan,es  ESP,DF,Atlético Madrid,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
186,Landry Dimata,be  BEL,"FW,MF",Espanyol,23,1997,17,541,32,15.8,6.0,4,73,1,13,19,14,0.94,6,10,-4,-0.67,-0.38,8.2,11.1,-2.9,-0.48,-0.06
187,Stole Dimitrievski,mk  MKD,GK,Rayo Vallecano,27,1993,31,2772,89,81.1,30.8,30,90,30,1,72,6,1.32,35,37,-2,-0.06,+1.19,40.0,39.1,+0.9,+0.03,+0.39
188,Matías Dituro,ar  ARG,GK,Celta Vigo,34,1987,38,3420,90,100.0,38.0,38,90,38,0,,0,1.21,43,43,0,0.00,,46.7,49.6,-2.8,-0.07,
189,Djené,tg  TOG,DF,Getafe,29,1991,35,3115,89,91.1,34.6,35,89,33,0,,0,1.00,30,37,-7,-0.20,+0.09,31.4,35.5,-4.1,-0.12,+1.26
190,Naïs Djouahra,fr  FRA,"FW,MF",Real Sociedad,21,1999,7,219,31,6.4,2.4,1,70,0,6,25,17,1.43,3,4,-1,-0.41,-0.52,3.4,3.7,-0.3,-0.13,-0.52
191,Marko Dmitrović,rs  SRB,GK,Sevilla,29,1992,6,540,90,15.8,6.0,6,90,6,0,,31,2.33,12,5,+7,+1.17,+0.67,9.5,6.1,+3.4,+0.57,+0.52
192,Jaume Doménech,es  ESP,GK,Valencia,30,1990,4,343,86,10.0,3.8,3,90,3,1,73,28,1.75,8,4,+4,+1.05,+1.31,4.8,5.3,-0.5,-0.14,0.00
193,Carlos Dominguez,es  ESP,DF,Celta Vigo,20,2001,8,344,43,10.1,3.8,3,86,2,5,17,24,2.25,6,2,+4,+1.05,+1.16,5.9,5.7,+0.2,+0.05,+0.13
194,Mario Dominguez,es  ESP,FW,Valencia,17,2004,2,25,13,0.7,0.3,0,,0,2,13,2,2.00,0,0,0,0.00,+0.13,0.3,0.1,+0.2,+0.59,+0.74
195,John Donald,es  ESP,DF,Elche,20,2000,2,180,90,5.3,2.0,2,90,2,0,,12,1.50,3,2,+1,+0.50,+0.86,3.6,3.4,+0.2,+0.08,+0.88
196,Domingos Duarte,pt  POR,DF,Granada,26,1995,21,1687,80,49.3,18.7,19,85,16,2,34,4,0.81,21,31,-10,-0.53,-0.17,22.3,31.2,-8.9,-0.47,+0.08
197,Óscar Duarte,cr  CRC,DF,Levante,32,1989,23,1773,77,51.8,19.7,20,84,15,3,33,10,1.09,25,36,-11,-0.56,+0.21,29.6,28.8,+0.8,+0.04,+0.07
198,Rubén Duarte,es  ESP,DF,Alavés,25,1995,34,2621,77,76.6,29.1,31,83,19,3,13,0,0.91,25,44,-19,-0.65,+1.04,33.0,45.5,-12.5,-0.43,+0.79
199,Unai Dufur,es  ESP,DF,Osasuna,22,1999,1,90,90,2.6,1.0,1,90,1,0,,5,0.00,0,2,-2,-2.00,-1.68,0.7,1.2,-0.5,-0.48,-0.27
200,Aritz Elustondo,es  ESP,DF,Real Sociedad,27,1994,30,2105,70,61.5,23.4,22,88,19,8,21,6,1.77,27,21,+6,+0.26,+0.46,34.1,25.5,+8.6,+0.37,+0.02
201,Adri Embarba,es  ESP,"FW,MF",Espanyol,29,1992,32,1986,62,58.1,22.1,24,75,6,8,22,6,1.19,21,23,-2,-0.09,+0.60,23.2,31.8,-8.6,-0.39,+0.11
202,Emerson,br  BRA,DF,Barcelona,22,1999,3,91,30,2.7,1.0,1,62,0,2,15,0,2.33,3,3,0,0.00,-0.81,1.8,1.2,+0.6,+0.61,-0.13
203,Youssef En-Nesyri,ma  MAR,FW,Sevilla,24,1997,23,1277,56,37.3,14.2,15,73,3,8,24,2,1.83,13,5,+8,+0.56,-0.07,18.9,15.0,+3.9,+0.27,+0.22
204,Gonzalo Escalante,ar  ARG,MF,Alavés,28,1993,17,1300,76,38.0,14.4,15,81,6,2,40,0,0.88,14,26,-12,-0.83,+0.10,17.3,24.3,-7.0,-0.48,+0.21
205,Aarón Escandell,es  ESP,GK,Granada,25,1995,4,284,71,8.3,3.2,3,90,3,1,14,31,1.00,4,8,-4,-1.27,-0.89,2.7,5.7,-3.0,-0.96,-0.48
206,Sergio Escudero,es  ESP,"DF,MF",Granada,31,1989,27,1434,53,41.9,15.9,15,83,9,12,16,3,1.26,23,22,+1,+0.06,+0.88,21.6,23.5,-1.9,-0.12,+0.68
207,Alfonso Espino,uy  URU,DF,Cádiz,29,1992,37,3329,90,97.3,37.0,37,90,36,0,,0,1.03,35,51,-16,-0.43,-0.43,44.4,54.5,-10.2,-0.28,-0.57
208,Estanis,es  ESP,FW,Barcelona,17,2003,1,11,11,0.3,0.1,0,,0,1,11,0,3.00,0,0,0,0.00,-0.79,0.0,0.6,-0.6,-5.18,-5.93
209,Pervis Estupiñán,ec  ECU,DF,Villarreal,23,1998,28,1575,56,46.1,17.5,17,78,7,11,22,9,1.46,30,17,+13,+0.74,+0.11,34.6,22.8,+11.9,+0.68,+0.44
210,Jokin Ezkieta,es  ESP,GK,Athletic Club,24,1996,0,,,,,0,,0,0,,27,,,,,,,,,,,
211,Abdessamad Ezzalzouli,ma  MAR,FW,Barcelona,19,2001,10,580,58,17.0,6.4,6,81,1,4,24,3,1.70,8,8,0,0.00,-0.95,11.5,6.7,+4.8,+0.75,+0.02
212,Radamel Falcao,co  COL,FW,Rayo Vallecano,35,1986,22,838,38,24.5,9.3,8,75,2,14,17,4,1.00,10,12,-2,-0.21,+0.10,13.7,14.1,-0.4,-0.05,0.00
213,Fali,es  ESP,"DF,MF",Cádiz,27,1993,28,1803,64,52.7,20.0,23,74,11,5,22,5,1.21,20,24,-4,-0.20,+0.47,24.7,29.2,-4.5,-0.22,+0.08
214,Omar Faraj,se  SWE,FW,Levante,19,2002,1,4,4,0.1,0.0,0,,0,1,4,1,3.00,0,0,0,0.00,+0.66,0.0,0.8,-0.8,-17.15,-17.17
215,Ansu Fati,es  ESP,FW,Barcelona,18,2002,10,336,34,9.8,3.7,3,59,0,7,23,0,1.70,8,4,+4,+1.07,+0.31,4.6,3.8,+0.7,+0.20,-0.60
216,Aleix Febas,es  ESP,MF,Mallorca,25,1996,4,117,29,3.4,1.3,1,58,0,3,20,14,0.25,2,5,-3,-2.31,-1.65,1.6,3.5,-1.9,-1.47,-1.24
217,Nabil Fekir,fr  FRA,MF,Betis,28,1993,34,2794,82,81.7,31.0,33,84,15,1,33,1,1.71,51,32,+19,+0.61,+0.18,47.6,38.6,+8.9,+0.29,+0.11
218,Yassin Fekir,fr  FRA,FW,Betis,24,1997,0,,,,,0,,0,0,,3,,,,,,,,,,,
219,Felipe,br  BRA,DF,Atlético Madrid,32,1989,26,1504,58,44.0,16.7,15,87,13,11,18,8,2.00,32,25,+7,+0.42,-0.29,27.4,19.3,+8.1,+0.48,-0.07
220,João Félix,pt  POR,"FW,MF",Atlético Madrid,21,1999,24,1263,53,36.9,14.0,13,74,4,11,27,0,1.71,28,22,+6,+0.43,-0.24,20.7,15.5,+5.2,+0.37,-0.25
221,Aitor Fernández,es  ESP,GK,Levante,30,1991,13,1166,90,34.1,13.0,13,90,12,0,,22,0.62,12,29,-17,-1.31,-0.99,16.6,19.6,-3.1,-0.24,-0.37
222,Álex Fernández,es  ESP,MF,Cádiz,28,1992,32,2051,64,60.0,22.8,22,83,14,10,23,4,1.00,21,32,-11,-0.48,-0.15,27.9,37.5,-9.6,-0.42,-0.41
223,César Fernández,es  ESP,GK,Celta Vigo,17,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,
224,Marcos Fernández Cózar,,DF,Mallorca,,,0,,,,,0,,0,0,,2,,,,,,,,,,,
225,Fernando,br  BRA,"MF,DF",Sevilla,34,1987,24,1850,77,54.1,20.6,21,85,17,3,19,0,2.08,29,17,+12,+0.58,-0.05,25.0,23.0,+2.0,+0.10,-0.09
226,Fidel,es  ESP,MF,Elche,31,1989,33,2261,69,66.1,25.1,29,73,7,4,36,1,1.06,21,31,-10,-0.40,-0.24,21.7,40.9,-19.1,-0.76,-0.02
227,Juan Flere,ar  ARG,GK,Cádiz,23,1998,0,,,,,0,,0,0,,8,,,,,,,,,,,
228,José Fontán,es  ESP,DF,Celta Vigo,21,2000,9,276,31,8.1,3.1,3,75,2,6,9,25,1.00,1,4,-3,-0.98,-1.06,4.1,4.5,-0.4,-0.12,-0.05
229,Hernâni Fortes,pt  POR,"FW,MF",Levante,29,1991,0,,,,,0,,0,0,,1,,,,,,,,,,,
230,Juan Foyth,ar  ARG,DF,Villarreal,23,1998,25,1924,77,56.3,21.4,22,84,12,3,29,5,1.24,29,19,+10,+0.47,-0.49,34.8,26.5,+8.3,+0.39,-0.11
231,Enric Franquesa,es  ESP,"DF,FW",Levante,24,1997,16,625,39,18.3,6.9,6,75,4,10,18,17,0.69,7,12,-5,-0.72,-0.08,9.7,10.7,-1.0,-0.14,-0.18
232,José Friaza,es  ESP,FW,Elche,19,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,
233,Jorge de Frutos,es  ESP,"MF,FW",Levante,24,1997,25,1760,70,51.5,19.6,20,82,8,5,24,0,0.56,23,43,-20,-1.02,-0.75,26.3,30.2,-4.0,-0.20,-0.44
234,Toni Fuidias,es  ESP,GK,Real Madrid,20,2001,0,,,,,0,,0,0,,18,,,,,,,,,,,
235,George Gagua,ge  GEO,FW,Alavés,19,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
236,Javi Galán,es  ESP,DF,Celta Vigo,26,1994,37,3298,89,96.4,36.6,37,89,35,0,,0,1.22,43,43,0,0.00,0.00,45.3,48.3,-3.0,-0.08,-0.21
237,Iñigo Ruiz de Galarreta,es  ESP,MF,Mallorca,27,1993,22,1378,63,40.3,15.3,17,75,2,5,20,0,1.14,12,18,-6,-0.39,+0.53,16.8,18.2,-1.5,-0.10,+0.29
238,Thiago Galhardo,br  BRA,"FW,MF",Celta Vigo,32,1989,31,1148,37,33.6,12.8,9,76,3,22,21,2,1.06,18,16,+2,+0.16,+0.24,21.5,15.3,+6.2,+0.49,+0.84
239,Pablo Gálvez,es  ESP,FW,Mallorca,19,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,
240,Dani García,es  ESP,MF,Athletic Club,31,1990,32,2177,68,63.7,24.2,27,76,6,5,24,2,1.41,25,22,+3,+0.12,-0.17,31.1,28.2,+2.9,+0.12,-0.46
241,David García,es  ESP,DF,Osasuna,27,1994,35,3105,89,90.8,34.5,35,89,34,0,,1,1.34,37,45,-8,-0.23,+1.48,38.1,43.1,-5.0,-0.15,+0.82
242,Eric García,es  ESP,DF,Barcelona,20,2001,26,2039,78,59.6,22.7,23,82,16,3,48,7,2.00,46,20,+26,+1.15,+0.89,45.1,24.7,+20.5,+0.90,+0.42
243,Francisco Garcia,es  ESP,DF,Rayo Vallecano,21,1999,34,3025,89,88.5,33.6,34,89,32,0,,2,1.21,36,40,-4,-0.12,+1.48,44.2,45.4,-1.2,-0.04,+0.08
244,Joan García,es  ESP,GK,Espanyol,20,2001,2,108,54,3.2,1.2,1,90,1,1,18,30,0.50,1,3,-2,-1.67,-1.37,1.5,0.8,+0.7,+0.61,+1.08
245,Manu García,es  ESP,MF,Alavés,23,1998,24,1077,45,31.5,12.0,10,75,3,14,24,13,0.83,9,15,-6,-0.50,+0.57,12.3,18.1,-5.8,-0.48,+0.20
246,Raúl García,es  ESP,FW,Athletic Club,35,1986,35,1802,51,52.7,20.0,24,65,1,11,22,1,1.37,19,17,+2,+0.10,-0.18,26.0,22.8,+3.2,+0.16,-0.27
247,Rubén García,es  ESP,"MF,FW",Osasuna,28,1993,37,2375,64,69.4,26.4,30,74,1,7,21,1,1.27,25,36,-11,-0.42,-0.16,28.5,29.9,-1.3,-0.05,+0.56
248,Saúl García,es  ESP,MF,Alavés,26,1994,1,4,4,0.1,0.0,0,,0,1,4,21,3.00,0,0,0,0.00,+0.90,0.0,0.2,-0.2,-5.05,-4.44
249,Unai García,es  ESP,DF,Osasuna,29,1992,18,1408,78,41.2,15.6,15,89,14,3,25,18,0.94,10,18,-8,-0.51,-0.24,12.3,18.5,-6.2,-0.40,-0.30
250,Mario Gaspar,es  ESP,DF,Villarreal,30,1990,12,623,52,18.2,6.9,7,80,4,5,12,26,1.58,14,8,+6,+0.87,+0.22,11.7,10.7,+1.0,+0.14,-0.36
251,Gavi,es  ESP,"MF,FW",Barcelona,16,2004,34,2316,68,67.7,25.7,28,78,11,6,23,2,1.85,44,27,+17,+0.66,-0.40,43.7,22.4,+21.3,+0.82,+0.28
252,Tomás Giaquinto,ar  ARG,MF,Mallorca,21,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
253,David Gil,es  ESP,GK,Cádiz,27,1994,0,,,,,0,,0,0,,38,,,,,,,,,,,
254,Óscar Gil,es  ESP,DF,Espanyol,24,1997,22,1688,77,49.4,18.8,20,82,8,2,27,1,1.27,21,21,0,0.00,+0.68,21.1,24.4,-3.3,-0.17,+0.52
255,Mario Gila,es  ESP,DF,Real Madrid,20,2000,2,25,13,0.7,0.3,0,,0,2,13,1,3.00,2,0,+2,+7.20,+5.95,0.6,0.1,+0.4,+1.53,+0.73
256,Carlos Giménez,es  ESP,DF,Levante,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
257,Alan Godoy,es  ESP,FW,Alavés,18,2003,0,,,,,0,,0,0,,4,,,,,,,,,,,
258,Dani Gómez,es  ESP,FW,Levante,23,1998,28,1063,38,31.1,11.8,11,68,1,17,19,5,0.86,18,28,-10,-0.85,-0.27,21.5,23.0,-1.5,-0.13,-0.20
259,Jonathan Gomez,mx  MEX,DF,Real Sociedad,17,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
260,Maxi Gómez,uy  URU,FW,Valencia,24,1996,29,1956,67,57.2,21.7,21,82,9,8,30,0,1.31,27,28,-1,-0.05,+0.20,25.1,28.2,-3.1,-0.14,0.00
261,Moi Gómez,es  ESP,"MF,FW",Villarreal,27,1994,29,1286,44,37.6,14.3,13,75,4,16,20,8,1.69,20,14,+6,+0.42,-0.42,24.6,18.9,+5.7,+0.40,-0.06
262,Papu Gómez,ar  ARG,"FW,MF",Sevilla,33,1988,29,1784,62,52.2,19.8,19,76,6,10,34,1,1.86,29,11,+18,+0.91,+0.63,23.0,20.5,+2.5,+0.13,-0.01
263,Sergi Gómez,es  ESP,DF,Espanyol,29,1992,31,2720,88,79.5,30.2,31,88,27,0,,6,1.03,34,47,-13,-0.43,-0.43,35.5,48.9,-13.4,-0.44,-0.03
264,Antonio Gomis,es  ESP,GK,Atlético Madrid,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
265,Maxime Gonalons,fr  FRA,MF,Granada,32,1989,25,1550,62,45.3,17.2,20,72,9,5,24,1,1.00,19,25,-6,-0.35,+0.18,16.2,31.4,-15.2,-0.88,-0.68
266,Diego González,es  ESP,DF,Elche,26,1995,28,1793,64,52.4,19.9,19,85,17,9,19,8,1.25,21,26,-5,-0.25,+0.14,18.4,39.1,-20.7,-1.04,-0.60
267,Édgar González,es  ESP,DF,Betis,24,1997,21,1464,70,42.8,16.3,14,90,14,7,29,16,2.05,32,21,+11,+0.68,+0.17,27.1,24.3,+2.8,+0.17,-0.17
268,Giovanni González,uy  URU,DF,Mallorca,26,1994,9,365,41,10.7,4.1,3,82,1,6,20,8,0.78,2,9,-7,-1.73,-1.14,4.1,5.4,-1.3,-0.32,-0.06
269,Hugo González,es  ESP,MF,Valencia,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
270,Nicolás González,es  ESP,MF,Barcelona,19,2002,27,1114,41,32.6,12.4,12,72,2,15,17,4,2.04,21,10,+11,+0.89,+0.15,22.5,15.2,+7.3,+0.59,-0.21
271,Peter González,do  DOM,"MF,DF",Real Madrid,19,2002,3,27,9,0.8,0.3,0,,0,3,9,1,2.00,1,0,+1,+3.33,+2.06,1.0,0.5,+0.5,+1.73,+0.93
272,Roberto González,es  ESP,"FW,MF",Betis,20,2001,4,135,34,3.9,1.5,1,79,0,3,19,6,1.75,4,1,+3,+2.00,+1.48,2.6,0.9,+1.7,+1.13,+0.89
273,Urko González,es  ESP,DF,Real Sociedad,20,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,
274,Gori,es  ESP,MF,Espanyol,19,2002,1,9,9,0.3,0.1,0,,0,1,9,4,1.00,0,0,0,0.00,+0.34,0.1,0.0,+0.1,+1.26,+1.70
275,Aleix Gorjon,es  ESP,DF,Espanyol,18,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
276,Andoni Gorosabel,es  ESP,DF,Real Sociedad,24,1996,32,2289,72,66.9,25.4,25,83,12,7,29,5,1.59,28,22,+6,+0.24,+0.47,40.4,26.4,+14.0,+0.55,+0.56
277,Jaume Grau,es  ESP,MF,Osasuna,24,1997,1,3,3,0.1,0.0,0,,0,1,3,10,3.00,0,0,0,0.00,+0.37,0.0,0.1,0.0,-1.43,-1.21
278,Ivo Grbić,hr  CRO,GK,Atlético Madrid,25,1996,0,,,,,0,,0,0,,1,,,,,,,,,,,
279,Dominik Greif,sk  SVK,GK,Mallorca,24,1997,1,90,90,2.6,1.0,1,90,1,0,,13,0.00,2,3,-1,-1.00,-0.30,2.2,0.9,+1.3,+1.33,+1.64
280,Clément Grenier,fr  FRA,MF,Mallorca,30,1991,5,60,12,1.8,0.7,0,,0,5,12,5,1.40,2,0,+2,+3.00,+3.78,1.5,1.5,0.0,+0.05,+0.32
281,Arnaut Groeneveld,nl  NED,FW,Villarreal,24,1997,23,1472,64,43.0,16.4,17,77,6,6,28,0,1.48,25,19,+6,+0.37,-0.56,26.7,22.7,+4.0,+0.25,-0.33
282,Andrés Guardado,mx  MEX,MF,Betis,34,1986,28,1393,50,40.7,15.5,17,70,5,11,18,7,1.79,21,15,+6,+0.39,-0.32,22.2,20.6,+1.7,+0.11,-0.27
283,Sergi Guardiola,es  ESP,FW,Rayo Vallecano,30,1991,32,1710,53,50.0,19.0,20,74,3,12,19,3,1.09,21,25,-4,-0.21,+0.16,25.7,20.9,+4.9,+0.26,+0.60
284,Nemanja Gudelj,rs  SRB,"DF,MF",Sevilla,29,1991,21,1046,50,30.6,11.6,9,82,5,12,26,13,1.86,8,9,-1,-0.09,-1.00,11.5,14.5,-3.0,-0.26,-0.56
285,Gonçalo Guedes,pt  POR,"FW,MF",Valencia,24,1996,36,2606,72,76.2,29.0,30,83,14,6,20,1,1.25,40,42,-2,-0.07,+0.26,34.1,36.3,-2.2,-0.08,+0.27
286,Javier Guerra,es  ESP,MF,Valencia,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
287,Ander Guevara,es  ESP,MF,Real Sociedad,24,1997,17,867,51,25.4,9.6,11,74,3,6,9,21,1.65,10,10,0,0.00,-0.11,12.6,9.3,+3.3,+0.34,-0.03
288,John Guidetti,se  SWE,"FW,MF",Alavés,29,1992,10,279,28,8.2,3.1,2,60,0,8,20,14,0.30,3,7,-4,-1.29,-0.43,4.1,5.3,-1.2,-0.40,+0.24
289,Hugo Guillamón,es  ESP,"MF,DF",Valencia,21,2000,31,2361,76,69.0,26.2,28,82,19,3,23,2,1.32,38,40,-2,-0.08,+0.18,28.0,34.5,-6.5,-0.25,-0.34
290,Gerard Gumbau,es  ESP,MF,Elche,26,1994,31,1890,61,55.3,21.0,20,79,10,11,28,2,1.06,26,34,-8,-0.38,-0.15,17.8,38.5,-20.7,-0.99,-0.52
291,Jon Guridi,es  ESP,MF,Real Sociedad,26,1995,8,206,26,6.0,2.3,1,81,0,7,18,16,1.38,2,4,-2,-0.87,-1.01,4.2,3.4,+0.8,+0.35,-0.01
292,Raúl Guti,es  ESP,MF,Elche,24,1996,31,1627,52,47.6,18.1,17,79,8,14,21,5,1.00,16,17,-1,-0.06,+0.50,15.7,28.9,-13.3,-0.73,+0.04
293,Marcos Mauro López Gutiérrez,ar  ARG,DF,Cádiz,30,1991,3,136,45,4.0,1.5,1,90,1,2,23,13,0.67,0,3,-3,-1.99,-1.63,0.7,3.2,-2.5,-1.65,-1.45
294,Miguel Gutiérrez,es  ESP,DF,Real Madrid,20,2001,3,260,87,7.6,2.9,3,87,1,0,,8,3.00,12,3,+9,+3.12,+1.98,7.0,3.9,+3.0,+1.05,+0.27
