,Player,Nation,Pos,Squad,Age,Born,90s,Cmp_Total,Att_Total,Cmp%_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp%_Short,Cmp_Medium,Att_Medium,Cmp%_Medium,Cmp_Long,Att_Long,Cmp%_Long,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog
140,Fabinho,br  BRA,"DF,MF",Liverpool,27-174,1993,21.5,1498,1644,91.1,31385,7925,425,456,93.2,827,872,94.8,233,296,78.7,0,0.4,-0.4,3,75,4,1,74
141,Bruno Fernandes,pt  POR,MF,Manchester Utd,26-219,1994,29.3,1451,1957,74.1,27908,8082,684,804,85.1,511,637,80.2,230,405,56.8,11,10.2,+0.8,86,158,84,7,202
142,Federico Fernández,ar  ARG,DF,Newcastle Utd,32-053,1989,16.3,472,606,77.9,10410,3181,144,168,85.7,223,259,86.1,102,166,61.4,0,0.3,-0.3,4,15,3,2,17
143,Fernandinho,br  BRA,MF,Manchester City,35-346,1985,11.1,719,827,86.9,13630,3403,309,341,90.6,314,349,90.0,92,127,72.4,0,0.6,-0.6,8,115,13,1,76
144,Sam Field,eng  ENG,MF,West Brom,22-342,1998,0.7,15,23,65.2,223,41,10,14,71.4,4,5,80.0,1,3,33.3,0,0.0,0.0,0,1,0,0,2
145,Roberto Firmino,br  BRA,FW,Liverpool,29-195,1991,25.5,815,1023,79.7,12179,3001,474,557,85.1,259,321,80.7,52,73,71.2,5,4.2,+0.8,31,62,28,0,98
146,John Fleck,sco  SCO,MF,Sheffield Utd,29-234,1991,21.6,711,927,76.7,11513,3685,376,417,90.2,239,296,80.7,68,164,41.5,2,2.1,-0.1,27,88,20,1,81
147,Phil Foden,eng  ENG,"FW,MF",Manchester City,20-322,2000,15.1,564,693,81.4,8561,1754,332,369,90.0,184,222,82.9,34,71,47.9,5,3.7,+1.3,30,33,17,1,48
148,Wesley Fofana,fr  FRA,DF,Leicester City,20-119,2000,19.7,1113,1282,86.8,23080,6305,350,386,90.7,577,630,91.6,178,248,71.8,0,0.3,-0.3,5,76,1,0,61
149,Pablo Fornals,es  ESP,"FW,MF",West Ham,25-052,1996,21.8,568,736,77.2,9410,2650,306,347,88.2,204,268,76.1,52,87,59.8,3,1.9,+1.1,18,45,21,3,71
150,Fraser Forster,eng  ENG,GK,Southampton,33-029,1988,6.0,111,218,50.9,3671,2518,24,24,100.0,40,43,93.0,46,149,30.9,0,0.0,0.0,0,1,0,0,0
151,Timothy Fosu-Mensah,nl  NED,DF,Manchester Utd,23-103,1998,0.9,65,75,86.7,1070,258,30,34,88.2,32,34,94.1,3,6,50.0,0,0.3,-0.3,2,4,1,1,1
152,Ryan Fraser,sco  SCO,"FW,MF",Newcastle Utd,27-050,1994,10.3,243,369,65.9,4220,1330,119,138,86.2,85,119,71.4,31,88,35.2,2,2.1,-0.1,25,7,10,9,17
153,Fred,br  BRA,MF,Manchester Utd,28-041,1993,22.4,1298,1480,87.7,25760,6285,485,535,90.7,584,635,92.0,210,259,81.1,0,2.4,-2.4,20,153,16,0,125
154,Ryan Fredericks,eng  ENG,"DF,FW",West Ham,28-187,1992,5.0,158,221,71.5,2363,832,92,109,84.4,55,80,68.8,7,21,33.3,1,1.2,-0.2,12,8,11,7,13
155,Christian Fuchs,at  AUT,DF,Leicester City,35-008,1986,7.8,478,589,81.2,9088,3503,204,229,89.1,218,256,85.2,55,93,59.1,0,0.0,0.0,1,42,2,1,33
156,Darnell Furlong,eng  ENG,DF,West Brom,25-166,1995,25.6,574,957,60.0,10715,4630,266,333,79.9,216,356,60.7,82,227,36.1,3,1.9,+1.1,15,43,16,12,57
157,Conor Gallagher,eng  ENG,MF,West Brom,21-068,2000,22.1,624,783,79.7,11189,2426,290,340,85.3,239,269,88.8,77,133,57.9,2,0.9,+1.1,13,66,14,2,45
158,Eric García,es  ESP,DF,Manchester City,20-096,2001,2.4,221,236,93.6,4541,1244,71,75,94.7,115,118,97.5,34,42,81.0,0,0.1,-0.1,2,20,0,0,12
159,Dwight Gayle,eng  ENG,"FW,MF",Newcastle Utd,30-180,1990,4.7,72,93,77.4,948,131,48,54,88.9,20,26,76.9,1,7,14.3,0,0.2,-0.2,4,0,2,0,3
160,Jean-Philippe Gbamin,ci  CIV,MF,Everton,25-202,1995,0.1,6,9,66.7,122,36,3,4,75.0,2,3,66.7,1,1,100.0,0,0.0,0.0,0,1,0,0,1
161,David de Gea,es  ESP,GK,Manchester Utd,30-159,1990,23.5,412,536,76.9,10758,6511,119,120,99.2,162,169,95.9,128,242,52.9,0,0.0,0.0,0,3,0,0,0
162,Anwar El Ghazi,nl  NED,FW,Aston Villa,25-347,1995,11.1,263,383,68.7,4165,1177,154,191,80.6,69,99,69.7,27,60,45.0,0,1.7,-1.7,17,17,14,7,26
163,Kieran Gibbs,eng  ENG,DF,West Brom,31-201,1989,9.0,223,309,72.2,3929,1436,103,116,88.8,97,132,73.5,21,54,38.9,0,0.3,-0.3,3,15,3,3,16
164,Morgan Gibbs-White,eng  ENG,"FW,MF",Wolves,21-078,2000,1.3,55,71,77.5,902,185,30,36,83.3,17,18,94.4,7,13,53.8,0,0.1,-0.1,4,5,0,0,5
165,Billy Gilmour,sco  SCO,MF,Chelsea,19-308,2001,0.4,30,36,83.3,673,59,8,9,88.9,13,18,72.2,8,8,100.0,0,0.0,0.0,0,2,0,0,0
166,Olivier Giroud,fr  FRA,FW,Chelsea,34-197,1986,7.9,150,199,75.4,1797,219,107,136,78.7,24,35,68.6,6,6,100.0,0,0.7,-0.7,7,6,1,0,6
167,Ben Godfrey,eng  ENG,DF,Everton,23-090,1998,21.8,794,951,83.5,15569,4108,270,312,86.5,405,446,90.8,100,153,65.4,1,0.0,+1.0,0,45,3,1,36
168,André Gomes,pt  POR,MF,Everton,27-259,1993,15.5,666,801,83.1,13186,3181,283,324,87.3,262,298,87.9,109,154,70.8,1,0.9,+0.1,13,74,11,2,71
169,Joe Gomez,eng  ENG,DF,Liverpool,23-327,1997,6.6,480,532,90.2,11390,3061,99,106,93.4,278,296,93.9,99,123,80.5,0,0.0,0.0,1,30,0,0,38
170,Anthony Gordon,eng  ENG,"FW,MF",Everton,20-050,2001,1.0,22,26,84.6,365,94,12,13,92.3,8,8,100.0,2,4,50.0,0,0.0,0.0,1,1,2,0,3
171,Karlan Grant,eng  ENG,"FW,MF",West Brom,23-209,1997,12.1,160,219,73.1,2305,325,90,114,78.9,55,64,85.9,8,14,57.1,0,0.0,0.0,0,5,6,0,9
172,Demarai Gray,eng  ENG,FW,Leicester City,24-291,1996,0.2,7,11,63.6,116,11,4,4,100.0,2,2,100.0,1,2,50.0,0,0.0,0.0,0,1,0,0,0
173,Jack Grealish,eng  ENG,"FW,MF",Aston Villa,25-217,1995,22.0,783,1002,78.1,13427,4654,399,473,84.4,272,320,85.0,87,144,60.4,10,8.1,+1.9,76,73,63,4,150
174,Mason Greenwood,eng  ENG,FW,Manchester Utd,19-196,2001,15.6,464,555,83.6,7551,1182,262,289,90.7,158,184,85.9,35,57,61.4,2,1.4,+0.6,13,19,13,3,29
175,Pascal Groß,de  GER,"MF,DF",Brighton,29-304,1991,20.9,951,1284,74.1,19486,5601,378,448,84.4,388,472,82.2,175,327,53.5,6,4.9,+1.1,55,70,40,14,102
176,Kamil Grosicki,pl  POL,"FW,MF",West Brom,32-311,1988,1.6,32,49,65.3,532,171,13,16,81.3,15,20,75.0,2,10,20.0,1,0.1,+0.9,3,4,1,0,5
177,Vicente Guaita,es  ESP,GK,Crystal Palace,34-095,1987,31.0,507,909,55.8,18605,12995,71,72,98.6,174,179,97.2,261,657,39.7,0,0.0,0.0,0,7,0,0,0
178,İlkay Gündoğan,de  GER,MF,Manchester City,30-173,1990,19.7,1288,1423,90.5,21587,4098,657,696,94.4,501,541,92.6,108,145,74.5,1,3.8,-2.8,35,116,28,0,108
179,Antwoine Hackford,eng  ENG,"DF,FW",Sheffield Utd,17-026,2004,0.1,1,1,100.0,4,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
180,Sébastien Haller,ci  CIV,FW,West Ham,26-297,1994,10.4,171,252,67.9,2749,525,99,137,72.3,47,65,72.3,17,28,60.7,0,1.2,-1.2,9,13,5,1,19
181,Rekeem Harper,eng  ENG,MF,West Brom,21-038,2000,0.4,13,16,81.3,242,33,5,6,83.3,7,7,100.0,1,3,33.3,0,0.0,0.0,0,2,0,0,1
182,Jack Harrison,eng  ENG,MF,Leeds United,24-146,1996,24.9,624,911,68.5,10580,3372,320,404,79.2,239,315,75.9,56,137,40.9,5,5.0,0.0,45,27,50,15,84
183,Kortney Hause,eng  ENG,DF,Aston Villa,25-273,1995,4.0,105,141,74.5,2308,616,22,29,75.9,63,74,85.1,18,34,52.9,0,0.0,0.0,0,8,0,0,6
184,Kai Havertz,de  GER,"MF,FW",Chelsea,21-308,1999,14.2,584,680,85.9,8583,1326,344,378,91.0,179,206,86.9,38,47,80.9,3,1.4,+1.6,15,34,16,2,38
185,Isaac Hayden,eng  ENG,"MF,DF",Newcastle Utd,26-024,1995,21.6,629,790,79.6,12061,2696,247,291,84.9,295,339,87.0,83,123,67.5,0,0.4,-0.4,5,48,3,1,41
186,Michael Hector,jm  JAM,DF,Fulham,28-270,1992,2.9,139,175,79.4,3485,1313,21,25,84.0,78,83,94.0,39,64,60.9,0,0.0,0.0,1,10,1,0,11
187,Ahmed Hegazi,eg  EGY,DF,West Brom,30-080,1991,1.0,37,52,71.2,829,381,11,13,84.6,18,25,72.0,8,13,61.5,0,0.0,0.0,0,1,0,0,2
188,Dean Henderson,eng  ENG,GK,Manchester Utd,24-034,1997,7.5,126,170,74.1,2894,1533,39,39,100.0,59,59,100.0,28,71,39.4,0,0.0,0.0,0,0,0,0,0
189,Jordan Henderson,eng  ENG,"MF,DF",Liverpool,30-302,1990,18.9,1573,1813,86.8,32849,8658,515,559,92.1,782,828,94.4,260,391,66.5,1,1.4,-0.4,12,206,30,1,146
190,Jeff Hendrick,ie  IRL,MF,Newcastle Utd,29-074,1992,15.6,428,531,80.6,7529,1767,193,229,84.3,174,194,89.7,49,73,67.1,1,0.7,+0.3,4,27,5,1,35
191,Pablo Hernández,es  ESP,MF,Leeds United,36-004,1985,3.8,234,314,74.5,4568,1511,96,118,81.4,98,121,81.0,37,56,66.1,2,0.6,+1.4,5,37,11,1,50
192,Son Heung-min,kr  KOR,FW,Tottenham,28-281,1992,27.6,693,911,76.1,11182,2606,377,441,85.5,213,266,80.1,71,148,48.0,9,7.7,+1.3,58,25,23,2,53
193,Ki-Jana Hoever,nl  NED,DF,Wolves,19-087,2002,4.4,175,234,74.8,2916,1029,91,103,88.3,68,97,70.1,13,23,56.5,0,0.1,-0.1,2,9,3,1,10
194,Rob Holding,eng  ENG,DF,Arsenal,25-207,1995,22.4,1217,1370,88.8,27508,7536,304,320,95.0,659,704,93.6,250,335,74.6,1,0.2,+0.8,4,84,6,0,81
195,Mason Holgate,eng  ENG,DF,Everton,24-175,1996,19.6,751,963,78.0,17132,5985,197,228,86.4,398,466,85.4,152,250,60.8,0,0.6,-0.6,8,48,11,4,58
196,Conor Hourihane,ie  IRL,MF,Aston Villa,30-072,1991,2.5,116,155,74.8,2503,557,31,35,88.6,52,64,81.3,27,46,58.7,1,0.8,+0.2,4,18,2,1,9
197,Callum Hudson-Odoi,eng  ENG,"FW,DF",Chelsea,20-159,2000,10.8,494,599,82.5,8300,1964,275,310,88.7,158,187,84.5,54,82,65.9,3,2.6,+0.4,28,23,33,9,52
198,Niall Huggins,wal  WAL,DF,Leeds United,20-118,2000,0.4,17,23,73.9,240,57,11,14,78.6,6,6,100.0,0,3,0.0,0,0.0,0.0,0,1,0,0,0
199,Pierre Højbjerg,dk  DEN,MF,Tottenham,25-253,1995,31.0,1936,2184,88.6,36597,9814,776,850,91.3,876,962,91.1,255,331,77.0,3,1.5,+1.5,14,197,15,2,156
200,Odion Ighalo,ng  NGA,FW,Manchester Utd,31-303,1989,0.1,1,1,100.0,7,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
201,Kelechi Iheanacho,ng  NGA,FW,Leicester City,24-194,1996,9.9,218,271,80.4,3235,464,133,150,88.7,64,79,81.0,15,27,55.6,0,1.9,-1.9,13,18,13,0,21
202,Danny Ings,eng  ENG,FW,Southampton,28-266,1992,20.6,287,444,64.6,4395,1240,167,219,76.3,84,130,64.6,26,54,48.1,4,2.5,+1.5,20,23,16,6,41
203,Branislav Ivanović,rs  SRB,DF,West Brom,37-052,1984,8.5,265,311,85.2,5966,1426,66,74,89.2,147,163,90.2,52,71,73.2,0,0.1,-0.1,1,11,3,0,10
204,Alex Iwobi,ng  NGA,"FW,DF",Everton,24-347,1996,15.1,474,617,76.8,8733,2600,192,222,86.5,211,262,80.5,58,97,59.8,2,1.8,+0.2,15,29,25,8,64
205,Phil Jagielka,eng  ENG,DF,Sheffield Utd,38-241,1982,5.8,142,184,77.2,3668,1007,34,39,87.2,57,70,81.4,49,70,70.0,0,0.0,0.0,0,4,0,0,5
206,Alireza Jahanbakhsh,ir  IRN,"FW,MF",Brighton,27-247,1993,3.0,89,121,73.6,1405,310,42,50,84.0,32,42,76.2,9,15,60.0,1,1.8,-0.8,7,3,8,3,8
207,Daniel James,wal  WAL,FW,Manchester Utd,23-156,1997,8.3,204,263,77.6,2766,626,131,155,84.5,58,76,76.3,5,9,55.6,0,0.9,-0.9,6,5,9,2,21
208,Reece James,eng  ENG,DF,Chelsea,21-128,1999,20.3,1286,1536,83.7,24288,6013,537,589,91.2,580,651,89.1,156,253,61.7,2,2.6,-0.6,32,63,41,21,97
209,Alexandre Jankewitz,ch  SUI,MF,Southampton,19-111,2001,0.0,2,3,66.7,31,25,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,1,0,1
210,Gabriel Jesus,br  BRA,FW,Manchester City,24-012,1997,18.5,482,574,84.0,6520,746,306,343,89.2,122,144,84.7,22,34,64.7,3,2.9,+0.1,22,19,11,1,23
211,Raúl Jiménez,mx  MEX,FW,Wolves,29-345,1991,9.1,207,263,78.7,3241,561,126,150,84.0,52,64,81.3,22,32,68.8,0,0.8,-0.8,8,16,9,0,19
212,Joelinton,br  BRA,"FW,MF",Newcastle Utd,24-244,1996,18.7,384,521,73.7,5440,1044,241,289,83.4,113,157,72.0,19,32,59.4,2,1.9,+0.1,15,15,8,2,20
213,Ben Johnson,eng  ENG,DF,West Ham,21-081,2000,4.7,98,147,66.7,1586,706,59,66,89.4,25,41,61.0,10,25,40.0,0,0.0,0.0,1,8,0,0,9
214,Sam Johnstone,eng  ENG,GK,West Brom,28-021,1993,30.0,526,1017,51.7,21621,14683,42,42,100.0,158,165,95.8,325,807,40.3,1,0.4,+0.6,1,24,0,0,0
215,Curtis Jones,eng  ENG,MF,Liverpool,20-075,2001,12.1,820,899,91.2,13891,2956,396,425,93.2,328,345,95.1,80,99,80.8,1,1.1,-0.1,12,95,22,2,64
216,Jorginho,it  ITA,MF,Chelsea,29-116,1991,17.4,1219,1368,89.1,21979,5178,552,596,92.6,517,564,91.7,130,179,72.6,1,1.6,-0.6,17,114,16,0,84
217,Willian José,br  BRA,FW,Wolves,29-143,1991,9.0,181,219,82.6,3126,377,93,107,86.9,61,69,88.4,21,24,87.5,0,0.4,-0.4,8,10,1,0,9
218,Diogo Jota,pt  POR,FW,Liverpool,24-132,1996,9.1,249,325,76.6,4065,956,136,159,85.5,89,112,79.5,20,34,58.8,0,1.4,-1.4,9,27,7,0,34
219,James Justin,eng  ENG,DF,Leicester City,23-051,1998,23.0,989,1248,79.2,16540,5520,496,557,89.0,413,497,83.1,68,140,48.6,1,1.6,-0.6,18,56,33,7,92
220,Ozan Kabak,tr  TUR,DF,Liverpool,21-021,2000,6.9,401,441,90.9,8561,2112,125,134,93.3,207,213,97.2,68,93,73.1,0,0.0,0.0,0,12,0,0,11
221,Aboubakar Kamara,mr  MTN,"FW,DF",Fulham,26-039,1995,3.5,92,128,71.9,1504,409,46,57,80.7,35,41,85.4,7,21,33.3,0,0.4,-0.4,6,4,4,1,11
222,Harry Kane,eng  ENG,FW,Tottenham,27-261,1993,28.3,539,764,70.5,10536,3329,239,307,77.9,195,260,75.0,89,145,61.4,13,6.3,+6.7,36,87,36,6,114
223,N'Golo Kanté,fr  FRA,MF,Chelsea,30-017,1991,21.5,1208,1388,87.0,22345,4910,491,547,89.8,567,622,91.2,128,173,74.0,2,1.0,+1.0,20,95,12,1,93
224,Moise Kean,it  ITA,FW,Everton,21-046,2000,0.2,7,9,77.8,124,0,2,3,66.7,4,4,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0
225,Michael Keane,eng  ENG,DF,Everton,28-094,1993,27.2,1398,1571,89.0,31574,9996,311,341,91.2,807,848,95.2,258,350,73.7,1,0.9,+0.1,6,93,5,0,71
226,Neeskens Kebano,cd  COD,"FW,MF",Fulham,29-036,1992,1.3,33,42,78.6,409,99,25,25,100.0,6,11,54.5,1,3,33.3,0,0.0,0.0,0,1,0,0,2
227,Naby Keïta,gn  GUI,MF,Liverpool,26-064,1995,5.8,311,356,87.4,5328,1190,143,166,86.1,133,141,94.3,27,35,77.1,0,0.8,-0.8,6,31,10,1,32
228,Caoimhín Kelleher,ie  IRL,GK,Liverpool,22-143,1998,2.0,51,62,82.3,1459,732,6,6,100.0,26,26,100.0,19,30,63.3,0,0.0,0.0,0,0,0,0,0
229,Jonjoe Kenny,eng  ENG,DF,Everton,24-031,1997,0.9,47,61,77.0,783,221,28,29,96.6,13,20,65.0,6,8,75.0,0,0.0,0.0,0,3,1,0,4
230,Reda Khadra,de  GER,FW,Brighton,19-285,2001,0.1,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
231,Max Kilman,eng  ENG,DF,Wolves,23-327,1997,12.5,542,618,87.7,10131,3638,210,222,94.6,279,302,92.4,49,86,57.0,1,0.5,+0.5,4,49,1,0,34
232,Joshua King,no  NOR,"MF,FW",Everton,29-090,1992,1.4,28,38,73.7,455,62,13,19,68.4,13,15,86.7,2,3,66.7,0,0.0,0.0,0,0,1,0,4
233,Mateusz Klich,pl  POL,MF,Leeds United,30-306,1990,23.4,1079,1358,79.5,18707,4921,522,600,87.0,398,475,83.8,124,203,61.1,5,3.7,+1.3,43,99,39,6,133
234,Robin Koch,de  GER,DF,Leeds United,24-272,1996,10.4,585,680,86.0,12575,3854,124,144,86.1,369,389,94.9,85,135,63.0,0,0.2,-0.2,4,33,2,0,39
235,Sead Kolašinac,ba  BIH,DF,Arsenal,27-299,1993,1.0,54,64,84.4,801,177,30,35,85.7,22,24,91.7,1,3,33.3,0,0.0,0.0,0,3,1,0,4
236,Terence Kongolo,nl  NED,DF,Fulham,27-060,1994,1.0,37,39,94.9,723,293,12,13,92.3,22,23,95.7,3,3,100.0,0,0.0,0.0,1,3,1,1,3
237,Ezri Konsa,eng  ENG,DF,Aston Villa,23-174,1997,27.5,838,969,86.5,19110,4458,193,217,88.9,476,510,93.3,162,226,71.7,0,0.0,0.0,0,31,1,0,28
238,Cheikhou Kouyaté,sn  SEN,DF,Crystal Palace,31-115,1989,27.7,837,1049,79.8,17071,5210,299,347,86.2,379,429,88.3,148,248,59.7,0,0.2,-0.2,4,28,2,1,26
239,Mateo Kovačić,hr  CRO,MF,Chelsea,26-344,1994,18.8,1489,1634,91.1,29052,7008,593,636,93.2,670,712,94.1,208,256,81.3,1,1.8,-0.8,22,158,21,0,154
240,Emil Krafth,se  SWE,DF,Newcastle Utd,26-256,1994,10.5,297,427,69.6,5151,2468,144,178,80.9,111,159,69.8,33,68,48.5,0,0.4,-0.4,6,18,3,3,17
241,Filip Krovinović,hr  CRO,MF,West Brom,25-229,1995,6.1,308,365,84.4,5338,1511,140,156,89.7,127,147,86.4,31,44,70.5,0,0.3,-0.3,5,37,7,0,40
242,Alexandre Lacazette,fr  FRA,FW,Arsenal,29-322,1991,20.0,377,483,78.1,5604,1086,211,264,79.9,120,140,85.7,27,44,61.4,2,2.4,-0.4,17,23,18,0,38
243,Adam Lallana,eng  ENG,"MF,FW",Brighton,32-340,1988,15.2,639,774,82.6,9948,2357,337,382,88.2,231,276,83.7,47,69,68.1,1,2.8,-1.8,26,46,25,3,63
244,Érik Lamela,ar  ARG,"FW,MF",Tottenham,29-042,1992,7.1,254,325,78.2,4384,885,129,152,84.9,86,102,84.3,34,52,65.4,0,0.9,-0.9,8,18,10,0,26
245,Tariq Lamptey,eng  ENG,DF,Brighton,20-197,2000,9.8,390,500,78.0,6346,1711,209,234,89.3,141,188,75.0,32,56,57.1,1,1.1,-0.1,11,12,12,7,27
246,Manuel Lanzini,ar  ARG,"MF,FW",West Ham,28-059,1993,4.5,198,231,85.7,3223,656,106,120,88.3,77,85,90.6,12,20,60.0,1,0.7,+0.3,9,12,4,0,12
247,Aymeric Laporte,fr  FRA,DF,Manchester City,26-323,1994,12.4,946,1035,91.4,19261,5317,296,315,94.0,519,545,95.2,128,163,78.5,0,0.2,-0.2,2,78,2,0,50
248,Jamaal Lascelles,eng  ENG,DF,Newcastle Utd,27-155,1993,18.1,487,599,81.3,10613,3333,131,147,89.1,273,299,91.3,79,141,56.0,0,0.0,0.0,1,30,5,0,32
249,Maxime Le Marchand,fr  FRA,DF,Fulham,31-186,1989,1.4,78,82,95.1,1841,642,18,18,100.0,43,45,95.6,16,18,88.9,0,0.0,0.0,0,3,1,0,6
250,Mario Lemina,ga  GAB,MF,Fulham,27-226,1993,15.1,591,691,85.5,11874,2831,204,231,88.3,285,317,89.9,86,123,69.9,0,0.8,-0.8,10,47,13,1,45
251,Bernd Leno,de  GER,GK,Arsenal,29-042,1992,29.8,808,1004,80.5,19334,9733,231,231,100.0,399,402,99.3,174,366,47.5,0,0.0,0.0,0,3,0,0,2
252,Khanya Leshabela,za  RSA,MF,Leicester City,21-209,1999,0.1,7,9,77.8,98,38,4,5,80.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,1
253,Jamal Lewis,nir  NIR,DF,Newcastle Utd,23-080,1998,20.3,634,832,76.2,11063,4545,306,348,87.9,244,303,80.5,70,139,50.4,1,1.6,-0.6,15,34,16,10,31
254,Victor Lindelöf,se  SWE,DF,Manchester Utd,26-272,1994,23.7,1369,1501,91.2,26588,8654,470,497,94.6,740,773,95.7,148,205,72.2,1,0.5,+0.5,5,88,5,0,79
255,Jesse Lingard,eng  ENG,"MF,FW",West Ham,28-121,1992,8.8,245,311,78.8,3801,1081,139,159,87.4,75,92,81.5,21,37,56.8,3,0.5,+2.5,8,25,11,3,32
256,Jake Livermore,eng  ENG,MF,West Brom,31-152,1989,13.6,281,376,74.7,4942,1144,124,151,82.1,110,144,76.4,36,61,59.0,0,0.2,-0.2,5,29,2,1,25
257,Diego Llorente,es  ESP,DF,Leeds United,27-242,1993,8.0,298,363,82.1,6963,1926,47,56,83.9,194,221,87.8,56,79,70.9,0,0.6,-0.6,3,20,1,0,14
258,Hugo Lloris,fr  FRA,GK,Tottenham,34-110,1986,31.0,608,859,70.8,18075,11678,155,156,99.4,218,222,98.2,232,478,48.5,0,0.0,0.0,0,5,0,0,0
259,Giovani Lo Celso,ar  ARG,MF,Tottenham,25-006,1996,7.2,280,365,76.7,4988,1301,137,153,89.5,99,127,78.0,39,66,59.1,1,1.0,0.0,11,26,8,0,35
260,Kevin Long,ie  IRL,DF,Burnley,30-240,1990,7.1,181,255,71.0,4324,1387,41,51,80.4,91,115,79.1,46,80,57.5,0,0.0,0.0,0,9,2,0,15
261,Shane Long,ie  IRL,"FW,MF",Southampton,34-083,1987,2.3,38,59,64.4,494,168,27,34,79.4,8,16,50.0,2,2,100.0,0,0.0,0.0,0,3,0,0,4
262,Matthew Longstaff,eng  ENG,MF,Newcastle Utd,21-025,2000,4.2,117,148,79.1,2121,341,53,64,82.8,44,50,88.0,19,30,63.3,0,0.1,-0.1,2,4,1,1,3
263,Sean Longstaff,eng  ENG,MF,Newcastle Utd,23-167,1997,11.3,350,437,80.1,7504,1661,128,144,88.9,138,156,88.5,73,116,62.9,1,0.7,+0.3,5,37,2,1,34
264,Ademola Lookman,eng  ENG,"FW,MF",Fulham,23-177,1997,25.8,742,980,75.7,12673,3719,352,407,86.5,297,362,82.0,71,147,48.3,4,4.5,-0.5,52,40,36,5,92
265,Max Lowe,eng  ENG,DF,Sheffield Utd,23-339,1997,6.1,145,223,65.0,2360,772,79,99,79.8,50,75,66.7,13,34,38.2,0,0.2,-0.2,3,14,5,1,16
266,Matthew Lowton,eng  ENG,DF,Burnley,31-310,1989,27.0,825,1195,69.0,16145,7423,376,418,90.0,295,409,72.1,143,331,43.2,0,1.5,-1.5,18,98,30,8,105
267,David Luiz,br  BRA,DF,Arsenal,33-358,1987,14.9,776,931,83.4,17839,5029,170,187,90.9,428,460,93.0,171,264,64.8,0,0.4,-0.4,2,59,7,0,57
268,Douglas Luiz,br  BRA,MF,Aston Villa,22-341,1998,25.1,952,1135,83.9,19689,4402,332,372,89.2,417,469,88.9,180,241,74.7,2,1.2,+0.8,16,98,12,3,83
269,John Lundstram,eng  ENG,MF,Sheffield Utd,27-056,1994,22.3,835,1033,80.8,15039,3336,387,418,92.6,333,378,88.1,95,191,49.7,2,1.2,+0.8,19,59,12,2,59
270,Alexis Mac Allister,ar  ARG,"MF,FW",Brighton,22-112,1998,9.5,252,314,80.3,4336,1117,117,139,84.2,96,117,82.1,29,38,76.3,1,1.9,-0.9,11,21,13,0,32
271,James Maddison,eng  ENG,"MF,FW",Leicester City,24-143,1996,18.3,640,853,75.0,11056,3185,338,388,87.1,203,250,81.2,81,166,48.8,5,3.8,+1.2,42,61,23,2,75
272,Harry Maguire,eng  ENG,DF,Manchester Utd,28-041,1993,31.0,1762,1990,88.5,39284,11363,442,490,90.2,961,1032,93.1,346,442,78.3,1,0.3,+0.7,6,174,7,1,91
273,Riyad Mahrez,dz  ALG,FW,Manchester City,30-053,1991,19.0,799,952,83.9,13070,2727,423,462,91.6,303,346,87.6,58,99,58.6,4,5.5,-1.5,37,28,48,6,79
274,Josh Maja,ng  NGA,FW,Fulham,22-109,1998,6.4,113,128,88.3,1749,115,65,69,94.2,36,39,92.3,9,10,90.0,0,0.9,-0.9,6,0,2,0,3
275,Sadio Mané,sn  SEN,FW,Liverpool,29-005,1992,25.3,613,835,73.4,10385,2062,311,391,79.5,216,282,76.6,70,98,71.4,5,4.0,+1.0,41,27,48,6,75
276,Javier Manquillo,es  ESP,DF,Newcastle Utd,26-345,1994,9.2,296,400,74.0,4706,2027,172,187,92.0,92,133,69.2,25,56,44.6,0,0.2,-0.2,4,15,4,2,21
277,Fernando Marçal,br  BRA,DF,Wolves,32-055,1989,6.8,298,358,83.2,5315,1994,152,162,93.8,112,133,84.2,33,54,61.1,0,0.1,-0.1,3,15,2,1,24
278,Solly March,eng  ENG,DF,Brighton,26-269,1994,18.6,681,975,69.8,12847,4328,319,374,85.3,261,350,74.6,94,205,45.9,1,1.7,-0.7,27,39,34,13,77
279,Pablo Marí,es  ESP,DF,Arsenal,27-227,1993,8.0,425,475,89.5,8637,2165,125,133,94.0,238,245,97.1,57,89,64.0,0,0.0,0.0,0,15,0,0,17
280,Anthony Martial,fr  FRA,FW,Manchester Utd,25-131,1995,16.4,404,488,82.8,5653,1141,248,280,88.6,120,144,83.3,16,20,80.0,3,2.0,+1.0,15,26,15,0,43
281,Martinelli,br  BRA,FW,Arsenal,19-301,2001,3.5,49,64,76.6,712,201,33,40,82.5,14,17,82.4,2,4,50.0,0,0.3,-0.3,3,1,2,0,5
