,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live_Pass Types,Dead_Pass Types,FK_Pass Types,TB_Pass Types,Press_Pass Types,Sw_Pass Types,Crs_Pass Types,CK_Pass Types,In_Corner Kicks,Out_Corner Kicks,Str_Corner Kicks,Ground_Height,Low_Height,High_Height,Left_Body Parts,Right_Body Parts,Head_Body Parts,TI_Body Parts,Other_Body Parts,Cmp,Off_Outcomes,Out_Outcomes,Int_Outcomes,Blocks_Outcomes
81,Franz Brorsson,se  SWE,DF,se  Malmö,25,1996,5.0,171,164,7,6,0,25,8,0,0,0,0,0,132,9,30,35,127,5,1,0,146,2,1,0,4
82,Marcelo Brozović,hr  CRO,MF,it  Inter,28,1992,7.0,558,528,30,22,0,81,20,1,5,4,1,0,427,60,71,81,456,14,2,2,502,1,5,13,8
83,Nicolas Bürgy,ch  SUI,DF,ch  Young Boys,25,1995,2.0,136,131,5,5,0,4,1,0,0,0,0,0,109,9,18,18,109,6,0,0,122,1,0,4,1
84,Heorhiy Bushchan,ua  UKR,GK,ua  Dynamo Kyiv,27,1994,5.0,196,140,56,12,1,6,3,0,0,0,0,0,98,6,92,26,140,0,0,26,133,1,6,3,1
85,Sergio Busquets,es  ESP,MF,es  Barcelona,33,1988,5.4,382,365,17,17,3,42,12,0,0,0,0,0,295,39,48,44,321,11,0,1,338,0,3,8,4
86,Vitaliy Buyalskyi,ua  UKR,"MF,FW",ua  Dynamo Kyiv,28,1993,4.8,115,108,7,0,0,26,2,4,0,0,0,0,89,15,11,28,79,3,0,3,91,3,0,2,2
87,Jovane Cabral,cv  CPV,"FW,MF",pt  Sporting CP,23,1998,0.9,23,22,1,1,0,4,0,1,0,0,0,0,16,5,2,8,12,2,0,1,17,0,0,1,3
88,Davide Calabria,it  ITA,DF,it  Milan,24,1996,3.5,145,116,29,6,0,26,4,4,0,0,0,0,71,32,42,16,93,8,23,1,103,1,4,6,6
89,Hakan Çalhanoğlu,tr  TUR,MF,it  Inter,27,1994,4.6,276,247,29,4,1,52,17,10,23,11,11,0,180,35,61,21,249,3,0,1,228,3,6,7,6
90,Mohamed Camara,ml  MLI,MF,at  RB Salzburg,21,2000,7.4,374,354,20,19,1,56,16,1,0,0,0,0,295,37,42,43,315,8,1,2,322,0,3,6,6
91,Eduardo Camavinga,fr  FRA,MF,es  Real Madrid,18,2002,3.4,181,172,9,4,0,23,11,1,0,0,0,0,128,17,36,146,13,12,5,2,159,1,1,4,4
92,Emre Can,de  GER,DF,de  Dortmund,27,1994,0.8,48,44,4,0,1,6,4,2,0,0,0,0,35,7,6,9,33,2,4,0,40,1,0,1,3
93,João Cancelo,pt  POR,DF,eng  Manchester City,27,1994,9.3,765,681,84,12,3,79,25,25,0,0,0,0,530,123,112,124,535,23,72,2,655,7,14,26,9
94,Nicolás Capaldo,ar  ARG,MF,at  RB Salzburg,23,1997,3.2,115,105,10,4,1,22,5,3,3,2,1,0,66,21,28,16,89,4,3,1,80,1,0,6,3
95,Étienne Capoue,fr  FRA,MF,es  Villarreal,33,1988,11.6,497,485,12,10,2,71,8,2,0,0,0,0,406,42,49,81,374,23,1,2,435,2,5,12,6
96,Fábio Cardoso,pt  POR,DF,pt  Porto,27,1994,1.7,51,50,1,1,0,6,1,0,0,0,0,0,37,5,9,8,37,2,0,0,40,0,1,2,1
97,Diego Carlos,br  BRA,DF,es  Sevilla,28,1993,6.0,406,394,12,11,0,45,27,1,0,0,0,0,299,30,77,47,330,17,1,1,357,1,3,3,4
98,Yannick Carrasco,be  BEL,"DF,MF",es  Atlético Madrid,27,1993,5.2,186,155,31,11,1,21,6,5,8,4,3,1,128,28,30,30,135,6,12,1,140,1,3,12,5
99,Scott Carson,eng  ENG,GK,eng  Manchester City,35,1985,0.2,5,2,3,0,0,0,0,0,0,0,0,0,5,0,0,1,4,0,0,0,5,0,0,0,0
100,Dani Carvajal,es  ESP,DF,es  Real Madrid,29,1992,10.6,667,577,90,12,1,106,14,23,0,0,0,0,454,114,99,39,514,31,77,1,577,0,5,17,15
101,Casemiro,br  BRA,MF,es  Real Madrid,29,1992,10.1,558,545,13,13,1,93,25,2,0,0,0,0,414,64,80,63,468,15,0,2,486,0,2,14,10
102,Frank Castañeda,co  COL,FW,md  Sheriff Tiraspol,27,1994,3.9,97,89,8,1,0,16,1,2,7,4,1,0,67,13,17,13,77,4,0,1,73,0,3,1,5
103,Koen Casteels,be  BEL,GK,de  Wolfsburg,29,1992,5.0,189,133,56,11,0,16,8,0,0,0,0,0,85,7,97,131,29,0,0,22,129,0,5,0,0
104,Edinson Cavani,uy  URU,FW,eng  Manchester Utd,34,1987,0.9,31,31,0,0,0,6,0,0,0,0,0,0,23,4,4,5,24,1,0,0,24,0,1,0,2
105,Dani Ceballos,es  ESP,"MF,FW",es  Real Madrid,24,1996,0.5,16,15,1,0,0,6,0,0,0,0,0,0,11,5,0,1,15,0,0,0,12,0,0,0,4
106,Dumitru Celeadnic,md  MDA,GK,md  Sheriff Tiraspol,29,1992,1.0,32,13,19,3,0,1,2,0,0,0,0,0,16,3,13,12,17,0,0,2,21,1,2,0,0
107,Zeki Çelik,tr  TUR,DF,fr  Lille,24,1997,6.5,374,302,72,4,1,37,10,10,0,0,0,0,213,80,81,26,267,10,68,0,292,3,4,21,10
108,Leonardo César Jardim,br  BRA,GK,fr  Lille,26,1995,2.0,39,30,9,1,0,2,0,0,0,0,0,0,18,3,18,4,26,0,0,8,25,3,1,0,1
109,Trevoh Chalobah,eng  ENG,DF,eng  Chelsea,22,1999,2.0,110,105,5,3,0,13,1,0,0,0,0,0,83,14,13,11,86,6,2,1,92,0,0,0,3
110,Giorgio Chiellini,it  ITA,DF,it  Juventus,36,1984,0.1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0
111,Federico Chiesa,it  ITA,"FW,MF",it  Juventus,23,1997,3.7,100,89,11,2,0,24,9,7,5,1,2,0,61,16,23,15,78,2,3,2,79,0,2,7,2
112,Ben Chilwell,eng  ENG,DF,eng  Chelsea,24,1996,2.1,111,80,31,1,0,8,2,4,10,4,4,0,67,21,23,80,10,1,20,0,88,0,0,3,4
113,Dmitri Chistyakov,ru  RUS,DF,ru  Zenit,27,1994,4.9,215,211,4,3,0,9,0,0,0,0,0,0,181,12,22,12,190,8,0,0,199,0,3,4,0
114,Andreas Christensen,dk  DEN,DF,eng  Chelsea,25,1996,6.7,570,558,12,3,0,68,6,1,0,0,0,0,483,31,56,43,488,22,9,1,534,0,5,7,2
115,Anders Christiansen,dk  DEN,MF,se  Malmö,31,1990,3.6,204,188,16,12,0,29,13,3,3,1,2,0,154,18,32,20,179,2,1,2,165,0,4,7,7
116,Samuel Chukwueze,ng  NGA,"MF,FW",es  Villarreal,22,1999,3.1,59,57,2,1,0,15,0,3,0,0,0,0,48,7,4,48,7,3,0,0,44,0,0,4,2
117,Claudinho,br  BRA,"MF,FW",ru  Zenit,24,1997,5.1,280,254,26,5,0,36,16,10,16,3,6,1,189,45,46,26,241,3,3,6,237,0,0,6,7
118,Sebastián Coates,uy  URU,DF,pt  Sporting CP,30,1990,6.0,230,220,10,10,0,39,4,0,0,0,0,0,170,23,37,33,175,15,0,0,198,1,6,5,3
119,Serafim Cojocari,md  MDA,FW,md  Sheriff Tiraspol,20,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,Maxim Cojocaru,md  MDA,"FW,MF",md  Sheriff Tiraspol,23,1998,0.2,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,2,0,0,0,1
121,Antonio Čolak,hr  CRO,FW,se  Malmö,27,1993,5.5,83,66,17,0,0,15,0,3,0,0,0,0,59,17,7,5,65,4,0,2,63,0,3,3,2
122,Kingsley Coman,fr  FRA,"FW,DF",de  Bayern Munich,25,1996,7.0,362,352,10,1,1,69,16,44,3,1,0,0,248,51,63,73,268,6,6,0,277,4,6,21,11
123,Francisco Conceição,pt  POR,"MF,FW",pt  Porto,18,2002,0.4,11,11,0,0,0,3,0,0,0,0,0,0,8,2,1,10,1,0,0,0,9,0,0,0,1
124,Francis Coquelin,fr  FRA,MF,es  Villarreal,30,1991,5.1,139,138,1,1,0,27,2,4,0,0,0,0,108,14,17,12,115,9,0,1,114,1,1,4,3
125,Jesús Corona,mx  MEX,"DF,FW",pt  Porto,28,1993,2.4,96,77,19,0,0,10,2,6,1,0,1,0,50,23,23,20,53,3,18,0,72,1,1,2,2
126,Ángel Correa,ar  ARG,"FW,MF",es  Atlético Madrid,26,1995,4.5,125,120,5,1,0,24,2,7,1,1,0,0,85,18,22,17,95,9,1,2,96,0,2,6,3
127,Joaquín Correa,ar  ARG,FW,it  Inter,26,1994,1.2,24,24,0,0,0,9,0,0,0,0,0,0,19,2,3,2,18,2,0,1,22,0,0,0,0
128,Bruno Xavier Almeida Costa,pt  POR,MF,pt  Porto,24,1997,0.1,10,9,1,1,0,3,0,0,0,0,0,0,7,2,1,0,9,0,0,0,9,0,0,0,0
129,Diogo Costa,pt  POR,GK,pt  Porto,21,1999,6.0,280,214,66,33,0,13,22,0,0,0,0,0,100,13,167,25,217,0,0,25,171,1,11,5,1
130,Thibaut Courtois,be  BEL,GK,es  Real Madrid,29,1992,13.7,503,409,94,26,0,62,14,0,0,0,0,0,304,18,181,296,133,0,0,65,378,2,13,4,0
131,Philippe Coutinho,br  BRA,"FW,MF",es  Barcelona,29,1992,1.2,73,69,4,1,0,9,1,2,1,0,0,0,54,11,8,5,63,2,2,0,55,1,3,3,4
132,Juan Cuadrado,co  COL,"DF,MF",it  Juventus,33,1988,5.2,306,274,32,2,0,31,13,13,11,4,5,0,199,52,55,35,240,10,19,0,247,2,7,15,7
133,Matheus Cunha,br  BRA,"FW,MF",es  Atlético Madrid,22,1999,1.6,18,17,1,0,0,2,0,0,0,0,0,0,15,3,0,3,13,1,0,1,16,0,0,1,1
134,Danilo D'Ambrosio,it  ITA,DF,it  Inter,32,1988,1.6,67,66,1,0,0,5,1,2,0,0,0,0,49,8,10,22,41,2,1,1,55,0,2,1,1
135,Cosimo Marco Da Graca,it  ITA,FW,it  Juventus,19,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,Johan Dahlin,se  SWE,GK,se  Malmö,34,1986,3.5,103,53,50,13,0,10,2,0,0,0,0,0,28,2,73,7,82,0,0,12,49,0,3,1,1
137,Mahmoud Dahoud,de  GER,MF,de  Dortmund,25,1996,2.4,157,150,7,0,1,15,4,1,7,2,3,1,129,8,20,17,135,2,0,3,122,1,2,5,4
138,Diogo Dalot,pt  POR,DF,eng  Manchester Utd,22,1999,2.6,162,143,19,1,0,15,10,5,0,0,0,0,101,25,36,13,120,6,18,0,133,2,3,3,2
139,Danilo,br  BRA,DF,it  Juventus,30,1991,5.0,392,366,26,6,1,27,4,4,0,0,0,0,300,43,49,37,322,9,20,2,347,3,5,3,10
140,Mohammed Daramy,dk  DEN,FW,nl  Ajax,19,2002,0.6,28,27,1,0,0,6,0,1,0,0,0,0,27,1,0,2,25,0,1,0,23,0,0,3,0
141,Matteo Darmian,it  ITA,DF,it  Inter,31,1989,2.2,68,58,10,2,0,10,3,6,0,0,0,0,40,15,13,11,45,4,8,0,49,0,3,5,1
142,Jonathan David,ca  CAN,FW,fr  Lille,21,2000,7.5,144,138,6,1,0,35,1,2,0,0,0,0,106,27,11,40,94,9,0,0,119,2,1,8,3
143,Alphonso Davies,ca  CAN,DF,de  Bayern Munich,20,2000,5.3,319,282,37,5,0,20,8,22,0,0,0,0,247,47,25,242,39,5,32,0,268,4,3,13,4
144,Kevin De Bruyne,be  BEL,MF,eng  Manchester City,30,1991,8.1,435,401,34,15,2,53,19,25,18,8,4,1,324,37,74,55,367,8,0,1,342,5,8,18,12
145,Charles De Ketelaere,be  BEL,FW,be  Club Brugge,20,2001,5.5,166,138,28,2,0,29,6,7,6,6,0,0,90,41,35,107,34,9,7,2,123,0,5,9,8
146,Rodrigo De Paul,ar  ARG,MF,es  Atlético Madrid,27,1994,6.4,304,278,26,20,3,47,12,10,3,1,1,0,200,43,61,7,279,13,3,1,228,2,7,16,10
147,Mattia De Sciglio,it  ITA,DF,it  Juventus,28,1992,3.2,194,165,29,1,0,11,5,16,0,0,0,0,118,43,33,43,118,4,28,0,153,0,2,4,10
148,Koni De Winter,be  BEL,DF,it  Juventus,19,2002,0.9,82,72,10,0,0,14,1,1,0,0,0,0,64,13,5,14,54,3,10,0,74,0,1,1,1
149,Thomas Delaney,dk  DEN,MF,es  Sevilla,29,1991,2.2,81,80,1,1,0,23,2,0,0,0,0,0,57,4,20,66,7,4,0,0,61,0,0,5,1
150,Liam Delap,eng  ENG,FW,eng  Manchester City,18,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,Ousmane Dembélé,fr  FRA,"FW,DF",es  Barcelona,24,1997,1.4,63,62,1,0,0,11,2,8,0,0,0,0,47,6,10,32,28,1,1,0,42,0,1,5,5
152,Yusuf Demir,at  AUT,"DF,FW",es  Barcelona,18,2003,1.1,52,47,5,0,0,8,2,0,0,0,0,0,36,9,7,41,5,0,5,0,42,0,0,1,3
153,Merih Demiral,tr  TUR,DF,it  Atalanta,23,1998,4.1,166,159,7,6,0,15,1,0,0,0,0,0,130,17,19,22,124,11,1,0,154,0,2,0,2
154,Dentinho,br  BRA,FW,ua  Shakhtar,32,1989,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0
155,Memphis Depay,nl  NED,FW,es  Barcelona,27,1994,5.8,278,229,49,8,0,60,19,20,28,9,11,0,211,19,48,43,228,3,2,1,206,3,4,10,10
156,Sergiño Dest,us  USA,"DF,FW",es  Barcelona,20,2000,2.6,128,113,15,1,0,12,1,8,0,0,0,0,99,17,12,14,96,3,14,0,106,0,1,3,4
157,Ersin Destanoğlu,tr  TUR,GK,tr  Beşiktaş,20,2001,5.0,151,101,50,6,0,6,3,0,0,0,0,0,65,4,82,10,114,0,0,21,102,2,6,1,0
158,Ángel Di María,ar  ARG,FW,fr  Paris S-G,33,1988,2.9,163,151,12,4,3,33,2,3,7,0,1,0,125,17,21,147,10,1,1,3,134,2,0,6,7
159,Boulaye Dia,sn  SEN,FW,es  Villarreal,24,1996,2.9,45,40,5,0,0,10,0,0,0,0,0,0,36,7,2,2,38,0,0,1,34,0,0,5,2
160,Abdou Diallo,sn  SEN,DF,fr  Paris S-G,25,1996,1.8,127,117,10,3,1,17,3,0,0,0,0,0,96,12,19,105,8,6,7,0,108,0,0,3,2
161,Amad Diallo,ci  CIV,MF,eng  Manchester Utd,19,2002,0.7,23,23,0,0,0,2,0,0,0,0,0,0,20,1,2,19,4,0,0,0,19,0,1,1,1
162,Rúben Dias,pt  POR,DF,eng  Manchester City,24,1997,7.4,473,462,11,8,0,52,16,0,0,0,0,0,380,26,67,73,370,17,3,3,428,0,3,4,2
163,Ismael Diawara,ml  MLI,GK,se  Malmö,26,1994,2.5,70,40,30,4,0,1,1,0,0,0,0,0,37,2,31,4,58,0,0,7,50,0,3,0,1
164,Brahim Díaz,es  ESP,MF,it  Milan,21,1999,3.9,126,121,5,0,1,27,3,1,0,0,0,0,96,14,16,42,76,6,1,1,99,1,2,4,4
165,Virgil van Dijk,nl  NED,DF,eng  Liverpool,30,1991,9.0,680,666,14,13,0,59,38,1,0,0,0,0,532,52,96,91,516,41,0,4,622,0,6,5,1
166,Federico Dimarco,it  ITA,DF,it  Inter,23,1997,3.1,196,149,47,7,0,17,18,10,21,14,5,0,107,32,57,162,10,5,19,0,158,0,5,3,8
167,Junior Dina Ebimbe,fr  FRA,MF,fr  Paris S-G,20,2000,0.1,9,9,0,0,0,2,0,0,0,0,0,0,8,1,0,0,8,1,0,0,9,0,0,0,0
168,Tiago Djaló,pt  POR,DF,fr  Lille,21,2000,5.9,304,272,32,4,0,27,5,2,0,0,0,0,212,53,39,45,216,12,28,1,254,1,7,6,7
169,Berat Djimsiti,al  ALB,DF,it  Atalanta,28,1993,2.9,201,191,10,6,0,24,6,1,0,0,0,0,142,17,42,41,131,17,4,0,163,1,3,4,7
170,Dodô,br  BRA,DF,ua  Shakhtar,22,1998,6.0,345,298,47,15,1,45,1,6,0,0,0,0,255,59,31,29,272,9,32,1,296,2,5,13,10
171,Gianluigi Donnarumma,it  ITA,GK,fr  Paris S-G,22,1999,5.0,157,110,47,11,0,19,2,0,0,0,0,0,113,3,41,16,111,0,0,28,129,0,5,2,0
172,Bas Dost,nl  NED,FW,be  Club Brugge,32,1989,0.8,29,24,5,0,0,10,0,0,0,0,0,0,15,3,11,5,13,3,0,0,19,0,0,2,1
173,Julian Draxler,de  GER,"FW,MF",fr  Paris S-G,27,1993,1.6,80,79,1,0,0,24,0,0,0,0,0,0,71,5,4,11,65,2,1,0,70,0,1,1,0
174,Rodrigo Duarte,pt  POR,FW,pt  Sporting CP,16,2005,0.0,2,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,2,0,0,0,0
175,Gustavo Dulanto,pe  PER,DF,md  Sheriff Tiraspol,25,1995,6.0,200,190,10,9,0,10,5,0,0,0,0,0,128,11,61,158,39,3,0,0,158,3,2,2,3
176,Denzel Dumfries,nl  NED,DF,it  Inter,25,1996,5.2,161,133,28,0,0,28,1,9,0,0,0,0,91,31,39,16,102,13,28,0,120,0,1,8,8
177,Paulo Dybala,ar  ARG,"FW,MF",it  Juventus,27,1993,2.8,185,177,8,3,2,25,9,4,2,0,2,0,132,16,37,167,12,5,0,1,154,0,2,7,4
178,Edin Džeko,ba  BIH,FW,it  Inter,35,1986,6.0,165,155,10,1,1,49,5,5,0,0,0,0,114,28,23,30,119,5,2,2,115,1,3,10,10
179,Artem Dzyuba,ru  RUS,FW,ru  Zenit,32,1988,3.1,65,63,2,0,0,20,0,1,0,0,0,0,28,19,18,6,30,10,0,5,42,0,0,3,3
180,Ederson,br  BRA,GK,eng  Manchester City,27,1993,11.1,327,252,75,23,0,26,8,0,0,0,0,0,235,14,78,220,69,0,0,33,281,1,4,0,0
181,Marcus Edwards,eng  ENG,MF,pt  Sporting CP,22,1998,0.4,14,14,0,0,1,1,1,0,0,0,0,0,10,3,1,12,2,0,0,0,13,0,0,0,1
182,CJ Egan-Riley,eng  ENG,DF,eng  Manchester City,18,2003,1.0,68,62,6,1,0,6,1,1,0,0,0,0,56,8,4,11,50,1,5,1,64,1,0,0,1
183,Noah Eile,se  SWE,DF,se  Malmö,19,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,Anthony Elanga,se  SWE,"FW,MF",eng  Manchester Utd,19,2002,1.9,45,44,1,1,0,5,0,1,0,0,0,0,32,7,6,5,36,2,0,0,28,0,1,5,2
185,Harvey Elliott,eng  ENG,MF,eng  Liverpool,18,2003,0.6,30,29,1,0,0,5,0,0,0,0,0,0,23,3,4,24,5,1,0,0,21,0,0,2,2
186,Youssef En-Nesyri,ma  MAR,"FW,MF",es  Sevilla,24,1997,0.9,9,7,2,0,0,3,0,0,0,0,0,0,5,2,2,5,1,2,0,0,6,0,0,0,0
187,Aleksandr Erokhin,ru  RUS,MF,ru  Zenit,31,1989,1.2,32,32,0,0,0,7,0,1,0,0,0,0,23,4,5,6,22,2,0,0,26,0,3,0,1
188,Ricardo Esgaio,pt  POR,DF,pt  Sporting CP,28,1993,4.3,208,165,43,8,0,17,1,4,0,0,0,0,124,51,33,35,129,8,35,1,172,0,2,6,1
189,Dario Essugo,pt  POR,MF,pt  Sporting CP,16,2005,0.1,9,9,0,0,0,1,0,0,0,0,0,0,8,0,1,1,8,0,0,0,7,0,0,1,0
190,Gonçalo Esteves,pt  POR,DF,pt  Sporting CP,17,2004,0.8,37,30,7,2,0,4,0,2,0,0,0,0,24,7,6,2,29,0,5,0,30,0,0,0,0
191,Pervis Estupiñán,ec  ECU,DF,es  Villarreal,23,1998,7.2,358,288,70,3,0,53,3,10,0,0,0,0,216,65,77,241,31,14,67,1,271,1,3,21,15
192,Evanilson,br  BRA,FW,pt  Porto,21,1999,3.4,66,62,4,0,0,22,0,2,0,0,0,0,48,12,6,2,50,2,0,6,55,0,0,3,3
193,Fabinho,br  BRA,MF,eng  Liverpool,27,1993,9.4,613,600,13,11,1,61,7,1,0,0,0,0,495,43,75,45,532,25,0,1,557,2,8,8,8
194,Guillaume Faivre,ch  SUI,GK,ch  Young Boys,34,1987,3.0,132,118,14,2,0,9,2,0,0,0,0,0,75,3,54,11,108,0,0,10,101,1,2,1,1
195,Christian Fassnacht,ch  SUI,"MF,FW",ch  Young Boys,27,1993,3.0,100,93,7,0,0,13,2,5,0,0,0,0,62,22,16,9,75,5,7,0,83,0,1,1,2
196,Ansu Fati,es  ESP,FW,es  Barcelona,18,2002,1.7,74,70,4,1,0,11,2,2,1,0,0,0,63,9,2,12,57,0,2,2,64,0,0,3,3
197,Zouhair Feddal,ma  MAR,DF,pt  Sporting CP,32,1989,5.0,262,251,11,9,0,29,4,0,0,0,0,0,207,10,45,233,19,6,1,0,220,3,4,5,3
198,Felipe,br  BRA,"DF,MF",es  Atlético Madrid,32,1989,5.2,209,196,13,11,0,14,10,0,0,0,0,0,158,11,40,32,160,11,2,2,179,1,5,3,2
199,João Félix,pt  POR,"FW,MF",es  Atlético Madrid,21,1999,6.3,162,153,9,1,2,33,2,6,1,0,0,0,122,18,22,10,140,7,0,1,129,2,2,9,3
200,Bruno Fernandes,pt  POR,MF,eng  Manchester Utd,26,1994,5.8,343,310,33,11,3,55,24,16,10,1,5,0,228,41,74,20,312,4,5,2,252,2,5,20,12
201,Fernandinho,br  BRA,"MF,DF",eng  Manchester City,36,1985,3.9,295,283,12,11,2,39,6,5,0,0,0,0,234,19,42,37,248,5,1,0,252,2,2,8,3
202,Roberto Firmino,br  BRA,FW,eng  Liverpool,29,1991,3.6,179,175,4,0,0,34,0,2,0,0,0,0,151,14,14,26,139,7,0,2,149,0,1,7,5
203,Alessandro Florenzi,it  ITA,"DF,FW",it  Milan,30,1991,1.0,40,35,5,2,0,8,2,1,0,0,0,0,15,9,16,2,31,2,3,1,28,0,3,0,0
204,Phil Foden,eng  ENG,FW,eng  Manchester City,21,2000,7.3,309,286,23,3,3,43,14,11,13,1,10,0,242,33,34,283,17,5,2,0,241,3,7,13,12
205,José Fonte,pt  POR,DF,fr  Lille,37,1983,8.0,372,353,19,17,0,41,17,0,0,0,0,0,263,41,68,42,292,26,1,3,321,0,5,4,6
206,Emil Forsberg,se  SWE,"MF,FW",de  RB Leipzig,29,1991,4.3,165,152,13,4,1,19,4,5,9,3,5,0,120,21,24,15,142,5,0,1,129,1,1,10,3
207,Juan Foyth,ar  ARG,DF,es  Villarreal,23,1998,9.9,449,358,91,11,0,61,8,1,0,0,0,0,270,83,96,18,313,17,80,3,345,1,6,19,11
208,Lassina Franck Traoré,bf  BFA,FW,ua  Shakhtar,20,2001,1.1,22,19,3,0,0,9,0,1,0,0,0,0,13,6,3,1,20,0,0,1,16,0,1,0,1
209,Fred,br  BRA,MF,eng  Manchester Utd,28,1993,4.8,269,258,11,7,0,49,9,3,0,0,0,0,209,35,25,175,79,10,4,0,229,0,3,7,10
210,Remo Freuler,ch  SUI,MF,it  Atalanta,29,1992,5.8,362,348,14,12,1,34,17,2,0,0,0,0,276,33,53,51,286,18,2,1,315,0,9,11,3
211,Roberto Gagliardini,it  ITA,MF,it  Inter,27,1994,0.8,47,47,0,0,0,11,1,3,0,0,0,0,36,5,6,7,38,1,0,1,38,1,0,1,1
212,Idrissa Gana Gueye,sn  SEN,MF,fr  Paris S-G,31,1989,4.4,218,214,4,4,1,44,4,1,0,0,0,0,187,14,17,33,177,2,0,3,193,0,1,5,3
213,Eric García,es  ESP,DF,es  Barcelona,20,2001,2.7,209,205,4,1,0,11,1,0,0,0,0,0,183,12,14,31,167,5,3,1,198,0,3,1,0
214,Ulisses Garcia,ch  SUI,DF,ch  Young Boys,25,1996,4.8,268,223,45,5,0,33,6,12,5,1,2,0,169,51,48,194,26,7,35,0,212,1,3,7,14
215,Mario Gaspar,es  ESP,DF,es  Villarreal,30,1990,1.0,46,37,9,0,0,3,0,1,0,0,0,0,31,8,7,1,33,2,9,0,39,0,1,2,2
216,David de Gea,es  ESP,GK,eng  Manchester Utd,30,1990,7.0,168,98,70,9,0,7,5,0,0,0,0,0,89,6,73,10,140,0,0,17,123,0,3,0,1
217,Yannick Gerhardt,de  GER,FW,de  Wolfsburg,27,1994,2.1,68,66,2,0,0,18,0,2,0,0,0,0,51,9,8,48,12,4,0,0,50,0,1,2,4
218,Rachid Ghezzal,dz  ALG,"FW,MF",tr  Beşiktaş,29,1992,3.8,168,159,9,3,1,41,7,7,6,5,1,0,110,20,38,143,19,4,0,0,113,1,4,14,4
219,Gilberto,br  BRA,DF,pt  Benfica,28,1993,7.9,379,300,79,10,0,57,8,9,1,0,0,0,227,90,62,37,248,21,68,1,286,1,7,14,16
220,Daniel Ginczek,de  GER,MF,de  Wolfsburg,30,1991,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,Olivier Giroud,fr  FRA,FW,it  Milan,34,1986,2.9,59,55,4,0,0,21,0,1,0,0,0,0,26,26,7,31,7,6,0,3,38,0,0,2,5
222,Serge Gnabry,de  GER,"FW,DF",de  Bayern Munich,26,1995,4.3,245,236,9,0,1,30,1,15,3,1,0,0,196,29,20,44,192,1,6,0,199,2,2,11,5
223,Angel Gomes,eng  ENG,MF,fr  Lille,20,2000,1.9,54,53,1,0,0,15,3,2,0,0,0,0,31,11,12,4,46,2,1,0,40,1,2,1,2
224,Joe Gomez,eng  ENG,DF,eng  Liverpool,24,1997,2.8,225,205,20,4,0,24,6,2,0,0,0,0,167,32,26,15,172,10,16,0,193,0,5,7,3
225,Moi Gómez,es  ESP,"MF,FW",es  Villarreal,27,1994,2.5,84,84,0,0,0,12,1,2,0,0,0,0,61,9,14,34,48,0,0,1,61,0,1,4,7
226,Papu Gómez,ar  ARG,"FW,MF",es  Sevilla,33,1988,3.6,195,181,14,1,0,50,10,9,7,4,2,0,137,32,26,24,157,7,5,2,152,1,2,3,11
227,Diogo Gonçalves,pt  POR,"FW,DF",pt  Benfica,24,1997,1.5,60,48,12,2,0,11,0,2,0,0,0,0,35,16,9,3,45,1,10,0,47,1,1,2,6
228,Pedro Gonçalves,pt  POR,"FW,MF",pt  Sporting CP,23,1998,3.6,88,79,9,2,1,19,7,2,7,0,5,2,56,12,20,17,70,1,0,0,61,0,1,2,7
229,Nicolás González,es  ESP,MF,es  Barcelona,19,2002,2.8,148,146,2,1,1,32,2,0,0,0,0,0,124,16,8,7,127,7,1,2,132,0,1,3,3
230,Leon Goretzka,de  GER,MF,de  Bayern Munich,26,1995,5.2,356,347,9,6,1,43,6,2,0,0,0,0,275,40,41,23,314,9,2,3,315,0,3,9,6
231,Robin Gosens,de  GER,DF,it  Atalanta,27,1994,1.1,69,58,11,0,0,9,1,0,0,0,0,0,45,15,9,46,9,1,11,0,57,1,1,3,2
232,Ryan Gravenberch,nl  NED,MF,nl  Ajax,19,2002,7.8,407,383,24,6,1,68,5,7,15,1,1,0,331,34,42,76,303,13,3,3,349,2,5,7,6
233,Ivo Grbić,hr  CRO,GK,fr  Lille,25,1996,6.0,174,104,70,25,0,2,1,0,0,0,0,0,57,6,111,2,127,0,0,28,92,2,4,6,0
234,Jack Grealish,eng  ENG,FW,eng  Manchester City,25,1995,5.1,258,244,14,2,2,49,4,5,3,2,0,0,218,27,13,14,229,5,6,3,221,1,2,5,11
