,Player,Nation,Pos,Squad,Age,Born,MP_Playing Time,Min_Playing Time,Mn/MP_Playing Time,Min%_Playing Time,90s_Playing Time,Starts_Playing Time,Mn/Start_Starts,Compl_Starts,Subs_Subs,Mn/Sub_Subs,unSub_Subs,PPM_Team Success,onG_Team Success,onGA_Team Success,+/-_Team Success,+/-90_Team Success,On-Off_Team Success,onxG_Team Success (xG),onxGA_Team Success (xG),xG+/-_Team Success (xG),xG+/-90_Team Success (xG),On-Off_Team Success (xG)
141,Ben Chilwell,eng  ENG,DF,eng  Chelsea,24,1996,4,187,47,20.1,2.1,2,67,0,2,27,1,2.25,7,0,+7,+3.37,+2.88,5.2,1.3,+3.9,+1.88,+1.32
142,Dmitri Chistyakov,ru  RUS,DF,ru  Zenit,27,1994,5,442,88,81.9,4.9,5,88,3,0,,0,0.80,6,7,-1,-0.20,-1.12,5.6,6.1,-0.4,-0.08,-0.05
143,Andreas Christensen,dk  DEN,DF,eng  Chelsea,25,1996,8,601,75,64.6,6.7,8,75,5,0,,2,2.00,12,7,+5,+0.75,-0.89,11.2,6.2,+5.1,+0.76,-0.18
144,Anders Christiansen,dk  DEN,MF,se  Malmö,31,1990,4,327,82,60.6,3.6,4,82,3,0,,0,1.27,0,12,-12,-3.30,-2.88,1.6,10.0,-8.4,-2.31,-0.54
145,Samuel Chukwueze,ng  NGA,"MF,FW",es  Villarreal,22,1999,9,277,31,25.6,3.1,2,80,0,7,17,1,1.56,7,6,+1,+0.32,-0.01,5.7,4.7,+1.0,+0.33,+0.56
146,Claudinho,br  BRA,"MF,FW",ru  Zenit,24,1997,6,456,76,84.4,5.1,6,76,1,0,,0,0.83,6,9,-3,-0.59,-3.81,5.5,8.1,-2.6,-0.51,-2.77
147,Sebastián Coates,uy  URU,DF,pt  Sporting CP,30,1990,6,540,90,75.0,6.0,6,90,6,0,,0,1.67,11,8,+3,+0.50,+3.50,9.0,7.1,+1.9,+0.31,+2.57
148,Serafim Cojocari,md  MDA,FW,md  Sheriff Tiraspol,20,2001,1,1,1,0.2,0.0,0,,0,1,1,5,0.00,0,0,0,0.00,+0.67,0.0,0.1,-0.1,-7.90,-6.26
149,Maxim Cojocaru,md  MDA,"FW,MF",md  Sheriff Tiraspol,23,1998,2,17,9,3.1,0.2,0,,0,2,9,4,0.00,0,0,0,0.00,+0.69,0.1,0.7,-0.6,-3.40,-1.81
150,Antonio Čolak,hr  CRO,FW,se  Malmö,27,1993,6,498,83,92.2,5.5,6,83,4,0,,0,1.29,1,12,-11,-1.99,+2.30,1.9,12.7,-10.9,-1.96,+1.70
151,Kingsley Coman,fr  FRA,"FW,DF",de  Bayern Munich,25,1996,9,628,70,69.8,7.0,8,77,3,1,9,0,2.22,21,4,+17,+2.44,+0.12,16.9,5.3,+11.6,+1.66,+0.34
152,Francisco Conceição,pt  POR,"MF,FW",pt  Porto,18,2002,2,39,20,7.2,0.4,0,,0,2,20,3,0.50,0,1,-1,-2.31,-1.23,0.0,0.3,-0.3,-0.67,-0.61
153,Francis Coquelin,fr  FRA,MF,es  Villarreal,30,1991,8,458,57,42.4,5.1,6,68,0,2,26,0,1.75,10,6,+4,+0.79,+0.79,8.0,6.9,+1.1,+0.22,+0.53
154,Alex Cordaz,it  ITA,GK,it  Inter,38,1983,0,,,,,0,,0,0,,7,,,,,,,,,,,
155,Jesús Corona,mx  MEX,"DF,FW",pt  Porto,28,1993,4,214,54,39.6,2.4,2,90,2,2,17,2,1.00,2,7,-5,-2.10,-1.55,2.5,5.0,-2.5,-1.05,-1.56
156,Ángel Correa,ar  ARG,"FW,MF",es  Atlético Madrid,26,1995,10,405,41,45.0,4.5,3,85,2,7,22,0,1.20,5,7,-2,-0.44,-0.63,6.5,6.2,+0.3,+0.06,+0.16
157,Joaquín Correa,ar  ARG,FW,it  Inter,26,1994,5,111,22,15.4,1.2,0,,0,5,22,1,2.00,1,2,-1,-0.81,-1.25,1.3,1.8,-0.5,-0.41,-1.42
158,Bruno Xavier Almeida Costa,pt  POR,MF,pt  Porto,24,1997,1,12,12,2.2,0.1,0,,0,1,12,5,1.00,0,0,0,0.00,+1.19,0.0,0.0,0.0,+0.02,+0.13
159,Diogo Costa,pt  POR,GK,pt  Porto,21,1999,6,540,90,100.0,6.0,6,90,6,0,,0,0.83,4,11,-7,-1.17,,7.2,7.8,-0.6,-0.11,
160,Thibaut Courtois,be  BEL,GK,es  Real Madrid,29,1992,13,1230,95,100.0,13.7,13,95,13,0,,0,2.08,29,14,+15,+1.10,,21.5,19.0,+2.5,+0.18,
161,Philippe Coutinho,br  BRA,"FW,MF",es  Barcelona,29,1992,4,111,28,20.6,1.2,0,,0,4,28,2,0.75,0,3,-3,-2.43,-1.59,0.4,2.9,-2.5,-2.01,-2.07
162,Juan Cuadrado,co  COL,"DF,MF",it  Juventus,33,1988,7,472,67,65.6,5.2,5,86,3,2,21,1,1.86,6,7,-1,-0.19,-0.92,7.0,6.7,+0.3,+0.06,-0.90
163,Mickaël Cuisance,fr  FRA,MF,de  Bayern Munich,21,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,
164,Matheus Cunha,br  BRA,"FW,MF",es  Atlético Madrid,22,1999,5,146,29,16.2,1.6,0,,0,5,29,3,0.80,1,2,-1,-0.62,-0.62,2.8,2.1,+0.7,+0.43,+0.55
165,Danilo D'Ambrosio,it  ITA,DF,it  Inter,32,1988,3,147,49,20.4,1.6,1,90,1,2,29,5,2.00,1,2,-1,-0.61,-1.08,2.0,2.7,-0.7,-0.43,-1.53
166,Cosimo Marco Da Graca,it  ITA,FW,it  Juventus,19,2002,1,1,1,0.1,0.0,0,,0,1,1,0,3.00,0,0,0,0.00,-0.13,0.0,0.0,0.0,+1.34,+0.97
167,Colin Dagba,fr  FRA,DF,fr  Paris S-G,22,1998,0,,,,,0,,0,0,,7,,,,,,,,,,,
168,Johan Dahlin,se  SWE,GK,se  Malmö,34,1986,4,315,79,58.3,3.5,4,79,3,0,,2,1.50,1,8,-7,-2.00,+0.40,1.4,8.1,-6.7,-1.91,+0.44
169,Mahmoud Dahoud,de  GER,MF,de  Dortmund,25,1996,4,212,53,39.3,2.4,3,62,2,1,25,0,2.25,8,2,+6,+2.55,+4.47,6.9,1.8,+5.1,+2.17,+2.66
170,Diogo Dalot,pt  POR,DF,eng  Manchester Utd,22,1999,3,234,78,32.5,2.6,2,90,2,1,54,4,1.00,2,4,-2,-0.77,-1.51,2.2,3.6,-1.4,-0.53,-0.77
171,Mohammed Daramy,dk  DEN,FW,nl  Ajax,19,2002,2,53,27,7.4,0.6,1,45,0,1,8,6,3.00,0,1,-1,-1.70,-3.72,1.0,1.7,-0.8,-1.30,-2.79
172,Matteo Darmian,it  ITA,DF,it  Inter,31,1989,5,197,39,27.4,2.2,3,59,0,2,10,2,1.80,2,0,+2,+0.91,+0.91,5.4,1.3,+4.1,+1.86,+1.48
173,Jonathan David,ca  CAN,FW,fr  Lille,21,2000,8,674,84,93.6,7.5,8,84,2,0,,0,1.38,8,8,0,0.00,0.00,9.1,6.4,+2.7,+0.36,+1.26
174,Alphonso Davies,ca  CAN,DF,de  Bayern Munich,20,2000,7,475,68,52.8,5.3,6,79,3,1,4,0,2.29,15,4,+11,+2.08,-0.67,10.8,4.1,+6.7,+1.27,-0.61
175,Harvey Davies,eng  ENG,GK,eng  Liverpool,17,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
176,Kevin De Bruyne,be  BEL,MF,eng  Manchester City,30,1991,10,730,73,65.8,8.1,9,79,4,1,16,1,1.90,19,9,+10,+1.23,+0.52,14.0,5.6,+8.4,+1.04,+0.02
177,Charles De Ketelaere,be  BEL,FW,be  Club Brugge,20,2001,6,496,83,91.9,5.5,6,83,2,0,,0,0.67,5,17,-12,-2.18,+1.91,5.6,14.6,-9.0,-1.63,+1.22
178,Rodrigo De Paul,ar  ARG,MF,es  Atlético Madrid,27,1994,9,578,64,64.2,6.4,5,85,3,4,38,1,1.22,8,7,+1,+0.16,+0.71,8.1,8.1,0.0,0.00,+0.09
179,Mattia De Sciglio,it  ITA,DF,it  Juventus,28,1992,4,286,72,39.7,3.2,3,89,2,1,20,2,1.75,2,4,-2,-0.63,-1.25,3.5,4.0,-0.5,-0.17,-0.89
180,Koni De Winter,be  BEL,DF,it  Juventus,19,2002,2,81,41,11.3,0.9,1,70,0,1,11,0,1.50,1,1,0,0.00,-0.14,1.4,1.3,+0.2,+0.17,-0.22
181,Thomas Delaney,dk  DEN,MF,es  Sevilla,29,1991,4,200,50,37.0,2.2,2,73,1,2,27,2,1.25,2,2,0,0.00,0.00,2.6,2.7,-0.1,-0.05,+0.01
182,Liam Delap,eng  ENG,FW,eng  Manchester City,18,2003,1,6,6,0.5,0.1,0,,0,1,6,2,3.00,0,0,0,0.00,-1.06,0.0,0.0,0.0,+0.58,-0.45
183,Emirhan Delibaş,tr  TUR,MF,tr  Beşiktaş,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
184,Ousmane Dembélé,fr  FRA,"FW,DF",es  Barcelona,24,1997,3,123,41,22.8,1.4,1,72,0,2,26,0,1.33,1,3,-2,-1.46,-0.38,1.3,2.6,-1.3,-0.94,-0.76
185,Yusuf Demir,at  AUT,"DF,FW",es  Barcelona,18,2003,3,102,34,18.9,1.1,1,65,0,2,19,3,0.33,0,1,-1,-0.88,+0.35,0.9,1.8,-0.9,-0.77,-0.51
186,Merih Demiral,tr  TUR,DF,it  Atalanta,23,1998,6,370,62,68.5,4.1,5,68,2,1,30,0,1.00,8,6,+2,+0.49,+2.07,5.5,4.2,+1.3,+0.31,+1.17
187,Dentinho,br  BRA,FW,ua  Shakhtar,32,1989,1,5,5,0.9,0.1,0,,0,1,5,1,1.50,0,0,0,0.00,+1.68,0.1,0.0,0.0,+0.69,+1.34
188,Memphis Depay,nl  NED,FW,es  Barcelona,27,1994,6,524,87,97.0,5.8,6,87,5,0,,0,1.17,2,9,-7,-1.20,-1.20,6.1,8.3,-2.2,-0.38,-0.49
189,Sebastiano Desplanches,it  ITA,GK,it  Milan,18,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,
190,Sergiño Dest,us  USA,"DF,FW",es  Barcelona,20,2000,4,230,58,42.6,2.6,3,75,2,1,5,2,1.00,1,5,-4,-1.57,-0.69,3.4,3.3,+0.1,+0.05,+0.71
191,Ersin Destanoğlu,tr  TUR,GK,tr  Beşiktaş,20,2001,5,450,90,83.3,5.0,5,90,5,0,,1,0.00,2,17,-15,-3.00,-2.00,3.7,15.4,-11.7,-2.33,-1.08
192,Ángel Di María,ar  ARG,FW,fr  Paris S-G,33,1988,5,259,52,36.0,2.9,3,75,0,2,17,0,1.40,5,3,+2,+0.69,+0.30,6.7,3.4,+3.3,+1.15,+1.30
193,Boulaye Dia,sn  SEN,FW,es  Villarreal,24,1996,8,259,32,24.0,2.9,3,65,0,5,13,1,1.00,4,7,-3,-1.04,-1.81,4.1,4.8,-0.7,-0.24,-0.20
194,Abdou Diallo,sn  SEN,DF,fr  Paris S-G,25,1996,2,164,82,22.8,1.8,2,82,1,0,,6,2.00,5,2,+3,+1.65,+1.48,3.8,2.5,+1.3,+0.71,+0.50
195,Amad Diallo,ci  CIV,MF,eng  Manchester Utd,19,2002,1,67,67,9.3,0.7,1,67,0,0,,1,1.00,1,1,0,0.00,-0.28,0.9,0.9,0.0,0.00,+0.01
196,Mamady Diambou,ml  MLI,MF,at  RB Salzburg,18,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,
197,Rúben Dias,pt  POR,DF,eng  Manchester City,24,1997,8,664,83,59.8,7.4,7,94,7,1,4,2,1.88,23,13,+10,+1.36,+0.75,15.5,7.4,+8.1,+1.10,+0.18
198,Ismael Diawara,ml  MLI,GK,se  Malmö,26,1994,3,225,75,41.7,2.5,2,90,2,1,45,3,0.00,0,6,-6,-2.40,-0.40,0.6,6.5,-5.9,-2.35,-0.44
199,Brahim Díaz,es  ESP,MF,it  Milan,21,1999,5,348,70,64.4,3.9,5,70,1,0,,0,0.80,5,6,-1,-0.26,+0.68,3.5,5.6,-2.1,-0.56,+0.69
200,Virgil van Dijk,nl  NED,DF,eng  Liverpool,30,1991,9,810,90,69.2,9.0,9,90,9,0,,3,2.33,20,8,+12,+1.33,+0.33,19.3,5.9,+13.3,+1.48,+1.10
201,Federico Dimarco,it  ITA,DF,it  Inter,23,1997,7,282,40,39.2,3.1,3,65,0,4,22,1,1.43,2,3,-1,-0.32,-0.94,5.1,3.0,+2.2,+0.69,-0.16
202,Junior Dina Ebimbe,fr  FRA,MF,fr  Paris S-G,20,2000,1,7,7,1.0,0.1,0,,0,1,7,6,3.00,0,0,0,0.00,-0.50,0.2,0.1,+0.1,+0.74,+0.42
203,Elijah Dixon-Bonner,eng  ENG,MF,eng  Liverpool,20,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
204,Tiago Djaló,pt  POR,DF,fr  Lille,21,2000,7,533,76,74.0,5.9,6,88,5,1,8,1,1.43,5,8,-3,-0.51,-1.95,5.9,6.2,-0.3,-0.06,-1.30
205,Berat Djimsiti,al  ALB,DF,it  Atalanta,28,1993,5,260,52,48.1,2.9,2,75,1,3,37,0,1.20,6,5,+1,+0.35,+0.99,5.4,3.6,+1.8,+0.62,+1.31
206,Marko Dmitrović,rs  SRB,GK,es  Sevilla,29,1992,0,,,,,0,,0,0,,6,,,,,,,,,,,
207,Dodô,br  BRA,DF,ua  Shakhtar,22,1998,6,540,90,100.0,6.0,6,90,6,0,,0,1.20,2,12,-10,-1.67,,6.9,10.7,-3.8,-0.64,
208,Gianluigi Donnarumma,it  ITA,GK,fr  Paris S-G,22,1999,5,450,90,62.5,5.0,5,90,5,0,,3,2.00,10,6,+4,+0.80,+0.80,9.4,7.7,+1.6,+0.33,+0.03
209,Bas Dost,nl  NED,FW,be  Club Brugge,32,1989,3,70,23,13.0,0.8,1,45,0,2,13,3,0.00,1,6,-5,-6.43,-4.71,1.0,4.1,-3.1,-3.98,-2.59
210,Julian Draxler,de  GER,"FW,MF",fr  Paris S-G,27,1993,4,143,36,19.9,1.6,1,89,0,3,18,2,1.25,3,3,0,0.00,-0.62,3.5,3.5,+0.1,+0.04,-0.34
211,Rodrigo Duarte,pt  POR,FW,pt  Sporting CP,16,2005,1,2,2,0.3,0.0,0,,0,1,2,0,1.00,0,0,0,0.00,+0.38,0.0,0.4,-0.4,-16.68,-16.39
212,Gustavo Dulanto,pe  PER,DF,md  Sheriff Tiraspol,25,1995,6,540,90,100.0,6.0,6,90,6,0,,0,1.93,7,11,-4,-0.67,,3.8,13.7,-9.9,-1.65,
213,Denzel Dumfries,nl  NED,DF,it  Inter,25,1996,7,466,67,64.7,5.2,5,77,2,2,41,1,1.43,7,6,+1,+0.19,-0.16,6.9,4.9,+2.1,+0.40,-1.11
214,Paulo Dybala,ar  ARG,"FW,MF",it  Juventus,27,1993,5,254,51,35.3,2.8,3,70,0,2,22,0,1.80,8,4,+4,+1.42,+2.00,6.6,3.5,+3.1,+1.10,+1.13
215,Edin Džeko,ba  BIH,FW,it  Inter,35,1986,7,537,77,74.6,6.0,7,77,3,0,,1,1.43,7,5,+2,+0.34,+0.34,11.4,5.0,+6.5,+1.09,+1.18
216,Artem Dzyuba,ru  RUS,FW,ru  Zenit,32,1988,6,278,46,51.5,3.1,3,78,1,3,15,0,0.83,6,3,+3,+0.97,+2.00,5.0,2.7,+2.4,+0.76,+1.73
217,Ederson,br  BRA,GK,eng  Manchester City,27,1993,11,1002,91,90.3,11.1,11,91,10,0,,1,2.09,28,14,+14,+1.26,+2.09,22.3,9.4,+12.9,+1.16,+1.31
218,Samuel Edozie,eng  ENG,FW,eng  Manchester City,18,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,
219,Marcus Edwards,eng  ENG,MF,pt  Sporting CP,22,1998,1,33,33,4.6,0.4,0,,0,1,33,1,1.00,0,0,0,0.00,+0.39,0.4,0.5,-0.1,-0.31,+0.02
220,CJ Egan-Riley,eng  ENG,DF,eng  Manchester City,18,2003,1,90,90,8.1,1.0,1,90,1,0,,4,1.00,0,0,0,0.00,-1.15,1.1,0.4,+0.6,+0.63,-0.43
221,Noah Eile,se  SWE,DF,se  Malmö,19,2002,1,4,4,0.7,0.0,0,,0,1,4,4,0.00,0,1,-1,-22.50,-20.49,0.0,0.6,-0.6,-13.12,-11.11
222,Anthony Elanga,se  SWE,"FW,MF",eng  Manchester Utd,19,2002,3,172,57,23.9,1.9,2,78,1,1,16,3,0.67,2,2,0,0.00,-0.33,2.0,1.8,+0.1,+0.07,+0.11
223,Melker Ellborg,se  SWE,GK,se  Malmö,18,2003,0,,,,,0,,0,0,,6,,,,,,,,,,,
224,Harvey Elliott,eng  ENG,MF,eng  Liverpool,18,2003,1,58,58,5.0,0.6,1,58,0,0,,6,3.00,0,0,0,0.00,-1.29,0.5,0.3,+0.2,+0.27,-0.92
225,Youssef En-Nesyri,ma  MAR,"FW,MF",es  Sevilla,24,1997,2,83,42,15.4,0.9,1,49,0,1,34,0,0.50,1,1,0,0.00,0.00,2.1,3.1,-1.1,-1.15,-1.29
226,Aleksandr Erokhin,ru  RUS,MF,ru  Zenit,31,1989,6,109,18,20.2,1.2,0,,0,6,18,0,0.83,5,2,+3,+2.48,+3.10,3.7,1.5,+2.2,+1.83,+2.39
227,Ricardo Esgaio,pt  POR,DF,pt  Sporting CP,28,1993,8,386,48,53.6,4.3,2,90,2,6,34,0,1.25,9,13,-4,-0.93,-1.20,4.6,8.2,-3.6,-0.84,-1.11
228,Dario Essugo,pt  POR,MF,pt  Sporting CP,16,2005,1,10,10,1.4,0.1,0,,0,1,10,1,0.00,0,0,0,0.00,+0.38,0.0,0.1,-0.1,-0.58,-0.25
229,Gonçalo Esteves,pt  POR,DF,pt  Sporting CP,17,2004,1,72,72,10.0,0.8,1,72,0,0,,3,0.00,1,4,-3,-3.75,-3.75,0.7,2.2,-1.5,-1.83,-1.67
230,Pervis Estupiñán,ec  ECU,DF,es  Villarreal,23,1998,10,645,65,59.7,7.2,7,84,4,3,19,2,1.40,11,10,+1,+0.14,-0.48,8.8,11.2,-2.4,-0.33,-0.61
231,Fabian Eutinger,de  GER,GK,de  RB Leipzig,17,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
232,Evanilson,br  BRA,FW,pt  Porto,21,1999,4,310,78,57.4,3.4,4,78,1,0,,2,1.00,3,6,-3,-0.87,+0.69,5.4,3.7,+1.7,+0.50,+1.43
233,Fabinho,br  BRA,MF,eng  Liverpool,27,1993,13,849,65,72.6,9.4,9,82,6,4,28,0,2.38,20,10,+10,+1.06,-0.62,22.0,7.3,+14.8,+1.56,+1.54
234,Guillaume Faivre,ch  SUI,GK,ch  Young Boys,34,1987,3,270,90,50.0,3.0,3,90,3,0,,2,1.60,4,6,-2,-0.67,+0.33,3.7,3.9,-0.2,-0.07,+0.09
235,Christian Fassnacht,ch  SUI,"MF,FW",ch  Young Boys,27,1993,3,269,90,49.8,3.0,3,90,2,0,,0,1.89,3,6,-3,-1.00,-0.34,5.4,4.3,+1.1,+0.37,+0.97
236,Ansu Fati,es  ESP,FW,es  Barcelona,18,2002,3,154,51,28.5,1.7,1,86,0,2,34,0,2.00,1,2,-1,-0.58,+0.81,1.5,2.2,-0.7,-0.39,-0.05
237,Zouhair Feddal,ma  MAR,DF,pt  Sporting CP,32,1989,6,451,75,62.6,5.0,5,90,4,1,2,1,1.67,12,8,+4,+0.80,+3.14,8.6,8.5,+0.1,+0.03,+0.96
238,Felipe,br  BRA,"DF,MF",es  Atlético Madrid,32,1989,7,469,67,52.1,5.2,6,78,3,1,1,1,1.14,4,7,-3,-0.58,-0.99,5.1,6.4,-1.3,-0.25,-0.45
239,João Félix,pt  POR,"FW,MF",es  Atlético Madrid,21,1999,8,568,71,63.1,6.3,7,74,0,1,51,1,1.13,6,6,0,0.00,+0.27,5.8,6.4,-0.6,-0.09,-0.17
240,Bruno Fernandes,pt  POR,MF,eng  Manchester Utd,26,1994,7,518,74,71.9,5.8,6,82,3,1,25,0,1.57,10,8,+2,+0.35,+0.35,8.3,6.9,+1.4,+0.24,+0.90
241,Gedson Fernandes,pt  POR,MF,pt  Benfica,22,1999,0,,,,,0,,0,0,,4,,,,,,,,,,,
242,Fernandinho,br  BRA,"MF,DF",eng  Manchester City,36,1985,8,353,44,31.8,3.9,2,90,2,6,29,4,1.75,6,9,-3,-0.76,-2.67,8.0,7.0,+1.0,+0.26,-1.13
243,Roberto Firmino,br  BRA,FW,eng  Liverpool,29,1991,7,325,46,27.8,3.6,2,90,1,5,29,0,2.29,11,6,+5,+1.38,+0.21,7.4,3.5,+3.9,+1.09,-0.08
244,Alessandro Florenzi,it  ITA,"DF,FW",it  Milan,30,1991,4,92,23,17.0,1.0,0,,0,4,23,0,0.75,1,3,-2,-1.96,-1.76,1.2,1.9,-0.8,-0.75,+0.06
245,Phil Foden,eng  ENG,FW,eng  Manchester City,21,2000,11,658,60,59.3,7.3,8,74,3,3,22,0,1.82,19,10,+9,+1.23,+0.43,14.9,7.8,+7.1,+0.97,-0.16
246,José Fonte,pt  POR,DF,fr  Lille,37,1983,8,720,90,100.0,8.0,8,90,8,0,,0,1.38,8,8,0,0.00,,9.3,7.0,+2.2,+0.28,
247,Emil Forsberg,se  SWE,"MF,FW",de  RB Leipzig,29,1991,6,383,64,70.9,4.3,5,75,2,1,8,0,1.17,11,9,+2,+0.47,+1.04,7.6,7.4,+0.1,+0.02,+0.27
248,Juan Foyth,ar  ARG,DF,es  Villarreal,23,1998,10,890,89,82.4,9.9,10,89,9,0,,1,1.20,15,16,-1,-0.10,-2.47,12.5,15.7,-3.2,-0.32,-1.34
249,Denis Franchi,it  ITA,GK,fr  Paris S-G,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
250,Lassina Franck Traoré,bf  BFA,FW,ua  Shakhtar,20,2001,2,100,50,18.5,1.1,2,50,1,0,,0,1.83,0,2,-2,-1.80,-0.16,0.9,1.0,0.0,-0.04,+0.73
251,Fred,br  BRA,MF,eng  Manchester Utd,28,1993,6,431,72,59.9,4.8,5,86,2,1,2,1,1.67,8,5,+3,+0.63,+0.94,6.3,5.1,+1.2,+0.26,+0.67
252,Remo Freuler,ch  SUI,MF,it  Atalanta,29,1992,6,524,87,97.0,5.8,6,87,4,0,,0,1.00,11,11,0,0.00,+5.63,8.7,8.2,+0.4,+0.08,+4.66
253,Christian Früchtl,de  GER,GK,de  Bayern Munich,21,2000,0,,,,,0,,0,0,,7,,,,,,,,,,,
254,Toni Fuidias,es  ESP,GK,es  Real Madrid,20,2001,0,,,,,0,,0,0,,7,,,,,,,,,,,
255,Matteo Gabbia,it  ITA,DF,it  Milan,21,1999,0,,,,,0,,0,0,,6,,,,,,,,,,,
256,Roberto Gagliardini,it  ITA,MF,it  Inter,27,1994,5,71,14,9.9,0.8,0,,0,5,14,3,1.40,0,1,-1,-1.27,-1.68,0.6,0.8,-0.1,-0.15,-1.04
257,Idrissa Gana Gueye,sn  SEN,MF,fr  Paris S-G,31,1989,7,399,57,55.4,4.4,5,75,1,2,12,0,1.86,10,8,+2,+0.45,-0.11,6.9,9.1,-2.3,-0.51,-1.86
258,Eric García,es  ESP,DF,es  Barcelona,20,2001,4,246,62,45.6,2.7,3,80,1,1,5,1,1.00,1,5,-4,-1.46,-0.55,3.0,4.7,-1.7,-0.62,-0.47
259,Ulisses Garcia,ch  SUI,DF,ch  Young Boys,25,1996,5,434,87,80.4,4.8,5,87,4,0,,0,1.64,6,10,-4,-0.83,+0.02,6.6,7.5,-0.9,-0.18,-0.31
260,Mario Gaspar,es  ESP,DF,es  Villarreal,30,1990,2,93,47,8.6,1.0,1,90,1,1,3,10,2.00,2,0,+2,+1.94,+1.75,2.2,1.2,+1.0,+0.98,+1.17
261,David de Gea,es  ESP,GK,eng  Manchester Utd,30,1990,7,630,90,87.5,7.0,7,90,7,0,,0,1.57,11,9,+2,+0.29,+0.29,8.6,8.4,+0.2,+0.03,+0.36
262,Yannick Gerhardt,de  GER,FW,de  Wolfsburg,27,1994,5,191,38,35.4,2.1,3,61,0,2,5,0,1.00,2,3,-1,-0.47,+0.56,2.0,2.2,-0.2,-0.11,+1.13
263,Rachid Ghezzal,dz  ALG,"FW,MF",tr  Beşiktaş,29,1992,5,343,69,63.5,3.8,4,80,1,1,22,0,0.00,2,12,-10,-2.62,+0.12,4.4,11.7,-7.3,-1.90,+0.68
264,Gilberto,br  BRA,DF,pt  Benfica,28,1993,9,713,79,79.2,7.9,8,83,3,1,46,1,1.67,13,13,0,0.00,+1.44,11.1,15.1,-3.9,-0.49,+1.25
265,Daniel Ginczek,de  GER,MF,de  Wolfsburg,30,1991,1,3,3,0.6,0.0,0,,0,1,3,5,0.00,0,1,-1,-30.00,-29.33,0.0,0.8,-0.8,-24.77,-24.06
266,Olivier Giroud,fr  FRA,FW,it  Milan,34,1986,5,260,52,48.1,2.9,3,66,0,2,32,0,0.80,1,4,-3,-1.04,-1.04,1.2,4.8,-3.6,-1.25,-0.86
267,Serge Gnabry,de  GER,"FW,DF",de  Bayern Munich,26,1995,8,389,49,43.2,4.3,5,67,0,3,18,0,2.13,17,5,+12,+2.78,+0.66,13.6,4.1,+9.5,+2.20,+1.12
268,Angel Gomes,eng  ENG,MF,fr  Lille,20,2000,4,168,42,23.3,1.9,2,66,0,2,19,4,1.00,2,3,-1,-0.54,-0.70,2.7,2.7,0.0,-0.01,-0.38
269,Eulânio Ângelo Chipela Gomes,gw  GNB,"DF,FW",pt  Porto,27,1994,0,,,,,0,,0,0,,3,,,,,,,,,,,
270,Christian Gómez,es  ESP,GK,es  Atlético Madrid,21,2000,0,,,,,0,,0,0,,5,,,,,,,,,,,
271,Joe Gomez,eng  ENG,DF,eng  Liverpool,24,1997,7,250,36,21.4,2.8,2,90,2,5,14,4,2.71,8,6,+2,+0.72,-0.65,6.3,3.3,+2.9,+1.05,-0.11
272,Moi Gómez,es  ESP,"MF,FW",es  Villarreal,27,1994,6,224,37,20.7,2.5,2,86,0,4,13,6,1.67,5,5,0,0.00,-0.42,4.2,4.7,-0.5,-0.21,-0.15
273,Papu Gómez,ar  ARG,"FW,MF",es  Sevilla,33,1988,5,320,64,59.3,3.6,4,73,1,1,27,0,1.20,3,3,0,0.00,0.00,4.6,5.0,-0.4,-0.11,-0.13
274,Diogo Gonçalves,pt  POR,"FW,DF",pt  Benfica,24,1997,5,134,27,14.9,1.5,1,45,0,4,22,3,1.75,2,6,-4,-2.69,-2.80,1.1,3.2,-2.2,-1.45,-0.81
275,Pedro Gonçalves,pt  POR,"FW,MF",pt  Sporting CP,23,1998,5,327,65,45.4,3.6,4,74,0,1,31,0,1.80,12,6,+6,+1.65,+3.71,7.8,4.7,+3.2,+0.87,+2.20
276,Fran González,es  ESP,DF,es  Atlético Madrid,22,1998,0,,,,,0,,0,0,,4,,,,,,,,,,,
277,Nicolás González,es  ESP,MF,es  Barcelona,19,2002,4,248,62,45.9,2.8,2,90,2,2,34,2,1.00,1,3,-2,-0.73,+0.82,2.9,4.9,-2.1,-0.75,-0.72
278,Leon Goretzka,de  GER,MF,de  Bayern Munich,26,1995,6,466,78,51.8,5.2,5,88,4,1,28,0,2.17,15,4,+11,+2.12,-0.57,11.0,3.3,+7.7,+1.48,-0.17
279,Jay Gorter,nl  NED,GK,nl  Ajax,21,2000,0,,,,,0,,0,0,,7,,,,,,,,,,,
280,João Goulart Silva,pt  POR,DF,pt  Sporting CP,21,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,
281,Ryan Gravenberch,nl  NED,MF,nl  Ajax,19,2002,8,702,88,97.5,7.8,8,88,7,0,,0,2.38,22,8,+14,+1.79,+1.79,19.0,8.7,+10.3,+1.32,+1.28
