,Player,Nation,Pos,Squad,Age,Born,90s,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Vs Dribbles,Att_Vs Dribbles,Tkl%_Vs Dribbles,Past_Vs Dribbles,Press_Pressures,Succ_Pressures,%_Pressures,Def 3rd_Pressures,Mid 3rd_Pressures,Att 3rd_Pressures,Blocks_Blocks,Sh_Blocks,ShSv_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err
152,Yusuf Demir,at  AUT,"DF,FW",es  Barcelona,18,2003,1.1,2,1,0,2,0,1,3,33.3,2,20,1,5.0,3,12,5,3,0,0,3,0,2,0,0
153,Merih Demiral,tr  TUR,DF,it  Atalanta,23,1998,4.1,6,4,6,0,0,3,9,33.3,6,37,9,24.3,22,14,1,6,3,0,3,16,22,19,1
154,Dentinho,br  BRA,FW,ua  Shakhtar,32,1989,0.1,0,0,0,0,0,0,0,,0,2,0,0.0,0,1,1,0,0,0,0,0,0,0,0
155,Memphis Depay,nl  NED,FW,es  Barcelona,27,1994,5.8,3,2,0,3,0,1,3,33.3,2,59,15,25.4,3,21,35,3,1,0,2,1,4,0,0
156,Sergiño Dest,us  USA,"DF,FW",es  Barcelona,20,2000,2.6,11,5,3,5,3,4,5,80.0,1,43,15,34.9,14,11,18,8,1,0,7,1,12,1,0
157,Ersin Destanoğlu,tr  TUR,GK,tr  Beşiktaş,20,2001,5.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
158,Ángel Di María,ar  ARG,FW,fr  Paris S-G,33,1988,2.9,6,4,2,3,1,3,11,27.3,8,86,30,34.9,20,39,27,8,0,0,8,3,9,1,0
159,Boulaye Dia,sn  SEN,FW,es  Villarreal,24,1996,2.9,2,1,2,0,0,1,2,50.0,1,48,11,22.9,7,16,25,3,0,0,3,2,4,3,0
160,Abdou Diallo,sn  SEN,DF,fr  Paris S-G,25,1996,1.8,7,3,5,1,1,0,2,0.0,2,30,11,36.7,14,14,2,6,3,0,3,9,16,5,0
161,Amad Diallo,ci  CIV,MF,eng  Manchester Utd,19,2002,0.7,1,1,0,1,0,0,0,,0,15,5,33.3,4,11,0,4,0,0,4,0,1,0,0
162,Rúben Dias,pt  POR,DF,eng  Manchester City,24,1997,7.4,10,3,6,3,1,6,9,66.7,3,45,12,26.7,19,23,3,11,3,0,8,10,20,17,0
163,Ismael Diawara,ml  MLI,GK,se  Malmö,26,1994,2.5,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,0
164,Brahim Díaz,es  ESP,MF,it  Milan,21,1999,3.9,5,4,0,4,1,0,1,0.0,1,51,14,27.5,10,28,13,1,0,0,1,1,6,1,0
165,Virgil van Dijk,nl  NED,DF,eng  Liverpool,30,1991,9.0,6,2,2,4,0,2,2,100.0,0,44,16,36.4,18,24,2,7,2,0,5,12,18,32,0
166,Federico Dimarco,it  ITA,DF,it  Inter,23,1997,3.1,7,5,0,7,0,2,4,50.0,2,40,12,30.0,12,20,8,3,1,0,2,4,11,5,0
167,Junior Dina Ebimbe,fr  FRA,MF,fr  Paris S-G,20,2000,0.1,0,0,0,0,0,0,0,,0,3,0,0.0,1,2,0,0,0,0,0,0,0,0,0
168,Tiago Djaló,pt  POR,DF,fr  Lille,21,2000,5.9,15,8,9,6,0,3,6,50.0,3,58,23,39.7,36,18,4,9,3,1,6,10,25,18,0
169,Berat Djimsiti,al  ALB,DF,it  Atalanta,28,1993,2.9,5,3,1,1,3,0,1,0.0,1,28,10,35.7,13,11,4,5,2,0,3,8,13,4,0
170,Dodô,br  BRA,DF,ua  Shakhtar,22,1998,6.0,17,13,13,3,1,9,11,81.8,2,66,29,43.9,40,19,7,9,2,0,7,9,26,4,0
171,Gianluigi Donnarumma,it  ITA,GK,fr  Paris S-G,22,1999,5.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,1
172,Bas Dost,nl  NED,FW,be  Club Brugge,32,1989,0.8,0,0,0,0,0,0,0,,0,8,0,0.0,0,5,3,1,0,0,1,0,0,2,0
173,Julian Draxler,de  GER,"FW,MF",fr  Paris S-G,27,1993,1.6,2,1,0,1,1,1,2,50.0,1,11,6,54.5,6,4,1,1,0,0,1,2,4,1,0
174,Rodrigo Duarte,pt  POR,FW,pt  Sporting CP,16,2005,0.0,0,0,0,0,0,0,0,,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0
175,Gustavo Dulanto,pe  PER,DF,md  Sheriff Tiraspol,25,1995,6.0,17,7,14,3,0,7,13,53.8,6,66,18,27.3,46,19,1,22,11,0,11,9,26,30,1
176,Denzel Dumfries,nl  NED,DF,it  Inter,25,1996,5.2,5,3,2,1,2,0,3,0.0,3,58,17,29.3,28,15,15,4,0,0,4,9,14,5,0
177,Paulo Dybala,ar  ARG,"FW,MF",it  Juventus,27,1993,2.8,4,4,1,0,3,0,8,0.0,8,41,11,26.8,4,23,14,2,0,0,2,3,7,1,0
178,Edin Džeko,ba  BIH,FW,it  Inter,35,1986,6.0,0,0,0,0,0,0,1,0.0,1,60,14,23.3,7,22,31,4,2,0,2,3,3,7,0
179,Artem Dzyuba,ru  RUS,FW,ru  Zenit,32,1988,3.1,1,0,0,0,1,1,2,50.0,1,38,9,23.7,4,18,16,2,1,0,1,1,2,7,0
180,Ederson,br  BRA,GK,eng  Manchester City,27,1993,11.1,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,1,0,0,1,0,0,0,1
181,Marcus Edwards,eng  ENG,MF,pt  Sporting CP,22,1998,0.4,1,1,0,1,0,0,1,0.0,1,15,2,13.3,10,5,0,0,0,0,0,0,1,0,0
182,CJ Egan-Riley,eng  ENG,DF,eng  Manchester City,18,2003,1.0,0,0,0,0,0,0,1,0.0,1,7,1,14.3,2,1,4,1,0,0,1,1,1,2,0
183,Noah Eile,se  SWE,DF,se  Malmö,19,2002,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,0
184,Anthony Elanga,se  SWE,"FW,MF",eng  Manchester Utd,19,2002,1.9,4,1,1,3,0,1,1,100.0,0,38,11,28.9,8,20,10,1,1,0,0,0,4,0,0
185,Harvey Elliott,eng  ENG,MF,eng  Liverpool,18,2003,0.6,1,0,0,0,1,1,1,100.0,0,20,4,20.0,5,4,11,1,0,0,1,1,2,0,0
186,Youssef En-Nesyri,ma  MAR,"FW,MF",es  Sevilla,24,1997,0.9,0,0,0,0,0,0,0,,0,13,5,38.5,1,6,6,1,1,0,0,0,0,1,0
187,Aleksandr Erokhin,ru  RUS,MF,ru  Zenit,31,1989,1.2,2,1,1,0,1,1,2,50.0,1,20,7,35.0,6,6,8,1,0,0,1,3,5,1,0
188,Ricardo Esgaio,pt  POR,DF,pt  Sporting CP,28,1993,4.3,13,9,7,6,0,6,10,60.0,4,77,25,32.5,28,42,7,12,2,0,10,3,16,6,0
189,Dario Essugo,pt  POR,MF,pt  Sporting CP,16,2005,0.1,0,0,0,0,0,0,0,,0,2,2,100.0,1,1,0,2,1,0,1,0,0,0,0
190,Gonçalo Esteves,pt  POR,DF,pt  Sporting CP,17,2004,0.8,3,2,2,0,1,0,0,,0,15,3,20.0,10,4,1,0,0,0,0,2,5,0,0
191,Pervis Estupiñán,ec  ECU,DF,es  Villarreal,23,1998,7.2,24,10,18,4,2,7,14,50.0,7,105,22,21.0,72,23,10,15,2,0,13,29,53,23,0
192,Evanilson,br  BRA,FW,pt  Porto,21,1999,3.4,3,1,0,0,3,2,3,66.7,1,49,19,38.8,1,13,35,3,0,0,3,3,6,4,0
193,Fabinho,br  BRA,MF,eng  Liverpool,27,1993,9.4,35,24,8,19,8,10,18,55.6,8,154,70,45.5,44,95,15,18,0,0,18,20,55,7,0
194,Guillaume Faivre,ch  SUI,GK,ch  Young Boys,34,1987,3.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
195,Christian Fassnacht,ch  SUI,"MF,FW",ch  Young Boys,27,1993,3.0,5,3,2,3,0,3,7,42.9,4,47,14,29.8,12,25,10,4,0,0,4,4,9,1,0
196,Ansu Fati,es  ESP,FW,es  Barcelona,18,2002,1.7,1,0,0,1,0,1,2,50.0,1,24,3,12.5,5,6,13,5,1,0,4,1,2,0,0
197,Zouhair Feddal,ma  MAR,DF,pt  Sporting CP,32,1989,5.0,5,1,5,0,0,3,6,50.0,3,34,8,23.5,16,16,2,4,0,0,4,18,23,17,0
198,Felipe,br  BRA,"DF,MF",es  Atlético Madrid,32,1989,5.2,4,3,4,0,0,2,4,50.0,2,44,15,34.1,26,17,1,8,4,0,4,6,10,31,0
199,João Félix,pt  POR,"FW,MF",es  Atlético Madrid,21,1999,6.3,0,0,0,0,0,0,5,0.0,5,71,13,18.3,14,38,19,2,0,0,2,7,7,7,0
200,Bruno Fernandes,pt  POR,MF,eng  Manchester Utd,26,1994,5.8,12,7,2,8,2,6,15,40.0,9,116,35,30.2,20,65,31,8,0,0,8,2,14,7,0
201,Fernandinho,br  BRA,"MF,DF",eng  Manchester City,36,1985,3.9,11,8,1,9,1,1,4,25.0,3,51,19,37.3,11,36,4,4,2,0,2,7,18,2,0
202,Roberto Firmino,br  BRA,FW,eng  Liverpool,29,1991,3.6,16,12,1,9,6,1,4,25.0,3,94,41,43.6,9,42,43,3,1,0,2,6,22,1,0
203,Alessandro Florenzi,it  ITA,"DF,FW",it  Milan,30,1991,1.0,2,1,2,0,0,0,2,0.0,2,10,4,40.0,8,1,1,1,0,0,1,2,4,4,0
204,Phil Foden,eng  ENG,FW,eng  Manchester City,21,2000,7.3,6,4,3,3,0,3,6,50.0,3,162,47,29.0,14,64,84,7,0,0,7,5,11,0,0
205,José Fonte,pt  POR,DF,fr  Lille,37,1983,8.0,10,5,5,4,1,4,7,57.1,3,41,12,29.3,24,15,2,9,2,0,7,16,26,38,0
206,Emil Forsberg,se  SWE,"MF,FW",de  RB Leipzig,29,1991,4.3,5,2,0,3,2,3,12,25.0,9,74,21,28.4,13,37,24,8,1,0,7,5,10,0,0
207,Juan Foyth,ar  ARG,DF,es  Villarreal,23,1998,9.9,42,20,29,10,3,14,36,38.9,22,216,63,29.2,145,58,13,15,6,0,9,25,67,22,1
208,Lassina Franck Traoré,bf  BFA,FW,ua  Shakhtar,20,2001,1.1,0,0,0,0,0,0,1,0.0,1,8,1,12.5,0,0,8,0,0,0,0,0,0,1,0
209,Fred,br  BRA,MF,eng  Manchester Utd,28,1993,4.8,15,9,5,9,1,6,11,54.5,5,117,25,21.4,43,63,11,12,2,0,10,4,19,4,0
210,Remo Freuler,ch  SUI,MF,it  Atalanta,29,1992,5.8,9,5,6,2,1,2,12,16.7,10,82,22,26.8,32,36,14,12,3,0,9,12,21,8,0
211,Roberto Gagliardini,it  ITA,MF,it  Inter,27,1994,0.8,3,3,3,0,0,2,2,100.0,0,19,4,21.1,8,10,1,0,0,0,0,3,6,2,0
212,Idrissa Gana Gueye,sn  SEN,MF,fr  Paris S-G,31,1989,4.4,15,9,8,3,4,3,7,42.9,4,112,25,22.3,49,41,22,4,1,0,3,8,23,4,0
213,Eric García,es  ESP,DF,es  Barcelona,20,2001,2.7,5,4,4,1,0,3,4,75.0,1,44,14,31.8,24,16,4,3,2,0,1,3,8,7,0
214,Ulisses Garcia,ch  SUI,DF,ch  Young Boys,25,1996,4.8,16,9,11,5,0,8,12,66.7,4,60,27,45.0,30,22,8,6,0,0,6,5,21,9,0
215,Mario Gaspar,es  ESP,DF,es  Villarreal,30,1990,1.0,2,1,1,0,1,1,1,100.0,0,15,5,33.3,5,8,2,2,0,0,2,0,2,0,0
216,David de Gea,es  ESP,GK,eng  Manchester Utd,30,1990,7.0,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0
217,Yannick Gerhardt,de  GER,FW,de  Wolfsburg,27,1994,2.1,6,3,2,4,0,1,3,33.3,2,57,28,49.1,14,31,12,3,0,0,3,2,8,0,0
218,Rachid Ghezzal,dz  ALG,"FW,MF",tr  Beşiktaş,29,1992,3.8,9,4,3,5,1,3,15,20.0,12,65,22,33.8,20,28,17,6,0,0,6,4,13,2,0
219,Gilberto,br  BRA,DF,pt  Benfica,28,1993,7.9,24,9,15,8,1,16,32,50.0,16,96,23,24.0,42,36,18,15,2,0,13,25,49,17,1
220,Daniel Ginczek,de  GER,MF,de  Wolfsburg,30,1991,0.0,0,0,0,0,0,0,0,,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0
221,Olivier Giroud,fr  FRA,FW,it  Milan,34,1986,2.9,3,2,1,1,1,0,1,0.0,1,34,10,29.4,3,18,13,0,0,0,0,1,4,5,0
222,Serge Gnabry,de  GER,"FW,DF",de  Bayern Munich,26,1995,4.3,7,6,2,2,3,2,5,40.0,3,68,19,27.9,12,34,22,5,1,0,4,8,15,0,0
223,Angel Gomes,eng  ENG,MF,fr  Lille,20,2000,1.9,5,3,1,3,1,3,7,42.9,4,33,11,33.3,6,21,6,4,1,0,3,2,7,1,0
224,Joe Gomez,eng  ENG,DF,eng  Liverpool,24,1997,2.8,3,1,0,2,1,3,3,100.0,0,25,11,44.0,10,11,4,3,1,0,2,5,8,9,0
225,Moi Gómez,es  ESP,"MF,FW",es  Villarreal,27,1994,2.5,8,6,3,4,1,4,9,44.4,5,35,7,20.0,7,19,9,0,0,0,0,1,9,2,0
226,Papu Gómez,ar  ARG,"FW,MF",es  Sevilla,33,1988,3.6,2,2,0,0,2,1,6,16.7,5,35,17,48.6,7,11,17,8,0,0,8,2,4,1,0
227,Diogo Gonçalves,pt  POR,"FW,DF",pt  Benfica,24,1997,1.5,1,1,1,0,0,1,3,33.3,2,26,6,23.1,9,12,5,3,0,0,3,3,4,3,0
228,Pedro Gonçalves,pt  POR,"FW,MF",pt  Sporting CP,23,1998,3.6,7,3,0,4,3,1,7,14.3,6,99,25,25.3,25,45,29,4,0,0,4,3,10,1,0
229,Nicolás González,es  ESP,MF,es  Barcelona,19,2002,2.8,5,4,2,1,2,2,8,25.0,6,58,16,27.6,9,31,18,5,0,0,5,2,7,5,0
230,Leon Goretzka,de  GER,MF,de  Bayern Munich,26,1995,5.2,15,10,4,7,4,5,13,38.5,8,91,31,34.1,19,49,23,7,2,0,5,4,19,5,0
231,Robin Gosens,de  GER,DF,it  Atalanta,27,1994,1.1,1,1,1,0,0,1,2,50.0,1,9,6,66.7,6,2,1,1,1,0,0,1,2,2,0
232,Ryan Gravenberch,nl  NED,MF,nl  Ajax,19,2002,7.8,13,7,3,5,5,5,11,45.5,6,110,34,30.9,23,59,28,6,1,0,5,13,26,6,0
233,Ivo Grbić,hr  CRO,GK,fr  Lille,25,1996,6.0,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,1
234,Jack Grealish,eng  ENG,FW,eng  Manchester City,25,1995,5.1,9,5,4,4,1,6,8,75.0,2,74,25,33.8,15,32,27,4,0,0,4,3,12,1,0
235,Mason Greenwood,eng  ENG,FW,eng  Manchester Utd,19,2001,3.4,3,2,1,0,2,3,8,37.5,5,61,18,29.5,8,22,31,3,1,0,2,0,3,1,0
236,Antoine Griezmann,fr  FRA,"FW,MF",es  Atlético Madrid,30,1991,5.7,12,6,2,9,1,4,12,33.3,8,124,29,23.4,24,80,20,7,0,0,7,2,14,4,0
237,Álex Grimaldo,es  ESP,DF,pt  Benfica,25,1995,9.6,20,14,16,3,1,11,25,44.0,14,131,39,29.8,70,46,15,20,6,0,14,23,43,16,0
238,Arnaut Groeneveld,nl  NED,FW,es  Villarreal,24,1997,10.0,2,2,0,2,0,0,1,0.0,1,86,20,23.3,10,28,48,5,0,0,5,1,3,1,0
239,Marko Grujić,rs  SRB,MF,pt  Porto,25,1996,3.6,10,7,3,6,1,3,7,42.9,4,52,17,32.7,22,25,5,1,0,0,1,5,15,5,0
240,Gabriel Gudmundsson,se  SWE,"MF,DF",fr  Lille,22,1999,2.7,5,2,1,2,2,1,5,20.0,4,42,9,21.4,22,16,4,7,1,0,6,8,13,3,0
241,Raphaël Guerreiro,pt  POR,DF,de  Dortmund,27,1993,2.0,4,2,1,2,1,1,3,33.3,2,25,11,44.0,8,13,4,4,0,0,4,0,4,0,0
242,Josuha Guilavogui,fr  FRA,"MF,DF",de  Wolfsburg,30,1990,4.7,8,5,7,1,0,1,5,20.0,4,76,20,26.3,34,39,3,6,4,0,2,13,21,26,0
243,Daouda Guindo,ml  MLI,DF,at  RB Salzburg,18,2002,0.1,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,1,1,0,0
244,Péter Gulácsi,hu  HUN,GK,de  RB Leipzig,31,1990,5.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
245,İlkay Gündoğan,de  GER,MF,eng  Manchester City,30,1990,7.4,9,5,1,6,2,1,7,14.3,6,73,23,31.5,7,41,25,7,2,0,5,8,17,1,0
246,Mert Günok,tr  TUR,GK,tr  Beşiktaş,32,1989,1.0,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0
247,Miguel Gutiérrez,es  ESP,DF,es  Real Madrid,20,2001,0.7,1,0,0,1,0,1,1,100.0,0,7,4,57.1,1,3,3,0,0,0,0,0,1,1,0
248,Joško Gvardiol,hr  CRO,DF,de  RB Leipzig,19,2002,3.7,9,7,3,5,1,2,5,40.0,3,39,17,43.6,19,16,4,7,3,0,4,9,18,11,0
249,Erling Haaland,no  NOR,FW,de  Dortmund,21,2000,2.3,1,1,0,1,0,0,2,0.0,2,23,4,17.4,0,9,14,1,0,0,1,2,3,5,0
250,Munir El Haddadi,ma  MAR,"FW,MF",es  Sevilla,25,1995,2.3,0,0,0,0,0,0,1,0.0,1,26,12,46.2,1,10,15,1,0,0,1,2,2,0,0
251,Amadou Haidara,ml  MLI,MF,de  RB Leipzig,23,1998,2.0,9,4,4,5,0,7,9,77.8,2,46,11,23.9,7,33,6,6,0,0,6,3,12,2,0
252,Achraf Hakimi,ma  MAR,DF,fr  Paris S-G,22,1998,8.0,24,12,16,4,4,13,29,44.8,16,139,45,32.4,77,32,30,17,2,0,15,9,33,12,0
253,Sébastien Haller,ci  CIV,FW,nl  Ajax,27,1994,7.4,2,2,1,0,1,0,3,0.0,3,125,33,26.4,4,49,72,6,1,0,5,1,3,4,0
254,Samir Handanović,si  SVN,GK,it  Inter,37,1984,8.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
255,Denys Harmash,ua  UKR,FW,ua  Dynamo Kyiv,31,1990,3.6,8,5,4,2,2,2,5,40.0,3,90,15,16.7,21,47,22,3,0,0,3,4,12,1,0
256,Hans Hateboer,nl  NED,DF,it  Atalanta,27,1994,1.0,2,0,1,0,1,1,2,50.0,1,8,3,37.5,1,3,4,1,0,0,1,1,3,1,0
257,Kai Havertz,de  GER,FW,eng  Chelsea,22,1999,7.5,8,7,1,4,3,1,6,16.7,5,161,44,27.3,10,62,89,7,0,0,7,7,15,9,0
258,Eden Hazard,be  BEL,FW,es  Real Madrid,30,1991,0.9,1,1,0,1,0,1,3,33.3,2,14,7,50.0,0,6,8,2,0,0,2,0,1,0,0
259,Thorgan Hazard,be  BEL,FW,de  Dortmund,28,1993,1.6,2,2,1,1,0,1,2,50.0,1,37,12,32.4,6,17,14,2,0,0,2,3,5,1,0
260,Tom Heaton,eng  ENG,GK,eng  Manchester Utd,35,1986,0.3,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
261,Silvan Hefti,ch  SUI,DF,ch  Young Boys,23,1997,4.3,17,7,13,3,1,8,12,66.7,4,84,18,21.4,41,29,14,7,4,0,3,8,25,3,0
262,Dean Henderson,eng  ENG,GK,eng  Manchester Utd,24,1997,0.7,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
263,Jordan Henderson,eng  ENG,MF,eng  Liverpool,31,1990,7.4,12,4,6,4,2,4,10,40.0,6,113,36,31.9,27,51,35,8,2,0,6,12,24,2,0
264,Jack Hendry,sct  SCO,DF,be  Club Brugge,26,1995,6.0,9,3,5,4,0,4,8,50.0,4,74,23,31.1,46,23,5,14,7,0,7,6,15,15,1
265,Benjamin Henrichs,de  GER,DF,de  RB Leipzig,24,1997,0.6,1,0,0,0,1,1,2,50.0,1,11,1,9.1,3,5,3,0,0,0,0,3,4,3,0
266,Mario Hermoso,es  ESP,DF,es  Atlético Madrid,26,1995,4.7,12,10,10,0,2,4,9,44.4,5,62,24,38.7,40,19,3,5,2,0,3,12,24,23,1
267,Lucas Hernández,fr  FRA,DF,de  Bayern Munich,25,1996,6.3,18,8,11,7,0,7,8,87.5,1,88,25,28.4,43,34,11,12,2,0,10,17,35,20,0
268,Theo Hernández,fr  FRA,DF,it  Milan,23,1997,5.0,6,2,6,0,0,2,6,33.3,4,65,18,27.7,35,19,11,7,2,0,5,8,14,9,0
269,Ander Herrera,es  ESP,MF,fr  Paris S-G,31,1989,3.6,8,3,4,3,1,2,10,20.0,8,70,18,25.7,40,20,10,5,2,0,3,9,17,4,0
270,Héctor Herrera,mx  MEX,MF,es  Atlético Madrid,31,1990,2.5,7,5,2,3,2,3,6,50.0,3,51,21,41.2,15,30,6,6,1,0,5,2,9,3,0
271,Callum Hudson-Odoi,eng  ENG,"FW,DF",eng  Chelsea,20,2000,3.2,7,5,1,2,4,1,4,25.0,3,47,16,34.0,6,21,20,6,0,0,6,3,10,1,0
272,Mats Hummels,de  GER,"DF,FW",de  Dortmund,32,1988,3.9,11,5,6,3,2,1,3,33.3,2,49,17,34.7,26,18,5,10,3,0,7,8,19,10,1
273,Atiba Hutchinson,ca  CAN,MF,tr  Beşiktaş,38,1983,1.7,2,1,2,0,0,0,4,0.0,4,34,13,38.2,16,13,5,2,0,0,2,1,3,0,0
274,Vicente Iborra,es  ESP,MF,es  Villarreal,33,1988,0.1,0,0,0,0,0,0,0,,0,1,0,0.0,0,0,1,0,0,0,0,2,2,0,0
275,Zlatan Ibrahimović,se  SWE,FW,it  Milan,39,1981,1.8,2,1,0,2,0,0,0,,0,13,5,38.5,0,7,6,0,0,0,0,0,2,1,0
276,Mauro Icardi,ar  ARG,FW,fr  Paris S-G,28,1993,0.5,0,0,0,0,0,0,1,0.0,1,7,4,57.1,0,3,4,0,0,0,0,0,0,1,0
277,Jonathan Ikone,fr  FRA,MF,fr  Lille,23,1998,3.3,2,1,1,0,1,2,2,100.0,0,47,14,29.8,11,19,17,3,0,0,3,2,4,2,0
278,Josip Iličić,si  SVN,"FW,MF",it  Atalanta,33,1988,2.8,1,0,1,0,0,0,2,0.0,2,30,7,23.3,3,17,10,3,1,0,2,1,2,0,1
279,Gonçalo Inácio,pt  POR,DF,pt  Sporting CP,19,2001,6.2,7,4,7,0,0,0,3,0.0,3,58,16,27.6,29,27,2,13,7,1,6,17,24,19,1
280,Jo Inge Berget,no  NOR,DF,se  Malmö,30,1990,4.9,6,4,4,1,1,2,6,33.3,4,56,17,30.4,28,15,13,4,0,0,4,7,13,12,0
281,Bonke Innocent,ng  NGA,MF,se  Malmö,25,1996,5.5,12,6,5,7,0,3,19,15.8,16,146,50,34.2,54,82,10,7,1,0,6,7,19,6,0
282,Zidane Iqbal,iq  IRQ,MF,eng  Manchester Utd,18,2003,0.0,0,0,0,0,0,0,0,,0,2,0,0.0,1,1,0,0,0,0,0,0,0,0,0
283,Ismaily,br  BRA,DF,ua  Shakhtar,31,1990,3.9,7,5,3,3,1,2,5,40.0,3,45,18,40.0,19,13,13,11,4,0,7,4,11,14,0
284,José Izquierdo,co  COL,DF,be  Club Brugge,29,1992,0.1,0,0,0,0,0,0,0,,0,3,1,33.3,1,1,1,0,0,0,0,0,0,0,0
285,Reece James,eng  ENG,"DF,MF",eng  Chelsea,21,1999,5.6,17,8,12,4,1,6,8,75.0,2,90,32,35.6,28,42,20,7,0,0,7,11,28,8,0
286,Gabriel Jesus,br  BRA,FW,eng  Manchester City,24,1997,3.9,5,4,1,2,2,1,2,50.0,1,75,19,25.3,6,30,39,5,0,0,5,2,7,2,0
287,Curtis Jones,eng  ENG,"MF,FW",eng  Liverpool,20,2001,2.1,4,3,0,3,1,3,6,50.0,3,56,20,35.7,6,30,20,2,0,0,2,2,6,1,0
288,Frenkie de Jong,nl  NED,MF,es  Barcelona,24,1997,5.8,10,5,4,4,2,3,10,30.0,7,75,19,25.3,17,35,23,1,0,0,1,4,14,4,0
289,Luuk de Jong,nl  NED,FW,es  Barcelona,30,1990,2.0,1,1,0,1,0,0,0,,0,33,7,21.2,1,19,13,2,1,0,1,1,2,0,0
290,Joan Jordán,es  ESP,MF,es  Sevilla,27,1994,3.6,4,3,2,2,0,4,9,44.4,5,51,21,41.2,10,30,11,5,1,0,4,5,9,1,0
291,Jorginho,it  ITA,MF,eng  Chelsea,29,1991,6.2,19,9,5,10,4,11,16,68.8,5,114,39,34.2,28,56,30,11,0,0,11,21,40,2,1
292,Diogo Jota,pt  POR,FW,eng  Liverpool,24,1996,6.4,9,6,6,2,1,0,5,0.0,5,163,46,28.2,17,64,82,7,1,0,6,9,18,3,0
293,Luka Jović,rs  SRB,FW,es  Real Madrid,23,1997,1.3,0,0,0,0,0,0,0,,0,8,0,0.0,1,3,4,1,0,0,1,0,0,0,0
294,Keston Julien,tt  TRI,"DF,FW",md  Sheriff Tiraspol,22,1998,0.6,0,0,0,0,0,0,0,,0,2,0,0.0,1,1,0,1,0,0,1,0,0,2,0
295,Vinicius Júnior,br  BRA,FW,es  Real Madrid,21,2000,13.3,23,13,9,8,6,5,13,38.5,8,286,90,31.5,74,105,107,11,0,0,11,6,29,1,0
296,Felix Kalu Nmecha,de  GER,"MF,FW",de  Wolfsburg,20,2000,0.4,0,0,0,0,0,0,0,,0,7,2,28.6,2,4,1,0,0,0,0,2,2,0,0
297,Pierre Kalulu,fr  FRA,DF,it  Milan,21,2000,2.4,9,3,8,1,0,5,6,83.3,1,56,18,32.1,29,24,3,6,1,0,5,3,12,3,0
298,Kevin Kampl,si  SVN,MF,de  RB Leipzig,30,1990,3.0,5,0,2,3,0,2,5,40.0,3,54,22,40.7,18,31,5,5,2,0,3,8,13,1,0
299,Wilfried Kanga,fr  FRA,FW,ch  Young Boys,23,1998,0.9,0,0,0,0,0,0,0,,0,10,4,40.0,0,4,6,1,0,0,1,0,0,0,0
300,N'Golo Kanté,fr  FRA,MF,eng  Chelsea,30,1991,4.7,10,7,4,3,3,0,8,0.0,8,87,23,26.4,26,41,20,12,1,0,11,7,17,1,0
301,Kenan Karaman,tr  TUR,"MF,FW",tr  Beşiktaş,27,1994,3.0,4,3,3,0,1,1,6,16.7,5,63,15,23.8,22,30,11,0,0,0,0,1,5,1,1
302,Oleksandr Karavayev,ua  UKR,"DF,MF",ua  Dynamo Kyiv,29,1992,1.8,3,1,2,1,0,2,2,100.0,0,13,5,38.5,6,5,2,4,2,2,2,0,3,2,0
303,Vyacheslav Karavayev,ru  RUS,DF,ru  Zenit,26,1995,3.3,9,5,7,1,1,7,12,58.3,5,58,15,25.9,34,14,10,2,1,0,1,2,11,6,0
304,Moise Kean,it  ITA,FW,it  Juventus,21,2000,1.9,2,2,1,0,1,0,1,0.0,1,24,5,20.8,3,10,11,0,0,0,0,1,3,1,0
305,Tomasz Kędziora,pl  POL,DF,ua  Dynamo Kyiv,27,1994,4.0,9,5,6,3,0,1,6,16.7,5,61,21,34.4,40,16,5,9,3,0,6,8,17,6,0
306,Thilo Kehrer,de  GER,DF,fr  Paris S-G,24,1996,0.7,2,1,1,0,1,0,0,,0,11,4,36.4,6,2,3,3,0,0,3,0,2,3,0
