,Player,Nation,Pos,Squad,Age,Born,90s,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Succ_Dribbles,Att_Dribbles,Succ%_Dribbles,#Pl_Dribbles,Megs_Dribbles,Carries_Carries,TotDist_Carries,PrgDist_Carries,Prog_Carries,1/3_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Targ_Receiving,Rec_Receiving,Rec%_Receiving,Prog_Receiving
148,Koni De Winter,be  BEL,DF,it  Juventus,19,2002,0.9,87,0,24,49,21,1,77,1,2,50.0,1,0,68,390,199,6,2,1,0,1,65,62,95.4,0
149,Thomas Delaney,dk  DEN,MF,es  Sevilla,29,1991,2.2,109,6,31,61,19,3,108,0,1,0.0,1,1,48,248,148,10,0,0,0,1,74,65,87.8,3
150,Liam Delap,eng  ENG,FW,eng  Manchester City,18,2003,0.1,1,0,1,0,0,0,1,1,1,100.0,1,0,2,0,0,0,0,0,0,0,0,0,,0
151,Ousmane Dembélé,fr  FRA,"FW,DF",es  Barcelona,24,1997,1.4,84,0,2,40,55,15,83,4,11,36.4,5,0,69,603,431,19,7,6,4,3,85,71,83.5,14
152,Yusuf Demir,at  AUT,"DF,FW",es  Barcelona,18,2003,1.1,71,0,8,33,40,4,66,4,7,57.1,4,0,55,258,126,9,4,1,5,3,66,55,83.3,6
153,Merih Demiral,tr  TUR,DF,it  Atalanta,23,1998,4.1,214,34,116,104,6,4,207,0,0,,0,0,118,764,339,3,0,0,1,2,120,118,98.3,1
154,Dentinho,br  BRA,FW,ua  Shakhtar,32,1989,0.1,2,0,0,2,1,0,2,0,0,,0,0,2,17,7,1,1,0,0,0,2,1,50.0,0
155,Memphis Depay,nl  NED,FW,es  Barcelona,27,1994,5.8,339,0,8,152,207,30,291,14,22,63.6,17,0,235,985,632,45,17,9,17,18,353,257,72.8,66
156,Sergiño Dest,us  USA,"DF,FW",es  Barcelona,20,2000,2.6,169,4,34,62,84,10,154,10,15,66.7,11,1,120,633,403,20,6,2,7,5,127,110,86.6,9
157,Ersin Destanoğlu,tr  TUR,GK,tr  Beşiktaş,20,2001,5.0,169,144,166,3,0,0,119,0,0,,0,0,69,293,149,0,0,0,0,0,59,59,100.0,0
158,Ángel Di María,ar  ARG,FW,fr  Paris S-G,33,1988,2.9,201,5,34,94,93,12,190,2,6,33.3,2,0,141,789,420,15,8,3,8,4,186,160,86.0,18
159,Boulaye Dia,sn  SEN,FW,es  Villarreal,24,1996,2.9,88,2,11,41,42,7,83,0,2,0.0,0,0,56,298,178,8,2,1,14,6,128,63,49.2,21
160,Abdou Diallo,sn  SEN,DF,fr  Paris S-G,25,1996,1.8,152,29,82,72,7,0,142,1,3,33.3,1,0,93,536,263,2,0,0,0,0,98,96,98.0,0
161,Amad Diallo,ci  CIV,MF,eng  Manchester Utd,19,2002,0.7,39,1,5,22,15,2,39,0,2,0.0,1,1,28,194,152,7,2,1,2,3,33,25,75.8,3
162,Rúben Dias,pt  POR,DF,eng  Manchester City,24,1997,7.4,518,61,237,305,14,4,509,1,1,100.0,1,0,347,2115,1219,34,4,0,0,0,394,388,98.5,1
163,Ismael Diawara,ml  MLI,GK,se  Malmö,26,1994,2.5,82,77,82,0,0,0,52,0,0,,0,0,30,87,44,0,0,0,1,0,26,26,100.0,0
164,Brahim Díaz,es  ESP,MF,it  Milan,21,1999,3.9,170,3,13,115,65,5,165,11,19,57.9,11,1,143,980,459,24,11,2,5,8,168,125,74.4,11
165,Virgil van Dijk,nl  NED,DF,eng  Liverpool,30,1991,9.0,741,68,309,454,19,4,728,2,2,100.0,2,0,501,2091,961,38,5,0,0,0,546,539,98.7,1
166,Federico Dimarco,it  ITA,DF,it  Inter,23,1997,3.1,231,13,56,91,99,9,182,0,2,0.0,0,0,139,654,417,17,5,2,5,2,150,135,90.0,8
167,Junior Dina Ebimbe,fr  FRA,MF,fr  Paris S-G,20,2000,0.1,10,0,0,5,6,1,10,0,0,,0,0,9,54,17,1,1,1,0,0,10,9,90.0,0
168,Tiago Djaló,pt  POR,DF,fr  Lille,21,2000,5.9,364,39,167,182,39,2,333,9,12,75.0,9,1,228,1199,558,21,4,1,4,1,236,225,95.3,2
169,Berat Djimsiti,al  ALB,DF,it  Atalanta,28,1993,2.9,222,8,86,120,34,3,212,0,0,,0,0,129,768,421,15,8,0,2,0,136,131,96.3,2
170,Dodô,br  BRA,DF,ua  Shakhtar,22,1998,6.0,400,21,110,201,113,16,356,5,10,50.0,6,1,269,1288,699,32,10,3,7,10,282,262,92.9,23
171,Gianluigi Donnarumma,it  ITA,GK,fr  Paris S-G,22,1999,5.0,179,160,179,0,0,0,132,0,0,,0,0,63,255,115,0,0,0,0,0,72,71,98.6,0
172,Bas Dost,nl  NED,FW,be  Club Brugge,32,1989,0.8,34,3,6,22,6,4,29,0,0,,0,0,10,15,7,0,0,0,0,0,42,23,54.8,3
173,Julian Draxler,de  GER,"FW,MF",fr  Paris S-G,27,1993,1.6,92,1,20,57,19,3,91,0,1,0.0,0,0,71,348,163,8,0,1,0,2,83,77,92.8,6
174,Rodrigo Duarte,pt  POR,FW,pt  Sporting CP,16,2005,0.0,2,0,0,1,1,0,2,0,0,,0,0,2,15,11,1,0,0,0,0,1,1,100.0,0
175,Gustavo Dulanto,pe  PER,DF,md  Sheriff Tiraspol,25,1995,6.0,280,103,215,69,8,5,271,1,1,100.0,1,0,131,777,355,5,0,0,1,0,166,162,97.6,2
176,Denzel Dumfries,nl  NED,DF,it  Inter,25,1996,5.2,218,8,49,83,102,29,190,4,6,66.7,4,1,127,536,269,12,7,3,11,7,161,130,80.7,21
177,Paulo Dybala,ar  ARG,"FW,MF",it  Juventus,27,1993,2.8,222,0,14,114,115,19,213,7,9,77.8,8,0,162,789,408,16,9,4,4,4,203,176,86.7,24
178,Edin Džeko,ba  BIH,FW,it  Inter,35,1986,6.0,235,9,26,111,113,40,226,6,11,54.5,6,1,162,688,358,15,6,2,13,7,262,181,69.1,52
179,Artem Dzyuba,ru  RUS,FW,ru  Zenit,32,1988,3.1,102,9,12,43,53,24,99,2,3,66.7,3,0,46,142,71,2,1,0,16,1,133,75,56.4,19
180,Ederson,br  BRA,GK,eng  Manchester City,27,1993,11.1,343,287,341,2,0,0,268,0,0,,0,0,201,790,440,0,0,0,0,0,201,200,99.5,0
181,Marcus Edwards,eng  ENG,MF,pt  Sporting CP,22,1998,0.4,17,1,4,7,11,1,17,1,2,50.0,2,0,18,250,176,7,5,1,0,0,18,14,77.8,4
182,CJ Egan-Riley,eng  ENG,DF,eng  Manchester City,18,2003,1.0,72,3,9,43,24,0,66,3,3,100.0,3,1,62,219,84,6,2,0,1,0,60,57,95.0,0
183,Noah Eile,se  SWE,DF,se  Malmö,19,2002,0.0,1,1,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0
184,Anthony Elanga,se  SWE,"FW,MF",eng  Manchester Utd,19,2002,1.9,66,1,14,24,31,5,66,1,2,50.0,1,0,37,142,82,4,1,2,7,1,75,51,68.0,5
185,Harvey Elliott,eng  ENG,MF,eng  Liverpool,18,2003,0.6,36,0,6,19,16,3,35,0,1,0.0,0,0,30,119,57,3,2,0,0,1,33,29,87.9,2
186,Youssef En-Nesyri,ma  MAR,"FW,MF",es  Sevilla,24,1997,0.9,26,0,4,9,14,8,24,0,1,0.0,0,0,12,9,3,0,0,0,4,2,49,17,34.7,5
187,Aleksandr Erokhin,ru  RUS,MF,ru  Zenit,31,1989,1.2,50,3,7,22,22,6,50,0,0,,0,0,29,85,27,1,1,0,2,2,41,31,75.6,5
188,Ricardo Esgaio,pt  POR,DF,pt  Sporting CP,28,1993,4.3,254,15,106,122,45,4,213,0,2,0.0,0,0,136,623,285,12,6,1,3,2,157,141,89.8,9
189,Dario Essugo,pt  POR,MF,pt  Sporting CP,16,2005,0.1,11,1,5,5,1,0,11,0,0,,0,0,7,10,3,0,0,0,0,0,8,7,87.5,0
190,Gonçalo Esteves,pt  POR,DF,pt  Sporting CP,17,2004,0.8,47,2,20,21,11,4,42,0,2,0.0,1,0,33,191,128,4,1,3,2,2,31,31,100.0,0
191,Pervis Estupiñán,ec  ECU,DF,es  Villarreal,23,1998,7.2,455,48,195,163,116,1,385,6,13,46.2,7,2,248,1015,501,19,6,1,6,2,239,217,90.8,6
192,Evanilson,br  BRA,FW,pt  Porto,21,1999,3.4,113,4,9,44,63,17,109,3,8,37.5,3,0,70,283,78,6,1,2,8,2,154,80,51.9,20
193,Fabinho,br  BRA,MF,eng  Liverpool,27,1993,9.4,719,20,136,491,119,7,708,1,4,25.0,3,0,452,1812,936,45,12,0,5,5,514,499,97.1,17
194,Guillaume Faivre,ch  SUI,GK,ch  Young Boys,34,1987,3.0,143,104,143,0,0,0,129,0,0,,0,0,100,363,166,0,0,0,0,0,105,105,100.0,0
195,Christian Fassnacht,ch  SUI,"MF,FW",ch  Young Boys,27,1993,3.0,132,2,22,69,51,8,125,0,4,0.0,0,0,81,442,195,10,3,0,7,2,115,90,78.3,16
196,Ansu Fati,es  ESP,FW,es  Barcelona,18,2002,1.7,104,1,8,33,66,13,101,3,7,42.9,3,0,80,377,177,9,2,0,2,10,108,85,78.7,19
197,Zouhair Feddal,ma  MAR,DF,pt  Sporting CP,32,1989,5.0,313,63,197,125,11,6,302,2,4,50.0,2,0,194,804,465,6,1,0,3,2,223,222,99.6,1
198,Felipe,br  BRA,"DF,MF",es  Atlético Madrid,32,1989,5.2,262,46,145,122,9,1,250,1,3,33.3,2,0,155,790,311,13,1,0,2,3,148,144,97.3,0
199,João Félix,pt  POR,"FW,MF",es  Atlético Madrid,21,1999,6.3,243,7,30,139,93,14,235,4,14,28.6,7,3,182,953,609,37,14,4,17,14,305,200,65.6,35
200,Bruno Fernandes,pt  POR,MF,eng  Manchester Utd,26,1994,5.8,422,12,54,208,190,20,393,5,7,71.4,5,1,270,1339,829,29,16,3,14,15,385,322,83.6,51
201,Fernandinho,br  BRA,"MF,DF",eng  Manchester City,36,1985,3.9,327,10,52,239,60,8,319,2,2,100.0,2,0,247,1333,748,38,12,0,1,0,265,260,98.1,2
202,Roberto Firmino,br  BRA,FW,eng  Liverpool,29,1991,3.6,243,2,21,127,112,24,239,7,11,63.6,7,0,171,764,384,21,6,1,13,7,224,180,80.4,38
203,Alessandro Florenzi,it  ITA,"DF,FW",it  Milan,30,1991,1.0,51,10,25,18,9,2,46,0,0,,0,0,27,114,70,1,0,0,1,0,35,26,74.3,2
204,Phil Foden,eng  ENG,FW,eng  Manchester City,21,2000,7.3,401,2,18,161,244,54,378,5,17,29.4,8,0,294,1284,592,35,8,7,15,18,411,328,79.8,73
205,José Fonte,pt  POR,DF,fr  Lille,37,1983,8.0,451,63,224,224,22,5,434,0,0,,0,0,241,1329,652,18,0,0,0,2,264,261,98.9,1
206,Emil Forsberg,se  SWE,"MF,FW",de  RB Leipzig,29,1991,4.3,212,2,18,105,105,18,197,1,2,50.0,1,0,133,759,427,25,7,2,8,3,195,147,75.4,18
207,Juan Foyth,ar  ARG,DF,es  Villarreal,23,1998,9.9,570,42,233,308,68,4,482,10,15,66.7,11,0,314,1825,1108,28,9,0,5,13,287,275,95.8,2
208,Lassina Franck Traoré,bf  BFA,FW,ua  Shakhtar,20,2001,1.1,29,1,1,7,21,9,26,0,0,,0,0,18,27,3,1,0,1,2,3,42,25,59.5,15
209,Fred,br  BRA,MF,eng  Manchester Utd,28,1993,4.8,325,6,74,206,56,3,314,1,4,25.0,1,0,201,702,277,9,0,1,2,6,236,215,91.1,10
210,Remo Freuler,ch  SUI,MF,it  Atalanta,29,1992,5.8,423,19,107,233,109,6,410,4,7,57.1,4,1,282,1588,796,35,8,2,8,6,306,291,95.1,8
211,Roberto Gagliardini,it  ITA,MF,it  Inter,27,1994,0.8,59,6,25,21,15,1,59,0,0,,0,0,33,171,74,3,0,0,1,1,53,44,83.0,4
212,Idrissa Gana Gueye,sn  SEN,MF,fr  Paris S-G,31,1989,4.4,267,15,96,148,43,4,264,5,8,62.5,7,0,178,964,405,14,5,1,2,7,209,192,91.9,4
213,Eric García,es  ESP,DF,es  Barcelona,20,2001,2.7,230,24,93,140,14,2,227,0,0,,0,0,157,778,393,11,3,0,1,0,185,182,98.4,0
214,Ulisses Garcia,ch  SUI,DF,ch  Young Boys,25,1996,4.8,322,12,109,133,102,5,277,5,8,62.5,5,1,211,1218,665,30,13,1,6,9,225,203,90.2,6
215,Mario Gaspar,es  ESP,DF,es  Villarreal,30,1990,1.0,52,3,16,24,14,3,43,0,1,0.0,0,0,34,124,62,1,0,0,1,0,35,31,88.6,2
216,David de Gea,es  ESP,GK,eng  Manchester Utd,30,1990,7.0,183,168,183,0,0,0,113,0,0,,0,0,68,310,142,0,0,0,0,0,79,78,98.7,0
217,Yannick Gerhardt,de  GER,FW,de  Wolfsburg,27,1994,2.1,100,4,17,55,31,6,98,0,1,0.0,0,0,58,244,153,9,1,2,7,6,90,70,77.8,10
218,Rachid Ghezzal,dz  ALG,"FW,MF",tr  Beşiktaş,29,1992,3.8,226,4,46,126,75,15,216,6,10,60.0,6,0,168,1119,710,39,11,6,8,10,192,157,81.8,18
219,Gilberto,br  BRA,DF,pt  Benfica,28,1993,7.9,501,35,166,244,120,10,426,10,21,47.6,10,1,289,1406,672,31,8,2,17,7,272,252,92.6,7
220,Daniel Ginczek,de  GER,MF,de  Wolfsburg,30,1991,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
221,Olivier Giroud,fr  FRA,FW,it  Milan,34,1986,2.9,94,5,14,44,37,12,90,0,1,0.0,0,0,47,138,41,1,1,0,14,2,127,73,57.5,15
222,Serge Gnabry,de  GER,"FW,DF",de  Bayern Munich,26,1995,4.3,303,2,29,122,178,47,294,12,19,63.2,12,3,233,1185,671,37,13,8,8,10,273,240,87.9,50
223,Angel Gomes,eng  ENG,MF,fr  Lille,20,2000,1.9,79,2,14,44,25,4,78,1,2,50.0,1,0,51,204,97,5,1,1,2,4,72,51,70.8,10
224,Joe Gomez,eng  ENG,DF,eng  Liverpool,24,1997,2.8,247,6,77,157,25,2,228,4,4,100.0,4,0,166,700,383,12,3,1,1,0,173,168,97.1,2
225,Moi Gómez,es  ESP,"MF,FW",es  Villarreal,27,1994,2.5,104,5,21,49,45,5,104,5,5,100.0,5,0,83,496,251,15,6,3,3,3,98,74,75.5,10
226,Papu Gómez,ar  ARG,"FW,MF",es  Sevilla,33,1988,3.6,232,3,30,120,101,12,218,7,13,53.8,7,1,181,746,372,24,8,2,8,5,213,186,87.3,16
227,Diogo Gonçalves,pt  POR,"FW,DF",pt  Benfica,24,1997,1.5,81,6,24,33,29,1,69,1,5,20.0,1,0,53,245,123,8,4,1,0,4,53,49,92.5,5
228,Pedro Gonçalves,pt  POR,"FW,MF",pt  Sporting CP,23,1998,3.6,142,0,22,70,57,14,132,6,16,37.5,7,2,97,404,268,16,4,3,9,6,124,89,71.8,19
229,Nicolás González,es  ESP,MF,es  Barcelona,19,2002,2.8,177,4,22,92,79,4,176,7,11,63.6,8,0,135,799,477,18,7,0,4,1,150,132,88.0,12
230,Leon Goretzka,de  GER,MF,de  Bayern Munich,26,1995,5.2,407,17,66,248,123,18,399,1,1,100.0,1,0,265,1281,663,34,15,3,5,0,322,302,93.8,16
231,Robin Gosens,de  GER,DF,it  Atalanta,27,1994,1.1,79,3,19,29,33,3,68,1,1,100.0,1,0,49,136,67,4,1,0,1,1,59,54,91.5,2
232,Ryan Gravenberch,nl  NED,MF,nl  Ajax,19,2002,7.8,494,13,69,260,216,33,471,12,19,63.2,13,0,368,2029,1237,55,24,3,15,11,410,364,88.8,44
233,Ivo Grbić,hr  CRO,GK,fr  Lille,25,1996,6.0,179,161,177,2,0,0,109,0,0,,0,0,72,361,199,0,0,0,0,0,59,57,96.6,0
234,Jack Grealish,eng  ENG,FW,eng  Manchester City,25,1995,5.1,317,2,31,129,178,37,305,7,12,58.3,7,0,262,1931,1207,74,10,24,7,8,314,256,81.5,41
235,Mason Greenwood,eng  ENG,FW,eng  Manchester Utd,19,2001,3.4,167,3,15,89,73,9,166,4,9,44.4,4,1,128,646,310,17,2,4,6,4,176,137,77.8,14
236,Antoine Griezmann,fr  FRA,"FW,MF",es  Atlético Madrid,30,1991,5.7,259,4,36,146,96,22,250,4,6,66.7,4,0,155,816,525,20,6,5,8,7,260,178,68.5,29
237,Álex Grimaldo,es  ESP,DF,pt  Benfica,25,1995,9.6,511,39,183,204,158,8,419,10,14,71.4,10,2,281,1268,733,35,14,0,5,15,307,271,88.3,20
238,Arnaut Groeneveld,nl  NED,FW,es  Villarreal,24,1997,10.0,287,2,19,90,195,56,273,13,32,40.6,13,1,228,1072,646,33,10,17,25,19,351,226,64.4,69
239,Marko Grujić,rs  SRB,MF,pt  Porto,25,1996,3.6,168,6,30,110,40,11,166,4,4,100.0,4,0,102,531,237,14,6,3,4,1,113,103,91.2,3
240,Gabriel Gudmundsson,se  SWE,"MF,DF",fr  Lille,22,1999,2.7,129,11,43,65,33,3,117,2,3,66.7,2,0,71,585,344,14,7,1,5,6,76,65,85.5,3
241,Raphaël Guerreiro,pt  POR,DF,de  Dortmund,27,1993,2.0,162,5,42,84,48,6,145,4,7,57.1,4,0,105,365,233,12,2,1,0,1,127,115,90.6,7
242,Josuha Guilavogui,fr  FRA,"MF,DF",de  Wolfsburg,30,1990,4.7,265,34,108,145,16,2,257,1,1,100.0,1,1,136,409,183,3,1,0,1,5,130,122,93.8,1
243,Daouda Guindo,ml  MLI,DF,at  RB Salzburg,18,2002,0.1,8,0,1,6,2,0,7,0,0,,0,0,6,59,25,1,0,0,0,0,6,6,100.0,1
244,Péter Gulácsi,hu  HUN,GK,de  RB Leipzig,31,1990,5.0,191,164,190,2,0,0,159,0,0,,0,0,100,286,138,0,0,0,0,0,117,116,99.1,0
245,İlkay Gündoğan,de  GER,MF,eng  Manchester City,30,1990,7.4,478,9,64,264,186,26,455,5,9,55.6,5,2,338,1744,802,41,15,1,7,10,419,378,90.2,54
246,Mert Günok,tr  TUR,GK,tr  Beşiktaş,32,1989,1.0,47,41,47,0,0,0,33,0,0,,0,0,20,101,55,0,0,0,0,0,22,22,100.0,0
247,Miguel Gutiérrez,es  ESP,DF,es  Real Madrid,20,2001,0.7,63,0,6,27,31,2,52,2,3,66.7,2,0,46,172,80,6,1,1,0,1,45,42,93.3,1
248,Joško Gvardiol,hr  CRO,DF,de  RB Leipzig,19,2002,3.7,244,38,106,109,42,9,232,3,5,60.0,3,2,154,840,427,12,5,0,1,4,154,145,94.2,8
249,Erling Haaland,no  NOR,FW,de  Dortmund,21,2000,2.3,92,4,6,35,54,23,86,3,10,30.0,4,0,50,162,105,7,1,3,7,5,119,69,58.0,24
250,Munir El Haddadi,ma  MAR,"FW,MF",es  Sevilla,25,1995,2.3,78,0,3,28,47,9,75,1,2,50.0,1,0,54,208,69,4,0,0,2,5,127,59,46.5,17
251,Amadou Haidara,ml  MLI,MF,de  RB Leipzig,23,1998,2.0,151,3,20,95,50,2,147,1,2,50.0,1,0,102,522,329,19,10,1,2,1,106,100,94.3,4
252,Achraf Hakimi,ma  MAR,DF,fr  Paris S-G,22,1998,8.0,572,39,202,239,164,16,514,11,21,52.4,12,0,385,1720,1086,38,14,6,7,12,434,397,91.5,16
253,Sébastien Haller,ci  CIV,FW,nl  Ajax,27,1994,7.4,245,5,14,113,128,53,230,6,10,60.0,6,1,154,579,261,14,7,5,14,7,299,184,61.5,61
254,Samir Handanović,si  SVN,GK,it  Inter,37,1984,8.0,271,254,270,1,0,0,235,0,0,,0,0,169,609,315,0,0,0,0,0,179,177,98.9,0
255,Denys Harmash,ua  UKR,FW,ua  Dynamo Kyiv,31,1990,3.6,145,2,24,79,53,11,142,3,4,75.0,3,0,88,424,232,8,5,1,10,4,188,109,58.0,19
256,Hans Hateboer,nl  NED,DF,it  Atalanta,27,1994,1.0,58,2,10,14,37,2,48,0,1,0.0,1,1,33,157,91,7,3,0,1,1,43,37,86.0,8
257,Kai Havertz,de  GER,FW,eng  Chelsea,22,1999,7.5,379,8,22,134,240,66,366,8,14,57.1,8,2,234,1082,557,36,9,11,24,20,390,300,76.9,80
258,Eden Hazard,be  BEL,FW,es  Real Madrid,30,1991,0.9,70,0,4,22,47,4,67,2,2,100.0,2,0,52,242,101,5,2,0,1,3,73,60,82.2,17
259,Thorgan Hazard,be  BEL,FW,de  Dortmund,28,1993,1.6,96,3,11,44,50,6,91,1,4,25.0,3,2,68,372,253,8,5,0,2,3,80,65,81.3,5
260,Tom Heaton,eng  ENG,GK,eng  Manchester Utd,35,1986,0.3,11,11,11,0,0,0,6,0,0,,0,0,1,10,10,0,0,0,0,0,3,3,100.0,0
261,Silvan Hefti,ch  SUI,DF,ch  Young Boys,23,1997,4.3,312,14,101,137,86,16,271,5,7,71.4,5,0,183,856,563,31,4,4,3,4,203,185,91.1,20
262,Dean Henderson,eng  ENG,GK,eng  Manchester Utd,24,1997,0.7,34,31,34,0,0,0,28,0,0,,0,0,16,90,36,0,0,0,0,0,14,14,100.0,0
263,Jordan Henderson,eng  ENG,MF,eng  Liverpool,31,1990,7.4,691,10,68,408,243,10,676,2,5,40.0,2,0,486,1639,735,29,12,1,8,5,583,544,93.3,35
264,Jack Hendry,sct  SCO,DF,be  Club Brugge,26,1995,6.0,237,45,152,91,9,5,225,1,1,100.0,1,1,115,705,299,4,1,1,2,1,121,117,96.7,0
265,Benjamin Henrichs,de  GER,DF,de  RB Leipzig,24,1997,0.6,33,2,18,11,8,1,30,0,0,,0,0,15,89,72,3,1,0,1,0,15,15,100.0,0
266,Mario Hermoso,es  ESP,DF,es  Atlético Madrid,26,1995,4.7,250,27,132,102,25,2,222,2,3,66.7,2,0,120,599,334,11,3,0,1,1,133,122,91.7,2
267,Lucas Hernández,fr  FRA,DF,de  Bayern Munich,25,1996,6.3,657,36,222,400,86,5,608,5,7,71.4,5,0,433,2648,1533,67,18,1,0,4,462,457,98.9,4
268,Theo Hernández,fr  FRA,DF,it  Milan,23,1997,5.0,335,24,117,149,106,11,281,12,19,63.2,13,1,227,1305,816,32,12,3,11,12,237,209,88.2,12
269,Ander Herrera,es  ESP,MF,fr  Paris S-G,31,1989,3.6,270,10,70,152,57,4,269,1,2,50.0,1,0,178,614,221,6,2,0,2,1,231,216,93.5,7
270,Héctor Herrera,mx  MEX,MF,es  Atlético Madrid,31,1990,2.5,153,6,38,96,23,1,143,2,4,50.0,2,0,84,278,121,5,1,1,3,2,95,82,86.3,1
271,Callum Hudson-Odoi,eng  ENG,"FW,DF",eng  Chelsea,20,2000,3.2,197,1,13,67,130,11,190,6,12,50.0,6,0,153,850,471,26,5,4,4,5,180,150,83.3,14
272,Mats Hummels,de  GER,"DF,FW",de  Dortmund,32,1988,3.9,351,38,174,191,15,4,348,1,1,100.0,1,0,245,1505,983,34,5,0,1,1,266,261,98.1,1
273,Atiba Hutchinson,ca  CAN,MF,tr  Beşiktaş,38,1983,1.7,112,0,21,69,27,7,109,1,2,50.0,1,0,78,260,139,5,1,0,1,5,100,86,86.0,4
274,Vicente Iborra,es  ESP,MF,es  Villarreal,33,1988,0.1,6,0,1,5,0,0,6,0,0,,0,0,2,2,2,0,0,0,0,0,2,2,100.0,0
275,Zlatan Ibrahimović,se  SWE,FW,it  Milan,39,1981,1.8,64,1,2,38,26,8,60,0,1,0.0,1,0,37,125,43,3,1,1,2,1,88,48,54.5,13
276,Mauro Icardi,ar  ARG,FW,fr  Paris S-G,28,1993,0.5,11,1,3,2,7,4,11,0,0,,0,0,6,41,13,1,1,0,1,0,24,9,37.5,3
277,Jonathan Ikone,fr  FRA,MF,fr  Lille,23,1998,3.3,146,4,13,84,69,10,144,12,19,63.2,15,1,124,754,406,19,7,3,16,8,150,114,76.0,18
278,Josip Iličić,si  SVN,"FW,MF",it  Atalanta,33,1988,2.8,174,0,17,77,98,9,162,5,15,33.3,6,2,133,632,326,16,7,1,8,5,176,142,80.7,23
279,Gonçalo Inácio,pt  POR,DF,pt  Sporting CP,19,2001,6.2,319,79,200,134,7,2,306,0,0,,0,0,200,1199,717,14,1,0,0,4,215,211,98.1,0
280,Jo Inge Berget,no  NOR,DF,se  Malmö,30,1990,4.9,250,16,88,129,49,5,208,5,8,62.5,5,2,150,619,314,11,3,1,2,2,183,148,80.9,5
281,Bonke Innocent,ng  NGA,MF,se  Malmö,25,1996,5.5,267,13,86,170,17,1,266,0,0,,0,0,157,567,152,4,2,0,5,4,185,171,92.4,6
282,Zidane Iqbal,iq  IRQ,MF,eng  Manchester Utd,18,2003,0.0,4,0,2,2,1,0,4,1,1,100.0,1,0,4,22,10,1,1,0,0,0,5,3,60.0,0
283,Ismaily,br  BRA,DF,ua  Shakhtar,31,1990,3.9,267,21,85,113,84,17,235,4,7,57.1,4,0,171,699,346,15,7,0,3,2,188,167,88.8,16
284,José Izquierdo,co  COL,DF,be  Club Brugge,29,1992,0.1,6,0,2,1,4,2,6,1,1,100.0,1,0,3,10,7,1,0,1,2,0,7,5,71.4,0
285,Reece James,eng  ENG,"DF,MF",eng  Chelsea,21,1999,5.6,466,14,89,210,198,8,422,8,10,80.0,8,0,333,1507,729,37,14,3,5,6,342,325,95.0,16
286,Gabriel Jesus,br  BRA,FW,eng  Manchester City,24,1997,3.9,181,2,8,58,120,24,178,10,13,76.9,10,1,135,695,399,27,3,3,12,11,195,142,72.8,25
287,Curtis Jones,eng  ENG,"MF,FW",eng  Liverpool,20,2001,2.1,168,3,19,102,71,7,166,3,5,60.0,4,0,130,859,513,24,12,3,2,5,143,131,91.6,14
288,Frenkie de Jong,nl  NED,MF,es  Barcelona,24,1997,5.8,378,11,67,248,97,20,375,7,10,70.0,7,0,279,1617,885,29,16,2,3,7,332,290,87.3,26
289,Luuk de Jong,nl  NED,FW,es  Barcelona,30,1990,2.0,57,0,5,31,23,9,54,0,1,0.0,0,0,29,67,22,0,0,0,7,3,67,42,62.7,5
290,Joan Jordán,es  ESP,MF,es  Sevilla,27,1994,3.6,263,7,59,157,62,3,250,4,7,57.1,4,0,160,676,309,8,5,0,3,5,204,187,91.7,13
291,Jorginho,it  ITA,MF,eng  Chelsea,29,1991,6.2,583,6,89,375,152,6,571,4,6,66.7,4,1,399,1839,1039,47,14,0,3,5,455,442,97.1,10
292,Diogo Jota,pt  POR,FW,eng  Liverpool,24,1996,6.4,334,2,33,166,161,44,334,12,29,41.4,14,2,241,1097,636,31,11,4,15,16,348,244,70.1,66
293,Luka Jović,rs  SRB,FW,es  Real Madrid,23,1997,1.3,52,0,3,28,24,10,51,2,4,50.0,2,0,34,128,24,2,1,0,1,0,58,43,74.1,11
294,Keston Julien,tt  TRI,"DF,FW",md  Sheriff Tiraspol,22,1998,0.6,25,2,12,7,7,0,24,0,0,,0,0,14,97,64,3,0,0,0,1,17,16,94.1,1
295,Vinicius Júnior,br  BRA,FW,es  Real Madrid,21,2000,13.3,656,2,65,214,448,107,646,41,89,46.1,46,2,592,3581,2715,136,37,38,36,27,656,526,80.2,110
296,Felix Kalu Nmecha,de  GER,"MF,FW",de  Wolfsburg,20,2000,0.4,22,1,3,12,9,0,22,0,0,,0,0,15,93,35,1,1,0,1,0,20,18,90.0,3
297,Pierre Kalulu,fr  FRA,DF,it  Milan,21,2000,2.4,132,7,44,62,35,3,112,0,1,0.0,0,0,68,482,296,11,3,0,4,0,74,63,85.1,4
298,Kevin Kampl,si  SVN,MF,de  RB Leipzig,30,1990,3.0,211,7,55,129,39,1,208,3,3,100.0,3,0,143,685,271,9,1,0,1,2,153,144,94.1,4
