,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh_Standard,SoT_Standard,SoT%_Standard,Sh/90_Standard,SoT/90_Standard,G/Sh_Standard,G/SoT_Standard,Dist_Standard,FK_Standard,PK_Performance,PKatt_Performance,xG_Expected,npxG_Expected,npxG/Sh_Expected,G-xG_Expected,np:G-xG_Expected
149,Thomas Delaney,dk  DEN,MF,es  Sevilla,29,1991,2.2,0,1,0,0.0,0.45,0.00,0.00,,19.2,0,0,0,0.0,0.0,0.03,0.0,0.0
150,Liam Delap,eng  ENG,FW,eng  Manchester City,18,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
151,Ousmane Dembélé,fr  FRA,"FW,DF",es  Barcelona,24,1997,1.4,0,4,1,25.0,2.93,0.73,0.00,0.00,19.4,0,0,0,0.4,0.4,0.10,-0.4,-0.4
152,Yusuf Demir,at  AUT,"DF,FW",es  Barcelona,18,2003,1.1,0,2,1,50.0,1.76,0.88,0.00,0.00,20.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1
153,Merih Demiral,tr  TUR,DF,it  Atalanta,23,1998,4.1,1,2,2,100.0,0.49,0.49,0.50,0.50,5.1,0,0,0,0.2,0.2,0.11,+0.8,+0.8
154,Dentinho,br  BRA,FW,ua  Shakhtar,32,1989,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
155,Memphis Depay,nl  NED,FW,es  Barcelona,27,1994,5.8,0,6,0,0.0,1.03,0.00,0.00,,21.4,0,0,0,0.5,0.5,0.08,-0.5,-0.5
156,Sergiño Dest,us  USA,"DF,FW",es  Barcelona,20,2000,2.6,0,3,1,33.3,1.17,0.39,0.00,0.00,7.8,0,0,0,0.6,0.6,0.20,-0.6,-0.6
157,Ersin Destanoğlu,tr  TUR,GK,tr  Beşiktaş,20,2001,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
158,Ángel Di María,ar  ARG,FW,fr  Paris S-G,33,1988,2.9,0,8,2,25.0,2.78,0.69,0.00,0.00,17.6,0,0,0,1.0,1.0,0.12,-1.0,-1.0
159,Boulaye Dia,sn  SEN,FW,es  Villarreal,24,1996,2.9,1,5,2,40.0,1.74,0.69,0.20,0.50,10.0,0,0,0,1.3,1.3,0.29,-0.3,-0.3
160,Abdou Diallo,sn  SEN,DF,fr  Paris S-G,25,1996,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
161,Amad Diallo,ci  CIV,MF,eng  Manchester Utd,19,2002,0.7,0,2,1,50.0,2.69,1.34,0.00,0.00,17.1,0,0,0,0.1,0.1,0.07,-0.1,-0.1
162,Rúben Dias,pt  POR,DF,eng  Manchester City,24,1997,7.4,0,4,1,25.0,0.54,0.14,0.00,0.00,13.8,0,0,0,0.4,0.4,0.11,-0.4,-0.4
163,Ismael Diawara,ml  MLI,GK,se  Malmö,26,1994,2.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
164,Brahim Díaz,es  ESP,MF,it  Milan,21,1999,3.9,1,5,2,40.0,1.29,0.52,0.20,0.50,19.3,0,0,0,1.1,1.1,0.22,-0.1,-0.1
165,Virgil van Dijk,nl  NED,DF,eng  Liverpool,30,1991,9.0,0,5,3,60.0,0.56,0.33,0.00,0.00,18.9,0,0,0,0.2,0.2,0.05,-0.2,-0.2
166,Federico Dimarco,it  ITA,DF,it  Inter,23,1997,3.1,0,7,2,28.6,2.23,0.64,0.00,0.00,22.6,3,0,0,0.3,0.3,0.04,-0.3,-0.3
167,Junior Dina Ebimbe,fr  FRA,MF,fr  Paris S-G,20,2000,0.1,0,1,0,0.0,12.86,0.00,0.00,,18.0,0,0,0,0.1,0.1,0.12,-0.1,-0.1
168,Tiago Djaló,pt  POR,DF,fr  Lille,21,2000,5.9,0,1,0,0.0,0.17,0.00,0.00,,5.0,0,0,0,0.2,0.2,0.21,-0.2,-0.2
169,Berat Djimsiti,al  ALB,DF,it  Atalanta,28,1993,2.9,0,1,0,0.0,0.35,0.00,0.00,,5.0,0,0,0,0.3,0.3,0.30,-0.3,-0.3
170,Dodô,br  BRA,DF,ua  Shakhtar,22,1998,6.0,0,6,1,16.7,1.00,0.17,0.00,0.00,16.1,0,0,0,0.9,0.9,0.14,-0.9,-0.9
171,Gianluigi Donnarumma,it  ITA,GK,fr  Paris S-G,22,1999,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
172,Bas Dost,nl  NED,FW,be  Club Brugge,32,1989,0.8,0,2,1,50.0,2.57,1.29,0.00,0.00,9.4,0,0,0,0.3,0.3,0.15,-0.3,-0.3
173,Julian Draxler,de  GER,"FW,MF",fr  Paris S-G,27,1993,1.6,0,2,0,0.0,1.26,0.00,0.00,,12.2,0,0,0,0.4,0.4,0.19,-0.4,-0.4
174,Rodrigo Duarte,pt  POR,FW,pt  Sporting CP,16,2005,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
175,Gustavo Dulanto,pe  PER,DF,md  Sheriff Tiraspol,25,1995,6.0,0,3,0,0.0,0.50,0.00,0.00,,7.3,0,0,0,0.4,0.4,0.15,-0.4,-0.4
176,Denzel Dumfries,nl  NED,DF,it  Inter,25,1996,5.2,0,6,1,16.7,1.16,0.19,0.00,0.00,11.6,0,0,0,0.5,0.5,0.09,-0.5,-0.5
177,Paulo Dybala,ar  ARG,"FW,MF",it  Juventus,27,1993,2.8,3,10,3,30.0,3.54,1.06,0.10,0.33,20.9,0,2,2,2.3,0.8,0.08,+0.7,+0.2
178,Edin Džeko,ba  BIH,FW,it  Inter,35,1986,6.0,3,25,12,48.0,4.19,2.01,0.12,0.25,12.6,0,0,0,4.1,4.1,0.16,-1.1,-1.1
179,Artem Dzyuba,ru  RUS,FW,ru  Zenit,32,1988,3.1,0,5,0,0.0,1.62,0.00,0.00,,9.8,0,0,1,1.8,1.1,0.22,-1.8,-1.1
180,Ederson,br  BRA,GK,eng  Manchester City,27,1993,11.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
181,Marcus Edwards,eng  ENG,MF,pt  Sporting CP,22,1998,0.4,0,1,1,100.0,2.73,2.73,0.00,0.00,13.6,0,0,0,0.0,0.0,0.02,0.0,0.0
182,CJ Egan-Riley,eng  ENG,DF,eng  Manchester City,18,2003,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
183,Noah Eile,se  SWE,DF,se  Malmö,19,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
184,Anthony Elanga,se  SWE,"FW,MF",eng  Manchester Utd,19,2002,1.9,1,4,3,75.0,2.09,1.57,0.25,0.33,12.9,0,0,0,1.0,1.0,0.26,0.0,0.0
185,Harvey Elliott,eng  ENG,MF,eng  Liverpool,18,2003,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
186,Youssef En-Nesyri,ma  MAR,"FW,MF",es  Sevilla,24,1997,0.9,0,3,0,0.0,3.25,0.00,0.00,,7.4,0,0,0,0.6,0.6,0.19,-0.6,-0.6
187,Aleksandr Erokhin,ru  RUS,MF,ru  Zenit,31,1989,1.2,0,5,0,0.0,4.13,0.00,0.00,,16.0,0,0,0,0.2,0.2,0.04,-0.2,-0.2
188,Ricardo Esgaio,pt  POR,DF,pt  Sporting CP,28,1993,4.3,0,2,0,0.0,0.47,0.00,0.00,,17.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1
189,Dario Essugo,pt  POR,MF,pt  Sporting CP,16,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
190,Gonçalo Esteves,pt  POR,DF,pt  Sporting CP,17,2004,0.8,0,1,0,0.0,1.25,0.00,0.00,,20.2,0,0,0,0.0,0.0,0.03,0.0,0.0
191,Pervis Estupiñán,ec  ECU,DF,es  Villarreal,23,1998,7.2,0,1,0,0.0,0.14,0.00,0.00,,22.6,0,0,0,0.0,0.0,0.02,0.0,0.0
192,Evanilson,br  BRA,FW,pt  Porto,21,1999,3.4,0,4,1,25.0,1.16,0.29,0.00,0.00,12.7,0,0,0,0.5,0.5,0.13,-0.5,-0.5
193,Fabinho,br  BRA,MF,eng  Liverpool,27,1993,9.4,1,6,1,16.7,0.64,0.11,0.17,1.00,15.6,0,0,0,0.2,0.2,0.04,+0.8,+0.8
194,Guillaume Faivre,ch  SUI,GK,ch  Young Boys,34,1987,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
195,Christian Fassnacht,ch  SUI,"MF,FW",ch  Young Boys,27,1993,3.0,0,8,3,37.5,2.68,1.00,0.00,0.00,14.1,0,0,0,0.9,0.9,0.11,-0.9,-0.9
196,Ansu Fati,es  ESP,FW,es  Barcelona,18,2002,1.7,1,4,1,25.0,2.34,0.58,0.25,1.00,12.6,0,0,0,0.6,0.6,0.15,+0.4,+0.4
197,Zouhair Feddal,ma  MAR,DF,pt  Sporting CP,32,1989,5.0,0,1,0,0.0,0.20,0.00,0.00,,7.0,0,0,0,0.1,0.1,0.12,-0.1,-0.1
198,Felipe,br  BRA,"DF,MF",es  Atlético Madrid,32,1989,5.2,0,1,0,0.0,0.19,0.00,0.00,,12.0,0,0,0,0.0,0.0,0.01,0.0,0.0
199,João Félix,pt  POR,"FW,MF",es  Atlético Madrid,21,1999,6.3,1,10,3,30.0,1.58,0.48,0.10,0.33,19.6,0,0,0,0.7,0.7,0.07,+0.3,+0.3
200,Bruno Fernandes,pt  POR,MF,eng  Manchester Utd,26,1994,5.8,0,11,2,18.2,1.91,0.35,0.00,0.00,20.4,0,0,0,0.7,0.7,0.06,-0.7,-0.7
201,Fernandinho,br  BRA,"MF,DF",eng  Manchester City,36,1985,3.9,0,4,0,0.0,1.02,0.00,0.00,,12.1,0,0,0,0.8,0.8,0.21,-0.8,-0.8
202,Roberto Firmino,br  BRA,FW,eng  Liverpool,29,1991,3.6,5,12,5,41.7,3.32,1.38,0.42,1.00,15.2,0,0,0,2.6,2.6,0.21,+2.4,+2.4
203,Alessandro Florenzi,it  ITA,"DF,FW",it  Milan,30,1991,1.0,0,3,0,0.0,2.93,0.00,0.00,,27.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1
204,Phil Foden,eng  ENG,FW,eng  Manchester City,21,2000,7.3,3,21,9,42.9,2.87,1.23,0.14,0.33,14.8,0,0,0,3.4,3.4,0.16,-0.4,-0.4
205,José Fonte,pt  POR,DF,fr  Lille,37,1983,8.0,0,4,0,0.0,0.50,0.00,0.00,,11.8,0,0,0,0.2,0.2,0.04,-0.2,-0.2
206,Emil Forsberg,se  SWE,"MF,FW",de  RB Leipzig,29,1991,4.3,2,10,3,30.0,2.35,0.70,0.10,0.33,21.2,1,1,1,1.4,0.6,0.06,+0.6,+0.4
207,Juan Foyth,ar  ARG,DF,es  Villarreal,23,1998,9.9,0,4,0,0.0,0.40,0.00,0.00,,14.6,0,0,0,0.2,0.2,0.06,-0.2,-0.2
208,Lassina Franck Traoré,bf  BFA,FW,ua  Shakhtar,20,2001,1.1,0,1,1,100.0,0.90,0.90,0.00,0.00,15.1,0,0,0,0.1,0.1,0.11,-0.1,-0.1
209,Fred,br  BRA,MF,eng  Manchester Utd,28,1993,4.8,0,5,2,40.0,1.04,0.42,0.00,0.00,17.9,0,0,0,0.6,0.6,0.11,-0.6,-0.6
210,Remo Freuler,ch  SUI,MF,it  Atalanta,29,1992,5.8,1,2,2,100.0,0.34,0.34,0.50,0.50,19.3,0,0,0,0.2,0.2,0.10,+0.8,+0.8
211,Roberto Gagliardini,it  ITA,MF,it  Inter,27,1994,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
212,Idrissa Gana Gueye,sn  SEN,MF,fr  Paris S-G,31,1989,4.4,1,4,2,50.0,0.90,0.45,0.25,0.50,13.1,0,0,0,0.4,0.4,0.09,+0.6,+0.6
213,Eric García,es  ESP,DF,es  Barcelona,20,2001,2.7,0,2,0,0.0,0.73,0.00,0.00,,20.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
214,Ulisses Garcia,ch  SUI,DF,ch  Young Boys,25,1996,4.8,0,5,1,20.0,1.04,0.21,0.00,0.00,24.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1
215,Mario Gaspar,es  ESP,DF,es  Villarreal,30,1990,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
216,David de Gea,es  ESP,GK,eng  Manchester Utd,30,1990,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
217,Yannick Gerhardt,de  GER,FW,de  Wolfsburg,27,1994,2.1,0,1,0,0.0,0.47,0.00,0.00,,25.3,0,0,0,0.0,0.0,0.03,0.0,0.0
218,Rachid Ghezzal,dz  ALG,"FW,MF",tr  Beşiktaş,29,1992,3.8,1,7,1,14.3,1.84,0.26,0.00,0.00,18.3,0,1,1,1.3,0.5,0.07,-0.3,-0.5
219,Gilberto,br  BRA,DF,pt  Benfica,28,1993,7.9,1,3,1,33.3,0.38,0.13,0.33,1.00,12.7,0,0,0,0.3,0.3,0.12,+0.7,+0.7
220,Daniel Ginczek,de  GER,MF,de  Wolfsburg,30,1991,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
221,Olivier Giroud,fr  FRA,FW,it  Milan,34,1986,2.9,0,5,3,60.0,1.73,1.04,0.00,0.00,16.6,0,0,0,0.3,0.3,0.07,-0.3,-0.3
222,Serge Gnabry,de  GER,"FW,DF",de  Bayern Munich,26,1995,4.3,3,18,8,44.4,4.16,1.85,0.17,0.38,13.8,0,0,0,2.4,2.4,0.13,+0.6,+0.6
223,Angel Gomes,eng  ENG,MF,fr  Lille,20,2000,1.9,1,3,1,33.3,1.61,0.54,0.33,1.00,21.4,0,0,0,0.5,0.5,0.15,+0.5,+0.5
224,Joe Gomez,eng  ENG,DF,eng  Liverpool,24,1997,2.8,0,1,1,100.0,0.36,0.36,0.00,0.00,20.1,0,0,0,0.0,0.0,0.03,0.0,0.0
225,Moi Gómez,es  ESP,"MF,FW",es  Villarreal,27,1994,2.5,0,4,2,50.0,1.61,0.80,0.00,0.00,20.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2
226,Papu Gómez,ar  ARG,"FW,MF",es  Sevilla,33,1988,3.6,0,5,1,20.0,1.41,0.28,0.00,0.00,20.0,0,0,0,0.3,0.3,0.05,-0.3,-0.3
227,Diogo Gonçalves,pt  POR,"FW,DF",pt  Benfica,24,1997,1.5,0,2,1,50.0,1.34,0.67,0.00,0.00,19.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1
228,Pedro Gonçalves,pt  POR,"FW,MF",pt  Sporting CP,23,1998,3.6,4,11,5,45.5,3.03,1.38,0.27,0.60,22.4,0,1,2,2.4,0.8,0.08,+1.6,+2.2
229,Nicolás González,es  ESP,MF,es  Barcelona,19,2002,2.8,0,3,0,0.0,1.09,0.00,0.00,,16.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2
230,Leon Goretzka,de  GER,MF,de  Bayern Munich,26,1995,5.2,0,16,3,18.8,3.09,0.58,0.00,0.00,17.1,0,0,0,0.9,0.9,0.06,-0.9,-0.9
231,Robin Gosens,de  GER,DF,it  Atalanta,27,1994,1.1,1,3,2,66.7,2.70,1.80,0.33,0.50,15.3,0,0,0,0.7,0.7,0.24,+0.3,+0.3
232,Ryan Gravenberch,nl  NED,MF,nl  Ajax,19,2002,7.8,0,9,5,55.6,1.15,0.64,0.00,0.00,18.2,1,0,0,0.7,0.7,0.08,-0.7,-0.7
233,Ivo Grbić,hr  CRO,GK,fr  Lille,25,1996,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
234,Jack Grealish,eng  ENG,FW,eng  Manchester City,25,1995,5.1,1,10,3,30.0,1.96,0.59,0.10,0.33,13.4,0,0,0,1.0,1.0,0.10,0.0,0.0
235,Mason Greenwood,eng  ENG,FW,eng  Manchester Utd,19,2001,3.4,1,3,3,100.0,0.89,0.89,0.33,0.33,15.9,0,0,0,0.1,0.1,0.03,+0.9,+0.9
236,Antoine Griezmann,fr  FRA,"FW,MF",es  Atlético Madrid,30,1991,5.7,4,13,5,38.5,2.26,0.87,0.31,0.80,11.9,0,0,0,2.4,2.4,0.18,+1.6,+1.6
237,Álex Grimaldo,es  ESP,DF,pt  Benfica,25,1995,9.6,0,3,1,33.3,0.31,0.10,0.00,0.00,26.6,2,0,0,0.2,0.2,0.05,-0.2,-0.2
238,Arnaut Groeneveld,nl  NED,FW,es  Villarreal,24,1997,10.0,6,24,13,54.2,2.39,1.30,0.21,0.38,15.5,0,1,1,4.6,4.1,0.17,+1.4,+0.9
239,Marko Grujić,rs  SRB,MF,pt  Porto,25,1996,3.6,0,7,6,85.7,1.97,1.69,0.00,0.00,13.9,0,0,0,0.4,0.4,0.06,-0.4,-0.4
240,Gabriel Gudmundsson,se  SWE,"MF,DF",fr  Lille,22,1999,2.7,0,2,0,0.0,0.75,0.00,0.00,,19.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
241,Raphaël Guerreiro,pt  POR,DF,de  Dortmund,27,1993,2.0,0,2,0,0.0,0.99,0.00,0.00,,17.2,0,0,0,0.2,0.2,0.11,-0.2,-0.2
242,Josuha Guilavogui,fr  FRA,"MF,DF",de  Wolfsburg,30,1990,4.7,0,1,0,0.0,0.21,0.00,0.00,,6.3,0,0,0,0.0,0.0,0.04,0.0,0.0
243,Daouda Guindo,ml  MLI,DF,at  RB Salzburg,18,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
244,Péter Gulácsi,hu  HUN,GK,de  RB Leipzig,31,1990,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
245,İlkay Gündoğan,de  GER,MF,eng  Manchester City,30,1990,7.4,0,14,1,7.1,1.90,0.14,0.00,0.00,15.6,0,0,0,1.3,1.3,0.10,-1.3,-1.3
246,Mert Günok,tr  TUR,GK,tr  Beşiktaş,32,1989,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
247,Miguel Gutiérrez,es  ESP,DF,es  Real Madrid,20,2001,0.7,0,1,0,0.0,1.38,0.00,0.00,,20.5,0,0,0,0.0,0.0,0.03,0.0,0.0
248,Joško Gvardiol,hr  CRO,DF,de  RB Leipzig,19,2002,3.7,0,6,0,0.0,1.61,0.00,0.00,,17.8,0,0,0,0.3,0.3,0.05,-0.3,-0.3
249,Erling Haaland,no  NOR,FW,de  Dortmund,21,2000,2.3,3,12,7,58.3,5.32,3.10,0.25,0.43,11.0,0,0,0,2.8,2.8,0.23,+0.2,+0.2
250,Munir El Haddadi,ma  MAR,"FW,MF",es  Sevilla,25,1995,2.3,0,5,0,0.0,2.20,0.00,0.00,,17.8,1,0,0,0.7,0.7,0.15,-0.7,-0.7
251,Amadou Haidara,ml  MLI,MF,de  RB Leipzig,23,1998,2.0,0,1,0,0.0,0.49,0.00,0.00,,23.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1
252,Achraf Hakimi,ma  MAR,DF,fr  Paris S-G,22,1998,8.0,0,1,0,0.0,0.13,0.00,0.00,,23.0,0,0,0,0.0,0.0,0.01,0.0,0.0
253,Sébastien Haller,ci  CIV,FW,nl  Ajax,27,1994,7.4,11,23,13,56.5,3.10,1.75,0.43,0.77,9.7,0,1,1,9.2,8.4,0.37,+1.8,+1.6
254,Samir Handanović,si  SVN,GK,it  Inter,37,1984,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
255,Denys Harmash,ua  UKR,FW,ua  Dynamo Kyiv,31,1990,3.6,1,7,3,42.9,1.94,0.83,0.14,0.33,14.8,0,0,0,0.6,0.6,0.09,+0.4,+0.4
256,Hans Hateboer,nl  NED,DF,it  Atalanta,27,1994,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
257,Kai Havertz,de  GER,FW,eng  Chelsea,22,1999,7.5,3,26,11,42.3,3.47,1.47,0.12,0.27,13.3,0,0,0,2.6,2.6,0.10,+0.4,+0.4
258,Eden Hazard,be  BEL,FW,es  Real Madrid,30,1991,0.9,0,3,3,100.0,3.18,3.18,0.00,0.00,16.5,0,0,0,0.2,0.2,0.08,-0.2,-0.2
259,Thorgan Hazard,be  BEL,FW,de  Dortmund,28,1993,1.6,0,3,0,0.0,1.91,0.00,0.00,,15.1,1,0,0,0.2,0.2,0.06,-0.2,-0.2
260,Tom Heaton,eng  ENG,GK,eng  Manchester Utd,35,1986,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
261,Silvan Hefti,ch  SUI,DF,ch  Young Boys,23,1997,4.3,1,2,1,50.0,0.47,0.23,0.50,1.00,21.7,0,0,0,0.1,0.1,0.03,+0.9,+0.9
262,Dean Henderson,eng  ENG,GK,eng  Manchester Utd,24,1997,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
263,Jordan Henderson,eng  ENG,MF,eng  Liverpool,31,1990,7.4,1,11,4,36.4,1.49,0.54,0.09,0.25,24.0,1,0,0,0.4,0.4,0.04,+0.6,+0.6
264,Jack Hendry,sct  SCO,DF,be  Club Brugge,26,1995,6.0,0,2,1,50.0,0.33,0.17,0.00,0.00,12.5,0,0,0,0.3,0.3,0.13,-0.3,-0.3
265,Benjamin Henrichs,de  GER,DF,de  RB Leipzig,24,1997,0.6,0,2,0,0.0,3.27,0.00,0.00,,19.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1
266,Mario Hermoso,es  ESP,DF,es  Atlético Madrid,26,1995,4.7,0,2,0,0.0,0.43,0.00,0.00,,23.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
267,Lucas Hernández,fr  FRA,DF,de  Bayern Munich,25,1996,6.3,0,6,1,16.7,0.95,0.16,0.00,0.00,21.1,0,0,0,0.4,0.4,0.06,-0.4,-0.4
268,Theo Hernández,fr  FRA,DF,it  Milan,23,1997,5.0,0,3,0,0.0,0.60,0.00,0.00,,16.0,0,0,0,0.6,0.6,0.19,-0.6,-0.6
269,Ander Herrera,es  ESP,MF,fr  Paris S-G,31,1989,3.6,1,3,2,66.7,0.83,0.55,0.33,0.50,18.5,0,0,0,0.3,0.3,0.12,+0.7,+0.7
270,Héctor Herrera,mx  MEX,MF,es  Atlético Madrid,31,1990,2.5,0,1,0,0.0,0.39,0.00,0.00,,16.8,0,0,0,0.1,0.1,0.11,-0.1,-0.1
271,Callum Hudson-Odoi,eng  ENG,"FW,DF",eng  Chelsea,20,2000,3.2,1,6,2,33.3,1.87,0.62,0.17,0.50,16.5,0,0,0,0.6,0.6,0.11,+0.4,+0.4
272,Mats Hummels,de  GER,"DF,FW",de  Dortmund,32,1988,3.9,0,2,0,0.0,0.51,0.00,0.00,,21.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1
273,Atiba Hutchinson,ca  CAN,MF,tr  Beşiktaş,38,1983,1.7,0,4,2,50.0,2.31,1.15,0.00,0.00,22.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1
274,Vicente Iborra,es  ESP,MF,es  Villarreal,33,1988,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
275,Zlatan Ibrahimović,se  SWE,FW,it  Milan,39,1981,1.8,0,3,0,0.0,1.66,0.00,0.00,,24.4,2,0,0,0.1,0.1,0.03,-0.1,-0.1
276,Mauro Icardi,ar  ARG,FW,fr  Paris S-G,28,1993,0.5,0,1,0,0.0,1.84,0.00,0.00,,6.1,0,0,0,0.3,0.3,0.30,-0.3,-0.3
277,Jonathan Ikone,fr  FRA,MF,fr  Lille,23,1998,3.3,1,11,4,36.4,3.33,1.21,0.09,0.25,18.8,0,0,0,1.1,1.1,0.10,-0.1,-0.1
278,Josip Iličić,si  SVN,"FW,MF",it  Atalanta,33,1988,2.8,1,3,1,33.3,1.09,0.36,0.33,1.00,17.9,0,0,0,0.1,0.1,0.05,+0.9,+0.9
279,Gonçalo Inácio,pt  POR,DF,pt  Sporting CP,19,2001,6.2,0,2,0,0.0,0.32,0.00,0.00,,6.8,0,0,0,0.2,0.2,0.11,-0.2,-0.2
280,Jo Inge Berget,no  NOR,DF,se  Malmö,30,1990,4.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
281,Bonke Innocent,ng  NGA,MF,se  Malmö,25,1996,5.5,0,1,0,0.0,0.18,0.00,0.00,,25.5,0,0,0,0.0,0.0,0.02,0.0,0.0
282,Zidane Iqbal,iq  IRQ,MF,eng  Manchester Utd,18,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
283,Ismaily,br  BRA,DF,ua  Shakhtar,31,1990,3.9,0,3,0,0.0,0.76,0.00,0.00,,11.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
284,José Izquierdo,co  COL,DF,be  Club Brugge,29,1992,0.1,0,1,0,0.0,10.00,0.00,0.00,,22.0,0,0,0,0.0,0.0,0.02,0.0,0.0
285,Reece James,eng  ENG,"DF,MF",eng  Chelsea,21,1999,5.6,1,13,5,38.5,2.31,0.89,0.08,0.20,23.5,2,0,0,0.5,0.5,0.04,+0.5,+0.5
286,Gabriel Jesus,br  BRA,FW,eng  Manchester City,24,1997,3.9,4,9,7,77.8,2.28,1.77,0.44,0.57,14.2,0,0,0,1.6,1.6,0.18,+2.4,+2.4
287,Curtis Jones,eng  ENG,"MF,FW",eng  Liverpool,20,2001,2.1,0,7,4,57.1,3.39,1.94,0.00,0.00,22.3,0,0,0,0.4,0.4,0.06,-0.4,-0.4
288,Frenkie de Jong,nl  NED,MF,es  Barcelona,24,1997,5.8,0,3,1,33.3,0.52,0.17,0.00,0.00,9.5,0,0,0,0.3,0.3,0.11,-0.3,-0.3
289,Luuk de Jong,nl  NED,FW,es  Barcelona,30,1990,2.0,0,6,1,16.7,3.05,0.51,0.00,0.00,11.7,0,0,0,1.3,1.3,0.22,-1.3,-1.3
290,Joan Jordán,es  ESP,MF,es  Sevilla,27,1994,3.6,1,3,2,66.7,0.83,0.55,0.33,0.50,18.6,2,0,0,0.4,0.4,0.12,+0.6,+0.6
291,Jorginho,it  ITA,MF,eng  Chelsea,29,1991,6.2,2,2,0,0.0,0.32,0.00,0.00,,25.0,0,2,2,1.8,0.3,0.14,+0.2,-0.3
292,Diogo Jota,pt  POR,FW,eng  Liverpool,24,1996,6.4,1,16,7,43.8,2.49,1.09,0.06,0.14,12.2,0,0,0,3.3,3.2,0.20,-2.3,-2.2
293,Luka Jović,rs  SRB,FW,es  Real Madrid,23,1997,1.3,0,4,1,25.0,3.16,0.79,0.00,0.00,9.7,0,0,0,0.8,0.8,0.21,-0.8,-0.8
294,Keston Julien,tt  TRI,"DF,FW",md  Sheriff Tiraspol,22,1998,0.6,0,1,1,100.0,1.64,1.64,0.00,0.00,28.9,0,0,0,0.0,0.0,0.01,0.0,0.0
295,Vinicius Júnior,br  BRA,FW,es  Real Madrid,21,2000,13.3,4,27,8,29.6,2.04,0.60,0.15,0.50,13.7,0,0,0,4.2,4.2,0.15,-0.2,-0.2
296,Felix Kalu Nmecha,de  GER,"MF,FW",de  Wolfsburg,20,2000,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
297,Pierre Kalulu,fr  FRA,DF,it  Milan,21,2000,2.4,0,2,0,0.0,0.84,0.00,0.00,,11.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1
