,Player,Nation,Pos,Squad,Age,Born,90s,SCA_SCA,SCA90_SCA,PassLive_SCA Types,PassDead_SCA Types,Drib_SCA Types,Sh_SCA Types,Fld_SCA Types,Def_SCA Types,GCA_GCA,GCA90_GCA,PassLive_GCA Types,PassDead_GCA Types,Drib_GCA Types,Sh_GCA Types,Fld_GCA Types,Def_GCA Types
181,Marcus Edwards,eng  ENG,MF,pt  Sporting CP,22,1998,0.4,3,8.18,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0
182,CJ Egan-Riley,eng  ENG,DF,eng  Manchester City,18,2003,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
183,Noah Eile,se  SWE,DF,se  Malmö,19,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
184,Anthony Elanga,se  SWE,"FW,MF",eng  Manchester Utd,19,2002,1.9,3,1.57,2,0,1,0,0,0,1,0.52,1,0,0,0,0,0
185,Harvey Elliott,eng  ENG,MF,eng  Liverpool,18,2003,0.6,1,1.55,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
186,Youssef En-Nesyri,ma  MAR,"FW,MF",es  Sevilla,24,1997,0.9,1,1.08,0,0,0,0,1,0,1,1.08,0,0,0,0,1,0
187,Aleksandr Erokhin,ru  RUS,MF,ru  Zenit,31,1989,1.2,2,1.65,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
188,Ricardo Esgaio,pt  POR,DF,pt  Sporting CP,28,1993,4.3,5,1.17,4,1,0,0,0,0,2,0.47,2,0,0,0,0,0
189,Dario Essugo,pt  POR,MF,pt  Sporting CP,16,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
190,Gonçalo Esteves,pt  POR,DF,pt  Sporting CP,17,2004,0.8,3,3.75,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0
191,Pervis Estupiñán,ec  ECU,DF,es  Villarreal,23,1998,7.2,8,1.12,6,0,1,0,1,0,1,0.14,1,0,0,0,0,0
192,Evanilson,br  BRA,FW,pt  Porto,21,1999,3.4,7,2.03,5,0,1,0,1,0,2,0.58,1,0,0,0,1,0
193,Fabinho,br  BRA,MF,eng  Liverpool,27,1993,9.4,20,2.12,15,0,0,1,2,2,2,0.21,2,0,0,0,0,0
194,Guillaume Faivre,ch  SUI,GK,ch  Young Boys,34,1987,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
195,Christian Fassnacht,ch  SUI,"MF,FW",ch  Young Boys,27,1993,3.0,6,2.01,5,0,0,0,0,1,1,0.33,1,0,0,0,0,0
196,Ansu Fati,es  ESP,FW,es  Barcelona,18,2002,1.7,4,2.34,2,1,0,0,1,0,0,0.00,0,0,0,0,0,0
197,Zouhair Feddal,ma  MAR,DF,pt  Sporting CP,32,1989,5.0,2,0.40,2,0,0,0,0,0,1,0.20,1,0,0,0,0,0
198,Felipe,br  BRA,"DF,MF",es  Atlético Madrid,32,1989,5.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
199,João Félix,pt  POR,"FW,MF",es  Atlético Madrid,21,1999,6.3,11,1.74,10,0,1,0,0,0,3,0.48,2,0,1,0,0,0
200,Bruno Fernandes,pt  POR,MF,eng  Manchester Utd,26,1994,5.8,30,5.21,23,4,1,0,1,1,7,1.22,6,1,0,0,0,0
201,Fernandinho,br  BRA,"MF,DF",eng  Manchester City,36,1985,3.9,10,2.55,7,1,0,0,1,1,2,0.51,2,0,0,0,0,0
202,Roberto Firmino,br  BRA,FW,eng  Liverpool,29,1991,3.6,6,1.66,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
203,Alessandro Florenzi,it  ITA,"DF,FW",it  Milan,30,1991,1.0,1,0.98,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
204,Phil Foden,eng  ENG,FW,eng  Manchester City,21,2000,7.3,21,2.87,15,1,0,5,0,0,5,0.68,4,0,0,1,0,0
205,José Fonte,pt  POR,DF,fr  Lille,37,1983,8.0,6,0.75,4,0,0,2,0,0,0,0.00,0,0,0,0,0,0
206,Emil Forsberg,se  SWE,"MF,FW",de  RB Leipzig,29,1991,4.3,12,2.82,9,2,1,0,0,0,3,0.70,3,0,0,0,0,0
207,Juan Foyth,ar  ARG,DF,es  Villarreal,23,1998,9.9,2,0.20,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
208,Lassina Franck Traoré,bf  BFA,FW,ua  Shakhtar,20,2001,1.1,2,1.80,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
209,Fred,br  BRA,MF,eng  Manchester Utd,28,1993,4.8,9,1.88,7,1,0,0,1,0,2,0.42,2,0,0,0,0,0
210,Remo Freuler,ch  SUI,MF,it  Atalanta,29,1992,5.8,14,2.40,13,0,0,0,0,1,1,0.17,1,0,0,0,0,0
211,Roberto Gagliardini,it  ITA,MF,it  Inter,27,1994,0.8,1,1.27,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
212,Idrissa Gana Gueye,sn  SEN,MF,fr  Paris S-G,31,1989,4.4,6,1.35,4,0,1,0,1,0,0,0.00,0,0,0,0,0,0
213,Eric García,es  ESP,DF,es  Barcelona,20,2001,2.7,4,1.46,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
214,Ulisses Garcia,ch  SUI,DF,ch  Young Boys,25,1996,4.8,8,1.66,5,2,1,0,0,0,0,0.00,0,0,0,0,0,0
215,Mario Gaspar,es  ESP,DF,es  Villarreal,30,1990,1.0,2,1.94,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
216,David de Gea,es  ESP,GK,eng  Manchester Utd,30,1990,7.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
217,Yannick Gerhardt,de  GER,FW,de  Wolfsburg,27,1994,2.1,5,2.36,5,0,0,0,0,0,1,0.47,1,0,0,0,0,0
218,Rachid Ghezzal,dz  ALG,"FW,MF",tr  Beşiktaş,29,1992,3.8,8,2.10,7,1,0,0,0,0,0,0.00,0,0,0,0,0,0
219,Gilberto,br  BRA,DF,pt  Benfica,28,1993,7.9,5,0.63,4,0,0,1,0,0,1,0.13,0,0,0,1,0,0
220,Daniel Ginczek,de  GER,MF,de  Wolfsburg,30,1991,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
221,Olivier Giroud,fr  FRA,FW,it  Milan,34,1986,2.9,3,1.04,1,0,0,1,1,0,0,0.00,0,0,0,0,0,0
222,Serge Gnabry,de  GER,"FW,DF",de  Bayern Munich,26,1995,4.3,24,5.55,19,0,1,2,1,1,3,0.69,2,0,0,1,0,0
223,Angel Gomes,eng  ENG,MF,fr  Lille,20,2000,1.9,3,1.61,3,0,0,0,0,0,1,0.54,1,0,0,0,0,0
224,Joe Gomez,eng  ENG,DF,eng  Liverpool,24,1997,2.8,3,1.08,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
225,Moi Gómez,es  ESP,"MF,FW",es  Villarreal,27,1994,2.5,9,3.62,5,0,1,2,0,1,1,0.40,1,0,0,0,0,0
226,Papu Gómez,ar  ARG,"FW,MF",es  Sevilla,33,1988,3.6,10,2.81,7,1,2,0,0,0,0,0.00,0,0,0,0,0,0
227,Diogo Gonçalves,pt  POR,"FW,DF",pt  Benfica,24,1997,1.5,4,2.69,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
228,Pedro Gonçalves,pt  POR,"FW,MF",pt  Sporting CP,23,1998,3.6,17,4.68,10,4,0,1,1,1,4,1.10,1,1,0,1,1,0
229,Nicolás González,es  ESP,MF,es  Barcelona,19,2002,2.8,8,2.90,7,0,1,0,0,0,0,0.00,0,0,0,0,0,0
230,Leon Goretzka,de  GER,MF,de  Bayern Munich,26,1995,5.2,16,3.09,13,0,1,2,0,0,3,0.58,3,0,0,0,0,0
231,Robin Gosens,de  GER,DF,it  Atalanta,27,1994,1.1,2,1.80,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0
232,Ryan Gravenberch,nl  NED,MF,nl  Ajax,19,2002,7.8,20,2.56,12,4,2,1,0,1,1,0.13,1,0,0,0,0,0
233,Ivo Grbić,hr  CRO,GK,fr  Lille,25,1996,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
234,Jack Grealish,eng  ENG,FW,eng  Manchester City,25,1995,5.1,27,5.28,24,1,2,0,0,0,3,0.59,2,1,0,0,0,0
235,Mason Greenwood,eng  ENG,FW,eng  Manchester Utd,19,2001,3.4,10,2.97,7,0,1,0,2,0,3,0.89,2,0,0,0,1,0
236,Antoine Griezmann,fr  FRA,"FW,MF",es  Atlético Madrid,30,1991,5.7,14,2.44,9,0,1,3,1,0,3,0.52,2,0,0,1,0,0
237,Álex Grimaldo,es  ESP,DF,pt  Benfica,25,1995,9.6,20,2.09,10,9,0,0,0,1,3,0.31,2,1,0,0,0,0
238,Arnaut Groeneveld,nl  NED,FW,es  Villarreal,24,1997,10.0,19,1.89,11,1,3,4,0,0,3,0.30,1,0,0,2,0,0
239,Marko Grujić,rs  SRB,MF,pt  Porto,25,1996,3.6,3,0.84,3,0,0,0,0,0,1,0.28,1,0,0,0,0,0
240,Gabriel Gudmundsson,se  SWE,"MF,DF",fr  Lille,22,1999,2.7,2,0.75,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
241,Raphaël Guerreiro,pt  POR,DF,de  Dortmund,27,1993,2.0,4,1.98,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
242,Josuha Guilavogui,fr  FRA,"MF,DF",de  Wolfsburg,30,1990,4.7,5,1.05,5,0,0,0,0,0,1,0.21,1,0,0,0,0,0
243,Daouda Guindo,ml  MLI,DF,at  RB Salzburg,18,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
244,Péter Gulácsi,hu  HUN,GK,de  RB Leipzig,31,1990,5.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
245,İlkay Gündoğan,de  GER,MF,eng  Manchester City,30,1990,7.4,29,3.94,24,3,0,0,1,1,4,0.54,4,0,0,0,0,0
246,Mert Günok,tr  TUR,GK,tr  Beşiktaş,32,1989,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
247,Miguel Gutiérrez,es  ESP,DF,es  Real Madrid,20,2001,0.7,1,1.38,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
248,Joško Gvardiol,hr  CRO,DF,de  RB Leipzig,19,2002,3.7,5,1.34,3,0,0,0,1,1,0,0.00,0,0,0,0,0,0
249,Erling Haaland,no  NOR,FW,de  Dortmund,21,2000,2.3,6,2.66,3,0,1,1,1,0,0,0.00,0,0,0,0,0,0
250,Munir El Haddadi,ma  MAR,"FW,MF",es  Sevilla,25,1995,2.3,4,1.76,1,0,0,2,1,0,0,0.00,0,0,0,0,0,0
251,Amadou Haidara,ml  MLI,MF,de  RB Leipzig,23,1998,2.0,14,6.92,13,0,0,0,1,0,1,0.49,1,0,0,0,0,0
252,Achraf Hakimi,ma  MAR,DF,fr  Paris S-G,22,1998,8.0,13,1.63,11,0,0,0,1,1,0,0.00,0,0,0,0,0,0
253,Sébastien Haller,ci  CIV,FW,nl  Ajax,27,1994,7.4,17,2.29,15,0,0,1,1,0,3,0.40,2,0,0,0,1,0
254,Samir Handanović,si  SVN,GK,it  Inter,37,1984,8.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
255,Denys Harmash,ua  UKR,FW,ua  Dynamo Kyiv,31,1990,3.6,3,0.83,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
256,Hans Hateboer,nl  NED,DF,it  Atalanta,27,1994,1.0,3,3.00,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
257,Kai Havertz,de  GER,FW,eng  Chelsea,22,1999,7.5,25,3.34,15,0,2,3,3,2,2,0.27,1,0,0,1,0,0
258,Eden Hazard,be  BEL,FW,es  Real Madrid,30,1991,0.9,8,8.47,5,0,0,1,2,0,0,0.00,0,0,0,0,0,0
259,Thorgan Hazard,be  BEL,FW,de  Dortmund,28,1993,1.6,5,3.19,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0
260,Tom Heaton,eng  ENG,GK,eng  Manchester Utd,35,1986,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
261,Silvan Hefti,ch  SUI,DF,ch  Young Boys,23,1997,4.3,10,2.34,8,1,0,1,0,0,2,0.47,1,1,0,0,0,0
262,Dean Henderson,eng  ENG,GK,eng  Manchester Utd,24,1997,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
263,Jordan Henderson,eng  ENG,MF,eng  Liverpool,31,1990,7.4,23,3.11,23,0,0,0,0,0,2,0.27,2,0,0,0,0,0
264,Jack Hendry,sct  SCO,DF,be  Club Brugge,26,1995,6.0,3,0.50,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0
265,Benjamin Henrichs,de  GER,DF,de  RB Leipzig,24,1997,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
266,Mario Hermoso,es  ESP,DF,es  Atlético Madrid,26,1995,4.7,1,0.21,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
267,Lucas Hernández,fr  FRA,DF,de  Bayern Munich,25,1996,6.3,5,0.79,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0
268,Theo Hernández,fr  FRA,DF,it  Milan,23,1997,5.0,12,2.40,7,2,0,1,2,0,2,0.40,1,0,0,1,0,0
269,Ander Herrera,es  ESP,MF,fr  Paris S-G,31,1989,3.6,8,2.21,8,0,0,0,0,0,1,0.28,1,0,0,0,0,0
270,Héctor Herrera,mx  MEX,MF,es  Atlético Madrid,31,1990,2.5,4,1.58,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
271,Callum Hudson-Odoi,eng  ENG,"FW,DF",eng  Chelsea,20,2000,3.2,16,5.00,13,0,0,1,2,0,2,0.62,2,0,0,0,0,0
272,Mats Hummels,de  GER,"DF,FW",de  Dortmund,32,1988,3.9,5,1.27,4,0,0,0,1,0,0,0.00,0,0,0,0,0,0
273,Atiba Hutchinson,ca  CAN,MF,tr  Beşiktaş,38,1983,1.7,1,0.58,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
274,Vicente Iborra,es  ESP,MF,es  Villarreal,33,1988,0.1,1,8.18,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0
275,Zlatan Ibrahimović,se  SWE,FW,it  Milan,39,1981,1.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
276,Mauro Icardi,ar  ARG,FW,fr  Paris S-G,28,1993,0.5,1,1.84,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
277,Jonathan Ikone,fr  FRA,MF,fr  Lille,23,1998,3.3,12,3.64,5,0,3,3,0,1,2,0.61,2,0,0,0,0,0
278,Josip Iličić,si  SVN,"FW,MF",it  Atalanta,33,1988,2.8,15,5.44,12,1,1,0,1,0,3,1.09,3,0,0,0,0,0
279,Gonçalo Inácio,pt  POR,DF,pt  Sporting CP,19,2001,6.2,4,0.64,3,0,0,1,0,0,2,0.32,1,0,0,1,0,0
280,Jo Inge Berget,no  NOR,DF,se  Malmö,30,1990,4.9,5,1.03,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0
281,Bonke Innocent,ng  NGA,MF,se  Malmö,25,1996,5.5,3,0.55,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0
282,Zidane Iqbal,iq  IRQ,MF,eng  Manchester Utd,18,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
283,Ismaily,br  BRA,DF,ua  Shakhtar,31,1990,3.9,7,1.78,5,1,1,0,0,0,0,0.00,0,0,0,0,0,0
284,José Izquierdo,co  COL,DF,be  Club Brugge,29,1992,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
285,Reece James,eng  ENG,"DF,MF",eng  Chelsea,21,1999,5.6,19,3.38,11,4,0,3,0,1,2,0.36,1,0,0,1,0,0
286,Gabriel Jesus,br  BRA,FW,eng  Manchester City,24,1997,3.9,5,1.27,3,0,0,0,2,0,0,0.00,0,0,0,0,0,0
287,Curtis Jones,eng  ENG,"MF,FW",eng  Liverpool,20,2001,2.1,10,4.84,5,0,2,1,2,0,3,1.45,2,0,0,1,0,0
288,Frenkie de Jong,nl  NED,MF,es  Barcelona,24,1997,5.8,13,2.24,12,0,0,0,1,0,0,0.00,0,0,0,0,0,0
289,Luuk de Jong,nl  NED,FW,es  Barcelona,30,1990,2.0,2,1.02,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
290,Joan Jordán,es  ESP,MF,es  Sevilla,27,1994,3.6,7,1.93,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
291,Jorginho,it  ITA,MF,eng  Chelsea,29,1991,6.2,16,2.59,16,0,0,0,0,0,3,0.48,3,0,0,0,0,0
292,Diogo Jota,pt  POR,FW,eng  Liverpool,24,1996,6.4,19,2.96,12,0,2,2,3,0,2,0.31,1,0,0,0,1,0
293,Luka Jović,rs  SRB,FW,es  Real Madrid,23,1997,1.3,6,4.74,5,0,1,0,0,0,0,0.00,0,0,0,0,0,0
294,Keston Julien,tt  TRI,"DF,FW",md  Sheriff Tiraspol,22,1998,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
295,Vinicius Júnior,br  BRA,FW,es  Real Madrid,21,2000,13.3,54,4.07,42,0,9,0,3,0,12,0.91,8,0,3,0,1,0
296,Felix Kalu Nmecha,de  GER,"MF,FW",de  Wolfsburg,20,2000,0.4,1,2.37,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
297,Pierre Kalulu,fr  FRA,DF,it  Milan,21,2000,2.4,2,0.84,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
298,Kevin Kampl,si  SVN,MF,de  RB Leipzig,30,1990,3.0,4,1.33,4,0,0,0,0,0,1,0.33,1,0,0,0,0,0
299,Wilfried Kanga,fr  FRA,FW,ch  Young Boys,23,1998,0.9,2,2.28,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
300,N'Golo Kanté,fr  FRA,MF,eng  Chelsea,30,1991,4.7,15,3.18,12,0,1,0,2,0,1,0.21,1,0,0,0,0,0
301,Kenan Karaman,tr  TUR,"MF,FW",tr  Beşiktaş,27,1994,3.0,3,1.02,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0
302,Oleksandr Karavayev,ua  UKR,"DF,MF",ua  Dynamo Kyiv,29,1992,1.8,3,1.70,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
303,Vyacheslav Karavayev,ru  RUS,DF,ru  Zenit,26,1995,3.3,2,0.61,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
304,Moise Kean,it  ITA,FW,it  Juventus,21,2000,1.9,7,3.66,5,0,2,0,0,0,0,0.00,0,0,0,0,0,0
305,Tomasz Kędziora,pl  POL,DF,ua  Dynamo Kyiv,27,1994,4.0,2,0.50,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
306,Thilo Kehrer,de  GER,DF,fr  Paris S-G,24,1996,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
307,Naby Keïta,gn  GUI,MF,eng  Liverpool,26,1995,5.4,12,2.21,10,0,1,1,0,0,1,0.18,1,0,0,0,0,0
308,Mikhail Kerzhakov,ru  RUS,GK,ru  Zenit,34,1987,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
309,Franck Kessié,ci  CIV,"MF,FW",it  Milan,24,1996,3.6,6,1.68,6,0,0,0,0,0,2,0.56,2,0,0,0,0,0
310,Joshua Kimmich,de  GER,MF,de  Bayern Munich,26,1995,7.8,42,5.39,32,9,0,0,0,1,5,0.64,5,0,0,0,0,0
311,Presnel Kimpembe,fr  FRA,DF,fr  Paris S-G,25,1995,7.0,1,0.14,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
312,Simon Kjær,dk  DEN,DF,it  Milan,32,1989,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
313,Maurits Kjærgaard,dk  DEN,"FW,MF",at  RB Salzburg,18,2003,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
314,Davy Klaassen,nl  NED,MF,nl  Ajax,28,1993,2.6,8,3.05,7,0,0,0,0,1,1,0.38,1,0,0,0,0,0
315,Lukas Klostermann,de  GER,DF,de  RB Leipzig,25,1996,3.9,3,0.76,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
316,Ansgar Knauff,de  GER,"FW,MF",de  Dortmund,19,2002,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
317,Gregor Kobel,ch  SUI,GK,de  Dortmund,23,1997,6.0,2,0.33,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
318,Philipp Köhn,ch  SUI,GK,at  RB Salzburg,23,1998,8.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
319,Koke,es  ESP,MF,es  Atlético Madrid,29,1992,7.3,8,1.09,5,0,0,1,0,2,1,0.14,0,0,0,1,0,0
320,Aleksandar Kolarov,rs  SRB,DF,it  Inter,35,1985,0.1,1,15.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
321,Dimitris Kolovos,gr  GRE,MF,md  Sheriff Tiraspol,28,1993,4.5,7,1.57,6,0,0,0,0,1,1,0.22,1,0,0,0,0,0
322,Ibrahima Konaté,fr  FRA,DF,eng  Liverpool,22,1999,8.0,5,0.62,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0
323,Geoffrey Kondogbia,cf  CTA,"MF,DF",es  Atlético Madrid,28,1993,6.4,4,0.62,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
324,Teun Koopmeiners,nl  NED,MF,it  Atalanta,23,1998,2.4,6,2.55,3,2,0,1,0,0,2,0.85,0,1,0,1,0,0
325,Viktor Korniienko,ua  UKR,DF,ua  Shakhtar,22,1999,0.9,1,1.08,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
326,Nianzou Kouassi,fr  FRA,DF,de  Bayern Munich,19,2002,2.4,1,0.42,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
327,Jules Koundé,fr  FRA,DF,es  Sevilla,22,1998,5.0,4,0.80,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
328,Mateo Kovačić,hr  CRO,MF,eng  Chelsea,27,1994,4.7,13,2.75,12,0,0,0,0,1,1,0.21,1,0,0,0,0,0
329,Kirill Kravtsov,ru  RUS,"MF,DF",ru  Zenit,19,2002,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
330,Stanislav Kritsyuk,ru  RUS,GK,ru  Zenit,30,1990,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
331,Toni Kroos,de  GER,MF,es  Real Madrid,31,1990,10.0,29,2.91,21,6,0,0,1,1,1,0.10,1,0,0,0,0,0
332,Danil Krugovoy,ru  RUS,"DF,FW",ru  Zenit,23,1998,0.8,6,7.40,3,1,0,0,1,1,0,0.00,0,0,0,0,0,0
333,Rade Krunić,ba  BIH,"FW,MF",it  Milan,27,1993,2.8,5,1.80,2,0,0,0,2,1,0,0.00,0,0,0,0,0,0
334,Serhiy Kryvtsov,ua  UKR,DF,ua  Shakhtar,30,1991,2.1,2,0.93,2,0,0,0,0,0,1,0.47,1,0,0,0,0,0
335,Dejan Kulusevski,se  SWE,FW,it  Juventus,21,2000,0.9,3,3.18,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
336,Daniil Kuznetsov,ru  RUS,MF,ru  Zenit,18,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
337,Daler Kuzyaev,ru  RUS,MF,ru  Zenit,28,1993,2.8,6,2.12,5,0,0,0,1,0,0,0.00,0,0,0,0,0,0
338,Maxence Lacroix,fr  FRA,DF,de  Wolfsburg,21,2000,6.0,3,0.50,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
339,Konrad Laimer,at  AUT,MF,de  RB Leipzig,24,1997,4.5,11,2.47,10,0,0,1,0,0,3,0.67,3,0,0,0,0,0
340,Érik Lamela,ar  ARG,"FW,MF",es  Sevilla,29,1992,1.4,7,5.12,3,1,1,0,2,0,1,0.73,0,0,0,0,1,0
341,Noa Lang,nl  NED,"MF,FW",be  Club Brugge,22,1999,5.9,20,3.42,16,0,1,1,1,1,2,0.34,2,0,0,0,0,0
342,Aymeric Laporte,es  ESP,DF,eng  Manchester City,27,1994,8.8,5,0.57,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
343,Cyle Larin,ca  CAN,"FW,MF",tr  Beşiktaş,26,1995,3.9,6,1.54,4,0,1,1,0,0,0,0.00,0,0,0,0,0,0
344,Eric Larsson,se  SWE,DF,se  Malmö,30,1991,3.1,5,1.64,3,1,1,0,0,0,0,0.00,0,0,0,0,0,0
345,Sandro Lauper,ch  SUI,DF,ch  Young Boys,24,1996,5.1,7,1.36,7,0,0,0,0,0,1,0.19,1,0,0,0,0,0
346,Valentino Lazaro,at  AUT,DF,pt  Benfica,25,1996,1.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
347,Rafael Leão,pt  POR,FW,it  Milan,22,1999,3.2,5,1.55,3,0,1,0,1,0,1,0.31,1,0,0,0,0,0
348,Jordan Lefort,fr  FRA,DF,ch  Young Boys,27,1993,1.9,6,3.23,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
349,Thomas Lemar,fr  FRA,"MF,FW",es  Atlético Madrid,25,1995,4.2,13,3.12,8,3,1,1,0,0,1,0.24,1,0,0,0,0,0
350,Clément Lenglet,fr  FRA,DF,es  Barcelona,26,1995,3.8,1,0.26,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
351,Robert Lewandowski,pl  POL,FW,de  Bayern Munich,32,1988,9.7,29,2.99,18,0,2,1,7,1,10,1.03,4,0,2,1,3,0
352,Oscar Lewicki,se  SWE,MF,se  Malmö,29,1992,1.4,1,0.73,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
353,Bohdan Liedniev,ua  UKR,MF,ua  Dynamo Kyiv,23,1998,0.1,1,9.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
354,Matthijs de Ligt,nl  NED,DF,it  Juventus,21,1999,6.9,4,0.58,2,0,0,2,0,0,1,0.14,0,0,0,1,0,0
355,Isaac Lihadji,fr  FRA,MF,fr  Lille,19,2002,0.3,2,7.20,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
356,Victor Lindelöf,se  SWE,DF,eng  Manchester Utd,27,1994,4.7,2,0.42,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
357,Jesse Lingard,eng  ENG,"MF,FW",eng  Manchester Utd,28,1992,1.3,3,2.29,3,0,0,0,0,0,1,0.76,1,0,0,0,0,0
358,Marcos Llorente,es  ESP,"DF,MF",es  Atlético Madrid,26,1995,7.8,17,2.19,17,0,0,0,0,0,0,0.00,0,0,0,0,0,0
359,Giovani Lo Celso,ar  ARG,"MF,FW",es  Villarreal,25,1996,5.8,11,1.89,8,0,1,0,2,0,1,0.17,1,0,0,0,0,0
360,Manuel Locatelli,it  ITA,MF,it  Juventus,23,1998,5.9,7,1.18,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
361,Renan Lodi,br  BRA,DF,es  Atlético Madrid,23,1998,5.4,11,2.05,11,0,0,0,0,0,2,0.37,2,0,0,0,0,0
362,Ruben Loftus-Cheek,eng  ENG,"MF,DF",eng  Chelsea,25,1996,4.0,22,5.45,19,0,3,0,0,0,3,0.74,2,0,1,0,0,0
