id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
6772,Gamid Agalarov,29,2326,19,14.24262112006545,1,2.4490752341225743,67,27,5,0,F S,FC Ufa,13,9.716975037008524,10.828131875023246,1.0610005222260952
2775,Dmitriy Poloz,27,2024,14,11.09736430644989,3,4.049206394702196,47,45,1,0,F M S,FC Rostov,9,5.817438617348671,10.549227342009544,2.5003902055323124
9988,Mateo Cassierra,22,1877,14,13.734042018651962,4,3.85246498323977,60,32,3,0,F,PFC Sochi,14,13.734042018651962,18.260452061891556,2.803995748050511
2925,Fedor Smolov,26,1988,12,8.21173263527453,0,1.2697360999882221,70,32,0,0,F S,"Dinamo Moscow,Lokomotiv Moscow",10,6.703182095661759,9.034145770594478,2.497377786785364
3063,Artem Dzyuba,28,1605,11,9.12471338082105,5,4.152934782207012,52,33,0,0,F S,Zenit St. Petersburg,10,8.370437649078667,14.39137370698154,4.350240596570075
2814,Denis Glushakov,27,2283,10,9.410377068445086,2,2.6351754032075405,68,30,3,0,M S,Khimki,5,5.639008624479175,8.756303089670837,3.3053311156108975
5483,Eric Bicfalvi,28,2325,10,7.87788135651499,2,1.8506044335663319,80,29,5,1,F M,Ural,10,7.123606354929507,9.898682352155447,3.09193398617208
5536,Daniil Fomin,29,2480,10,8.52930005453527,3,3.0003390880301595,55,36,5,0,M,Dinamo Moscow,3,3.2493743021041155,12.602765678428113,7.092333713546395
9590,Ivan Sergeev,29,2086,10,10.501585999503732,6,3.749380884692073,61,26,2,0,F S,"Krylya Sovetov Samara,Zenit St. Petersburg",8,8.99303294159472,14.847748577594757,3.501580251380801
2712,Rifat Zhemaletdinov,24,1650,9,5.186399890109897,6,4.359072996303439,40,40,5,0,F M S,Lokomotiv Moscow,9,4.432126892730594,10.961575844325125,4.111947996541858
5397,Alexander Sobolev,26,1764,9,10.416604338213801,4,3.070870177820325,70,32,9,1,F S,Spartak Moscow,5,7.3995103519409895,9.632400169968605,1.9993541054427624
7283,Daniil Utkin,28,2245,9,4.093808997422457,3,4.395934471860528,63,51,5,0,F M S,FK Akhmat,9,4.093808997422457,11.75104359909892,6.79169893451035
9591,Vladislav Sarveli,29,1915,9,7.940482588484883,3,2.8802481945604086,43,32,2,0,F M S,Krylya Sovetov Samara,9,7.940482588484883,12.43087095208466,2.1231825314462185
3015,Nikolay Komlichenko,28,1733,8,6.7293665539473295,3,1.2477739695459604,37,15,4,0,F S,FC Rostov,6,5.220821874216199,6.314798295497894,0.5182055933400989
3067,Artur Yusupov,26,2019,8,6.705378303304315,2,2.013685633894056,46,23,5,0,F M S,PFC Sochi,6,4.442554024979472,13.412266947329044,7.811062918975949
3262,Malcom,24,1888,8,6.298679921776056,6,6.606509450823069,71,62,3,0,F M S,Zenit St. Petersburg,8,6.298679921776056,19.80983892828226,10.921208143234253
5417,Mohamed Konate,27,1414,8,9.17494099587202,1,1.5847502117976546,67,13,3,0,F S,FK Akhmat,7,8.420669935643673,9.70035070925951,1.2463695229962468
5923,Nikolay Kalinskiy,29,2610,8,6.01907560415566,4,3.433852143585682,56,54,4,0,M,Nizhny Novgorod,4,2.247704992070794,6.587732383981347,3.863489566370845
7756,Yusuf Yazici,10,805,8,5.362075291574001,0,1.1932912226766348,30,23,2,0,F M,CSKA Moscow,5,3.0992550924420357,4.324008177965879,1.0456629917025566
8782,Eduard Spertsyan,25,2018,8,7.121575504541397,2,3.944078820757568,65,39,4,0,M S,FC Krasnodar,5,4.858750190585852,10.751869367435575,3.732719786465168
9837,Claudinho,23,1821,8,7.806520281359553,4,5.699152957648039,55,48,3,1,F M S,Zenit St. Petersburg,7,5.543689627200365,16.91479144245386,9.163879357278347
9997,Anders Dreyer,14,1219,8,2.7767126578837633,0,1.0547882951796055,29,13,0,0,F M,Rubin Kazan,7,2.0224375631660223,4.534968178719282,1.728564165532589
2771,Christian Noboa,25,2051,7,5.550548478960991,5,5.560819095931947,39,60,3,1,M S,PFC Sochi,2,1.7791729271411896,12.331548765301704,7.81725101172924
2772,Aleksandr Erokhin,28,900,7,8.89111714065075,2,0.9120792988687754,41,8,2,0,F M S,Zenit St. Petersburg,7,8.89111714065075,10.367814511992037,2.8509228229522705
2774,Sardar Azmoun,15,967,7,5.431259889155626,1,0.7449259897693992,31,12,2,1,F S,Zenit St. Petersburg,6,4.676984201185405,7.460196956992149,2.5090276580303907
6611,Vyacheslav Grulev,26,1457,7,3.3585979230701923,0,1.4748020842671394,44,20,4,1,F S,Dinamo Moscow,7,3.3585979230701923,5.719715401530266,1.5287295952439308
7148,Wilson Isidor,11,899,7,4.115623377263546,1,2.0120590245351195,30,13,3,0,M S,Lokomotiv Moscow,5,2.607069306075573,5.910861410200596,1.830000702291727
7477,Maksim Glushenkov,28,1425,7,5.26059749070555,2,3.434140872210264,46,27,3,0,F S,Krylya Sovetov Samara,7,5.26059749070555,8.673560404218733,2.0950646717101336
8760,Arsen Zakharyan,29,2459,7,4.536339080892503,6,5.569860862568021,79,68,7,0,F M S,Dinamo Moscow,7,4.536339080892503,12.224312368780375,5.717312190681696
48,Jhon Córdoba,15,1004,6,8.186090093106031,3,2.2540759965777397,43,17,2,0,F S,FC Krasnodar,5,5.923264097422361,8.263623222708702,1.1841565845534205
2815,Quincy Promes,22,1655,6,4.751859433948994,1,2.06145728752017,52,34,1,0,F M S,Spartak Moscow,5,3.9975844100117683,8.014907794073224,2.9620350059121847
7631,Sebastian Szymanski,27,2177,6,3.3324312018230557,8,5.0424017030745745,59,70,5,0,M S,Dinamo Moscow,6,3.3324312018230557,9.155819777399302,3.6234237775206566
8622,Vitali Lisakovich,25,1293,6,3.580509463325143,3,3.8560501569882035,32,22,2,1,F M S,"Lokomotiv Moscow,Rubin Kazan",5,2.071962395682931,5.5491018909960985,0.8582699149847031
9049,Konstantin Tyukavin,30,1505,6,9.231596624478698,3,2.085012771189213,50,25,1,0,F S,Dinamo Moscow,6,9.231596624478698,11.99345481581986,2.384318201802671
2817,Ivelin Popov,21,679,5,4.012101398780942,5,1.812427792698145,26,14,4,0,F M S,PFC Sochi,5,4.012101398780942,6.482016574591398,0.9111768919974566
