,Player,Nation,Pos,Squad,Age,Born,MP_Playing Time,Starts_Playing Time,Min_Playing Time,90s_Playing Time,Gls_Performance,Ast_Performance,G-PK_Performance,PK_Performance,PKatt_Performance,CrdY_Performance,CrdR_Performance,Gls_Per 90 Minutes,Ast_Per 90 Minutes,G+A_Per 90 Minutes,G-PK_Per 90 Minutes,G+A-PK_Per 90 Minutes,xG_Expected,npxG_Expected,xA_Expected,npxG+xA_Expected,xG_Per 90 Minutes,xA_Per 90 Minutes,xG+xA_Per 90 Minutes,npxG_Per 90 Minutes,npxG+xA_Per 90 Minutes
406,Jon Pacheco,es  ESP,DF,Real Sociedad,21-118,2001,9,4,374,4.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
407,Gavi Paez,es  ESP,"MF,FW",Barcelona,17-274,2004,30,24,1988,22.1,2,5,2,0,0,10,1,0.09,0.23,0.32,0.09,0.32,3.9,3.9,3.1,7.0,0.18,0.14,0.32,0.18,0.32
408,Helibelton Palacios,co  COL,DF,Elche,28-331,1993,24,20,1751,19.5,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.2,0.00,0.01,0.01,0.00,0.01
409,Isaac Palazón Camacho,es  ESP,"FW,MF",Rayo Vallecano,27-130,1994,33,26,2248,25.0,2,4,2,0,0,7,0,0.08,0.16,0.24,0.08,0.24,3.2,3.2,2.5,5.7,0.13,0.10,0.23,0.13,0.23
410,Daniel Parejo,es  ESP,MF,Villarreal,33-020,1989,29,28,2344,26.0,2,6,1,1,1,2,0,0.08,0.23,0.31,0.04,0.27,1.6,0.8,5.7,6.5,0.06,0.22,0.28,0.03,0.25
411,Raúl Parra,es  ESP,DF,Cádiz,22-161,1999,2,1,88,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
412,Javier Pastore,ar  ARG,"MF,FW",Elche,32-320,1989,10,5,419,4.7,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.5,0.8,0.07,0.11,0.17,0.07,0.17
413,Gabriel Paulista,br  BRA,DF,Valencia,31-161,1990,17,17,1458,16.2,2,1,2,0,0,2,0,0.12,0.06,0.19,0.12,0.19,0.9,0.9,0.1,1.0,0.05,0.01,0.06,0.05,0.06
414,Alfonso Pedraza,es  ESP,DF,Villarreal,26-027,1996,24,17,1494,16.6,1,3,1,0,0,2,0,0.06,0.18,0.24,0.06,0.24,1.1,1.1,2.9,3.9,0.06,0.17,0.24,0.06,0.24
415,Pedri,es  ESP,MF,Barcelona,19-162,2002,12,10,885,9.8,3,1,3,0,0,0,0,0.31,0.10,0.41,0.31,0.41,1.1,1.1,1.1,2.2,0.11,0.11,0.22,0.11,0.22
416,Pedrosa,es  ESP,DF,Espanyol,23-358,1998,31,31,2720,30.2,1,1,1,0,0,8,0,0.03,0.03,0.07,0.03,0.07,1.2,1.2,1.8,2.9,0.04,0.06,0.10,0.04,0.10
417,Facundo Pellistri,uy  URU,"MF,FW",Alavés,20-137,2001,21,6,672,7.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,0.4,1.4,0.13,0.05,0.18,0.13,0.18
418,Rubén Peña,es  ESP,"MF,FW",Villarreal,30-292,1991,6,1,124,1.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,1.1,1.3,0.18,0.77,0.94,0.18,0.94
419,Alberto Perea,es  ESP,MF,Cádiz,31-138,1990,18,8,777,8.6,0,1,0,0,0,2,0,0.00,0.12,0.12,0.00,0.12,0.9,0.9,0.6,1.5,0.10,0.07,0.18,0.10,0.18
420,Victor Perea,es  ESP,DF,Espanyol,22-035,2000,1,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
421,Iñigo Pérez,es  ESP,MF,Osasuna,34-108,1988,8,3,255,2.8,1,0,1,0,0,0,0,0.35,0.00,0.35,0.35,0.35,0.1,0.1,0.3,0.3,0.03,0.09,0.12,0.03,0.12
422,Juan Pérez,es  ESP,GK,Osasuna,25-295,1996,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
423,Kike Pérez,es  ESP,"FW,MF",Elche,25-081,1997,8,3,310,3.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,1.0,1.1,0.05,0.28,0.32,0.05,0.32
424,Njegoš Petrović,rs  SRB,MF,Granada,22-292,1999,12,8,723,8.0,0,1,0,0,0,4,0,0.00,0.12,0.12,0.00,0.12,0.9,0.9,0.1,0.9,0.11,0.01,0.12,0.11,0.12
425,Alex Petxa,es  ESP,"DF,MF",Athletic Club,25-089,1997,14,1,347,3.9,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.3,0.04,0.05,0.09,0.04,0.09
426,Germán Pezzella,ar  ARG,DF,Betis,30-313,1991,19,18,1638,18.2,1,0,1,0,0,5,1,0.05,0.00,0.05,0.05,0.05,0.6,0.6,0.0,0.6,0.03,0.00,0.03,0.03,0.03
427,Pablo Piatti,ar  ARG,"MF,FW",Elche,33-036,1989,8,2,242,2.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.5,0.02,0.16,0.18,0.02,0.18
428,Cristiano Piccini,it  ITA,DF,Valencia,29-222,1992,6,3,322,3.6,1,0,1,0,0,1,0,0.28,0.00,0.28,0.28,0.28,0.1,0.1,0.2,0.3,0.03,0.05,0.08,0.03,0.08
429,Tomás Pina Isla,es  ESP,MF,Alavés,34-204,1987,27,15,1375,15.3,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.3,0.7,0.03,0.02,0.04,0.03,0.04
430,Orbelín Pineda,mx  MEX,"MF,FW",Celta Vigo,26-043,1996,5,0,55,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.5,0.85,0.00,0.85,0.85,0.85
431,Yeremi Pino,es  ESP,"MF,FW",Villarreal,19-198,2002,31,21,1678,18.6,6,4,6,0,0,2,0,0.32,0.21,0.54,0.32,0.54,6.2,6.2,3.2,9.4,0.33,0.17,0.50,0.33,0.50
432,Gerard Piqué,es  ESP,DF,Barcelona,35-093,1987,27,25,2092,23.2,1,0,1,0,0,10,1,0.04,0.00,0.04,0.04,0.04,2.1,2.1,0.1,2.1,0.09,0.00,0.09,0.09,0.09
433,Ezequiel Ponce,ar  ARG,FW,Elche,25-038,1997,10,5,603,6.7,1,0,1,0,0,1,0,0.15,0.00,0.15,0.15,0.15,2.0,2.0,0.3,2.3,0.29,0.05,0.34,0.29,0.34
434,Pere Pons,es  ESP,MF,Alavés,29-075,1993,23,15,1189,13.2,1,0,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08,2.0,2.0,0.6,2.5,0.15,0.04,0.19,0.15,0.19
435,Portu,es  ESP,"FW,MF",Real Sociedad,29-350,1992,33,17,1539,17.1,0,2,0,0,0,3,0,0.00,0.12,0.12,0.00,0.12,2.3,2.3,1.6,3.9,0.13,0.10,0.23,0.13,0.23
436,Sergio Postigo,es  ESP,DF,Levante,33-183,1988,10,8,653,7.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.01,0.02,0.03,0.01,0.03
437,Darío Poveda,es  ESP,"FW,MF",Getafe,25-054,1997,15,3,380,4.2,1,0,1,0,0,0,0,0.24,0.00,0.24,0.24,0.24,0.2,0.2,0.1,0.3,0.04,0.03,0.07,0.04,0.07
438,José Pozo,es  ESP,MF,Rayo Vallecano,26-052,1996,5,0,72,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.5,0.16,0.43,0.60,0.16,0.60
439,Abdón Prats,es  ESP,FW,Mallorca,29-150,1992,20,5,546,6.1,2,0,2,0,0,3,0,0.33,0.00,0.33,0.33,0.33,1.8,1.8,0.3,2.1,0.30,0.05,0.35,0.30,0.35
440,Javi Puado,es  ESP,"MF,FW",Espanyol,23-346,1998,26,22,1912,21.2,4,1,4,0,0,5,0,0.19,0.05,0.24,0.19,0.24,4.5,4.5,1.1,5.7,0.21,0.05,0.27,0.21,0.27
441,Pubill,es  ESP,DF,Levante,18-320,2003,10,5,484,5.4,0,1,0,0,0,1,0,0.00,0.19,0.19,0.00,0.19,1.0,1.0,0.2,1.3,0.19,0.04,0.23,0.19,0.23
442,Antonio Puertas,es  ESP,"MF,FW",Granada,30-074,1992,29,21,1932,21.5,5,1,5,0,0,4,0,0.23,0.05,0.28,0.23,0.28,3.2,3.2,0.7,4.0,0.15,0.03,0.19,0.15,0.19
443,Riqui Puig,es  ESP,MF,Barcelona,22-266,1999,11,1,320,3.6,1,0,1,0,0,0,0,0.28,0.00,0.28,0.28,0.28,0.7,0.7,0.2,0.9,0.18,0.06,0.25,0.18,0.25
444,Yacine Qasmi,ma  MAR,MF,Rayo Vallecano,31-123,1991,1,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
445,Quini,es  ESP,DF,Granada,32-224,1989,28,23,1944,21.6,0,0,0,0,0,10,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,1.2,1.7,0.02,0.05,0.08,0.02,0.08
446,Uroš Račić,rs  SRB,MF,Valencia,24-050,1998,24,11,1056,11.7,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.7,1.6,0.07,0.06,0.13,0.07,0.13
447,Nemanja Radoja,rs  SRB,MF,Levante,29-089,1993,16,14,1011,11.2,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.5,0.01,0.03,0.04,0.01,0.04
448,Rafinha,br  BRA,"MF,FW",Real Sociedad,29-083,1993,13,10,815,9.1,1,0,1,0,0,1,0,0.11,0.00,0.11,0.11,0.11,0.9,0.9,0.7,1.6,0.10,0.07,0.18,0.10,0.18
449,Antonio Raillo,es  ESP,DF,Mallorca,30-210,1991,13,13,1170,13.0,1,0,1,0,0,6,0,0.08,0.00,0.08,0.08,0.08,0.6,0.6,0.0,0.6,0.04,0.00,0.04,0.04,0.04
450,Ivan Rakitić,hr  CRO,MF,Sevilla,34-057,1988,31,24,2049,22.8,4,6,3,1,2,5,0,0.18,0.26,0.44,0.13,0.40,3.4,1.9,2.7,4.6,0.15,0.12,0.27,0.08,0.20
451,Jonás Ramalho,es  ESP,DF,Osasuna,28-330,1993,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
452,Sandro Ramírez,es  ESP,FW,Getafe,26-301,1995,26,19,1421,15.8,3,0,3,0,0,7,0,0.19,0.00,0.19,0.19,0.19,2.8,2.8,0.8,3.6,0.17,0.05,0.23,0.17,0.23
453,Raúl,es  ESP,FW,Betis,21-184,2000,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
454,Lluís Recasens,es  ESP,DF,Espanyol,20-157,2001,1,0,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
455,Manolo Reina,es  ESP,GK,Mallorca,37-035,1985,18,18,1620,18.0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.02,0.02,0.00,0.02
456,Karim Rekik,nl  NED,DF,Sevilla,27-155,1994,16,11,1037,11.5,0,2,0,0,0,2,0,0.00,0.17,0.17,0.00,0.17,0.4,0.4,0.3,0.7,0.03,0.03,0.06,0.03,0.06
457,Álex Remiro,es  ESP,GK,Real Sociedad,27-043,1995,31,31,2790,31.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
458,Nico Ribaudo,es  ESP,"MF,FW",Espanyol,21-025,2001,27,5,909,10.1,1,0,1,0,0,5,1,0.10,0.00,0.10,0.10,0.10,0.7,0.7,1.3,2.0,0.07,0.12,0.20,0.07,0.20
459,Diego Rico,es  ESP,DF,Real Sociedad,29-072,1993,17,15,1292,14.4,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.8,0.9,0.01,0.05,0.06,0.01,0.06
460,Sergio Rico,es  ESP,GK,Mallorca,28-247,1993,13,13,1170,13.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
461,Luis Rioja,es  ESP,"FW,MF",Alavés,28-202,1993,34,33,2866,31.8,1,3,1,0,0,3,0,0.03,0.09,0.13,0.03,0.13,3.0,3.0,4.2,7.3,0.09,0.13,0.23,0.09,0.23
462,Rober,es  ESP,DF,Levante,27-079,1995,24,18,1754,19.5,1,0,1,0,0,4,1,0.05,0.00,0.05,0.05,0.05,1.0,1.0,0.2,1.2,0.05,0.01,0.06,0.05,0.06
463,Sergi Roberto,es  ESP,"MF,DF",Barcelona,30-088,1992,9,4,400,4.4,2,1,2,0,0,1,0,0.45,0.23,0.68,0.45,0.68,1.6,1.6,0.3,2.0,0.36,0.08,0.44,0.36,0.44
464,Rubén Rochina,es  ESP,"MF,FW",Granada,31-044,1991,15,8,743,8.3,1,3,1,0,0,3,0,0.12,0.36,0.48,0.12,0.48,0.6,0.6,0.7,1.3,0.07,0.08,0.16,0.07,0.16
465,Enzo Roco,cl  CHI,DF,Elche,29-263,1992,27,26,2282,25.4,1,0,1,0,0,10,0,0.04,0.00,0.04,0.04,0.04,1.1,1.1,0.1,1.2,0.04,0.00,0.05,0.04,0.05
466,Rodrigo,es  ESP,FW,Betis,21-355,2000,17,9,770,8.6,1,1,1,0,0,0,0,0.12,0.12,0.23,0.12,0.23,1.3,1.3,1.2,2.5,0.15,0.14,0.29,0.15,0.29
467,Kévin Rodrigues,pt  POR,"DF,FW",Rayo Vallecano,28-062,1994,10,4,339,3.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.01,0.01,0.02,0.01,0.02
468,Ángel Rodríguez,es  ESP,FW,Mallorca,35-010,1987,25,16,1311,14.6,2,2,2,0,0,4,0,0.14,0.14,0.27,0.14,0.27,4.2,4.2,1.2,5.4,0.29,0.08,0.37,0.29,0.37
469,Dani Rodríguez,es  ESP,"MF,FW",Mallorca,33-334,1988,32,32,2695,29.9,3,3,3,0,0,7,0,0.10,0.10,0.20,0.10,0.20,2.5,2.5,2.8,5.3,0.08,0.09,0.18,0.08,0.18
470,Guido Rodríguez,ar  ARG,MF,Betis,28-024,1994,28,25,2169,24.1,1,2,1,0,0,9,1,0.04,0.08,0.12,0.04,0.12,0.8,0.8,0.4,1.2,0.03,0.02,0.05,0.03,0.05
471,Rodrygo,br  BRA,FW,Real Madrid,21-117,2001,28,12,1176,13.1,3,3,3,0,0,4,0,0.23,0.23,0.46,0.23,0.46,2.7,2.7,1.2,3.8,0.19,0.09,0.28,0.19,0.28
472,Leonardo Román,es  ESP,GK,Mallorca,21-304,2000,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
473,Iván Romero,es  ESP,FW,Sevilla,21-026,2001,5,2,178,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.5,0.27,0.00,0.27,0.27,0.27
474,Rubén,es  ESP,DF,Espanyol,21-091,2001,2,0,18,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
475,Aitor Ruibal,es  ESP,"FW,DF",Betis,26-045,1996,19,9,856,9.5,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,1.2,1.2,0.7,2.0,0.13,0.08,0.21,0.13,0.21
476,Isma Ruiz,es  ESP,MF,Granada,21-081,2001,8,3,283,3.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.3,0.03,0.05,0.08,0.03,0.08
477,Víctor Ruiz,es  ESP,DF,Betis,33-101,1989,18,17,1424,15.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,0.1,1.1,0.06,0.01,0.07,0.06,0.07
478,Gerónimo Rulli,ar  ARG,GK,Villarreal,29-351,1992,28,28,2520,28.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
479,Franco Russo,ar  ARG,DF,Mallorca,27-193,1994,17,17,1452,16.1,1,0,1,0,0,7,2,0.06,0.00,0.06,0.06,0.06,0.2,0.2,0.0,0.2,0.01,0.00,0.01,0.01,0.01
480,Mathew Ryan,au  AUS,GK,Real Sociedad,30-028,1992,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
481,Youssouf Sabaly,sn  SEN,DF,Betis,29-062,1993,7,6,518,5.8,0,1,0,0,0,1,0,0.00,0.17,0.17,0.00,0.17,0.1,0.1,0.5,0.6,0.02,0.09,0.11,0.02,0.11
482,Salvi,es  ESP,"MF,FW",Cádiz,31-037,1991,22,17,1387,15.4,2,1,2,0,1,3,1,0.13,0.06,0.19,0.13,0.19,3.0,2.2,1.4,3.6,0.19,0.09,0.28,0.14,0.23
483,Fede San Emeterio,es  ESP,MF,Cádiz,25-051,1997,12,10,830,9.2,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.4,0.00,0.05,0.05,0.00,0.05
484,Oihan Sancet,es  ESP,FW,Athletic Club,22-011,2000,27,16,1422,15.8,6,4,6,0,0,2,0,0.38,0.25,0.63,0.38,0.63,2.6,2.6,2.8,5.3,0.16,0.18,0.34,0.16,0.34
485,Antonio Sánchez,es  ESP,"MF,FW",Mallorca,25-125,1997,25,16,1373,15.3,1,0,1,0,0,2,1,0.07,0.00,0.07,0.07,0.07,1.1,1.1,0.3,1.4,0.07,0.02,0.09,0.07,0.09
486,Germán Sánchez,es  ESP,DF,Granada,35-187,1986,27,24,2143,23.8,2,1,2,0,0,10,1,0.08,0.04,0.13,0.08,0.13,1.2,1.2,0.2,1.5,0.05,0.01,0.06,0.05,0.06
487,Juan Sánchez,es  ESP,MF,Sevilla,18-264,2003,1,0,5,0.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
488,Manuel Sánchez,es  ESP,"DF,MF",Osasuna,21-255,2000,31,23,2088,23.2,1,3,1,0,0,5,0,0.04,0.13,0.17,0.04,0.17,0.3,0.3,1.8,2.2,0.01,0.08,0.09,0.01,0.09
489,Oier Sanjurjo,es  ESP,MF,Osasuna,35-346,1986,21,6,581,6.5,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.2,0.6,0.07,0.03,0.10,0.07,0.10
490,Jesús Santiago,es  ESP,MF,Valencia,17-346,2004,1,0,36,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
491,Sergio Santos,es  ESP,DF,Real Madrid,21-123,2001,1,0,11,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.32,0.32,0.00,0.32
492,Alvaro Sanz,es  ESP,MF,Barcelona,21-081,2001,2,0,29,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.05,0.05,0.00,0.05
493,Marcelo Saracchi,uy  URU,DF,Levante,24-013,1998,2,0,49,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.35,0.35,0.00,0.35
494,Joan Sastre Vanrell,es  ESP,DF,Mallorca,25-006,1997,7,2,258,2.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02
495,Esteban Saveljich,me  MNE,DF,Rayo Vallecano,30-351,1991,21,21,1700,18.9,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.3,1.1,0.04,0.01,0.06,0.04,0.06
496,Stefan Savić,me  MNE,DF,Atlético Madrid,31-118,1991,24,24,2080,23.1,0,0,0,0,0,10,0,0.00,0.00,0.00,0.00,0.00,1.5,1.5,0.1,1.5,0.06,0.00,0.07,0.06,0.07
497,Valentino Scotta,es  ESP,DF,Sevilla,20-269,2001,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
498,Aleksandar Sedlar,rs  SRB,"DF,MF",Mallorca,30-144,1991,10,3,404,4.5,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01
499,Javier Serrano,es  ESP,MF,Atlético Madrid,19-110,2003,5,1,68,0.8,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
500,Nicolás Serrano,es  ESP,MF,Athletic Club,19-062,2003,13,3,312,3.5,1,0,1,0,0,0,0,0.29,0.00,0.29,0.29,0.29,0.4,0.4,0.1,0.5,0.12,0.03,0.15,0.12,0.15
501,Salva Sevilla,es  ESP,MF,Mallorca,38-049,1984,24,13,1220,13.6,4,3,0,4,4,1,0,0.30,0.22,0.52,0.00,0.22,4.5,1.4,2.4,3.9,0.33,0.18,0.51,0.11,0.29
502,David Silva,es  ESP,MF,Real Sociedad,36-118,1986,22,19,1450,16.1,1,3,1,0,0,3,1,0.06,0.19,0.25,0.06,0.25,2.0,2.0,3.3,5.3,0.13,0.20,0.33,0.13,0.33
503,Jonathan Silva,ar  ARG,"DF,MF",Getafe,27-311,1994,9,1,226,2.5,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.01,0.04,0.05,0.01,0.05
504,Rui Silva,pt  POR,GK,Betis,28-088,1994,18,18,1620,18.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
505,Giuliano Simeone,ar  ARG,DF,Atlético Madrid,19-139,2002,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
506,Unai Simón,es  ESP,GK,Athletic Club,24-329,1997,30,30,2700,30.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
507,Antonio Sivera,es  ESP,GK,Alavés,25-268,1996,3,2,187,2.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
508,Alex Sola,es  ESP,"DF,FW",Real Sociedad,22-331,1999,2,0,41,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.20,0.18,0.38,0.20,0.38
509,Augusto Solari,ar  ARG,"MF,DF",Celta Vigo,30-123,1992,22,2,577,6.4,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.4,0.7,0.06,0.06,0.11,0.06,0.11
510,Roberto Soldado,es  ESP,FW,Levante,36-344,1985,17,7,649,7.2,3,2,3,0,0,6,2,0.42,0.28,0.69,0.42,0.69,3.1,3.1,0.8,3.9,0.43,0.11,0.54,0.43,0.54
511,Carlos Soler,es  ESP,MF,Valencia,25-124,1997,28,24,2134,23.7,11,5,4,7,7,4,0,0.46,0.21,0.67,0.17,0.38,7.9,2.6,3.8,6.4,0.33,0.16,0.49,0.11,0.27
512,Son,es  ESP,DF,Levante,28-037,1994,23,19,1701,18.9,1,0,1,0,0,4,1,0.05,0.00,0.05,0.05,0.05,1.0,1.0,0.8,1.8,0.05,0.04,0.09,0.05,0.09
513,David Soria,es  ESP,GK,Getafe,29-032,1993,34,34,3054,33.9,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
514,Alberto Soro,es  ESP,"MF,FW",Granada,23-058,1999,15,7,575,6.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.6,1.2,0.10,0.09,0.19,0.10,0.19
515,Hugo Sotelo,es  ESP,MF,Celta Vigo,18-138,2003,1,0,2,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
516,Damián Suárez,uy  URU,DF,Getafe,34-009,1988,31,29,2534,28.2,0,3,0,0,0,13,0,0.00,0.11,0.11,0.00,0.11,0.5,0.5,2.8,3.3,0.02,0.10,0.12,0.02,0.12
517,Denis Suárez,es  ESP,MF,Celta Vigo,28-120,1994,34,29,2480,27.6,3,3,3,0,0,4,0,0.11,0.11,0.22,0.11,0.22,1.7,1.7,3.4,5.1,0.06,0.12,0.18,0.06,0.18
518,Luis Suárez,uy  URU,FW,Atlético Madrid,35-102,1987,32,19,1755,19.5,11,2,9,2,3,7,0,0.56,0.10,0.67,0.46,0.56,8.9,6.6,1.3,7.9,0.45,0.07,0.52,0.34,0.41
519,Mario Suárez,es  ESP,DF,Rayo Vallecano,35-071,1987,11,6,559,6.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.0,0.9,0.13,0.01,0.14,0.13,0.14
520,Suso,es  ESP,FW,Sevilla,28-168,1993,8,6,384,4.3,0,1,0,0,0,0,0,0.00,0.23,0.23,0.00,0.23,0.2,0.2,0.4,0.6,0.05,0.09,0.14,0.05,0.14
521,Alexander Sørloth,no  NOR,FW,Real Sociedad,26-152,1995,29,16,1433,15.9,3,0,3,0,0,2,0,0.19,0.00,0.19,0.19,0.19,5.4,5.4,2.1,7.5,0.34,0.13,0.47,0.34,0.47
522,Tachi,es  ESP,DF,Alavés,24-238,1997,5,2,239,2.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.03,0.03,0.00,0.03
523,Renato Tapia,pe  PER,MF,Celta Vigo,26-282,1995,26,13,1329,14.8,0,0,0,0,0,9,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.1,0.6,0.03,0.01,0.04,0.03,0.04
524,Cristian Tello,es  ESP,"FW,MF",Betis,30-268,1991,22,5,814,9.0,2,2,2,0,0,2,0,0.22,0.22,0.44,0.22,0.44,1.7,1.7,2.0,3.7,0.19,0.22,0.41,0.19,0.41
525,Nahuel Tenaglia,ar  ARG,DF,Alavés,26-074,1996,10,9,837,9.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.3,0.02,0.01,0.03,0.02,0.03
