,Player,Nation,Pos,Squad,Age,Born,90s,SCA_SCA,SCA90_SCA,PassLive_SCA Types,PassDead_SCA Types,Drib_SCA Types,Sh_SCA Types,Fld_SCA Types,Def_SCA Types,GCA_GCA,GCA90_GCA,PassLive_GCA Types,PassDead_GCA Types,Drib_GCA Types,Sh_GCA Types,Fld_GCA Types,Def_GCA Types
19,Miguel Almirón,py  PAR,"MF,FW",Newcastle Utd,26,1994,27.0,63,2.33,47,1,6,3,4,2,4,0.15,3,0,0,1,0,0
20,Marcos Alonso,es  ESP,DF,Chelsea,29,1990,10.7,33,3.09,24,2,0,5,1,1,2,0.19,1,0,0,1,0,0
21,Steven Alzate,co  COL,"MF,DF",Brighton,21,1998,10.0,25,2.51,20,1,1,3,0,0,1,0.10,1,0,0,0,0,0
22,Daniel Amartey,gh  GHA,DF,Leicester City,25,1994,8.0,5,0.62,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
23,Ethan Ampadu,wls  WAL,"DF,MF",Sheffield Utd,19,2000,23.2,15,0.65,13,1,0,0,1,0,0,0.00,0,0,0,0,0,0
24,Joachim Andersen,dk  DEN,DF,Fulham,24,1996,30.3,26,0.86,24,0,0,1,0,1,2,0.07,2,0,0,0,0,0
25,Elliot Anderson,sct  SCO,MF,Newcastle Utd,17,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
26,Felipe Anderson,br  BRA,"FW,MF",West Ham,27,1993,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
27,Michail Antonio,jm  JAM,FW,West Ham,30,1990,21.9,65,2.96,34,1,8,7,15,0,11,0.50,5,1,0,2,3,0
28,Alphonse Areola,fr  FRA,GK,Fulham,27,1993,36.0,1,0.03,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
29,Stuart Armstrong,sct  SCO,MF,Southampton,28,1992,30.7,82,2.67,58,3,6,5,6,4,15,0.49,7,0,2,3,2,1
30,Kepa Arrizabalaga,es  ESP,GK,Chelsea,25,1994,6.5,1,0.15,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
31,Pierre-Emerick Aubameyang,ga  GAB,FW,Arsenal,31,1989,25.9,45,1.74,36,0,4,2,3,0,7,0.27,6,0,1,0,0,0
32,Serge Aurier,ci  CIV,DF,Tottenham,27,1992,17.8,34,1.91,23,0,4,3,1,3,4,0.22,3,0,1,0,0,0
33,Charlie Austin,eng  ENG,FW,West Brom,31,1989,1.5,1,0.65,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0
34,Jordan Ayew,gh  GHA,"FW,MF",Crystal Palace,28,1991,23.3,33,1.42,23,0,2,2,5,1,7,0.30,5,0,0,1,1,0
35,Luke Ayling,eng  ENG,DF,Leeds United,28,1991,37.8,49,1.30,38,2,3,2,3,1,4,0.11,4,0,0,0,0,0
36,César Azpilicueta,es  ESP,DF,Chelsea,30,1989,24.3,42,1.73,40,1,0,0,0,1,4,0.16,4,0,0,0,0,0
37,Eric Bailly,ci  CIV,DF,Manchester Utd,26,1994,10.2,3,0.29,3,0,0,0,0,0,1,0.10,1,0,0,0,0,0
38,Fabián Balbuena,py  PAR,DF,West Ham,28,1991,13.3,2,0.15,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
39,George Baldock,eng  ENG,DF,Sheffield Utd,27,1993,31.0,32,1.03,27,0,1,3,0,1,2,0.06,1,0,0,1,0,0
40,Gareth Bale,wls  WAL,FW,Tottenham,31,1989,10.2,45,4.40,24,7,8,3,2,1,5,0.49,2,1,0,2,0,0
41,Patrick Bamford,eng  ENG,FW,Leeds United,26,1993,33.9,60,1.77,41,0,5,6,6,2,17,0.50,9,0,2,2,4,0
42,Phil Bardsley,sct  SCO,DF,Burnley,35,1985,3.0,3,0.99,1,0,1,0,1,0,0,0.00,0,0,0,0,0,0
43,Ashley Barnes,eng  ENG,FW,Burnley,30,1989,14.8,36,2.43,25,0,0,5,4,2,2,0.14,0,0,0,1,1,0
44,Harvey Barnes,eng  ENG,"FW,MF",Leicester City,22,1997,21.6,68,3.15,44,0,8,7,8,1,8,0.37,5,0,2,0,1,0
45,Kyle Bartley,eng  ENG,DF,West Brom,29,1991,28.7,9,0.31,7,0,0,2,0,0,1,0.03,1,0,0,0,0,0
46,Chris Basham,eng  ENG,"DF,MF",Sheffield Utd,32,1988,28.6,22,0.77,18,0,2,0,2,0,1,0.03,1,0,0,0,0,0
47,Michy Batshuayi,be  BEL,FW,Crystal Palace,26,1993,8.1,20,2.47,13,1,4,0,2,0,2,0.25,1,0,0,0,1,0
48,Jan Bednarek,pl  POL,DF,Southampton,24,1996,34.4,14,0.41,12,1,0,1,0,0,2,0.06,2,0,0,0,0,0
49,Donny van de Beek,nl  NED,"MF,FW",Manchester Utd,23,1997,5.8,12,2.06,10,0,1,0,1,0,2,0.34,1,0,0,0,1,0
50,Héctor Bellerín,es  ESP,DF,Arsenal,25,1995,23.2,41,1.77,37,1,0,2,1,0,7,0.30,6,0,0,0,1,0
51,Saïd Benrahma,dz  ALG,"FW,MF",West Ham,24,1995,15.5,55,3.56,49,0,3,1,1,1,9,0.58,9,0,0,0,0,0
52,Josh Benson,eng  ENG,MF,Burnley,20,1999,2.9,1,0.34,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
53,Christian Benteke,be  BEL,FW,Crystal Palace,29,1990,20.2,38,1.88,29,0,3,2,2,2,5,0.25,2,0,1,0,1,1
54,Gaetano Berardi,ch  SUI,DF,Leeds United,31,1988,1.3,1,0.80,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
55,Jóhann Berg Guðmundsson,is  ISL,MF,Burnley,29,1990,15.1,27,1.78,22,1,0,1,2,1,0,0.00,0,0,0,0,0,0
56,Sander Berge,no  NOR,MF,Sheffield Utd,22,1998,12.4,24,1.93,20,0,2,1,0,1,1,0.08,0,0,0,1,0,0
57,Steven Bergwijn,nl  NED,"FW,MF",Tottenham,22,1997,13.4,33,2.46,24,1,0,2,5,1,6,0.45,3,0,0,1,1,1
58,Bernard,br  BRA,"MF,FW",Everton,27,1992,5.1,17,3.36,15,0,1,0,1,0,1,0.20,1,0,0,0,0,0
59,Bernardo,br  BRA,"DF,MF",Brighton,25,1995,2.3,4,1.75,2,0,0,2,0,0,0,0.00,0,0,0,0,0,0
60,Ryan Bertrand,eng  ENG,DF,Southampton,30,1989,28.9,33,1.14,21,10,0,0,1,1,3,0.10,2,0,0,0,0,1
61,Yves Bissouma,ml  MLI,MF,Brighton,23,1996,34.6,52,1.50,42,0,1,2,3,4,2,0.06,2,0,0,0,0,0
62,Jayden Bogle,eng  ENG,DF,Sheffield Utd,20,2000,12.3,11,0.89,6,1,3,0,1,0,1,0.08,0,0,1,0,0,0
63,Willy Boly,ci  CIV,DF,Wolves,29,1991,20.9,11,0.53,9,0,0,2,0,0,1,0.05,1,0,0,0,0,0
64,Jarrod Bowen,eng  ENG,"FW,MF",West Ham,23,1996,28.5,78,2.74,44,11,4,10,8,1,11,0.39,6,3,0,2,0,0
65,Robbie Brady,ie  IRL,MF,Burnley,28,1992,11.7,17,1.45,12,2,0,2,0,1,1,0.09,0,1,0,0,0,0
66,Rhian Brewster,eng  ENG,FW,Sheffield Utd,20,2000,12.5,22,1.76,16,0,0,4,2,0,0,0.00,0,0,0,0,0,0
67,Nathan Broadhead,wls  WAL,MF,Everton,22,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
68,Josh Brownhill,eng  ENG,MF,Burnley,24,1995,31.3,46,1.47,34,0,2,2,6,2,1,0.03,1,0,0,0,0,0
69,Joe Bryan,eng  ENG,"DF,FW",Fulham,26,1993,7.4,19,2.56,11,3,2,2,1,0,1,0.13,0,0,0,0,1,0
70,Kean Bryan,eng  ENG,DF,Sheffield Utd,23,1996,11.2,5,0.45,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
71,Oliver Burke,sct  SCO,FW,Sheffield Utd,23,1997,14.1,28,1.99,18,0,6,2,0,2,1,0.07,1,0,0,0,0,0
72,Dan Burn,eng  ENG,DF,Brighton,28,1992,22.9,20,0.87,19,0,0,1,0,0,1,0.04,0,0,0,1,0,0
73,Jack Butland,eng  ENG,GK,Crystal Palace,27,1993,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
74,David Button,eng  ENG,GK,West Brom,31,1989,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
75,Oskar Buur,dk  DEN,DF,Wolves,22,1998,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
76,Willy Caballero,ar  ARG,GK,Chelsea,38,1981,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
77,Gary Cahill,eng  ENG,DF,Crystal Palace,34,1985,20.0,12,0.60,12,0,0,0,0,0,2,0.10,2,0,0,0,0,0
78,Tom Cairney,sct  SCO,MF,Fulham,29,1991,8.4,35,4.15,21,8,3,1,2,0,2,0.24,2,0,0,0,0,0
79,Dominic Calvert-Lewin,eng  ENG,FW,Everton,23,1997,31.9,50,1.57,31,0,2,6,9,2,9,0.28,2,0,0,5,2,0
80,João Cancelo,pt  POR,DF,Manchester City,26,1994,25.5,71,2.78,57,5,7,1,1,0,10,0.39,7,1,0,1,1,0
81,Ian Carlo Poveda,eng  ENG,"MF,DF",Leeds United,20,2000,3.9,9,2.28,6,0,3,0,0,0,0,0.00,0,0,0,0,0,0
82,Andy Carroll,eng  ENG,FW,Newcastle Utd,31,1989,4.4,9,2.07,5,0,1,1,1,1,1,0.23,1,0,0,0,0,0
83,Scott Carson,eng  ENG,GK,Manchester City,34,1985,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
84,Fabio Carvalho,eng  ENG,"MF,FW",Fulham,17,2002,2.8,5,1.76,3,0,1,0,0,1,0,0.00,0,0,0,0,0,0
85,Matty Cash,pl  POL,DF,Aston Villa,22,1997,26.4,33,1.25,25,4,2,0,1,1,2,0.08,2,0,0,0,0,0
86,Kiko Casilla,es  ESP,GK,Leeds United,33,1986,3.0,1,0.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
87,Timothy Castagne,be  BEL,DF,Leicester City,24,1995,26.1,41,1.57,37,2,0,0,0,2,3,0.12,3,0,0,0,0,0
88,Jonny Castro,es  ESP,DF,Wolves,26,1994,5.5,6,1.09,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
89,Ivan Cavaleiro,pt  POR,"FW,MF",Fulham,26,1993,27.5,72,2.62,48,14,3,3,2,2,1,0.04,1,0,0,0,0,0
90,Edinson Cavani,uy  URU,FW,Manchester Utd,33,1987,15.3,34,2.23,24,0,2,4,2,2,4,0.26,3,0,0,1,0,0
91,Dani Ceballos,es  ESP,MF,Arsenal,23,1996,17.9,55,3.07,48,3,1,1,1,1,5,0.28,4,0,0,1,0,0
92,Calum Chambers,eng  ENG,DF,Arsenal,25,1995,8.4,16,1.91,15,0,0,1,0,0,2,0.24,2,0,0,0,0,0
93,Ben Chilwell,eng  ENG,DF,Chelsea,23,1996,25.4,57,2.24,36,12,1,3,4,1,9,0.35,8,0,0,0,1,0
94,Hamza Choudhury,eng  ENG,MF,Leicester City,22,1997,3.5,3,0.85,2,0,0,1,0,0,1,0.28,1,0,0,0,0,0
95,Andreas Christensen,dk  DEN,DF,Chelsea,24,1996,15.2,9,0.59,9,0,0,0,0,0,1,0.07,1,0,0,0,0,0
96,Carney Chukwuemeka,eng  ENG,"FW,MF",Aston Villa,16,2004,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
97,Ciaran Clark,ie  IRL,DF,Newcastle Utd,30,1989,21.0,6,0.29,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
98,Nathaniel Clyne,eng  ENG,DF,Crystal Palace,29,1991,12.7,7,0.55,5,1,0,1,0,0,1,0.08,1,0,0,0,0,0
99,Conor Coady,eng  ENG,DF,Wolves,27,1993,36.7,9,0.25,7,0,0,1,0,1,0,0.00,0,0,0,0,0,0
100,Séamus Coleman,ie  IRL,"DF,MF",Everton,31,1988,17.9,33,1.84,24,1,4,1,3,0,5,0.28,4,0,0,0,1,0
101,Aaron Connolly,ie  IRL,FW,Brighton,20,2000,8.8,12,1.37,7,0,3,0,2,0,1,0.11,1,0,0,0,0,0
102,Liam Cooper,sct  SCO,DF,Leeds United,28,1991,24.3,14,0.58,9,0,0,3,0,2,2,0.08,2,0,0,0,0,0
103,Theo Corbeanu,ca  CAN,FW,Wolves,18,2002,0.1,1,10.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
104,Jack Cork,eng  ENG,MF,Burnley,31,1989,15.0,18,1.20,16,0,0,1,1,0,1,0.07,1,0,0,0,0,0
105,Hélder Costa,ao  ANG,"MF,FW",Leeds United,26,1994,12.8,21,1.63,15,0,2,1,3,0,6,0.47,5,0,0,0,1,0
106,Vladimír Coufal,cz  CZE,DF,West Ham,27,1992,33.9,71,2.09,54,11,1,2,2,1,7,0.21,7,0,0,0,0,0
107,Aaron Cresswell,eng  ENG,DF,West Ham,30,1989,35.2,96,2.73,48,41,1,4,2,0,14,0.40,5,6,0,2,1,0
108,Patrick Cutrone,it  ITA,FW,Wolves,22,1998,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
109,Stuart Dallas,nir  NIR,"DF,MF",Leeds United,29,1991,37.9,74,1.95,63,2,4,3,0,2,6,0.16,6,0,0,0,0,0
110,Scott Dann,eng  ENG,DF,Crystal Palace,33,1987,15.0,5,0.33,4,0,0,0,0,1,0,0.00,0,0,0,0,0,0
111,Karl Darlow,eng  ENG,GK,Newcastle Utd,29,1990,25.0,3,0.12,1,2,0,0,0,0,1,0.04,1,0,0,0,0,0
112,Ben Davies,wls  WAL,DF,Tottenham,27,1993,15.0,17,1.14,12,0,1,0,2,2,4,0.27,2,0,1,0,1,0
113,Tom Davies,eng  ENG,MF,Everton,22,1998,15.8,21,1.33,20,0,1,0,0,0,2,0.13,2,0,0,0,0,0
114,Keinan Davis,eng  ENG,"FW,MF",Aston Villa,22,1998,3.1,15,4.87,8,0,3,2,1,1,2,0.65,1,0,0,0,0,1
115,Leif Davis,eng  ENG,DF,Leeds United,20,2000,0.4,1,2.73,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
116,Craig Dawson,eng  ENG,DF,West Ham,30,1990,21.4,8,0.37,5,1,0,1,1,0,0,0.00,0,0,0,0,0,0
117,Kevin De Bruyne,be  BEL,MF,Manchester City,29,1991,22.2,142,6.40,95,24,7,4,5,7,19,0.86,15,0,2,0,1,1
118,Liam Delap,eng  ENG,FW,Manchester City,17,2003,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
119,Fabian Delph,eng  ENG,"MF,DF",Everton,30,1989,3.0,3,1.02,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
120,Leander Dendoncker,be  BEL,"MF,DF",Wolves,25,1995,27.8,43,1.55,36,1,1,3,1,1,6,0.22,4,0,0,2,0,0
121,Mbaye Diagne,sn  SEN,FW,West Brom,28,1991,13.2,28,2.12,20,1,1,1,2,3,7,0.53,4,0,0,1,0,2
122,Amad Diallo,ci  CIV,FW,Manchester Utd,18,2002,1.8,2,1.08,2,0,0,0,0,0,1,0.54,1,0,0,0,0,0
123,Ibrahima Diallo,fr  FRA,MF,Southampton,21,1999,11.3,18,1.59,15,0,0,1,1,1,1,0.09,1,0,0,0,0,0
124,Grady Diangana,eng  ENG,"MF,FW",West Brom,22,1998,13.7,20,1.46,12,1,1,3,2,1,1,0.07,1,0,0,0,0,0
125,Raphael Dias Belloli,br  BRA,MF,Leeds United,23,1996,26.2,109,4.16,62,26,10,4,3,4,14,0.53,8,3,1,2,0,0
126,Rúben Dias,pt  POR,DF,Manchester City,23,1997,31.6,21,0.66,19,0,0,1,1,0,2,0.06,1,0,0,1,0,0
127,Eric Dier,eng  ENG,DF,Tottenham,26,1994,28.0,16,0.57,14,0,0,1,0,1,0,0.00,0,0,0,0,0,0
128,Lucas Digne,fr  FRA,DF,Everton,27,1993,29.8,70,2.35,49,17,0,2,2,0,11,0.37,6,3,0,2,0,0
129,Virgil van Dijk,nl  NED,DF,Liverpool,29,1991,4.1,1,0.24,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
130,Issa Diop,fr  FRA,DF,West Ham,23,1997,15.3,4,0.26,4,0,0,0,0,0,1,0.07,1,0,0,0,0,0
131,Moussa Djenepo,ml  MLI,MF,Southampton,22,1998,13.8,31,2.25,15,0,10,1,5,0,4,0.29,1,0,2,0,1,0
132,Matt Doherty,ie  IRL,DF,Tottenham,28,1992,13.8,22,1.60,18,1,1,0,2,0,2,0.15,2,0,0,0,0,0
133,Gabriel Dos Santos,br  BRA,DF,Arsenal,22,1997,22.2,10,0.45,6,1,1,2,0,0,0,0.00,0,0,0,0,0,0
134,Abdoulaye Doucouré,fr  FRA,MF,Everton,27,1993,27.1,41,1.51,36,1,1,1,0,2,5,0.18,5,0,0,0,0,0
135,Martin Dúbravka,sk  SVK,GK,Newcastle Utd,31,1989,13.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
136,Paul Dummett,wls  WAL,DF,Newcastle Utd,28,1991,13.9,5,0.36,5,0,0,0,0,0,1,0.07,1,0,0,0,0,0
137,Lewis Dunk,eng  ENG,DF,Brighton,28,1991,32.6,19,0.58,14,1,0,4,0,0,0,0.00,0,0,0,0,0,0
138,Jimmy Dunne,ie  IRL,DF,Burnley,22,1997,3.0,3,1.00,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
139,Ederson,br  BRA,GK,Manchester City,26,1993,36.0,5,0.14,4,1,0,0,0,0,1,0.03,1,0,0,0,0,0
140,Kyle Edwards,eng  ENG,"MF,FW",West Brom,22,1998,1.3,1,0.76,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
141,John Egan,ie  IRL,DF,Sheffield Utd,27,1992,29.2,13,0.45,12,0,0,0,0,1,1,0.03,1,0,0,0,0,0
142,Anthony Elanga,se  SWE,FW,Manchester Utd,18,2002,1.7,2,1.16,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0
143,Ahmed Elmohamady,eg  EGY,DF,Aston Villa,32,1987,9.3,21,2.25,18,1,0,1,0,1,1,0.11,0,1,0,0,0,0
144,Mohamed Elneny,eg  EGY,MF,Arsenal,28,1992,17.2,16,0.93,13,0,1,1,1,0,0,0.00,0,0,0,0,0,0
145,Jonny Evans,nir  NIR,DF,Leicester City,32,1988,27.5,14,0.51,14,0,0,0,0,0,4,0.15,4,0,0,0,0,0
146,Eberechi Eze,eng  ENG,MF,Crystal Palace,22,1998,28.4,83,2.92,48,13,10,2,8,2,12,0.42,4,2,4,1,1,0
147,Łukasz Fabiański,pl  POL,GK,West Ham,35,1985,35.0,1,0.03,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
148,Fabinho,br  BRA,"DF,MF",Liverpool,26,1993,28.5,23,0.81,20,0,0,0,2,1,4,0.14,3,0,0,0,1,0
149,Bruno Fernandes,pt  POR,MF,Manchester Utd,25,1994,34.4,168,4.88,121,22,4,10,8,3,27,0.78,23,2,0,2,0,0
150,Federico Fernández,ar  ARG,DF,Newcastle Utd,31,1989,23.1,11,0.48,9,2,0,0,0,0,0,0.00,0,0,0,0,0,0
151,Fernandinho,br  BRA,MF,Manchester City,35,1985,13.2,29,2.20,21,0,3,0,0,5,3,0.23,2,0,0,0,0,1
152,Sam Field,eng  ENG,MF,West Brom,22,1998,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
153,Roberto Firmino,br  BRA,FW,Liverpool,28,1991,31.5,107,3.39,80,0,12,9,5,1,9,0.29,8,0,0,1,0,0
154,John Fleck,sct  SCO,MF,Sheffield Utd,28,1991,28.6,66,2.31,46,13,3,2,1,1,3,0.10,2,1,0,0,0,0
155,Phil Foden,eng  ENG,"FW,MF",Manchester City,20,2000,18.0,67,3.73,43,8,9,4,2,1,14,0.78,9,0,1,3,1,0
156,Wesley Fofana,fr  FRA,DF,Leicester City,19,2000,25.1,18,0.72,14,0,0,1,2,1,1,0.04,0,0,0,0,1,0
157,Pablo Fornals,es  ESP,"FW,MF",West Ham,24,1996,28.6,71,2.48,59,1,1,5,4,1,12,0.42,7,1,0,3,1,0
158,Fraser Forster,eng  ENG,GK,Southampton,32,1988,8.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
159,Timothy Fosu-Mensah,nl  NED,DF,Manchester Utd,22,1998,0.9,4,4.50,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
160,Tyrese Francois,au  AUS,DF,Fulham,20,2000,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
161,Ryan Fraser,sct  SCO,"FW,MF",Newcastle Utd,26,1994,10.3,38,3.69,23,13,0,1,1,0,4,0.39,2,1,0,0,1,0
162,Fred,br  BRA,MF,Manchester Utd,27,1993,26.6,67,2.52,58,1,2,1,2,3,5,0.19,4,0,0,0,0,1
163,Ryan Fredericks,eng  ENG,"DF,FW",West Ham,27,1992,6.3,21,3.32,16,0,1,1,1,2,1,0.16,1,0,0,0,0,0
164,Christian Fuchs,at  AUT,DF,Leicester City,34,1986,7.8,3,0.38,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
165,Darnell Furlong,eng  ENG,DF,West Brom,24,1995,32.6,34,1.04,24,5,0,3,2,0,3,0.09,3,0,0,0,0,0
166,Conor Gallagher,eng  ENG,MF,West Brom,20,2000,28.1,41,1.46,24,7,3,1,5,1,3,0.11,2,1,0,0,0,0
167,Eric García,es  ESP,DF,Manchester City,19,2001,4.3,4,0.94,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0
168,Dwight Gayle,eng  ENG,"FW,MF",Newcastle Utd,29,1990,5.7,13,2.28,8,2,0,2,1,0,1,0.18,1,0,0,0,0,0
169,Jean-Philippe Gbamin,ci  CIV,MF,Everton,24,1995,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
170,David de Gea,es  ESP,GK,Manchester Utd,29,1990,25.5,2,0.08,1,1,0,0,0,0,1,0.04,1,0,0,0,0,0
171,Anwar El Ghazi,nl  NED,FW,Aston Villa,25,1995,17.9,55,3.07,30,9,4,6,6,0,1,0.06,0,0,0,1,0,0
172,Kieran Gibbs,eng  ENG,DF,West Brom,30,1989,9.0,4,0.44,4,0,0,0,0,0,1,0.11,1,0,0,0,0,0
173,Morgan Gibbs-White,eng  ENG,"MF,FW",Wolves,20,2000,4.6,17,3.70,12,2,0,0,3,0,1,0.22,0,0,0,0,1,0
174,Billy Gilmour,sct  SCO,MF,Chelsea,19,2001,2.9,4,1.38,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
175,Olivier Giroud,fr  FRA,FW,Chelsea,33,1986,8.3,15,1.80,12,0,0,2,0,1,0,0.00,0,0,0,0,0,0
176,Ben Godfrey,eng  ENG,DF,Everton,22,1998,29.8,10,0.34,7,0,0,2,1,0,2,0.07,1,0,0,1,0,0
177,André Gomes,pt  POR,MF,Everton,27,1993,17.4,35,2.01,31,2,1,0,0,1,2,0.11,2,0,0,0,0,0
178,Joe Gomez,eng  ENG,DF,Liverpool,23,1997,6.6,2,0.31,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
179,Anthony Gordon,eng  ENG,"FW,MF",Everton,19,2001,1.0,1,1.02,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
180,Karlan Grant,eng  ENG,"FW,MF",West Brom,22,1997,12.5,11,0.88,7,1,1,1,1,0,1,0.08,1,0,0,0,0,0
181,Demarai Gray,eng  ENG,FW,Leicester City,24,1996,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
182,Jack Grealish,eng  ENG,"FW,MF",Aston Villa,24,1995,24.3,150,6.18,114,14,8,2,11,1,21,0.86,17,0,0,0,3,1
183,Mason Greenwood,eng  ENG,FW,Manchester Utd,18,2001,20.2,50,2.47,29,1,8,7,4,1,5,0.25,3,0,2,0,0,0
184,Pascal Groß,de  GER,"MF,DF",Brighton,29,1991,27.6,110,3.99,63,40,0,4,2,1,9,0.33,6,3,0,0,0,0
185,Kamil Grosicki,pl  POL,"FW,MF",West Brom,32,1988,1.6,5,3.04,4,0,0,1,0,0,2,1.22,2,0,0,0,0,0
186,Vicente Guaita,es  ESP,GK,Crystal Palace,33,1987,37.0,2,0.05,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
187,İlkay Gündoğan,de  GER,MF,Manchester City,29,1990,22.5,82,3.64,61,4,8,5,2,2,10,0.44,3,1,3,1,1,1
