,id,eventId,minute,second,teamId,x,y,expandedMinute,qualifiers,satisfiedEventsTypes,isTouch,matchId,startDate,startTime,score,ftScore,htScore,etScore,venueName,maxMinute,period.value,period.displayName,type.value,type.displayName,outcomeType.value,outcomeType.displayName,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,cardType.value,cardType.displayName,blockedX,blockedY,isGoal,venue,opponent
0,2307173367.0,2,0,0.0,335,0.0,0.0,0,[],[],False,1513451,2021-06-21T00:00:00,2021-06-21T17:00:00,0 : 3,0 : 3,0 : 1,,Johan Cruijff Arena,93,1,FirstHalf,32,Start,1,Successful,,,,,,,,,,,,,,Johan Cruijff Arena,North Macedonia
1,2307173365.0,2,0,0.0,827,0.0,0.0,0,[],[],False,1513451,2021-06-21T00:00:00,2021-06-21T17:00:00,0 : 3,0 : 3,0 : 1,,Johan Cruijff Arena,93,1,FirstHalf,32,Start,1,Successful,,,,,,,,,,,,,,Johan Cruijff Arena,North Macedonia
2,2307173369.0,3,0,0.0,827,50.0,50.0,0,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '50.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '44.3'}]","[90, 116, 29, 34, 36, 215, 217]",True,1513451,2021-06-21T00:00:00,2021-06-21T17:00:00,0 : 3,0 : 3,0 : 1,,Johan Cruijff Arena,93,1,FirstHalf,1,Pass,1,Successful,6093.0,44.3,50.1,,,,,,,,,,,Johan Cruijff Arena,North Macedonia
3,2307173371.0,4,0,1.0,827,44.3,50.1,0,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '10.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '29.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '33.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 116, 29, 34, 37, 215, 217]",True,1513451,2021-06-21T00:00:00,2021-06-21T17:00:00,0 : 3,0 : 3,0 : 1,,Johan Cruijff Arena,93,1,FirstHalf,1,Pass,1,Successful,339579.0,33.6,10.1,,,,,,,,,,,Johan Cruijff Arena,North Macedonia
4,2307173373.0,5,0,3.0,827,33.6,10.1,0,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '19.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '28.5'}]","[90, 116, 29, 34, 36, 214, 217]",True,1513451,2021-06-21T00:00:00,2021-06-21T17:00:00,0 : 3,0 : 3,0 : 1,,Johan Cruijff Arena,93,1,FirstHalf,1,Pass,1,Successful,102215.0,19.7,28.5,,,,,,,,,,,Johan Cruijff Arena,North Macedonia
5,2307173377.0,6,0,5.0,827,19.7,28.5,0,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '12.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '66.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '26.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 116, 29, 34, 36, 214, 217]",True,1513451,2021-06-21T00:00:00,2021-06-21T17:00:00,0 : 3,0 : 3,0 : 1,,Johan Cruijff Arena,93,1,FirstHalf,1,Pass,1,Successful,242255.0,12.9,66.3,,,,,,,,,,,Johan Cruijff Arena,North Macedonia
6,2307173385.0,7,0,9.0,827,12.9,66.3,0,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '23.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '92.4'}]","[90, 116, 29, 35, 36, 214, 217]",True,1513451,2021-06-21T00:00:00,2021-06-21T17:00:00,0 : 3,0 : 3,0 : 1,,Johan Cruijff Arena,93,1,FirstHalf,1,Pass,1,Successful,339584.0,23.6,92.4,,,,,,,,,,,Johan Cruijff Arena,North Macedonia
7,2307173391.0,8,0,14.0,827,28.8,90.9,0,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '88.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '28.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '55.7'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 119, 28, 123, 35, 37, 215, 217]",True,1513451,2021-06-21T00:00:00,2021-06-21T17:00:00,0 : 3,0 : 3,0 : 1,,Johan Cruijff Arena,93,1,FirstHalf,1,Pass,0,Unsuccessful,275687.0,55.7,88.4,,,,,,,,,,,Johan Cruijff Arena,North Macedonia
8,2307173393.0,3,0,15.0,335,43.4,7.9,0,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '56.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '3.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[90, 118, 116, 29, 35, 37, 215, 217]",True,1513451,2021-06-21T00:00:00,2021-06-21T17:00:00,0 : 3,0 : 3,0 : 1,,Johan Cruijff Arena,93,1,FirstHalf,1,Pass,1,Successful,320374.0,56.8,3.8,,,,,,,,,,,Johan Cruijff Arena,North Macedonia
9,2307173399.0,4,0,18.0,335,57.4,4.0,0,[],[92],False,1513451,2021-06-21T00:00:00,2021-06-21T17:00:00,0 : 3,0 : 3,0 : 1,,Johan Cruijff Arena,93,1,FirstHalf,49,BallRecovery,1,Successful,279423.0,,,,,,,,,,,,,Johan Cruijff Arena,North Macedonia
10,2307173405.0,5,0,20.0,335,55.5,3.4,0,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.8'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '42.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '11.6'}]","[90, 116, 29, 34, 36, 215, 217]",True,1513451,2021-06-21T00:00:00,2021-06-21T17:00:00,0 : 3,0 : 3,0 : 1,,Johan Cruijff Arena,93,1,FirstHalf,1,Pass,1,Successful,279423.0,42.6,11.6,,,,,,,,,,,Johan Cruijff Arena,North Macedonia
11,2307173409.0,6,0,22.0,335,41.0,13.4,0,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '32.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '29.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.3'}]","[90, 116, 29, 34, 36, 214, 217]",True,1513451,2021-06-21T00:00:00,2021-06-21T17:00:00,0 : 3,0 : 3,0 : 1,,Johan Cruijff Arena,93,1,FirstHalf,1,Pass,1,Successful,82399.0,32.4,29.7,,,,,,,,,,,Johan Cruijff Arena,North Macedonia
12,2307173419.0,7,0,26.0,335,32.8,40.9,0,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '57.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '33.6'}]","[90, 116, 29, 35, 36, 215, 217]",True,1513451,2021-06-21T00:00:00,2021-06-21T17:00:00,0 : 3,0 : 3,0 : 1,,Johan Cruijff Arena,93,1,FirstHalf,1,Pass,1,Successful,320374.0,33.6,57.6,,,,,,,,,,,Johan Cruijff Arena,North Macedonia
13,2307173427.0,8,0,33.0,335,37.4,65.1,0,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '46.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '45.8'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.3'}]","[90, 116, 29, 35, 37, 215, 217]",True,1513451,2021-06-21T00:00:00,2021-06-21T17:00:00,0 : 3,0 : 3,0 : 1,,Johan Cruijff Arena,93,1,FirstHalf,1,Pass,1,Successful,70033.0,46.6,45.8,,,,,,,,,,,Johan Cruijff Arena,North Macedonia
14,2307173431.0,9,0,36.0,335,48.4,40.0,0,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '29.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '60.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '2.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 118, 116, 29, 35, 37, 215, 217]",True,1513451,2021-06-21T00:00:00,2021-06-21T17:00:00,0 : 3,0 : 3,0 : 1,,Johan Cruijff Arena,93,1,FirstHalf,1,Pass,1,Successful,279423.0,60.9,2.0,,,,,,,,,,,Johan Cruijff Arena,North Macedonia
15,2307173437.0,10,0,38.0,335,60.9,2.0,0,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '11.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '41.2'}]","[90, 116, 29, 34, 36, 215, 217]",True,1513451,2021-06-21T00:00:00,2021-06-21T17:00:00,0 : 3,0 : 3,0 : 1,,Johan Cruijff Arena,93,1,FirstHalf,1,Pass,1,Successful,322153.0,41.2,11.3,,,,,,,,,,,Johan Cruijff Arena,North Macedonia
16,2307173439.0,11,0,40.0,335,41.2,11.3,0,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '28.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '39.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 116, 29, 34, 36, 214, 217]",True,1513451,2021-06-21T00:00:00,2021-06-21T17:00:00,0 : 3,0 : 3,0 : 1,,Johan Cruijff Arena,93,1,FirstHalf,1,Pass,1,Successful,82399.0,28.1,39.7,,,,,,,,,,,Johan Cruijff Arena,North Macedonia
17,2307173449.0,12,0,43.0,335,28.1,39.7,0,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '29.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '64.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.5'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.9'}]","[90, 116, 29, 35, 36, 214, 217]",True,1513451,2021-06-21T00:00:00,2021-06-21T17:00:00,0 : 3,0 : 3,0 : 1,,Johan Cruijff Arena,93,1,FirstHalf,1,Pass,1,Successful,320374.0,29.0,64.5,,,,,,,,,,,Johan Cruijff Arena,North Macedonia
18,2307173453.0,13,0,45.0,335,29.0,64.2,0,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '38.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '62.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 35, 37, 215, 217]",True,1513451,2021-06-21T00:00:00,2021-06-21T17:00:00,0 : 3,0 : 3,0 : 1,,Johan Cruijff Arena,93,1,FirstHalf,1,Pass,1,Successful,70033.0,38.9,62.0,,,,,,,,,,,Johan Cruijff Arena,North Macedonia
19,2307173455.0,14,0,48.0,335,35.2,58.8,0,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '30.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '24.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '17.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 34, 37, 214, 217]",True,1513451,2021-06-21T00:00:00,2021-06-21T17:00:00,0 : 3,0 : 3,0 : 1,,Johan Cruijff Arena,93,1,FirstHalf,1,Pass,1,Successful,363884.0,17.0,24.6,,,,,,,,,,,Johan Cruijff Arena,North Macedonia
20,2307173461.0,15,0,58.0,335,35.0,37.4,0,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '33.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '68.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.0'}]","[90, 116, 29, 34, 36, 214, 217]",True,1513451,2021-06-21T00:00:00,2021-06-21T17:00:00,0 : 3,0 : 3,0 : 1,,Johan Cruijff Arena,93,1,FirstHalf,1,Pass,1,Successful,320374.0,33.3,68.2,,,,,,,,,,,Johan Cruijff Arena,North Macedonia
21,2307173463.0,16,1,4.0,335,36.1,71.2,1,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '43.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '46.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 116, 29, 35, 37, 215, 217]",True,1513451,2021-06-21T00:00:00,2021-06-21T17:00:00,0 : 3,0 : 3,0 : 1,,Johan Cruijff Arena,93,1,FirstHalf,1,Pass,1,Successful,70033.0,46.2,43.4,,,,,,,,,,,Johan Cruijff Arena,North Macedonia
22,2307173465.0,17,1,7.0,335,45.9,45.5,1,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '56.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '49.0'}]","[90, 116, 29, 35, 36, 215, 217]",True,1513451,2021-06-21T00:00:00,2021-06-21T17:00:00,0 : 3,0 : 3,0 : 1,,Johan Cruijff Arena,93,1,FirstHalf,1,Pass,1,Successful,279423.0,49.0,56.6,,,,,,,,,,,Johan Cruijff Arena,North Macedonia
23,2307173467.0,18,1,8.0,335,49.0,56.6,1,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '61.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '38.7'}]","[90, 116, 29, 34, 36, 215, 217]",True,1513451,2021-06-21T00:00:00,2021-06-21T17:00:00,0 : 3,0 : 3,0 : 1,,Johan Cruijff Arena,93,1,FirstHalf,1,Pass,1,Successful,363884.0,38.7,61.2,,,,,,,,,,,Johan Cruijff Arena,North Macedonia
24,2307173471.0,19,1,10.0,335,38.7,61.2,1,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '44.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '62.0'}]","[90, 116, 29, 35, 36, 215, 217]",True,1513451,2021-06-21T00:00:00,2021-06-21T17:00:00,0 : 3,0 : 3,0 : 1,,Johan Cruijff Arena,93,1,FirstHalf,1,Pass,1,Successful,70033.0,44.6,62.0,,,,,,,,,,,Johan Cruijff Arena,North Macedonia
25,2307173473.0,20,1,13.0,335,46.7,65.5,1,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '72.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '59.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 118, 116, 29, 35, 36, 215, 217]",True,1513451,2021-06-21T00:00:00,2021-06-21T17:00:00,0 : 3,0 : 3,0 : 1,,Johan Cruijff Arena,93,1,FirstHalf,1,Pass,1,Successful,363884.0,59.0,72.6,,,,,,,,,,,Johan Cruijff Arena,North Macedonia
26,2307173475.0,21,1,13.0,335,59.0,72.6,1,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '69.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '52.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.4'}, {'type': {'value': 156, 'displayName': 'LayOff'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.5'}]","[90, 118, 116, 29, 34, 37, 215, 217]",True,1513451,2021-06-21T00:00:00,2021-06-21T17:00:00,0 : 3,0 : 3,0 : 1,,Johan Cruijff Arena,93,1,FirstHalf,1,Pass,1,Successful,351354.0,52.3,69.1,,,,,,,,,,,Johan Cruijff Arena,North Macedonia
27,2307173489.0,22,1,18.0,335,54.9,77.5,1,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '43.5'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '74.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.1'}]","[90, 116, 29, 34, 37, 215, 217]",True,1513451,2021-06-21T00:00:00,2021-06-21T17:00:00,0 : 3,0 : 3,0 : 1,,Johan Cruijff Arena,93,1,FirstHalf,1,Pass,1,Successful,363884.0,43.5,74.5,,,,,,,,,,,Johan Cruijff Arena,North Macedonia
28,2307173493.0,23,1,20.0,335,43.6,73.5,1,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '51.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '56.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.4'}]","[90, 118, 116, 29, 35, 37, 215, 217]",True,1513451,2021-06-21T00:00:00,2021-06-21T17:00:00,0 : 3,0 : 3,0 : 1,,Johan Cruijff Arena,93,1,FirstHalf,1,Pass,1,Successful,70033.0,51.6,56.3,,,,,,,,,,,Johan Cruijff Arena,North Macedonia
29,2307173495.0,24,1,24.0,335,53.0,58.1,1,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '62.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '61.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.3'}]","[90, 118, 116, 29, 35, 36, 215, 217]",True,1513451,2021-06-21T00:00:00,2021-06-21T17:00:00,0 : 3,0 : 3,0 : 1,,Johan Cruijff Arena,93,1,FirstHalf,1,Pass,1,Successful,279423.0,61.9,62.3,,,,,,,,,,,Johan Cruijff Arena,North Macedonia
30,2307173503.0,25,1,25.0,335,61.9,62.3,1,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '65.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '67.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,1513451,2021-06-21T00:00:00,2021-06-21T17:00:00,0 : 3,0 : 3,0 : 1,,Johan Cruijff Arena,93,1,FirstHalf,1,Pass,1,Successful,110154.0,67.6,65.4,,,,,,,,,,,Johan Cruijff Arena,North Macedonia
31,2307173505.0,26,1,26.0,335,69.6,63.3,1,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 68]",True,1513451,2021-06-21T00:00:00,2021-06-21T17:00:00,0 : 3,0 : 3,0 : 1,,Johan Cruijff Arena,93,1,FirstHalf,61,BallTouch,0,Unsuccessful,363884.0,,,,,,,,,,,,,Johan Cruijff Arena,North Macedonia
32,2307173499.0,9,1,27.0,827,23.2,31.5,1,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '23.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '1.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '32.4'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '27'}]","[90, 117, 119, 28, 35, 36, 214, 217]",True,1513451,2021-06-21T00:00:00,2021-06-21T17:00:00,0 : 3,0 : 3,0 : 1,,Johan Cruijff Arena,93,1,FirstHalf,1,Pass,0,Unsuccessful,102215.0,23.9,32.4,,,,,,,,,,,Johan Cruijff Arena,North Macedonia
33,2307173507.0,27,1,27.0,335,69.5,63.4,1,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '9'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 59]",True,1513451,2021-06-21T00:00:00,2021-06-21T17:00:00,0 : 3,0 : 3,0 : 1,,Johan Cruijff Arena,93,1,FirstHalf,74,BlockedPass,1,Successful,363884.0,,,,,,,,,,,,,Johan Cruijff Arena,North Macedonia
34,2307173509.0,10,1,28.0,827,23.5,9.4,1,[],[92],False,1513451,2021-06-21T00:00:00,2021-06-21T17:00:00,0 : 3,0 : 3,0 : 1,,Johan Cruijff Arena,93,1,FirstHalf,49,BallRecovery,1,Successful,21999.0,,,,,,,,,,,,,Johan Cruijff Arena,North Macedonia
35,2307173515.0,11,1,31.0,827,22.7,11.0,1,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '33.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '20.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 34, 36, 214, 217]",True,1513451,2021-06-21T00:00:00,2021-06-21T17:00:00,0 : 3,0 : 3,0 : 1,,Johan Cruijff Arena,93,1,FirstHalf,1,Pass,1,Successful,21999.0,20.4,33.6,,,,,,,,,,,Johan Cruijff Arena,North Macedonia
36,2307173517.0,12,1,32.0,827,20.4,33.6,1,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '26.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '12.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 117, 119, 28, 35, 37, 214, 217]",True,1513451,2021-06-21T00:00:00,2021-06-21T17:00:00,0 : 3,0 : 3,0 : 1,,Johan Cruijff Arena,93,1,FirstHalf,1,Pass,0,Unsuccessful,242255.0,26.9,12.6,,,,,,,,,,,Johan Cruijff Arena,North Macedonia
37,2307173519.0,28,1,33.0,335,71.5,88.3,1,[],[92],False,1513451,2021-06-21T00:00:00,2021-06-21T17:00:00,0 : 3,0 : 3,0 : 1,,Johan Cruijff Arena,93,1,FirstHalf,49,BallRecovery,1,Successful,78221.0,,,,,,,,,,,,,Johan Cruijff Arena,North Macedonia
