,Player,Nation,Pos,Squad,Age,Born,MP_Playing Time,Min_Playing Time,Mn/MP_Playing Time,Min%_Playing Time,90s_Playing Time,Starts_Playing Time,Mn/Start_Starts,Compl_Starts,Subs_Subs,Mn/Sub_Subs,unSub_Subs,PPM_Team Success,onG_Team Success,onGA_Team Success,+/-_Team Success,+/-90_Team Success,On-Off_Team Success,onxG_Team Success (xG),onxGA_Team Success (xG),xG+/-_Team Success (xG),xG+/-90_Team Success (xG),On-Off_Team Success (xG)
17,Steven Alzate,co  COL,MF,Brighton,22,1998,9,404,45,11.8,4.5,5,69,1,4,15,18,1.11,3,7,-4,-0.89,-0.95,3.0,7.6,-4.6,-1.03,-1.19
18,Daniel Amartey,gh  GHA,DF,Leicester City,26,1994,28,2123,76,62.1,23.6,23,88,22,5,20,6,1.50,35,40,-5,-0.21,-0.77,28.2,38.6,-10.4,-0.44,-0.46
19,Joachim Andersen,dk  DEN,DF,Crystal Palace,25,1996,34,2916,86,85.3,32.4,32,90,31,2,22,0,1.32,44,37,+7,+0.22,+0.75,40.4,35.0,+5.4,+0.17,+0.16
20,Elliot Anderson,sct  SCO,MF,Newcastle Utd,18,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,
21,Florin Andone,ro  ROU,FW,Brighton,28,1993,0,,,,,0,,0,0,,1,,,,,,,,,,,
22,Vincent Angelini,sct  SCO,GK,Watford,17,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,
23,Michail Antonio,jm  JAM,FW,West Ham,31,1990,36,2971,83,86.9,33.0,34,85,23,2,33,1,1.56,55,43,+12,+0.36,+0.96,44.4,42.4,+2.0,+0.06,+0.68
24,Cameron Archer,eng  ENG,"MF,FW",Aston Villa,19,2001,3,27,9,0.8,0.3,0,,0,3,9,9,1.00,1,0,+1,+3.33,+3.41,0.2,0.8,-0.7,-2.21,-2.09
25,Alphonse Areola,fr  FRA,GK,West Ham,28,1993,1,90,90,2.6,1.0,1,90,1,0,,37,0.00,0,1,-1,-1.00,-1.27,0.4,1.8,-1.4,-1.41,-1.42
26,Adam Armstrong,eng  ENG,FW,Southampton,24,1997,23,1413,61,41.3,15.7,17,80,10,6,10,14,0.87,12,31,-19,-1.21,-0.99,17.1,28.7,-11.6,-0.74,-0.73
27,Stuart Armstrong,sct  SCO,MF,Southampton,29,1992,25,1473,59,43.1,16.4,15,84,8,10,21,2,1.32,16,30,-14,-0.86,-0.39,19.6,28.5,-8.9,-0.54,-0.41
28,Kepa Arrizabalaga,es  ESP,GK,Chelsea,26,1994,4,360,90,10.5,4.0,4,90,4,0,,34,1.75,6,2,+4,+1.00,-0.15,4.1,2.4,+1.6,+0.40,-0.47
29,Harrison Ashby,sct  SCO,DF,West Ham,19,2001,1,7,7,0.2,0.1,0,,0,1,7,7,0.00,0,1,-1,-12.86,-13.12,0.1,0.1,0.0,-0.63,-0.61
30,Pierre-Emerick Aubameyang,ga  GAB,FW,Arsenal,32,1989,14,1037,74,30.3,11.5,12,83,7,2,18,0,1.64,17,16,+1,+0.09,-0.37,16.3,16.9,-0.6,-0.05,-0.56
31,Brandon Austin,eng  ENG,GK,Tottenham,22,1999,0,,,,,0,,0,0,,4,,,,,,,,,,,
32,Zach Awe,eng  ENG,DF,Arsenal,17,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
33,Jordan Ayew,gh  GHA,FW,Crystal Palace,29,1991,31,2019,65,59.0,22.4,23,81,10,8,20,6,1.13,31,31,0,0.00,-0.26,27.6,26.2,+1.3,+0.06,-0.20
34,Luke Ayling,eng  ENG,DF,Leeds United,29,1991,26,2272,87,66.4,25.2,26,87,23,0,,0,0.85,30,66,-36,-1.43,-1.35,31.7,51.4,-19.7,-0.78,-0.52
35,Miguel Azeez,eng  ENG,MF,Arsenal,18,2002,0,,,,,0,,0,0,,4,,,,,,,,,,,
36,César Azpilicueta,es  ESP,DF,Chelsea,31,1989,27,2070,77,60.5,23.0,24,84,16,3,20,7,1.78,36,23,+13,+0.57,-1.43,35.9,25.3,+10.6,+0.46,-0.92
37,Kwadwo Baah,eng  ENG,FW,Watford,18,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,
38,Daniel Bachmann,at  AUT,GK,Watford,27,1994,12,1080,90,31.6,12.0,12,90,12,0,,25,0.25,10,28,-18,-1.50,-0.54,11.4,22.6,-11.2,-0.94,-0.30
39,Leon Bailey,jm  JAM,"FW,MF",Aston Villa,23,1997,18,761,42,22.3,8.5,7,69,3,11,25,2,0.89,12,13,-1,-0.12,-0.08,9.9,6.5,+3.4,+0.40,+0.69
40,Eric Bailly,ci  CIV,DF,Manchester Utd,27,1994,4,217,54,6.3,2.4,3,67,1,1,17,17,1.75,5,4,+1,+0.41,+0.44,4.6,5.0,-0.3,-0.13,-0.15
41,Folarin Balogun,eng  ENG,FW,Arsenal,20,2001,2,70,35,2.0,0.8,1,58,0,1,12,0,0.00,0,1,-1,-1.29,-1.66,0.4,1.0,-0.6,-0.74,-1.10
42,Patrick Bamford,eng  ENG,FW,Leeds United,27,1993,9,559,62,16.3,6.2,7,72,4,2,28,1,1.11,7,14,-7,-1.13,-0.18,8.9,11.5,-2.6,-0.43,+0.21
43,Scott Banks,sct  SCO,MF,Crystal Palace,19,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
44,Jamal Baptiste,eng  ENG,DF,West Ham,17,2003,0,,,,,0,,0,0,,5,,,,,,,,,,,
45,Shandon Baptiste,gd  GRN,MF,Brentford,23,1998,22,910,41,26.6,10.1,9,69,3,13,22,10,1.05,15,15,0,0.00,+0.29,11.6,11.5,+0.2,+0.02,+0.07
46,Phil Bardsley,sct  SCO,DF,Burnley,36,1985,0,,,,,0,,0,0,,32,,,,,,,,,,,
47,Ross Barkley,eng  ENG,MF,Chelsea,27,1993,6,179,30,5.2,2.0,1,72,0,5,21,21,2.33,10,2,+8,+4.02,+3.05,7.4,0.6,+6.8,+3.43,+2.75
48,Ashley Barnes,eng  ENG,FW,Burnley,31,1989,23,808,35,23.6,9.0,8,76,2,15,13,7,0.78,6,19,-13,-1.45,-1.24,10.3,15.3,-4.9,-0.55,-0.11
49,Harvey Barnes,eng  ENG,"FW,MF",Leicester City,23,1997,32,2101,66,61.4,23.3,24,79,13,8,25,3,1.34,38,30,+8,+0.34,+0.68,33.1,34.5,-1.4,-0.06,+0.54
50,Lewis Bate,eng  ENG,MF,Leeds United,18,2002,3,146,49,4.3,1.6,1,58,0,2,44,13,1.00,3,4,-1,-0.62,+0.37,2.1,2.7,-0.5,-0.34,+0.28
51,Mads Bech Sørensen,dk  DEN,DF,Brentford,22,1999,11,835,76,24.4,9.3,9,83,7,2,45,14,1.45,9,14,-5,-0.54,-0.43,12.2,12.7,-0.5,-0.05,-0.02
52,Owen Beck,wls  WAL,DF,Liverpool,18,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,
53,Jan Bednarek,pl  POL,DF,Southampton,25,1996,31,2629,85,76.9,29.2,30,86,26,1,45,6,1.16,33,52,-19,-0.65,-0.08,36.6,45.0,-8.4,-0.29,+0.11
54,Asmir Begović,ba  BIH,GK,Everton,34,1987,3,270,90,7.9,3.0,3,90,3,0,,35,1.00,2,8,-6,-2.00,-1.51,2.4,5.5,-3.1,-1.03,-0.78
55,Héctor Bellerín,es  ESP,"DF,MF",Arsenal,26,1995,0,,,,,0,,0,0,,1,,,,,,,,,,,
56,Saïd Benrahma,dz  ALG,"FW,MF",West Ham,25,1995,32,2168,68,63.4,24.1,26,78,4,6,22,1,1.53,44,27,+17,+0.71,+1.28,32.1,26.8,+5.3,+0.22,+0.68
57,Rodrigo Bentancur,uy  URU,MF,Tottenham,24,1997,17,1361,80,39.8,15.1,16,83,10,1,31,0,1.88,36,12,+24,+1.59,+1.37,28.7,12.9,+15.7,+1.04,+0.60
58,Christian Benteke,be  BEL,FW,Crystal Palace,30,1990,25,1145,46,33.5,12.7,11,82,6,14,17,12,1.16,17,20,-3,-0.24,-0.51,17.3,15.0,+2.3,+0.18,+0.06
59,Jóhann Berg Guðmundsson,is  ISL,MF,Burnley,30,1990,18,1102,61,32.2,12.2,13,76,5,5,23,0,0.67,10,19,-9,-0.74,-0.35,11.3,17.3,-5.9,-0.48,-0.03
60,Steven Bergwijn,nl  NED,"FW,MF",Tottenham,23,1997,25,565,23,16.5,6.3,4,81,1,21,12,7,1.96,9,6,+3,+0.48,-0.34,9.0,7.9,+1.0,+0.17,-0.61
61,Ryan Bertrand,eng  ENG,DF,Leicester City,31,1989,4,337,84,9.9,3.7,4,84,3,0,,5,0.50,5,7,-2,-0.53,-0.68,6.2,6.3,-0.1,-0.01,+0.28
62,Marcus Bettinelli,eng  ENG,GK,Chelsea,29,1992,0,,,,,0,,0,0,,7,,,,,,,,,,,
63,Mads Bidstrup,dk  DEN,MF,Brentford,20,2001,4,41,10,1.2,0.5,0,,0,4,10,14,1.75,1,0,+1,+2.20,+2.43,0.4,0.7,-0.4,-0.79,-0.77
64,Mika Biereth,dk  DEN,FW,Arsenal,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
65,Yves Bissouma,ml  MLI,MF,Brighton,24,1996,26,2111,81,61.7,23.5,25,83,18,1,27,4,1.54,27,28,-1,-0.04,+0.03,29.0,28.3,+0.8,+0.03,+0.06
66,Adrian Blake,eng  ENG,FW,Watford,16,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,
67,Lamare Bogarde,nl  NED,MF,Aston Villa,17,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
68,Willy Boly,ci  CIV,DF,Wolves,30,1991,10,900,90,26.3,10.0,10,90,10,0,,14,0.80,13,20,-7,-0.70,-0.77,9.1,20.5,-11.4,-1.14,-0.68
69,Jamie Bowden,ie  IRL,MF,Tottenham,20,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
70,Jarrod Bowen,eng  ENG,FW,West Ham,24,1996,36,2983,83,87.2,33.1,34,87,22,2,18,0,1.47,57,46,+11,+0.33,+0.74,45.7,42.6,+3.1,+0.09,+0.95
71,Conor Bradley,nir  NIR,DF,Liverpool,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
72,Jarrad Branthwaite,eng  ENG,DF,Everton,19,2002,6,388,65,11.3,4.3,4,72,3,2,51,20,0.17,6,13,-7,-1.62,-1.15,5.5,10.7,-5.2,-1.20,-1.01
73,Nathan Broadhead,wls  WAL,"FW,MF",Everton,23,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,
74,Armando Broja,al  ALB,FW,Southampton,19,2001,32,1975,62,57.7,21.9,21,82,6,11,24,0,1.13,26,37,-11,-0.50,+0.31,30.1,31.4,-1.3,-0.06,+0.60
75,Josh Brownhill,eng  ENG,MF,Burnley,25,1995,35,2955,84,86.4,32.8,32,89,31,3,31,0,0.97,31,45,-14,-0.43,+0.54,34.2,50.6,-16.4,-0.50,-0.24
76,Lewis Brunt,eng  ENG,MF,Leicester City,20,2000,1,24,24,0.7,0.3,0,,0,1,24,4,0.00,1,1,0,0.00,-0.08,0.1,0.2,-0.1,-0.30,-0.03
77,Bryan,es  ESP,"FW,MF",Tottenham,20,2001,9,94,10,2.7,1.0,0,,0,9,10,7,1.44,2,1,+1,+0.96,+0.20,2.4,1.1,+1.3,+1.23,+0.57
78,Emi Buendía,ar  ARG,"FW,MF",Aston Villa,24,1996,35,1899,54,55.5,21.1,22,77,5,13,16,2,1.11,30,32,-2,-0.09,-0.09,23.8,28.1,-4.3,-0.20,-0.16
79,Hugo Bueno,es  ESP,DF,Wolves,18,2002,0,,,,,0,,0,0,,4,,,,,,,,,,,
80,Jack Butland,eng  ENG,GK,Crystal Palace,28,1993,9,765,85,22.4,8.5,8,90,8,1,45,29,1.11,12,13,-1,-0.12,-0.29,8.3,9.0,-0.7,-0.08,-0.29
81,Sam Byram,eng  ENG,DF,Norwich City,27,1993,15,1027,68,30.0,11.4,11,85,10,4,23,6,0.73,7,27,-20,-1.75,-0.21,11.7,27.0,-15.3,-1.34,-0.27
82,Willy Caballero,ar  ARG,GK,Southampton,39,1981,2,180,90,5.3,2.0,2,90,2,0,,19,0.50,2,5,-3,-1.50,-0.92,1.3,2.8,-1.5,-0.74,-0.45
83,Moisés Caicedo,ec  ECU,MF,Brighton,19,2001,8,660,83,19.3,7.3,8,83,4,0,,11,2.13,13,6,+7,+0.95,+1.25,10.6,7.1,+3.5,+0.48,+0.58
84,Dominic Calvert-Lewin,eng  ENG,FW,Everton,24,1997,17,1283,75,37.5,14.3,15,84,9,2,15,3,1.18,23,31,-8,-0.56,+0.07,19.0,19.8,-0.7,-0.05,+0.41
85,Chem Campbell,wls  WAL,MF,Wolves,18,2002,1,13,13,0.4,0.1,0,,0,1,13,6,0.00,0,0,0,0.00,+0.13,0.3,0.1,+0.1,+0.88,+1.52
86,João Cancelo,pt  POR,DF,Manchester City,27,1994,36,3227,90,94.4,35.9,36,90,35,0,,1,2.42,88,25,+63,+1.76,-2.91,80.7,26.2,+54.5,+1.52,-1.90
87,Sergi Canós,es  ESP,DF,Brentford,24,1997,31,2083,67,60.9,23.1,25,79,9,6,19,2,1.06,25,35,-10,-0.43,-0.57,26.1,30.2,-4.1,-0.18,-0.37
88,Todd Cantwell,eng  ENG,"FW,MF",Norwich City,23,1998,8,441,55,12.9,4.9,5,74,2,3,24,4,0.38,2,15,-13,-2.65,-1.20,3.6,11.5,-7.9,-1.62,-0.54
89,Scott Carson,eng  ENG,GK,Manchester City,35,1985,0,,,,,0,,0,0,,18,,,,,,,,,,,
90,Matty Cash,pl  POL,DF,Aston Villa,23,1997,38,3377,89,98.7,37.5,38,89,35,0,,0,1.18,52,50,+2,+0.05,+8.43,43.6,46.9,-3.4,-0.09,+3.56
91,Timothy Castagne,be  BEL,DF,Leicester City,25,1995,27,2127,79,62.2,23.6,22,88,20,5,39,2,1.52,42,30,+12,+0.51,+1.13,33.7,35.7,-2.0,-0.09,+0.48
92,Jonny Castro,es  ESP,DF,Wolves,27,1994,13,1024,79,29.9,11.4,10,89,8,3,45,4,0.85,13,21,-8,-0.70,-0.82,10.1,21.3,-11.2,-0.98,-0.49
93,Craig Cathcart,nir  NIR,DF,Watford,32,1989,31,2396,77,70.1,26.6,27,88,24,4,8,4,0.74,28,55,-27,-1.01,+0.39,29.7,47.3,-17.7,-0.66,+0.23
94,Edinson Cavani,uy  URU,FW,Manchester Utd,34,1987,15,766,51,22.4,8.5,7,81,4,8,25,0,1.47,13,10,+3,+0.35,+0.45,11.8,10.0,+1.8,+0.22,+0.27
95,Kayky Chagas,br  BRA,FW,Manchester City,18,2003,1,7,7,0.2,0.1,0,,0,1,7,2,3.00,1,0,+1,+12.86,+10.96,1.0,0.0,+1.0,+12.30,+10.70
96,Trevoh Chalobah,eng  ENG,DF,Chelsea,22,1999,20,1449,72,42.4,16.1,17,82,13,3,20,13,2.30,38,9,+29,+1.80,+1.16,29.2,12.8,+16.4,+1.02,+0.34
97,Kgagelo Chauke,eng  ENG,MF,Southampton,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
98,Daniel Chesters,eng  ENG,MF,West Ham,19,2002,1,1,1,0.0,0.0,0,,0,1,1,1,0.00,0,0,0,0.00,-0.24,0.0,0.1,-0.1,-9.65,-9.63
99,Ben Chilwell,eng  ENG,DF,Chelsea,24,1996,7,542,77,15.8,6.0,6,90,6,1,2,6,2.71,19,2,+17,+2.82,+2.01,14.1,4.7,+9.4,+1.56,+0.88
100,Chiquinho,pt  POR,"DF,MF",Wolves,21,2000,8,208,26,6.1,2.3,1,90,1,7,17,7,1.00,5,5,0,0.00,+0.14,2.8,4.3,-1.5,-0.64,0.00
101,Hamza Choudhury,eng  ENG,"DF,MF",Leicester City,23,1997,6,285,48,8.3,3.2,4,66,1,2,11,25,1.33,4,4,0,0.00,-0.09,4.1,9.0,-5.0,-1.57,-1.42
102,Benjamin Chrisene,eng  ENG,DF,Aston Villa,17,2004,0,,,,,0,,0,0,,7,,,,,,,,,,,
103,Andreas Christensen,dk  DEN,DF,Chelsea,25,1996,19,1496,79,43.7,16.6,17,85,15,2,28,9,2.21,38,11,+27,+1.62,+0.88,26.9,16.0,+10.9,+0.66,-0.29
104,Carney Chukwuemeka,eng  ENG,"MF,FW",Aston Villa,17,2004,12,301,25,8.8,3.3,2,59,0,10,18,19,1.33,5,6,-1,-0.30,-0.27,4.2,6.5,-2.3,-0.68,-0.60
105,Ciaran Clark,ie  IRL,DF,Newcastle Utd,31,1989,13,1014,78,29.6,11.3,12,83,10,1,23,4,0.69,14,26,-12,-1.07,-0.84,10.6,19.4,-8.7,-0.77,-0.53
106,Tom Cleverley,eng  ENG,MF,Watford,31,1989,28,1616,58,47.3,18.0,20,73,5,8,21,6,0.57,20,38,-18,-1.00,+0.24,18.9,30.3,-11.4,-0.64,+0.18
107,Nathaniel Clyne,eng  ENG,DF,Crystal Palace,30,1991,16,1351,84,39.5,15.0,15,90,15,1,1,17,1.56,19,12,+7,+0.47,+0.60,18.1,13.0,+5.1,+0.34,+0.33
108,Conor Coady,eng  ENG,DF,Wolves,28,1993,38,3361,88,98.3,37.3,38,88,35,0,,0,1.34,37,43,-6,-0.16,-1.69,34.8,60.0,-25.1,-0.67,-1.84
109,Séamus Coleman,ie  IRL,DF,Everton,32,1988,30,2656,89,77.7,29.5,30,89,28,0,,4,1.13,34,50,-16,-0.54,+0.28,32.5,42.3,-9.8,-0.33,-0.10
110,Nathan Collins,ie  IRL,DF,Burnley,20,2001,19,1670,88,48.8,18.6,18,90,17,1,51,17,1.05,17,25,-8,-0.43,+0.13,21.8,26.6,-4.7,-0.26,+0.41
111,Aaron Connolly,ie  IRL,FW,Brighton,21,2000,4,156,39,4.6,1.7,1,60,0,3,32,5,1.25,2,1,+1,+0.58,+0.66,2.8,2.5,+0.3,+0.19,+0.19
112,Kamil Conteh,sl  SLE,MF,Watford,18,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
113,Liam Cooper,sct  SCO,DF,Leeds United,29,1991,21,1814,86,53.0,20.2,21,86,20,0,,1,1.19,20,26,-6,-0.30,+1.44,24.4,32.5,-8.1,-0.40,+0.43
114,Jack Cork,eng  ENG,MF,Burnley,32,1989,20,1670,84,48.8,18.6,20,84,14,0,,18,1.05,19,26,-7,-0.38,+0.24,18.7,26.9,-8.2,-0.44,+0.05
115,Maxwel Cornet,ci  CIV,"FW,MF",Burnley,24,1996,26,1766,68,51.6,19.6,21,76,8,5,35,2,0.81,24,24,0,0.00,+1.03,20.6,31.0,-10.4,-0.53,-0.13
116,Hélder Costa,ao  ANG,MF,Leeds United,27,1994,1,22,22,0.6,0.2,0,,0,1,22,2,0.00,0,0,0,0.00,+0.98,0.3,0.0,+0.3,+1.30,+1.92
117,Dara Costelloe,ie  IRL,DF,Burnley,18,2002,0,,,,,0,,0,0,,7,,,,,,,,,,,
118,Vladimír Coufal,cz  CZE,DF,West Ham,28,1992,28,2209,79,64.6,24.5,25,87,21,3,13,3,1.39,42,35,+7,+0.29,+0.14,33.3,32.3,+1.0,+0.04,+0.19
119,Philippe Coutinho,br  BRA,"MF,FW",Aston Villa,29,1992,19,1329,70,38.9,14.8,16,80,5,3,18,0,1.21,21,17,+4,+0.27,+0.53,18.5,16.9,+1.7,+0.11,+0.41
120,Conor Coventry,ie  IRL,MF,West Ham,21,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,
121,Matthew Cox,eng  ENG,GK,Brentford,18,2003,0,,,,,0,,0,0,,10,,,,,,,,,,,
122,Matthew Craig,sct  SCO,MF,Tottenham,18,2003,0,,,,,0,,0,0,,5,,,,,,,,,,,
123,Aaron Cresswell,eng  ENG,DF,West Ham,31,1989,31,2726,88,79.7,30.3,31,88,29,0,,0,1.45,44,38,+6,+0.20,-0.19,38.0,39.9,-2.0,-0.06,-0.18
124,Charlie Cresswell,eng  ENG,DF,Leeds United,18,2002,5,141,28,4.1,1.6,1,90,1,4,13,26,1.40,4,4,0,0.00,+1.02,3.2,2.8,+0.3,+0.22,+0.86
125,Cucho,co  COL,"FW,MF",Watford,22,1999,25,1147,46,33.5,12.7,11,75,5,14,23,7,0.68,19,34,-15,-1.18,-0.07,16.2,23.0,-6.7,-0.53,+0.31
126,Marc Cucurella,es  ESP,DF,Brighton,23,1998,35,3089,88,90.3,34.3,35,88,32,0,,0,1.29,37,39,-2,-0.06,-0.06,41.7,41.3,+0.4,+0.01,0.00
127,Tiago Çukur,tr  TUR,FW,Watford,18,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,
128,Luke Cundle,eng  ENG,MF,Wolves,19,2002,4,180,45,5.3,2.0,2,87,1,2,4,29,1.50,2,1,+1,+0.50,+0.67,1.6,2.9,-1.3,-0.64,0.00
129,Patson Daka,zm  ZAM,FW,Leicester City,22,1998,23,1159,50,33.9,12.9,13,76,2,10,17,13,1.17,20,20,0,0.00,-0.12,19.6,17.1,+2.5,+0.20,+0.70
130,Vontae Daley Campbell,eng  ENG,DF,Leicester City,20,2001,0,,,,,0,,0,0,,5,,,,,,,,,,,
131,Stuart Dallas,nir  NIR,"DF,MF",Leeds United,30,1991,34,2919,86,85.4,32.4,34,86,31,0,,0,1.00,38,66,-28,-0.86,+0.75,41.2,58.6,-17.4,-0.54,+0.47
132,Diogo Dalot,pt  POR,DF,Manchester Utd,22,1999,24,1801,75,52.7,20.0,19,89,18,5,21,13,1.63,28,29,-1,-0.05,-0.11,30.0,27.2,+2.8,+0.14,+0.28
133,Karl Darlow,eng  ENG,GK,Newcastle Utd,30,1990,8,720,90,21.1,8.0,8,90,8,0,,26,0.63,10,15,-5,-0.62,-0.19,7.4,11.9,-4.4,-0.55,-0.20
134,Josh Dasilva,eng  ENG,"MF,FW",Brentford,22,1998,9,257,29,7.5,2.9,2,39,0,7,26,1,0.89,4,4,0,0.00,+0.23,2.0,2.8,-0.8,-0.28,-0.27
135,Ben Davies,wls  WAL,DF,Tottenham,28,1993,29,2538,88,74.2,28.2,28,90,26,1,31,8,1.83,57,30,+27,+0.96,+0.75,53.0,28.7,+24.3,+0.86,+0.71
136,Tom Davies,eng  ENG,MF,Everton,23,1998,6,234,39,6.8,2.6,2,83,1,4,17,9,0.83,3,9,-6,-2.31,-1.83,4.3,6.8,-2.5,-0.96,-0.70
137,Keinan Davis,eng  ENG,FW,Aston Villa,23,1998,1,12,12,0.4,0.1,0,,0,1,12,5,0.00,0,0,0,0.00,+0.05,0.1,0.0,+0.1,+0.71,+0.85
138,Craig Dawson,eng  ENG,DF,West Ham,31,1990,34,2754,81,80.5,30.6,30,89,28,4,21,3,1.56,48,42,+6,+0.20,-0.21,39.6,42.3,-2.8,-0.09,-0.32
139,Lucas De Bolle,eng  ENG,MF,Newcastle Utd,18,2002,0,,,,,0,,0,0,,4,,,,,,,,,,,
140,Kevin De Bruyne,be  BEL,MF,Manchester City,30,1991,30,2201,73,64.4,24.5,25,84,16,5,19,3,2.30,64,22,+42,+1.72,-0.57,52.1,19.3,+32.8,+1.34,-0.81
141,Troy Deeney,eng  ENG,FW,Watford,33,1988,2,25,13,0.7,0.3,0,,0,2,13,0,1.50,0,1,-1,-3.60,-2.49,0.6,1.4,-0.7,-2.61,-1.89
142,Liam Delap,eng  ENG,FW,Manchester City,18,2003,1,10,10,0.3,0.1,0,,0,1,10,3,3.00,1,0,+1,+9.00,+7.10,1.0,0.0,+1.0,+8.61,+7.01
143,Fabian Delph,eng  ENG,MF,Everton,31,1989,11,662,60,19.4,7.4,8,74,2,3,24,5,1.18,6,6,0,0.00,+0.75,7.2,9.1,-1.8,-0.25,+0.08
144,Leander Dendoncker,be  BEL,MF,Wolves,26,1995,30,1950,65,57.0,21.7,21,89,17,9,8,7,1.47,23,28,-5,-0.23,-0.23,19.9,37.9,-18.0,-0.83,-0.44
145,Emmanuel Dennis,ng  NGA,"FW,MF",Watford,23,1997,33,2581,78,75.5,28.7,30,83,17,3,31,0,0.64,28,59,-31,-1.08,+0.21,28.6,47.7,-19.2,-0.67,+0.25
146,Halil Dervişoğlu,tr  TUR,FW,Brentford,21,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,
147,Alfie Devine,eng  ENG,MF,Tottenham,16,2004,0,,,,,0,,0,0,,3,,,,,,,,,,,
