,Player,Nation,Pos,Squad,Age,Born,MP_Playing Time,Starts_Playing Time,Min_Playing Time,90s_Playing Time,Gls_Performance,Ast_Performance,G-PK_Performance,PK_Performance,PKatt_Performance,CrdY_Performance,CrdR_Performance,Gls_Per 90 Minutes,Ast_Per 90 Minutes,G+A_Per 90 Minutes,G-PK_Per 90 Minutes,G+A-PK_Per 90 Minutes,xG_Expected,npxG_Expected,xA_Expected,npxG+xA_Expected,xG_Per 90 Minutes,xA_Per 90 Minutes,xG+xA_Per 90 Minutes,npxG_Per 90 Minutes,npxG+xA_Per 90 Minutes
35,Bastian Badu,fr  FRA,FW,Montpellier,19,2000,1,0,9,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.45,0.00,0.45,0.45,0.45
36,Stéphane Bahoken,cm  CMR,FW,Angers,27,1992,20,10,907,10.1,4,0,3,1,1,3,0,0.40,0.00,0.40,0.30,0.30,3.0,2.2,0.8,3.0,0.30,0.08,0.37,0.22,0.30
37,Dénys Bain,fr  FRA,DF,Brest,26,1993,15,13,1268,14.1,1,0,1,0,0,3,1,0.07,0.00,0.07,0.07,0.07,0.5,0.5,0.0,0.5,0.04,0.00,0.04,0.04,0.04
38,Stefan Bajic,fr  FRA,GK,Saint-Étienne,17,2001,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
39,Tiemoué Bakayoko,fr  FRA,MF,Monaco,24,1994,20,20,1719,19.1,1,2,1,0,0,4,1,0.05,0.10,0.16,0.05,0.16,1.8,1.8,0.9,2.6,0.09,0.05,0.14,0.09,0.14
40,Mitchel Bakker,nl  NED,DF,Paris S-G,19,2000,1,1,90,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
41,Keita Baldé,sn  SEN,"FW,MF",Monaco,24,1995,21,9,858,9.5,4,1,4,0,0,4,0,0.42,0.10,0.52,0.42,0.52,4.1,4.1,0.8,4.9,0.43,0.09,0.52,0.43,0.52
42,Fodé Ballo-Touré,sn  SEN,DF,Monaco,22,1997,21,18,1679,18.7,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,1.4,2.0,0.03,0.07,0.11,0.03,0.11
43,Florent Balmont,fr  FRA,MF,Dijon,39,1980,11,4,401,4.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.04,0.01,0.04,0.04,0.04
44,Abdoulaye Bamba,ci  CIV,DF,Angers,29,1990,7,6,554,6.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.05,0.05,0.00,0.05
45,Jonathan Bamba,fr  FRA,"FW,MF",Lille,23,1996,26,22,1937,21.5,1,4,0,1,3,1,0,0.05,0.19,0.23,0.00,0.19,5.1,2.8,2.4,5.2,0.24,0.11,0.35,0.13,0.24
46,Danilo Barbosa,br  BRA,"DF,MF",Nice,23,1996,16,12,1122,12.5,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.4,0.8,0.03,0.03,0.06,0.03,0.06
47,Melvin Bard,fr  FRA,DF,Lyon,18,2000,1,0,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.16,0.16,0.00,0.16
48,Toma Bašić,hr  CRO,MF,Bordeaux,22,1996,15,11,991,11.0,1,3,1,0,0,4,0,0.09,0.27,0.36,0.09,0.36,0.9,0.9,2.9,3.8,0.08,0.27,0.35,0.08,0.35
49,Thomas Basila,fr  FRA,DF,Nantes,20,1999,7,3,415,4.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.2,0.01,0.03,0.04,0.01,0.04
50,Gil Bastião Dias,pt  POR,"DF,MF",Monaco,22,1996,14,12,1057,11.7,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,1.2,1.2,1.7,2.9,0.10,0.15,0.25,0.10,0.25
51,Cristian Battocchio,it  ITA,MF,Brest,27,1992,24,16,1392,15.5,3,1,3,0,1,1,0,0.19,0.06,0.26,0.19,0.26,1.7,0.9,1.2,2.2,0.11,0.08,0.19,0.06,0.14
52,Gaëtan Belaud,fr  FRA,DF,Brest,32,1986,7,6,580,6.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.3,0.01,0.04,0.05,0.01,0.05
53,Haris Belkebla,dz  ALG,MF,Brest,25,1994,23,20,1816,20.2,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.5,1.2,0.03,0.03,0.06,0.03,0.06
54,Raoul Bellanova,it  ITA,DF,Bordeaux,19,2000,1,1,62,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
55,Jean-Ricner Bellegarde,fr  FRA,MF,Strasbourg,21,1998,24,16,1497,16.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,1.3,2.3,0.06,0.08,0.14,0.06,0.14
56,Sami Ben Amar,ma  MAR,FW,Nîmes,21,1998,2,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
57,Wissam Ben Yedder,fr  FRA,FW,Monaco,28,1990,26,25,2164,24.0,18,4,15,3,3,1,0,0.75,0.17,0.91,0.62,0.79,13.1,10.9,7.1,17.9,0.55,0.29,0.84,0.45,0.75
58,Cristian Benavente,pe  PER,"MF,FW",Nantes,25,1994,12,4,349,3.9,0,1,0,0,0,0,0,0.00,0.26,0.26,0.00,0.26,0.3,0.3,0.6,0.9,0.07,0.17,0.24,0.07,0.24
59,Darío Benedetto,ar  ARG,FW,Marseille,29,1990,26,25,2101,23.3,11,0,11,0,1,4,0,0.47,0.00,0.47,0.47,0.47,9.9,9.2,1.1,10.3,0.42,0.05,0.47,0.39,0.44
60,Walter Benítez,ar  ARG,GK,Nice,26,1993,26,26,2340,26.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
61,Loris Benito,ch  SUI,DF,Bordeaux,27,1992,23,21,1896,21.1,1,0,1,0,0,5,0,0.05,0.00,0.05,0.05,0.05,0.7,0.7,1.0,1.7,0.03,0.05,0.08,0.03,0.08
62,Bilal Benkhedim,fr  FRA,"MF,FW",Saint-Étienne,18,2001,3,1,132,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.3,0.9,0.41,0.21,0.63,0.41,0.63
63,Yassine Benzia,dz  ALG,MF,Dijon,24,1994,3,2,173,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.6,0.07,0.23,0.29,0.07,0.29
64,Robert Berić,si  SVN,"FW,MF",Saint-Étienne,28,1991,11,4,413,4.6,1,0,1,0,0,0,0,0.22,0.00,0.22,0.22,0.22,1.3,1.3,0.2,1.5,0.28,0.04,0.32,0.28,0.32
65,Paul Bernardoni,fr  FRA,GK,Nîmes,22,1997,25,25,2203,24.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
66,Juan Bernat,es  ESP,"DF,MF",Paris S-G,26,1993,18,16,1388,15.4,0,4,0,0,0,5,0,0.00,0.26,0.26,0.00,0.26,0.5,0.5,2.3,2.8,0.03,0.15,0.18,0.03,0.18
67,Dimitry Bertaud,fr  FRA,GK,Montpellier,21,1998,3,3,196,2.2,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
68,El Bilal Touré,ml  MLI,FW,Reims,17,2001,7,6,453,5.0,3,0,1,2,2,2,0,0.60,0.00,0.60,0.20,0.20,3.6,2.2,0.1,2.3,0.71,0.03,0.74,0.43,0.46
69,Ludovic Blas,fr  FRA,"FW,MF",Nantes,21,1997,24,22,1845,20.5,5,1,5,0,0,0,0,0.24,0.05,0.29,0.24,0.29,2.6,2.6,2.2,4.8,0.13,0.11,0.23,0.13,0.23
70,Alexis Blin,fr  FRA,MF,Amiens,22,1996,24,21,1841,20.5,0,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,0.2,0.2,0.7,0.9,0.01,0.04,0.04,0.01,0.04
71,Mathieu Bodmer,fr  FRA,MF,Amiens,36,1982,9,0,88,1.0,1,0,1,0,0,1,0,1.02,0.00,1.02,1.02,1.02,0.3,0.3,0.3,0.6,0.27,0.29,0.57,0.27,0.57
72,Sacha Boey,fr  FRA,DF,Rennes,18,2000,5,1,172,1.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.05,0.06,0.11,0.05,0.11
73,Quentin Boisgard,fr  FRA,"MF,FW",Toulouse,22,1997,20,13,1146,12.7,1,1,1,0,0,1,0,0.08,0.08,0.16,0.08,0.16,0.8,0.8,1.5,2.4,0.06,0.12,0.19,0.06,0.19
74,Gabriel Boschilia,br  BRA,"MF,FW",Monaco,23,1996,5,1,130,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.12,0.00,0.12,0.12,0.12
75,Denis Bouanga,ga  GAB,"FW,DF",Saint-Étienne,24,1994,26,23,2042,22.7,10,3,7,3,3,4,0,0.44,0.13,0.57,0.31,0.44,9.1,6.9,1.9,8.8,0.40,0.08,0.49,0.30,0.39
76,Hicham Boudaoui,dz  ALG,"MF,FW",Nice,19,1999,9,6,490,5.4,1,2,1,0,0,2,1,0.18,0.37,0.55,0.18,0.55,1.1,1.1,1.1,2.1,0.20,0.19,0.39,0.20,0.39
77,Ryad Boudebouz,dz  ALG,"MF,FW",Saint-Étienne,29,1990,24,20,1597,17.7,1,4,0,1,1,0,0,0.06,0.23,0.28,0.00,0.23,1.8,1.1,3.2,4.3,0.10,0.18,0.28,0.06,0.24
78,Farid Boulaya,dz  ALG,FW,Metz,26,1993,19,8,821,9.1,2,1,2,0,0,1,1,0.22,0.11,0.33,0.22,0.33,2.3,2.3,1.7,4.0,0.25,0.19,0.43,0.25,0.43
79,Benjamin Bourigeaud,fr  FRA,MF,Rennes,25,1994,25,21,1903,21.1,2,2,2,0,0,5,0,0.09,0.09,0.19,0.09,0.19,2.4,2.4,2.2,4.6,0.11,0.11,0.22,0.11,0.22
80,Bilal Boutobba,fr  FRA,"MF,DF",Montpellier,20,1998,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
81,John Boye,gh  GHA,DF,Metz,32,1987,24,24,2115,23.5,2,0,2,0,0,6,0,0.09,0.00,0.09,0.09,0.09,1.3,1.3,0.2,1.5,0.06,0.01,0.07,0.06,0.07
82,Domagoj Bradarić,hr  CRO,DF,Lille,19,1999,18,16,1419,15.8,0,1,0,0,0,1,0,0.00,0.06,0.06,0.00,0.06,0.4,0.4,1.7,2.1,0.03,0.11,0.13,0.03,0.13
83,Anthony Briançon,fr  FRA,DF,Nîmes,24,1994,22,20,1737,19.3,1,0,1,0,0,0,2,0.05,0.00,0.05,0.05,0.05,1.4,1.4,0.1,1.5,0.07,0.00,0.08,0.07,0.08
84,Jimmy Briand,fr  FRA,FW,Bordeaux,33,1985,22,18,1525,16.9,7,1,6,1,1,1,0,0.41,0.06,0.47,0.35,0.41,5.6,4.8,1.1,5.9,0.33,0.06,0.39,0.28,0.35
85,Dylan Bronn,tn  TUN,DF,Metz,24,1995,9,9,810,9.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
86,Lucas Buadés,fr  FRA,FW,Nîmes,21,1997,6,1,121,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
87,Patrick Burner,fr  FRA,DF,Nice,23,1996,20,15,1434,15.9,1,1,1,0,0,6,1,0.06,0.06,0.13,0.06,0.13,0.2,0.2,0.6,0.8,0.01,0.04,0.05,0.01,0.05
88,Ludovic Butelle,fr  FRA,GK,Angers,36,1983,26,26,2340,26.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
89,Marcin Bułka,pl  POL,GK,Paris S-G,19,1999,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
90,Yohan Cabaye,fr  FRA,MF,Saint-Étienne,33,1986,15,12,858,9.5,0,1,0,0,0,3,0,0.00,0.10,0.10,0.00,0.10,0.5,0.5,0.5,1.1,0.06,0.06,0.11,0.06,0.11
91,Manuel Cabit,mq  MTQ,DF,Metz,26,1993,3,3,270,3.0,0,1,0,0,0,2,0,0.00,0.33,0.33,0.00,0.33,0.0,0.0,0.8,0.8,0.00,0.26,0.26,0.00,0.26
92,Anthony Caci,fr  FRA,DF,Strasbourg,22,1997,8,8,691,7.7,1,4,1,0,0,0,0,0.13,0.52,0.65,0.13,0.65,0.2,0.2,2.0,2.2,0.02,0.26,0.28,0.02,0.28
93,Jhonder Cádiz,ve  VEN,"FW,MF",Dijon,24,1995,17,7,799,8.9,2,2,2,0,0,3,0,0.23,0.23,0.45,0.23,0.45,2.5,2.5,1.1,3.6,0.28,0.13,0.41,0.28,0.41
94,Mathieu Cafaro,fr  FRA,"FW,MF",Reims,22,1997,13,12,924,10.3,1,2,0,1,1,3,1,0.10,0.19,0.29,0.00,0.19,2.8,2.1,1.8,3.9,0.28,0.18,0.46,0.20,0.38
95,Jonathan Cafu,br  BRA,DF,Bordeaux,28,1991,3,2,201,2.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.03,0.06,0.09,0.03,0.09
96,Arturo Calabresi,it  ITA,DF,Amiens,23,1996,21,21,1878,20.9,1,1,1,0,0,5,0,0.05,0.05,0.10,0.05,0.10,0.8,0.8,0.9,1.8,0.04,0.04,0.08,0.04,0.08
97,Duje Ćaleta-Car,hr  CRO,DF,Marseille,22,1996,23,20,1886,21.0,1,1,1,0,0,6,0,0.05,0.05,0.10,0.05,0.10,1.3,1.3,0.3,1.6,0.06,0.02,0.08,0.06,0.08
98,Mahdi Camara,fr  FRA,MF,Saint-Étienne,21,1998,12,10,901,10.0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.5,0.03,0.01,0.05,0.03,0.05
99,Souleymane Camara,sn  SEN,"FW,MF",Montpellier,36,1982,13,0,163,1.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.5,0.9,0.23,0.29,0.51,0.23,0.51
100,Eduardo Camavinga,fr  FRA,MF,Rennes,16,2002,25,24,2107,23.4,1,2,1,0,0,4,0,0.04,0.09,0.13,0.04,0.13,1.0,1.0,0.7,1.7,0.04,0.03,0.07,0.04,0.07
101,Pierrick Capelle,fr  FRA,"MF,DF",Angers,32,1987,24,20,1747,19.4,1,2,1,0,0,7,0,0.05,0.10,0.15,0.05,0.15,2.0,2.0,1.6,3.6,0.11,0.08,0.19,0.11,0.19
102,Maxence Caqueret,fr  FRA,MF,Lyon,19,2000,8,7,568,6.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.5,0.03,0.05,0.09,0.03,0.09
103,Irvin Cardona,fr  FRA,"FW,MF",Brest,21,1997,21,15,1450,16.1,6,3,6,0,0,3,0,0.37,0.19,0.56,0.37,0.56,6.2,6.2,1.8,8.0,0.39,0.11,0.50,0.39,0.50
104,Lionel Carole,fr  FRA,DF,Strasbourg,28,1991,18,14,1272,14.1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.7,0.9,0.01,0.05,0.06,0.01,0.06
105,Matis Carvalho,pt  POR,GK,Montpellier,20,1999,1,0,72,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
106,Moreto Cassamã,gw  GNB,MF,Reims,21,1998,7,7,592,6.6,0,1,0,0,0,3,0,0.00,0.15,0.15,0.00,0.15,0.1,0.1,0.4,0.5,0.01,0.07,0.08,0.01,0.08
107,Jean-Charles Castelletto,cm  CMR,DF,Brest,24,1995,22,22,1838,20.4,1,0,1,0,0,3,1,0.05,0.00,0.05,0.05,0.05,0.6,0.6,0.1,0.7,0.03,0.01,0.03,0.03,0.03
108,Edinson Cavani,uy  URU,FW,Paris S-G,32,1987,14,7,605,6.7,4,1,3,1,1,2,0,0.60,0.15,0.74,0.45,0.60,7.6,6.9,1.5,8.4,1.14,0.22,1.36,1.02,1.25
109,Zeki Çelik,tr  TUR,DF,Lille,22,1997,23,23,2070,23.0,0,2,0,0,0,4,0,0.00,0.09,0.09,0.00,0.09,0.3,0.3,1.7,2.0,0.01,0.08,0.09,0.01,0.09
110,Fabien Centonze,fr  FRA,DF,Metz,23,1996,28,28,2520,28.0,0,3,0,0,0,3,0,0.00,0.11,0.11,0.00,0.11,0.4,0.4,2.3,2.7,0.01,0.08,0.10,0.01,0.10
111,Florian Chabrolle,fr  FRA,MF,Marseille,21,1998,1,0,18,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
112,Fouad Chafik,ma  MAR,DF,Dijon,32,1986,20,18,1528,17.0,0,2,0,0,0,1,0,0.00,0.12,0.12,0.00,0.12,0.2,0.2,1.9,2.1,0.01,0.11,0.12,0.01,0.12
113,Gaëtan Charbonnier,fr  FRA,"FW,MF",Brest,30,1988,26,23,2065,22.9,4,5,4,0,2,5,0,0.17,0.22,0.39,0.17,0.39,6.5,5.0,3.2,8.2,0.29,0.14,0.42,0.22,0.36
114,Brendan Chardonnet,fr  FRA,DF,Brest,24,1994,12,9,823,9.1,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.01,0.01,0.01,0.01,0.01
115,Xavier Chavalerin,fr  FRA,MF,Reims,28,1991,24,24,2147,23.9,1,3,1,0,0,6,0,0.04,0.13,0.17,0.04,0.17,0.7,0.7,2.2,2.9,0.03,0.09,0.12,0.03,0.12
116,Aurélien Chedjou,cm  CMR,DF,Amiens,34,1985,22,22,1971,21.9,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.2,0.6,0.02,0.01,0.03,0.02,0.03
117,Rayan Cherki,fr  FRA,"MF,FW",Lyon,15,2003,6,1,143,1.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.3,0.10,0.06,0.16,0.10,0.16
