,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh_Standard,SoT_Standard,SoT%_Standard,Sh/90_Standard,SoT/90_Standard,G/Sh_Standard,G/SoT_Standard,Dist_Standard,FK_Standard,PK_Performance,PKatt_Performance,xG_Expected,npxG_Expected,npxG/Sh_Expected,G-xG_Expected,np:G-xG_Expected
10,Ludovic Ajorque,re  REU,FW,Strasbourg,25,1994,22.9,8,44,18,40.9,1.92,0.79,0.16,0.39,13.0,0,1,1,6.2,5.4,0.12,+1.8,+1.6
11,Marley Aké,fr  FRA,"FW,MF",Marseille,18,2001,1.1,0,3,0,0.0,2.73,0.00,0.00,,21.5,0,0,0,0.2,0.2,0.07,-0.2,-0.2
12,Chadrac Akolo,cd  COD,"FW,MF",Amiens,24,1995,6.0,2,9,4,44.4,1.49,0.66,0.22,0.50,19.1,0,0,0,1.0,1.0,0.12,+1.0,+1.0
13,Sofiane Alakouch,fr  FRA,DF,Nîmes,21,1998,15.6,0,10,4,40.0,0.64,0.26,0.00,0.00,19.7,0,0,0,0.6,0.6,0.06,-0.6,-0.6
14,Haitam Aleesami,no  NOR,DF,Amiens,28,1991,21.3,1,2,1,50.0,0.09,0.05,0.50,1.00,14.7,0,0,0,0.2,0.2,0.08,+0.8,+0.8
15,Rúnar Alex Rúnarsson,is  ISL,GK,Dijon,24,1995,10.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
16,Rachid Alioui,ma  MAR,FW,Angers,27,1992,17.4,6,58,21,36.2,3.34,1.21,0.10,0.29,20.9,11,0,0,5.3,5.3,0.09,+0.7,+0.7
17,Mickaël Alphonse,GPE,DF,Dijon,30,1989,15.3,0,8,0,0.0,0.52,0.00,0.00,,23.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2
18,Romain Amalfitano,fr  FRA,MF,Dijon,29,1989,18.8,1,11,2,18.2,0.58,0.11,0.09,0.50,25.1,0,0,0,0.3,0.3,0.03,+0.7,+0.7
19,Jordan Amavi,fr  FRA,DF,Marseille,25,1994,24.0,1,15,4,26.7,0.62,0.17,0.07,0.25,22.2,0,0,0,0.6,0.6,0.04,+0.4,+0.4
20,Thierry Ambrose,fr  FRA,FW,Metz,22,1997,6.1,0,23,4,17.4,3.78,0.66,0.00,0.00,19.5,0,0,0,1.3,1.3,0.06,-1.3,-1.3
21,Kelvin Amian,fr  FRA,DF,Toulouse,21,1998,18.1,0,8,3,37.5,0.44,0.17,0.00,0.00,17.8,0,0,0,0.7,0.7,0.09,-0.7,-0.7
22,Joachim Andersen,dk  DEN,DF,Lyon,23,1996,17.0,1,10,1,10.0,0.59,0.06,0.10,1.00,15.3,0,0,0,0.9,0.9,0.09,+0.1,+0.1
23,Benjamin André,fr  FRA,MF,Lille,28,1990,22.8,2,16,3,18.8,0.70,0.13,0.13,0.67,13.8,0,0,0,1.0,1.0,0.06,+1.0,+1.0
24,Victorien Angban,ci  CIV,MF,Metz,22,1996,11.4,0,4,0,0.0,0.35,0.00,0.00,,30.0,0,0,0,0.1,0.1,0.02,-0.1,-0.1
25,Janis Antiste,fr  FRA,MF,Toulouse,16,2002,0.1,0,1,1,100.0,7.50,7.50,0.00,0.00,26.9,1,0,0,0.1,0.1,0.07,-0.1,-0.1
26,Houssem Aouar,fr  FRA,MF,Lyon,21,1998,21.7,3,45,17,37.8,2.07,0.78,0.07,0.18,19.5,2,0,0,3.7,3.7,0.08,-0.7,-0.7
27,Adil Aouchiche,fr  FRA,MF,Paris S-G,17,2002,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
28,Dennis Appiah,fr  FRA,DF,Nantes,27,1992,17.8,0,1,0,0.0,0.06,0.00,0.00,,18.4,0,0,0,0.0,0.0,0.04,0.0,0.0
29,Luiz Araújo,br  BRA,"FW,MF",Lille,23,1996,9.2,2,24,11,45.8,2.61,1.20,0.08,0.18,24.7,0,0,0,1.3,1.3,0.05,+0.7,+0.7
30,Alphonse Areola,fr  FRA,GK,Paris S-G,26,1993,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
31,Youcef Attal,dz  ALG,"FW,DF",Nice,23,1996,11.1,1,19,9,47.4,1.70,0.81,0.05,0.11,17.3,0,0,0,1.5,1.5,0.08,-0.5,-0.5
32,Jean-Kévin Augustin,fr  FRA,FW,Monaco,22,1997,3.0,0,7,3,42.9,2.37,1.02,0.00,0.00,14.3,0,0,0,0.5,0.5,0.07,-0.5,-0.5
33,Mathias Autret,fr  FRA,"MF,FW",Brest,28,1991,13.6,2,27,9,33.3,1.99,0.66,0.07,0.22,21.8,0,0,0,2.0,2.0,0.07,0.0,0.0
34,Ludovic Baal,gf  GUF,DF,Brest,33,1986,9.2,0,2,0,0.0,0.22,0.00,0.00,,11.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1
35,Bastian Badu,fr  FRA,FW,Montpellier,19,2000,0.1,0,1,0,0.0,10.00,0.00,0.00,,12.2,0,0,0,0.0,0.0,0.04,0.0,0.0
36,Stéphane Bahoken,cm  CMR,FW,Angers,27,1992,10.1,4,20,9,45.0,1.98,0.89,0.15,0.33,15.7,0,1,1,3.0,2.2,0.11,+1.0,+0.8
37,Dénys Bain,fr  FRA,DF,Brest,26,1993,14.1,1,3,1,33.3,0.21,0.07,0.33,1.00,5.7,0,0,0,0.5,0.5,0.18,+0.5,+0.5
38,Stefan Bajic,fr  FRA,GK,Saint-Étienne,17,2001,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
39,Tiemoué Bakayoko,fr  FRA,MF,Monaco,24,1994,19.1,1,24,8,33.3,1.26,0.42,0.04,0.13,17.6,0,0,0,1.8,1.8,0.07,-0.8,-0.8
40,Mitchel Bakker,nl  NED,DF,Paris S-G,19,2000,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
41,Keita Baldé,sn  SEN,"FW,MF",Monaco,24,1995,9.5,4,28,13,46.4,2.94,1.36,0.14,0.31,15.2,0,0,0,4.1,4.1,0.15,-0.1,-0.1
42,Fodé Ballo-Touré,sn  SEN,DF,Monaco,22,1997,18.7,0,5,2,40.0,0.27,0.11,0.00,0.00,12.6,0,0,0,0.6,0.6,0.12,-0.6,-0.6
43,Florent Balmont,fr  FRA,MF,Dijon,39,1980,4.5,0,7,3,42.9,1.57,0.67,0.00,0.00,31.2,0,0,0,0.2,0.2,0.02,-0.2,-0.2
44,Abdoulaye Bamba,ci  CIV,DF,Angers,29,1990,6.2,0,1,0,0.0,0.16,0.00,0.00,,22.8,0,0,0,0.0,0.0,0.03,0.0,0.0
45,Jonathan Bamba,fr  FRA,"FW,MF",Lille,23,1996,21.5,1,44,23,52.3,2.04,1.07,0.00,0.00,22.2,0,1,3,5.1,2.8,0.06,-4.1,-2.8
46,Danilo Barbosa,br  BRA,"DF,MF",Nice,23,1996,12.5,0,5,1,20.0,0.40,0.08,0.00,0.00,18.6,2,0,0,0.4,0.4,0.08,-0.4,-0.4
47,Melvin Bard,fr  FRA,DF,Lyon,18,2000,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
48,Toma Bašić,hr  CRO,MF,Bordeaux,22,1996,11.0,1,17,4,23.5,1.54,0.36,0.06,0.25,26.5,4,0,0,0.9,0.9,0.05,+0.1,+0.1
49,Thomas Basila,fr  FRA,DF,Nantes,20,1999,4.6,0,1,0,0.0,0.22,0.00,0.00,,7.3,0,0,0,0.0,0.0,0.05,0.0,0.0
50,Gil Bastião Dias,pt  POR,"DF,MF",Monaco,22,1996,11.7,0,16,5,31.3,1.36,0.43,0.00,0.00,19.2,0,0,0,1.2,1.2,0.07,-1.2,-1.2
51,Cristian Battocchio,it  ITA,MF,Brest,27,1992,15.5,3,20,6,30.0,1.29,0.39,0.15,0.50,29.6,3,0,1,1.7,0.9,0.05,+1.3,+2.1
52,Gaëtan Belaud,fr  FRA,DF,Brest,32,1986,6.4,0,3,0,0.0,0.47,0.00,0.00,,24.9,0,0,0,0.1,0.1,0.02,-0.1,-0.1
53,Haris Belkebla,dz  ALG,MF,Brest,25,1994,20.2,0,7,3,42.9,0.35,0.15,0.00,0.00,25.0,0,0,0,0.6,0.6,0.09,-0.6,-0.6
54,Raoul Bellanova,it  ITA,DF,Bordeaux,19,2000,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
55,Jean-Ricner Bellegarde,fr  FRA,MF,Strasbourg,21,1998,16.6,0,18,5,27.8,1.08,0.30,0.00,0.00,21.6,0,0,0,0.9,0.9,0.05,-0.9,-0.9
56,Sami Ben Amar,ma  MAR,FW,Nîmes,21,1998,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
57,Wissam Ben Yedder,fr  FRA,FW,Monaco,28,1990,24.0,18,63,34,54.0,2.62,1.41,0.24,0.44,13.4,7,3,3,13.1,10.9,0.18,+4.9,+4.1
58,Cristian Benavente,pe  PER,"MF,FW",Nantes,25,1994,3.9,0,5,3,60.0,1.29,0.77,0.00,0.00,17.9,0,0,0,0.3,0.3,0.06,-0.3,-0.3
59,Darío Benedetto,ar  ARG,FW,Marseille,29,1990,23.3,11,60,27,45.0,2.57,1.16,0.18,0.41,16.0,3,0,1,9.9,9.2,0.15,+1.1,+1.8
60,Walter Benítez,ar  ARG,GK,Nice,26,1993,26.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
61,Loris Benito,ch  SUI,DF,Bordeaux,27,1992,21.1,1,11,2,18.2,0.52,0.09,0.09,0.50,13.2,0,0,0,0.7,0.7,0.07,+0.3,+0.3
62,Bilal Benkhedim,fr  FRA,"MF,FW",Saint-Étienne,18,2001,1.5,0,1,0,0.0,0.68,0.00,0.00,,9.1,0,0,0,0.6,0.6,0.61,-0.6,-0.6
63,Yassine Benzia,dz  ALG,MF,Dijon,24,1994,1.9,0,4,0,0.0,2.08,0.00,0.00,,24.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
64,Robert Berić,si  SVN,"FW,MF",Saint-Étienne,28,1991,4.6,1,7,1,14.3,1.53,0.22,0.14,1.00,8.2,0,0,0,1.3,1.3,0.18,-0.3,-0.3
65,Paul Bernardoni,fr  FRA,GK,Nîmes,22,1997,24.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
66,Juan Bernat,es  ESP,"DF,MF",Paris S-G,26,1993,15.4,0,6,1,16.7,0.39,0.06,0.00,0.00,14.2,0,0,0,0.5,0.5,0.08,-0.5,-0.5
67,Dimitry Bertaud,fr  FRA,GK,Montpellier,21,1998,2.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
68,El Bilal Touré,ml  MLI,FW,Reims,17,2001,5.0,3,9,4,44.4,1.79,0.79,0.11,0.25,12.0,0,2,2,3.6,2.2,0.24,-0.6,-1.2
69,Ludovic Blas,fr  FRA,"FW,MF",Nantes,21,1997,20.5,5,46,20,43.5,2.24,0.98,0.11,0.25,22.0,0,0,0,2.6,2.6,0.06,+2.4,+2.4
70,Alexis Blin,fr  FRA,MF,Amiens,22,1996,20.5,0,2,0,0.0,0.10,0.00,0.00,,15.2,0,0,0,0.2,0.2,0.08,-0.2,-0.2
71,Mathieu Bodmer,fr  FRA,MF,Amiens,36,1982,1.0,1,4,2,50.0,4.09,2.05,0.25,0.50,15.1,0,0,0,0.3,0.3,0.07,+0.7,+0.7
72,Sacha Boey,fr  FRA,DF,Rennes,18,2000,1.9,0,1,0,0.0,0.52,0.00,0.00,,10.2,0,0,0,0.1,0.1,0.10,-0.1,-0.1
73,Quentin Boisgard,fr  FRA,"MF,FW",Toulouse,22,1997,12.7,1,18,2,11.1,1.41,0.16,0.06,0.50,21.6,2,0,0,0.8,0.8,0.05,+0.2,+0.2
74,Gabriel Boschilia,br  BRA,"MF,FW",Monaco,23,1996,1.4,0,5,0,0.0,3.46,0.00,0.00,,25.9,1,0,0,0.2,0.2,0.04,-0.2,-0.2
75,Denis Bouanga,ga  GAB,"FW,DF",Saint-Étienne,24,1994,22.7,10,76,34,44.7,3.35,1.50,0.09,0.21,18.3,2,3,3,9.1,6.9,0.09,+0.9,+0.1
76,Hicham Boudaoui,dz  ALG,"MF,FW",Nice,19,1999,5.4,1,4,4,100.0,0.73,0.73,0.25,0.25,12.7,0,0,0,1.1,1.1,0.27,-0.1,-0.1
77,Ryad Boudebouz,dz  ALG,"MF,FW",Saint-Étienne,29,1990,17.7,1,24,5,20.8,1.35,0.28,0.00,0.00,24.6,5,1,1,1.8,1.1,0.04,-0.8,-1.1
78,Farid Boulaya,dz  ALG,FW,Metz,26,1993,9.1,2,24,9,37.5,2.63,0.99,0.08,0.22,21.6,7,0,0,2.3,2.3,0.09,-0.3,-0.3
79,Benjamin Bourigeaud,fr  FRA,MF,Rennes,25,1994,21.1,2,40,10,25.0,1.89,0.47,0.05,0.20,25.7,10,0,0,2.4,2.4,0.06,-0.4,-0.4
80,Bilal Boutobba,fr  FRA,"MF,DF",Montpellier,20,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
81,John Boye,gh  GHA,DF,Metz,32,1987,23.5,2,5,2,40.0,0.21,0.09,0.40,1.00,4.9,0,0,0,1.3,1.3,0.27,+0.7,+0.7
82,Domagoj Bradarić,hr  CRO,DF,Lille,19,1999,15.8,0,5,0,0.0,0.32,0.00,0.00,,30.0,1,0,0,0.4,0.4,0.08,-0.4,-0.4
83,Anthony Briançon,fr  FRA,DF,Nîmes,24,1994,19.3,1,17,3,17.6,0.88,0.16,0.06,0.33,18.5,0,0,0,1.4,1.4,0.08,-0.4,-0.4
84,Jimmy Briand,fr  FRA,FW,Bordeaux,33,1985,16.9,7,27,10,37.0,1.59,0.59,0.22,0.60,13.8,0,1,1,5.6,4.8,0.18,+1.4,+1.2
85,Dylan Bronn,tn  TUN,DF,Metz,24,1995,9.0,0,2,1,50.0,0.22,0.11,0.00,0.00,11.9,0,0,0,0.0,0.0,0.02,0.0,0.0
86,Lucas Buadés,fr  FRA,FW,Nîmes,21,1997,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
87,Patrick Burner,fr  FRA,DF,Nice,23,1996,15.9,1,7,1,14.3,0.44,0.06,0.14,1.00,24.1,0,0,0,0.2,0.2,0.03,+0.8,+0.8
88,Ludovic Butelle,fr  FRA,GK,Angers,36,1983,26.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
89,Marcin Bułka,pl  POL,GK,Paris S-G,19,1999,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
90,Yohan Cabaye,fr  FRA,MF,Saint-Étienne,33,1986,9.5,0,11,3,27.3,1.15,0.31,0.00,0.00,21.8,1,0,0,0.5,0.5,0.05,-0.5,-0.5
91,Manuel Cabit,mq  MTQ,DF,Metz,26,1993,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
92,Anthony Caci,fr  FRA,DF,Strasbourg,22,1997,7.7,1,4,3,75.0,0.52,0.39,0.25,0.33,17.5,0,0,0,0.2,0.2,0.04,+0.8,+0.8
93,Jhonder Cádiz,ve  VEN,"FW,MF",Dijon,24,1995,8.9,2,30,12,40.0,3.38,1.35,0.07,0.17,14.4,0,0,0,2.5,2.5,0.08,-0.5,-0.5
94,Mathieu Cafaro,fr  FRA,"FW,MF",Reims,22,1997,10.3,1,38,14,36.8,3.70,1.36,0.00,0.00,24.2,6,1,1,2.8,2.1,0.06,-1.8,-2.1
95,Jonathan Cafu,br  BRA,DF,Bordeaux,28,1991,2.2,0,1,0,0.0,0.45,0.00,0.00,,22.1,0,0,0,0.1,0.1,0.07,-0.1,-0.1
96,Arturo Calabresi,it  ITA,DF,Amiens,23,1996,20.9,1,6,1,16.7,0.29,0.05,0.17,1.00,16.6,0,0,0,0.8,0.8,0.14,+0.2,+0.2
97,Duje Ćaleta-Car,hr  CRO,DF,Marseille,22,1996,21.0,1,15,4,26.7,0.72,0.19,0.07,0.25,14.1,0,0,0,1.3,1.3,0.09,-0.3,-0.3
98,Mahdi Camara,fr  FRA,MF,Saint-Étienne,21,1998,10.0,0,7,2,28.6,0.70,0.20,0.00,0.00,19.7,0,0,0,0.3,0.3,0.05,-0.3,-0.3
99,Souleymane Camara,sn  SEN,"FW,MF",Montpellier,36,1982,1.8,0,3,2,66.7,1.66,1.10,0.00,0.00,12.0,0,0,0,0.4,0.4,0.14,-0.4,-0.4
100,Eduardo Camavinga,fr  FRA,MF,Rennes,16,2002,23.4,1,16,4,25.0,0.68,0.17,0.06,0.25,20.6,0,0,0,1.0,1.0,0.06,0.0,0.0
101,Pierrick Capelle,fr  FRA,"MF,DF",Angers,32,1987,19.4,1,35,11,31.4,1.80,0.57,0.03,0.09,19.1,0,0,0,2.0,2.0,0.06,-1.0,-1.0
102,Maxence Caqueret,fr  FRA,MF,Lyon,19,2000,6.3,0,4,2,50.0,0.63,0.32,0.00,0.00,21.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2
103,Irvin Cardona,fr  FRA,"FW,MF",Brest,21,1997,16.1,6,50,14,28.0,3.10,0.87,0.12,0.43,15.7,0,0,0,6.2,6.2,0.13,-0.2,-0.2
104,Lionel Carole,fr  FRA,DF,Strasbourg,28,1991,14.1,0,5,0,0.0,0.35,0.00,0.00,,26.2,0,0,0,0.2,0.2,0.03,-0.2,-0.2
105,Matis Carvalho,pt  POR,GK,Montpellier,20,1999,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
106,Moreto Cassamã,gw  GNB,MF,Reims,21,1998,6.6,0,3,0,0.0,0.46,0.00,0.00,,24.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
107,Jean-Charles Castelletto,cm  CMR,DF,Brest,24,1995,20.4,1,3,1,33.3,0.15,0.05,0.33,1.00,6.0,0,0,0,0.6,0.6,0.19,+0.4,+0.4
108,Edinson Cavani,uy  URU,FW,Paris S-G,32,1987,6.7,4,28,10,35.7,4.17,1.49,0.11,0.30,10.2,1,1,1,7.6,6.9,0.25,-3.6,-3.9
109,Zeki Çelik,tr  TUR,DF,Lille,22,1997,23.0,0,5,1,20.0,0.22,0.04,0.00,0.00,18.5,0,0,0,0.3,0.3,0.06,-0.3,-0.3
110,Fabien Centonze,fr  FRA,DF,Metz,23,1996,28.0,0,9,3,33.3,0.32,0.11,0.00,0.00,23.9,0,0,0,0.4,0.4,0.04,-0.4,-0.4
111,Florian Chabrolle,fr  FRA,MF,Marseille,21,1998,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
112,Fouad Chafik,ma  MAR,DF,Dijon,32,1986,17.0,0,7,0,0.0,0.41,0.00,0.00,,26.6,0,0,0,0.2,0.2,0.02,-0.2,-0.2
113,Gaëtan Charbonnier,fr  FRA,"FW,MF",Brest,30,1988,22.9,4,48,14,29.2,2.09,0.61,0.08,0.29,18.2,0,0,2,6.5,5.0,0.10,-2.5,-1.0
114,Brendan Chardonnet,fr  FRA,DF,Brest,24,1994,9.1,0,3,0,0.0,0.33,0.00,0.00,,21.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1
115,Xavier Chavalerin,fr  FRA,MF,Reims,28,1991,23.9,1,19,3,15.8,0.80,0.13,0.05,0.33,21.1,0,0,0,0.7,0.7,0.04,+0.3,+0.3
116,Aurélien Chedjou,cm  CMR,DF,Amiens,34,1985,21.9,0,8,2,25.0,0.37,0.09,0.00,0.00,9.7,0,0,0,0.4,0.4,0.05,-0.4,-0.4
117,Rayan Cherki,fr  FRA,"MF,FW",Lyon,15,2003,1.6,0,3,2,66.7,1.89,1.26,0.00,0.00,23.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2
118,Joris Chotard,fr  FRA,MF,Montpellier,17,2001,13.9,0,11,2,18.2,0.79,0.14,0.00,0.00,29.7,0,0,0,0.3,0.3,0.02,-0.3,-0.3
119,Mounir Chouiar,fr  FRA,"MF,FW",Dijon,20,1999,16.7,4,38,17,44.7,2.27,1.02,0.11,0.24,17.2,6,0,0,3.8,3.8,0.10,+0.2,+0.2
120,Alexis Claude-Maurice,fr  FRA,"MF,FW",Nice,21,1998,18.1,1,38,11,28.9,2.10,0.61,0.03,0.09,17.3,0,0,0,3.0,3.0,0.08,-2.0,-2.0
121,Yannis Clementia,fr  FRA,GK,Nice,22,1997,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
122,Marcus Coco,fr  FRA,FW,Nantes,23,1996,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
123,Renaud Cohade,fr  FRA,MF,Metz,34,1984,8.5,1,8,4,50.0,0.94,0.47,0.13,0.25,20.2,1,0,0,0.4,0.4,0.05,+0.6,+0.6
124,Racine Coly,sn  SEN,DF,Nice,23,1995,7.2,1,6,4,66.7,0.83,0.55,0.17,0.25,8.4,0,0,0,1.3,1.3,0.22,-0.3,-0.3
125,Daniel Congré,fr  FRA,DF,Montpellier,34,1985,21.6,0,8,2,25.0,0.37,0.09,0.00,0.00,9.8,0,0,0,0.7,0.7,0.10,-0.7,-0.7
126,Benjamin Corgnet,fr  FRA,MF,Strasbourg,32,1987,2.9,0,4,1,25.0,1.38,0.34,0.00,0.00,15.2,0,0,0,0.6,0.6,0.16,-0.6,-0.6
127,Maxwel Cornet,ci  CIV,"FW,DF",Lyon,22,1996,14.8,4,24,13,54.2,1.62,0.88,0.17,0.31,16.9,3,0,0,2.7,2.7,0.11,+1.3,+1.3
128,Quentin Cornette,fr  FRA,"FW,MF",Amiens,25,1994,3.9,0,2,1,50.0,0.52,0.26,0.00,0.00,23.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
129,Nuno da Costa,cv  CPV,"FW,MF",Strasbourg,28,1991,5.9,1,19,7,36.8,3.24,1.20,0.05,0.14,15.9,0,0,0,1.6,1.6,0.09,-0.6,-0.6
130,Benoît Costil,fr  FRA,GK,Bordeaux,32,1987,28.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
131,Kalifa Coulibaly,ml  MLI,FW,Nantes,27,1991,18.0,4,47,19,40.4,2.62,1.06,0.09,0.21,12.4,0,0,0,5.0,5.0,0.11,-1.0,-1.0
132,Senou Coulibaly,ml  MLI,DF,Dijon,24,1994,7.4,0,5,1,20.0,0.68,0.14,0.00,0.00,8.8,0,0,0,0.4,0.4,0.09,-0.4,-0.4
133,Yoann Court,fr  FRA,"FW,MF",Brest,29,1990,16.3,3,34,11,32.4,2.09,0.68,0.09,0.27,21.9,2,0,0,1.9,1.9,0.06,+1.1,+1.1
134,Nicolas Cozza,fr  FRA,DF,Montpellier,20,1999,6.2,0,2,1,50.0,0.32,0.16,0.00,0.00,6.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1
135,Wylan Cyprien,fr  FRA,MF,Nice,24,1995,19.7,7,53,15,28.3,2.69,0.76,0.04,0.13,27.9,20,5,5,6.3,2.5,0.05,+0.7,-0.5
136,Lucas Da Cunha,fr  FRA,MF,Rennes,18,2001,0.8,0,2,0,0.0,2.50,0.00,0.00,,23.5,0,0,0,0.0,0.0,0.02,0.0,0.0
137,Damien Da Silva,fr  FRA,DF,Rennes,31,1988,24.9,1,6,3,50.0,0.24,0.12,0.17,0.33,13.2,0,0,0,0.5,0.5,0.08,+0.5,+0.5
138,Colin Dagba,fr  FRA,DF,Paris S-G,20,1998,7.4,0,2,0,0.0,0.27,0.00,0.00,,19.8,0,0,0,0.0,0.0,0.02,0.0,0.0
139,Dante,br  BRA,DF,Nice,35,1983,21.0,1,19,6,31.6,0.90,0.29,0.05,0.17,9.5,1,0,0,1.2,1.2,0.06,-0.2,-0.2
140,Lucas Deaux,fr  FRA,MF,Nîmes,30,1988,14.8,2,15,5,33.3,1.01,0.34,0.13,0.40,19.6,0,0,0,1.3,1.3,0.09,+0.7,+0.7
141,Mathieu Debuchy,fr  FRA,DF,Saint-Étienne,34,1985,19.7,1,12,3,25.0,0.61,0.15,0.08,0.33,13.8,0,0,0,0.9,0.9,0.07,+0.1,+0.1
142,Romain Del Castillo,fr  FRA,"FW,MF",Rennes,23,1996,13.8,2,27,9,33.3,1.96,0.65,0.04,0.11,19.1,0,1,1,2.3,1.6,0.06,-0.3,-0.6
143,Thomas Delaine,fr  FRA,DF,Metz,27,1992,13.9,0,7,4,57.1,0.50,0.29,0.00,0.00,19.8,0,0,0,0.3,0.3,0.04,-0.3,-0.3
144,Paul Delecroix,fr  FRA,GK,Metz,30,1988,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
145,Andy Delort,dz  ALG,FW,Montpellier,27,1991,25.3,9,83,28,33.7,3.28,1.11,0.11,0.32,17.4,1,0,2,10.9,9.4,0.11,-1.9,-0.4
146,Moussa Dembélé,fr  FRA,FW,Lyon,23,1996,24.3,16,51,21,41.2,2.10,0.86,0.24,0.57,13.8,0,4,5,11.6,7.8,0.15,+4.4,+4.2
147,Jason Denayer,be  BEL,DF,Lyon,24,1995,23.7,0,5,2,40.0,0.21,0.08,0.00,0.00,6.6,0,0,0,0.8,0.8,0.16,-0.8,-0.8
148,Kevin Denkey,tg  TOG,FW,Nîmes,18,2000,6.7,3,20,7,35.0,2.99,1.04,0.15,0.43,17.0,0,0,0,1.6,1.6,0.08,+1.4,+1.4
