,Player,Nation,Pos,Squad,Age,Born,90s,SCA_SCA,SCA90_SCA,PassLive_SCA Types,PassDead_SCA Types,Drib_SCA Types,Sh_SCA Types,Fld_SCA Types,Def_SCA Types,GCA_GCA,GCA90_GCA,PassLive_GCA Types,PassDead_GCA Types,Drib_GCA Types,Sh_GCA Types,Fld_GCA Types,Def_GCA Types
16,Rachid Alioui,ma  MAR,FW,Angers,27,1992,17.4,39,2.25,30,0,4,3,2,0,2,0.12,2,0,0,0,0,0
17,Mickaël Alphonse,GPE,DF,Dijon,30,1989,15.3,17,1.11,12,4,0,0,1,0,3,0.20,2,1,0,0,0,0
18,Romain Amalfitano,fr  FRA,MF,Dijon,29,1989,18.8,27,1.43,18,0,3,2,3,1,2,0.11,2,0,0,0,0,0
19,Jordan Amavi,fr  FRA,DF,Marseille,25,1994,24.0,27,1.12,21,1,1,1,1,2,2,0.08,2,0,0,0,0,0
20,Thierry Ambrose,fr  FRA,FW,Metz,22,1997,6.1,23,3.78,17,0,4,1,1,0,0,0.00,0,0,0,0,0,0
21,Kelvin Amian,fr  FRA,DF,Toulouse,21,1998,18.1,11,0.61,10,0,0,1,0,0,1,0.06,1,0,0,0,0,0
22,Joachim Andersen,dk  DEN,DF,Lyon,23,1996,17.0,12,0.71,12,0,0,0,0,0,0,0.00,0,0,0,0,0,0
23,Benjamin André,fr  FRA,MF,Lille,28,1990,22.8,43,1.88,34,0,3,1,1,4,5,0.22,4,0,0,0,0,1
24,Victorien Angban,ci  CIV,MF,Metz,22,1996,11.4,11,0.96,10,0,0,0,1,0,0,0.00,0,0,0,0,0,0
25,Janis Antiste,fr  FRA,MF,Toulouse,16,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
26,Houssem Aouar,fr  FRA,MF,Lyon,21,1998,21.7,69,3.17,45,1,8,6,7,2,10,0.46,9,0,0,1,0,0
27,Adil Aouchiche,fr  FRA,MF,Paris S-G,17,2002,0.7,1,1.41,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
28,Dennis Appiah,fr  FRA,DF,Nantes,27,1992,17.8,18,1.01,13,4,0,0,0,1,0,0.00,0,0,0,0,0,0
29,Luiz Araújo,br  BRA,"FW,MF",Lille,23,1996,9.2,31,3.37,16,1,8,2,3,1,2,0.22,1,0,0,1,0,0
30,Alphonse Areola,fr  FRA,GK,Paris S-G,26,1993,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
31,Youcef Attal,dz  ALG,"FW,DF",Nice,23,1996,11.1,32,2.87,18,0,9,1,3,1,2,0.18,1,0,0,0,1,0
32,Jean-Kévin Augustin,fr  FRA,FW,Monaco,22,1997,3.0,7,2.37,2,0,1,0,4,0,2,0.68,0,0,0,0,2,0
33,Mathias Autret,fr  FRA,"MF,FW",Brest,28,1991,13.6,56,4.12,35,14,2,2,1,2,5,0.37,4,0,0,1,0,0
34,Ludovic Baal,gf  GUF,DF,Brest,33,1986,9.2,20,2.18,17,1,1,0,1,0,1,0.11,1,0,0,0,0,0
35,Bastian Badu,fr  FRA,FW,Montpellier,19,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
36,Stéphane Bahoken,cm  CMR,FW,Angers,27,1992,10.1,21,2.08,16,0,0,3,1,1,3,0.30,2,0,0,1,0,0
37,Dénys Bain,fr  FRA,DF,Brest,26,1993,14.1,4,0.28,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
38,Stefan Bajic,fr  FRA,GK,Saint-Étienne,17,2001,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
39,Tiemoué Bakayoko,fr  FRA,MF,Monaco,24,1994,19.1,30,1.57,18,0,3,2,5,2,3,0.16,2,0,1,0,0,0
40,Mitchel Bakker,nl  NED,DF,Paris S-G,19,2000,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
41,Keita Baldé,sn  SEN,"FW,MF",Monaco,24,1995,9.5,22,2.31,15,0,2,2,3,0,5,0.52,3,0,0,1,1,0
42,Fodé Ballo-Touré,sn  SEN,DF,Monaco,22,1997,18.7,27,1.45,17,3,3,1,2,1,0,0.00,0,0,0,0,0,0
43,Florent Balmont,fr  FRA,MF,Dijon,39,1980,4.5,9,2.02,5,2,0,2,0,0,0,0.00,0,0,0,0,0,0
44,Abdoulaye Bamba,ci  CIV,DF,Angers,29,1990,6.2,3,0.49,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
45,Jonathan Bamba,fr  FRA,"FW,MF",Lille,23,1996,21.5,77,3.58,45,12,8,7,4,1,7,0.33,5,0,0,1,1,0
46,Danilo Barbosa,br  BRA,"DF,MF",Nice,23,1996,12.5,18,1.44,16,0,0,0,1,1,1,0.08,1,0,0,0,0,0
47,Melvin Bard,fr  FRA,DF,Lyon,18,2000,0.5,2,4.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
48,Toma Bašić,hr  CRO,MF,Bordeaux,22,1996,11.0,33,3.00,19,12,2,0,0,0,4,0.36,1,3,0,0,0,0
49,Thomas Basila,fr  FRA,DF,Nantes,20,1999,4.6,1,0.22,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
50,Gil Bastião Dias,pt  POR,"DF,MF",Monaco,22,1996,11.7,31,2.64,18,2,3,5,2,1,2,0.17,0,0,0,1,1,0
51,Cristian Battocchio,it  ITA,MF,Brest,27,1992,15.5,32,2.07,17,11,0,1,1,2,4,0.26,1,1,0,0,1,1
52,Gaëtan Belaud,fr  FRA,DF,Brest,32,1986,6.4,4,0.62,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
53,Haris Belkebla,dz  ALG,MF,Brest,25,1994,20.2,22,1.09,18,0,0,0,2,2,3,0.15,2,0,0,0,0,1
54,Raoul Bellanova,it  ITA,DF,Bordeaux,19,2000,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
55,Jean-Ricner Bellegarde,fr  FRA,MF,Strasbourg,21,1998,16.6,47,2.83,38,3,1,0,5,0,5,0.30,4,0,0,0,1,0
56,Sami Ben Amar,ma  MAR,FW,Nîmes,21,1998,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
57,Wissam Ben Yedder,fr  FRA,FW,Monaco,28,1990,24.0,89,3.70,68,0,10,6,4,1,13,0.54,6,0,3,2,2,0
58,Cristian Benavente,pe  PER,"MF,FW",Nantes,25,1994,3.9,11,2.84,8,0,0,0,1,2,1,0.26,1,0,0,0,0,0
59,Darío Benedetto,ar  ARG,FW,Marseille,29,1990,23.3,37,1.58,28,0,2,3,4,0,5,0.21,1,0,1,1,2,0
60,Walter Benítez,ar  ARG,GK,Nice,26,1993,26.0,2,0.08,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
61,Loris Benito,ch  SUI,DF,Bordeaux,27,1992,21.1,25,1.19,20,2,0,1,1,1,2,0.09,2,0,0,0,0,0
62,Bilal Benkhedim,fr  FRA,"MF,FW",Saint-Étienne,18,2001,1.5,5,3.41,4,0,0,0,0,1,0,0.00,0,0,0,0,0,0
63,Yassine Benzia,dz  ALG,MF,Dijon,24,1994,1.9,5,2.60,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0
64,Robert Berić,si  SVN,"FW,MF",Saint-Étienne,28,1991,4.6,3,0.65,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
65,Paul Bernardoni,fr  FRA,GK,Nîmes,22,1997,24.5,4,0.16,2,2,0,0,0,0,1,0.04,0,1,0,0,0,0
66,Juan Bernat,es  ESP,"DF,MF",Paris S-G,26,1993,15.4,25,1.62,22,0,0,1,2,0,6,0.39,4,0,0,1,1,0
67,Dimitry Bertaud,fr  FRA,GK,Montpellier,21,1998,2.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
68,El Bilal Touré,ml  MLI,FW,Reims,17,2001,5.0,7,1.39,4,0,0,1,2,0,2,0.40,0,0,0,1,1,0
69,Ludovic Blas,fr  FRA,"FW,MF",Nantes,21,1997,20.5,58,2.83,45,0,6,1,5,1,4,0.20,3,0,0,0,1,0
70,Alexis Blin,fr  FRA,MF,Amiens,22,1996,20.5,17,0.83,12,2,0,0,2,1,1,0.05,1,0,0,0,0,0
71,Mathieu Bodmer,fr  FRA,MF,Amiens,36,1982,1.0,3,3.07,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
72,Sacha Boey,fr  FRA,DF,Rennes,18,2000,1.9,3,1.57,2,0,0,0,1,0,1,0.52,0,0,0,0,1,0
73,Quentin Boisgard,fr  FRA,"MF,FW",Toulouse,22,1997,12.7,38,2.98,17,9,6,1,3,2,3,0.24,1,2,0,0,0,0
74,Gabriel Boschilia,br  BRA,"MF,FW",Monaco,23,1996,1.4,4,2.77,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0
75,Denis Bouanga,ga  GAB,"FW,DF",Saint-Étienne,24,1994,22.7,60,2.64,27,3,13,9,7,1,6,0.26,2,2,0,2,0,0
76,Hicham Boudaoui,dz  ALG,"MF,FW",Nice,19,1999,5.4,13,2.39,9,0,1,1,2,0,3,0.55,3,0,0,0,0,0
77,Ryad Boudebouz,dz  ALG,"MF,FW",Saint-Étienne,29,1990,17.7,66,3.72,40,21,3,1,1,0,5,0.28,3,1,0,1,0,0
78,Farid Boulaya,dz  ALG,FW,Metz,26,1993,9.1,35,3.84,23,7,3,1,1,0,2,0.22,1,1,0,0,0,0
79,Benjamin Bourigeaud,fr  FRA,MF,Rennes,25,1994,21.1,53,2.51,31,18,2,0,1,1,6,0.28,3,2,0,0,1,0
80,Bilal Boutobba,fr  FRA,"MF,DF",Montpellier,20,1998,0.1,1,18.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
81,John Boye,gh  GHA,DF,Metz,32,1987,23.5,5,0.21,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
82,Domagoj Bradarić,hr  CRO,DF,Lille,19,1999,15.8,30,1.90,23,4,0,1,1,1,2,0.13,2,0,0,0,0,0
83,Anthony Briançon,fr  FRA,DF,Nîmes,24,1994,19.3,9,0.47,6,1,0,1,0,1,0,0.00,0,0,0,0,0,0
84,Jimmy Briand,fr  FRA,FW,Bordeaux,33,1985,16.9,28,1.65,21,0,1,1,3,2,2,0.12,1,0,1,0,0,0
85,Dylan Bronn,tn  TUN,DF,Metz,24,1995,9.0,1,0.11,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
86,Lucas Buadés,fr  FRA,FW,Nîmes,21,1997,1.3,1,0.74,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
87,Patrick Burner,fr  FRA,DF,Nice,23,1996,15.9,19,1.19,16,0,1,1,0,1,2,0.13,2,0,0,0,0,0
88,Ludovic Butelle,fr  FRA,GK,Angers,36,1983,26.0,2,0.08,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
89,Marcin Bułka,pl  POL,GK,Paris S-G,19,1999,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
90,Yohan Cabaye,fr  FRA,MF,Saint-Étienne,33,1986,9.5,20,2.10,15,1,1,0,1,2,1,0.10,1,0,0,0,0,0
91,Manuel Cabit,mq  MTQ,DF,Metz,26,1993,3.0,6,2.00,5,0,0,0,1,0,1,0.33,1,0,0,0,0,0
92,Anthony Caci,fr  FRA,DF,Strasbourg,22,1997,7.7,21,2.74,18,0,0,1,1,1,7,0.91,6,0,0,0,0,1
93,Jhonder Cádiz,ve  VEN,"FW,MF",Dijon,24,1995,8.9,25,2.82,12,0,5,3,3,2,3,0.34,1,0,1,1,0,0
94,Mathieu Cafaro,fr  FRA,"FW,MF",Reims,22,1997,10.3,32,3.12,13,10,4,1,4,0,3,0.29,0,2,0,0,1,0
95,Jonathan Cafu,br  BRA,DF,Bordeaux,28,1991,2.2,3,1.34,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0
96,Arturo Calabresi,it  ITA,DF,Amiens,23,1996,20.9,20,0.96,14,0,2,1,2,1,2,0.10,1,0,0,1,0,0
97,Duje Ćaleta-Car,hr  CRO,DF,Marseille,22,1996,21.0,10,0.48,9,0,0,1,0,0,0,0.00,0,0,0,0,0,0
98,Mahdi Camara,fr  FRA,MF,Saint-Étienne,21,1998,10.0,9,0.90,7,0,0,0,1,1,3,0.30,3,0,0,0,0,0
99,Souleymane Camara,sn  SEN,"FW,MF",Montpellier,36,1982,1.8,6,3.31,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
100,Eduardo Camavinga,fr  FRA,MF,Rennes,16,2002,23.4,30,1.28,20,0,2,0,7,1,6,0.26,4,0,1,0,1,0
101,Pierrick Capelle,fr  FRA,"MF,DF",Angers,32,1987,19.4,40,2.06,32,1,2,0,2,3,4,0.21,4,0,0,0,0,0
102,Maxence Caqueret,fr  FRA,MF,Lyon,19,2000,6.3,14,2.22,12,0,0,1,1,0,1,0.16,1,0,0,0,0,0
103,Irvin Cardona,fr  FRA,"FW,MF",Brest,21,1997,16.1,33,2.05,23,0,3,3,3,1,5,0.31,3,0,1,1,0,0
104,Lionel Carole,fr  FRA,DF,Strasbourg,28,1991,14.1,29,2.05,24,3,1,0,1,0,2,0.14,1,0,0,0,1,0
105,Matis Carvalho,pt  POR,GK,Montpellier,20,1999,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
106,Moreto Cassamã,gw  GNB,MF,Reims,21,1998,6.6,13,1.98,6,7,0,0,0,0,1,0.15,0,1,0,0,0,0
107,Jean-Charles Castelletto,cm  CMR,DF,Brest,24,1995,20.4,8,0.39,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0
108,Edinson Cavani,uy  URU,FW,Paris S-G,32,1987,6.7,23,3.42,18,0,3,2,0,0,2,0.30,1,0,0,1,0,0
109,Zeki Çelik,tr  TUR,DF,Lille,22,1997,23.0,30,1.30,26,2,1,0,1,0,5,0.22,3,1,0,0,1,0
110,Fabien Centonze,fr  FRA,DF,Metz,23,1996,28.0,42,1.50,30,1,3,1,4,3,5,0.18,4,0,0,0,0,1
111,Florian Chabrolle,fr  FRA,MF,Marseille,21,1998,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
112,Fouad Chafik,ma  MAR,DF,Dijon,32,1986,17.0,46,2.71,36,5,1,0,3,1,5,0.29,5,0,0,0,0,0
113,Gaëtan Charbonnier,fr  FRA,"FW,MF",Brest,30,1988,22.9,60,2.62,50,1,1,1,3,4,8,0.35,8,0,0,0,0,0
114,Brendan Chardonnet,fr  FRA,DF,Brest,24,1994,9.1,5,0.55,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
115,Xavier Chavalerin,fr  FRA,MF,Reims,28,1991,23.9,57,2.39,31,21,1,0,1,3,4,0.17,2,2,0,0,0,0
116,Aurélien Chedjou,cm  CMR,DF,Amiens,34,1985,21.9,12,0.55,10,1,0,1,0,0,1,0.05,1,0,0,0,0,0
117,Rayan Cherki,fr  FRA,"MF,FW",Lyon,15,2003,1.6,3,1.89,3,0,0,0,0,0,1,0.63,1,0,0,0,0,0
118,Joris Chotard,fr  FRA,MF,Montpellier,17,2001,13.9,21,1.51,19,0,0,1,1,0,2,0.14,2,0,0,0,0,0
119,Mounir Chouiar,fr  FRA,"MF,FW",Dijon,20,1999,16.7,70,4.18,28,29,10,2,1,0,1,0.06,1,0,0,0,0,0
120,Alexis Claude-Maurice,fr  FRA,"MF,FW",Nice,21,1998,18.1,56,3.09,32,3,11,2,6,2,5,0.28,4,0,1,0,0,0
121,Yannis Clementia,fr  FRA,GK,Nice,22,1997,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
122,Marcus Coco,fr  FRA,FW,Nantes,23,1996,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
123,Renaud Cohade,fr  FRA,MF,Metz,34,1984,8.5,20,2.36,15,4,0,0,0,1,1,0.12,0,1,0,0,0,0
124,Racine Coly,sn  SEN,DF,Nice,23,1995,7.2,13,1.80,8,1,0,2,1,1,2,0.28,1,0,0,0,0,1
125,Daniel Congré,fr  FRA,DF,Montpellier,34,1985,21.6,11,0.51,8,0,0,2,1,0,2,0.09,1,0,0,1,0,0
126,Benjamin Corgnet,fr  FRA,MF,Strasbourg,32,1987,2.9,2,0.69,1,0,0,0,0,1,0,0.00,0,0,0,0,0,0
127,Maxwel Cornet,ci  CIV,"FW,DF",Lyon,22,1996,14.8,45,3.05,29,8,4,3,1,0,7,0.47,3,0,3,1,0,0
128,Quentin Cornette,fr  FRA,"FW,MF",Amiens,25,1994,3.9,4,1.03,3,0,0,0,0,1,3,0.77,2,0,0,0,0,1
129,Nuno da Costa,cv  CPV,"FW,MF",Strasbourg,28,1991,5.9,14,2.39,11,0,1,1,1,0,0,0.00,0,0,0,0,0,0
130,Benoît Costil,fr  FRA,GK,Bordeaux,32,1987,28.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
131,Kalifa Coulibaly,ml  MLI,FW,Nantes,27,1991,18.0,27,1.50,24,0,2,1,0,0,1,0.06,1,0,0,0,0,0
132,Senou Coulibaly,ml  MLI,DF,Dijon,24,1994,7.4,3,0.41,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
133,Yoann Court,fr  FRA,"FW,MF",Brest,29,1990,16.3,39,2.40,25,6,1,2,2,3,8,0.49,4,2,0,1,0,1
134,Nicolas Cozza,fr  FRA,DF,Montpellier,20,1999,6.2,3,0.49,1,0,1,0,1,0,0,0.00,0,0,0,0,0,0
135,Wylan Cyprien,fr  FRA,MF,Nice,24,1995,19.7,68,3.45,32,29,0,5,1,1,10,0.51,4,5,0,1,0,0
136,Lucas Da Cunha,fr  FRA,MF,Rennes,18,2001,0.8,4,5.00,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0
137,Damien Da Silva,fr  FRA,DF,Rennes,31,1988,24.9,13,0.52,12,0,0,1,0,0,2,0.08,2,0,0,0,0,0
138,Colin Dagba,fr  FRA,DF,Paris S-G,20,1998,7.4,10,1.35,6,1,2,0,0,1,1,0.13,1,0,0,0,0,0
139,Dante,br  BRA,DF,Nice,35,1983,21.0,17,0.81,13,0,0,2,0,2,1,0.05,0,0,0,1,0,0
140,Lucas Deaux,fr  FRA,MF,Nîmes,30,1988,14.8,26,1.75,23,0,1,1,1,0,2,0.13,2,0,0,0,0,0
141,Mathieu Debuchy,fr  FRA,DF,Saint-Étienne,34,1985,19.7,36,1.83,27,5,4,0,0,0,2,0.10,1,1,0,0,0,0
142,Romain Del Castillo,fr  FRA,"FW,MF",Rennes,23,1996,13.8,46,3.33,32,0,5,2,5,2,6,0.43,6,0,0,0,0,0
143,Thomas Delaine,fr  FRA,DF,Metz,27,1992,13.9,22,1.58,16,1,4,0,1,0,0,0.00,0,0,0,0,0,0
144,Paul Delecroix,fr  FRA,GK,Metz,30,1988,1.5,1,0.66,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
145,Andy Delort,dz  ALG,FW,Montpellier,27,1991,25.3,79,3.12,48,3,9,8,11,0,9,0.36,3,0,2,2,2,0
146,Moussa Dembélé,fr  FRA,FW,Lyon,23,1996,24.3,49,2.02,37,0,3,3,6,0,7,0.29,4,0,1,0,2,0
147,Jason Denayer,be  BEL,DF,Lyon,24,1995,23.7,8,0.34,8,0,0,0,0,0,2,0.08,2,0,0,0,0,0
148,Kevin Denkey,tg  TOG,FW,Nîmes,18,2000,6.7,15,2.24,10,0,2,2,1,0,3,0.45,2,0,0,1,0,0
149,Memphis Depay,nl  NED,"FW,MF",Lyon,25,1994,11.3,53,4.69,21,12,10,3,6,1,6,0.53,2,0,3,0,1,0
150,Ángel Di María,ar  ARG,"FW,MF",Paris S-G,31,1988,22.2,135,6.08,97,22,9,4,2,1,23,1.04,16,4,2,1,0,0
151,Boulaye Dia,sn  SEN,FW,Reims,22,1996,20.1,45,2.24,31,0,5,2,4,3,5,0.25,3,0,1,0,1,0
152,Fousseni Diabaté,ml  MLI,"FW,MF",Amiens,23,1995,13.2,25,1.89,20,2,2,0,1,0,4,0.30,3,0,1,0,0,0
153,Bafodé Diakité,fr  FRA,DF,Toulouse,18,2001,15.2,7,0.46,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0
154,Abdou Diallo,sn  SEN,DF,Paris S-G,23,1996,13.3,10,0.75,7,1,0,2,0,0,1,0.07,1,0,0,0,0,0
155,Habib Diallo,sn  SEN,FW,Metz,24,1995,24.4,56,2.30,35,0,11,5,4,1,8,0.33,4,0,3,1,0,0
156,Ibrahima Diallo,fr  FRA,MF,Brest,20,1999,17.3,20,1.15,16,0,1,0,0,3,3,0.17,3,0,0,0,0,0
157,Moussa Diarra,fr  FRA,DF,Toulouse,18,2000,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
158,Raphael Dias Belloli,br  BRA,"MF,FW",Rennes,22,1996,18.8,93,4.95,56,13,15,3,4,2,6,0.32,6,0,0,0,0,0
159,Lucas Dias,fr  FRA,GK,Nîmes,20,1999,3.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
160,Bakaye Dibassy,ml  MLI,DF,Amiens,29,1989,20.8,8,0.39,5,1,1,0,1,0,0,0.00,0,0,0,0,0,0
161,Tristan Dingomé,cm  CMR,MF,Reims,28,1991,9.9,26,2.62,23,1,0,1,1,0,2,0.20,2,0,0,0,0,0
162,Lois Diony,fr  FRA,FW,Saint-Étienne,26,1992,7.4,12,1.62,6,1,2,0,2,1,1,0.14,0,0,1,0,0,0
163,Assane Dioussé,sn  SEN,MF,Saint-Étienne,21,1997,1.3,2,1.50,2,0,0,0,0,0,1,0.75,1,0,0,0,0,0
164,Axel Disasi,fr  FRA,DF,Reims,21,1998,27.0,17,0.63,16,1,0,0,0,0,1,0.04,0,1,0,0,0,0
165,Tiago Djaló,pt  POR,DF,Lille,19,2000,7.3,3,0.41,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0
166,Alexander Djiku,gh  GHA,"DF,MF",Strasbourg,24,1994,22.9,16,0.70,13,0,0,0,1,2,1,0.04,1,0,0,0,0,0
167,Kasper Dolberg,dk  DEN,FW,Nice,21,1997,21.0,26,1.24,14,0,3,4,5,0,6,0.29,3,0,1,1,1,0
168,Keagan Dolly,za  RSA,MF,Montpellier,26,1993,1.6,7,4.26,4,1,1,0,0,1,0,0.00,0,0,0,0,0,0
169,Anastasios Donis,gr  GRE,"FW,MF",Reims,22,1996,6.8,12,1.77,5,1,4,2,0,0,0,0.00,0,0,0,0,0,0
170,Gabriel Dos Santos,br  BRA,DF,Lille,21,1997,23.2,15,0.65,11,1,0,1,1,1,2,0.09,1,0,0,0,0,1
171,Mathieu Dossevi,tg  TOG,"MF,FW",Toulouse,31,1988,19.5,74,3.80,41,24,6,1,1,1,4,0.21,4,0,0,0,0,0
172,Moussa Doumbia,ml  MLI,"FW,MF",Reims,24,1994,19.1,61,3.20,41,2,5,3,7,3,4,0.21,1,0,1,0,1,1
173,Julian Draxler,de  GER,MF,Paris S-G,25,1993,7.6,20,2.62,15,2,2,1,0,0,7,0.92,4,1,1,1,0,0
174,Leo Dubois,fr  FRA,DF,Lyon,24,1994,15.0,24,1.60,21,1,1,0,1,0,1,0.07,1,0,0,0,0,0
175,Haris Duljević,ba  BIH,"FW,MF",Nîmes,25,1993,5.8,24,4.15,20,0,3,1,0,0,6,1.04,5,0,1,0,0,0
176,Riza Durmisi,dk  DEN,DF,Nice,25,1994,1.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
177,Jean-Kevin Duverne,fr  FRA,DF,Brest,22,1997,13.1,9,0.69,8,0,1,0,0,0,0,0.00,0,0,0,0,0,0
178,Bruno Ecuele Manga,ga  GAB,DF,Dijon,31,1988,28.0,11,0.39,8,0,0,3,0,0,1,0.04,0,0,0,1,0,0
179,Renaud Emond,be  BEL,"FW,MF",Nantes,27,1991,3.2,5,1.54,3,0,0,0,2,0,0,0.00,0,0,0,0,0,0
180,Fábio,br  BRA,DF,Nantes,29,1990,9.3,14,1.51,12,0,0,1,0,1,0,0.00,0,0,0,0,0,0
181,Cesc Fàbregas,es  ESP,MF,Monaco,32,1987,10.3,45,4.35,35,8,1,0,0,1,8,0.77,7,1,0,0,0,0
182,Julien Faussurier,fr  FRA,DF,Brest,32,1987,22.0,55,2.50,43,8,0,2,1,1,7,0.32,3,2,0,1,0,1
183,Zinedine Ferhat,dz  ALG,"FW,MF",Nîmes,26,1993,25.0,91,3.65,48,19,13,4,5,2,6,0.24,4,0,1,1,0,0
184,Juan Ferney Otero,co  COL,"FW,MF",Amiens,24,1995,13.4,29,2.17,18,0,5,1,4,1,3,0.22,2,0,0,0,1,0
185,Jordan Ferri,fr  FRA,MF,Montpellier,27,1992,12.8,34,2.66,24,4,2,1,3,0,0,0.00,0,0,0,0,0,0
186,Mamadou Fofana,ml  MLI,"DF,MF",Metz,21,1998,17.6,13,0.74,9,0,2,2,0,0,0,0.00,0,0,0,0,0,0
