,id,eventId,minute,teamId,playerId,x,y,expandedMinute,qualifiers,satisfiedEventsTypes,isTouch,matchId,startDate,startTime,score,ftScore,htScore,etScore,venueName,maxMinute,period.value,period.displayName,type.value,type.displayName,outcomeType.value,outcomeType.displayName,second,endX,endY,goalMouthZ,goalMouthY,isGoal,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,cardType.value,cardType.displayName,venue,opponent
353,2333625057.0,186,20,52,347862.0,80.5,86.4,20,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '80.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '76.8'}]","[90, 118, 116, 29, 204, 34, 37, 216, 217]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,1,Successful,26.0,76.8,80.0,,,,,,,,,,,Santiago Bernabéu,Real Madrid
354,2333625077.0,187,20,52,337782.0,76.7,80.9,20,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '82.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '93.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.0'}]","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,1,Successful,27.0,82.0,93.2,,,,,,,,,,,Santiago Bernabéu,Real Madrid
355,2333625139.0,189,20,52,395788.0,87.1,92.4,20,"[{'type': {'value': 72, 'displayName': 'LeftFoot'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.9'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '30.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '48.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '93.2'}, {'type': {'value': 2, 'displayName': 'Cross'}}]","[90, 137, 123, 125, 35, 37, 216, 217]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,0,Unsuccessful,29.0,93.2,48.2,,,,,,,,,,,Santiago Bernabéu,Real Madrid
356,2333625155.0,209,20,51,423419.0,3.9,49.4,20,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '100.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '36.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '12.2'}, {'type': {'value': 15, 'displayName': 'Head'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.3'}]","[90, 93, 94, 56, 214]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,12,Clearance,1,Successful,31.0,12.2,100.0,,,,,,,,,,,Santiago Bernabéu,Real Madrid
357,2333625343.0,191,20,52,106875.0,75.8,0.0,20,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.8'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '62.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '7.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[90, 211, 34, 36, 215]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,1,Successful,38.0,62.1,7.1,,,,,,,,,,,Santiago Bernabéu,Real Madrid
358,2333640511.0,484,20,52,337879.0,64.9,10.3,20,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]",[90],True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,61,BallTouch,1,Successful,45.0,,,,,,,,,,,,,Santiago Bernabéu,Real Madrid
359,2333640513.0,485,20,52,106875.0,67.9,7.0,20,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]",[90],True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,61,BallTouch,1,Successful,46.0,,,,,,,,,,,,,Santiago Bernabéu,Real Madrid
360,2333625363.0,192,20,52,337879.0,53.0,5.5,20,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '18.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.8'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '32.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 34, 36, 214, 217]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,1,Successful,50.0,32.0,18.1,,,,,,,,,,,Santiago Bernabéu,Real Madrid
361,2333625383.0,193,20,52,39722.0,24.4,24.4,20,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '13.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '43.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 34, 36, 214, 217]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,1,Successful,54.0,13.5,43.7,,,,,,,,,,,Santiago Bernabéu,Real Madrid
362,2333625405.0,194,20,52,73798.0,15.4,44.2,20,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '22.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '31.4'}]","[90, 116, 29, 35, 37, 214, 217]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,1,Successful,56.0,22.6,31.4,,,,,,,,,,,Santiago Bernabéu,Real Madrid
363,2333625459.0,195,20,52,39722.0,24.7,34.0,20,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '30.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '10.9'}]","[90, 116, 29, 35, 37, 214, 217]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,1,Successful,59.0,30.2,10.9,,,,,,,,,,,Santiago Bernabéu,Real Madrid
364,2333625489.0,196,21,52,337879.0,31.4,11.0,21,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '34.9'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '27.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 34, 36, 214, 217]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,1,Successful,3.0,27.4,34.9,,,,,,,,,,,Santiago Bernabéu,Real Madrid
365,2333625561.0,197,21,52,39722.0,28.7,45.1,21,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '70.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '33.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 35, 36, 215, 217]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,1,Successful,5.0,33.4,70.4,,,,,,,,,,,Santiago Bernabéu,Real Madrid
366,2333625659.0,198,21,52,344644.0,43.3,71.7,21,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '36.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '63.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 116, 29, 34, 37, 215, 217]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,1,Successful,11.0,36.2,63.6,,,,,,,,,,,Santiago Bernabéu,Real Madrid
367,2333625705.0,199,21,52,39722.0,46.5,60.5,21,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '54.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '24.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '94.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.2'}]","[90, 118, 116, 29, 35, 36, 215, 217]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,1,Successful,19.0,54.1,94.5,,,,,,,,,,,Santiago Bernabéu,Real Madrid
368,2333625729.0,200,21,52,344644.0,54.4,94.4,21,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '87.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '64.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.5'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 118, 116, 29, 35, 37, 215, 217]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,1,Successful,22.0,64.3,87.3,,,,,,,,,,,Santiago Bernabéu,Real Madrid
369,2333625739.0,201,21,52,14296.0,65.5,88.0,21,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '98.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '63.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.8'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[90, 118, 116, 29, 34, 36, 215, 217]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,1,Successful,24.0,63.8,98.1,,,,,,,,,,,Santiago Bernabéu,Real Madrid
370,2333625757.0,202,21,52,337782.0,60.6,95.9,21,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.8'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '59.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '83.0'}]","[90, 118, 116, 29, 34, 37, 215, 217]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,1,Successful,26.0,59.8,83.0,,,,,,,,,,,Santiago Bernabéu,Real Madrid
371,2333625783.0,203,21,52,369109.0,59.5,75.8,21,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '60.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '84.7'}]","[90, 118, 116, 29, 35, 36, 215, 217]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,1,Successful,27.0,60.7,84.7,,,,,,,,,,,Santiago Bernabéu,Real Madrid
372,2333625813.0,204,21,52,337782.0,56.6,80.1,21,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '52.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '46.6'}]","[90, 118, 116, 29, 34, 37, 215, 217]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,1,Successful,30.0,52.7,46.6,,,,,,,,,,,Santiago Bernabéu,Real Madrid
373,2333625893.0,205,21,52,337879.0,53.3,45.4,21,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '28.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '65.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '8.2'}]","[90, 118, 116, 29, 35, 37, 215, 217]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,1,Successful,32.0,65.1,8.2,,,,,,,,,,,Santiago Bernabéu,Real Madrid
374,2333625913.0,206,21,52,347862.0,67.8,22.7,21,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '29.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '64.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.2'}]","[90, 118, 116, 29, 34, 36, 215, 217]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,1,Successful,39.0,64.3,29.5,,,,,,,,,,,Santiago Bernabéu,Real Madrid
375,2333625967.0,207,21,52,369109.0,63.3,32.3,21,"[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '44.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '89.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '84.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[90, 118, 116, 123, 126, 204, 35, 36, 216, 217]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,1,Successful,41.0,84.2,89.6,,,,,,,,,,,Santiago Bernabéu,Real Madrid
376,2333626021.0,208,21,52,14296.0,86.2,86.3,21,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '84.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '77.3'}]","[90, 118, 116, 29, 204, 34, 37, 216, 217]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,1,Successful,45.0,84.4,77.3,,,,,,,,,,,Santiago Bernabéu,Real Madrid
377,2333626023.0,209,21,52,395788.0,87.1,74.6,21,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '211'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 52]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,3,TakeOn,0,Unsuccessful,48.0,,,,,,,,,,,,,Santiago Bernabéu,Real Madrid
378,2333626033.0,211,21,51,381642.0,12.9,25.4,21,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '209'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[90, 141]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,7,Tackle,0,Unsuccessful,49.0,,,,,,,,,,,,,Santiago Bernabéu,Real Madrid
379,2333626057.0,210,21,52,395788.0,97.1,90.2,21,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '91.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '88.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.1'}]","[90, 118, 116, 29, 204, 34, 36, 216, 217]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,1,Successful,52.0,88.5,91.1,,,,,,,,,,,Santiago Bernabéu,Real Madrid
380,2333626089.0,211,21,52,14296.0,86.8,88.4,21,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '24.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '78.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '55.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 118, 116, 29, 204, 34, 37, 216, 217]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,1,Successful,55.0,78.0,55.5,,,,,,,,,,,Santiago Bernabéu,Real Madrid
381,2333626105.0,212,21,52,369109.0,77.1,51.3,21,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '34.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '79.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 119, 28, 35, 37, 216, 217]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,0,Unsuccessful,57.0,79.2,34.1,,,,,,,,,,,Santiago Bernabéu,Real Madrid
382,2333626131.0,212,21,51,422770.0,20.5,68.5,21,[],[92],False,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,49,BallRecovery,1,Successful,58.0,,,,,,,,,,,,,Santiago Bernabéu,Real Madrid
383,2333626171.0,213,21,51,422770.0,20.6,68.5,21,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '65.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '26.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 35, 37, 214, 217]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,1,Successful,59.0,26.1,65.7,,,,,,,,,,,Santiago Bernabéu,Real Madrid
384,2333626177.0,214,22,51,407281.0,27.9,68.4,22,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '213'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[90, 69]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,50,Dispossessed,1,Successful,0.0,,,,,,,,,,,,,Santiago Bernabéu,Real Madrid
385,2333626169.0,213,22,52,337879.0,72.1,31.6,22,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '214'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[90, 141]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,7,Tackle,0,Unsuccessful,1.0,,,,,,,,,,,,,Santiago Bernabéu,Real Madrid
386,2333626215.0,215,22,51,141036.0,26.8,93.1,22,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '214'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[90, 69]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,50,Dispossessed,1,Successful,2.0,,,,,,,,,,,,,Santiago Bernabéu,Real Madrid
387,2333626207.0,214,22,52,337879.0,73.2,6.9,22,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '215'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[90, 142]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,7,Tackle,1,Successful,3.0,,,,,,,,,,,,,Santiago Bernabéu,Real Madrid
388,2333626423.0,217,22,51,422770.0,21.8,100.0,22,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '91.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '9.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.7'}]","[90, 211, 34, 37, 214]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,1,Successful,16.0,9.8,91.2,,,,,,,,,,,Santiago Bernabéu,Real Madrid
389,2333626441.0,218,22,51,423419.0,9.8,90.9,22,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '72.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '23.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.6'}]","[90, 116, 29, 35, 37, 214, 217]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,1,Successful,16.0,23.3,72.4,,,,,,,,,,,Santiago Bernabéu,Real Madrid
390,2333626459.0,219,22,51,134739.0,10.1,75.6,22,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '86.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '6.4'}]","[90, 116, 29, 34, 36, 214, 217]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,1,Successful,18.0,6.4,86.6,,,,,,,,,,,Santiago Bernabéu,Real Madrid
