,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SoTA_Performance,GA_Performance,Saves_Performance,Save%_Performance,CS_Performance,PSxG_Performance,PKatt_Penalty Kicks,PKA_Penalty Kicks,PKsv_Penalty Kicks,PKm_Penalty Kicks,Cmp_Launched,Att_Launched,Cmp%_Launched,Att_Passes,Thr_Passes,Launch%_Passes,AvgLen_Passes,Att_Goal Kicks,Launch%_Goal Kicks,AvgLen_Goal Kicks,Opp_Crosses,Stp_Crosses,Stp%_Crosses,#OPA_Sweeper,AvgDist_Sweeper,Match Report
13,2022-10-12,Wed,Champions Lg,Group stage,Home,D 3–3,es  Barcelona,it  Inter,Y,GK,90,8,3,5,62.5,0,4.0,0,0,0,0,4,5,80.0,17,7,17.6,24.6,4,50.0,39.3,15,0,0.0,1,18.5,Match Report
14,2022-10-16,Sun,La Liga,Matchweek 9,Away,L 1–3,Barcelona,Real Madrid,Y,GK,90,4,3,1,50.0,0,1.4,1,1,0,0,5,5,100.0,22,1,18.2,27.2,6,16.7,23.8,5,0,0.0,2,21.3,Match Report
15,2022-10-20,Thu,La Liga,Matchweek 10,Home,W 3–0,Barcelona,Villarreal,Y,GK,90,1,0,1,100.0,1,0.0,0,0,0,0,1,1,100.0,16,1,0.0,23.4,5,20.0,27.4,2,0,0.0,0,13.0,Match Report
16,2022-10-23,Sun,La Liga,Matchweek 11,Home,W 4–0,Barcelona,Athletic Club,Y,GK,90,1,0,1,100.0,1,0.4,0,0,0,0,4,10,40.0,51,6,19.6,28.4,4,0.0,24.5,8,2,25.0,0,13.8,Match Report
17,2022-10-26,Wed,Champions Lg,Group stage,Home,L 0–3,es  Barcelona,de  Bayern Munich,Y,GK,90,7,3,4,57.1,0,2.5,0,0,0,0,6,9,66.7,35,2,20.0,24.5,6,33.3,32.5,6,0,0.0,3,25.5,Match Report
18,2022-10-29,Sat,La Liga,Matchweek 12,Away,W 1–0,Barcelona,Valencia,Y,GK,90,2,0,2,100.0,1,0.4,0,0,0,0,10,13,76.9,40,7,30.0,32.0,4,25.0,23.5,9,1,11.1,1,12.5,Match Report
19,2022-11-01,Tue,Champions Lg,Group stage,Away,W 4–2,es  Barcelona,cz  Viktoria Plzeň,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
20,2022-11-05,Sat,La Liga,Matchweek 13,Home,W 2–0,Barcelona,Almería,Y,GK,90,1,0,1,100.0,1,0.6,0,0,0,0,5,7,71.4,24,2,29.2,28.6,0,,,2,0,0.0,2,34.0,Match Report
21,2022-11-08,Tue,La Liga,Matchweek 14,Away,W 2–1,Barcelona,Osasuna,Y,GK,90,3,1,2,66.7,0,0.5,0,0,0,0,3,20,15.0,35,6,34.3,33.2,12,66.7,52.3,19,2,10.5,0,8.3,Match Report
22,2022-11-23,Wed,World Cup,Group stage,Neutral,L 1–2,de  Germany,jp  Japan,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
23,2022-11-27,Sun,World Cup,Group stage,Neutral,D 1–1,de  Germany,es  Spain,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
24,2022-12-01,Thu,World Cup,Group stage,Neutral,W 4–2,de  Germany,cr  Costa Rica,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
25,2022-12-31,Sat,La Liga,Matchweek 15,Home,D 1–1,Barcelona,Espanyol,Y,GK,90,1,1,0,100.0,0,0.9,1,1,0,0,1,3,33.3,35,3,5.7,24.5,4,25.0,31.0,7,1,14.3,2,15.2,Match Report
26,2023-01-04,Wed,Copa del Rey,Round of 32,Away,W 4–3,Barcelona,Intercity,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
27,2023-01-08,Sun,La Liga,Matchweek 16,Away,W 1–0,Barcelona,Atlético Madrid,Y,GK,90,3,0,3,100.0,1,0.3,0,0,0,0,5,16,31.3,50,6,26.0,31.6,9,33.3,33.3,19,0,0.0,0,8.3,Match Report
28,2023-01-12,Thu,Supercopa de España,Semi-finals,Away,D 2  (4)  –2  (2),Barcelona,Betis,Y,GK,120,7,2,5,71.4,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
29,2023-01-15,Sun,Supercopa de España,Final,Away,W 3–1,Barcelona,Real Madrid,Y,GK,90,6,1,5,83.3,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
30,2023-01-19,Thu,Copa del Rey,Round of 16,Away,W 5–0,Barcelona,AD Ceuta,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
31,2023-01-22,Sun,La Liga,Matchweek 18,Home,W 1–0,Barcelona,Getafe,Y,GK,90,3,0,3,100.0,1,0.4,0,0,0,0,2,6,33.3,28,5,21.4,27.7,2,0.0,17.5,8,0,0.0,2,18.2,Match Report
32,2023-01-25,Wed,Copa del Rey,Quarter-finals,Home,W 1–0,Barcelona,Real Sociedad,Y,GK,90,2,0,2,100.0,1,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
33,2023-01-28,Sat,La Liga,Matchweek 19,Away,W 1–0,Barcelona,Girona,Y,GK,90,2,0,2,100.0,1,0.2,0,0,0,0,2,9,22.2,27,1,25.9,30.7,7,28.6,34.3,15,0,0.0,2,22.0,Match Report
34,2023-02-01,Wed,La Liga,Matchweek 17,Away,W 2–1,Barcelona,Betis,Y,GK,90,1,1,1,0.0,0,0.0,0,0,0,0,2,4,50.0,33,4,6.1,25.3,4,50.0,46.0,7,0,0.0,1,17.0,Match Report
35,2023-02-05,Sun,La Liga,Matchweek 20,Home,W 3–0,Barcelona,Sevilla,Y,GK,90,1,0,1,100.0,1,0.0,0,0,0,0,2,5,40.0,37,3,10.8,23.6,3,33.3,30.7,5,0,0.0,0,,Match Report
36,2023-02-12,Sun,La Liga,Matchweek 21,Away,W 1–0,Barcelona,Villarreal,Y*,GK,90,2,0,2,100.0,1,0.7,0,0,0,0,5,17,29.4,31,7,38.7,36.2,10,50.0,43.6,16,0,0.0,1,20.5,Match Report
37,2023-02-16,Thu,Europa Lg,Knockout round play-offs,Home,D 2–2,es  Barcelona,eng  Manchester Utd,Y,GK,90,5,2,4,60.0,0,1.8,0,0,0,0,3,4,75.0,36,9,11.1,25.3,6,0.0,24.2,9,1,11.1,0,12.0,Match Report
38,2023-02-19,Sun,La Liga,Matchweek 22,Home,W 2–0,Barcelona,Cádiz,Y,GK,90,4,0,4,100.0,1,0.5,0,0,0,0,10,18,55.6,42,6,31.0,32.1,9,55.6,39.2,21,0,0.0,2,16.0,Match Report
39,2023-02-23,Thu,Europa Lg,Knockout round play-offs,Away,L 1–2,es  Barcelona,eng  Manchester Utd,Y,GK,90,5,2,3,60.0,0,1.1,0,0,0,0,6,10,60.0,40,7,22.5,28.2,8,12.5,28.0,6,1,16.7,0,10.3,Match Report
40,,,,,,22-6-6,,,34/34,,3090,106,28,81,76.4,18,23.6,3,3,0,0,120,242,49.6,940,131,20.2,27.9,159,32.7,34.7,274,11,4.0,27,16.0,
