,Player,Nation,Pos,Squad,Age,Born,MP_Playing Time,Min_Playing Time,Mn/MP_Playing Time,Min%_Playing Time,90s_Playing Time,Starts_Playing Time,Mn/Start_Starts,Compl_Starts,Subs_Subs,Mn/Sub_Subs,unSub_Subs,PPM_Team Success,onG_Team Success,onGA_Team Success,+/-_Team Success,+/-90_Team Success,On-Off_Team Success,onxG_Team Success (xG),onxGA_Team Success (xG),xG+/-_Team Success (xG),xG+/-90_Team Success (xG),On-Off_Team Success (xG)
12,Álex Alegría,es  ESP,"FW,MF",Rayo Vallecano,25,1992,9,140,16,4.1,1.6,0,,0,9,15,4,0.89,0,6,-6,-3.86,-3.23,1.4,2.8,-1.4,-0.93,-0.59
13,Iván Alejo,es  ESP,"MF,FW",Getafe,23,1995,4,146,37,4.3,1.6,2,59,0,2,15,4,1.00,1,0,+1,+0.62,+0.29,0.9,1.2,-0.3,-0.16,-0.28
14,Carles Aleñá,es  ESP,MF,Barcelona,20,1998,17,637,37,18.6,7.1,6,78,1,11,15,10,2.06,16,8,+8,+1.13,-0.36,14.5,9.7,+4.8,+0.68,-0.25
15,Alex,es  ESP,GK,Atlético Madrid,19,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,
16,Alexander,ar  ARG,DF,Leganés,29,1988,1,10,10,0.3,0.1,0,,0,1,9,0,0.00,0,1,-1,-9.00,-8.87,0.0,0.4,-0.4,-3.24,-3.18
17,Julio Alonso,es  ESP,DF,Betis,19,1998,0,,,,,0,,0,0,,3,,,,,,,,,,,
18,Júnior Alonso,py  PAR,"DF,MF",Celta Vigo,25,1993,9,536,60,15.7,6.0,6,82,4,3,14,5,1.11,8,8,0,0.00,+0.28,7.0,7.7,-0.6,-0.11,+0.34
19,Diego Altamirano,es  ESP,FW,Betis,21,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,
20,Yeray Álvarez,es  ESP,DF,Athletic Club,23,1995,30,2613,87,76.4,29.0,30,87,28,0,,3,1.47,32,30,+2,+0.07,+0.74,31.1,30.5,+0.7,+0.02,+0.49
21,Ibrahim Amadou,fr  FRA,"MF,DF",Sevilla,25,1993,17,762,45,22.3,8.5,7,79,4,10,21,10,1.41,9,14,-5,-0.59,-1.27,12.3,11.6,+0.7,+0.09,-0.54
22,Jordi Amat,es  ESP,DF,Rayo Vallecano,26,1992,31,2763,89,80.8,30.7,31,89,30,0,,3,0.77,34,60,-26,-0.85,-0.44,32.3,44.1,-11.8,-0.38,-0.12
23,Amath,sn  SEN,"MF,FW",Getafe,22,1996,15,1002,67,29.3,11.1,13,72,2,2,32,0,1.40,13,10,+3,+0.27,-0.10,14.5,11.4,+3.1,+0.28,+0.25
24,Jon Ander Serantes,es  ESP,GK,Leganés,28,1989,0,,,,,0,,0,0,,8,,,,,,,,,,,
25,Yhoan Andzouana,cg  CGO,"DF,MF",Girona,21,1996,0,,,,,0,,0,0,,1,,,,,,,,,,,
26,Miguel Ángel Moyá,es  ESP,GK,Real Sociedad,34,1984,11,990,90,28.9,11.0,11,90,11,0,,22,1.00,9,11,-2,-0.18,-0.22,13.6,10.1,+3.6,+0.33,+0.36
27,Miguel Ángel Rubio,es  ESP,DF,Getafe,20,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,
28,José Ángel,es  ESP,DF,Eibar,28,1989,35,3028,87,88.5,33.6,34,88,27,1,45,1,1.31,40,43,-3,-0.09,+0.14,46.3,39.4,+6.9,+0.21,+0.50
29,Antoñito,es  ESP,"DF,MF",Valladolid,30,1987,30,1863,62,54.5,20.7,18,89,16,12,22,6,1.13,19,36,-17,-0.82,-0.71,24.9,34.2,-9.3,-0.45,-0.26
30,Vitorino Antunes,pt  POR,DF,Getafe,31,1987,28,2181,78,63.8,24.2,25,86,21,3,11,3,1.57,31,21,+10,+0.41,+0.19,28.2,24.1,+4.0,+0.17,+0.17
31,Anuar,ma  MAR,MF,Valladolid,23,1995,19,1081,57,31.6,12.0,12,81,5,7,16,12,1.21,7,13,-6,-0.50,0.00,11.4,19.5,-8.1,-0.67,-0.50
32,Javier Aparicio,es  ESP,DF,Valladolid,18,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
33,Emmanuel Apeh,ng  NGA,MF,Celta Vigo,21,1996,2,14,7,0.4,0.2,0,,0,2,6,3,0.00,0,0,0,0.00,+0.24,0.1,0.2,-0.1,-0.87,-0.48
34,Mauro Arambarri,uy  URU,MF,Getafe,22,1995,33,2676,81,78.2,29.7,32,83,20,1,10,2,1.48,32,25,+7,+0.24,-0.49,33.1,30.1,+3.1,+0.10,-0.02
35,Guilherme Arana,br  BRA,"MF,DF",Sevilla,21,1997,9,629,70,18.4,7.0,8,79,4,1,0,14,1.78,12,8,+4,+0.57,+0.22,11.1,7.1,+4.1,+0.58,+0.09
36,Néstor Araujo,mx  MEX,DF,Celta Vigo,26,1991,32,2682,84,78.4,29.8,30,89,29,2,7,2,1.03,35,47,-12,-0.40,-0.77,33.3,44.5,-11.1,-0.37,+0.10
37,Anaitz Arbilla,es  ESP,DF,Eibar,31,1987,25,1950,78,57.0,21.7,22,88,19,3,5,2,1.24,26,31,-5,-0.23,-0.29,30.6,26.2,+4.4,+0.20,+0.13
38,Markel Areitio,es  ESP,GK,Eibar,21,1996,0,,,,,0,,0,0,,9,,,,,,,,,,,
39,Santiago Arias,co  COL,DF,Atlético Madrid,26,1992,25,1772,71,51.8,19.7,20,83,16,5,21,6,2.28,29,10,+19,+0.97,+0.58,24.8,16.6,+8.2,+0.42,+0.46
40,José Arnaiz,es  ESP,"DF,MF",Leganés,23,1995,6,113,19,3.3,1.3,0,,0,6,18,5,1.33,3,0,+3,+2.39,+2.63,1.0,1.1,-0.1,-0.09,-0.02
41,Sergio Asenjo,es  ESP,GK,Villarreal,29,1989,32,2880,90,84.2,32.0,32,90,32,0,,4,1.03,40,45,-5,-0.16,-0.49,44.7,45.4,-0.7,-0.02,+0.30
42,Marco Asensio,es  ESP,FW,Real Madrid,22,1996,30,1779,59,52.0,19.8,19,81,9,11,22,2,1.73,31,26,+5,+0.25,-0.41,29.8,25.9,+3.9,+0.20,-0.45
43,Iago Aspas,es  ESP,FW,Celta Vigo,30,1987,27,2251,83,65.8,25.0,26,86,14,1,24,1,1.37,43,39,+4,+0.16,+1.16,32.9,35.6,-2.8,-0.11,+0.83
44,Gustavo Assuncao,pt  POR,MF,Atlético Madrid,18,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
45,Jose Aurelio Suarez,es  ESP,GK,Girona,22,1995,0,,,,,0,,0,0,,8,,,,,,,,,,,
46,Ezequiel Ávila,ar  ARG,"FW,MF",Huesca,24,1994,34,1997,59,58.4,22.2,20,84,9,14,23,0,0.94,25,36,-11,-0.50,+0.20,27.1,33.7,-6.7,-0.30,-0.02
47,Javier Avilés,es  ESP,FW,Leganés,20,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,
48,Abdoulaye Ba,sn  SEN,DF,Rayo Vallecano,27,1991,26,2110,81,61.7,23.4,25,83,21,1,36,5,1.00,27,34,-7,-0.30,+1.21,27.6,30.7,-3.1,-0.13,+0.60
49,Carlos Bacca,co  COL,FW,Villarreal,31,1986,33,1270,38,37.1,14.1,12,72,2,21,19,2,1.09,17,17,0,0.00,+0.13,21.1,18.5,+2.5,+0.18,+0.40
50,Gareth Bale,wal  WAL,FW,Real Madrid,29,1989,29,1786,62,52.2,19.8,21,76,6,8,25,2,1.72,34,23,+11,+0.55,+0.22,32.7,24.1,+8.5,+0.43,+0.03
51,Mikel Balenziaga,es  ESP,DF,Athletic Club,30,1988,11,523,48,15.3,5.8,6,80,4,5,9,18,1.73,5,7,-2,-0.34,-0.28,5.2,8.6,-3.4,-0.59,-0.58
52,Éver Banega,ar  ARG,MF,Sevilla,30,1988,32,2667,83,78.0,29.6,32,83,18,0,,0,1.59,51,33,+18,+0.61,+0.97,52.2,33.4,+18.7,+0.63,+0.55
53,Lass Bangoura,gn  GUI,"FW,MF",Rayo Vallecano,26,1992,0,,,,,0,,0,0,,1,,,,,,,,,,,
54,Léo Baptistão,br  BRA,"FW,MF",Espanyol,25,1992,20,1233,62,36.1,13.7,14,79,5,6,22,1,1.15,16,22,-6,-0.44,-0.60,19.1,17.2,+1.9,+0.14,+0.30
55,Mariano Barbosa,ar  ARG,GK,Villarreal,34,1984,0,,,,,0,,0,0,,2,,,,,,,,,,,
56,Enis Bardhi,mk  MKD,MF,Levante,23,1995,36,2836,79,82.9,31.5,31,86,23,5,32,0,1.14,51,51,0,0.00,+1.08,44.3,54.3,-9.9,-0.31,+0.92
57,Antonio Barragán,es  ESP,"DF,MF",Betis,31,1987,14,934,67,27.3,10.4,12,76,7,2,10,7,1.21,9,16,-7,-0.67,-0.64,10.7,12.5,-1.8,-0.18,-0.30
58,Ander Barrenetxea,es  ESP,"FW,MF",Real Sociedad,16,2001,9,399,44,11.7,4.4,5,73,0,4,9,3,1.44,8,5,+3,+0.68,+0.80,6.3,3.3,+3.0,+0.69,+0.70
59,Marc Bartra,es  ESP,DF,Betis,27,1991,33,2928,89,85.6,32.5,33,89,31,0,,4,1.42,38,43,-5,-0.15,+0.40,44.1,39.9,+4.1,+0.13,+0.58
60,Borja Bastón,es  ESP,FW,Alavés,25,1992,27,1439,53,42.1,16.0,18,72,3,9,16,4,1.26,17,25,-8,-0.50,-0.36,16.0,22.5,-6.5,-0.40,-0.07
61,Michy Batshuayi,be  BEL,FW,Valencia,24,1993,15,527,35,15.4,5.9,4,74,1,11,21,2,1.00,6,4,+2,+0.34,-0.09,7.8,4.6,+3.2,+0.55,+0.12
62,Jon Bautista,es  ESP,FW,Real Sociedad,23,1995,18,597,33,17.5,6.6,4,84,2,14,19,13,0.89,6,9,-3,-0.45,-0.52,8.5,7.7,+0.8,+0.12,+0.06
63,Fran Beltrán,es  ESP,MF,Celta Vigo,19,1999,30,1517,51,44.4,16.9,16,82,9,14,15,6,1.03,24,31,-7,-0.42,-0.32,19.1,29.3,-10.2,-0.60,-0.38
64,Wissam Ben Yedder,fr  FRA,FW,Sevilla,27,1990,35,2812,80,82.2,31.2,31,86,21,4,36,2,1.57,56,33,+23,+0.74,+1.92,55.2,32.3,+22.9,+0.73,+1.24
65,Karim Benzema,fr  FRA,FW,Real Madrid,30,1987,36,2953,82,86.3,32.8,35,84,24,1,30,0,1.81,56,39,+17,+0.52,+0.52,52.1,39.4,+12.7,+0.39,-0.19
66,Yuri Berchiche,es  ESP,"DF,FW",Athletic Club,28,1990,35,3120,89,91.2,34.7,35,89,34,0,,0,1.40,38,40,-2,-0.06,+0.54,35.6,39.1,-3.5,-0.10,-0.06
67,Markel Bergara,es  ESP,MF,Getafe,32,1986,3,53,18,1.5,0.6,0,,0,3,17,1,0.67,1,2,-1,-1.70,-2.07,0.5,1.1,-0.6,-0.96,-1.08
68,Juan Berrocal González,es  ESP,DF,Sevilla,19,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
69,Pedro Bigas,es  ESP,DF,Eibar,27,1990,10,585,59,17.1,6.5,7,78,4,3,14,15,1.10,8,13,-5,-0.77,-0.80,7.4,7.3,+0.1,+0.02,-0.15
70,Alejandro Blanco,es  ESP,"FW,MF",Alavés,19,1998,2,16,8,0.5,0.2,0,,0,2,7,3,1.50,0,2,-2,-11.25,-11.01,0.1,0.9,-0.8,-4.41,-4.06
71,Rubén Blanco,es  ESP,GK,Celta Vigo,23,1995,25,2250,90,65.8,25.0,25,90,25,0,,12,1.08,30,40,-10,-0.40,-0.48,30.7,38.9,-8.2,-0.33,+0.19
72,Pablo de Blasis,ar  ARG,"DF,MF",Eibar,30,1988,24,1520,63,44.4,16.9,16,88,13,8,15,8,1.21,16,23,-7,-0.41,-0.56,18.4,19.1,-0.7,-0.04,-0.35
73,Emmanuel Boateng,gh  GHA,FW,Levante,22,1996,16,699,44,20.4,7.8,7,77,2,9,18,2,1.19,11,15,-4,-0.52,-0.42,9.6,14.2,-4.6,-0.59,-0.15
74,Kevin-Prince Boateng,gh  GHA,FW,Barcelona,31,1987,3,239,80,7.0,2.7,3,80,2,0,,7,1.33,1,2,-1,-0.38,-1.93,2.9,2.2,+0.7,+0.25,-0.68
75,Daniele Bonera,it  ITA,DF,Villarreal,37,1981,5,230,46,6.7,2.6,4,57,1,1,2,4,1.20,4,5,-1,-0.39,-0.33,3.5,3.5,-0.1,-0.02,+0.05
76,Sofiane Boufal,ma  MAR,"MF,FW",Celta Vigo,24,1993,35,2085,60,61.0,23.2,25,74,2,10,24,1,1.09,35,37,-2,-0.09,+0.39,27.1,34.8,-7.8,-0.33,+0.15
77,Yassine Bounou,ma  MAR,GK,Girona,27,1991,32,2861,89,83.7,31.8,32,89,31,0,,1,1.06,33,43,-10,-0.31,+0.65,34.6,39.8,-5.2,-0.16,+0.92
78,Martin Braithwaite,dk  DEN,FW,Leganés,27,1991,19,1402,74,41.0,15.6,16,83,8,3,26,0,1.21,18,19,-1,-0.06,+0.16,14.1,15.2,-1.1,-0.07,0.00
79,Juan Brandáriz,es  ESP,DF,Barcelona,19,1999,0,,,,,0,,0,0,,5,,,,,,,,,,,
80,Rajko Brežančić,rs  SRB,DF,Huesca,28,1989,1,67,67,2.0,0.7,0,,0,1,66,6,0.00,1,2,-1,-1.34,-0.78,0.7,0.8,-0.1,-0.11,+0.19
81,Bryan,es  ESP,"MF,FW",Sevilla,17,2001,11,167,15,4.9,1.9,0,,0,11,14,7,1.27,6,3,+3,+1.62,+1.28,3.2,3.1,0.0,+0.02,-0.51
82,Burgui,es  ESP,"MF,FW",Alavés,24,1993,16,555,35,16.2,6.2,5,78,1,11,15,7,1.06,5,13,-8,-1.30,-1.20,5.3,11.7,-6.4,-1.05,-0.82
83,Sergio Busquets,es  ESP,MF,Barcelona,30,1988,35,2715,78,79.4,30.2,30,86,20,5,29,0,2.43,77,26,+51,+1.69,+1.31,59.6,29.8,+29.8,+0.99,+0.55
84,Unai Bustinza,es  ESP,DF,Leganés,26,1992,25,2023,81,59.2,22.5,24,82,18,1,45,3,1.28,21,22,-1,-0.04,+0.28,20.4,21.2,-0.7,-0.03,+0.09
85,Erick Cabaco,uy  URU,DF,Levante,23,1995,21,1632,78,47.7,18.1,20,81,12,1,11,6,1.24,23,34,-11,-0.61,-0.81,23.3,35.0,-11.7,-0.65,-0.33
86,Gustavo Cabral,ar  ARG,DF,Celta Vigo,32,1985,24,1897,79,55.5,21.1,21,90,19,3,3,7,1.46,34,33,+1,+0.05,+0.64,26.4,30.3,-3.9,-0.18,+0.47
87,Leandro Cabrera,uy  URU,DF,Getafe,27,1991,32,2794,87,81.7,31.0,31,90,30,1,4,3,1.56,42,33,+9,+0.29,-0.29,39.6,35.6,+4.0,+0.13,+0.12
88,Jordi Calavera,es  ESP,DF,Eibar,22,1995,1,1,1,0.0,0.0,0,,0,1,0,4,3.00,0,0,0,0.00,+0.11,0.0,0.0,0.0,-1.00,-1.15
89,Fernando Calero,es  ESP,DF,Valladolid,22,1995,36,3130,87,91.5,34.8,35,89,34,1,6,0,1.11,30,46,-16,-0.46,+0.47,36.9,47.3,-10.4,-0.30,+0.36
90,Jonathan Calleri,ar  ARG,FW,Alavés,24,1993,34,2869,84,83.9,31.9,33,86,23,1,24,0,1.35,34,37,-3,-0.09,+1.21,33.2,37.8,-4.6,-0.14,+1.34
91,Juanjo Camacho,es  ESP,MF,Huesca,37,1980,3,37,12,1.1,0.4,0,,0,3,11,12,1.33,2,1,+1,+2.43,+3.04,1.3,0.5,+0.8,+1.99,+2.31
92,Sergio Camello,es  ESP,FW,Atlético Madrid,17,2001,1,45,45,1.3,0.5,0,,0,1,45,2,1.00,2,0,+2,+4.00,+3.36,0.9,0.7,+0.2,+0.30,+0.11
93,José Campaña,es  ESP,MF,Levante,25,1993,36,3210,89,93.9,35.7,36,89,33,0,,0,1.19,56,61,-5,-0.14,+0.72,48.8,63.5,-14.7,-0.41,+0.97
94,Víctor Campuzano,es  ESP,FW,Espanyol,21,1997,0,,,,,0,,0,0,,2,,,,,,,,,,,
95,Sergio Canales,es  ESP,"MF,FW",Betis,27,1991,32,2655,83,77.6,29.5,30,87,25,2,29,1,1.28,34,43,-9,-0.31,-0.42,36.4,36.2,+0.2,+0.01,-0.17
96,Ander Capa,es  ESP,DF,Athletic Club,26,1992,25,1642,66,48.0,18.2,17,87,15,8,19,4,1.52,19,19,0,0.00,+0.20,19.8,20.4,-0.5,-0.03,+0.12
97,Marc Cardona,es  ESP,"FW,MF",Eibar,23,1995,17,604,36,17.7,6.7,6,74,1,11,14,8,1.24,9,9,0,0.00,+0.13,8.7,7.2,+1.5,+0.22,+0.09
98,Daniel Carriço,pt  POR,DF,Sevilla,29,1988,24,2130,89,62.3,23.7,24,89,22,0,,2,2.08,49,23,+26,+1.10,+1.87,45.4,25.2,+20.3,+0.86,+0.91
99,Guido Carrillo,ar  ARG,FW,Leganés,27,1991,32,1992,62,58.2,22.1,23,80,11,9,16,2,1.06,20,18,+2,+0.09,+0.59,23.9,21.1,+2.8,+0.13,+0.46
100,Mikel Carro,es  ESP,MF,Atlético Madrid,19,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
101,Dani Carvajal,es  ESP,DF,Real Madrid,26,1992,24,2107,88,61.6,23.4,23,90,23,1,36,1,1.83,38,23,+15,+0.64,+0.50,33.6,23.7,+9.9,+0.42,+0.02
102,William Carvalho,pt  POR,MF,Betis,26,1992,30,2385,80,69.7,26.5,26,87,20,4,29,0,1.27,32,37,-5,-0.19,+0.07,32.8,35.6,-2.8,-0.10,-0.49
103,Casemiro,br  BRA,MF,Real Madrid,26,1992,29,2312,80,67.6,25.7,27,83,21,2,39,3,1.72,43,32,+11,+0.43,-0.06,44.8,30.5,+14.3,+0.56,+0.44
104,Santiago Cáseres,ar  ARG,MF,Villarreal,21,1997,23,1588,69,46.4,17.6,17,84,10,6,27,6,1.17,19,25,-6,-0.34,-0.49,22.0,28.0,-6.0,-0.34,-0.50
105,Kiko Casilla,es  ESP,GK,Real Madrid,31,1986,0,,,,,0,,0,0,,2,,,,,,,,,,,
106,José Castaño,es  ESP,DF,Villarreal,19,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,
107,Catena,es  ESP,DF,Rayo Vallecano,23,1994,2,176,88,5.1,2.0,2,88,1,0,,0,0.50,3,4,-1,-0.51,+0.27,2.0,3.3,-1.4,-0.70,-0.35
108,Santi Cazorla,es  ESP,"MF,FW",Villarreal,33,1984,35,2647,76,77.4,29.4,30,85,21,5,19,3,1.14,42,42,0,0.00,+0.35,40.1,37.8,+2.3,+0.08,+0.66
109,Dani Ceballos,es  ESP,"MF,FW",Real Madrid,21,1996,23,1248,54,36.5,13.9,13,76,5,10,26,10,1.91,24,13,+11,+0.79,+0.54,20.9,17.0,+3.9,+0.28,-0.20
110,Charles,br  BRA,FW,Eibar,34,1984,34,1739,51,50.8,19.3,17,81,7,17,21,2,1.18,31,22,+9,+0.47,+1.16,29.0,24.6,+4.4,+0.23,+0.16
111,Chechu,es  ESP,DF,Rayo Vallecano,36,1982,1,90,90,2.6,1.0,1,90,1,0,,2,0.00,1,4,-3,-3.00,-2.30,1.8,2.3,-0.5,-0.49,-0.14
112,Chema,es  ESP,DF,Levante,26,1992,19,1254,66,36.7,13.9,13,82,9,6,31,9,1.53,25,23,+2,+0.14,+0.52,20.0,24.6,-4.6,-0.33,+0.23
113,Denis Cheryshev,ru  RUS,"MF,FW",Valencia,27,1990,27,1706,63,49.9,19.0,19,76,9,8,33,1,1.63,21,19,+2,+0.11,-0.63,30.7,21.9,+8.8,+0.46,+0.04
114,Leandro Chichizola,ar  ARG,GK,Getafe,28,1990,1,90,90,2.6,1.0,1,90,1,0,,37,3.00,2,1,+1,+1.00,+0.68,1.6,0.7,+0.9,+0.87,+0.79
115,Samuel Chukwueze,ng  NGA,"FW,MF",Villarreal,19,1999,26,1706,66,49.9,19.0,19,82,8,7,22,2,1.19,28,26,+2,+0.11,+0.37,23.2,27.5,-4.3,-0.23,-0.32
116,Jasper Cillessen,nl  NED,GK,Barcelona,29,1989,3,270,90,7.9,3.0,3,90,3,0,,27,1.33,4,4,0,0.00,-1.54,3.9,4.2,-0.3,-0.10,-1.06
117,Coke,es  ESP,DF,Levante,31,1987,27,1817,67,53.1,20.2,19,86,14,8,23,2,1.00,32,33,-1,-0.05,+0.29,24.3,37.1,-12.8,-0.64,-0.35
118,Álex Collado,es  ESP,FW,Barcelona,19,1999,1,85,85,2.5,0.9,0,,0,1,84,0,0.00,0,2,-2,-2.12,-3.63,0.4,1.8,-1.4,-1.45,-2.38
119,Santi Comesaña,es  ESP,MF,Rayo Vallecano,21,1996,25,2032,81,59.4,22.6,23,88,21,2,7,6,0.84,25,37,-12,-0.53,+0.57,21.9,30.8,-8.9,-0.39,-0.08
120,Duje Čop,hr  CRO,FW,Valladolid,28,1990,18,687,38,20.1,7.6,6,85,3,12,15,5,1.06,9,13,-4,-0.52,-0.03,10.2,13.1,-2.9,-0.38,-0.07
121,Francis Coquelin,fr  FRA,MF,Valencia,27,1991,26,1761,68,51.5,19.6,20,79,9,6,29,2,1.54,29,15,+14,+0.72,+0.61,28.5,17.6,+10.9,+0.56,+0.23
122,Iñigo Córdoba,es  ESP,FW,Athletic Club,21,1997,23,1321,57,38.6,14.7,15,77,4,8,22,4,1.83,21,19,+2,+0.14,+0.39,14.5,15.5,-1.0,-0.06,+0.05
123,Ángel Correa,ar  ARG,"MF,FW",Atlético Madrid,23,1995,36,1919,53,56.1,21.3,20,73,5,16,28,1,1.94,32,22,+10,+0.47,-0.49,27.2,26.0,+1.2,+0.06,-0.31
124,Diego Costa,es  ESP,FW,Atlético Madrid,29,1988,16,1112,70,32.5,12.4,14,75,8,2,31,0,1.81,16,8,+8,+0.65,-0.05,13.1,13.9,-0.8,-0.06,-0.38
125,Jaume Costa,es  ESP,DF,Villarreal,30,1988,21,1495,71,43.7,16.6,18,81,12,3,13,11,1.19,19,22,-3,-0.18,-0.18,21.5,24.0,-2.5,-0.15,-0.14
126,David Costas,es  ESP,DF,Celta Vigo,23,1995,15,1173,78,34.3,13.0,13,90,12,2,2,14,1.27,14,19,-5,-0.38,-0.22,14.4,22.4,-8.0,-0.62,-0.34
127,Thibaut Courtois,be  BEL,GK,Real Madrid,26,1992,27,2430,90,71.1,27.0,27,90,27,0,,5,1.67,43,36,+7,+0.26,-0.65,44.0,37.2,+6.8,+0.25,-0.56
128,Philippe Coutinho,br  BRA,"FW,MF",Barcelona,26,1992,34,2018,59,59.0,22.4,22,80,8,12,21,1,2.50,47,19,+28,+1.25,-0.42,45.3,22.6,+22.7,+1.01,+0.33
129,Cristian,es  ESP,GK,Valencia,20,1998,0,,,,,0,,0,0,,4,,,,,,,,,,,
130,Sebastián Cristóforo,uy  URU,"MF,FW",Getafe,24,1993,15,450,30,13.2,5.0,4,85,2,11,10,16,2.07,7,1,+6,+1.20,+0.99,6.3,5.5,+0.8,+0.16,+0.06
131,Cucho,co  COL,FW,Huesca,19,1999,34,2150,63,62.9,23.9,25,78,11,9,22,0,0.71,28,45,-17,-0.71,-0.36,33.3,36.8,-3.4,-0.14,+0.40
132,Marc Cucurella,es  ESP,"MF,FW",Eibar,20,1998,31,2354,76,68.8,26.2,26,87,19,5,19,3,1.19,33,30,+3,+0.11,+0.71,34.8,30.6,+4.3,+0.16,+0.05
133,Iván Cuéllar,es  ESP,GK,Leganés,34,1984,34,3055,90,89.3,33.9,34,90,33,0,,2,1.24,35,38,-3,-0.09,+0.65,34.4,34.7,-0.3,-0.01,+0.55
134,Sergi Darder,es  ESP,MF,Espanyol,24,1993,34,2709,80,79.2,30.1,32,84,21,2,12,1,1.44,39,39,0,0.00,+0.25,39.7,40.3,-0.5,-0.02,+0.17
135,Moisés Delgado,es  ESP,DF,Valladolid,24,1994,3,270,90,7.9,3.0,3,90,3,0,,11,0.00,0,6,-6,-2.00,-1.63,3.1,4.8,-1.7,-0.56,-0.25
136,Ousmane Dembélé,fr  FRA,"FW,MF",Barcelona,21,1997,29,1661,57,48.6,18.5,20,70,2,9,29,0,2.38,49,13,+36,+1.95,+1.03,36.9,17.5,+19.4,+1.05,+0.34
137,Franco Di Santo,ar  ARG,FW,Rayo Vallecano,29,1989,6,172,29,5.0,1.9,1,94,1,5,16,4,0.33,2,7,-5,-2.62,-1.95,2.8,4.7,-1.9,-0.99,-0.67
138,Mouctar Diakhaby,fr  FRA,DF,Valencia,21,1996,22,1580,72,46.2,17.6,16,90,16,6,22,9,1.73,28,18,+10,+0.57,+0.28,28.4,24.4,+4.0,+0.23,-0.41
139,Brahim Díaz,es  ESP,FW,Real Madrid,18,1999,9,376,42,11.0,4.2,5,67,0,4,11,3,1.78,8,4,+4,+0.96,+0.57,8.8,4.3,+4.5,+1.08,+0.75
