,Player,Nation,Pos,Squad,Age,Born,90s,SCA_SCA,SCA90_SCA,PassLive_SCA Types,PassDead_SCA Types,Drib_SCA Types,Sh_SCA Types,Fld_SCA Types,Def_SCA Types,GCA_GCA,GCA90_GCA,PassLive_GCA Types,PassDead_GCA Types,Drib_GCA Types,Sh_GCA Types,Fld_GCA Types,Def_GCA Types
189,Antoine Griezmann,fr  FRA,FW,Atlético Madrid,27,1991,35.5,127,3.57,87,19,7,10,3,1,15,0.42,8,1,1,5,0,0
190,Andrés Guardado,mx  MEX,"MF,DF",Betis,31,1986,25.9,64,2.47,51,6,1,0,6,0,6,0.23,6,0,0,0,0,0
191,Gonçalo Guedes,pt  POR,"MF,FW",Valencia,21,1996,16.3,58,3.56,39,1,7,3,7,1,11,0.68,9,0,1,1,0,0
192,Javi Guerra,es  ESP,"FW,MF",Rayo Vallecano,36,1982,2.6,13,4.96,8,0,2,0,3,0,2,0.76,1,0,0,0,1,0
193,Francis Guerrero,es  ESP,"DF,MF",Betis,22,1996,19.8,33,1.67,24,3,1,0,5,0,4,0.20,4,0,0,0,0,0
194,Ander Guevara,es  ESP,MF,Real Sociedad,21,1997,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
195,John Guidetti,se  SWE,FW,Alavés,26,1992,7.0,14,2.00,13,0,1,0,0,0,2,0.29,2,0,0,0,0,0
196,Gerard Gumbau,es  ESP,MF,Leganés,23,1994,13.3,20,1.50,8,4,0,2,4,2,2,0.15,1,0,0,1,0,0
197,Serdar Gürler,tr  TUR,"FW,MF",Huesca,26,1991,5.4,14,2.61,10,1,0,1,1,1,1,0.19,1,0,0,0,0,0
198,Gorka Guruzeta,es  ESP,"FW,MF",Athletic Club,21,1996,0.6,1,1.80,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
199,Hacen,mr  MTN,FW,Valladolid,20,1997,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
200,Uche Henry Agbo,ng  NGA,MF,Rayo Vallecano,22,1995,4.1,4,0.97,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0
201,Mario Hermoso,es  ESP,DF,Espanyol,23,1995,31.2,20,0.64,14,0,1,5,0,0,2,0.06,1,0,0,1,0,0
202,Lucas Hernández,fr  FRA,DF,Atlético Madrid,22,1996,12.4,8,0.64,6,0,1,0,1,0,0,0.00,0,0,0,0,0,0
203,Theo Hernández,fr  FRA,DF,Real Sociedad,20,1997,22.0,46,2.10,29,3,4,3,4,3,5,0.23,3,0,0,0,1,1
204,Yangel Herrera,ve  VEN,"MF,DF",Huesca,20,1998,12.8,21,1.64,11,1,2,4,3,0,2,0.16,0,0,0,2,0,0
205,Iago Herrerín,es  ESP,GK,Athletic Club,30,1988,31.0,6,0.19,5,1,0,0,0,0,1,0.03,1,0,0,0,0,0
206,Andrew Hjulsager,dk  DEN,"MF,FW",Celta Vigo,23,1995,4.0,7,1.75,7,0,0,0,0,0,3,0.75,3,0,0,0,0,0
207,Wesley Hoedt,nl  NED,DF,Celta Vigo,24,1994,9.9,6,0.60,5,0,0,1,0,0,1,0.10,1,0,0,0,0,0
208,Robert Ibáñez,es  ESP,"DF,FW",Getafe,25,1993,0.8,2,2.37,0,0,0,0,2,0,0,0.00,0,0,0,0,0,0
209,Vicente Iborra,es  ESP,"MF,FW",Villarreal,30,1988,18.5,28,1.51,25,0,0,1,2,0,5,0.27,4,0,0,1,0,0
210,Borja Iglesias,es  ESP,FW,Espanyol,25,1993,34.2,81,2.37,48,0,10,12,10,1,10,0.29,5,0,1,4,0,0
211,Asier Illarramendi,es  ESP,MF,Real Sociedad,28,1990,20.2,24,1.19,14,6,1,3,0,0,2,0.10,1,1,0,0,0,0
212,Giannelli Imbula,cd  COD,MF,Rayo Vallecano,25,1992,19.2,48,2.49,32,5,6,0,3,2,4,0.21,4,0,0,0,0,0
213,Pablo Insua,es  ESP,DF,Huesca,24,1993,8.6,1,0.12,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
214,Gorka Iraizoz,es  ESP,GK,Girona,37,1981,6.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
215,Carlos Isaac,es  ESP,DF,Atlético Madrid,20,1998,1.0,2,2.00,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
216,Isco,es  ESP,"MF,FW",Real Madrid,26,1992,13.2,53,4.00,43,4,0,2,3,1,2,0.15,2,0,0,0,0,0
217,Manuel Iturra,cl  CHI,MF,Villarreal,34,1984,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
218,Ander Iturraspe,es  ESP,MF,Athletic Club,29,1989,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
219,Ivi,es  ESP,"MF,FW",Valladolid,24,1994,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
220,Adnan Januzaj,be  BEL,"FW,MF",Real Sociedad,23,1995,13.9,59,4.23,29,15,6,5,4,0,7,0.50,5,0,1,0,1,0
221,Jason,es  ESP,"MF,DF",Levante,24,1994,25.9,55,2.12,37,4,2,0,9,3,8,0.31,7,0,0,0,1,0
222,Mathias Jensen,dk  DEN,"MF,FW",Celta Vigo,22,1996,2.6,4,1.53,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
223,Jesé,es  ESP,"FW,MF",Betis,25,1993,8.7,20,2.31,11,0,4,3,1,1,1,0.12,0,0,0,1,0,0
224,Joaquín,es  ESP,"FW,DF",Betis,37,1981,18.8,82,4.35,56,10,7,3,4,2,5,0.27,3,0,1,0,1,0
225,Jony,es  ESP,"MF,FW",Alavés,27,1991,33.0,128,3.88,61,46,11,5,1,4,16,0.48,7,6,1,1,0,1
226,Joan Jordán,es  ESP,MF,Eibar,24,1994,31.9,123,3.85,59,46,6,2,8,2,9,0.28,5,3,0,0,1,0
227,Willian José,br  BRA,FW,Real Sociedad,26,1991,26.3,59,2.24,51,0,0,6,1,1,4,0.15,3,0,0,1,0,0
228,Aleksandar Jovanović,rs  SRB,GK,Huesca,25,1992,12.0,1,0.08,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
229,Jozabed,es  ESP,MF,Celta Vigo,27,1991,12.8,22,1.71,19,0,0,0,1,2,0,0.00,0,0,0,0,0,0
230,Miguel Juan Llambrich,es  ESP,DF,Villarreal,22,1996,6.0,11,1.82,10,0,0,0,0,1,1,0.17,1,0,0,0,0,0
231,Juanmi,es  ESP,"FW,MF",Real Sociedad,25,1993,16.9,28,1.65,17,0,3,5,3,0,6,0.35,3,0,0,2,1,0
232,Juanpe,es  ESP,DF,Girona,27,1991,30.7,13,0.42,9,1,0,3,0,0,0,0.00,0,0,0,0,0,0
233,Juanpi,ve  VEN,"MF,FW",Huesca,24,1994,7.4,22,2.96,10,4,1,2,5,0,5,0.67,1,2,0,0,2,0
234,David Juncà,es  ESP,DF,Celta Vigo,24,1993,19.5,33,1.69,24,3,3,1,2,0,4,0.21,4,0,0,0,0,0
235,Vinicius Júnior,br  BRA,FW,Real Madrid,18,2000,9.7,44,4.56,28,1,5,4,5,1,5,0.52,3,0,1,0,1,0
236,Gaël Kakuta,cd  COD,"MF,FW",Rayo Vallecano,27,1991,8.0,15,1.88,12,2,0,0,0,1,0,0.00,0,0,0,0,0,0
237,Nikola Kalinić,hr  CRO,FW,Atlético Madrid,30,1988,7.1,8,1.12,6,0,1,1,0,0,2,0.28,1,0,0,1,0,0
238,Lee Kangin,kr  KOR,"FW,MF",Valencia,17,2001,0.3,1,3.75,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
239,Wilfrid Kaptoum,cm  CMR,MF,Betis,22,1996,8.6,5,0.58,2,0,1,0,2,0,0,0.00,0,0,0,0,0,0
240,Keko,es  ESP,"MF,FW",Valladolid,26,1991,17.0,42,2.47,30,1,7,2,2,0,3,0.18,3,0,0,0,0,0
241,Kike,es  ESP,FW,Eibar,28,1989,14.4,32,2.22,23,0,1,4,4,0,0,0.00,0,0,0,0,0,0
242,Simon Kjær,dk  DEN,DF,Sevilla,29,1989,22.3,9,0.40,8,0,0,1,0,0,0,0.00,0,0,0,0,0,0
243,Kenan Kodro,ba  BIH,"FW,MF",Athletic Club,24,1993,1.8,3,1.68,3,0,0,0,0,0,1,0.56,1,0,0,0,0,0
244,Koke,es  ESP,MF,Atlético Madrid,26,1992,28.7,97,3.38,64,24,2,5,2,0,7,0.24,4,1,0,1,1,0
245,Geoffrey Kondogbia,cf  CTA,MF,Valencia,25,1993,13.8,21,1.52,18,0,2,1,0,0,2,0.14,2,0,0,0,0,0
246,Vasyl Kravets,ua  UKR,DF,Leganés,20,1997,5.3,11,2.06,9,1,1,0,0,0,0,0.00,0,0,0,0,0,0
247,Toni Kroos,de  GER,MF,Real Madrid,28,1990,24.7,100,4.05,53,41,4,0,1,1,9,0.36,5,4,0,0,0,0
248,Víctor Laguardia,es  ESP,DF,Alavés,28,1989,36.0,12,0.33,9,1,0,1,1,0,3,0.08,3,0,0,0,0,0
249,Diego Lainez,mx  MEX,"MF,FW",Betis,18,2000,3.9,12,3.06,8,1,1,0,2,0,1,0.25,1,0,0,0,0,0
250,Toni Lato,es  ESP,DF,Valencia,20,1997,3.0,5,1.67,5,0,0,0,0,0,1,0.33,1,0,0,0,0,0
251,Miguel Layún,mx  MEX,"MF,DF",Villarreal,30,1988,5.6,16,2.85,4,10,1,1,0,0,1,0.18,0,1,0,0,0,0
252,Robin Le Normand,fr  FRA,DF,Real Sociedad,21,1996,3.2,3,0.95,1,0,0,2,0,0,1,0.32,0,0,0,1,0,0
253,Wu Lei,cn  CHN,"FW,MF",Espanyol,26,1991,11.8,23,1.95,13,0,2,5,2,1,3,0.25,1,0,0,1,1,0
254,Iñigo Lekue,es  ESP,DF,Athletic Club,25,1993,2.3,3,1.28,2,1,0,0,0,0,1,0.43,1,0,0,0,0,0
255,Thomas Lemar,fr  FRA,"MF,FW",Atlético Madrid,22,1995,20.2,59,2.92,39,11,5,1,3,0,6,0.30,6,0,0,0,0,0
256,Clément Lenglet,fr  FRA,DF,Barcelona,23,1995,21.5,1,0.05,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
257,Pedro León,es  ESP,"MF,FW",Eibar,31,1986,4.7,6,1.27,3,2,0,0,0,1,0,0.00,0,0,0,0,0,0
258,Sergio León,es  ESP,"FW,MF",Betis,29,1989,7.1,14,1.97,8,0,2,1,3,0,3,0.42,1,0,1,1,0,0
259,Diego Llorente,es  ESP,DF,Real Sociedad,24,1993,19.5,8,0.41,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0
260,Marcos Llorente,es  ESP,MF,Real Madrid,23,1995,6.0,7,1.17,7,0,0,0,0,0,1,0.17,1,0,0,0,0,0
261,Giovani Lo Celso,ar  ARG,"MF,FW",Betis,22,1996,26.6,79,2.97,58,1,2,6,10,2,15,0.56,12,0,0,1,2,0
262,Stanislav Lobotka,sk  SVK,MF,Celta Vigo,23,1994,27.7,49,1.77,43,0,2,2,2,0,5,0.18,4,0,0,1,0,0
263,Samuele Longo,it  ITA,"FW,MF",Huesca,26,1992,6.2,7,1.13,4,0,1,1,1,0,2,0.32,1,0,0,1,0,0
264,Pedro López Muñoz,es  ESP,DF,Levante,34,1983,5.2,13,2.52,11,0,1,0,1,0,2,0.39,1,0,0,0,1,0
265,Alejandro López,es  ESP,MF,Espanyol,21,1997,1.2,2,1.61,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
266,David López,es  ESP,DF,Espanyol,28,1989,20.2,17,0.84,14,0,0,1,2,0,3,0.15,1,0,0,1,1,0
267,Diego López,es  ESP,GK,Espanyol,36,1981,38.0,2,0.05,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
268,Javi López,es  ESP,DF,Espanyol,32,1986,21.6,37,1.71,32,1,1,1,1,1,3,0.14,3,0,0,0,0,0
269,Lluis López,es  ESP,DF,Espanyol,21,1997,5.8,2,0.35,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
270,Pau López,es  ESP,GK,Betis,23,1994,33.0,4,0.12,4,0,0,0,0,0,1,0.03,1,0,0,0,0,0
271,Roberto López,es  ESP,MF,Real Sociedad,18,2000,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
272,Unai López,es  ESP,MF,Athletic Club,22,1995,3.6,3,0.82,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
273,Anthony Lozano,hn  HON,"FW,MF",Girona,25,1993,8.1,20,2.47,9,1,1,5,4,0,4,0.49,0,0,0,3,1,0
274,José Luis Gayà,es  ESP,DF,Valencia,23,1995,34.9,56,1.61,49,2,2,0,3,0,3,0.09,2,0,0,0,1,0
275,José Luis Morales,es  ESP,"FW,MF",Levante,31,1987,35.5,115,3.24,66,0,25,6,16,2,18,0.51,7,0,5,2,4,0
276,Filipe Luís,br  BRA,DF,Atlético Madrid,32,1985,22.6,26,1.15,22,2,1,0,0,1,2,0.09,2,0,0,0,0,0
277,Luisinho,pt  POR,DF,Huesca,33,1985,5.6,6,1.07,4,1,0,1,0,0,0,0.00,0,0,0,0,0,0
278,Douglas Luiz,br  BRA,MF,Girona,20,1998,16.6,24,1.45,16,4,2,1,1,0,2,0.12,1,0,0,1,0,0
279,Antonio Luna,es  ESP,DF,Levante,27,1991,14.0,21,1.50,17,2,1,1,0,0,4,0.29,4,0,0,0,0,0
280,Andriy Lunin,ua  UKR,GK,Leganés,19,1999,4.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
281,Nemanja Maksimović,rs  SRB,MF,Getafe,23,1995,35.7,30,0.84,27,0,0,2,1,0,4,0.11,4,0,0,0,0,0
282,Malcom,br  BRA,"FW,DF",Barcelona,21,1997,6.8,20,2.93,16,1,1,2,0,0,4,0.59,4,0,0,0,0,0
283,Hugo Mallo,es  ESP,DF,Celta Vigo,27,1991,34.4,60,1.75,48,8,2,0,1,1,7,0.20,7,0,0,0,0,0
284,Aïssa Mandi,dz  ALG,DF,Betis,26,1991,34.0,32,0.94,32,0,0,0,0,0,2,0.06,2,0,0,0,0,0
285,Martín Mantovani,ar  ARG,DF,Huesca,34,1984,7.8,2,0.26,1,0,0,1,0,0,1,0.13,0,0,0,1,0,0
286,Fran Manzanara,es  ESP,"DF,MF",Levante,21,1996,1.7,1,0.57,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
287,Marcelo,br  BRA,DF,Real Madrid,30,1988,20.6,65,3.16,56,1,5,3,0,0,7,0.34,5,0,1,1,0,0
288,Óscar de Marcos,es  ESP,"DF,FW",Athletic Club,29,1989,26.9,49,1.82,41,4,2,0,1,1,3,0.11,2,1,0,0,0,0
289,Miguel Marí,es  ESP,MF,Eibar,21,1997,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
290,José María Giménez,uy  URU,DF,Atlético Madrid,23,1995,19.7,6,0.30,4,1,0,0,0,1,0,0.00,0,0,0,0,0,0
291,Mariano,do  DOM,FW,Real Madrid,24,1993,5.0,9,1.81,6,0,1,2,0,0,0,0.00,0,0,0,0,0,0
292,Adrián Marín,es  ESP,"DF,MF",Alavés,21,1997,3.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
293,Guillermo Maripán,cl  CHI,DF,Alavés,24,1994,22.3,13,0.58,6,2,0,4,1,0,5,0.22,2,1,0,2,0,0
294,Roger Martí,es  ESP,FW,Levante,27,1991,21.0,32,1.53,20,0,3,3,6,0,2,0.10,0,0,1,0,1,0
295,Iñigo Martínez,es  ESP,DF,Athletic Club,27,1991,32.2,12,0.37,8,1,0,1,2,0,1,0.03,0,0,0,0,1,0
296,Gelson Martins,pt  POR,FW,Atlético Madrid,23,1995,2.5,7,2.75,4,0,0,0,3,0,2,0.79,1,0,0,0,1,0
297,Jordi Masip,es  ESP,GK,Valladolid,29,1989,35.0,6,0.17,4,2,0,0,0,0,1,0.03,0,1,0,0,0,0
298,Jaime Mata,es  ESP,"FW,MF",Getafe,29,1988,27.0,37,1.37,27,0,3,2,5,0,6,0.22,5,0,0,0,1,0
299,Borja Mayoral,es  ESP,FW,Levante,21,1997,18.0,32,1.78,27,1,1,0,3,0,5,0.28,5,0,0,0,0,0
300,Róbert Mazáň,sk  SVK,DF,Celta Vigo,24,1994,1.0,2,2.00,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
301,Álvaro Medrán,es  ESP,MF,Rayo Vallecano,24,1994,12.8,41,3.21,21,15,0,0,2,3,0,0.00,0,0,0,0,0,0
302,Óscar Melendo,es  ESP,"MF,FW",Espanyol,20,1997,22.2,67,3.02,57,3,3,1,3,0,8,0.36,7,0,0,0,1,0
303,Gonzalo Melero,es  ESP,MF,Huesca,24,1994,14.9,41,2.74,36,0,0,1,3,1,4,0.27,3,0,0,0,1,0
304,Arthur Melo,br  BRA,MF,Barcelona,21,1996,15.9,26,1.64,23,0,0,0,3,0,2,0.13,1,0,0,0,1,0
305,Brais Méndez,es  ESP,"MF,FW",Celta Vigo,21,1997,26.1,80,3.07,50,16,1,6,7,0,14,0.54,8,3,1,1,1,0
306,Gabriel Mercado,ar  ARG,DF,Sevilla,31,1987,19.3,7,0.36,4,1,0,0,1,1,1,0.05,0,0,0,0,1,0
307,Mikel Merino,es  ESP,MF,Real Sociedad,22,1996,22.8,40,1.75,31,1,2,0,6,0,6,0.26,4,0,0,0,2,0
308,Sabin Merino,es  ESP,"FW,MF",Leganés,26,1992,3.3,5,1.53,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0
309,Martín Merquelanz,es  ESP,MF,Real Sociedad,23,1995,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
310,Roque Mesa,es  ESP,MF,Sevilla,29,1989,19.4,51,2.63,33,2,2,5,3,6,6,0.31,4,0,1,0,0,1
311,Lionel Messi,ar  ARG,FW,Barcelona,31,1987,30.1,219,7.27,129,15,35,11,28,1,34,1.13,19,1,5,5,4,0
312,Míchel,es  ESP,MF,Valladolid,30,1988,28.4,85,3.00,52,26,2,0,1,4,4,0.14,2,2,0,0,0,0
313,Miguel,es  ESP,MF,Valladolid,18,1999,0.1,1,7.50,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
314,Pere Milla,es  ESP,"FW,MF",Eibar,25,1992,3.8,6,1.58,3,1,2,0,0,0,0,0.00,0,0,0,0,0,0
315,Santi Mina,es  ESP,FW,Valencia,22,1995,20.6,33,1.60,24,0,3,2,4,0,5,0.24,4,0,1,0,0,0
316,Ignasi Miquel,es  ESP,DF,Getafe,25,1992,3.5,1,0.28,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
317,Jorge Miramón,es  ESP,DF,Huesca,29,1989,27.7,49,1.77,41,3,2,1,1,1,1,0.04,1,0,0,0,0,0
318,Luka Modrić,hr  CRO,MF,Real Madrid,32,1985,29.0,110,3.80,80,12,4,5,4,5,14,0.48,8,2,1,2,0,1
319,Johan Mojica,co  COL,"DF,MF",Girona,25,1992,0.2,1,4.50,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
320,Jorge Molina,es  ESP,FW,Getafe,36,1982,29.4,76,2.58,55,0,11,5,4,1,9,0.31,7,0,1,1,0,0
321,Victor Mollejo,es  ESP,"FW,MF",Atlético Madrid,17,2001,0.7,2,2.77,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
322,Francisco Montero,es  ESP,DF,Atlético Madrid,19,1999,4.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
323,Emre Mor,tr  TUR,"FW,MF",Celta Vigo,21,1997,4.1,7,1.71,7,0,0,0,0,0,1,0.24,1,0,0,0,0,0
324,Álvaro Morata,es  ESP,FW,Atlético Madrid,25,1992,12.0,24,1.99,14,0,3,0,7,0,5,0.42,3,0,1,0,1,0
325,Álex Moreno,es  ESP,DF,Rayo Vallecano,25,1993,34.8,71,2.04,58,4,4,2,2,1,6,0.17,6,0,0,0,0,0
326,Gerard Moreno,es  ESP,FW,Villarreal,26,1992,25.7,67,2.60,49,0,7,9,1,1,5,0.19,1,0,2,2,0,0
327,Héctor Moreno,mx  MEX,DF,Real Sociedad,30,1988,21.5,7,0.33,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
328,Sergio Moreno,es  ESP,MF,Rayo Vallecano,19,1999,0.2,1,6.43,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
329,Manu Morlanes,es  ESP,MF,Villarreal,19,1999,6.8,14,2.07,14,0,0,0,0,0,4,0.59,4,0,0,0,0,0
330,Loren Morón,es  ESP,FW,Betis,24,1993,21.7,35,1.61,20,0,2,2,10,1,2,0.09,1,0,0,0,1,0
331,Toni Moya,es  ESP,DF,Atlético Madrid,20,1998,1.0,1,1.00,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0
332,Javi Moyano,es  ESP,DF,Valladolid,32,1986,23.3,21,0.90,17,2,0,1,1,0,1,0.04,1,0,0,0,0,0
333,Iker Muniain,es  ESP,"FW,MF",Athletic Club,25,1992,26.5,70,2.64,52,3,5,3,7,0,9,0.34,5,0,0,1,3,0
334,Marc Muniesa,es  ESP,"DF,MF",Girona,26,1992,15.6,23,1.47,18,4,1,0,0,0,0,0.00,0,0,0,0,0,0
335,Aihen Muñoz,es  ESP,DF,Real Sociedad,20,1997,10.6,12,1.14,10,0,1,1,0,0,0,0.00,0,0,0,0,0,0
336,Ezequiel Muñoz,ar  ARG,DF,Leganés,27,1990,2.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
337,Joaquín Muñoz,es  ESP,MF,Atlético Madrid,19,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
338,Luis Muriel,co  COL,"MF,FW",Sevilla,27,1991,1.4,3,2.20,2,0,1,0,0,0,1,0.73,1,0,0,0,0,0
339,Damián Musto,ar  ARG,MF,Huesca,31,1987,18.7,22,1.17,18,0,0,1,2,1,2,0.11,1,0,0,0,1,0
340,Naldo,br  BRA,DF,Espanyol,29,1988,15.1,2,0.13,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
341,Ximo Navarro,es  ESP,DF,Alavés,28,1990,28.1,30,1.07,18,4,4,1,3,0,5,0.18,4,0,0,0,1,0
342,Jesús Navas,es  ESP,"DF,MF",Sevilla,32,1985,30.1,76,2.52,68,1,5,2,0,0,10,0.33,9,0,0,1,0,0
343,Keylor Navas,cr  CRC,GK,Real Madrid,31,1986,10.0,1,0.10,1,0,0,0,0,0,1,0.10,1,0,0,0,0,0
344,Raúl Navas,es  ESP,DF,Real Sociedad,30,1988,14.6,12,0.82,9,0,0,1,0,2,0,0.00,0,0,0,0,0,0
345,Neto,br  BRA,GK,Valencia,29,1989,34.0,3,0.09,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
346,Saúl Ñíguez,es  ESP,"MF,DF",Atlético Madrid,23,1994,32.5,43,1.32,30,1,3,3,4,2,5,0.15,4,0,0,1,0,0
347,Peru Nolaskoain,es  ESP,DF,Athletic Club,19,1998,5.2,4,0.78,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
348,Nolito,es  ESP,FW,Sevilla,31,1986,0.8,2,2.37,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0
349,Unai Núñez,es  ESP,DF,Athletic Club,21,1997,11.8,5,0.42,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0
350,Allan Nyom,cm  CMR,DF,Leganés,30,1988,19.0,34,1.79,31,0,2,1,0,0,2,0.11,2,0,0,0,0,0
351,Jan Oblak,si  SVN,GK,Atlético Madrid,25,1993,37.0,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
352,Álvaro Odriozola,es  ESP,DF,Real Madrid,22,1995,13.1,30,2.29,21,0,4,0,5,0,5,0.38,3,0,0,0,2,0
353,Dani Ojeda,es  ESP,"MF,DF",Leganés,23,1994,2.1,4,1.87,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0
354,Lucas Olaza,uy  URU,DF,Celta Vigo,24,1994,10.0,13,1.30,11,1,1,0,0,0,3,0.30,2,1,0,0,0,0
355,Oier Olazábal,es  ESP,GK,Levante,28,1989,21.0,1,0.05,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
356,Kiko Olivas,es  ESP,DF,Valladolid,29,1988,34.4,10,0.29,10,0,0,0,0,0,0,0.00,0,0,0,0,0,0
357,Paulo Oliveira,pt  POR,DF,Eibar,26,1992,24.9,4,0.16,4,0,0,0,0,0,1,0.04,1,0,0,0,0,0
358,Mathías Olivera,uy  URU,"DF,MF",Getafe,20,1997,11.2,14,1.37,8,0,2,0,3,1,2,0.20,1,0,0,0,1,0
359,Kenneth Omeruo,ng  NGA,DF,Leganés,24,1993,27.0,7,0.26,6,0,1,0,0,0,0,0.00,0,0,0,0,0,0
360,Fabián Orellana,cl  CHI,"MF,FW",Eibar,32,1986,30.4,121,3.98,71,11,23,4,11,1,10,0.33,7,2,1,0,0,0
361,Mikel Oyarzabal,es  ESP,"FW,MF",Real Sociedad,21,1997,35.0,96,2.74,67,8,10,4,6,1,17,0.49,9,2,2,2,2,0
362,Fernando Pacheco,es  ESP,GK,Alavés,26,1992,35.0,4,0.11,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
363,Rubén Pardo,es  ESP,"MF,FW",Real Sociedad,25,1992,15.2,58,3.82,35,17,3,2,1,0,4,0.26,2,2,0,0,0,0
364,Daniel Parejo,es  ESP,MF,Valencia,29,1989,34.0,137,4.03,75,52,2,4,2,2,14,0.41,10,4,0,0,0,0
365,Thomas Partey,gh  GHA,MF,Atlético Madrid,25,1993,23.0,51,2.22,36,7,3,1,4,0,9,0.39,5,1,2,0,1,0
366,Gabriel Paulista,br  BRA,DF,Valencia,27,1990,29.1,14,0.48,13,0,0,1,0,0,3,0.10,2,0,0,1,0,0
367,Alfonso Pedraza,es  ESP,"DF,FW",Villarreal,22,1996,23.3,44,1.89,36,1,4,2,0,1,7,0.30,5,0,1,1,0,0
368,Pedrosa,es  ESP,DF,Espanyol,20,1998,8.5,8,0.94,7,1,0,0,0,0,0,0.00,0,0,0,0,0,0
369,Rubén Peña,es  ESP,DF,Eibar,27,1991,29.7,77,2.59,59,5,8,2,2,1,6,0.20,5,0,1,0,0,0
370,Carles Pérez,es  ESP,FW,Barcelona,20,1998,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
371,Hernán Pérez,py  PAR,"FW,MF",Espanyol,29,1989,8.8,28,3.17,22,0,4,2,0,0,2,0.23,2,0,0,0,0,0
372,Rubén Pérez,es  ESP,MF,Leganés,29,1989,27.5,40,1.46,34,3,2,0,1,0,5,0.18,4,0,1,0,0,0
373,Pablo Piatti,ar  ARG,"FW,MF",Espanyol,29,1989,8.3,32,3.88,19,3,2,1,5,2,0,0.00,0,0,0,0,0,0
374,Cristiano Piccini,it  ITA,DF,Valencia,25,1992,20.8,24,1.16,17,1,3,1,2,0,1,0.05,1,0,0,0,0,0
375,Tomás Pina Isla,es  ESP,MF,Alavés,30,1987,26.0,45,1.73,37,2,1,0,5,0,2,0.08,1,0,0,0,1,0
376,Gerard Piqué,es  ESP,DF,Barcelona,31,1987,35.0,25,0.71,17,0,2,4,1,1,6,0.17,2,0,1,2,1,0
377,Carles Planas,es  ESP,"DF,MF",Girona,27,1991,4.7,6,1.29,6,0,0,0,0,0,2,0.43,2,0,0,0,0,0
378,Óscar Plano,es  ESP,"MF,FW",Valladolid,27,1991,29.9,68,2.27,49,5,3,3,6,2,8,0.27,6,1,0,0,1,0
379,Stiven Plaza,ec  ECU,"FW,MF",Valladolid,19,1999,0.4,1,2.37,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
