,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SoTA_Performance,GA_Performance,Saves_Performance,Save%_Performance,CS_Performance,PSxG_Performance,PKatt_Penalty Kicks,PKA_Penalty Kicks,PKsv_Penalty Kicks,PKm_Penalty Kicks,Cmp_Launched,Att_Launched,Cmp%_Launched,Att_Passes,Thr_Passes,Launch%_Passes,AvgLen_Passes,Att_Goal Kicks,Launch%_Goal Kicks,AvgLen_Goal Kicks,Opp_Crosses,Stp_Crosses,Stp%_Crosses,#OPA_Sweeper,AvgDist_Sweeper,Match Report
10,2020-12-19,Sat,La Liga,Matchweek 14,Home,D 2–2,Barcelona,Valencia,Y,GK,90,4,2,2,50.0,0,2.6,0,0,0,0,5,9,55.6,25,5,28.0,34.4,6,33.3,29.0,3,0,0.0,0,14.8,Match Report
11,2020-12-22,Tue,La Liga,Matchweek 15,Away,W 3–0,Barcelona,Valladolid,Y,GK,90,5,0,5,100.0,1,0.1,0,0,0,0,11,19,57.9,32,5,37.5,32.5,11,63.6,41.2,7,1,14.3,0,12.0,Match Report
12,2020-12-29,Tue,La Liga,Matchweek 16,Home,D 1–1,Barcelona,Eibar,Y*,GK,90,3,1,2,66.7,0,0.3,0,0,0,0,6,10,60.0,35,6,22.9,28.8,4,50.0,49.8,10,1,10.0,1,16.5,Match Report
13,2021-01-03,Sun,La Liga,Matchweek 17,Away,W 1–0,Barcelona,Huesca,Y,GK,90,4,0,4,100.0,1,0.5,0,0,0,0,2,4,50.0,24,7,12.5,27.5,3,33.3,30.3,6,2,33.3,0,13.5,Match Report
14,2021-01-06,Wed,La Liga,Matchweek 2,Away,W 3–2,Barcelona,Athletic Club,Y,GK,90,4,2,2,50.0,0,1.5,0,0,0,0,3,6,50.0,25,8,20.0,31.2,4,25.0,33.5,5,1,20.0,0,15.0,Match Report
15,2021-01-09,Sat,La Liga,Matchweek 18,Away,W 4–0,Barcelona,Granada,Y,GK,90,4,0,4,100.0,1,0.2,0,0,0,0,3,3,100.0,33,8,3.0,22.8,7,28.6,25.6,6,3,50.0,0,13.8,Match Report
16,2021-01-13,Wed,Supercopa de España,Semi-finals,Away,D 1  (3)  –1  (2),Barcelona,Real Sociedad,Y,GK,120,6,1,6,100.0,,,1,1,0,0,,,,,,,,,,,,,,,,Match Report
17,2021-01-17,Sun,Supercopa de España,Final,Home,L 2–3,Barcelona,Athletic Club,Y,GK,120,4,3,1,25.0,,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
18,2021-01-21,Thu,Copa del Rey,Round of 32,Away,W 2–0,Barcelona,Cornellà,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
19,2021-01-24,Sun,La Liga,Matchweek 20,Away,W 2–0,Barcelona,Elche,Y,GK,90,2,0,2,100.0,1,0.6,0,0,0,0,3,3,100.0,25,2,12.0,25.0,3,0.0,23.0,3,0,0.0,1,20.5,Match Report
20,2021-01-27,Wed,Copa del Rey,Round of 16,Away,W 2–1,Barcelona,Rayo Vallecano,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
21,2021-01-31,Sun,La Liga,Matchweek 21,Home,W 2–1,Barcelona,Athletic Club,Y,GK,90,2,1,2,50.0,0,0.0,0,0,0,0,7,12,58.3,42,5,26.2,30.1,3,33.3,33.0,7,2,28.6,1,16.2,Match Report
22,2021-02-03,Wed,Copa del Rey,Quarter-finals,Away,W 5–3,Barcelona,Granada,Y,GK,120,3,3,1,33.3,0,,1,1,0,0,,,,,,,,,,,,,,,,Match Report
23,2021-02-07,Sun,La Liga,Matchweek 22,Away,W 3–2,Barcelona,Betis,Y,GK,90,5,2,3,60.0,0,1.8,0,0,0,0,4,8,50.0,37,8,21.6,27.3,4,0.0,15.0,4,0,0.0,0,15.5,Match Report
24,2021-02-10,Wed,Copa del Rey,Semi-finals,Away,L 0–2,Barcelona,Sevilla,Y,GK,90,3,2,1,33.3,0,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
25,2021-02-13,Sat,La Liga,Matchweek 23,Home,W 5–1,Barcelona,Alavés,Y,GK,90,2,1,1,50.0,0,0.7,0,0,0,0,2,5,40.0,25,2,20.0,30.2,3,0.0,14.3,6,1,16.7,1,19.0,Match Report
26,2021-02-16,Tue,Champions Lg,Round of 16,Home,L 1–4,es  Barcelona,fr  Paris S-G,Y,GK,90,8,4,4,50.0,0,4.0,0,0,0,0,3,3,100.0,19,2,15.8,21.1,9,0.0,19.2,4,0,0.0,1,14.5,Match Report
27,2021-02-21,Sun,La Liga,Matchweek 24,Home,D 1–1,Barcelona,Cádiz,Y,GK,90,0,1,0,,0,0.8,1,1,0,0,1,1,100.0,21,6,4.8,22.7,5,0.0,16.2,6,2,33.3,1,21.3,Match Report
28,2021-02-24,Wed,La Liga,Matchweek 1,Home,W 3–0,Barcelona,Elche,Y,GK,90,1,0,1,100.0,1,0.1,0,0,0,0,2,3,66.7,19,1,15.8,25.5,4,0.0,23.3,6,1,16.7,0,16.0,Match Report
29,2021-02-27,Sat,La Liga,Matchweek 25,Away,W 2–0,Barcelona,Sevilla,Y,GK,90,1,0,1,100.0,1,0.1,0,0,0,0,7,14,50.0,38,6,28.9,30.2,7,42.9,43.9,5,0,0.0,1,15.3,Match Report
30,2021-03-03,Wed,Copa del Rey,Semi-finals,Home,W 3–0,Barcelona,Sevilla,Y,GK,120,1,0,2,100.0,1,,1,0,1,0,,,,,,,,,,,,,,,,Match Report
31,2021-03-06,Sat,La Liga,Matchweek 26,Away,W 2–0,Barcelona,Osasuna,Y,GK,90,3,0,3,100.0,1,1.0,0,0,0,0,3,5,60.0,28,4,14.3,24.3,7,14.3,21.9,17,1,5.9,1,15.6,Match Report
32,2021-03-10,Wed,Champions Lg,Round of 16,Away,D 1–1,es  Barcelona,fr  Paris S-G,Y,GK,90,2,1,2,100.0,0,1.2,1,1,0,0,6,7,85.7,17,4,23.5,26.1,4,75.0,41.0,2,0,0.0,0,11.0,Match Report
33,2021-03-15,Mon,La Liga,Matchweek 27,Home,W 4–1,Barcelona,Huesca,Y,GK,90,3,1,3,100.0,0,0.8,1,1,0,0,4,8,50.0,21,4,23.8,27.7,6,50.0,38.3,6,0,0.0,1,22.0,Match Report
34,2021-03-21,Sun,La Liga,Matchweek 28,Away,W 6–1,Barcelona,Real Sociedad,Y,GK,90,5,1,4,80.0,0,1.1,0,0,0,0,4,14,28.6,50,2,26.0,31.5,1,100.0,48.0,1,0,0.0,2,19.2,Match Report
35,2021-03-25,Thu,WCQ — UEFA (M),First round,Home,W 3–0,de  Germany,is  Iceland,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
36,2021-03-28,Sun,WCQ — UEFA (M),First round,Away,W 1–0,de  Germany,ro  Romania,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
37,2021-03-31,Wed,WCQ — UEFA (M),First round,Home,L 1–2,de  Germany,mk  North Macedonia,Y,GK,90,3,2,1,33.3,0,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
38,2021-04-05,Mon,La Liga,Matchweek 29,Home,W 1–0,Barcelona,Valladolid,Y,GK,90,2,0,2,100.0,1,0.0,0,0,0,0,5,7,71.4,20,7,25.0,28.6,6,33.3,33.2,6,0,0.0,0,13.3,Match Report
39,2021-04-10,Sat,La Liga,Matchweek 30,Away,L 1–2,Barcelona,Real Madrid,Y,GK,90,3,2,1,33.3,0,1.3,0,0,0,0,4,5,80.0,26,3,19.2,25.8,9,0.0,21.8,6,1,16.7,3,27.9,Match Report
40,2021-04-17,Sat,Copa del Rey,Final,Neutral,W 4–0,Barcelona,Athletic Club,Y,GK,90,1,0,1,100.0,1,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
41,2021-04-22,Thu,La Liga,Matchweek 31,Home,W 5–2,Barcelona,Getafe,Y,GK,90,0,2,0,,0,0.9,1,1,0,0,2,5,40.0,35,3,11.4,26.3,7,14.3,30.4,5,1,20.0,1,14.5,Match Report
42,2021-04-25,Sun,La Liga,Matchweek 32,Away,W 2–1,Barcelona,Villarreal,Y,GK,90,4,1,3,75.0,0,0.8,0,0,0,0,3,8,37.5,39,4,17.9,32.0,6,16.7,24.0,5,0,0.0,0,10.0,Match Report
43,2021-04-29,Thu,La Liga,Matchweek 33,Home,L 1–2,Barcelona,Granada,Y,GK,90,2,2,0,0.0,0,1.1,0,0,0,0,3,4,75.0,14,1,28.6,33.5,8,0.0,17.1,3,0,0.0,0,21.0,Match Report
44,2021-05-02,Sun,La Liga,Matchweek 34,Away,W 3–2,Barcelona,Valencia,Y,GK,90,4,2,2,50.0,0,1.9,0,0,0,0,3,9,33.3,23,6,26.1,31.0,3,100.0,57.7,3,0,0.0,1,15.6,Match Report
45,2021-05-08,Sat,La Liga,Matchweek 35,Home,D 0–0,Barcelona,Atlético Madrid,Y,GK,90,5,0,5,100.0,1,0.2,0,0,0,0,4,7,57.1,25,6,24.0,31.6,5,20.0,27.2,2,0,0.0,0,14.3,Match Report
46,2021-05-11,Tue,La Liga,Matchweek 36,Away,D 3–3,Barcelona,Levante,Y,GK,90,6,3,3,50.0,0,1.5,0,0,0,0,4,11,36.4,24,5,41.7,38.5,3,33.3,41.7,8,0,0.0,0,11.0,Match Report
47,2021-05-16,Sun,La Liga,Matchweek 37,Home,L 1–2,Barcelona,Celta Vigo,Y,GK,90,4,2,2,50.0,0,0.9,0,0,0,0,3,5,60.0,35,4,14.3,31.3,0,,,5,0,0.0,0,11.7,Match Report
48,,,,,,26-7-10,,,43/43,,3990,145,52,104,69.7,14,38.7,9,8,1,0,157,268,58.6,983,166,21.9,29.0,186,28.5,30.9,200,19,9.5,23,16.4,
