,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live_Pass Types,Dead_Pass Types,FK_Pass Types,TB_Pass Types,Press_Pass Types,Sw_Pass Types,Crs_Pass Types,CK_Pass Types,In_Corner Kicks,Out_Corner Kicks,Str_Corner Kicks,Ground_Height,Low_Height,High_Height,Left_Body Parts,Right_Body Parts,Head_Body Parts,TI_Body Parts,Other_Body Parts,Cmp,Off_Outcomes,Out_Outcomes,Int_Outcomes,Blocks_Outcomes
154,Francisco Garcia,es  ESP,DF,Rayo Vallecano,22-056,1999,8.0,358,274,84,5,0,59,7,15,2,1,1,0,192,86,80,261,8,10,77,0,286,3,3,4,11
155,Manu García,es  ESP,MF,Alavés,23-280,1998,3.4,169,148,21,12,0,36,15,8,6,2,2,1,103,21,45,9,154,2,2,1,133,0,3,6,6
156,Raúl García,es  ESP,FW,Athletic Club,35-090,1986,4.2,101,98,3,1,0,24,1,3,0,0,0,0,33,37,31,14,55,14,1,1,62,0,5,3,5
157,Rubén García,es  ESP,"MF,FW",Osasuna,28-087,1993,6.2,332,285,47,12,1,62,28,35,25,6,14,2,174,60,98,247,47,19,10,1,225,2,11,14,12
158,Saúl García,es  ESP,FW,Alavés,26-334,1994,0.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,1,0,0,0,0
159,Unai García,es  ESP,DF,Osasuna,29-248,1992,2.2,69,62,7,6,0,10,4,0,0,0,0,0,33,8,28,4,56,8,1,0,53,0,4,2,0
160,Mario Gaspar,es  ESP,"DF,MF",Villarreal,30-319,1990,1.2,82,67,15,1,0,8,1,3,0,0,0,0,57,14,11,6,58,2,14,0,65,0,0,5,1
161,Óscar Gil,es  ESP,DF,Espanyol,24-166,1997,6.5,233,184,49,3,1,22,5,7,0,0,0,0,143,52,38,14,165,5,46,1,197,1,2,5,5
162,Dani Gómez,es  ESP,FW,Levante,23-071,1998,2.2,31,28,3,0,0,9,0,0,0,0,0,0,21,8,2,6,22,1,1,1,27,0,0,0,2
163,Maxi Gómez,uy  URU,FW,Valencia,25-056,1996,6.8,146,139,7,1,0,53,3,5,0,0,0,0,77,30,39,6,96,14,2,5,100,3,4,5,6
164,Moi Gómez,es  ESP,"MF,FW",Villarreal,27-108,1994,3.3,155,148,7,1,0,36,6,4,5,3,0,0,120,17,18,48,100,4,1,1,131,1,2,7,2
165,Papu Gómez,ar  ARG,"MF,FW",Sevilla,33-236,1988,3.7,200,193,7,3,0,33,11,5,2,0,2,0,153,15,32,25,169,2,2,2,177,0,5,3,2
166,Sergi Gómez,es  ESP,DF,Espanyol,29-195,1992,7.0,292,270,22,16,0,24,7,0,0,0,0,0,231,21,40,24,256,9,0,0,256,0,2,3,2
167,Maxime Gonalons,fr  FRA,MF,Granada,32-213,1989,6.4,222,208,14,13,1,33,6,1,1,0,0,1,157,23,42,56,142,17,0,1,188,2,4,9,2
168,Diego González,es  ESP,DF,Elche,26-254,1995,5.4,191,177,14,14,0,29,5,0,0,0,0,0,138,18,35,88,90,7,0,2,160,1,2,2,5
169,Édgar González,es  ESP,DF,Betis,24-191,1997,5.9,363,355,8,6,0,17,4,0,0,0,0,0,319,16,28,76,268,12,2,1,336,1,2,3,3
170,Nicolás González,es  ESP,MF,Barcelona,19-279,2002,2.0,163,157,6,5,0,26,5,0,0,0,0,0,144,10,9,7,150,5,1,0,150,0,0,2,0
171,Roberto González,es  ESP,FW,Betis,20-276,2001,0.4,14,12,2,1,0,2,0,2,0,0,0,0,10,1,3,11,1,1,1,0,10,0,0,0,0
172,Gori,es  ESP,MF,Espanyol,19-147,2002,0.1,5,5,0,0,0,0,0,0,0,0,0,0,4,0,1,0,5,0,0,0,4,0,0,0,0
173,Andoni Gorosabel,es  ESP,DF,Real Sociedad,25-066,1996,5.9,362,280,82,8,1,26,4,7,0,0,0,0,219,78,65,22,252,9,74,0,307,0,6,15,8
174,Jaume Grau,es  ESP,MF,Osasuna,24-157,1997,0.0,4,4,0,0,0,2,0,0,0,0,0,0,4,0,0,4,0,0,0,0,2,0,0,0,0
175,Dominik Greif,sk  SVK,GK,Mallorca,24-186,1997,1.0,31,19,12,2,0,2,0,0,0,0,0,0,18,0,13,4,21,0,0,6,20,0,2,0,0
176,Arnaut Groeneveld,nl  NED,"FW,MF",Villarreal,24-251,1997,3.8,89,86,3,0,0,21,2,6,3,2,0,0,76,8,5,23,66,0,0,0,60,1,0,7,6
177,Andrés Guardado,mx  MEX,MF,Betis,35-011,1986,3.0,210,198,12,10,0,25,8,0,0,0,0,0,160,20,30,180,20,3,2,2,185,0,3,7,2
178,Sergi Guardiola,es  ESP,FW,Rayo Vallecano,30-133,1991,1.4,31,28,3,0,1,13,0,2,0,0,0,0,24,5,2,22,6,1,0,0,22,0,0,3,2
179,Nemanja Gudelj,rs  SRB,MF,Sevilla,29-327,1991,0.2,18,18,0,0,0,6,0,0,0,0,0,0,14,3,1,1,15,1,0,0,17,0,0,1,0
180,Gonçalo Guedes,pt  POR,"FW,MF",Valencia,24-314,1996,7.1,244,216,28,13,1,47,11,18,6,5,1,0,139,47,58,20,205,9,6,2,164,1,5,9,18
181,Ander Guevara,es  ESP,MF,Real Sociedad,24-094,1997,2.3,152,147,5,5,0,29,2,0,0,0,0,0,106,29,17,24,115,9,0,0,129,3,3,3,3
182,John Guidetti,se  SWE,"FW,MF",Alavés,29-177,1992,2.6,60,56,4,0,0,11,1,2,0,0,0,0,35,20,5,2,49,6,0,0,44,0,0,5,3
183,Hugo Guillamón,es  ESP,MF,Valencia,21-251,2000,5.6,277,250,27,23,0,48,20,0,2,1,1,0,193,36,48,51,203,12,2,2,243,0,7,8,4
184,Gerard Gumbau,es  ESP,MF,Elche,26-295,1994,1.2,41,40,1,0,0,12,1,0,0,0,0,0,28,5,8,33,3,2,1,0,30,0,3,0,0
185,Jon Guridi,es  ESP,MF,Real Sociedad,26-223,1995,0.1,3,3,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,3,0,0,0,0
186,Raúl Guti,es  ESP,MF,Elche,24-283,1996,6.9,238,233,5,4,0,41,9,2,1,0,0,0,193,22,23,7,225,3,0,1,201,0,6,10,4
187,Marcos Mauro López Gutiérrez,ar  ARG,DF,Cádiz,30-273,1991,1.0,13,11,2,2,0,4,0,0,0,0,0,0,5,1,7,1,10,0,0,0,7,0,0,0,0
188,Miguel Gutiérrez,es  ESP,DF,Real Madrid,20-074,2001,2.9,187,159,28,5,1,18,7,8,0,0,0,0,132,28,27,128,30,6,23,0,168,0,3,4,4
189,Munir El Haddadi,ma  MAR,FW,Sevilla,26-038,1995,0.5,11,10,1,0,0,1,0,0,0,0,0,0,7,4,0,7,0,2,1,1,8,0,0,1,0
190,Varazdat Haroyan,am  ARM,DF,Cádiz,29-046,1992,6.4,112,105,7,7,0,25,3,0,0,0,0,0,63,13,36,10,85,8,0,1,85,0,5,3,2
191,Eden Hazard,be  BEL,"FW,MF",Real Madrid,30-275,1991,3.5,166,159,7,2,1,37,1,4,2,0,0,0,136,21,9,30,124,6,2,4,147,2,0,3,4
192,Kike Hermoso,es  ESP,DF,Betis,22-060,1999,1.0,51,50,1,1,0,3,0,0,0,0,0,0,44,2,5,2,47,1,0,0,47,0,1,0,0
193,Mario Hermoso,es  ESP,DF,Atlético Madrid,26-113,1995,5.2,346,315,31,7,0,33,27,4,0,0,0,0,224,45,77,250,46,15,24,2,300,1,9,7,5
194,Aridane Hernández,gq  EQG,DF,Osasuna,32-200,1989,5.8,239,227,12,10,0,34,10,0,0,0,0,0,155,19,65,37,175,16,1,1,193,0,10,4,0
195,Héctor Herrera,mx  MEX,MF,Atlético Madrid,31-173,1990,1.7,118,113,5,4,0,7,5,2,0,0,0,0,84,14,20,15,95,6,1,0,103,0,4,4,0
196,Sergio Herrera,es  ESP,GK,Osasuna,28-126,1993,8.0,231,152,79,30,0,8,8,0,0,0,0,0,42,3,186,10,175,3,0,17,132,0,4,4,0
197,Matthew Hoppe,us  USA,FW,Mallorca,20-210,2001,1.0,29,24,5,0,0,11,0,0,0,0,0,0,21,6,2,3,22,2,0,0,21,0,1,0,3
198,Robert Ibáñez,es  ESP,MF,Osasuna,28-201,1993,0.9,38,37,1,0,0,17,1,1,0,0,0,0,24,9,5,15,19,3,1,0,32,0,0,0,2
199,Vicente Iborra,es  ESP,MF,Villarreal,33-266,1988,0.0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0
200,Oussama Idrissi,ma  MAR,"FW,MF",Sevilla,25-225,1996,0.8,33,31,2,0,0,6,0,0,0,0,0,0,22,7,4,4,25,1,2,0,25,1,0,2,1
201,Iglesias,es  ESP,DF,Getafe,23-098,1998,3.0,124,88,36,3,0,13,6,6,2,1,1,0,41,20,63,4,79,6,31,0,65,1,1,6,11
202,Borja Iglesias,es  ESP,FW,Betis,28-265,1993,4.0,69,62,7,0,0,20,2,2,1,0,0,0,53,9,7,17,47,1,0,0,51,0,1,3,2
203,Alexander Isak,se  SWE,FW,Real Sociedad,22-018,1999,3.5,52,48,4,0,1,13,0,3,0,0,0,0,36,10,6,11,36,0,1,1,42,0,1,1,2
204,Isco,es  ESP,MF,Real Madrid,29-171,1992,1.9,128,118,10,7,1,22,3,3,3,0,2,0,102,6,20,12,114,1,0,0,112,1,2,2,2
205,Nicolas Jackson,sn  SEN,FW,Villarreal,20-111,2001,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
206,Jakub Jankto,cz  CZE,"MF,DF",Getafe,25-263,1996,2.6,96,87,9,1,0,25,3,8,1,0,1,0,61,13,22,68,13,4,7,2,71,2,3,2,4
207,Adnan Januzaj,be  BEL,"FW,MF",Real Sociedad,26-246,1995,2.7,94,75,19,6,1,20,9,9,13,1,9,0,56,14,24,85,7,0,0,0,60,0,4,5,4
208,Jason,es  ESP,MF,Valencia,27-095,1994,0.7,15,12,3,1,0,2,1,2,0,0,0,0,9,3,3,1,11,1,2,0,11,0,1,0,1
209,Luis Javier Suárez,co  COL,FW,Granada,23-311,1997,6.3,97,95,2,0,0,31,3,5,0,0,0,0,55,15,27,18,64,4,0,2,53,0,5,5,7
210,Álvaro Jiménez,es  ESP,"MF,FW",Cádiz,26-143,1995,1.6,40,37,3,0,0,11,4,10,1,0,1,0,19,9,12,5,29,2,2,1,23,0,3,0,3
211,Joaquín,es  ESP,"FW,MF",Betis,40-080,1981,0.7,44,41,3,0,0,9,2,3,1,0,1,0,31,7,6,1,41,0,2,0,37,0,0,0,2
212,Frenkie de Jong,nl  NED,MF,Barcelona,24-150,1997,5.5,386,378,8,6,4,82,6,9,0,0,0,0,320,34,32,22,342,9,2,3,353,1,2,4,6
213,Luuk de Jong,nl  NED,FW,Barcelona,31-043,1990,2.3,60,57,3,0,0,18,0,0,0,0,0,0,48,7,5,8,46,2,0,0,50,0,0,3,0
214,Joan Jordán,es  ESP,MF,Sevilla,27-095,1994,4.9,320,315,5,5,0,60,17,2,0,0,0,0,242,38,40,48,255,15,0,2,283,0,3,8,3
215,Josan,es  ESP,DF,Elche,31-310,1989,3.6,126,108,18,0,0,19,3,17,0,0,0,0,65,35,26,12,92,3,18,0,87,1,2,10,9
216,Willian José,br  BRA,FW,Betis,29-320,1991,2.9,78,71,7,0,1,24,3,0,0,0,0,0,49,19,10,6,63,2,0,6,59,2,3,4,2
217,Joselu,es  ESP,FW,Alavés,31-196,1990,5.7,193,182,11,0,0,74,1,10,0,0,0,0,79,57,57,28,85,22,0,10,126,2,2,9,3
218,Josema,es  ESP,DF,Elche,25-125,1996,0.7,10,8,2,2,0,2,0,0,0,0,0,0,3,2,5,7,2,0,0,0,6,0,1,2,0
219,Luka Jović,rs  SRB,"FW,MF",Real Madrid,23-290,1997,0.7,12,11,1,1,0,6,1,1,0,0,0,0,5,3,4,6,3,1,0,0,8,0,0,0,0
220,José Juan Macías,mx  MEX,FW,Getafe,22-017,1999,2.2,45,43,2,0,0,10,0,4,0,0,0,0,29,7,9,4,32,4,0,1,30,0,1,3,2
221,Juanmi,es  ESP,FW,Betis,28-142,1993,3.9,87,84,3,1,0,12,2,1,0,0,0,0,62,15,10,12,66,6,1,0,70,0,2,5,5
222,Lago Junior,ci  CIV,"FW,MF",Mallorca,30-282,1990,1.8,46,45,1,0,0,12,0,4,0,0,0,0,26,9,11,8,31,1,1,0,26,0,1,1,5
223,Vinicius Júnior,br  BRA,"FW,MF",Real Madrid,21-089,2000,6.3,242,236,6,1,0,37,5,19,2,1,0,0,200,22,20,27,210,2,3,0,196,1,1,8,13
224,Jens Jønsson,dk  DEN,MF,Cádiz,28-272,1993,4.0,81,79,2,2,0,26,0,1,0,0,0,0,52,9,20,11,55,7,0,0,61,0,2,2,1
225,Lee Kangin,kr  KOR,MF,Mallorca,20-232,2001,2.7,100,76,24,10,0,17,11,5,12,2,5,1,64,7,29,84,12,3,1,0,78,0,4,3,1
226,Kike,es  ESP,"FW,MF",Osasuna,31-318,1989,6.7,162,159,3,0,0,47,6,8,0,0,0,0,108,25,29,41,91,13,0,5,116,1,3,7,4
227,Koba Koindredi,fr  FRA,MF,Valencia,19-347,2001,0.3,9,9,0,0,0,1,1,0,0,0,0,0,8,0,1,8,1,0,0,0,9,0,0,0,0
228,Koke,es  ESP,MF,Atlético Madrid,29-274,1992,4.7,251,239,12,8,0,27,10,1,4,0,4,0,188,28,35,17,230,4,0,0,214,0,2,5,7
229,Geoffrey Kondogbia,cf  CTA,"MF,DF",Atlético Madrid,28-236,1993,3.9,211,208,3,3,0,45,15,0,0,0,0,0,166,15,30,169,31,2,0,0,186,1,3,6,2
230,Jules Koundé,fr  FRA,DF,Sevilla,22-331,1998,6.0,420,406,14,14,0,50,12,1,0,0,0,0,361,23,36,44,354,14,0,0,390,0,5,3,5
231,Toni Kroos,de  GER,MF,Real Madrid,31-278,1990,0.7,44,39,5,0,0,1,6,0,5,2,2,1,34,3,7,2,42,0,0,0,38,2,0,1,0
232,Takefusa Kubo,jp  JPN,"MF,FW",Mallorca,20-127,2001,4.6,110,105,5,2,0,23,1,4,3,0,2,0,88,8,14,85,19,4,0,1,87,1,1,3,4
233,Víctor Laguardia,es  ESP,DF,Alavés,31-338,1989,6.0,236,222,14,14,0,27,13,0,0,0,0,0,152,14,70,15,200,14,0,0,203,1,2,2,3
234,Érik Lamela,ar  ARG,"FW,MF",Sevilla,29-219,1992,3.9,145,138,7,3,0,36,5,4,4,2,0,1,108,20,17,121,18,3,0,1,118,1,2,7,5
235,Toni Lato,es  ESP,DF,Valencia,23-322,1997,3.5,184,144,40,4,0,25,6,12,0,0,0,0,98,49,37,126,15,6,36,0,148,0,1,6,4
236,Robin Le Normand,fr  FRA,DF,Real Sociedad,24-332,1996,8.0,502,481,21,18,0,39,8,0,0,0,0,0,404,27,71,36,411,29,3,1,462,1,7,2,0
237,Jeremías Ledesma,ar  ARG,GK,Cádiz,28-238,1993,8.0,227,119,108,26,0,3,11,0,0,0,0,0,25,3,199,5,159,0,0,11,97,1,9,5,1
238,Wu Lei,cn  CHN,"MF,FW",Espanyol,29-324,1991,2.5,43,43,0,0,0,14,2,3,0,0,0,0,19,12,12,4,25,8,0,1,32,0,2,1,1
239,Florian Lejeune,fr  FRA,DF,Alavés,30-142,1991,3.0,140,133,7,6,0,13,13,0,0,0,0,0,93,12,35,18,109,10,0,1,124,0,2,2,1
240,Iñigo Lekue,es  ESP,DF,Athletic Club,28-158,1993,7.4,386,294,92,8,0,31,9,12,0,0,0,0,178,88,120,50,229,18,84,0,273,0,9,21,10
241,Thomas Lemar,fr  FRA,MF,Atlético Madrid,25-331,1995,3.8,182,161,21,2,2,26,7,5,12,3,7,0,123,33,26,139,28,5,7,0,146,0,1,7,5
242,Clément Lenglet,fr  FRA,DF,Barcelona,26-114,1995,1.1,114,109,5,3,1,18,1,0,0,0,0,0,99,9,6,102,6,1,2,0,104,0,0,4,2
243,Marcos Llorente,es  ESP,"MF,DF",Atlético Madrid,26-252,1995,7.7,365,331,34,0,0,38,5,23,0,0,0,0,257,62,46,19,302,5,33,3,291,3,8,11,20
244,Julen Lobete,es  ESP,FW,Real Sociedad,21-021,2000,2.4,44,40,4,1,0,8,0,0,0,0,0,0,36,5,3,4,37,0,0,0,34,0,0,3,1
245,Renan Lodi,br  BRA,DF,Atlético Madrid,23-184,1998,2.5,139,122,17,1,0,13,5,14,1,0,0,0,79,30,30,95,16,8,15,1,104,0,4,6,8
246,David López,es  ESP,MF,Espanyol,32-000,1989,2.6,94,90,4,4,1,24,1,0,0,0,0,0,62,13,19,16,64,7,0,0,78,0,2,3,3
247,Diego López,es  ESP,GK,Espanyol,39-340,1981,8.0,267,146,121,35,0,10,9,0,0,0,0,0,130,19,118,25,196,0,0,33,178,1,9,2,1
248,Javi López,es  ESP,DF,Alavés,19-281,2002,1.2,52,36,16,2,0,6,0,3,0,0,0,0,31,8,13,33,2,3,14,0,40,0,0,1,1
249,Unai López,es  ESP,MF,Rayo Vallecano,25-344,1995,2.1,169,155,14,7,0,46,15,3,7,2,4,0,115,23,31,4,157,4,0,1,137,1,3,7,4
250,Anthony Lozano,hn  HON,"FW,MF",Cádiz,28-167,1993,3.4,52,50,2,0,1,17,2,3,0,0,0,0,28,10,14,9,36,4,0,0,33,0,0,4,4
251,José Luis Gayà,es  ESP,DF,Valencia,26-137,1995,3.5,134,101,33,3,0,17,7,6,0,0,0,0,58,29,47,85,12,5,30,0,100,1,1,3,3
252,José Luis Morales,es  ESP,"FW,MF",Levante,34-078,1987,6.4,173,154,19,4,0,33,12,12,7,3,4,0,101,34,38,27,130,6,3,1,122,1,5,8,9
253,Florentino Luís,pt  POR,MF,Getafe,22-051,1999,3.5,145,143,2,2,0,28,6,1,0,0,0,0,103,23,19,12,122,9,0,0,125,0,4,4,5
254,Darwin Machís,ve  VEN,"FW,MF",Granada,28-244,1993,3.0,62,60,2,0,0,19,4,3,1,1,0,0,36,11,15,13,43,2,0,2,35,0,4,4,5
255,Pablo Maffeo,es  ESP,DF,Mallorca,24-089,1997,5.4,221,158,63,6,1,24,4,8,0,0,0,0,105,34,82,19,126,11,57,2,156,1,1,5,6
256,Nemanja Maksimović,rs  SRB,MF,Getafe,26-256,1995,7.5,224,215,9,3,0,37,6,2,2,0,0,0,147,28,49,25,164,22,4,1,175,1,6,5,4
257,Hugo Mallo,es  ESP,DF,Celta Vigo,30-109,1991,7.0,458,379,79,5,0,61,3,22,0,0,0,0,256,107,95,55,299,17,74,1,345,4,7,14,13
258,Mickael Malsa,mq  MTQ,MF,Levante,25-362,1995,1.6,70,69,1,1,2,10,1,0,0,0,0,0,51,6,13,5,61,1,0,0,60,0,1,3,1
259,Giorgi Mamardashvili,ge  GEO,GK,Valencia,21-010,2000,6.0,154,87,67,22,0,10,7,0,0,0,0,0,46,5,103,92,36,0,0,21,91,1,5,0,1
260,Aïssa Mandi,dz  ALG,DF,Villarreal,29-352,1991,5.0,300,283,17,17,0,31,8,0,0,0,0,0,275,11,14,31,262,6,0,0,287,0,3,2,1
261,Maranhão,br  BRA,"FW,MF",Valencia,24-354,1996,1.9,40,38,2,0,0,13,3,0,2,1,1,0,25,8,7,4,30,2,0,0,28,1,1,2,2
262,Nikola Maraš,rs  SRB,DF,Rayo Vallecano,25-294,1995,1.1,30,29,1,1,0,15,1,0,0,0,0,0,24,1,5,5,23,1,0,0,26,0,1,1,1
263,Marcelo,br  BRA,DF,Real Madrid,33-150,1988,0.0,4,3,1,0,0,0,0,0,0,0,0,0,2,2,0,1,2,0,1,0,3,0,0,0,1
264,Iván Marcone,ar  ARG,MF,Elche,31-128,1990,3.7,158,150,8,8,0,32,7,0,0,0,0,0,113,20,25,8,138,6,0,4,137,0,3,4,7
265,Óscar de Marcos,es  ESP,DF,Athletic Club,32-178,1989,2.0,103,76,27,5,0,6,2,4,0,0,0,0,55,19,29,2,68,9,22,0,74,0,0,6,6
266,José María Giménez,uy  URU,DF,Atlético Madrid,26-262,1995,6.0,234,219,15,15,0,12,11,0,0,0,0,0,181,15,38,26,189,13,0,2,217,2,2,0,1
267,Roger Martí,es  ESP,FW,Levante,30-279,1991,6.4,114,109,5,0,1,36,3,2,0,0,0,0,74,23,17,8,97,3,0,3,74,0,6,10,5
268,Martín,es  ESP,"MF,DF",Cádiz,22-222,1999,0.3,9,8,1,1,0,3,0,1,0,0,0,0,0,1,8,0,4,2,0,0,5,0,0,0,0
269,Andrés Martín,es  ESP,"FW,MF",Rayo Vallecano,22-090,1999,1.3,13,9,4,1,0,1,0,1,1,1,0,0,9,2,2,11,2,0,0,0,9,0,0,0,1
270,Iván Martín,es  ESP,"MF,FW",Alavés,22-237,1999,0.8,35,35,0,0,0,14,3,2,0,0,0,0,22,8,5,28,5,1,0,1,27,0,1,2,2
271,Iñigo Martínez,es  ESP,DF,Athletic Club,30-145,1991,8.0,347,318,29,29,0,37,25,3,0,0,0,0,202,31,114,241,61,31,0,2,269,1,11,10,6
272,Javi Martínez,es  ESP,MF,Osasuna,21-291,1999,2.4,102,98,4,0,0,11,6,8,1,0,0,1,66,19,17,7,85,5,3,0,71,0,3,4,9
273,Pablo Martínez,es  ESP,MF,Levante,23-229,1998,4.8,156,146,10,7,4,31,4,7,1,0,0,1,91,27,38,19,121,7,1,1,101,1,3,7,11
274,Omar Mascarell,es  ESP,MF,Elche,28-249,1993,4.0,175,169,6,5,0,44,2,0,0,0,0,0,113,35,27,34,129,6,0,1,154,0,0,2,7
275,Jaime Mata,es  ESP,FW,Getafe,32-350,1988,4.0,91,87,4,0,0,30,3,4,0,0,0,0,52,15,24,18,52,5,2,3,61,0,2,4,5
276,Luís Maximiano,pt  POR,GK,Granada,22-277,1999,4.8,165,98,67,14,0,3,2,0,0,0,0,0,41,10,114,13,110,0,0,17,81,0,5,0,1
277,Jordi Mboula,es  ESP,FW,Mallorca,22-207,1999,3.3,62,61,1,0,0,14,1,7,0,0,0,0,38,11,13,9,38,8,1,0,35,0,2,2,3
278,Óscar Melendo,es  ESP,MF,Espanyol,24-047,1997,1.8,52,50,2,0,2,5,0,0,0,0,0,0,46,0,6,41,10,1,0,0,50,1,0,0,0
279,Gonzalo Melero,es  ESP,MF,Levante,27-280,1994,5.6,222,215,7,7,1,49,8,1,0,0,0,0,178,30,14,16,194,7,0,3,188,1,0,8,6
280,Brais Méndez,es  ESP,MF,Celta Vigo,24-275,1997,6.2,317,310,7,0,1,49,12,7,1,0,1,0,217,52,48,250,39,13,5,2,247,0,8,11,10
281,Édgar Méndez,es  ESP,"FW,MF",Alavés,31-280,1990,1.7,28,26,2,1,0,10,1,5,0,0,0,0,15,5,8,3,21,0,1,0,18,0,3,1,1
282,Fran Mérida,es  ESP,MF,Espanyol,31-219,1990,1.5,88,85,3,3,0,8,3,0,0,0,0,0,43,18,27,66,14,7,0,1,60,1,2,6,3
283,Mikel Merino,es  ESP,MF,Real Sociedad,25-109,1996,7.9,437,430,7,6,0,78,17,7,0,0,0,0,297,57,83,363,32,18,1,1,352,3,5,16,11
284,Martín Merquelanz,es  ESP,FW,Rayo Vallecano,26-119,1995,1.9,69,62,7,4,0,13,5,4,3,2,1,0,43,7,19,49,10,5,0,1,49,0,3,3,4
285,Matt Miazga,us  USA,DF,Alavés,26-082,1995,4.1,151,143,8,8,0,18,11,0,0,0,0,0,107,16,28,19,118,9,0,0,131,0,3,6,1
286,Miguel,es  ESP,"FW,MF",Alavés,22-036,1999,1.5,35,34,1,0,0,8,1,2,0,0,0,0,22,6,7,4,26,2,0,2,23,1,0,0,5
287,Éder Militão,br  BRA,DF,Real Madrid,23-264,1998,8.0,456,425,31,12,0,31,14,4,0,0,0,0,373,30,53,28,390,25,6,1,416,1,5,5,4
288,Luis Milla,es  ESP,MF,Granada,27-002,1994,5.7,171,145,26,16,0,17,11,3,7,3,3,1,105,17,49,19,140,9,0,0,127,0,5,5,2
289,Pere Milla,es  ESP,"FW,MF",Elche,29-016,1992,2.8,81,77,4,0,0,24,2,0,1,1,0,0,58,11,12,48,17,5,2,5,56,1,3,3,5
290,Santi Mina,es  ESP,FW,Celta Vigo,25-306,1995,7.7,162,157,5,0,0,58,4,2,0,0,0,0,85,56,21,7,113,11,2,5,111,0,4,6,11
291,Óscar Mingueza,es  ESP,DF,Barcelona,22-149,1999,3.3,234,209,25,3,1,22,4,18,0,0,0,0,173,27,34,31,177,4,22,0,195,0,3,4,5
292,Rafa Mir,es  ESP,FW,Sevilla,24-113,1997,2.7,49,45,4,0,0,22,1,2,0,0,0,0,23,15,11,9,26,2,0,2,34,0,3,2,0
293,Jorge Miramón,es  ESP,DF,Levante,32-129,1989,6.0,271,219,52,5,0,35,10,9,0,0,0,0,122,85,64,12,188,20,47,0,202,1,11,10,13
294,Juan Miranda,es  ESP,DF,Betis,21-263,2000,3.6,205,165,40,5,0,19,4,13,0,0,0,0,116,37,52,155,4,7,35,0,165,1,2,6,2
295,Stefan Mitrović,rs  SRB,DF,Getafe,31-140,1990,4.0,147,139,8,8,0,21,5,0,0,0,0,0,89,10,48,71,53,14,0,2,114,0,4,4,0
296,Luka Modrić,hr  CRO,MF,Real Madrid,36-030,1985,4.0,331,301,30,20,0,40,20,10,8,2,2,0,254,35,42,27,297,4,0,1,287,2,2,7,9
297,Johan Mojica,co  COL,DF,Elche,29-049,1992,7.9,454,362,92,9,0,62,20,32,1,0,1,0,211,126,117,335,18,16,82,1,343,2,7,13,28
298,Jorge Molina,es  ESP,FW,Granada,39-170,1982,2.0,55,53,2,0,0,20,2,1,0,0,0,0,23,13,19,16,17,10,0,4,28,0,2,2,3
299,Jon Moncayola,es  ESP,MF,Osasuna,23-149,1998,6.2,277,266,11,8,0,53,12,10,0,0,0,0,160,47,70,26,226,16,3,0,208,0,6,9,8
300,Monchu,es  ESP,MF,Granada,22-026,1999,3.8,121,118,3,2,0,21,1,1,0,0,0,0,69,22,30,10,95,9,1,1,92,0,7,3,1
301,Gonzalo Montiel,ar  ARG,DF,Sevilla,24-281,1997,1.1,76,68,8,0,0,13,3,5,0,0,0,0,44,15,17,4,60,2,8,1,57,0,1,3,2
302,Ángel Montoro,es  ESP,MF,Granada,33-106,1988,6.2,214,180,34,16,0,31,17,4,14,6,5,3,112,39,63,16,186,8,0,1,155,0,7,6,9
303,Martín Montoya,es  ESP,DF,Betis,30-178,1991,3.8,227,197,30,4,0,19,4,8,0,0,0,0,165,35,27,28,165,5,26,0,193,0,5,1,3
304,Jon Morcillo,es  ESP,"MF,FW",Athletic Club,23-024,1998,0.4,18,18,0,0,0,2,1,3,0,0,0,0,9,3,6,15,0,3,0,0,10,0,3,0,2
305,Alberto Moreno,es  ESP,"MF,DF",Villarreal,29-096,1992,4.2,253,229,24,7,0,35,1,5,3,1,0,0,200,24,29,219,15,3,14,1,210,5,5,3,10
306,Álex Moreno,es  ESP,DF,Betis,28-123,1993,3.6,166,130,36,5,0,24,2,15,0,0,0,0,94,44,28,118,9,3,31,0,127,1,3,6,7
307,Gerard Moreno,es  ESP,FW,Villarreal,29-185,1992,3.0,79,77,2,0,1,23,2,2,0,0,0,0,51,16,12,56,14,3,1,0,54,0,2,5,6
308,Tete Morente,es  ESP,"MF,FW",Elche,24-309,1996,1.0,39,37,2,0,0,3,1,3,2,0,1,0,26,8,5,4,29,3,0,1,31,0,0,1,1
309,Manu Morlanes,es  ESP,MF,Espanyol,22-270,1999,2.7,126,119,7,7,0,11,3,0,0,0,0,0,107,5,14,23,96,5,0,0,113,1,0,4,1
310,Toni Moya,es  ESP,MF,Alavés,23-203,1998,2.7,123,96,27,15,0,12,17,5,12,4,6,2,73,13,37,9,108,5,0,0,92,0,4,6,1
