,Player,Nation,Pos,Squad,Age,Born,90s,SCA_SCA,SCA90_SCA,PassLive_SCA Types,PassDead_SCA Types,Drib_SCA Types,Sh_SCA Types,Fld_SCA Types,Def_SCA Types,GCA_GCA,GCA90_GCA,PassLive_GCA Types,PassDead_GCA Types,Drib_GCA Types,Sh_GCA Types,Fld_GCA Types,Def_GCA Types
34,Gareth Bale,wls  WAL,FW,Real Madrid,32-085,1989,2.1,1,0.47,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
35,Mikel Balenziaga,es  ESP,DF,Athletic Club,33-222,1988,6.6,8,1.22,5,1,0,1,1,0,1,0.15,0,0,0,0,1,0
36,Iván Balliu,al  ALB,DF,Rayo Vallecano,29-281,1992,8.0,12,1.50,9,1,1,0,0,1,3,0.37,3,0,0,0,0,0
37,Barbero,es  ESP,"FW,MF",Osasuna,23-053,1998,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
38,Enis Bardhi,mk  MKD,"MF,FW",Levante,26-099,1995,1.2,1,0.86,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
39,Keidi Bare,al  ALB,MF,Espanyol,24-042,1997,4.2,6,1.44,6,0,0,0,0,0,1,0.24,1,0,0,0,0,0
40,Kike Barja,es  ESP,MF,Osasuna,24-191,1997,1.4,4,2.83,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0
41,Antonio Barragán,es  ESP,DF,Elche,34-119,1987,2.1,2,0.97,2,0,0,0,0,0,1,0.49,1,0,0,0,0,0
42,Ander Barrenetxea,es  ESP,"MF,FW",Real Sociedad,19-286,2001,2.7,6,2.24,4,0,2,0,0,0,3,1.12,2,0,1,0,0,0
43,Marc Bartra,es  ESP,DF,Betis,30-267,1991,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
44,Álvaro Bastida,es  ESP,MF,Cádiz,17-150,2004,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
45,Rodrigo Battaglia,ar  ARG,MF,Mallorca,30-089,1991,1.7,1,0.60,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
46,Jon Bautista,es  ESP,"FW,MF",Real Sociedad,26-098,1995,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
47,Bebé,pt  POR,"FW,MF",Rayo Vallecano,31-089,1990,1.4,6,4.15,3,2,1,0,0,0,3,2.08,1,1,1,0,0,0
48,Héctor Bellerín,es  ESP,DF,Betis,26-204,1995,4.0,8,2.00,7,0,1,0,0,0,1,0.25,1,0,0,0,0,0
49,Fran Beltrán,es  ESP,MF,Celta Vigo,22-248,1999,3.7,7,1.90,6,0,0,0,0,1,0,0.00,0,0,0,0,0,0
50,Darío Benedetto,ar  ARG,FW,Elche,31-145,1990,4.5,5,1.11,2,0,2,1,0,0,1,0.22,0,0,0,1,0,0
51,Pedro Benito,es  ESP,FW,Cádiz,21-196,2000,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
52,Karim Benzema,fr  FRA,FW,Real Madrid,33-294,1987,7.9,39,4.96,31,0,5,2,1,0,11,1.40,8,0,2,1,0,0
53,Álex Berenguer,es  ESP,MF,Athletic Club,26-097,1995,6.6,19,2.90,10,7,0,0,1,1,2,0.31,0,2,0,0,0,0
54,Pedro Bigas,es  ESP,DF,Elche,31-024,1990,2.6,2,0.78,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
55,Blanco,es  ESP,MF,Real Madrid,21-078,2000,0.3,1,2.90,1,0,0,0,0,0,1,2.90,1,0,0,0,0,0
56,Yassine Bounou,ma  MAR,GK,Sevilla,30-187,1991,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
57,Lucas Boyé,ar  ARG,FW,Elche,25-223,1996,3.3,7,2.15,5,0,1,0,1,0,0,0.00,0,0,0,0,0,0
58,Martin Braithwaite,dk  DEN,FW,Barcelona,30-126,1991,2.5,3,1.21,3,0,0,0,0,0,1,0.40,1,0,0,0,0,0
59,Darko Brašanac,rs  SRB,"MF,FW",Osasuna,29-239,1992,7.9,21,2.67,18,0,0,2,0,1,3,0.38,2,0,0,1,0,0
60,Claudio Bravo,cl  CHI,GK,Betis,38-179,1983,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
61,Yan Brice Eteki,cm  CMR,MF,Granada,24-044,1997,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
62,Ante Budimir,hr  CRO,FW,Osasuna,30-079,1991,1.0,2,2.05,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
63,Sergio Busquets,es  ESP,MF,Barcelona,33-085,1988,6.7,9,1.34,6,1,0,0,0,2,1,0.15,1,0,0,0,0,0
64,Erick Cabaco,uy  URU,DF,Getafe,26-173,1995,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
65,Leandro Cabrera,uy  URU,DF,Espanyol,30-114,1991,8.0,3,0.37,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
66,Cala,es  ESP,DF,Cádiz,31-317,1989,2.5,1,0.39,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
67,Calderón,es  ESP,DF,Betis,21-275,2000,0.7,1,1.38,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
68,Fernando Calero,es  ESP,DF,Espanyol,26-025,1995,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
69,Víctor Camarasa,es  ESP,"MF,FW",Betis,27-134,1994,1.0,1,0.97,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
70,Eduardo Camavinga,fr  FRA,MF,Real Madrid,18-333,2002,2.2,3,1.36,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
71,José Campaña,es  ESP,MF,Levante,28-131,1993,3.4,11,3.27,10,1,0,0,0,0,0,0.00,0,0,0,0,0,0
72,Sergio Canales,es  ESP,"FW,MF",Betis,30-235,1991,5.4,24,4.46,20,0,3,0,1,0,3,0.56,1,0,1,0,1,0
73,Álex Cantero,es  ESP,"FW,MF",Levante,21-123,2000,2.2,3,1.38,0,0,1,1,1,0,0,0.00,0,0,0,0,0,0
74,Étienne Capoue,fr  FRA,MF,Villarreal,33-090,1988,6.7,6,0.89,2,0,1,0,1,2,0,0.00,0,0,0,0,0,0
75,Isaac Carcelen,es  ESP,"DF,MF",Cádiz,28-169,1993,5.5,3,0.54,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0
76,Cárdenas,es  ESP,GK,Levante,24-195,1997,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
77,Diego Carlos,br  BRA,DF,Sevilla,28-208,1993,7.0,4,0.57,4,0,0,0,0,0,2,0.29,2,0,0,0,0,0
78,Yannick Carrasco,be  BEL,"DF,FW",Atlético Madrid,28-035,1993,6.7,18,2.69,11,5,1,1,0,0,2,0.30,1,0,1,0,0,0
79,Guido Carrillo,ar  ARG,FW,Elche,30-137,1991,2.2,2,0.90,0,0,0,1,1,0,0,0.00,0,0,0,0,0,0
80,Dani Carvajal,es  ESP,DF,Real Madrid,29-271,1992,2.6,3,1.17,3,0,0,0,0,0,1,0.39,1,0,0,0,0,0
81,William Carvalho,pt  POR,MF,Betis,29-185,1992,3.5,10,2.86,9,0,0,0,0,1,2,0.57,1,0,0,0,0,1
82,Casemiro,br  BRA,MF,Real Madrid,29-228,1992,6.1,13,2.14,10,0,0,0,0,3,2,0.33,2,0,0,0,0,0
83,Kiko Casilla,es  ESP,GK,Elche,35-007,1986,8.0,4,0.50,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0
84,Catena,es  ESP,DF,Rayo Vallecano,26-346,1994,8.0,6,0.75,5,0,0,0,1,0,1,0.12,1,0,0,0,0,0
85,Franco Cervi,ar  ARG,MF,Celta Vigo,27-136,1994,3.3,5,1.52,1,1,0,2,0,1,1,0.30,0,0,0,1,0,0
86,Chapela,es  ESP,MF,Cádiz,22-141,1999,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
87,Chema,es  ESP,MF,Getafe,29-220,1992,0.5,1,2.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
88,Denis Cheryshev,ru  RUS,MF,Valencia,30-287,1990,3.3,9,2.72,6,0,0,0,1,2,3,0.91,1,0,0,0,1,1
89,Víctor Chust,es  ESP,DF,Cádiz,21-218,2000,2.1,1,0.47,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
90,Jasper Cillessen,nl  NED,GK,Valencia,32-170,1989,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
91,Pathé Ciss,sn  SEN,MF,Rayo Vallecano,27-207,1994,4.5,14,3.10,8,0,0,2,1,3,1,0.22,1,0,0,0,0,0
92,Carlos Clerc,es  ESP,DF,Levante,29-230,1992,6.5,9,1.38,7,1,1,0,0,0,1,0.15,1,0,0,0,0,0
93,Coke,es  ESP,DF,Levante,34-166,1987,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
94,Santi Comesaña,es  ESP,MF,Rayo Vallecano,25-004,1996,6.9,5,0.73,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
95,Francis Coquelin,fr  FRA,MF,Villarreal,30-149,1991,2.7,6,2.21,6,0,0,0,0,0,1,0.37,1,0,0,0,0,0
96,Ángel Correa,ar  ARG,"FW,MF",Atlético Madrid,26-214,1995,5.4,14,2.61,10,0,3,1,0,0,1,0.19,1,0,0,0,0,0
97,Thierry Correia,pt  POR,DF,Valencia,22-214,1999,4.2,8,1.88,5,0,1,0,1,1,0,0.00,0,0,0,0,0,0
98,Hélder Costa,pt  POR,MF,Valencia,27-270,1994,0.2,2,10.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
99,Jaume Costa,es  ESP,DF,Mallorca,33-205,1988,3.3,4,1.20,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
100,Thibaut Courtois,be  BEL,GK,Real Madrid,29-151,1992,8.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
101,Philippe Coutinho,br  BRA,"FW,MF",Barcelona,29-119,1992,2.3,7,3.10,4,2,0,0,0,1,0,0.00,0,0,0,0,0,0
102,Cristo,es  ESP,DF,Real Sociedad,21-162,2000,0.2,1,5.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
103,Marc Cucurella,es  ESP,"DF,MF",Getafe,23-079,1998,0.3,4,15.65,1,1,1,0,0,1,0,0.00,0,0,0,0,0,0
104,Jorge Cuenca,es  ESP,DF,Getafe,21-326,1999,5.0,1,0.20,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
105,Matheus Cunha,br  BRA,"FW,MF",Atlético Madrid,22-135,1999,1.1,1,0.89,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
106,Sergi Darder,es  ESP,MF,Espanyol,27-291,1993,6.8,8,1.18,5,0,0,2,0,1,0,0.00,0,0,0,0,0,0
107,Rodrigo De Paul,ar  ARG,MF,Atlético Madrid,27-138,1994,4.0,17,4.24,12,4,0,0,1,0,1,0.25,1,0,0,0,0,0
108,Thomas Delaney,dk  DEN,"MF,FW",Sevilla,30-036,1991,1.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
109,Yusuf Demir,at  AUT,FW,Barcelona,18-129,2003,1.8,5,2.85,0,3,0,0,2,0,0,0.00,0,0,0,0,0,0
110,Memphis Depay,nl  NED,FW,Barcelona,27-238,1994,7.0,32,4.58,17,9,3,1,2,0,6,0.86,3,1,1,0,1,0
111,Sergiño Dest,us  USA,DF,Barcelona,20-340,2000,5.8,18,3.11,10,1,6,0,1,0,1,0.17,1,0,0,0,0,0
112,Boulaye Dia,sn  SEN,FW,Villarreal,24-327,1996,3.9,6,1.56,4,0,2,0,0,0,1,0.26,1,0,0,0,0,0
113,Mouctar Diakhaby,fr  FRA,"DF,MF",Valencia,24-294,1996,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
114,Víctor Díaz,es  ESP,DF,Granada,33-119,1988,1.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
115,Landry Dimata,be  BEL,"FW,MF",Espanyol,24-038,1997,2.6,12,4.54,8,0,1,0,2,1,0,0.00,0,0,0,0,0,0
116,Stole Dimitrievski,mk  MKD,GK,Rayo Vallecano,27-288,1993,7.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
117,Matías Dituro,ar  ARG,GK,Celta Vigo,34-154,1987,8.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
118,Djené,tg  TOG,DF,Getafe,29-282,1991,7.9,4,0.50,2,0,1,0,1,0,0,0.00,0,0,0,0,0,0
119,Marko Dmitrović,rs  SRB,GK,Sevilla,29-258,1992,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
120,Carlos Dominguez,es  ESP,DF,Celta Vigo,20-281,2001,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
121,Domingos Duarte,pt  POR,DF,Granada,26-213,1995,6.8,1,0.15,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
122,Óscar Duarte,cr  CRC,DF,Levante,32-128,1989,3.8,1,0.26,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
123,Rubén Duarte,es  ESP,DF,Alavés,25-356,1995,5.4,10,1.84,5,5,0,0,0,0,1,0.18,0,1,0,0,0,0
124,Aritz Elustondo,es  ESP,DF,Real Sociedad,27-195,1994,6.9,2,0.29,2,0,0,0,0,0,1,0.14,1,0,0,0,0,0
125,Adri Embarba,es  ESP,"MF,FW",Espanyol,29-155,1992,7.2,31,4.33,16,6,2,2,2,3,3,0.42,1,1,0,1,0,0
126,Emerson,br  BRA,DF,Barcelona,22-268,1999,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
127,Youssef En-Nesyri,ma  MAR,FW,Sevilla,24-130,1997,4.9,6,1.24,6,0,0,0,0,0,1,0.21,1,0,0,0,0,0
128,Aarón Escandell,es  ESP,GK,Granada,26-012,1995,3.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
129,Sergio Escudero,es  ESP,"DF,MF",Granada,32-037,1989,1.1,3,2.76,1,0,1,1,0,0,2,1.84,1,0,1,0,0,0
130,Alfonso Espino,uy  URU,DF,Cádiz,29-277,1992,8.0,15,1.87,9,1,1,0,1,3,1,0.12,1,0,0,0,0,0
131,Pervis Estupiñán,ec  ECU,DF,Villarreal,23-261,1998,3.5,2,0.58,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
132,Radamel Falcao,co  COL,"FW,MF",Rayo Vallecano,35-241,1986,1.7,3,1.75,1,0,0,1,1,0,2,1.17,0,0,0,1,1,0
133,Fali,es  ESP,"DF,MF",Cádiz,28-058,1993,6.1,1,0.16,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
134,Ansu Fati,es  ESP,FW,Barcelona,18-343,2002,0.4,2,4.86,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
135,Aleix Febas,es  ESP,MF,Mallorca,25-249,1996,1.1,1,0.94,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
136,Nabil Fekir,fr  FRA,MF,Betis,28-083,1993,7.6,48,6.34,22,14,3,2,6,1,3,0.40,1,1,0,0,1,0
137,Felipe,br  BRA,DF,Atlético Madrid,32-146,1989,2.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
138,João Félix,pt  POR,FW,Atlético Madrid,21-333,1999,1.4,6,4.43,6,0,0,0,0,0,2,1.48,2,0,0,0,0,0
139,Aitor Fernández,es  ESP,GK,Levante,30-159,1991,5.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
140,Álex Fernández,es  ESP,MF,Cádiz,28-359,1992,4.0,4,1.00,1,3,0,0,0,0,0,0.00,0,0,0,0,0,0
141,Fernando,br  BRA,MF,Sevilla,34-076,1987,6.2,11,1.77,10,1,0,0,0,0,1,0.16,0,1,0,0,0,0
142,Fidel,es  ESP,MF,Elche,31-347,1989,6.6,21,3.18,13,7,0,0,0,1,2,0.30,2,0,0,0,0,0
143,José Fontán,es  ESP,DF,Celta Vigo,21-240,2000,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
144,Juan Foyth,ar  ARG,DF,Villarreal,23-270,1998,5.8,10,1.71,10,0,0,0,0,0,0,0.00,0,0,0,0,0,0
145,Enric Franquesa,es  ESP,DF,Levante,24-225,1997,1.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
146,Jorge de Frutos,es  ESP,"MF,FW",Levante,24-231,1997,4.0,5,1.24,4,0,0,0,1,0,1,0.25,1,0,0,0,0,0
147,Javi Galán,es  ESP,DF,Celta Vigo,26-324,1994,8.0,5,0.63,3,1,1,0,0,0,0,0.00,0,0,0,0,0,0
148,Iñigo Ruiz de Galarreta,es  ESP,MF,Mallorca,28-064,1993,3.5,10,2.89,6,1,1,0,1,1,1,0.29,1,0,0,0,0,0
149,Thiago Galhardo,br  BRA,"MF,FW",Celta Vigo,32-081,1989,1.3,3,2.29,2,0,0,1,0,0,1,0.76,1,0,0,0,0,0
150,Álvaro García,es  ESP,"FW,MF",Rayo Vallecano,28-347,1992,7.0,9,1.29,7,0,0,1,1,0,0,0.00,0,0,0,0,0,0
151,Dani García,es  ESP,MF,Athletic Club,31-138,1990,6.6,9,1.37,7,0,0,0,1,1,0,0.00,0,0,0,0,0,0
152,David García,es  ESP,DF,Osasuna,27-237,1994,8.0,5,0.62,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
153,Eric García,es  ESP,DF,Barcelona,20-273,2001,3.9,4,1.03,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
154,Francisco Garcia,es  ESP,DF,Rayo Vallecano,22-056,1999,8.0,14,1.75,9,3,2,0,0,0,1,0.12,1,0,0,0,0,0
155,Manu García,es  ESP,MF,Alavés,23-280,1998,3.4,15,4.40,8,6,0,0,1,0,0,0.00,0,0,0,0,0,0
156,Raúl García,es  ESP,FW,Athletic Club,35-090,1986,4.2,7,1.65,5,0,0,2,0,0,0,0.00,0,0,0,0,0,0
157,Rubén García,es  ESP,"MF,FW",Osasuna,28-087,1993,6.2,16,2.57,9,3,1,3,0,0,3,0.48,1,1,0,1,0,0
158,Saúl García,es  ESP,FW,Alavés,26-334,1994,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
159,Unai García,es  ESP,DF,Osasuna,29-248,1992,2.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
160,Mario Gaspar,es  ESP,"DF,MF",Villarreal,30-319,1990,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
161,Óscar Gil,es  ESP,DF,Espanyol,24-166,1997,6.5,2,0.31,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
162,Dani Gómez,es  ESP,FW,Levante,23-071,1998,2.2,4,1.78,2,0,0,1,1,0,2,0.89,1,0,0,0,1,0
163,Maxi Gómez,uy  URU,FW,Valencia,25-056,1996,6.8,20,2.95,16,0,0,1,3,0,1,0.15,1,0,0,0,0,0
164,Moi Gómez,es  ESP,"MF,FW",Villarreal,27-108,1994,3.3,10,3.01,10,0,0,0,0,0,2,0.60,2,0,0,0,0,0
165,Papu Gómez,ar  ARG,"MF,FW",Sevilla,33-236,1988,3.7,9,2.43,9,0,0,0,0,0,1,0.27,1,0,0,0,0,0
166,Sergi Gómez,es  ESP,DF,Espanyol,29-195,1992,7.0,3,0.43,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
167,Maxime Gonalons,fr  FRA,MF,Granada,32-213,1989,6.4,5,0.78,3,0,1,0,1,0,0,0.00,0,0,0,0,0,0
168,Diego González,es  ESP,DF,Elche,26-254,1995,5.4,2,0.37,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
169,Édgar González,es  ESP,DF,Betis,24-191,1997,5.9,2,0.34,1,0,0,1,0,0,1,0.17,0,0,0,1,0,0
170,Nicolás González,es  ESP,MF,Barcelona,19-279,2002,2.0,4,2.02,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
171,Roberto González,es  ESP,FW,Betis,20-276,2001,0.4,1,2.50,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
172,Gori,es  ESP,MF,Espanyol,19-147,2002,0.1,1,10.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
173,Andoni Gorosabel,es  ESP,DF,Real Sociedad,25-066,1996,5.9,9,1.52,8,0,1,0,0,0,1,0.17,1,0,0,0,0,0
174,Jaume Grau,es  ESP,MF,Osasuna,24-157,1997,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
175,Dominik Greif,sk  SVK,GK,Mallorca,24-186,1997,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
176,Arnaut Groeneveld,nl  NED,"FW,MF",Villarreal,24-251,1997,3.8,6,1.56,1,0,1,3,1,0,1,0.26,0,0,0,1,0,0
177,Andrés Guardado,mx  MEX,MF,Betis,35-011,1986,3.0,9,2.99,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0
178,Sergi Guardiola,es  ESP,FW,Rayo Vallecano,30-133,1991,1.4,4,2.86,3,0,0,0,0,1,3,2.14,2,0,0,0,0,1
179,Nemanja Gudelj,rs  SRB,MF,Sevilla,29-327,1991,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
180,Gonçalo Guedes,pt  POR,"FW,MF",Valencia,24-314,1996,7.1,29,4.08,16,8,1,0,4,0,4,0.56,4,0,0,0,0,0
181,Ander Guevara,es  ESP,MF,Real Sociedad,24-094,1997,2.3,3,1.31,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
182,John Guidetti,se  SWE,"FW,MF",Alavés,29-177,1992,2.6,7,2.65,3,0,0,0,2,2,2,0.76,0,0,0,0,1,1
183,Hugo Guillamón,es  ESP,MF,Valencia,21-251,2000,5.6,10,1.78,8,1,0,0,1,0,1,0.18,1,0,0,0,0,0
184,Gerard Gumbau,es  ESP,MF,Elche,26-295,1994,1.2,1,0.86,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
