,Player,Nation,Pos,Squad,Age,Born,MP_Playing Time,Starts_Playing Time,Min_Playing Time,90s_Playing Time,Gls_Performance,Ast_Performance,G-PK_Performance,PK_Performance,PKatt_Performance,CrdY_Performance,CrdR_Performance,Gls_Per 90 Minutes,Ast_Per 90 Minutes,G+A_Per 90 Minutes,G-PK_Per 90 Minutes,G+A-PK_Per 90 Minutes,xG_Expected,npxG_Expected,xA_Expected,npxG+xA_Expected,xG_Per 90 Minutes,xA_Per 90 Minutes,xG+xA_Per 90 Minutes,npxG_Per 90 Minutes,npxG+xA_Per 90 Minutes
28,Iago Aspas,es  ESP,FW,Celta Vigo,34-069,1987,8,8,706,7.8,2,1,1,1,2,3,0,0.25,0.13,0.38,0.13,0.25,3.4,2.0,1.3,3.3,0.44,0.17,0.60,0.25,0.42
29,Ezequiel Ávila,ar  ARG,FW,Osasuna,27-245,1994,8,1,216,2.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.3,0.6,0.15,0.12,0.27,0.15,0.27
30,Iddrisu Baba,gh  GHA,MF,Mallorca,25-260,1996,8,7,635,7.1,1,0,1,0,0,3,0,0.14,0.00,0.14,0.14,0.14,0.7,0.7,0.1,0.9,0.10,0.02,0.12,0.10,0.12
31,Carlos Bacca,co  COL,FW,Granada,35-031,1986,6,3,325,3.6,0,1,0,0,0,1,0,0.00,0.28,0.28,0.00,0.28,0.2,0.2,0.4,0.6,0.05,0.11,0.16,0.05,0.16
32,Miguel Baeza,es  ESP,DF,Celta Vigo,21-196,2000,1,0,2,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
33,Alejandro Balde,es  ESP,DF,Barcelona,17-356,2003,1,1,41,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
34,Gareth Bale,wls  WAL,FW,Real Madrid,32-085,1989,3,3,190,2.1,1,0,1,0,0,1,0,0.47,0.00,0.47,0.47,0.47,0.3,0.3,0.0,0.4,0.16,0.02,0.18,0.16,0.18
35,Mikel Balenziaga,es  ESP,DF,Athletic Club,33-222,1988,7,7,592,6.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.01,0.02,0.00,0.02
36,Iván Balliu,al  ALB,DF,Rayo Vallecano,29-281,1992,8,8,720,8.0,0,1,0,0,0,5,0,0.00,0.12,0.12,0.00,0.12,0.0,0.0,0.4,0.4,0.00,0.05,0.05,0.00,0.05
37,Barbero,es  ESP,"FW,MF",Osasuna,23-053,1998,2,0,10,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
38,Enis Bardhi,mk  MKD,"MF,FW",Levante,26-099,1995,3,1,105,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.1,0.08,0.05,0.13,0.08,0.13
39,Keidi Bare,al  ALB,MF,Espanyol,24-042,1997,7,3,376,4.2,0,1,0,0,0,1,0,0.00,0.24,0.24,0.00,0.24,0.1,0.1,0.8,0.9,0.02,0.19,0.21,0.02,0.21
40,Kike Barja,es  ESP,MF,Osasuna,24-191,1997,2,2,127,1.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.5,0.10,0.27,0.37,0.10,0.37
41,Antonio Barragán,es  ESP,DF,Elche,34-119,1987,3,2,185,2.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
42,Ander Barrenetxea,es  ESP,"MF,FW",Real Sociedad,19-286,2001,4,2,241,2.7,1,1,1,0,0,0,0,0.37,0.37,0.75,0.37,0.75,0.1,0.1,0.5,0.6,0.05,0.17,0.22,0.05,0.22
43,Marc Bartra,es  ESP,DF,Betis,30-267,1991,1,1,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
44,Álvaro Bastida,es  ESP,MF,Cádiz,17-150,2004,2,2,137,1.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
45,Rodrigo Battaglia,ar  ARG,MF,Mallorca,30-089,1991,6,1,151,1.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
46,Jon Bautista,es  ESP,"FW,MF",Real Sociedad,26-098,1995,1,0,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.06,0.00,0.06,0.06,0.06
47,Bebé,pt  POR,"FW,MF",Rayo Vallecano,31-089,1990,7,1,130,1.4,0,2,0,0,0,1,0,0.00,1.38,1.38,0.00,1.38,0.1,0.1,1.1,1.2,0.10,0.73,0.83,0.10,0.83
48,Héctor Bellerín,es  ESP,DF,Betis,26-204,1995,4,4,360,4.0,0,1,0,0,0,0,0,0.00,0.25,0.25,0.00,0.25,0.0,0.0,0.5,0.5,0.00,0.13,0.13,0.00,0.13
49,Fran Beltrán,es  ESP,MF,Celta Vigo,22-248,1999,8,3,331,3.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.02,0.03,0.04,0.02,0.04
50,Darío Benedetto,ar  ARG,FW,Elche,31-145,1990,7,5,405,4.5,1,0,1,0,0,1,0,0.22,0.00,0.22,0.22,0.22,2.1,2.1,0.2,2.3,0.47,0.05,0.52,0.47,0.52
51,Pedro Benito,es  ESP,FW,Cádiz,21-196,2000,1,0,31,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
52,Karim Benzema,fr  FRA,FW,Real Madrid,33-294,1987,8,8,707,7.9,9,7,8,1,1,0,0,1.15,0.89,2.04,1.02,1.91,3.9,3.1,3.3,6.5,0.49,0.42,0.92,0.40,0.82
53,Álex Berenguer,es  ESP,MF,Athletic Club,26-097,1995,8,7,590,6.6,0,1,0,0,0,2,0,0.00,0.15,0.15,0.00,0.15,0.6,0.6,1.4,2.0,0.09,0.21,0.30,0.09,0.30
54,Pedro Bigas,es  ESP,DF,Elche,31-024,1990,3,3,232,2.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.03,0.04,0.07,0.03,0.07
55,Blanco,es  ESP,MF,Real Madrid,21-078,2000,1,0,31,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
56,Yassine Bounou,ma  MAR,GK,Sevilla,30-187,1991,6,6,540,6.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
57,Lucas Boyé,ar  ARG,FW,Elche,25-223,1996,5,4,293,3.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.4,0.8,0.12,0.12,0.24,0.12,0.24
58,Martin Braithwaite,dk  DEN,FW,Barcelona,30-126,1991,3,3,224,2.5,2,1,2,0,0,0,0,0.80,0.40,1.21,0.80,1.21,1.0,1.0,1.3,2.3,0.42,0.50,0.92,0.42,0.92
59,Darko Brašanac,rs  SRB,"MF,FW",Osasuna,29-239,1992,8,8,709,7.9,0,1,0,0,0,2,0,0.00,0.13,0.13,0.00,0.13,0.4,0.4,0.8,1.2,0.05,0.10,0.15,0.05,0.15
60,Claudio Bravo,cl  CHI,GK,Betis,38-179,1983,3,3,270,3.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
61,Yan Brice Eteki,cm  CMR,MF,Granada,24-044,1997,3,1,64,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
62,Ante Budimir,hr  CRO,FW,Osasuna,30-079,1991,2,1,88,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.17,0.00,0.17,0.17,0.17
63,Sergio Busquets,es  ESP,MF,Barcelona,33-085,1988,7,7,605,6.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.02,0.02,0.00,0.02
64,Erick Cabaco,uy  URU,DF,Getafe,26-173,1995,1,1,75,0.8,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
65,Leandro Cabrera,uy  URU,DF,Espanyol,30-114,1991,8,8,720,8.0,1,0,1,0,0,2,0,0.12,0.00,0.12,0.12,0.12,0.3,0.3,0.0,0.4,0.04,0.00,0.05,0.04,0.05
66,Cala,es  ESP,DF,Cádiz,31-317,1989,4,2,229,2.5,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.08,0.00,0.08,0.08,0.08
67,Calderón,es  ESP,DF,Betis,21-275,2000,1,0,65,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.19,0.19,0.00,0.19
68,Fernando Calero,es  ESP,DF,Espanyol,26-025,1995,1,1,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
69,Víctor Camarasa,es  ESP,"MF,FW",Betis,27-134,1994,5,0,93,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02
70,Eduardo Camavinga,fr  FRA,MF,Real Madrid,18-333,2002,5,2,198,2.2,1,0,1,0,0,2,0,0.45,0.00,0.45,0.45,0.45,0.5,0.5,0.0,0.5,0.24,0.00,0.24,0.24,0.24
71,José Campaña,es  ESP,MF,Levante,28-131,1993,4,4,303,3.4,1,0,1,0,0,2,0,0.30,0.00,0.30,0.30,0.30,0.2,0.2,0.2,0.4,0.07,0.06,0.13,0.07,0.13
72,Sergio Canales,es  ESP,"FW,MF",Betis,30-235,1991,7,6,484,5.4,1,1,1,0,0,1,0,0.19,0.19,0.37,0.19,0.37,1.1,1.1,1.4,2.4,0.20,0.26,0.45,0.20,0.45
73,Álex Cantero,es  ESP,"FW,MF",Levante,21-123,2000,7,2,196,2.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.4,1.4,0.0,1.4,0.66,0.00,0.66,0.66,0.66
74,Étienne Capoue,fr  FRA,MF,Villarreal,33-090,1988,7,7,606,6.7,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.01,0.01,0.02,0.01,0.02
75,Isaac Carcelen,es  ESP,"DF,MF",Cádiz,28-169,1993,7,5,498,5.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.02,0.00,0.02,0.02,0.02
76,Cárdenas,es  ESP,GK,Levante,24-195,1997,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
77,Diego Carlos,br  BRA,DF,Sevilla,28-208,1993,7,7,629,7.0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.9,0.9,0.0,0.9,0.13,0.00,0.13,0.13,0.13
78,Yannick Carrasco,be  BEL,"DF,FW",Atlético Madrid,28-035,1993,8,7,602,6.7,1,1,1,0,0,3,0,0.15,0.15,0.30,0.15,0.30,1.4,1.4,0.6,2.0,0.21,0.09,0.29,0.21,0.29
79,Guido Carrillo,ar  ARG,FW,Elche,30-137,1991,7,1,201,2.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.5,0.21,0.00,0.21,0.21,0.21
80,Dani Carvajal,es  ESP,DF,Real Madrid,29-271,1992,4,3,231,2.6,1,0,1,0,0,0,0,0.39,0.00,0.39,0.39,0.39,0.2,0.2,0.2,0.5,0.09,0.09,0.19,0.09,0.19
81,William Carvalho,pt  POR,MF,Betis,29-185,1992,6,4,315,3.5,0,1,0,0,0,1,0,0.00,0.29,0.29,0.00,0.29,0.4,0.4,0.6,1.0,0.12,0.17,0.29,0.12,0.29
82,Casemiro,br  BRA,MF,Real Madrid,29-228,1992,7,6,546,6.1,0,1,0,0,0,2,0,0.00,0.16,0.16,0.00,0.16,0.5,0.5,0.5,1.0,0.08,0.08,0.16,0.08,0.16
83,Kiko Casilla,es  ESP,GK,Elche,35-007,1986,8,8,720,8.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.01,0.01,0.00,0.01
84,Catena,es  ESP,DF,Rayo Vallecano,26-346,1994,8,8,720,8.0,0,1,0,0,0,1,0,0.00,0.12,0.12,0.00,0.12,0.3,0.3,0.4,0.7,0.03,0.05,0.09,0.03,0.09
85,Franco Cervi,ar  ARG,MF,Celta Vigo,27-136,1994,8,3,297,3.3,1,0,1,0,0,0,0,0.30,0.00,0.30,0.30,0.30,0.9,0.9,0.1,1.0,0.28,0.02,0.30,0.28,0.30
86,Chapela,es  ESP,MF,Cádiz,22-141,1999,1,0,20,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
87,Chema,es  ESP,MF,Getafe,29-220,1992,1,1,45,0.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.06,0.03,0.09,0.06,0.09
88,Denis Cheryshev,ru  RUS,MF,Valencia,30-287,1990,4,4,298,3.3,0,1,0,0,0,0,0,0.00,0.30,0.30,0.00,0.30,0.5,0.5,0.3,0.8,0.14,0.09,0.24,0.14,0.24
89,Víctor Chust,es  ESP,DF,Cádiz,21-218,2000,3,2,190,2.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.06,0.00,0.06,0.06,0.06
90,Jasper Cillessen,nl  NED,GK,Valencia,32-170,1989,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
91,Pathé Ciss,sn  SEN,MF,Rayo Vallecano,27-207,1994,8,5,406,4.5,1,1,1,0,0,3,0,0.22,0.22,0.44,0.22,0.44,0.9,0.9,0.3,1.2,0.19,0.07,0.27,0.19,0.27
92,Carlos Clerc,es  ESP,DF,Levante,29-230,1992,7,7,585,6.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.03,0.03,0.00,0.03
93,Coke,es  ESP,DF,Levante,34-166,1987,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
94,Santi Comesaña,es  ESP,MF,Rayo Vallecano,25-004,1996,8,7,618,6.9,1,0,1,0,0,3,0,0.15,0.00,0.15,0.15,0.15,1.7,1.7,0.0,1.7,0.24,0.01,0.25,0.24,0.25
95,Francis Coquelin,fr  FRA,MF,Villarreal,30-149,1991,7,3,244,2.7,0,1,0,0,0,1,0,0.00,0.37,0.37,0.00,0.37,0.0,0.0,0.4,0.4,0.00,0.14,0.14,0.00,0.14
96,Ángel Correa,ar  ARG,"FW,MF",Atlético Madrid,26-214,1995,8,6,483,5.4,3,1,3,0,0,1,0,0.56,0.19,0.75,0.56,0.75,1.7,1.7,0.7,2.4,0.32,0.12,0.45,0.32,0.45
97,Thierry Correia,pt  POR,DF,Valencia,22-214,1999,5,5,382,4.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.07,0.07,0.00,0.07
98,Hélder Costa,pt  POR,MF,Valencia,27-270,1994,2,0,18,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.85,0.85,0.00,0.85
99,Jaume Costa,es  ESP,DF,Mallorca,33-205,1988,4,3,300,3.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01
100,Thibaut Courtois,be  BEL,GK,Real Madrid,29-151,1992,8,8,720,8.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
101,Philippe Coutinho,br  BRA,"FW,MF",Barcelona,29-119,1992,4,3,203,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.1,0.6,0.24,0.04,0.28,0.24,0.28
102,Cristo,es  ESP,DF,Real Sociedad,21-162,2000,1,0,17,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.03,0.39,0.42,0.03,0.42
103,Marc Cucurella,es  ESP,"DF,MF",Getafe,23-079,1998,1,0,23,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.1,0.25,0.23,0.47,0.25,0.47
104,Jorge Cuenca,es  ESP,DF,Getafe,21-326,1999,5,5,450,5.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.02,0.00,0.02,0.02,0.02
105,Matheus Cunha,br  BRA,"FW,MF",Atlético Madrid,22-135,1999,5,0,101,1.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.06,0.00,0.06,0.06,0.06
106,Sergi Darder,es  ESP,MF,Espanyol,27-291,1993,7,7,612,6.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.6,1.3,0.11,0.09,0.20,0.11,0.20
107,Rodrigo De Paul,ar  ARG,MF,Atlético Madrid,27-138,1994,7,4,361,4.0,0,1,0,0,0,2,0,0.00,0.25,0.25,0.00,0.25,0.2,0.2,1.2,1.3,0.05,0.29,0.34,0.05,0.34
108,Thomas Delaney,dk  DEN,"MF,FW",Sevilla,30-036,1991,4,2,168,1.9,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
109,Yusuf Demir,at  AUT,FW,Barcelona,18-129,2003,4,2,158,1.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01
110,Memphis Depay,nl  NED,FW,Barcelona,27-238,1994,7,7,629,7.0,3,1,2,1,1,1,0,0.43,0.14,0.57,0.29,0.43,3.2,2.5,1.5,3.9,0.46,0.21,0.67,0.35,0.56
111,Sergiño Dest,us  USA,DF,Barcelona,20-340,2000,7,6,521,5.8,0,1,0,0,0,0,0,0.00,0.17,0.17,0.00,0.17,0.3,0.3,1.5,1.8,0.05,0.26,0.31,0.05,0.31
112,Boulaye Dia,sn  SEN,FW,Villarreal,24-327,1996,6,4,347,3.9,0,1,0,0,0,1,0,0.00,0.26,0.26,0.00,0.26,0.7,0.7,0.6,1.3,0.17,0.16,0.33,0.17,0.33
113,Mouctar Diakhaby,fr  FRA,"DF,MF",Valencia,24-294,1996,6,0,96,1.1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02
114,Víctor Díaz,es  ESP,DF,Granada,33-119,1988,4,2,156,1.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.03,0.00,0.03,0.03,0.03
115,Landry Dimata,be  BEL,"FW,MF",Espanyol,24-038,1997,7,2,238,2.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.2,0.5,0.14,0.06,0.20,0.14,0.20
116,Stole Dimitrievski,mk  MKD,GK,Rayo Vallecano,27-288,1993,8,7,702,7.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
