,Player,Nation,Pos,Squad,Age,Born,90s,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Vs Dribbles,Att_Vs Dribbles,Tkl%_Vs Dribbles,Past_Vs Dribbles,Press_Pressures,Succ_Pressures,%_Pressures,Def 3rd_Pressures,Mid 3rd_Pressures,Att 3rd_Pressures,Blocks_Blocks,Sh_Blocks,ShSv_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err
155,Manu García,es  ESP,MF,Alavés,23-280,1998,3.4,4,3,0,3,1,2,8,25.0,6,57,18,31.6,12,25,20,3,0,0,3,3,7,1,0
156,Raúl García,es  ESP,FW,Athletic Club,35-090,1986,4.2,5,3,2,3,0,1,2,50.0,1,125,29,23.2,8,55,62,6,1,0,5,5,10,3,0
157,Rubén García,es  ESP,"MF,FW",Osasuna,28-087,1993,6.2,15,5,5,9,1,5,11,45.5,6,91,25,27.5,34,45,12,17,2,0,15,3,18,5,1
158,Saúl García,es  ESP,FW,Alavés,26-334,1994,0.0,1,0,1,0,0,0,0,,0,2,0,0.0,1,1,0,0,0,0,0,0,1,0,0
159,Unai García,es  ESP,DF,Osasuna,29-248,1992,2.2,5,1,3,2,0,1,1,100.0,0,28,4,14.3,12,16,0,3,0,0,3,5,10,14,0
160,Mario Gaspar,es  ESP,"DF,MF",Villarreal,30-319,1990,1.2,3,3,0,3,0,2,3,66.7,1,13,5,38.5,5,8,0,1,0,0,1,1,4,2,0
161,Óscar Gil,es  ESP,DF,Espanyol,24-166,1997,6.5,19,9,12,6,1,8,20,40.0,12,107,23,21.5,67,30,10,15,2,0,13,5,24,10,1
162,Dani Gómez,es  ESP,FW,Levante,23-071,1998,2.2,1,1,0,1,0,0,2,0.0,2,42,7,16.7,4,24,14,0,0,0,0,0,1,1,0
163,Maxi Gómez,uy  URU,FW,Valencia,25-056,1996,6.8,4,2,0,3,1,1,2,50.0,1,46,11,23.9,2,20,24,3,0,0,3,0,4,3,0
164,Moi Gómez,es  ESP,"MF,FW",Villarreal,27-108,1994,3.3,3,1,1,1,1,1,3,33.3,2,50,16,32.0,10,24,16,2,0,0,2,3,6,2,0
165,Papu Gómez,ar  ARG,"MF,FW",Sevilla,33-236,1988,3.7,2,0,1,1,0,1,5,20.0,4,35,11,31.4,9,16,10,2,0,0,2,3,5,0,0
166,Sergi Gómez,es  ESP,DF,Espanyol,29-195,1992,7.0,3,1,3,0,0,1,5,20.0,4,41,13,31.7,23,15,3,10,3,0,7,7,10,49,2
167,Maxime Gonalons,fr  FRA,MF,Granada,32-213,1989,6.4,23,15,10,10,3,7,25,28.0,18,154,37,24.0,58,86,10,14,5,0,9,6,29,15,0
168,Diego González,es  ESP,DF,Elche,26-254,1995,5.4,9,6,7,1,1,5,6,83.3,1,51,17,33.3,33,16,2,13,6,0,7,18,27,32,0
169,Édgar González,es  ESP,DF,Betis,24-191,1997,5.9,12,8,8,1,3,5,9,55.6,4,43,16,37.2,26,13,4,5,3,1,2,12,24,43,0
170,Nicolás González,es  ESP,MF,Barcelona,19-279,2002,2.0,6,6,3,2,1,4,4,100.0,0,25,10,40.0,4,15,6,1,0,0,1,2,8,3,0
171,Roberto González,es  ESP,FW,Betis,20-276,2001,0.4,1,1,1,0,0,0,0,,0,8,4,50.0,2,3,3,1,0,0,1,0,1,0,0
172,Gori,es  ESP,MF,Espanyol,19-147,2002,0.1,0,0,0,0,0,0,0,,0,3,0,0.0,1,2,0,1,0,0,1,0,0,0,0
173,Andoni Gorosabel,es  ESP,DF,Real Sociedad,25-066,1996,5.9,12,8,6,5,1,4,7,57.1,3,86,27,31.4,36,33,17,11,0,0,11,3,15,7,0
174,Jaume Grau,es  ESP,MF,Osasuna,24-157,1997,0.0,1,1,1,0,0,0,1,0.0,1,3,1,33.3,1,2,0,0,0,0,0,0,1,0,0
175,Dominik Greif,sk  SVK,GK,Mallorca,24-186,1997,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
176,Arnaut Groeneveld,nl  NED,"FW,MF",Villarreal,24-251,1997,3.8,1,0,1,0,0,1,2,50.0,1,36,8,22.2,5,12,19,5,0,0,5,2,3,0,0
177,Andrés Guardado,mx  MEX,MF,Betis,35-011,1986,3.0,1,0,0,1,0,0,1,0.0,1,15,2,13.3,4,8,3,5,1,0,4,3,4,11,0
178,Sergi Guardiola,es  ESP,FW,Rayo Vallecano,30-133,1991,1.4,3,2,0,2,1,0,1,0.0,1,42,12,28.6,1,17,24,3,1,0,2,3,6,1,0
179,Nemanja Gudelj,rs  SRB,MF,Sevilla,29-327,1991,0.2,0,0,0,0,0,0,0,,0,3,0,0.0,2,1,0,0,0,0,0,0,0,0,0
180,Gonçalo Guedes,pt  POR,"FW,MF",Valencia,24-314,1996,7.1,12,7,2,3,7,2,7,28.6,5,82,18,22.0,8,37,37,2,0,0,2,4,16,0,0
181,Ander Guevara,es  ESP,MF,Real Sociedad,24-094,1997,2.3,3,2,2,1,0,0,0,,0,32,13,40.6,14,14,4,6,2,0,4,4,7,6,0
182,John Guidetti,se  SWE,"FW,MF",Alavés,29-177,1992,2.6,2,1,0,0,2,0,0,,0,68,15,22.1,9,23,36,2,2,0,0,3,5,0,0
183,Hugo Guillamón,es  ESP,MF,Valencia,21-251,2000,5.6,8,6,3,4,1,2,11,18.2,9,84,24,28.6,26,46,12,9,3,0,6,12,20,12,0
184,Gerard Gumbau,es  ESP,MF,Elche,26-295,1994,1.2,3,1,1,2,0,2,3,66.7,1,30,4,13.3,10,18,2,1,0,0,1,0,3,2,0
185,Jon Guridi,es  ESP,MF,Real Sociedad,26-223,1995,0.1,0,0,0,0,0,0,1,0.0,1,6,1,16.7,0,4,2,0,0,0,0,0,0,0,0
186,Raúl Guti,es  ESP,MF,Elche,24-283,1996,6.9,7,4,0,6,1,1,10,10.0,9,79,25,31.6,25,43,11,4,1,0,3,16,23,4,0
187,Marcos Mauro López Gutiérrez,ar  ARG,DF,Cádiz,30-273,1991,1.0,0,0,0,0,0,0,2,0.0,2,8,3,37.5,5,3,0,3,1,0,2,3,3,11,0
188,Miguel Gutiérrez,es  ESP,DF,Real Madrid,20-074,2001,2.9,5,4,4,0,1,2,4,50.0,2,23,7,30.4,9,9,5,1,0,0,1,5,10,4,0
189,Munir El Haddadi,ma  MAR,FW,Sevilla,26-038,1995,0.5,0,0,0,0,0,0,0,,0,2,0,0.0,0,0,2,1,0,0,1,0,0,0,0
190,Varazdat Haroyan,am  ARM,DF,Cádiz,29-046,1992,6.4,11,5,8,3,0,6,13,46.2,7,67,22,32.8,35,31,1,7,4,0,3,8,19,41,0
191,Eden Hazard,be  BEL,"FW,MF",Real Madrid,30-275,1991,3.5,6,4,3,3,0,2,4,50.0,2,38,11,28.9,12,17,9,3,1,0,2,5,11,1,0
192,Kike Hermoso,es  ESP,DF,Betis,22-060,1999,1.0,2,2,2,0,0,1,1,100.0,0,8,3,37.5,4,4,0,5,2,0,3,1,3,11,0
193,Mario Hermoso,es  ESP,DF,Atlético Madrid,26-113,1995,5.2,10,6,8,1,1,7,16,43.8,9,47,14,29.8,31,12,4,5,0,0,5,11,21,11,1
194,Aridane Hernández,gq  EQG,DF,Osasuna,32-200,1989,5.8,5,2,5,0,0,2,4,50.0,2,36,10,27.8,24,11,1,10,3,0,7,12,17,38,1
195,Héctor Herrera,mx  MEX,MF,Atlético Madrid,31-173,1990,1.7,7,6,6,1,0,2,4,50.0,2,29,15,51.7,14,10,5,1,0,0,1,2,9,5,0
196,Sergio Herrera,es  ESP,GK,Osasuna,28-126,1993,8.0,0,0,0,0,0,0,2,0.0,2,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0
197,Matthew Hoppe,us  USA,FW,Mallorca,20-210,2001,1.0,0,0,0,0,0,0,2,0.0,2,28,5,17.9,3,12,13,0,0,0,0,0,0,0,0
198,Robert Ibáñez,es  ESP,MF,Osasuna,28-201,1993,0.9,2,0,2,0,0,0,0,,0,16,7,43.8,5,5,6,1,0,0,1,2,4,0,0
199,Vicente Iborra,es  ESP,MF,Villarreal,33-266,1988,0.0,0,0,0,0,0,0,0,,0,2,1,50.0,1,0,1,1,1,0,0,0,0,0,0
200,Oussama Idrissi,ma  MAR,"FW,MF",Sevilla,25-225,1996,0.8,1,1,0,1,0,0,0,,0,10,5,50.0,1,3,6,1,0,0,1,2,3,1,0
201,Iglesias,es  ESP,DF,Getafe,23-098,1998,3.0,8,7,5,3,0,2,7,28.6,5,47,17,36.2,24,18,5,9,2,0,7,9,17,8,0
202,Borja Iglesias,es  ESP,FW,Betis,28-265,1993,4.0,2,2,0,0,2,1,2,50.0,1,43,9,20.9,5,18,20,2,0,0,2,0,2,3,0
203,Alexander Isak,se  SWE,FW,Real Sociedad,22-018,1999,3.5,0,0,0,0,0,0,0,,0,37,7,18.9,2,7,28,2,0,0,2,0,0,2,0
204,Isco,es  ESP,MF,Real Madrid,29-171,1992,1.9,7,4,5,2,0,2,9,22.2,7,43,13,30.2,16,23,4,0,0,0,0,1,8,0,0
205,Nicolas Jackson,sn  SEN,FW,Villarreal,20-111,2001,0.0,0,0,0,0,0,0,0,,0,1,1,100.0,0,0,1,0,0,0,0,0,0,0,0
206,Jakub Jankto,cz  CZE,"MF,DF",Getafe,25-263,1996,2.6,5,3,2,2,1,4,5,80.0,1,40,11,27.5,10,18,12,2,0,0,2,4,9,1,0
207,Adnan Januzaj,be  BEL,"FW,MF",Real Sociedad,26-246,1995,2.7,6,3,1,3,2,1,6,16.7,5,36,12,33.3,3,20,13,4,1,0,3,2,8,2,0
208,Jason,es  ESP,MF,Valencia,27-095,1994,0.7,1,0,0,0,1,0,3,0.0,3,21,2,9.5,7,10,4,2,0,0,2,1,2,2,0
209,Luis Javier Suárez,co  COL,FW,Granada,23-311,1997,6.3,2,1,1,0,1,1,2,50.0,1,76,11,14.5,5,32,39,5,0,0,5,1,3,2,0
210,Álvaro Jiménez,es  ESP,"MF,FW",Cádiz,26-143,1995,1.6,7,3,4,3,0,3,4,75.0,1,44,13,29.5,23,17,4,3,0,0,3,2,9,3,0
211,Joaquín,es  ESP,"FW,MF",Betis,40-080,1981,0.7,0,0,0,0,0,0,0,,0,6,2,33.3,4,0,2,2,0,0,2,1,1,1,0
212,Frenkie de Jong,nl  NED,MF,Barcelona,24-150,1997,5.5,11,10,4,5,2,2,6,33.3,4,45,20,44.4,13,22,10,5,2,0,3,9,20,6,0
213,Luuk de Jong,nl  NED,FW,Barcelona,31-043,1990,2.3,2,2,0,0,2,0,0,,0,27,9,33.3,2,11,14,0,0,0,0,0,2,1,0
214,Joan Jordán,es  ESP,MF,Sevilla,27-095,1994,4.9,12,10,1,9,2,4,10,40.0,6,78,25,32.1,22,49,7,3,0,0,3,8,20,1,0
215,Josan,es  ESP,DF,Elche,31-310,1989,3.6,4,2,1,3,0,3,10,30.0,7,45,12,26.7,14,24,7,2,0,0,2,8,12,6,0
216,Willian José,br  BRA,FW,Betis,29-320,1991,2.9,2,2,0,1,1,0,1,0.0,1,28,10,35.7,0,15,13,0,0,0,0,2,4,2,0
217,Joselu,es  ESP,FW,Alavés,31-196,1990,5.7,3,2,0,2,1,0,3,0.0,3,74,17,23.0,7,34,33,4,0,0,4,3,6,8,0
218,Josema,es  ESP,DF,Elche,25-125,1996,0.7,0,0,0,0,0,0,0,,0,4,1,25.0,4,0,0,1,1,0,0,0,0,5,0
219,Luka Jović,rs  SRB,"FW,MF",Real Madrid,23-290,1997,0.7,1,0,0,1,0,0,0,,0,10,1,10.0,0,6,4,2,0,0,2,0,1,0,0
220,José Juan Macías,mx  MEX,FW,Getafe,22-017,1999,2.2,0,0,0,0,0,0,2,0.0,2,47,9,19.1,2,28,17,2,0,0,2,0,0,0,0
221,Juanmi,es  ESP,FW,Betis,28-142,1993,3.9,7,5,1,3,3,4,5,80.0,1,79,22,27.8,14,41,24,6,0,0,6,3,10,2,0
222,Lago Junior,ci  CIV,"FW,MF",Mallorca,30-282,1990,1.8,3,3,3,0,0,2,3,66.7,1,35,9,25.7,13,9,13,0,0,0,0,3,6,0,0
223,Vinicius Júnior,br  BRA,"FW,MF",Real Madrid,21-089,2000,6.3,11,9,3,6,2,2,10,20.0,8,103,27,26.2,23,44,36,6,1,0,5,2,13,0,0
224,Jens Jønsson,dk  DEN,MF,Cádiz,28-272,1993,4.0,10,8,4,6,0,5,11,45.5,6,79,27,34.2,27,47,5,7,1,0,6,6,16,9,0
225,Lee Kangin,kr  KOR,MF,Mallorca,20-232,2001,2.7,1,1,0,1,0,1,5,20.0,4,44,9,20.5,10,22,12,3,0,0,3,5,6,0,0
226,Kike,es  ESP,"FW,MF",Osasuna,31-318,1989,6.7,5,4,1,1,3,1,7,14.3,6,116,36,31.0,8,53,55,6,1,0,5,2,7,5,0
227,Koba Koindredi,fr  FRA,MF,Valencia,19-347,2001,0.3,1,1,1,0,0,0,1,0.0,1,12,6,50.0,5,5,2,0,0,0,0,0,1,0,0
228,Koke,es  ESP,MF,Atlético Madrid,29-274,1992,4.7,8,5,2,5,1,3,14,21.4,11,101,29,28.7,33,51,17,9,1,0,8,6,14,4,0
229,Geoffrey Kondogbia,cf  CTA,"MF,DF",Atlético Madrid,28-236,1993,3.9,12,6,5,6,1,4,7,57.1,3,54,18,33.3,19,31,4,6,2,0,4,12,24,12,0
230,Jules Koundé,fr  FRA,DF,Sevilla,22-331,1998,6.0,2,1,0,1,1,0,4,0.0,4,33,15,45.5,18,11,4,5,1,0,4,14,16,25,0
231,Toni Kroos,de  GER,MF,Real Madrid,31-278,1990,0.7,3,1,1,2,0,1,2,50.0,1,19,2,10.5,4,13,2,0,0,0,0,0,3,0,0
232,Takefusa Kubo,jp  JPN,"MF,FW",Mallorca,20-127,2001,4.6,2,2,2,0,0,1,6,16.7,5,78,13,16.7,29,22,27,8,0,0,8,9,11,0,0
233,Víctor Laguardia,es  ESP,DF,Alavés,31-338,1989,6.0,6,3,5,1,0,3,7,42.9,4,43,11,25.6,27,15,1,4,2,0,2,6,12,45,0
234,Érik Lamela,ar  ARG,"FW,MF",Sevilla,29-219,1992,3.9,17,13,6,10,1,4,7,57.1,3,84,29,34.5,22,40,22,3,0,0,3,3,20,3,0
235,Toni Lato,es  ESP,DF,Valencia,23-322,1997,3.5,10,6,5,4,1,6,8,75.0,2,63,22,34.9,33,22,8,6,1,0,5,7,17,10,0
236,Robin Le Normand,fr  FRA,DF,Real Sociedad,24-332,1996,8.0,8,5,6,1,1,4,9,44.4,5,63,26,41.3,37,22,4,6,2,0,4,14,22,44,0
237,Jeremías Ledesma,ar  ARG,GK,Cádiz,28-238,1993,8.0,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0
238,Wu Lei,cn  CHN,"MF,FW",Espanyol,29-324,1991,2.5,1,1,0,1,0,0,2,0.0,2,30,7,23.3,7,18,5,1,0,0,1,1,2,1,0
239,Florian Lejeune,fr  FRA,DF,Alavés,30-142,1991,3.0,2,0,2,0,0,1,3,33.3,2,26,5,19.2,18,7,1,7,3,0,4,2,4,18,0
240,Iñigo Lekue,es  ESP,DF,Athletic Club,28-158,1993,7.4,7,4,5,2,0,4,11,36.4,7,92,26,28.3,37,37,18,10,2,0,8,13,20,19,0
241,Thomas Lemar,fr  FRA,MF,Atlético Madrid,25-331,1995,3.8,8,4,4,2,2,2,6,33.3,4,91,23,25.3,16,52,23,4,0,0,4,3,11,3,0
242,Clément Lenglet,fr  FRA,DF,Barcelona,26-114,1995,1.1,2,2,1,1,0,1,1,100.0,0,16,9,56.3,6,9,1,1,0,0,1,3,5,1,0
243,Marcos Llorente,es  ESP,"MF,DF",Atlético Madrid,26-252,1995,7.7,18,15,7,9,2,6,9,66.7,3,110,47,42.7,40,42,28,13,3,0,10,5,23,10,0
244,Julen Lobete,es  ESP,FW,Real Sociedad,21-021,2000,2.4,2,2,1,1,0,0,1,0.0,1,51,21,41.2,5,19,27,6,1,0,5,0,2,0,0
245,Renan Lodi,br  BRA,DF,Atlético Madrid,23-184,1998,2.5,4,2,0,3,1,3,7,42.9,4,29,9,31.0,9,15,5,4,0,0,4,6,10,1,0
246,David López,es  ESP,MF,Espanyol,32-000,1989,2.6,10,7,5,4,1,5,8,62.5,3,34,9,26.5,14,17,3,6,4,0,2,3,13,6,0
247,Diego López,es  ESP,GK,Espanyol,39-340,1981,8.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
248,Javi López,es  ESP,DF,Alavés,19-281,2002,1.2,3,2,2,1,0,1,1,100.0,0,24,7,29.2,11,8,5,2,0,0,2,1,4,2,0
249,Unai López,es  ESP,MF,Rayo Vallecano,25-344,1995,2.1,6,2,3,3,0,3,5,60.0,2,52,15,28.8,9,30,13,4,0,0,4,3,9,1,0
250,Anthony Lozano,hn  HON,"FW,MF",Cádiz,28-167,1993,3.4,2,2,1,1,0,1,6,16.7,5,47,6,12.8,9,25,13,3,1,0,2,2,4,1,0
251,José Luis Gayà,es  ESP,DF,Valencia,26-137,1995,3.5,10,4,6,4,0,5,8,62.5,3,48,18,37.5,30,17,1,4,0,0,4,6,16,12,0
252,José Luis Morales,es  ESP,"FW,MF",Levante,34-078,1987,6.4,7,6,1,3,3,1,8,12.5,7,88,16,18.2,12,44,32,4,0,0,4,3,10,1,0
253,Florentino Luís,pt  POR,MF,Getafe,22-051,1999,3.5,20,14,10,8,2,9,16,56.3,7,92,27,29.3,38,49,5,2,0,0,2,11,31,6,1
254,Darwin Machís,ve  VEN,"FW,MF",Granada,28-244,1993,3.0,6,4,1,2,3,1,5,20.0,4,50,13,26.0,11,21,18,2,0,0,2,6,12,4,0
255,Pablo Maffeo,es  ESP,DF,Mallorca,24-089,1997,5.4,10,7,6,3,1,3,8,37.5,5,65,24,36.9,32,21,12,13,2,0,11,11,21,14,0
256,Nemanja Maksimović,rs  SRB,MF,Getafe,26-256,1995,7.5,19,12,8,8,3,8,17,47.1,9,150,44,29.3,40,83,27,16,5,0,11,14,33,14,0
257,Hugo Mallo,es  ESP,DF,Celta Vigo,30-109,1991,7.0,17,8,8,7,2,4,6,66.7,2,84,32,38.1,36,34,14,15,6,0,9,8,25,31,0
258,Mickael Malsa,mq  MTQ,MF,Levante,25-362,1995,1.6,8,6,5,3,0,1,2,50.0,1,25,9,36.0,13,9,3,6,2,0,4,0,8,2,0
259,Giorgi Mamardashvili,ge  GEO,GK,Valencia,21-010,2000,6.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
260,Aïssa Mandi,dz  ALG,DF,Villarreal,29-352,1991,5.0,3,2,1,1,1,0,1,0.0,1,27,9,33.3,9,13,5,8,7,1,1,5,8,17,0
261,Maranhão,br  BRA,"FW,MF",Valencia,24-354,1996,1.9,4,1,1,2,1,1,1,100.0,0,43,6,14.0,8,17,18,1,0,0,1,0,4,0,0
262,Nikola Maraš,rs  SRB,DF,Rayo Vallecano,25-294,1995,1.1,1,0,0,1,0,0,1,0.0,1,12,4,33.3,5,7,0,2,0,0,2,2,3,8,0
263,Marcelo,br  BRA,DF,Real Madrid,33-150,1988,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
264,Iván Marcone,ar  ARG,MF,Elche,31-128,1990,3.7,11,8,6,5,0,3,8,37.5,5,49,20,40.8,24,23,2,6,1,0,5,4,15,11,0
265,Óscar de Marcos,es  ESP,DF,Athletic Club,32-178,1989,2.0,1,1,1,0,0,0,0,,0,25,8,32.0,9,9,7,10,0,0,10,5,6,6,0
266,José María Giménez,uy  URU,DF,Atlético Madrid,26-262,1995,6.0,9,7,7,2,0,3,7,42.9,4,37,14,37.8,24,13,0,7,6,0,1,11,20,27,0
267,Roger Martí,es  ESP,FW,Levante,30-279,1991,6.4,6,4,1,4,1,2,7,28.6,5,107,20,18.7,9,61,37,4,0,0,4,0,6,2,0
268,Martín,es  ESP,"MF,DF",Cádiz,22-222,1999,0.3,1,1,0,1,0,0,0,,0,11,2,18.2,4,6,1,0,0,0,0,2,3,2,0
269,Andrés Martín,es  ESP,"FW,MF",Rayo Vallecano,22-090,1999,1.3,1,0,0,1,0,1,2,50.0,1,26,9,34.6,6,11,9,0,0,0,0,2,3,0,0
270,Iván Martín,es  ESP,"MF,FW",Alavés,22-237,1999,0.8,1,0,0,0,1,0,0,,0,13,2,15.4,2,5,6,1,0,0,1,1,2,0,0
271,Iñigo Martínez,es  ESP,DF,Athletic Club,30-145,1991,8.0,9,5,6,2,1,3,10,30.0,7,66,22,33.3,43,22,1,12,2,0,10,19,28,52,0
272,Javi Martínez,es  ESP,MF,Osasuna,21-291,1999,2.4,6,3,3,3,0,1,4,25.0,3,44,14,31.8,14,16,14,5,0,0,5,6,12,1,0
273,Pablo Martínez,es  ESP,MF,Levante,23-229,1998,4.8,11,6,6,5,0,6,9,66.7,3,86,14,16.3,23,47,16,7,2,0,5,10,21,3,0
274,Omar Mascarell,es  ESP,MF,Elche,28-249,1993,4.0,7,2,2,3,2,2,10,20.0,8,91,15,16.5,29,50,12,13,4,0,9,6,13,7,0
275,Jaime Mata,es  ESP,FW,Getafe,32-350,1988,4.0,8,4,3,2,3,0,2,0.0,2,60,16,26.7,6,23,31,4,1,0,3,4,12,2,0
276,Luís Maximiano,pt  POR,GK,Granada,22-277,1999,4.8,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,1
277,Jordi Mboula,es  ESP,FW,Mallorca,22-207,1999,3.3,5,3,2,2,1,1,3,33.3,2,60,20,33.3,12,24,24,8,2,0,6,0,5,0,0
278,Óscar Melendo,es  ESP,MF,Espanyol,24-047,1997,1.8,3,1,0,2,1,0,3,0.0,3,25,9,36.0,10,10,5,1,0,0,1,2,5,0,0
279,Gonzalo Melero,es  ESP,MF,Levante,27-280,1994,5.6,8,4,3,4,1,6,11,54.5,5,86,24,27.9,32,44,10,9,4,0,5,4,12,7,0
280,Brais Méndez,es  ESP,MF,Celta Vigo,24-275,1997,6.2,14,8,8,4,2,6,17,35.3,11,144,43,29.9,33,64,47,19,0,0,19,9,23,8,0
281,Édgar Méndez,es  ESP,"FW,MF",Alavés,31-280,1990,1.7,3,2,0,2,1,1,4,25.0,3,32,10,31.3,7,17,8,0,0,0,0,1,4,2,0
282,Fran Mérida,es  ESP,MF,Espanyol,31-219,1990,1.5,3,0,3,0,0,2,2,100.0,0,21,2,9.5,10,8,3,2,0,0,2,2,5,1,0
283,Mikel Merino,es  ESP,MF,Real Sociedad,25-109,1996,7.9,16,11,2,12,2,5,11,45.5,6,119,43,36.1,23,69,27,12,3,0,9,7,23,15,0
284,Martín Merquelanz,es  ESP,FW,Rayo Vallecano,26-119,1995,1.9,3,2,3,0,0,3,6,50.0,3,32,6,18.8,7,14,11,3,0,0,3,0,3,1,0
285,Matt Miazga,us  USA,DF,Alavés,26-082,1995,4.1,4,2,3,1,0,1,3,33.3,2,29,11,37.9,18,10,1,9,4,0,5,3,7,37,0
286,Miguel,es  ESP,"FW,MF",Alavés,22-036,1999,1.5,1,1,0,1,0,0,3,0.0,3,38,12,31.6,5,23,10,4,0,0,4,0,1,6,0
287,Éder Militão,br  BRA,DF,Real Madrid,23-264,1998,8.0,12,7,6,2,4,6,12,50.0,6,61,17,27.9,32,23,6,12,3,0,9,17,29,32,1
288,Luis Milla,es  ESP,MF,Granada,27-002,1994,5.7,7,5,6,1,0,1,8,12.5,7,100,30,30.0,40,43,17,9,3,0,6,9,16,10,0
289,Pere Milla,es  ESP,"FW,MF",Elche,29-016,1992,2.8,0,0,0,0,0,0,4,0.0,4,53,9,17.0,7,28,18,1,0,0,1,6,6,2,0
290,Santi Mina,es  ESP,FW,Celta Vigo,25-306,1995,7.7,5,2,2,1,2,0,6,0.0,6,109,24,22.0,16,46,47,9,0,0,9,5,10,8,0
291,Óscar Mingueza,es  ESP,DF,Barcelona,22-149,1999,3.3,10,6,6,4,0,7,11,63.6,4,47,20,42.6,22,17,8,9,1,0,8,3,13,8,0
292,Rafa Mir,es  ESP,FW,Sevilla,24-113,1997,2.7,0,0,0,0,0,0,2,0.0,2,24,5,20.8,2,14,8,3,2,0,1,0,0,2,0
293,Jorge Miramón,es  ESP,DF,Levante,32-129,1989,6.0,12,9,7,5,0,6,15,40.0,9,68,22,32.4,36,23,9,9,1,0,8,18,30,11,0
294,Juan Miranda,es  ESP,DF,Betis,21-263,2000,3.6,7,3,4,1,2,2,7,28.6,5,52,18,34.6,23,16,13,9,1,0,8,3,10,14,0
295,Stefan Mitrović,rs  SRB,DF,Getafe,31-140,1990,4.0,1,1,0,1,0,0,1,0.0,1,26,11,42.3,14,8,4,2,1,0,1,13,14,6,0
296,Luka Modrić,hr  CRO,MF,Real Madrid,36-030,1985,4.0,4,2,2,1,1,0,0,,0,54,13,24.1,12,32,10,3,1,0,2,5,9,0,0
297,Johan Mojica,co  COL,DF,Elche,29-049,1992,7.9,9,5,9,0,0,3,4,75.0,1,76,18,23.7,44,21,11,10,0,0,10,21,30,19,0
298,Jorge Molina,es  ESP,FW,Granada,39-170,1982,2.0,2,2,0,0,2,0,1,0.0,1,28,4,14.3,1,12,15,2,0,0,2,1,3,2,0
299,Jon Moncayola,es  ESP,MF,Osasuna,23-149,1998,6.2,7,4,5,2,0,3,7,42.9,4,93,31,33.3,20,52,21,5,1,0,4,1,8,6,0
300,Monchu,es  ESP,MF,Granada,22-026,1999,3.8,9,4,2,6,1,3,6,50.0,3,120,24,20.0,29,70,21,10,2,0,8,0,9,3,0
301,Gonzalo Montiel,ar  ARG,DF,Sevilla,24-281,1997,1.1,3,1,3,0,0,2,2,100.0,0,8,2,25.0,7,1,0,0,0,0,0,1,4,2,0
302,Ángel Montoro,es  ESP,MF,Granada,33-106,1988,6.2,8,5,5,3,0,2,8,25.0,6,101,25,24.8,32,56,13,9,0,0,9,6,14,13,0
303,Martín Montoya,es  ESP,DF,Betis,30-178,1991,3.8,12,7,6,5,1,6,12,50.0,6,62,19,30.6,27,26,9,9,0,0,9,7,19,10,0
304,Jon Morcillo,es  ESP,"MF,FW",Athletic Club,23-024,1998,0.4,0,0,0,0,0,0,1,0.0,1,17,4,23.5,6,10,1,1,0,0,1,0,0,0,0
305,Alberto Moreno,es  ESP,"MF,DF",Villarreal,29-096,1992,4.2,8,4,6,2,0,2,8,25.0,6,59,16,27.1,32,19,8,7,1,0,6,12,20,2,1
306,Álex Moreno,es  ESP,DF,Betis,28-123,1993,3.6,8,4,6,1,1,1,2,50.0,1,46,16,34.8,21,12,13,11,1,0,10,8,16,18,0
307,Gerard Moreno,es  ESP,FW,Villarreal,29-185,1992,3.0,3,2,2,1,0,1,1,100.0,0,23,7,30.4,6,9,8,4,1,0,3,0,3,3,0
308,Tete Morente,es  ESP,"MF,FW",Elche,24-309,1996,1.0,1,1,1,0,0,1,2,50.0,1,19,5,26.3,6,8,5,3,0,0,3,1,2,1,0
309,Manu Morlanes,es  ESP,MF,Espanyol,22-270,1999,2.7,8,7,3,4,1,2,5,40.0,3,52,17,32.7,22,27,3,6,2,0,4,2,10,6,0
310,Toni Moya,es  ESP,MF,Alavés,23-203,1998,2.7,5,3,3,1,1,0,3,0.0,3,63,13,20.6,19,36,8,3,2,0,1,6,11,5,0
311,Iker Muniain,es  ESP,MF,Athletic Club,28-294,1992,6.6,9,5,1,6,2,4,5,80.0,1,98,27,27.6,18,53,27,6,0,0,6,10,19,2,0
312,Aihen Muñoz,es  ESP,DF,Real Sociedad,24-054,1997,7.8,16,10,9,5,2,7,15,46.7,8,104,32,30.8,36,55,13,10,1,0,9,8,24,17,1
