,Player,Nation,Pos,Squad,Age,Born,90s,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Succ_Dribbles,Att_Dribbles,Succ%_Dribbles,#Pl_Dribbles,Megs_Dribbles,Carries_Carries,TotDist_Carries,PrgDist_Carries,Prog_Carries,1/3_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Targ_Receiving,Rec_Receiving,Rec%_Receiving,Prog_Receiving
33,Alejandro Balde,es  ESP,DF,Barcelona,17-356,2003,0.5,45,2,6,25,17,1,42,1,1,100.0,1,0,38,200,85,4,1,1,0,0,34,34,100.0,0
34,Gareth Bale,wls  WAL,FW,Real Madrid,32-085,1989,2.1,74,0,11,27,39,7,72,1,3,33.3,1,0,44,222,105,8,1,0,3,5,84,57,67.9,10
35,Mikel Balenziaga,es  ESP,DF,Athletic Club,33-222,1988,6.6,364,30,95,206,80,2,302,5,6,83.3,5,0,188,773,412,15,5,0,2,9,164,155,94.5,6
36,Iván Balliu,al  ALB,DF,Rayo Vallecano,29-281,1992,8.0,455,17,133,223,135,4,341,7,16,43.8,8,3,233,1054,687,23,12,2,9,10,257,229,89.1,9
37,Barbero,es  ESP,"FW,MF",Osasuna,23-053,1998,0.1,7,0,1,1,5,3,7,0,0,,0,0,7,16,2,0,0,0,2,0,9,5,55.6,2
38,Enis Bardhi,mk  MKD,"MF,FW",Levante,26-099,1995,1.2,56,2,11,30,18,0,52,4,5,80.0,4,0,38,142,67,3,3,0,3,1,37,31,83.8,3
39,Keidi Bare,al  ALB,MF,Espanyol,24-042,1997,4.2,245,14,75,146,41,3,241,1,2,50.0,1,0,164,980,426,13,4,0,1,2,171,163,95.3,3
40,Kike Barja,es  ESP,MF,Osasuna,24-191,1997,1.4,78,1,11,36,38,7,77,6,11,54.5,6,0,61,316,155,10,3,1,2,4,75,61,81.3,8
41,Antonio Barragán,es  ESP,DF,Elche,34-119,1987,2.1,103,12,50,45,10,0,82,0,0,,0,0,46,210,112,3,0,0,0,0,45,44,97.8,1
42,Ander Barrenetxea,es  ESP,"MF,FW",Real Sociedad,19-286,2001,2.7,109,3,23,42,53,15,109,12,19,63.2,13,0,94,521,263,14,2,3,5,6,94,74,78.7,13
43,Marc Bartra,es  ESP,DF,Betis,30-267,1991,0.1,20,3,8,14,0,0,20,0,0,,0,0,14,73,57,0,0,0,0,0,16,16,100.0,0
44,Álvaro Bastida,es  ESP,MF,Cádiz,17-150,2004,1.5,27,0,2,20,6,0,26,0,1,0.0,1,1,14,43,4,0,0,0,0,0,17,14,82.4,0
45,Rodrigo Battaglia,ar  ARG,MF,Mallorca,30-089,1991,1.7,128,12,37,81,20,3,121,1,2,50.0,1,0,87,528,317,13,3,0,3,1,87,87,100.0,2
46,Jon Bautista,es  ESP,"FW,MF",Real Sociedad,26-098,1995,0.5,16,2,2,9,7,1,15,1,1,100.0,1,0,7,13,10,1,1,0,0,1,12,7,58.3,1
47,Bebé,pt  POR,"FW,MF",Rayo Vallecano,31-089,1990,1.4,80,1,11,35,53,0,67,7,8,87.5,7,2,55,516,279,13,12,0,8,1,72,49,68.1,4
48,Héctor Bellerín,es  ESP,DF,Betis,26-204,1995,4.0,256,14,67,121,81,9,220,2,5,40.0,2,0,159,736,497,13,6,2,4,1,176,156,88.6,10
49,Fran Beltrán,es  ESP,MF,Celta Vigo,22-248,1999,3.7,302,5,53,209,58,2,278,2,4,50.0,2,0,211,1299,646,23,3,0,1,4,226,207,91.6,9
50,Darío Benedetto,ar  ARG,FW,Elche,31-145,1990,4.5,115,1,8,79,36,12,110,5,8,62.5,6,0,70,313,170,10,4,0,9,7,136,85,62.5,15
51,Pedro Benito,es  ESP,FW,Cádiz,21-196,2000,0.3,8,0,0,6,2,0,8,0,0,,0,0,4,29,18,1,0,0,2,0,18,7,38.9,0
52,Karim Benzema,fr  FRA,FW,Real Madrid,33-294,1987,7.9,389,1,16,143,247,61,368,10,13,76.9,10,2,272,1302,740,41,12,11,12,8,432,314,72.7,59
53,Álex Berenguer,es  ESP,MF,Athletic Club,26-097,1995,6.6,361,5,51,158,183,28,327,11,25,44.0,12,2,230,1052,651,19,12,4,29,15,302,226,74.8,35
54,Pedro Bigas,es  ESP,DF,Elche,31-024,1990,2.6,169,20,104,71,2,1,166,0,0,,0,0,97,436,189,3,0,0,0,0,121,121,100.0,1
55,Blanco,es  ESP,MF,Real Madrid,21-078,2000,0.3,23,2,12,10,3,0,23,2,2,100.0,2,1,18,97,61,0,1,0,0,0,14,14,100.0,0
56,Yassine Bounou,ma  MAR,GK,Sevilla,30-187,1991,6.0,204,177,203,2,0,0,154,1,1,100.0,1,0,109,377,156,0,0,0,0,0,101,101,100.0,0
57,Lucas Boyé,ar  ARG,FW,Elche,25-223,1996,3.3,139,3,9,86,52,8,135,8,10,80.0,9,0,102,481,209,10,5,1,20,15,173,104,60.1,20
58,Martin Braithwaite,dk  DEN,FW,Barcelona,30-126,1991,2.5,84,4,10,42,38,15,82,3,5,60.0,3,0,62,248,163,10,2,3,7,4,96,64,66.7,14
59,Darko Brašanac,rs  SRB,"MF,FW",Osasuna,29-239,1992,7.9,368,9,39,163,185,42,353,7,9,77.8,8,1,227,971,496,28,15,3,13,7,345,240,69.6,71
60,Claudio Bravo,cl  CHI,GK,Betis,38-179,1983,3.0,99,87,99,0,0,0,76,0,0,,0,0,56,206,135,0,0,0,0,0,53,53,100.0,0
61,Yan Brice Eteki,cm  CMR,MF,Granada,24-044,1997,0.7,28,2,5,17,7,0,28,0,0,,0,0,14,68,34,1,0,0,1,0,22,14,63.6,0
62,Ante Budimir,hr  CRO,FW,Osasuna,30-079,1991,1.0,32,1,2,13,20,6,32,1,2,50.0,1,0,18,79,50,3,2,0,3,3,49,18,36.7,2
63,Sergio Busquets,es  ESP,MF,Barcelona,33-085,1988,6.7,637,25,154,425,95,2,623,4,4,100.0,4,0,455,1864,1154,48,7,0,2,4,509,496,97.4,12
64,Erick Cabaco,uy  URU,DF,Getafe,26-173,1995,0.8,41,1,15,27,0,0,39,0,0,,0,0,30,188,116,7,0,0,0,0,31,31,100.0,0
65,Leandro Cabrera,uy  URU,DF,Espanyol,30-114,1991,8.0,420,126,270,156,13,5,399,0,1,0.0,0,0,241,1074,516,4,1,0,1,2,281,277,98.6,2
66,Cala,es  ESP,DF,Cádiz,31-317,1989,2.5,84,18,44,40,3,3,82,0,0,,0,0,29,106,45,0,0,0,0,0,30,30,100.0,0
67,Calderón,es  ESP,DF,Betis,21-275,2000,0.7,53,2,12,25,19,1,49,0,0,,0,0,36,224,104,5,2,0,1,0,39,38,97.4,2
68,Fernando Calero,es  ESP,DF,Espanyol,26-025,1995,0.5,38,8,27,13,1,0,38,0,0,,0,0,19,124,61,1,0,0,0,0,24,24,100.0,0
69,Víctor Camarasa,es  ESP,"MF,FW",Betis,27-134,1994,1.0,67,2,15,41,16,3,66,0,1,0.0,0,0,45,327,150,6,2,0,3,2,49,43,87.8,2
70,Eduardo Camavinga,fr  FRA,MF,Real Madrid,18-333,2002,2.2,159,3,25,98,47,7,158,4,5,80.0,4,0,110,531,299,13,3,2,4,2,125,120,96.0,5
71,José Campaña,es  ESP,MF,Levante,28-131,1993,3.4,226,4,45,142,59,4,206,5,7,71.4,5,1,161,987,506,23,7,0,2,6,178,163,91.6,10
72,Sergio Canales,es  ESP,"FW,MF",Betis,30-235,1991,5.4,401,7,56,232,158,22,394,10,14,71.4,10,2,322,2144,1265,63,18,3,5,5,380,338,88.9,29
73,Álex Cantero,es  ESP,"FW,MF",Levante,21-123,2000,2.2,44,1,5,16,25,8,41,3,4,75.0,4,0,34,100,23,0,0,0,3,3,66,31,47.0,12
74,Étienne Capoue,fr  FRA,MF,Villarreal,33-090,1988,6.7,459,30,128,321,55,2,455,5,9,55.6,5,0,326,2102,1111,42,13,0,6,3,361,344,95.3,5
75,Isaac Carcelen,es  ESP,"DF,MF",Cádiz,28-169,1993,5.5,226,27,102,84,45,3,194,2,2,100.0,2,0,87,484,262,9,2,0,5,4,76,63,82.9,2
76,Cárdenas,es  ESP,GK,Levante,24-195,1997,3.0,88,74,87,1,0,0,70,0,0,,0,0,48,183,119,0,0,0,0,0,45,45,100.0,0
77,Diego Carlos,br  BRA,DF,Sevilla,28-208,1993,7.0,528,79,274,261,12,8,518,0,1,0.0,0,0,370,1362,642,14,0,0,4,1,389,386,99.2,1
78,Yannick Carrasco,be  BEL,"DF,FW",Atlético Madrid,28-035,1993,6.7,349,7,39,140,199,46,301,15,22,68.2,18,0,255,1469,920,51,12,21,18,17,309,230,74.4,48
79,Guido Carrillo,ar  ARG,FW,Elche,30-137,1991,2.2,89,3,9,59,24,5,87,2,2,100.0,2,0,49,189,63,3,1,0,9,4,117,63,53.8,10
80,Dani Carvajal,es  ESP,DF,Real Madrid,29-271,1992,2.6,202,10,54,90,68,5,181,1,2,50.0,1,0,116,469,213,7,5,1,1,2,137,130,94.9,4
81,William Carvalho,pt  POR,MF,Betis,29-185,1992,3.5,306,6,58,219,47,7,306,7,9,77.8,7,1,237,1051,547,20,4,0,4,6,249,231,92.8,6
82,Casemiro,br  BRA,MF,Real Madrid,29-228,1992,6.1,484,25,146,263,89,2,476,3,4,75.0,3,0,291,1065,579,23,5,0,1,6,355,341,96.1,6
83,Kiko Casilla,es  ESP,GK,Elche,35-007,1986,8.0,299,271,299,1,1,1,189,0,0,,0,0,128,631,307,0,0,0,0,0,98,98,100.0,0
84,Catena,es  ESP,DF,Rayo Vallecano,26-346,1994,8.0,426,69,265,172,7,6,409,1,2,50.0,1,0,226,1051,531,6,0,0,1,0,260,254,97.7,0
85,Franco Cervi,ar  ARG,MF,Celta Vigo,27-136,1994,3.3,142,1,32,62,53,8,138,1,6,16.7,2,1,94,454,193,10,2,0,8,6,111,86,77.5,9
86,Chapela,es  ESP,MF,Cádiz,22-141,1999,0.2,8,1,1,2,5,0,8,0,1,0.0,0,0,4,37,7,0,0,0,0,0,6,4,66.7,1
87,Chema,es  ESP,MF,Getafe,29-220,1992,0.5,16,2,3,11,2,0,14,0,0,,0,0,6,31,13,0,0,0,0,0,7,7,100.0,1
88,Denis Cheryshev,ru  RUS,MF,Valencia,30-287,1990,3.3,126,7,31,47,55,12,118,2,7,28.6,3,2,63,305,170,7,4,2,2,2,101,62,61.4,13
89,Víctor Chust,es  ESP,DF,Cádiz,21-218,2000,2.1,81,19,53,26,7,4,74,2,2,100.0,2,0,34,227,68,2,1,0,1,1,28,28,100.0,0
90,Jasper Cillessen,nl  NED,GK,Valencia,32-170,1989,2.0,63,56,63,0,0,0,49,0,0,,0,0,41,148,89,0,0,0,0,0,30,30,100.0,0
91,Pathé Ciss,sn  SEN,MF,Rayo Vallecano,27-207,1994,4.5,238,16,74,147,29,4,236,3,3,100.0,3,0,132,630,254,9,3,0,1,2,137,128,93.4,1
92,Carlos Clerc,es  ESP,DF,Levante,29-230,1992,6.5,363,24,129,178,85,3,295,8,13,61.5,8,1,189,1149,737,37,8,1,3,1,214,199,93.0,8
93,Coke,es  ESP,DF,Levante,34-166,1987,0.1,6,0,2,0,4,0,3,0,0,,0,0,2,23,5,0,0,0,0,0,2,2,100.0,0
94,Santi Comesaña,es  ESP,MF,Rayo Vallecano,25-004,1996,6.9,398,21,113,236,67,11,391,5,8,62.5,5,0,224,999,516,18,4,0,3,9,269,244,90.7,6
95,Francis Coquelin,fr  FRA,MF,Villarreal,30-149,1991,2.7,184,10,42,101,50,4,183,4,7,57.1,4,0,128,535,234,12,3,1,3,6,137,129,94.2,10
96,Ángel Correa,ar  ARG,"FW,MF",Atlético Madrid,26-214,1995,5.4,237,0,13,97,139,43,233,11,16,68.8,13,1,189,613,364,21,8,6,14,22,258,191,74.0,53
97,Thierry Correia,pt  POR,DF,Valencia,22-214,1999,4.2,240,10,90,104,55,4,200,5,8,62.5,5,0,123,595,339,14,4,0,3,4,135,117,86.7,6
98,Hélder Costa,pt  POR,MF,Valencia,27-270,1994,0.2,15,0,2,5,8,2,13,0,0,,0,0,6,35,31,2,0,1,1,2,12,8,66.7,2
99,Jaume Costa,es  ESP,DF,Mallorca,33-205,1988,3.3,176,11,55,76,55,1,140,1,4,25.0,1,0,90,531,364,21,6,0,1,3,108,98,90.7,2
100,Thibaut Courtois,be  BEL,GK,Real Madrid,29-151,1992,8.0,258,232,257,1,0,0,209,0,0,,0,0,141,600,331,0,0,0,0,0,150,148,98.7,0
101,Philippe Coutinho,br  BRA,"FW,MF",Barcelona,29-119,1992,2.3,166,1,9,78,91,6,159,2,5,40.0,2,2,132,690,395,25,8,1,3,7,160,140,87.5,21
102,Cristo,es  ESP,DF,Real Sociedad,21-162,2000,0.2,15,0,5,6,5,0,12,0,2,0.0,0,0,11,56,40,2,1,0,0,0,9,8,88.9,0
103,Marc Cucurella,es  ESP,"DF,MF",Getafe,23-079,1998,0.3,24,0,2,6,18,2,21,1,1,100.0,1,0,18,150,106,4,2,1,0,0,16,13,81.3,2
104,Jorge Cuenca,es  ESP,DF,Getafe,21-326,1999,5.0,231,29,128,105,7,2,223,0,0,,0,0,127,746,310,8,2,0,1,2,124,117,94.4,0
105,Matheus Cunha,br  BRA,"FW,MF",Atlético Madrid,22-135,1999,1.1,39,2,4,13,24,5,39,1,1,100.0,1,0,26,111,29,0,0,0,4,0,54,26,48.1,9
106,Sergi Darder,es  ESP,MF,Espanyol,27-291,1993,6.8,364,10,83,241,85,13,353,10,14,71.4,10,0,270,1783,1096,47,17,6,8,12,305,274,89.8,10
107,Rodrigo De Paul,ar  ARG,MF,Atlético Madrid,27-138,1994,4.0,299,6,45,179,93,4,272,4,9,44.4,5,1,210,1207,622,38,7,2,3,1,230,211,91.7,12
108,Thomas Delaney,dk  DEN,"MF,FW",Sevilla,30-036,1991,1.9,129,8,31,83,19,1,129,1,1,100.0,1,0,87,292,153,6,1,0,1,4,111,99,89.2,3
109,Yusuf Demir,at  AUT,FW,Barcelona,18-129,2003,1.8,98,2,13,32,57,7,89,6,10,60.0,7,1,78,281,158,10,2,2,5,6,82,67,81.7,11
110,Memphis Depay,nl  NED,FW,Barcelona,27-238,1994,7.0,444,3,16,165,291,61,386,12,29,41.4,15,0,304,1225,810,58,11,18,39,13,455,346,76.0,85
111,Sergiño Dest,us  USA,DF,Barcelona,20-340,2000,5.8,483,6,113,203,204,26,424,15,28,53.6,15,1,360,2025,1280,66,18,10,14,11,363,338,93.1,32
112,Boulaye Dia,sn  SEN,FW,Villarreal,24-327,1996,3.9,115,1,13,54,58,23,110,6,8,75.0,6,0,88,461,242,10,2,5,10,4,144,90,62.5,37
113,Mouctar Diakhaby,fr  FRA,"DF,MF",Valencia,24-294,1996,1.1,60,11,30,27,4,1,60,0,0,,0,0,30,137,55,1,0,0,0,0,29,28,96.6,0
114,Víctor Díaz,es  ESP,DF,Granada,33-119,1988,1.7,77,17,50,24,7,2,70,0,0,,0,0,32,173,69,1,1,0,1,1,45,42,93.3,0
115,Landry Dimata,be  BEL,"FW,MF",Espanyol,24-038,1997,2.6,69,5,12,38,28,8,68,2,3,66.7,2,0,46,248,148,9,4,0,7,3,113,54,47.8,19
116,Stole Dimitrievski,mk  MKD,GK,Rayo Vallecano,27-288,1993,7.8,267,241,267,1,0,0,175,0,0,,0,0,99,493,348,0,0,0,0,0,94,93,98.9,0
117,Matías Dituro,ar  ARG,GK,Celta Vigo,34-154,1987,8.0,290,246,284,8,0,0,217,0,0,,0,0,149,749,479,0,0,0,0,0,135,133,98.5,0
118,Djené,tg  TOG,DF,Getafe,29-282,1991,7.9,397,41,173,229,18,0,386,3,3,100.0,3,0,238,1266,642,22,5,0,0,1,229,225,98.3,1
119,Marko Dmitrović,rs  SRB,GK,Sevilla,29-258,1992,1.0,32,28,32,0,0,0,29,0,0,,0,0,17,78,20,0,0,0,0,0,16,16,100.0,0
120,Carlos Dominguez,es  ESP,DF,Celta Vigo,20-281,2001,1.0,76,7,40,39,0,0,74,1,2,50.0,1,0,51,326,213,4,0,0,0,1,58,56,96.6,0
121,Domingos Duarte,pt  POR,DF,Granada,26-213,1995,6.8,284,75,181,106,7,3,266,1,2,50.0,1,0,127,626,326,6,0,0,1,1,144,136,94.4,0
122,Óscar Duarte,cr  CRC,DF,Levante,32-128,1989,3.8,217,23,126,103,3,2,203,0,0,,0,0,132,774,449,6,0,0,0,1,147,147,100.0,0
123,Rubén Duarte,es  ESP,DF,Alavés,25-356,1995,5.4,333,26,112,159,72,5,273,1,1,100.0,1,0,154,699,348,17,6,1,3,3,167,151,90.4,4
124,Aritz Elustondo,es  ESP,DF,Real Sociedad,27-195,1994,6.9,458,58,239,238,18,5,446,0,0,,0,0,310,1971,1141,31,2,0,1,2,319,315,98.7,1
125,Adri Embarba,es  ESP,"MF,FW",Espanyol,29-155,1992,7.2,327,10,53,114,185,19,274,7,16,43.8,8,1,191,1146,771,35,12,9,18,14,222,173,77.9,18
126,Emerson,br  BRA,DF,Barcelona,22-268,1999,1.0,82,1,20,50,16,1,69,0,1,0.0,0,0,55,215,103,4,1,0,1,0,56,55,98.2,4
127,Youssef En-Nesyri,ma  MAR,FW,Sevilla,24-130,1997,4.9,103,11,14,45,47,22,97,1,4,25.0,1,0,43,179,107,4,1,0,5,4,149,68,45.6,24
128,Aarón Escandell,es  ESP,GK,Granada,26-012,1995,3.2,135,117,133,2,0,0,82,0,0,,0,0,45,263,158,0,0,0,0,0,36,36,100.0,0
129,Sergio Escudero,es  ESP,"DF,MF",Granada,32-037,1989,1.1,42,3,15,22,7,1,37,1,1,100.0,1,0,19,101,33,1,0,0,0,2,21,17,81.0,1
130,Alfonso Espino,uy  URU,DF,Cádiz,29-277,1992,8.0,448,42,197,159,111,9,338,5,10,50.0,5,0,180,937,551,21,12,1,8,4,158,144,91.1,8
131,Pervis Estupiñán,ec  ECU,DF,Villarreal,23-261,1998,3.5,254,14,73,129,64,7,228,1,3,33.3,1,0,154,795,366,16,6,3,4,3,173,152,87.9,9
132,Radamel Falcao,co  COL,"FW,MF",Rayo Vallecano,35-241,1986,1.7,56,0,1,30,26,10,55,1,1,100.0,1,0,29,135,75,3,1,1,4,4,92,44,47.8,4
133,Fali,es  ESP,"DF,MF",Cádiz,28-058,1993,6.1,175,47,105,70,6,2,172,1,2,50.0,2,0,74,389,189,3,0,0,3,2,75,68,90.7,1
134,Ansu Fati,es  ESP,FW,Barcelona,18-343,2002,0.4,29,0,1,8,24,4,27,1,2,50.0,1,0,23,178,131,7,3,2,2,0,35,26,74.3,2
135,Aleix Febas,es  ESP,MF,Mallorca,25-249,1996,1.1,53,1,6,40,8,1,52,3,4,75.0,3,0,47,177,91,5,0,0,1,4,40,36,90.0,3
136,Nabil Fekir,fr  FRA,MF,Betis,28-083,1993,7.6,474,3,30,204,274,54,417,22,38,57.9,23,1,380,2124,1132,61,19,18,17,21,432,349,80.8,69
137,Felipe,br  BRA,DF,Atlético Madrid,32-146,1989,2.1,134,17,60,81,3,0,133,0,0,,0,0,93,544,285,7,1,0,0,1,97,97,100.0,1
138,João Félix,pt  POR,FW,Atlético Madrid,21-333,1999,1.4,63,2,10,32,30,7,62,3,6,50.0,3,0,54,358,251,14,6,2,3,1,62,52,83.9,8
139,Aitor Fernández,es  ESP,GK,Levante,30-159,1991,5.0,174,152,173,1,0,0,110,0,0,,0,0,54,230,164,0,0,0,0,0,51,51,100.0,0
140,Álex Fernández,es  ESP,MF,Cádiz,28-359,1992,4.0,180,9,49,84,59,9,167,2,8,25.0,3,0,109,591,275,10,7,0,3,5,130,105,80.8,13
141,Fernando,br  BRA,MF,Sevilla,34-076,1987,6.2,435,27,121,281,59,4,425,2,3,66.7,2,0,300,1201,632,21,7,0,5,4,315,302,95.9,8
142,Fidel,es  ESP,MF,Elche,31-347,1989,6.6,376,9,68,221,110,10,344,6,12,50.0,6,1,264,1416,877,37,10,3,20,16,305,264,86.6,19
143,José Fontán,es  ESP,DF,Celta Vigo,21-240,2000,1.5,138,12,54,88,2,1,136,0,0,,0,0,99,472,279,11,1,0,0,0,113,112,99.1,0
144,Juan Foyth,ar  ARG,DF,Villarreal,23-270,1998,5.8,388,26,124,224,76,4,333,5,6,83.3,5,0,244,1558,913,32,13,1,5,5,255,238,93.3,6
145,Enric Franquesa,es  ESP,DF,Levante,24-225,1997,1.6,77,3,15,46,17,0,61,0,3,0.0,0,0,36,205,87,4,0,0,0,2,47,39,83.0,1
146,Jorge de Frutos,es  ESP,"MF,FW",Levante,24-231,1997,4.0,163,3,32,83,60,7,154,6,14,42.9,7,0,120,634,418,20,7,2,5,7,138,107,77.5,22
147,Javi Galán,es  ESP,DF,Celta Vigo,26-324,1994,8.0,542,13,141,294,156,5,458,20,24,83.3,21,1,366,2257,1501,69,12,3,5,16,369,324,87.8,13
148,Iñigo Ruiz de Galarreta,es  ESP,MF,Mallorca,28-064,1993,3.5,237,9,55,160,40,1,229,7,8,87.5,7,0,169,709,341,15,9,0,3,8,169,153,90.5,5
149,Thiago Galhardo,br  BRA,"MF,FW",Celta Vigo,32-081,1989,1.3,35,1,7,15,15,6,34,2,2,100.0,2,0,16,70,55,3,1,0,0,0,59,26,44.1,9
150,Álvaro García,es  ESP,"FW,MF",Rayo Vallecano,28-347,1992,7.0,248,8,62,79,117,29,247,5,9,55.6,5,2,145,944,628,25,7,10,9,5,212,150,70.8,33
