,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh_Standard,SoT_Standard,SoT%_Standard,Sh/90_Standard,SoT/90_Standard,G/Sh_Standard,G/SoT_Standard,Dist_Standard,FK_Standard,PK_Performance,PKatt_Performance,xG_Expected,npxG_Expected,npxG/Sh_Expected,G-xG_Expected,np:G-xG_Expected
18,José Ángel,es  ESP,DF,Osasuna,32-034,1989,1.2,1,3,2,66.7,2.55,1.70,0.33,0.50,29.5,0,0,0,0.0,0.0,0.02,+1.0,+1.0
19,Josep Antoni Gayá,es  ESP,DF,Mallorca,21-094,2000,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
20,Mauro Arambarri,uy  URU,MF,Getafe,26-009,1995,4.2,0,13,2,15.4,3.12,0.48,0.00,0.00,23.9,1,0,0,0.4,0.4,0.03,-0.4,-0.4
21,Néstor Araujo,mx  MEX,DF,Celta Vigo,30-041,1991,6.9,0,2,0,0.0,0.29,0.00,0.00,,15.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1
22,Ronald Araújo,uy  URU,DF,Barcelona,22-216,1999,4.9,1,5,3,60.0,1.03,0.62,0.20,0.33,8.9,0,0,0,0.3,0.3,0.07,+0.7,+0.7
23,Jesús Areso,es  ESP,DF,Osasuna,22-099,1999,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
24,Santiago Arias,co  COL,DF,Granada,29-269,1992,2.0,0,1,0,0.0,0.50,0.00,0.00,,22.6,0,0,0,0.0,0.0,0.01,0.0,0.0
25,Santiago Arzamendia,py  PAR,MF,Cádiz,23-157,1998,1.5,0,1,0,0.0,0.66,0.00,0.00,,24.7,0,0,0,0.0,0.0,0.03,0.0,0.0
26,Sergio Asenjo,es  ESP,GK,Villarreal,32-103,1989,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
27,Marco Asensio,es  ESP,"MF,FW",Real Madrid,25-261,1996,2.5,3,10,4,40.0,4.04,1.61,0.30,0.75,18.5,0,0,0,1.4,1.4,0.14,+1.6,+1.6
28,Iago Aspas,es  ESP,FW,Celta Vigo,34-069,1987,7.8,2,17,4,23.5,2.17,0.51,0.06,0.25,18.2,1,1,2,3.4,2.0,0.12,-1.4,-1.0
29,Ezequiel Ávila,ar  ARG,FW,Osasuna,27-245,1994,2.4,0,5,2,40.0,2.08,0.83,0.00,0.00,18.1,0,0,0,0.4,0.4,0.07,-0.4,-0.4
30,Iddrisu Baba,gh  GHA,MF,Mallorca,25-260,1996,7.1,1,7,3,42.9,0.99,0.43,0.14,0.33,19.5,0,0,0,0.7,0.7,0.10,+0.3,+0.3
31,Carlos Bacca,co  COL,FW,Granada,35-031,1986,3.6,0,4,1,25.0,1.11,0.28,0.00,0.00,16.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2
32,Miguel Baeza,es  ESP,DF,Celta Vigo,21-196,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
33,Alejandro Balde,es  ESP,DF,Barcelona,17-356,2003,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
34,Gareth Bale,wls  WAL,FW,Real Madrid,32-085,1989,2.1,1,7,2,28.6,3.32,0.95,0.14,0.50,24.4,2,0,0,0.3,0.3,0.05,+0.7,+0.7
35,Mikel Balenziaga,es  ESP,DF,Athletic Club,33-222,1988,6.6,0,2,1,50.0,0.30,0.15,0.00,0.00,30.3,0,0,0,0.0,0.0,0.01,0.0,0.0
36,Iván Balliu,al  ALB,DF,Rayo Vallecano,29-281,1992,8.0,0,1,0,0.0,0.12,0.00,0.00,,30.0,0,0,0,0.0,0.0,0.01,0.0,0.0
37,Barbero,es  ESP,"FW,MF",Osasuna,23-053,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
38,Enis Bardhi,mk  MKD,"MF,FW",Levante,26-099,1995,1.2,0,3,0,0.0,2.57,0.00,0.00,,26.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
39,Keidi Bare,al  ALB,MF,Espanyol,24-042,1997,4.2,0,1,0,0.0,0.24,0.00,0.00,,7.0,0,0,0,0.1,0.1,0.10,-0.1,-0.1
40,Kike Barja,es  ESP,MF,Osasuna,24-191,1997,1.4,0,2,0,0.0,1.42,0.00,0.00,,22.4,0,0,0,0.1,0.1,0.07,-0.1,-0.1
41,Antonio Barragán,es  ESP,DF,Elche,34-119,1987,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
42,Ander Barrenetxea,es  ESP,"MF,FW",Real Sociedad,19-286,2001,2.7,1,4,2,50.0,1.49,0.75,0.25,0.50,19.0,0,0,0,0.1,0.1,0.03,+0.9,+0.9
43,Marc Bartra,es  ESP,DF,Betis,30-267,1991,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
44,Álvaro Bastida,es  ESP,MF,Cádiz,17-150,2004,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
45,Rodrigo Battaglia,ar  ARG,MF,Mallorca,30-089,1991,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
46,Jon Bautista,es  ESP,"FW,MF",Real Sociedad,26-098,1995,0.5,0,1,0,0.0,2.00,0.00,0.00,,14.0,0,0,0,0.0,0.0,0.03,0.0,0.0
47,Bebé,pt  POR,"FW,MF",Rayo Vallecano,31-089,1990,1.4,0,7,0,0.0,4.85,0.00,0.00,,31.9,2,0,0,0.1,0.1,0.02,-0.1,-0.1
48,Héctor Bellerín,es  ESP,DF,Betis,26-204,1995,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
49,Fran Beltrán,es  ESP,MF,Celta Vigo,22-248,1999,3.7,0,2,0,0.0,0.54,0.00,0.00,,25.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
50,Darío Benedetto,ar  ARG,FW,Elche,31-145,1990,4.5,1,13,3,23.1,2.89,0.67,0.08,0.33,19.8,0,0,0,2.1,2.1,0.16,-1.1,-1.1
51,Pedro Benito,es  ESP,FW,Cádiz,21-196,2000,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
52,Karim Benzema,fr  FRA,FW,Real Madrid,33-294,1987,7.9,9,32,15,46.9,4.07,1.91,0.25,0.53,14.7,0,1,1,3.9,3.1,0.10,+5.1,+4.9
53,Álex Berenguer,es  ESP,MF,Athletic Club,26-097,1995,6.6,0,9,0,0.0,1.37,0.00,0.00,,14.8,0,0,0,0.6,0.6,0.07,-0.6,-0.6
54,Pedro Bigas,es  ESP,DF,Elche,31-024,1990,2.6,0,1,1,100.0,0.39,0.39,0.00,0.00,8.6,0,0,0,0.1,0.1,0.08,-0.1,-0.1
55,Blanco,es  ESP,MF,Real Madrid,21-078,2000,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
56,Yassine Bounou,ma  MAR,GK,Sevilla,30-187,1991,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
57,Lucas Boyé,ar  ARG,FW,Elche,25-223,1996,3.3,0,7,0,0.0,2.15,0.00,0.00,,17.6,0,0,0,0.4,0.4,0.06,-0.4,-0.4
58,Martin Braithwaite,dk  DEN,FW,Barcelona,30-126,1991,2.5,2,7,3,42.9,2.81,1.21,0.29,0.67,12.0,0,0,0,1.0,1.0,0.15,+1.0,+1.0
59,Darko Brašanac,rs  SRB,"MF,FW",Osasuna,29-239,1992,7.9,0,8,0,0.0,1.02,0.00,0.00,,15.1,0,0,0,0.4,0.4,0.05,-0.4,-0.4
60,Claudio Bravo,cl  CHI,GK,Betis,38-179,1983,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
61,Yan Brice Eteki,cm  CMR,MF,Granada,24-044,1997,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
62,Ante Budimir,hr  CRO,FW,Osasuna,30-079,1991,1.0,0,1,0,0.0,1.02,0.00,0.00,,6.0,0,0,0,0.2,0.2,0.17,-0.2,-0.2
63,Sergio Busquets,es  ESP,MF,Barcelona,33-085,1988,6.7,0,1,0,0.0,0.15,0.00,0.00,,25.3,0,0,0,0.0,0.0,0.02,0.0,0.0
64,Erick Cabaco,uy  URU,DF,Getafe,26-173,1995,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
65,Leandro Cabrera,uy  URU,DF,Espanyol,30-114,1991,8.0,1,5,2,40.0,0.62,0.25,0.20,0.50,11.6,0,0,0,0.3,0.3,0.07,+0.7,+0.7
66,Cala,es  ESP,DF,Cádiz,31-317,1989,2.5,0,2,0,0.0,0.79,0.00,0.00,,8.9,0,0,0,0.2,0.2,0.11,-0.2,-0.2
67,Calderón,es  ESP,DF,Betis,21-275,2000,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
68,Fernando Calero,es  ESP,DF,Espanyol,26-025,1995,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
69,Víctor Camarasa,es  ESP,"MF,FW",Betis,27-134,1994,1.0,0,1,0,0.0,0.97,0.00,0.00,,34.1,0,0,0,0.0,0.0,0.02,0.0,0.0
70,Eduardo Camavinga,fr  FRA,MF,Real Madrid,18-333,2002,2.2,1,1,1,100.0,0.45,0.45,1.00,1.00,4.0,0,0,0,0.5,0.5,0.52,+0.5,+0.5
71,José Campaña,es  ESP,MF,Levante,28-131,1993,3.4,1,3,1,33.3,0.89,0.30,0.33,1.00,19.3,1,0,0,0.2,0.2,0.07,+0.8,+0.8
72,Sergio Canales,es  ESP,"FW,MF",Betis,30-235,1991,5.4,1,13,3,23.1,2.42,0.56,0.08,0.33,20.9,0,0,0,1.1,1.1,0.08,-0.1,-0.1
73,Álex Cantero,es  ESP,"FW,MF",Levante,21-123,2000,2.2,0,5,2,40.0,2.30,0.92,0.00,0.00,15.5,0,0,0,1.4,1.4,0.29,-1.4,-1.4
74,Étienne Capoue,fr  FRA,MF,Villarreal,33-090,1988,6.7,0,2,2,100.0,0.30,0.30,0.00,0.00,18.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1
75,Isaac Carcelen,es  ESP,"DF,MF",Cádiz,28-169,1993,5.5,0,2,0,0.0,0.36,0.00,0.00,,25.7,1,0,0,0.1,0.1,0.04,-0.1,-0.1
76,Cárdenas,es  ESP,GK,Levante,24-195,1997,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
77,Diego Carlos,br  BRA,DF,Sevilla,28-208,1993,7.0,0,6,2,33.3,0.86,0.29,0.00,0.00,12.9,0,0,0,0.9,0.9,0.15,-0.9,-0.9
78,Yannick Carrasco,be  BEL,"DF,FW",Atlético Madrid,28-035,1993,6.7,1,12,3,25.0,1.79,0.45,0.08,0.33,17.1,0,0,0,1.4,1.4,0.12,-0.4,-0.4
79,Guido Carrillo,ar  ARG,FW,Elche,30-137,1991,2.2,0,3,1,33.3,1.34,0.45,0.00,0.00,9.7,0,0,0,0.5,0.5,0.16,-0.5,-0.5
80,Dani Carvajal,es  ESP,DF,Real Madrid,29-271,1992,2.6,1,2,1,50.0,0.78,0.39,0.50,1.00,10.4,0,0,0,0.2,0.2,0.12,+0.8,+0.8
81,William Carvalho,pt  POR,MF,Betis,29-185,1992,3.5,0,6,2,33.3,1.71,0.57,0.00,0.00,13.3,0,0,0,0.4,0.4,0.07,-0.4,-0.4
82,Casemiro,br  BRA,MF,Real Madrid,29-228,1992,6.1,0,8,2,25.0,1.32,0.33,0.00,0.00,25.8,0,0,0,0.5,0.5,0.06,-0.5,-0.5
83,Kiko Casilla,es  ESP,GK,Elche,35-007,1986,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
84,Catena,es  ESP,DF,Rayo Vallecano,26-346,1994,8.0,0,4,1,25.0,0.50,0.12,0.00,0.00,7.6,0,0,0,0.3,0.3,0.07,-0.3,-0.3
85,Franco Cervi,ar  ARG,MF,Celta Vigo,27-136,1994,3.3,1,5,1,20.0,1.52,0.30,0.20,1.00,11.3,0,0,0,0.9,0.9,0.22,+0.1,+0.1
86,Chapela,es  ESP,MF,Cádiz,22-141,1999,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
87,Chema,es  ESP,MF,Getafe,29-220,1992,0.5,0,1,0,0.0,2.00,0.00,0.00,,26.0,0,0,0,0.0,0.0,0.03,0.0,0.0
88,Denis Cheryshev,ru  RUS,MF,Valencia,30-287,1990,3.3,0,5,2,40.0,1.51,0.60,0.00,0.00,15.2,0,0,0,0.5,0.5,0.09,-0.5,-0.5
89,Víctor Chust,es  ESP,DF,Cádiz,21-218,2000,2.1,0,2,0,0.0,0.95,0.00,0.00,,11.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1
90,Jasper Cillessen,nl  NED,GK,Valencia,32-170,1989,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
91,Pathé Ciss,sn  SEN,MF,Rayo Vallecano,27-207,1994,4.5,1,9,4,44.4,2.00,0.89,0.11,0.25,21.9,1,0,0,0.9,0.9,0.10,+0.1,+0.1
92,Carlos Clerc,es  ESP,DF,Levante,29-230,1992,6.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
93,Coke,es  ESP,DF,Levante,34-166,1987,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
94,Santi Comesaña,es  ESP,MF,Rayo Vallecano,25-004,1996,6.9,1,10,2,20.0,1.46,0.29,0.10,0.50,11.9,1,0,0,1.7,1.7,0.17,-0.7,-0.7
95,Francis Coquelin,fr  FRA,MF,Villarreal,30-149,1991,2.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
96,Ángel Correa,ar  ARG,"FW,MF",Atlético Madrid,26-214,1995,5.4,3,13,4,30.8,2.42,0.75,0.23,0.75,19.0,0,0,0,1.7,1.7,0.13,+1.3,+1.3
97,Thierry Correia,pt  POR,DF,Valencia,22-214,1999,4.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
98,Hélder Costa,pt  POR,MF,Valencia,27-270,1994,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
99,Jaume Costa,es  ESP,DF,Mallorca,33-205,1988,3.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
100,Thibaut Courtois,be  BEL,GK,Real Madrid,29-151,1992,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
101,Philippe Coutinho,br  BRA,"FW,MF",Barcelona,29-119,1992,2.3,0,8,3,37.5,3.55,1.33,0.00,0.00,22.5,0,0,0,0.6,0.6,0.07,-0.6,-0.6
102,Cristo,es  ESP,DF,Real Sociedad,21-162,2000,0.2,0,1,0,0.0,5.29,0.00,0.00,,35.3,0,0,0,0.0,0.0,0.01,0.0,0.0
103,Marc Cucurella,es  ESP,"DF,MF",Getafe,23-079,1998,0.3,0,1,0,0.0,3.91,0.00,0.00,,18.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1
104,Jorge Cuenca,es  ESP,DF,Getafe,21-326,1999,5.0,0,3,1,33.3,0.60,0.20,0.00,0.00,15.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
105,Matheus Cunha,br  BRA,"FW,MF",Atlético Madrid,22-135,1999,1.1,0,2,0,0.0,1.78,0.00,0.00,,17.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
106,Sergi Darder,es  ESP,MF,Espanyol,27-291,1993,6.8,0,10,3,30.0,1.47,0.44,0.00,0.00,25.1,0,0,0,0.7,0.7,0.07,-0.7,-0.7
107,Rodrigo De Paul,ar  ARG,MF,Atlético Madrid,27-138,1994,4.0,0,5,0,0.0,1.25,0.00,0.00,,23.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2
108,Thomas Delaney,dk  DEN,"MF,FW",Sevilla,30-036,1991,1.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
109,Yusuf Demir,at  AUT,FW,Barcelona,18-129,2003,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
110,Memphis Depay,nl  NED,FW,Barcelona,27-238,1994,7.0,3,21,12,57.1,3.00,1.72,0.10,0.17,18.0,3,1,1,3.2,2.5,0.12,-0.2,-0.5
111,Sergiño Dest,us  USA,DF,Barcelona,20-340,2000,5.8,0,5,3,60.0,0.86,0.52,0.00,0.00,16.1,0,0,0,0.3,0.3,0.06,-0.3,-0.3
112,Boulaye Dia,sn  SEN,FW,Villarreal,24-327,1996,3.9,0,9,2,22.2,2.33,0.52,0.00,0.00,16.8,0,0,0,0.7,0.7,0.07,-0.7,-0.7
113,Mouctar Diakhaby,fr  FRA,"DF,MF",Valencia,24-294,1996,1.1,0,1,0,0.0,0.94,0.00,0.00,,13.0,0,0,0,0.0,0.0,0.02,0.0,0.0
114,Víctor Díaz,es  ESP,DF,Granada,33-119,1988,1.7,0,1,0,0.0,0.58,0.00,0.00,,10.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1
115,Landry Dimata,be  BEL,"FW,MF",Espanyol,24-038,1997,2.6,0,3,0,0.0,1.13,0.00,0.00,,10.5,0,0,0,0.4,0.4,0.12,-0.4,-0.4
116,Stole Dimitrievski,mk  MKD,GK,Rayo Vallecano,27-288,1993,7.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
117,Matías Dituro,ar  ARG,GK,Celta Vigo,34-154,1987,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
118,Djené,tg  TOG,DF,Getafe,29-282,1991,7.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
119,Marko Dmitrović,rs  SRB,GK,Sevilla,29-258,1992,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
120,Carlos Dominguez,es  ESP,DF,Celta Vigo,20-281,2001,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
121,Domingos Duarte,pt  POR,DF,Granada,26-213,1995,6.8,1,1,1,100.0,0.15,0.15,1.00,1.00,3.6,0,0,0,0.3,0.3,0.35,+0.7,+0.7
122,Óscar Duarte,cr  CRC,DF,Levante,32-128,1989,3.8,0,1,0,0.0,0.26,0.00,0.00,,7.3,0,0,0,0.1,0.1,0.08,-0.1,-0.1
123,Rubén Duarte,es  ESP,DF,Alavés,25-356,1995,5.4,0,1,0,0.0,0.18,0.00,0.00,,11.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1
124,Aritz Elustondo,es  ESP,DF,Real Sociedad,27-195,1994,6.9,2,5,3,60.0,0.72,0.43,0.40,0.67,12.5,0,0,0,0.5,0.5,0.10,+1.5,+1.5
125,Adri Embarba,es  ESP,"MF,FW",Espanyol,29-155,1992,7.2,0,15,6,40.0,2.10,0.84,0.00,0.00,24.7,6,0,0,1.3,1.3,0.09,-1.3,-1.3
126,Emerson,br  BRA,DF,Barcelona,22-268,1999,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
127,Youssef En-Nesyri,ma  MAR,FW,Sevilla,24-130,1997,4.9,3,13,5,38.5,2.68,1.03,0.15,0.40,11.8,0,1,1,2.9,2.1,0.16,+0.1,-0.1
128,Aarón Escandell,es  ESP,GK,Granada,26-012,1995,3.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
129,Sergio Escudero,es  ESP,"DF,MF",Granada,32-037,1989,1.1,0,1,0,0.0,0.92,0.00,0.00,,32.6,0,0,0,0.0,0.0,0.02,0.0,0.0
130,Alfonso Espino,uy  URU,DF,Cádiz,29-277,1992,8.0,2,5,4,80.0,0.62,0.50,0.40,0.50,13.6,0,0,0,0.5,0.3,0.05,+1.5,+1.7
131,Pervis Estupiñán,ec  ECU,DF,Villarreal,23-261,1998,3.5,0,4,1,25.0,1.15,0.29,0.00,0.00,22.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
132,Radamel Falcao,co  COL,"FW,MF",Rayo Vallecano,35-241,1986,1.7,3,6,5,83.3,3.51,2.92,0.50,0.60,8.9,0,0,0,1.2,1.2,0.20,+1.8,+1.8
133,Fali,es  ESP,"DF,MF",Cádiz,28-058,1993,6.1,0,1,0,0.0,0.16,0.00,0.00,,11.0,0,0,0,0.0,0.0,0.02,0.0,0.0
134,Ansu Fati,es  ESP,FW,Barcelona,18-343,2002,0.4,1,4,2,50.0,9.73,4.86,0.25,0.50,22.4,1,0,0,0.2,0.2,0.06,+0.8,+0.8
135,Aleix Febas,es  ESP,MF,Mallorca,25-249,1996,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
136,Nabil Fekir,fr  FRA,MF,Betis,28-083,1993,7.6,1,26,11,42.3,3.44,1.45,0.04,0.09,19.6,2,0,0,1.9,1.9,0.07,-0.9,-0.9
137,Felipe,br  BRA,DF,Atlético Madrid,32-146,1989,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
138,João Félix,pt  POR,FW,Atlético Madrid,21-333,1999,1.4,0,3,1,33.3,2.21,0.74,0.00,0.00,15.9,0,0,0,0.2,0.2,0.08,-0.2,-0.2
139,Aitor Fernández,es  ESP,GK,Levante,30-159,1991,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
140,Álex Fernández,es  ESP,MF,Cádiz,28-359,1992,4.0,2,5,3,60.0,1.25,0.75,0.20,0.33,22.6,0,1,1,1.4,0.7,0.13,+0.6,+0.3
141,Fernando,br  BRA,MF,Sevilla,34-076,1987,6.2,0,4,0,0.0,0.64,0.00,0.00,,21.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2
142,Fidel,es  ESP,MF,Elche,31-347,1989,6.6,0,3,1,33.3,0.45,0.15,0.00,0.00,19.2,1,0,0,0.2,0.2,0.08,-0.2,-0.2
143,José Fontán,es  ESP,DF,Celta Vigo,21-240,2000,1.5,0,1,0,0.0,0.67,0.00,0.00,,13.0,0,0,0,0.1,0.1,0.13,-0.1,-0.1
144,Juan Foyth,ar  ARG,DF,Villarreal,23-270,1998,5.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
145,Enric Franquesa,es  ESP,DF,Levante,24-225,1997,1.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
146,Jorge de Frutos,es  ESP,"MF,FW",Levante,24-231,1997,4.0,0,4,1,25.0,0.99,0.25,0.00,0.00,21.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1
147,Javi Galán,es  ESP,DF,Celta Vigo,26-324,1994,8.0,0,2,1,50.0,0.25,0.13,0.00,0.00,28.5,0,0,0,0.0,0.0,0.01,0.0,0.0
148,Iñigo Ruiz de Galarreta,es  ESP,MF,Mallorca,28-064,1993,3.5,0,3,1,33.3,0.87,0.29,0.00,0.00,24.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
149,Thiago Galhardo,br  BRA,"MF,FW",Celta Vigo,32-081,1989,1.3,0,3,0,0.0,2.29,0.00,0.00,,8.5,0,0,0,0.4,0.4,0.14,-0.4,-0.4
150,Álvaro García,es  ESP,"FW,MF",Rayo Vallecano,28-347,1992,7.0,3,13,6,46.2,1.86,0.86,0.23,0.50,15.3,0,0,0,1.3,1.3,0.10,+1.7,+1.7
151,Dani García,es  ESP,MF,Athletic Club,31-138,1990,6.6,0,3,0,0.0,0.46,0.00,0.00,,16.0,0,0,0,0.2,0.2,0.07,-0.2,-0.2
152,David García,es  ESP,DF,Osasuna,27-237,1994,8.0,2,8,2,25.0,1.00,0.25,0.25,1.00,11.4,0,0,0,0.4,0.4,0.05,+1.6,+1.6
