,Player,Nation,Pos,Squad,Age,Born,90s,CrdY_Performance,CrdR_Performance,2CrdY_Performance,Fls_Performance,Fld_Performance,Off_Performance,Crs,Int,TklW,PKwon_Performance,PKcon_Performance,OG_Performance,Recov_Performance,Won_Aerial Duels,Lost_Aerial Duels,Won%_Aerial Duels
72,Ander Capa,es  ESP,FW,Athletic Club,30-325,1992,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
73,Étienne Capoue,fr  FRA,MF,Villarreal,34-172,1988,9.3,1,0,0,7,10,0,4,10,8,0,0,0,44,15,9,62.5
74,Isaac Carcelen,es  ESP,DF,Cádiz,29-251,1993,5.0,0,2,0,7,3,0,8,5,14,0,1,0,26,3,8,27.3
75,Juan Carlos,es  ESP,GK,Girona,34-344,1988,10.0,0,0,0,0,0,0,0,1,0,0,0,0,16,1,0,100.0
76,Carmona,es  ESP,DF,Sevilla,20-335,2002,4.9,4,0,0,11,4,0,10,6,11,0,0,0,29,3,7,30.0
77,Yannick Carrasco,be  BEL,"DF,FW",Atlético Madrid,29-117,1993,8.8,1,0,0,11,7,2,33,4,10,0,0,0,40,2,1,66.7
78,Dani Carvajal,es  ESP,DF,Real Madrid,30-353,1992,9.7,3,0,0,10,8,3,20,11,9,0,1,0,55,4,5,44.4
79,William Carvalho,pt  POR,MF,Betis,30-267,1992,11.3,3,0,0,13,17,1,2,7,9,0,0,0,61,11,11,50.0
80,Casals,es  ESP,MF,Girona,17-206,2005,0.1,0,0,0,0,1,0,0,0,0,,,0,,,,
81,Casemiro,br  BRA,MF,Real Madrid,30-310,1992,0.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
82,Valentín Castellanos,ar  ARG,FW,Girona,24-088,1998,13.2,4,0,0,19,22,17,3,4,3,0,0,0,28,15,33,31.3
83,Samu Castillejo,es  ESP,FW,Valencia,27-346,1995,6.8,4,0,0,18,19,2,27,3,2,0,0,0,31,3,9,25.0
84,Catena,es  ESP,DF,Rayo Vallecano,28-063,1994,14.0,5,0,0,12,8,1,1,7,2,0,0,0,70,27,11,71.1
85,Edinson Cavani,uy  URU,FW,Valencia,35-319,1987,4.8,0,0,0,4,5,7,0,0,0,0,0,0,10,3,6,33.3
86,Dani Ceballos,es  ESP,MF,Real Madrid,26-145,1996,2.0,1,0,0,4,4,0,2,5,4,0,0,0,14,0,1,0.0
87,Franco Cervi,ar  ARG,MF,Celta Vigo,28-218,1994,11.3,0,1,0,13,18,1,44,20,19,0,0,0,71,3,14,17.6
88,Pep Chavarría,es  ESP,"FW,DF",Rayo Vallecano,24-264,1998,0.7,1,0,0,3,0,0,6,0,0,0,0,0,3,2,2,50.0
89,Andreas Christensen,dk  DEN,DF,Barcelona,26-264,1996,3.5,1,0,0,1,2,0,0,3,2,0,0,0,20,7,0,100.0
90,Samuel Chukwueze,ng  NGA,"FW,MF",Villarreal,23-222,1999,6.0,1,0,0,6,10,2,7,2,2,0,0,0,27,6,1,85.7
91,Víctor Chust,es  ESP,DF,Cádiz,22-300,2000,9.5,3,0,0,8,2,1,0,10,6,0,1,0,45,16,15,51.6
92,Pathé Ciss,sn  SEN,"MF,DF",Rayo Vallecano,28-289,1994,8.1,3,0,0,21,9,0,0,13,21,0,0,0,55,14,11,56.0
93,Carlos Clerc,es  ESP,DF,Elche,30-312,1992,10.6,1,0,0,9,7,1,34,8,16,0,0,0,41,5,5,50.0
94,Álex Collado,es  ESP,MF,Elche,23-252,1999,6.0,1,0,0,8,6,1,11,2,11,0,0,0,23,4,6,40.0
95,Eray Cömert,ch  SUI,DF,Valencia,24-329,1998,9.7,3,1,0,16,9,0,1,12,7,0,0,0,66,29,19,60.4
96,Santi Comesaña,es  ESP,MF,Rayo Vallecano,26-086,1996,9.0,2,0,0,19,12,1,5,11,16,0,0,0,59,10,17,37.0
97,Copete,es  ESP,DF,Mallorca,23-081,1999,11.1,3,0,0,18,13,1,3,25,16,0,1,0,52,12,8,60.0
98,Francis Coquelin,fr  FRA,MF,Villarreal,31-231,1991,5.8,2,0,0,6,5,0,4,6,9,0,0,0,27,6,3,66.7
99,Jesús Corona,mx  MEX,FW,Sevilla,29-358,1993,0.7,0,0,0,1,3,0,2,0,0,0,0,0,2,0,1,0.0
100,Ángel Correa,ar  ARG,"FW,MF",Atlético Madrid,27-296,1995,5.7,1,0,0,9,7,3,14,7,2,0,0,0,18,1,5,16.7
101,Thierry Correia,pt  POR,DF,Valencia,23-296,1999,13.5,3,0,0,23,30,0,46,16,22,1,0,0,83,13,15,46.4
102,Jaume Costa,es  ESP,DF,Mallorca,34-287,1988,10.7,4,0,0,13,17,1,28,4,11,0,0,0,49,10,10,50.0
103,Samu Costa,pt  POR,MF,Almería,22-033,2000,8.5,3,0,0,22,15,2,2,13,9,0,0,0,53,8,6,57.1
104,Thibaut Courtois,be  BEL,GK,Real Madrid,30-233,1992,10.0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,100.0
105,Yan Couto,br  BRA,"DF,MF",Girona,20-210,2002,6.4,1,0,0,6,5,0,30,3,10,0,0,0,43,1,3,25.0
106,Juan Cruz Armada,es  ESP,DF,Osasuna,30-155,1992,11.2,4,0,0,9,3,1,22,6,8,0,0,0,45,5,8,38.5
107,Juan Cruz,es  ESP,FW,Betis,22-249,2000,1.9,0,0,0,3,2,1,6,0,0,0,0,0,8,1,2,33.3
108,Jorge Cuenca,es  ESP,DF,Villarreal,23-043,1999,1.1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,100.0
109,Braian Cufré,ar  ARG,DF,Mallorca,26-015,1996,2.2,0,0,0,3,2,2,1,1,2,0,0,0,12,0,1,0.0
110,Matheus Cunha,br  BRA,"FW,MF",Atlético Madrid,23-217,1999,4.2,2,0,0,7,6,1,3,2,1,0,0,0,16,3,14,17.6
111,Curro,es  ESP,MF,Almería,26-361,1996,0.5,1,0,0,1,0,0,1,0,0,0,0,0,3,0,2,0.0
112,Sergi Darder,es  ESP,MF,Espanyol,29-008,1993,13.7,2,0,0,12,29,0,80,13,13,0,0,0,69,1,3,25.0
113,Rodrigo De Paul,ar  ARG,MF,Atlético Madrid,28-220,1994,7.4,2,0,0,9,19,0,21,2,1,0,0,0,31,2,4,33.3
114,Alberto Del Moral,es  ESP,MF,Villarreal,22-163,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
115,Thomas Delaney,dk  DEN,MF,Sevilla,31-118,1991,3.4,3,0,0,4,5,1,4,4,2,0,0,0,8,9,2,81.8
116,Fran Delgado,es  ESP,DF,Betis,21-172,2001,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
117,Ousmane Dembélé,fr  FRA,FW,Barcelona,25-229,1997,9.6,3,0,0,11,7,3,58,0,9,0,0,0,30,2,6,25.0
118,Mouctar Diakhaby,gn  GUI,DF,Valencia,26-011,1996,8.8,5,1,1,9,3,0,0,7,8,0,0,0,44,10,17,37.0
119,Mamady Diarra,ml  MLI,"MF,DF",Cádiz,22-187,2000,0.7,0,0,0,1,1,0,0,0,1,0,0,0,5,0,0,
120,Stole Dimitrievski,mk  MKD,GK,Rayo Vallecano,29-005,1993,14.0,3,0,0,0,1,0,0,0,0,0,0,0,14,2,0,100.0
121,Malcom Abdulai Ares Djalo,es  ESP,FW,Athletic Club,21-079,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
122,Djené,tg  TOG,DF,Getafe,30-364,1991,11.1,4,0,0,16,15,1,3,12,5,0,1,0,70,13,7,65.0
123,Marko Dmitrović,rs  SRB,GK,Sevilla,30-340,1992,2.5,1,0,0,0,1,0,0,0,0,0,0,0,3,1,0,100.0
124,Kasper Dolberg,dk  DEN,FW,Sevilla,25-085,1997,2.2,0,0,0,2,4,0,0,0,0,0,0,0,3,3,4,42.9
125,Carlos Dominguez,es  ESP,MF,Celta Vigo,21-322,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
126,John Donald,es  ESP,DF,Elche,22-122,2000,1.7,0,1,0,2,1,0,0,5,0,0,0,0,4,2,2,50.0
127,Domingos Duarte,pt  POR,DF,Getafe,27-295,1995,12.5,5,0,0,13,11,0,0,18,7,0,0,1,36,20,8,71.4
128,Pablo Durán,es  ESP,"MF,DF",Celta Vigo,21-339,2001,0.3,0,0,0,1,0,1,1,1,0,0,0,0,2,1,1,50.0
129,Hugo Duro,es  ESP,FW,Valencia,23-050,1999,4.3,0,0,0,3,9,2,1,0,2,0,0,0,10,4,6,40.0
130,Íñigo Eguaras,es  ESP,MF,Almería,30-298,1992,5.5,2,0,0,3,3,0,2,4,6,0,0,0,38,2,1,66.7
131,Aritz Elustondo,es  ESP,DF,Real Sociedad,28-277,1994,6.9,3,1,0,12,5,0,3,9,9,0,0,0,26,12,15,44.4
132,Rodrigo Ely,br  BRA,DF,Almería,29-057,1993,13.7,4,1,1,10,4,2,0,16,7,0,0,0,55,33,9,78.6
133,Youssef En-Nesyri,ma  MAR,"FW,MF",Sevilla,25-212,1997,4.0,1,0,0,1,2,4,2,1,2,0,0,0,5,15,24,38.5
134,Sergio Escudero,es  ESP,DF,Valladolid,33-119,1989,7.9,2,0,0,9,8,1,23,10,15,0,0,0,46,13,11,54.2
135,Alfonso Espino,uy  URU,DF,Cádiz,30-359,1992,12.7,3,0,0,21,10,0,23,12,23,0,2,0,83,7,14,33.3
136,Bernardo Espinosa,co  COL,DF,Girona,33-172,1989,5.5,2,0,0,5,5,0,0,3,0,0,1,0,33,25,7,78.1
137,Edu Expósito,es  ESP,MF,Espanyol,26-151,1996,8.6,0,0,0,11,15,0,22,9,15,0,0,0,47,8,9,47.1
138,Nicolás Ezequiel Fernández,ar  ARG,"MF,DF",Elche,22-353,2000,3.3,2,0,0,6,6,0,12,5,8,0,0,1,24,0,3,0.0
139,Abdessamad Ezzalzouli,ma  MAR,"MF,FW",Osasuna,21-013,2001,3.5,1,0,0,8,9,0,11,2,9,0,0,0,13,1,1,50.0
140,Radamel Falcao,co  COL,"FW,MF",Rayo Vallecano,36-323,1986,4.6,3,0,0,11,9,10,0,1,3,0,0,0,9,14,14,50.0
141,Fali,es  ESP,"DF,MF",Cádiz,29-140,1993,6.2,2,0,0,3,6,0,0,3,6,0,0,0,33,8,8,50.0
142,Ansu Fati,es  ESP,FW,Barcelona,20-060,2002,5.2,0,0,0,5,5,6,4,3,5,0,0,0,22,2,5,28.6
143,Zouhair Feddal,ma  MAR,DF,Valladolid,33-363,1989,3.9,1,0,0,4,2,0,1,4,2,0,1,0,17,6,7,46.2
144,Nabil Fekir,fr  FRA,"MF,FW",Betis,29-165,1993,5.7,4,1,0,9,22,4,22,0,1,1,0,0,11,4,4,50.0
145,Felipe,br  BRA,DF,Atlético Madrid,33-228,1989,2.0,0,0,0,4,3,0,0,0,2,0,0,0,16,6,4,60.0
146,Luiz Felipe,it  ITA,DF,Betis,25-283,1997,5.6,0,2,0,4,2,0,0,3,8,0,0,0,19,7,4,63.6
147,João Félix,pt  POR,"FW,MF",Atlético Madrid,23-050,1999,6.4,5,0,0,15,18,3,8,3,6,0,0,0,14,6,7,46.2
148,Kiko Femenía,es  ESP,DF,Villarreal,31-331,1991,9.4,0,0,0,6,6,0,24,14,3,0,0,0,38,6,2,75.0
149,Aitor Fernández,es  ESP,GK,Osasuna,31-241,1991,4.0,1,0,0,0,0,0,0,0,0,0,0,0,7,1,0,100.0
150,Álex Fernández,es  ESP,"MF,FW",Cádiz,30-076,1992,7.8,0,0,0,2,5,0,15,4,2,0,0,0,30,6,5,54.5
151,Álvaro Fernández,es  ESP,GK,Espanyol,24-261,1998,4.0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,100.0
152,Carlos Fernández,es  ESP,FW,Real Sociedad,26-222,1996,2.6,1,0,0,7,6,5,0,1,2,0,0,0,16,8,6,57.1
153,Federico Fernández,ar  ARG,DF,Elche,33-312,1989,1.0,0,0,0,0,0,0,0,2,1,0,0,0,3,1,2,33.3
154,Joaquín Fernández,es  ESP,DF,Valladolid,26-213,1996,10.6,2,0,0,7,5,2,0,12,13,0,0,0,36,23,14,62.2
155,Fidel,es  ESP,"MF,FW",Elche,33-064,1989,1.9,1,0,0,0,4,1,12,1,1,0,0,0,8,1,0,100.0
156,Dimitri Foulquier,fr  FRA,"DF,MF",Valencia,29-282,1993,3.2,2,0,0,9,1,0,3,2,4,0,0,0,15,6,5,54.5
157,Juan Foyth,ar  ARG,DF,Villarreal,24-352,1998,2.8,0,0,0,4,2,0,2,4,4,0,0,0,15,1,3,25.0
158,Iván Fresneda,es  ESP,DF,Valladolid,18-093,2004,5.2,0,0,0,3,3,0,17,8,10,0,0,0,26,3,4,42.9
159,Javi Galán,es  ESP,DF,Celta Vigo,28-041,1994,13.9,2,0,0,20,31,4,57,8,29,0,0,0,86,10,9,52.6
160,Iñigo Ruiz de Galarreta,es  ESP,MF,Mallorca,29-146,1993,9.5,5,0,0,21,16,0,12,11,17,0,0,0,59,3,6,33.3
161,Aleix García,es  ESP,MF,Girona,25-185,1997,14.8,1,0,0,11,19,0,100,22,8,0,0,0,65,9,3,75.0
162,Álvaro García,es  ESP,FW,Rayo Vallecano,30-064,1992,13.2,2,0,0,16,14,4,61,8,9,1,0,0,68,4,4,50.0
163,Dani García,es  ESP,MF,Athletic Club,32-220,1990,4.9,1,0,0,11,8,0,1,4,8,0,0,0,25,4,5,44.4
164,David García,es  ESP,DF,Osasuna,28-319,1994,11.5,6,1,0,22,11,0,1,19,8,0,1,0,55,30,16,65.2
165,Eric García,es  ESP,DF,Barcelona,21-355,2001,6.8,2,0,0,11,1,0,0,9,7,0,1,0,40,8,4,66.7
166,Francisco Garcia,es  ESP,DF,Rayo Vallecano,23-138,1999,15.0,0,0,0,12,11,3,73,17,16,0,2,0,80,3,11,21.4
167,Raúl García,es  ESP,"MF,FW",Athletic Club,36-172,1986,4.2,1,0,0,5,10,2,5,1,5,0,0,0,16,7,16,30.4
168,Rubén García,es  ESP,MF,Osasuna,29-169,1993,4.7,2,0,0,7,7,0,36,4,1,0,0,0,24,7,12,36.8
169,Unai García,es  ESP,DF,Osasuna,30-330,1992,12.4,4,1,0,12,2,0,2,16,7,0,1,0,59,21,18,53.8
170,Felix Garreta,es  ESP,DF,Betis,18-253,2004,1.0,0,0,0,2,1,0,0,1,0,0,0,0,3,1,1,50.0
171,Sékou Gassama,sn  SEN,FW,Valladolid,27-238,1995,0.4,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,50.0
172,Gavi,es  ESP,MF,Barcelona,18-147,2004,8.9,2,0,0,34,17,4,19,9,11,0,0,0,43,12,7,63.2
173,Paulo Gazzaniga,ar  ARG,GK,Girona,30-362,1992,5.0,1,0,0,0,1,0,0,0,0,0,0,0,8,0,0,
174,Óscar Gil,es  ESP,DF,Espanyol,25-248,1997,9.6,4,0,0,17,14,0,17,9,13,0,0,0,35,4,16,20.0
175,Álvaro Giménez,es  ESP,FW,Cádiz,31-225,1991,0.2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,
176,Dani Gómez,es  ESP,"MF,FW",Espanyol,24-153,1998,0.7,2,0,0,2,2,2,2,1,1,0,0,0,5,1,0,100.0
177,Maxi Gómez,uy  URU,FW,Valencia,26-138,1996,1.2,0,0,0,4,3,1,0,0,0,0,0,0,0,2,6,25.0
178,Moi Gómez,es  ESP,"MF,FW",Osasuna,28-190,1994,12.7,2,0,0,7,10,1,66,6,6,0,0,0,67,5,15,25.0
179,Papu Gómez,ar  ARG,"FW,MF",Sevilla,34-318,1988,7.2,4,0,0,4,13,2,24,4,4,0,1,0,25,2,3,40.0
180,Sergi Gómez,es  ESP,DF,Espanyol,30-277,1992,9.9,0,1,0,5,2,0,2,12,5,0,0,0,46,13,16,44.8
181,Diego González,es  ESP,DF,Elche,27-336,1995,4.6,2,0,0,7,4,0,1,3,5,0,0,0,23,8,1,88.9
182,Édgar González,es  ESP,DF,Betis,25-273,1997,9.4,4,1,1,6,8,0,0,10,11,0,0,0,40,26,10,72.2
183,Giovanni González,uy  URU,DF,Mallorca,28-101,1994,3.8,3,0,0,6,9,0,7,3,3,0,0,0,20,7,3,70.0
184,Nicolás González,es  ESP,MF,Valencia,20-361,2002,5.7,1,0,0,11,5,0,1,4,5,0,1,1,37,9,9,50.0
185,Roberto González,es  ESP,"FW,MF",Betis,21-358,2001,0.6,1,0,0,1,4,0,5,1,0,0,0,0,0,0,0,
