,Player,Nation,Pos,Squad,Age,Born,90s,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Succ_Dribbles,Att_Dribbles,Succ%_Dribbles,#Pl_Dribbles,Megs_Dribbles,Carries_Carries,TotDist_Carries,PrgDist_Carries,Prog_Carries,1/3_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Targ_Receiving,Rec_Receiving,Rec%_Receiving,Prog_Receiving
144,Serge Gnabry,de  GER,"FW,MF",Bayern Munich,25-250,1995,15.8,940,7,65,396,546,127,889,32,60,53.3,33,2,690,3753,2166,133,35,32,41,27,928,704,75.9,150
145,Akaki Gogia,de  GER,FW,Union Berlin,29-062,1992,1.6,75,1,7,34,39,7,74,4,6,66.7,4,0,60,196,112,4,2,0,4,3,87,59,67.8,17
146,Nicolás González,ar  ARG,"FW,DF",Stuttgart,22-349,1998,10.4,386,14,55,181,187,71,359,15,25,60.0,19,3,230,1257,797,30,17,9,25,22,430,268,62.3,60
147,Leon Goretzka,de  GER,MF,Bayern Munich,26-043,1995,17.2,1107,25,190,704,285,49,1094,11,17,64.7,11,1,710,3976,1975,91,25,3,16,7,797,737,92.5,49
148,Jeffrey Gouweleeuw,nl  NED,DF,Augsburg,29-254,1991,24.0,1471,239,888,640,50,8,1392,14,20,70.0,17,0,849,5937,2973,62,10,1,11,8,877,854,97.4,2
149,Demarai Gray,eng  ENG,"FW,MF",Leverkusen,24-266,1996,2.8,149,0,14,61,85,27,135,7,11,63.6,7,1,116,695,375,21,4,9,5,7,136,111,81.6,20
150,Michael Gregoritsch,at  AUT,"FW,MF",Augsburg,26-337,1994,8.5,344,15,56,208,99,23,328,11,16,68.8,12,3,223,881,414,20,11,0,25,20,415,247,59.5,46
151,Sebastian Griesbeck,de  GER,MF,Union Berlin,30-169,1990,8.6,261,10,58,154,59,9,255,1,2,50.0,1,0,128,488,193,6,4,1,8,11,221,142,64.3,23
152,Vincenzo Grifo,it  ITA,"MF,FW",Freiburg,27-348,1993,21.1,1125,26,166,527,526,59,1011,29,52,55.8,29,2,765,4186,2218,115,42,17,36,32,973,778,80.0,107
153,Lennart Grill,de  GER,GK,Leverkusen,22-055,1999,3.0,140,118,139,1,0,0,117,0,0,,0,0,77,329,133,0,0,0,0,0,86,86,100.0,0
154,Florian Grillitsch,at  AUT,"MF,DF",Hoffenheim,25-226,1995,12.3,835,82,299,440,151,20,803,12,15,80.0,12,0,551,3228,1733,56,16,3,11,16,612,543,88.7,39
155,Christian Groß,de  GER,"MF,DF",Werder Bremen,32-041,1989,10.9,728,75,323,402,49,3,710,3,4,75.0,3,0,480,2789,1377,35,3,0,3,2,495,476,96.2,6
156,Ilia Gruev,bg  BUL,FW,Werder Bremen,20-319,2000,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0
157,Carlos Gruezo,ec  ECU,MF,Augsburg,25-336,1995,17.3,744,39,244,451,85,3,736,7,11,63.6,9,1,422,1699,661,19,9,0,10,9,456,400,87.7,7
158,Mattéo Guendouzi,fr  FRA,MF,Hertha BSC,21-341,1999,15.9,1008,36,224,650,238,31,973,16,27,59.3,17,2,762,5054,2596,100,26,4,16,28,803,729,90.8,46
159,Raphaël Guerreiro,pt  POR,DF,Dortmund,27-089,1993,17.7,1756,47,379,923,586,72,1584,24,33,72.7,25,1,1241,6031,3812,180,59,11,22,16,1397,1307,93.6,76
160,Josuha Guilavogui,fr  FRA,"MF,DF",Wolfsburg,30-183,1990,7.8,495,45,177,273,58,3,489,3,3,100.0,3,0,246,1010,425,10,3,0,1,4,313,288,92.0,8
161,Péter Gulácsi,hu  HUN,GK,RB Leipzig,30-319,1990,26.0,944,725,935,12,0,0,773,0,0,,0,0,590,2148,919,0,0,0,0,0,529,527,99.6,0
162,Manuel Gulde,de  GER,DF,Freiburg,30-037,1991,14.8,791,78,454,360,35,13,778,4,5,80.0,4,0,477,2321,1267,15,3,0,0,0,514,503,97.9,3
163,Robert Gumny,pl  POL,DF,Augsburg,22-290,1998,8.1,417,24,149,190,100,3,346,8,11,72.7,8,0,226,1162,584,20,5,0,11,7,254,215,84.6,9
164,Christian Günter,de  GER,DF,Freiburg,28-021,1993,25.0,1367,48,332,598,509,35,1083,15,29,51.7,16,1,742,3208,1966,92,39,10,19,17,950,797,83.9,72
165,Erling Haaland,no  NOR,FW,Dortmund,20-243,2000,19.8,493,11,21,200,297,128,462,20,30,66.7,21,0,303,1435,807,44,14,14,34,15,757,365,48.2,162
166,Janik Haberer,de  GER,"MF,FW",Freiburg,26-353,1994,3.1,152,10,42,85,42,3,151,3,3,100.0,3,0,93,514,222,10,9,0,6,3,110,86,78.2,8
167,Alexander Hack,de  GER,DF,Mainz 05,27-194,1993,11.4,688,106,401,307,22,11,654,6,7,85.7,6,1,329,1739,1087,25,5,0,3,1,345,334,96.8,2
168,André Hahn,de  GER,"FW,MF",Augsburg,30-220,1990,14.9,514,25,103,253,182,46,501,13,26,50.0,14,1,267,1233,553,27,6,5,32,23,642,330,51.4,68
169,Amadou Haidara,ml  MLI,"MF,FW",RB Leipzig,23-049,1998,15.8,990,20,178,530,335,35,962,19,31,61.3,20,2,649,2671,1556,84,23,8,27,21,807,668,82.8,62
170,Marcel Halstenberg,de  GER,DF,RB Leipzig,29-175,1991,15.6,1513,50,414,946,266,28,1398,13,19,68.4,15,2,1035,4915,3030,142,43,2,8,12,1136,1092,96.1,36
171,Amine Harit,ma  MAR,"FW,MF",Schalke 04,23-276,1997,15.8,831,10,147,412,362,45,773,64,96,66.7,68,2,680,3695,2130,106,29,6,42,42,800,622,77.8,79
172,Marcel Hartel,de  GER,MF,Arminia,25-061,1996,18.5,961,32,204,543,281,27,864,21,39,53.8,22,5,600,2969,1330,61,20,4,21,17,677,564,83.3,60
173,Makoto Hasebe,jp  JPN,"DF,MF",Eint Frankfurt,37-062,1984,20.8,1420,117,554,883,102,2,1367,5,9,55.6,5,0,871,5495,3436,115,23,0,6,12,974,944,96.9,21
174,Thorgan Hazard,be  BEL,"FW,DF",Dortmund,27-357,1993,4.5,232,5,37,115,99,10,212,2,4,50.0,2,0,151,813,478,23,8,0,3,5,188,159,84.6,14
175,Jonas Hector,de  GER,MF,Köln,30-298,1990,7.5,349,15,75,201,87,14,330,2,4,50.0,2,0,176,707,274,17,2,0,9,6,264,207,78.4,40
176,Hwang Hee-chan,kr  KOR,"FW,MF",RB Leipzig,25-054,1996,2.9,134,3,17,57,70,23,131,8,13,61.5,10,0,96,478,256,13,4,4,8,8,165,97,58.8,28
177,Dominique Heintz,de  GER,DF,Freiburg,27-218,1993,12.7,882,95,481,454,25,5,862,4,4,100.0,4,0,608,3601,1827,43,6,0,4,3,631,623,98.7,2
178,Benjamin Henrichs,de  GER,"MF,DF",RB Leipzig,24-026,1997,4.1,286,13,74,152,73,7,270,1,1,100.0,1,0,190,772,405,20,5,0,7,2,197,188,95.4,16
179,Lucas Hernández,fr  FRA,DF,Bayern Munich,25-035,1996,12.1,1083,46,306,554,297,22,971,14,23,60.9,15,2,681,3421,1926,78,29,5,10,11,745,710,95.3,35
180,Patrick Herrmann,de  GER,FW,M'Gladbach,30-037,1991,9.1,427,11,67,162,221,43,387,8,14,57.1,8,1,241,1296,822,41,12,11,12,8,367,263,71.7,69
181,Martin Hinteregger,at  AUT,DF,Eint Frankfurt,28-195,1992,23.6,1793,203,872,921,100,23,1681,7,14,50.0,7,2,994,5717,2584,66,11,0,9,10,1107,1076,97.2,12
182,Marwin Hitz,ch  SUI,GK,Dortmund,33-184,1987,10.0,332,293,331,1,0,0,261,0,0,,0,0,179,769,379,0,0,0,0,0,183,183,100.0,0
183,Nicolas Höfler,de  GER,MF,Freiburg,31-012,1990,23.3,1237,64,365,752,206,20,1189,25,36,69.4,26,2,759,3775,1893,45,19,4,11,19,749,694,92.7,23
184,Jonas Hofmann,de  GER,"FW,MF",M'Gladbach,28-250,1992,16.6,969,19,179,485,365,55,830,11,22,50.0,11,0,579,2956,1468,66,21,17,25,20,716,604,84.4,80
185,Marco Höger,de  GER,DF,Köln,31-186,1989,0.6,37,0,16,14,9,1,33,1,1,100.0,1,0,16,87,50,0,0,0,1,0,17,17,100.0,1
186,Lucas Höler,de  GER,"FW,MF",Freiburg,26-254,1994,17.3,728,20,117,340,323,79,714,21,37,56.8,22,1,483,2747,1418,65,25,11,54,37,832,518,62.3,144
187,Matthew Hoppe,us  USA,FW,Schalke 04,20-008,2001,11.8,310,15,43,165,119,37,283,8,20,40.0,8,0,174,859,366,20,5,7,31,12,494,200,40.5,59
188,Jannes Horn,de  GER,DF,Köln,24-043,1997,15.3,879,67,396,411,142,5,790,6,12,50.0,7,0,505,3402,1922,55,21,0,4,8,545,518,95.0,13
189,Timo Horn,de  GER,GK,Köln,27-313,1993,25.4,1067,952,1063,4,0,0,841,3,3,100.0,3,0,513,2114,1295,0,0,0,0,0,579,576,99.5,0
190,Lukáš Hrádecký,fi  FIN,GK,Leverkusen,31-117,1989,20.5,1081,867,1071,14,0,0,928,0,0,,0,0,686,3152,1667,0,0,0,1,0,722,721,99.9,0
191,Ajdin Hrustic,au  AUS,"MF,FW",Eint Frankfurt,24-259,1996,1.2,114,1,10,62,48,4,104,4,4,100.0,4,1,78,340,224,8,3,0,7,5,95,79,83.2,8
192,Florian Hübner,de  GER,DF,Union Berlin,30-020,1991,5.8,313,41,172,126,22,5,301,0,0,,0,0,160,621,339,11,2,0,1,1,174,168,96.6,1
193,Mats Hummels,de  GER,DF,Dortmund,32-095,1988,25.4,2366,257,1138,1348,76,33,2312,6,8,75.0,7,1,1581,9704,5342,122,16,0,5,8,1706,1658,97.2,11
194,Klaas-Jan Huntelaar,nl  NED,FW,Schalke 04,37-221,1983,0.3,3,1,1,2,0,0,3,0,0,,0,0,2,19,7,0,0,0,0,0,7,2,28.6,0
195,Iago,br  BRA,DF,Augsburg,23-363,1997,13.4,788,60,330,322,190,13,679,9,15,60.0,10,0,434,2722,1397,42,19,4,13,17,500,437,87.4,33
196,Vedad Ibišević,ba  BIH,FW,Schalke 04,36-227,1984,1.7,47,1,2,30,17,6,45,0,0,,0,0,25,60,11,0,0,0,5,2,76,39,51.3,17
197,Stefan Ilsanker,at  AUT,"MF,DF",Eint Frankfurt,31-307,1989,12.5,666,39,202,407,87,6,648,4,6,66.7,4,0,332,1654,725,30,6,0,5,5,383,359,93.7,12
198,Marcus Ingvartsen,dk  DEN,"MF,FW",Union Berlin,25-076,1996,17.4,723,21,147,361,263,39,696,16,35,45.7,17,0,461,2071,976,48,17,7,37,36,690,474,68.7,97
199,Ismail Jakobs,de  GER,"DF,MF",Köln,21-216,1999,16.2,734,40,193,286,294,38,655,9,21,42.9,11,0,398,2176,1132,51,19,10,29,17,592,425,71.8,76
200,Tony Jantschke,de  GER,DF,M'Gladbach,30-348,1990,2.8,278,21,117,168,9,3,275,1,1,100.0,1,0,213,791,340,6,0,0,1,0,207,207,100.0,0
201,Rune Jarstein,no  NOR,GK,Hertha BSC,36-173,1984,7.0,277,257,276,1,0,0,202,0,0,,0,0,147,869,407,0,0,0,0,1,127,127,100.0,0
202,Tin Jedvaj,hr  CRO,DF,Leverkusen,25-113,1995,0.2,13,3,9,4,0,0,13,0,0,,0,0,5,23,5,0,0,0,0,0,7,7,100.0,0
203,Fredrik Jensen,fi  FIN,"FW,MF",Augsburg,23-193,1997,2.9,101,8,26,42,38,5,99,5,9,55.6,5,0,69,263,122,5,2,0,9,7,115,61,53.0,16
204,Marco John,de  GER,DF,Hoffenheim,18-353,2002,9.3,570,31,145,254,193,17,487,14,28,50.0,16,2,330,1404,811,47,7,5,17,10,375,322,85.9,33
205,Luka Jović,rs  SRB,"FW,MF",Eint Frankfurt,23-088,1997,4.7,158,0,9,98,59,14,155,13,15,86.7,13,0,112,471,136,5,2,1,10,10,227,138,60.8,31
206,Ozan Kabak,tr  TUR,DF,Schalke 04,20-361,2000,13.8,857,131,480,415,44,16,845,15,23,65.2,16,0,561,3044,1682,38,6,0,6,8,577,555,96.2,2
207,Pavel Kadeřábek,cz  CZE,DF,Hoffenheim,28-330,1992,8.6,508,19,122,248,166,18,409,3,7,42.9,3,0,244,1045,543,32,14,1,8,4,415,310,74.7,29
208,Sasa Kalajdzic,at  AUT,FW,Stuttgart,23-257,1997,16.1,631,11,32,331,289,88,599,12,25,48.0,14,2,330,1158,498,33,7,6,53,25,825,498,60.4,152
209,Daichi Kamada,jp  JPN,"MF,FW",Eint Frankfurt,24-228,1996,19.6,950,24,122,450,433,81,884,26,51,51.0,30,1,597,2949,1601,94,22,21,46,41,929,632,68.0,169
210,Marcin Kamiński,pl  POL,DF,Stuttgart,29-065,1992,1.4,140,15,55,91,7,1,137,0,0,,0,0,97,539,386,16,3,0,0,0,103,102,99.0,1
211,Kevin Kampl,si  SVN,MF,RB Leipzig,30-163,1990,16.2,1190,24,194,840,237,9,1160,16,19,84.2,17,0,858,3998,1628,65,34,1,6,18,894,842,94.2,23
212,Atakan Karazor,de  GER,DF,Stuttgart,24-159,1996,5.8,357,77,233,140,4,2,336,4,5,80.0,4,0,201,841,357,5,1,0,1,4,206,203,98.5,0
213,Loris Karius,de  GER,GK,Union Berlin,27-272,1993,3.2,100,91,100,0,0,0,71,0,0,,0,0,43,253,140,0,0,0,0,0,48,47,97.9,0
214,Noah Katterbach,de  GER,DF,Köln,19-342,2001,9.5,552,19,173,248,169,4,476,17,25,68.0,18,0,356,1714,1052,51,13,0,10,11,387,333,86.0,7
215,Yannik Keitel,de  GER,MF,Freiburg,21-034,2000,0.8,33,7,14,11,8,1,33,1,1,100.0,1,0,10,34,12,0,0,0,1,1,13,10,76.9,2
216,Marc-Oliver Kempf,de  GER,DF,Stuttgart,26-052,1995,23.5,1506,183,694,830,94,18,1410,17,21,81.0,17,0,910,5409,3208,95,20,0,8,7,955,933,97.7,8
217,Rani Khedira,de  GER,MF,Augsburg,27-053,1994,15.3,654,50,248,332,90,14,638,1,2,50.0,1,0,332,1161,373,12,2,1,12,9,436,368,84.4,14
218,Sami Khedira,de  GER,MF,Hertha BSC,33-351,1987,1.8,110,4,38,59,16,2,106,1,1,100.0,1,0,64,252,95,2,0,0,1,2,72,68,94.4,2
219,Luca Kilian,de  GER,DF,Mainz 05,21-201,1999,4.2,262,30,160,114,6,2,255,0,0,,0,0,163,910,394,3,0,0,1,1,171,169,98.8,1
220,Joshua Kimmich,de  GER,MF,Bayern Munich,26-041,1995,16.4,1628,50,325,915,534,30,1459,13,20,65.0,14,1,1079,6886,3207,133,40,5,13,20,1218,1143,93.8,46
221,Davy Klaassen,nl  NED,MF,Werder Bremen,28-028,1993,2.5,92,4,14,53,29,2,90,1,3,33.3,1,0,41,139,56,5,1,0,5,2,51,43,84.3,10
222,Felix Klaus,de  GER,"DF,MF",Wolfsburg,28-189,1992,1.5,93,5,23,43,35,1,83,1,2,50.0,1,0,47,251,164,7,4,1,2,1,67,53,79.1,4
223,Klauss,br  BRA,FW,Hoffenheim,24-020,1997,0.6,29,0,1,11,19,2,28,1,1,100.0,1,0,23,103,63,1,1,0,1,3,34,22,64.7,4
224,Philipp Klement,de  GER,"MF,FW",Stuttgart,28-193,1992,3.0,253,7,51,124,92,3,208,2,5,40.0,2,0,153,1019,430,21,3,0,3,8,183,155,84.7,16
225,Mateo Klimowicz,de  GER,"FW,MF",Stuttgart,20-258,2000,10.6,351,3,40,177,161,42,341,16,30,53.3,18,4,241,1310,747,47,15,12,21,21,350,247,70.6,62
226,Fabian Klos,de  GER,FW,Arminia,33-109,1987,23.8,874,28,78,453,383,90,842,7,23,30.4,8,0,406,1838,849,39,16,3,59,39,1183,648,54.8,121
227,Lukas Klostermann,de  GER,DF,RB Leipzig,24-292,1996,10.3,855,63,305,511,85,13,813,0,3,0.0,1,0,578,2654,1385,50,7,1,3,3,623,599,96.1,5
228,Justin Kluivert,nl  NED,FW,RB Leipzig,21-320,1999,5.6,236,2,19,90,142,42,231,15,25,60.0,17,2,189,972,615,44,6,15,13,14,275,175,63.6,51
229,Lukas Klünter,de  GER,DF,Hertha BSC,24-299,1996,5.0,288,17,144,144,20,0,270,2,4,50.0,2,0,198,1095,500,19,5,0,0,1,179,174,97.2,1
230,Ansgar Knauff,de  GER,FW,Dortmund,19-070,2002,0.1,,,,,,,,,,,,,,,,,,,,,,,,
231,Robin Knoche,de  GER,DF,Union Berlin,28-303,1992,26.0,1771,212,1074,787,43,15,1719,5,7,71.4,5,0,1068,6458,3294,48,8,0,7,9,1117,1087,97.3,0
232,Gregor Kobel,ch  SUI,GK,Stuttgart,23-105,1997,26.0,986,860,984,3,0,0,745,0,0,,0,0,504,2350,892,0,0,0,0,0,456,455,99.8,0
233,Sead Kolašinac,ba  BIH,"DF,MF",Schalke 04,27-274,1993,10.7,590,39,216,293,123,19,530,9,17,52.9,11,0,368,1757,1153,40,14,5,9,5,411,373,90.8,21
234,Ibrahima Konaté,fr  FRA,DF,RB Leipzig,21-300,1999,4.6,310,40,167,158,14,5,300,3,4,75.0,4,0,213,1295,833,14,2,0,3,1,220,213,96.8,1
235,Filip Kostić,rs  SRB,DF,Eint Frankfurt,28-140,1992,20.2,1283,22,224,561,592,86,1075,24,48,50.0,26,2,763,4937,3090,160,46,34,26,27,933,765,82.0,110
236,Nianzou Kouassi,fr  FRA,DF,Bayern Munich,18-287,2002,0.2,9,0,4,5,0,0,8,0,0,,0,0,6,16,9,0,0,0,1,0,6,6,100.0,0
237,Andrej Kramarić,hr  CRO,"FW,MF",Hoffenheim,29-275,1991,18.9,938,10,91,417,521,109,883,35,49,71.4,36,1,749,4327,2347,124,55,15,38,31,1055,724,68.6,187
238,Christoph Kramer,de  GER,MF,M'Gladbach,30-030,1991,18.7,1199,65,357,762,147,6,1165,18,19,94.7,18,0,729,3489,1857,81,9,2,8,9,805,764,94.9,20
239,Max Kruse,de  GER,"FW,MF",Union Berlin,33-002,1988,11.8,500,4,52,272,211,26,455,5,7,71.4,5,1,315,1761,807,48,17,6,13,11,534,376,70.4,70
240,Lukas Kübler,de  GER,DF,Freiburg,28-203,1992,6.7,379,33,153,166,81,5,319,3,5,60.0,3,1,173,959,386,17,8,0,3,4,195,174,89.2,10
241,Pierre Kunde,cm  CMR,MF,Mainz 05,25-238,1995,5.7,353,16,80,223,69,1,335,1,4,25.0,1,0,228,1222,616,15,6,0,4,5,242,221,91.3,9
242,Fabian Kunze,de  GER,MF,Arminia,22-280,1998,12.0,633,37,197,397,86,4,627,9,13,69.2,10,1,341,1634,879,22,11,1,6,13,387,351,90.7,20
243,Ahmed Kutucu,tr  TUR,"FW,MF",Schalke 04,21-020,2000,1.2,53,0,5,25,28,5,50,3,4,75.0,3,0,35,229,111,7,3,1,7,2,68,43,63.2,14
244,Maxence Lacroix,fr  FRA,DF,Wolfsburg,20-349,2000,22.1,1577,200,903,758,35,18,1551,7,9,77.8,8,0,1022,5772,3050,47,6,3,6,6,1022,1005,98.3,6
245,Stefan Lainer,at  AUT,DF,M'Gladbach,28-206,1992,22.9,1507,92,448,701,453,41,1298,13,28,46.4,14,1,870,4164,2585,123,41,6,22,24,1022,924,90.4,74
246,Michael Langer,at  AUT,GK,Schalke 04,36-074,1985,2.7,91,79,91,0,0,0,62,0,0,,0,0,32,106,46,0,0,0,0,0,35,35,100.0,0
247,Danny Latza,de  GER,MF,Mainz 05,31-104,1989,16.8,828,38,199,428,239,28,779,14,19,73.7,14,3,463,1995,860,40,13,2,21,22,573,445,77.7,38
248,Valentino Lazaro,at  AUT,"DF,FW",M'Gladbach,24-362,1996,8.9,469,17,109,234,149,22,411,10,17,58.8,11,0,269,1233,530,28,6,5,11,11,342,280,81.9,32
249,Mathew Leckie,au  AUS,"FW,DF",Hertha BSC,30-045,1991,3.3,198,4,43,93,75,11,181,1,7,14.3,2,0,113,733,328,13,4,0,7,10,161,114,70.8,15
250,Christopher Lenz,de  GER,DF,Union Berlin,26-180,1994,18.9,1203,62,418,549,300,15,1003,6,11,54.5,6,0,596,3241,1834,85,22,6,21,18,708,614,86.7,41
251,Robert Lewandowski,pl  POL,FW,Bayern Munich,32-212,1988,23.3,866,10,36,322,554,189,835,19,36,52.8,20,1,556,2703,1213,75,23,21,57,42,1167,690,59.1,214
252,Philipp Lienhart,at  AUT,DF,Freiburg,24-253,1996,24.5,1595,224,1068,613,53,15,1537,5,7,71.4,5,0,1059,7334,4020,35,4,1,6,2,1141,1110,97.3,5
253,Dimitris Limnios,gr  GRE,"MF,FW",Köln,22-298,1998,4.1,184,4,31,84,88,13,178,6,12,50.0,7,1,130,898,522,19,8,3,9,5,177,126,71.2,28
254,Niklas Lomb,de  GER,GK,Leverkusen,27-236,1993,1.5,64,47,64,0,0,0,53,0,0,,0,0,41,107,64,0,0,0,1,0,37,37,100.0,0
255,Eduard Löwen,de  GER,"MF,DF",Hertha BSC,24-052,1997,0.5,44,1,7,22,17,1,39,1,1,100.0,1,0,25,129,88,7,2,0,0,1,27,25,92.6,0
256,Jan Luca Schuler,de  GER,FW,Schalke 04,21-364,1999,0.4,21,0,5,12,5,1,21,0,0,,0,0,7,8,2,0,0,0,2,2,32,16,50.0,2
257,Anderson Lucoqui,ao  ANG,DF,Arminia,23-258,1997,10.9,620,54,258,287,116,1,515,9,18,50.0,11,1,334,1539,772,28,17,0,10,12,295,272,92.2,4
258,Kilian Ludewig,de  GER,DF,Schalke 04,21-016,2000,5.8,355,18,127,175,74,7,289,6,10,60.0,6,0,192,1008,576,19,8,1,5,6,214,190,88.8,13
259,Dodi Lukebakio,be  BEL,"FW,MF",Hertha BSC,23-178,1997,17.8,680,9,95,329,317,71,665,40,65,61.5,44,1,529,2658,1434,62,24,19,36,43,767,502,65.4,126
260,Andreas Luthe,de  GER,GK,Union Berlin,34-011,1987,22.8,829,710,828,2,0,0,621,0,0,,0,0,414,1956,1059,0,0,0,0,0,412,410,99.5,0
261,Tim Maciejewski,de  GER,MF,Union Berlin,20-016,2001,0.1,3,0,0,2,2,1,3,0,0,,0,0,2,11,7,1,1,0,0,0,3,3,100.0,1
262,Mikail Maden,no  NOR,FW,Schalke 04,19-063,2002,0.1,5,0,1,3,1,0,5,0,1,0.0,0,0,5,12,3,0,0,0,1,1,3,2,66.7,0
263,Yunus Mallı,tr  TUR,MF,Wolfsburg,29-025,1992,0.6,20,0,3,14,7,1,19,0,2,0.0,0,0,15,45,23,1,1,0,0,3,29,17,58.6,3
264,Orel Mangala,be  BEL,MF,Stuttgart,23-003,1998,23.4,1329,67,329,766,351,42,1316,63,86,73.3,65,5,980,5027,2500,104,42,7,28,57,1069,926,86.6,77
265,Omar Marmoush,eg  EGY,FW,Wolfsburg,22-042,1999,0.0,1,0,0,0,1,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,100.0,1
266,Aarón Martín,es  ESP,DF,Mainz 05,23-333,1997,2.9,184,6,43,89,59,1,141,5,7,71.4,5,0,117,465,200,8,1,0,4,1,145,116,80.0,7
267,Javi Martínez,es  ESP,"MF,DF",Bayern Munich,32-200,1988,3.5,303,16,74,210,34,5,301,0,0,,0,0,182,1032,514,23,5,0,2,3,229,222,96.9,4
268,Omar Mascarell,es  ESP,MF,Schalke 04,28-047,1993,15.6,856,47,268,550,81,3,829,11,15,73.3,12,0,496,2587,914,28,9,0,9,8,544,516,94.9,5
269,Roberto Massimo,de  GER,"DF,FW",Stuttgart,20-160,2000,3.9,199,10,54,90,76,18,182,12,23,52.2,13,0,137,624,327,14,6,2,14,10,151,110,72.8,23
270,Jean-Philippe Mateta,fr  FRA,FW,Mainz 05,23-266,1997,11.1,395,10,35,199,183,55,366,14,24,58.3,16,1,245,731,247,20,3,6,38,35,549,287,52.3,103
271,Rabbi Matondo,wal  WAL,"FW,MF",Schalke 04,20-193,2000,2.4,63,2,15,20,36,3,63,2,8,25.0,4,1,50,405,217,5,3,0,5,4,71,40,56.3,14
272,Konstantinos Mavropanos,gr  GRE,DF,Stuttgart,23-100,1997,11.7,828,91,378,416,70,15,723,6,10,60.0,6,0,377,1852,1066,35,7,0,7,5,429,413,96.3,4
273,Eric Maxim Choupo-Moting,cm  CMR,"MF,FW",Bayern Munich,31-363,1989,4.8,154,6,14,59,88,20,151,6,10,60.0,7,0,108,500,230,13,2,2,9,10,190,120,63.2,32
274,Kevin Mbabu,ch  SUI,DF,Wolfsburg,25-336,1995,12.1,749,47,214,369,224,17,655,23,38,60.5,25,2,414,2324,1389,68,28,4,10,14,474,401,84.6,22
275,Jean-Manuel Mbom,de  GER,"MF,DF",Werder Bremen,21-025,2000,11.8,463,34,160,206,126,13,436,8,15,53.3,8,0,253,1207,657,35,15,4,17,17,353,267,75.6,39
276,Nathan de Medina,be  BEL,DF,Arminia,23-164,1997,5.2,322,22,123,154,55,1,255,5,9,55.6,5,1,155,605,213,7,3,0,4,15,153,134,87.6,2
277,Joshua Mees,de  GER,FW,Union Berlin,24-340,1996,0.1,5,0,0,0,5,2,5,0,0,,0,0,2,5,4,0,0,0,0,0,6,5,83.3,2
278,Admir Mehmedi,ch  SUI,"MF,FW",Wolfsburg,30-005,1991,8.7,458,4,43,208,233,34,439,8,11,72.7,9,0,316,1345,621,45,14,6,11,11,438,335,76.5,59
279,Hamza Mendyl,ma  MAR,FW,Schalke 04,23-151,1997,1.1,43,1,6,23,17,2,41,2,2,100.0,2,0,27,166,63,3,2,0,2,3,43,27,62.8,5
280,Jorge Meré,es  ESP,DF,Köln,23-338,1997,12.6,649,93,399,264,18,2,630,1,1,100.0,1,1,356,1666,799,13,2,0,2,3,405,390,96.3,2
281,Thomas Meunier,be  BEL,DF,Dortmund,29-190,1991,15.2,1238,50,342,621,385,34,1115,18,23,78.3,19,1,802,4828,2855,136,55,5,13,10,943,874,92.7,66
282,Max Meyer,de  GER,MF,Köln,25-184,1995,2.5,214,3,38,127,65,6,206,1,1,100.0,1,0,144,635,282,15,5,1,4,3,183,160,87.4,8
283,Maximilian Mittelstädt,de  GER,"DF,MF",Hertha BSC,24-003,1997,16.2,1188,70,392,584,294,17,1028,21,31,67.7,22,0,673,3869,2419,95,28,5,16,14,695,625,89.9,30
284,Anthony Modeste,fr  FRA,"FW,MF",Köln,32-341,1988,2.5,74,2,7,41,27,12,70,0,1,0.0,0,0,37,60,19,2,1,1,7,2,131,53,40.5,9
285,Kevin Möhwald,de  GER,MF,Werder Bremen,27-261,1993,13.3,825,24,247,491,136,9,769,11,17,64.7,12,4,508,1935,985,40,11,0,8,17,625,576,92.2,14
286,Niklas Moisander,fi  FIN,DF,Werder Bremen,35-173,1985,6.6,508,82,285,255,13,1,494,1,3,33.3,1,0,320,2205,1184,25,1,0,2,0,342,341,99.7,0
287,Alkhaly Momo Cissé,gn  GUI,"DF,FW",Stuttgart,18-155,2002,0.2,17,0,2,7,8,0,16,0,1,0.0,0,0,10,26,22,2,0,0,2,0,16,11,68.8,1
288,Jan Morávek,cz  CZE,MF,Augsburg,31-140,1989,0.2,11,1,4,2,5,0,11,0,0,,0,0,4,28,12,1,0,0,0,0,9,6,66.7,3
289,Mateu Morey,es  ESP,DF,Dortmund,21-019,2000,7.8,685,13,137,384,211,4,614,5,8,62.5,5,0,512,2196,1181,58,22,1,8,3,550,508,92.4,11
290,Youssoufa Moukoko,de  GER,"FW,MF",Dortmund,16-121,2004,4.7,141,0,10,46,96,32,134,10,16,62.5,11,2,109,403,204,16,3,4,16,12,186,102,54.8,54
291,Nordi Mukiele,fr  FRA,DF,RB Leipzig,23-140,1997,15.6,1175,43,307,612,330,43,1031,14,25,56.0,14,0,656,3310,2026,82,26,3,21,15,793,712,89.8,65
