,Player,Nation,Pos,Squad,Age,Born,90s,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Vs Dribbles,Att_Vs Dribbles,Tkl%_Vs Dribbles,Past_Vs Dribbles,Press_Pressures,Succ_Pressures,%_Pressures,Def 3rd_Pressures,Mid 3rd_Pressures,Att 3rd_Pressures,Blocks_Blocks,Sh_Blocks,ShSv_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err
150,Michael Gregoritsch,at  AUT,"FW,MF",Augsburg,26-337,1994,8.5,14,10,4,10,0,1,8,12.5,7,155,48,31.0,22,100,33,6,1,0,5,0,14,11,0
151,Sebastian Griesbeck,de  GER,MF,Union Berlin,30-169,1990,8.6,19,11,10,9,0,6,22,27.3,16,158,45,28.5,58,76,24,13,2,0,11,5,24,9,0
152,Vincenzo Grifo,it  ITA,"MF,FW",Freiburg,27-348,1993,21.1,21,12,8,9,4,13,37,35.1,24,218,52,23.9,50,94,74,25,1,0,24,19,40,15,1
153,Lennart Grill,de  GER,GK,Leverkusen,22-055,1999,3.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
154,Florian Grillitsch,at  AUT,"MF,DF",Hoffenheim,25-226,1995,12.3,16,11,9,7,0,3,26,11.5,23,199,61,30.7,60,94,45,32,3,0,29,20,36,35,0
155,Christian Groß,de  GER,"MF,DF",Werder Bremen,32-041,1989,10.9,27,19,14,13,0,8,21,38.1,13,181,68,37.6,78,83,20,15,2,0,13,20,47,30,0
156,Ilia Gruev,bg  BUL,FW,Werder Bremen,20-319,2000,0.0,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0
157,Carlos Gruezo,ec  ECU,MF,Augsburg,25-336,1995,17.3,56,34,25,28,3,20,44,45.5,24,325,105,32.3,128,165,32,29,3,0,26,23,79,20,1
158,Mattéo Guendouzi,fr  FRA,MF,Hertha BSC,21-341,1999,15.9,20,19,10,8,2,5,20,25.0,15,204,75,36.8,63,108,33,24,5,0,19,17,37,18,1
159,Raphaël Guerreiro,pt  POR,DF,Dortmund,27-089,1993,17.7,22,13,10,8,4,9,20,45.0,11,118,30,25.4,39,50,29,28,4,0,24,19,41,24,1
160,Josuha Guilavogui,fr  FRA,"MF,DF",Wolfsburg,30-183,1990,7.8,20,12,10,8,2,5,15,33.3,10,96,30,31.3,36,54,6,14,7,1,7,18,38,35,0
161,Péter Gulácsi,hu  HUN,GK,RB Leipzig,30-319,1990,26.0,0,0,0,0,0,0,1,0.0,1,2,0,0.0,2,0,0,0,0,0,0,0,0,0,0
162,Manuel Gulde,de  GER,DF,Freiburg,30-037,1991,14.8,17,7,7,9,1,3,12,25.0,9,113,37,32.7,61,51,1,25,10,0,15,20,37,59,0
163,Robert Gumny,pl  POL,DF,Augsburg,22-290,1998,8.1,10,6,6,3,1,4,6,66.7,2,96,32,33.3,37,43,16,18,2,0,16,11,21,14,0
164,Christian Günter,de  GER,DF,Freiburg,28-021,1993,25.0,37,18,22,13,2,17,46,37.0,29,282,71,25.2,105,119,58,37,5,0,32,17,54,34,0
165,Erling Haaland,no  NOR,FW,Dortmund,20-243,2000,19.8,3,3,1,2,0,1,9,11.1,8,199,63,31.7,5,65,129,15,6,0,9,3,6,7,0
166,Janik Haberer,de  GER,"MF,FW",Freiburg,26-353,1994,3.1,6,5,3,3,0,3,13,23.1,10,86,27,31.4,28,37,21,6,2,0,4,4,10,5,0
167,Alexander Hack,de  GER,DF,Mainz 05,27-194,1993,11.4,30,16,20,8,2,18,28,64.3,10,90,35,38.9,56,28,6,18,14,0,4,22,52,89,1
168,André Hahn,de  GER,"FW,MF",Augsburg,30-220,1990,14.9,35,16,10,18,7,14,42,33.3,28,347,75,21.6,66,164,117,34,4,0,30,14,49,18,0
169,Amadou Haidara,ml  MLI,"MF,FW",RB Leipzig,23-049,1998,15.8,42,24,16,18,8,12,39,30.8,27,281,90,32.0,62,159,60,30,2,0,28,17,59,20,0
170,Marcel Halstenberg,de  GER,DF,RB Leipzig,29-175,1991,15.6,36,23,23,11,2,9,36,25.0,27,155,68,43.9,72,67,16,14,2,0,12,14,50,41,1
171,Amine Harit,ma  MAR,"FW,MF",Schalke 04,23-276,1997,15.8,16,12,6,8,2,5,17,29.4,12,195,65,33.3,61,95,39,8,1,0,7,13,29,9,0
172,Marcel Hartel,de  GER,MF,Arminia,25-061,1996,18.5,35,21,16,16,3,12,37,32.4,25,328,98,29.9,86,173,69,28,5,0,23,16,51,14,0
173,Makoto Hasebe,jp  JPN,"DF,MF",Eint Frankfurt,37-062,1984,20.8,44,34,29,11,4,22,50,44.0,28,261,97,37.2,122,119,20,29,12,0,17,25,69,60,0
174,Thorgan Hazard,be  BEL,"FW,DF",Dortmund,27-357,1993,4.5,3,1,3,0,0,3,11,27.3,8,68,21,30.9,26,25,17,7,0,0,7,2,5,1,0
175,Jonas Hector,de  GER,MF,Köln,30-298,1990,7.5,16,8,5,8,3,3,19,15.8,16,121,30,24.8,38,56,27,14,5,0,9,10,26,12,3
176,Hwang Hee-chan,kr  KOR,"FW,MF",RB Leipzig,25-054,1996,2.9,6,5,4,2,0,1,3,33.3,2,64,26,40.6,10,29,25,2,0,0,2,2,8,1,0
177,Dominique Heintz,de  GER,DF,Freiburg,27-218,1993,12.7,24,14,21,3,0,5,15,33.3,10,138,53,38.4,83,51,4,18,11,1,7,14,38,53,0
178,Benjamin Henrichs,de  GER,"MF,DF",RB Leipzig,24-026,1997,4.1,13,8,7,4,2,1,2,50.0,1,59,21,35.6,25,26,8,13,1,0,12,4,17,8,0
179,Lucas Hernández,fr  FRA,DF,Bayern Munich,25-035,1996,12.1,35,17,16,12,7,14,33,42.4,19,167,55,32.9,62,67,38,32,5,0,27,9,44,38,0
180,Patrick Herrmann,de  GER,FW,M'Gladbach,30-037,1991,9.1,14,10,7,3,4,2,13,15.4,11,122,37,30.3,21,52,49,13,0,0,13,8,22,6,0
181,Martin Hinteregger,at  AUT,DF,Eint Frankfurt,28-195,1992,23.6,64,36,45,18,1,23,63,36.5,40,286,97,33.9,176,94,16,39,15,0,24,27,91,123,3
182,Marwin Hitz,ch  SUI,GK,Dortmund,33-184,1987,10.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
183,Nicolas Höfler,de  GER,MF,Freiburg,31-012,1990,23.3,63,35,24,29,10,19,54,35.2,35,434,103,23.7,134,239,61,41,8,0,33,37,100,34,1
184,Jonas Hofmann,de  GER,"FW,MF",M'Gladbach,28-250,1992,16.6,26,17,9,14,3,11,52,21.2,41,361,87,24.1,85,179,97,30,2,0,28,22,48,18,0
185,Marco Höger,de  GER,DF,Köln,31-186,1989,0.6,3,3,0,3,0,1,3,33.3,2,15,6,40.0,8,7,0,1,0,0,1,1,4,2,0
186,Lucas Höler,de  GER,"FW,MF",Freiburg,26-254,1994,17.3,20,12,7,9,4,7,32,21.9,25,330,94,28.5,67,143,120,22,3,0,19,12,32,14,1
187,Matthew Hoppe,us  USA,FW,Schalke 04,20-008,2001,11.8,10,8,3,5,2,2,6,33.3,4,179,47,26.3,21,76,82,7,1,0,6,4,14,11,0
188,Jannes Horn,de  GER,DF,Köln,24-043,1997,15.3,25,14,16,8,1,13,26,50.0,13,170,48,28.2,105,56,9,25,2,0,23,11,36,60,1
189,Timo Horn,de  GER,GK,Köln,27-313,1993,25.4,0,0,0,0,0,0,4,0.0,4,5,1,20.0,4,1,0,0,0,0,0,1,1,2,1
190,Lukáš Hrádecký,fi  FIN,GK,Leverkusen,31-117,1989,20.5,0,0,0,0,0,0,0,,0,4,1,25.0,3,1,0,0,0,0,0,0,0,3,0
191,Ajdin Hrustic,au  AUS,"MF,FW",Eint Frankfurt,24-259,1996,1.2,3,3,2,0,1,2,5,40.0,3,23,5,21.7,6,11,6,3,0,0,3,4,7,1,0
192,Florian Hübner,de  GER,DF,Union Berlin,30-020,1991,5.8,8,4,6,2,0,5,14,35.7,9,74,21,28.4,41,31,2,12,3,0,9,11,19,33,0
193,Mats Hummels,de  GER,DF,Dortmund,32-095,1988,25.4,45,31,29,13,3,16,35,45.7,19,189,75,39.7,105,77,7,31,18,1,13,47,92,143,1
194,Klaas-Jan Huntelaar,nl  NED,FW,Schalke 04,37-221,1983,0.3,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
195,Iago,br  BRA,DF,Augsburg,23-363,1997,13.4,26,15,10,11,5,7,18,38.9,11,162,55,34.0,68,66,28,34,5,0,29,13,39,40,0
196,Vedad Ibišević,ba  BIH,FW,Schalke 04,36-227,1984,1.7,0,0,0,0,0,0,0,,0,16,5,31.3,0,11,5,3,1,0,2,0,0,1,0
197,Stefan Ilsanker,at  AUT,"MF,DF",Eint Frankfurt,31-307,1989,12.5,35,21,16,17,2,7,24,29.2,17,214,60,28.0,81,117,16,25,4,0,21,15,50,22,0
198,Marcus Ingvartsen,dk  DEN,"MF,FW",Union Berlin,25-076,1996,17.4,14,8,5,7,2,7,21,33.3,14,258,82,31.8,61,133,64,25,1,0,24,23,37,14,1
199,Ismail Jakobs,de  GER,"DF,MF",Köln,21-216,1999,16.2,25,11,16,4,5,11,21,52.4,10,231,68,29.4,92,80,59,29,0,0,29,16,41,28,0
200,Tony Jantschke,de  GER,DF,M'Gladbach,30-348,1990,2.8,8,7,4,4,0,3,6,50.0,3,22,12,54.5,9,10,3,10,6,0,4,4,12,9,0
201,Rune Jarstein,no  NOR,GK,Hertha BSC,36-173,1984,7.0,0,0,0,0,0,0,0,,0,2,0,0.0,2,0,0,0,0,0,0,0,0,1,0
202,Tin Jedvaj,hr  CRO,DF,Leverkusen,25-113,1995,0.2,2,0,1,1,0,0,0,,0,3,1,33.3,2,1,0,0,0,0,0,0,2,4,0
203,Fredrik Jensen,fi  FIN,"FW,MF",Augsburg,23-193,1997,2.9,2,0,1,1,0,2,5,40.0,3,48,6,12.5,7,23,18,3,1,0,2,3,5,7,0
204,Marco John,de  GER,DF,Hoffenheim,18-353,2002,9.3,13,7,4,7,2,4,14,28.6,10,122,44,36.1,44,54,24,28,1,0,27,13,26,17,0
205,Luka Jović,rs  SRB,"FW,MF",Eint Frankfurt,23-088,1997,4.7,0,0,0,0,0,0,1,0.0,1,46,11,23.9,3,19,24,4,0,0,4,0,0,0,0
206,Ozan Kabak,tr  TUR,DF,Schalke 04,20-361,2000,13.8,20,11,15,4,1,6,16,37.5,10,151,47,31.1,104,42,5,30,14,0,16,16,36,76,2
207,Pavel Kadeřábek,cz  CZE,DF,Hoffenheim,28-330,1992,8.6,13,9,7,4,2,5,14,35.7,9,86,22,25.6,31,30,25,8,1,0,7,6,19,17,0
208,Sasa Kalajdzic,at  AUT,FW,Stuttgart,23-257,1997,16.1,12,6,1,6,5,1,20,5.0,19,253,61,24.1,14,99,140,15,1,0,14,1,13,11,0
209,Daichi Kamada,jp  JPN,"MF,FW",Eint Frankfurt,24-228,1996,19.6,33,19,19,9,5,11,40,27.5,29,370,113,30.5,66,177,127,21,2,0,19,22,55,18,0
210,Marcin Kamiński,pl  POL,DF,Stuttgart,29-065,1992,1.4,0,0,0,0,0,0,0,,0,4,2,50.0,3,1,0,3,0,0,3,1,1,8,0
211,Kevin Kampl,si  SVN,MF,RB Leipzig,30-163,1990,16.2,36,30,12,22,2,7,23,30.4,16,286,117,40.9,75,170,41,27,3,0,24,23,59,16,0
212,Atakan Karazor,de  GER,DF,Stuttgart,24-159,1996,5.8,9,6,6,3,0,5,10,50.0,5,68,27,39.7,44,23,1,7,2,0,5,3,12,34,1
213,Loris Karius,de  GER,GK,Union Berlin,27-272,1993,3.2,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
214,Noah Katterbach,de  GER,DF,Köln,19-342,2001,9.5,14,9,8,4,2,2,15,13.3,13,99,32,32.3,43,49,7,11,2,1,9,6,20,21,0
215,Yannik Keitel,de  GER,MF,Freiburg,21-034,2000,0.8,2,1,1,1,0,0,2,0.0,2,20,8,40.0,8,8,4,4,0,0,4,3,5,6,0
216,Marc-Oliver Kempf,de  GER,DF,Stuttgart,26-052,1995,23.5,43,29,33,7,3,15,32,46.9,17,204,73,35.8,114,78,12,49,25,0,24,40,83,81,0
217,Rani Khedira,de  GER,MF,Augsburg,27-053,1994,15.3,30,17,15,13,2,7,17,41.2,10,237,77,32.5,76,127,34,17,4,0,13,17,47,38,0
218,Sami Khedira,de  GER,MF,Hertha BSC,33-351,1987,1.8,6,5,0,4,2,2,4,50.0,2,21,12,57.1,4,14,3,2,0,0,2,4,10,2,0
219,Luca Kilian,de  GER,DF,Mainz 05,21-201,1999,4.2,14,4,10,3,1,2,10,20.0,8,38,17,44.7,22,15,1,6,2,0,4,1,15,15,1
220,Joshua Kimmich,de  GER,MF,Bayern Munich,26-041,1995,16.4,27,20,11,15,1,9,35,25.7,26,280,91,32.5,85,139,56,27,4,0,23,24,51,12,0
221,Davy Klaassen,nl  NED,MF,Werder Bremen,28-028,1993,2.5,3,2,1,1,1,0,2,0.0,2,59,20,33.9,9,35,15,9,1,0,8,2,5,0,0
222,Felix Klaus,de  GER,"DF,MF",Wolfsburg,28-189,1992,1.5,9,8,3,5,1,3,5,60.0,2,35,16,45.7,12,14,9,5,0,0,5,0,9,6,0
223,Klauss,br  BRA,FW,Hoffenheim,24-020,1997,0.6,0,0,0,0,0,0,1,0.0,1,11,4,36.4,0,3,8,0,0,0,0,0,0,0,0
224,Philipp Klement,de  GER,"MF,FW",Stuttgart,28-193,1992,3.0,7,4,4,1,2,2,9,22.2,7,77,17,22.1,27,31,19,6,1,0,5,3,10,6,0
225,Mateo Klimowicz,de  GER,"FW,MF",Stuttgart,20-258,2000,10.6,18,12,5,7,6,3,14,21.4,11,178,55,30.9,27,67,84,7,0,0,7,3,21,4,0
226,Fabian Klos,de  GER,FW,Arminia,33-109,1987,23.8,20,11,6,9,5,3,24,12.5,21,385,104,27.0,44,202,139,14,4,1,10,7,27,26,0
227,Lukas Klostermann,de  GER,DF,RB Leipzig,24-292,1996,10.3,14,8,7,5,2,5,9,55.6,4,96,37,38.5,45,44,7,22,8,0,14,12,26,38,0
228,Justin Kluivert,nl  NED,FW,RB Leipzig,21-320,1999,5.6,3,2,0,2,1,0,4,0.0,4,79,16,20.3,13,39,27,8,0,0,8,3,6,5,0
229,Lukas Klünter,de  GER,DF,Hertha BSC,24-299,1996,5.0,7,5,6,1,0,2,4,50.0,2,50,16,32.0,29,18,3,7,0,0,7,9,16,17,0
230,Ansgar Knauff,de  GER,FW,Dortmund,19-070,2002,0.1,,0,,,,,,,,,,,,,,,,,,0,,,
231,Robin Knoche,de  GER,DF,Union Berlin,28-303,1992,26.0,39,28,26,12,1,14,32,43.8,18,247,92,37.2,167,67,13,43,20,1,23,35,74,132,1
232,Gregor Kobel,ch  SUI,GK,Stuttgart,23-105,1997,26.0,0,0,0,0,0,0,0,,0,1,1,100.0,1,0,0,0,0,0,0,0,0,1,1
233,Sead Kolašinac,ba  BIH,"DF,MF",Schalke 04,27-274,1993,10.7,11,8,7,3,1,6,10,60.0,4,80,25,31.3,38,32,10,10,2,0,8,27,38,13,0
234,Ibrahima Konaté,fr  FRA,DF,RB Leipzig,21-300,1999,4.6,7,3,5,2,0,2,7,28.6,5,36,10,27.8,18,17,1,6,1,0,5,2,9,29,0
235,Filip Kostić,rs  SRB,DF,Eint Frankfurt,28-140,1992,20.2,37,22,22,10,5,12,30,40.0,18,275,86,31.3,100,102,73,44,3,0,41,24,61,23,1
236,Nianzou Kouassi,fr  FRA,DF,Bayern Munich,18-287,2002,0.2,1,0,1,0,0,0,0,,0,2,1,50.0,2,0,0,0,0,0,0,0,1,0,0
237,Andrej Kramarić,hr  CRO,"FW,MF",Hoffenheim,29-275,1991,18.9,6,3,4,1,1,3,7,42.9,4,126,51,40.5,15,49,62,16,3,0,13,10,16,6,1
238,Christoph Kramer,de  GER,MF,M'Gladbach,30-030,1991,18.7,47,29,19,22,6,16,50,32.0,34,291,100,34.4,103,158,30,40,10,0,30,26,73,47,0
239,Max Kruse,de  GER,"FW,MF",Union Berlin,33-002,1988,11.8,4,2,2,1,1,1,5,20.0,4,78,29,37.2,10,46,22,8,0,0,8,4,8,2,0
240,Lukas Kübler,de  GER,DF,Freiburg,28-203,1992,6.7,16,11,12,2,2,7,14,50.0,7,108,28,25.9,64,34,10,12,2,0,10,9,25,29,0
241,Pierre Kunde,cm  CMR,MF,Mainz 05,25-238,1995,5.7,12,6,3,8,1,1,8,12.5,7,77,21,27.3,21,44,12,6,1,0,5,7,19,12,0
242,Fabian Kunze,de  GER,MF,Arminia,22-280,1998,12.0,36,22,17,18,1,11,34,32.4,23,253,56,22.1,95,137,21,30,2,0,28,12,48,26,0
243,Ahmed Kutucu,tr  TUR,"FW,MF",Schalke 04,21-020,2000,1.2,1,0,0,0,1,1,1,100.0,0,29,7,24.1,4,11,14,1,0,0,1,0,1,0,0
244,Maxence Lacroix,fr  FRA,DF,Wolfsburg,20-349,2000,22.1,44,25,32,12,0,14,34,41.2,20,237,87,36.7,140,93,4,50,18,0,32,46,90,120,0
245,Stefan Lainer,at  AUT,DF,M'Gladbach,28-206,1992,22.9,39,23,17,15,7,15,46,32.6,31,308,93,30.2,111,140,57,58,8,0,50,20,59,71,2
246,Michael Langer,at  AUT,GK,Schalke 04,36-074,1985,2.7,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
247,Danny Latza,de  GER,MF,Mainz 05,31-104,1989,16.8,41,28,15,16,10,18,61,29.5,43,370,119,32.2,105,193,72,44,6,0,38,22,63,24,0
248,Valentino Lazaro,at  AUT,"DF,FW",M'Gladbach,24-362,1996,8.9,11,6,5,4,2,6,13,46.2,7,115,35,30.4,36,46,33,16,0,0,16,9,20,14,0
249,Mathew Leckie,au  AUS,"FW,DF",Hertha BSC,30-045,1991,3.3,7,4,3,3,1,1,10,10.0,9,83,23,27.7,17,41,25,8,0,0,8,6,13,7,0
250,Christopher Lenz,de  GER,DF,Union Berlin,26-180,1994,18.9,62,32,37,25,0,21,46,45.7,25,300,95,31.7,143,114,43,45,7,0,38,22,84,41,0
251,Robert Lewandowski,pl  POL,FW,Bayern Munich,32-212,1988,23.3,16,11,2,8,6,4,11,36.4,7,275,97,35.3,10,72,193,7,1,0,6,6,22,7,0
252,Philipp Lienhart,at  AUT,DF,Freiburg,24-253,1996,24.5,21,12,15,5,1,4,16,25.0,12,143,47,32.9,77,59,7,36,12,0,24,24,45,90,1
253,Dimitris Limnios,gr  GRE,"MF,FW",Köln,22-298,1998,4.1,8,5,5,2,1,3,6,50.0,3,73,22,30.1,22,34,17,6,0,0,6,1,9,1,0
254,Niklas Lomb,de  GER,GK,Leverkusen,27-236,1993,1.5,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,1
255,Eduard Löwen,de  GER,"MF,DF",Hertha BSC,24-052,1997,0.5,4,3,1,1,2,1,2,50.0,1,14,3,21.4,3,6,5,0,0,0,0,0,4,1,0
256,Jan Luca Schuler,de  GER,FW,Schalke 04,21-364,1999,0.4,1,1,0,1,0,0,1,0.0,1,7,3,42.9,2,2,3,2,0,0,2,0,1,0,0
257,Anderson Lucoqui,ao  ANG,DF,Arminia,23-258,1997,10.9,34,15,26,7,1,17,35,48.6,18,141,37,26.2,84,43,14,42,5,0,37,7,41,35,1
258,Kilian Ludewig,de  GER,DF,Schalke 04,21-016,2000,5.8,14,5,9,3,2,6,31,19.4,25,141,43,30.5,72,57,12,12,1,0,11,4,18,11,0
259,Dodi Lukebakio,be  BEL,"FW,MF",Hertha BSC,23-178,1997,17.8,21,12,14,4,3,3,9,33.3,6,232,54,23.3,57,100,75,16,1,0,15,8,29,7,0
260,Andreas Luthe,de  GER,GK,Union Berlin,34-011,1987,22.8,0,0,0,0,0,0,0,,0,2,1,50.0,2,0,0,0,0,0,0,0,0,1,1
261,Tim Maciejewski,de  GER,MF,Union Berlin,20-016,2001,0.1,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
262,Mikail Maden,no  NOR,FW,Schalke 04,19-063,2002,0.1,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
263,Yunus Mallı,tr  TUR,MF,Wolfsburg,29-025,1992,0.6,0,0,0,0,0,0,0,,0,3,0,0.0,0,1,2,0,0,0,0,0,0,0,0
264,Orel Mangala,be  BEL,MF,Stuttgart,23-003,1998,23.4,30,18,12,14,4,12,24,50.0,12,232,72,31.0,58,131,43,56,14,0,42,27,57,28,0
265,Omar Marmoush,eg  EGY,FW,Wolfsburg,22-042,1999,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
266,Aarón Martín,es  ESP,DF,Mainz 05,23-333,1997,2.9,2,2,2,0,0,1,4,25.0,3,26,9,34.6,6,17,3,2,0,0,2,3,5,1,0
267,Javi Martínez,es  ESP,"MF,DF",Bayern Munich,32-200,1988,3.5,6,4,4,1,1,4,5,80.0,1,41,14,34.1,14,20,7,9,2,0,7,5,11,15,0
268,Omar Mascarell,es  ESP,MF,Schalke 04,28-047,1993,15.6,33,16,12,18,3,11,30,36.7,19,250,83,33.2,89,137,24,36,10,0,26,23,56,26,1
269,Roberto Massimo,de  GER,"DF,FW",Stuttgart,20-160,2000,3.9,12,9,6,5,1,7,14,50.0,7,77,24,31.2,29,28,20,10,2,0,8,4,16,3,0
270,Jean-Philippe Mateta,fr  FRA,FW,Mainz 05,23-266,1997,11.1,5,5,2,1,2,0,3,0.0,3,107,32,29.9,8,50,49,7,1,0,6,1,6,7,0
271,Rabbi Matondo,wal  WAL,"FW,MF",Schalke 04,20-193,2000,2.4,4,3,2,2,0,2,4,50.0,2,63,17,27.0,18,24,21,5,1,0,4,2,6,0,0
272,Konstantinos Mavropanos,gr  GRE,DF,Stuttgart,23-100,1997,11.7,37,20,28,6,3,17,39,43.6,22,93,28,30.1,55,32,6,28,9,0,19,32,69,65,0
273,Eric Maxim Choupo-Moting,cm  CMR,"MF,FW",Bayern Munich,31-363,1989,4.8,3,2,1,1,1,2,3,66.7,1,62,19,30.6,5,29,28,2,0,0,2,1,4,6,0
274,Kevin Mbabu,ch  SUI,DF,Wolfsburg,25-336,1995,12.1,19,11,8,8,3,7,17,41.2,10,118,34,28.8,50,41,27,26,4,0,22,9,28,54,0
275,Jean-Manuel Mbom,de  GER,"MF,DF",Werder Bremen,21-025,2000,11.8,23,13,15,6,2,11,33,33.3,22,243,65,26.7,100,100,43,26,6,0,20,12,35,27,0
276,Nathan de Medina,be  BEL,DF,Arminia,23-164,1997,5.2,18,13,9,7,2,6,9,66.7,3,95,37,38.9,54,33,8,16,0,0,16,6,24,21,0
277,Joshua Mees,de  GER,FW,Union Berlin,24-340,1996,0.1,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
278,Admir Mehmedi,ch  SUI,"MF,FW",Wolfsburg,30-005,1991,8.7,16,10,3,6,7,5,15,33.3,10,163,60,36.8,26,78,59,7,2,0,5,6,22,3,0
279,Hamza Mendyl,ma  MAR,FW,Schalke 04,23-151,1997,1.1,4,1,3,0,1,2,4,50.0,2,33,7,21.2,9,16,8,1,0,0,1,1,5,1,0
280,Jorge Meré,es  ESP,DF,Köln,23-338,1997,12.6,15,11,11,3,1,2,8,25.0,6,93,34,36.6,53,30,10,13,10,0,3,18,33,65,0
281,Thomas Meunier,be  BEL,DF,Dortmund,29-190,1991,15.2,33,23,19,8,6,16,28,57.1,12,149,56,37.6,68,49,32,24,7,0,17,13,46,27,1
282,Max Meyer,de  GER,MF,Köln,25-184,1995,2.5,3,2,1,2,0,3,6,50.0,3,27,7,25.9,7,17,3,5,0,0,5,1,4,3,0
283,Maximilian Mittelstädt,de  GER,"DF,MF",Hertha BSC,24-003,1997,16.2,57,26,35,18,4,21,55,38.2,34,265,77,29.1,139,98,28,52,4,0,48,40,97,61,0
284,Anthony Modeste,fr  FRA,"FW,MF",Köln,32-341,1988,2.5,1,0,0,1,0,0,2,0.0,2,32,9,28.1,0,17,15,0,0,0,0,0,1,2,0
285,Kevin Möhwald,de  GER,MF,Werder Bremen,27-261,1993,13.3,15,14,10,4,1,2,18,11.1,16,159,37,23.3,76,70,13,15,2,0,13,30,45,13,0
286,Niklas Moisander,fi  FIN,DF,Werder Bremen,35-173,1985,6.6,10,6,9,1,0,3,9,33.3,6,66,20,30.3,38,28,0,12,4,0,8,7,17,34,0
287,Alkhaly Momo Cissé,gn  GUI,"DF,FW",Stuttgart,18-155,2002,0.2,1,1,1,0,0,0,0,,0,6,1,16.7,0,5,1,1,0,0,1,0,1,0,0
288,Jan Morávek,cz  CZE,MF,Augsburg,31-140,1989,0.2,1,1,1,0,0,0,1,0.0,1,13,5,38.5,6,5,2,1,0,0,1,1,2,1,0
289,Mateu Morey,es  ESP,DF,Dortmund,21-019,2000,7.8,12,6,7,3,2,6,13,46.2,7,95,27,28.4,31,47,17,9,0,0,9,12,24,6,0
290,Youssoufa Moukoko,de  GER,"FW,MF",Dortmund,16-121,2004,4.7,2,2,0,1,1,1,1,100.0,0,58,25,43.1,4,19,35,5,0,0,5,0,2,1,0
291,Nordi Mukiele,fr  FRA,DF,RB Leipzig,23-140,1997,15.6,39,17,16,19,4,18,38,47.4,20,231,68,29.4,63,117,51,33,2,0,31,22,61,42,1
292,Florian Müller,de  GER,GK,Freiburg,23-128,1997,25.0,0,0,0,0,0,0,2,0.0,2,1,0,0.0,1,0,0,0,0,0,0,1,1,4,0
293,Sebastian Müller,de  GER,"MF,DF",Arminia,20-057,2001,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
294,Thomas Müller,de  GER,MF,Bayern Munich,31-189,1989,22.6,41,22,12,15,14,15,46,32.6,31,419,148,35.3,62,185,172,29,0,0,29,11,52,13,0
295,Petar Musa,hr  CRO,FW,Union Berlin,23-017,1998,2.2,7,6,2,2,3,2,3,66.7,1,52,13,25.0,7,24,21,3,0,0,3,1,8,0,0
296,Jamal Musiala,eng  ENG,"MF,FW",Bayern Munich,18-023,2003,5.6,16,9,0,8,8,2,9,22.2,7,135,54,40.0,23,64,48,15,2,0,13,13,29,2,0
297,Shkodran Mustafi,de  GER,DF,Schalke 04,28-338,1992,6.0,5,4,5,0,0,2,5,40.0,3,38,16,42.1,26,12,0,12,6,0,6,14,19,46,1
298,Phillipp Mwene,at  AUT,DF,Mainz 05,27-051,1994,11.5,34,25,16,14,4,14,33,42.4,19,184,77,41.8,74,74,36,23,0,0,23,16,50,39,1
299,Obite N'Dicka,fr  FRA,DF,Eint Frankfurt,21-213,1999,16.0,28,18,13,14,1,11,25,44.0,14,196,56,28.6,92,87,17,41,7,0,34,36,64,58,0
300,Matija Nastasić,rs  SRB,DF,Schalke 04,27-358,1993,13.6,11,6,9,2,0,2,11,18.2,9,96,30,31.3,69,26,1,35,22,0,13,15,26,63,0
301,Paul Nebel,de  GER,MF,Mainz 05,18-162,2002,0.6,1,0,0,1,0,0,0,,0,17,2,11.8,0,12,5,0,0,0,0,1,2,1,0
302,Luca Netz,de  GER,DF,Hertha BSC,17-310,2003,3.3,12,7,11,1,0,7,19,36.8,12,60,14,23.3,36,14,10,8,0,0,8,2,14,9,0
303,Manuel Neuer,de  GER,GK,Bayern Munich,34-359,1986,26.0,0,0,0,0,0,0,1,0.0,1,4,0,0.0,4,0,0,0,0,0,0,1,1,0,0
304,Florian Neuhaus,de  GER,MF,M'Gladbach,24-005,1997,21.5,40,27,16,21,3,17,59,28.8,42,270,95,35.2,82,144,44,32,4,0,28,31,71,25,0
