,Player,Nation,Pos,Squad,Age,Born,MP_Playing Time,Min_Playing Time,Mn/MP_Playing Time,Min%_Playing Time,90s_Playing Time,Starts_Playing Time,Mn/Start_Starts,Compl_Starts,Subs_Subs,Mn/Sub_Subs,unSub_Subs,PPM_Team Success,onG_Team Success,onGA_Team Success,+/-_Team Success,+/-90_Team Success,On-Off_Team Success,onxG_Team Success (xG),onxGA_Team Success (xG),xG+/-_Team Success (xG),xG+/-90_Team Success (xG),On-Off_Team Success (xG)
133,Wataru Endo,jp  JPN,MF,Stuttgart,28-040,1993,26,2325,89,99.4,25.8,26,89,24,0,,0,1.38,47,41,+6,+0.23,+0.23,44.2,37.9,+6.3,+0.25,-11.39
134,Patrick Erras,de  GER,"FW,MF",Werder Bremen,26-059,1995,2,22,11,0.9,0.2,0,,0,2,11,6,0.00,1,2,-1,-4.09,-3.86,0.4,2.3,-1.9,-7.96,-7.58
135,Ralf Fährmann,de  GER,GK,Schalke 04,32-175,1988,15,1246,83,53.2,13.8,15,83,13,0,,2,0.40,10,35,-25,-1.81,+0.50,10.6,28.2,-17.6,-1.27,+0.10
136,Simon Falette,gn  GUI,DF,Eint Frankfurt,29-030,1992,0,,,,,0,,0,0,,1,,,,,,,,,,,
137,Adrian Fein,de  GER,MF,Bayern Munich,22-003,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
138,Ohis Felix Uduokhai,de  GER,DF,Augsburg,23-193,1997,24,2160,90,96.0,24.0,24,90,24,0,,0,1.21,26,36,-10,-0.42,+0.58,23.6,39.9,-16.2,-0.68,+1.30
139,Edimilson Fernandes,ch  SUI,"MF,DF",Mainz 05,24-340,1996,12,776,65,34.5,8.6,9,79,4,3,22,1,0.50,8,16,-8,-0.93,-0.20,12.4,13.4,-1.0,-0.11,+0.21
140,Alfreð Finnbogason,is  ISL,FW,Augsburg,32-048,1989,12,416,35,18.5,4.6,3,70,1,9,23,1,1.50,6,4,+2,+0.43,+1.07,7.3,6.7,+0.6,+0.12,+1.04
141,Florian Flick,de  GER,DF,Schalke 04,20-324,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
142,Emil Forsberg,se  SWE,"FW,MF",RB Leipzig,29-149,1991,22,1135,52,48.5,12.6,14,64,0,8,30,0,2.05,25,13,+12,+0.95,-0.17,22.3,11.0,+11.3,+0.90,-0.25
143,Philipp Förster,de  GER,"FW,MF",Stuttgart,26-045,1995,17,931,55,39.8,10.3,10,74,1,7,27,3,1.53,19,15,+4,+0.39,+0.26,17.5,13.2,+4.3,+0.43,+0.29
144,Timothy Fosu-Mensah,nl  NED,DF,Leverkusen,23-078,1998,6,409,68,18.2,4.5,5,73,2,1,45,1,0.83,6,5,+1,+0.22,-0.46,5.7,6.4,-0.8,-0.17,-0.52
145,Raphael Framberger,de  GER,DF,Augsburg,25-196,1995,15,1138,76,50.6,12.6,14,80,8,1,12,1,1.47,16,15,+1,+0.08,+1.05,13.3,19.0,-5.7,-0.45,+0.56
146,Marco Friedl,at  AUT,DF,Werder Bremen,23-005,1998,25,2250,90,96.2,25.0,25,90,25,0,,0,1.20,30,34,-4,-0.16,+2.84,23.3,32.8,-9.5,-0.40,+1.41
147,Marvin Friedrich,de  GER,DF,Union Berlin,25-098,1995,26,2340,90,100.0,26.0,26,90,26,0,,0,1.46,40,31,+9,+0.35,,34.9,25.7,+9.2,+0.37,
148,Jeremie Frimpong,nl  NED,"DF,FW",Leverkusen,20-101,2000,5,245,49,10.9,2.7,2,90,2,3,22,1,1.40,5,3,+2,+0.73,+0.15,5.6,2.8,+2.8,+1.02,+0.86
149,Julian Frommann,de  GER,MF,Arminia,17-344,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
150,Niclas Füllkrug,de  GER,FW,Werder Bremen,28-040,1993,13,496,38,21.2,5.5,5,62,0,8,23,1,1.23,9,5,+4,+0.73,+1.26,6.5,7.2,-0.7,-0.13,+0.40
151,Mijat Gaćinović,rs  SRB,"DF,MF",Hoffenheim,26-041,1995,19,711,37,31.6,7.9,7,72,2,12,17,2,1.05,11,14,-3,-0.38,-0.32,14.0,14.1,-0.1,-0.01,+0.01
152,Christian Gebauer,at  AUT,"MF,FW",Arminia,27-091,1993,16,576,36,24.6,6.4,4,74,1,12,23,5,0.94,6,13,-7,-1.09,-0.18,7.1,12.1,-5.0,-0.79,+0.18
153,Theodor Gebre Selassie,cz  CZE,DF,Werder Bremen,34-087,1986,26,2312,89,98.8,25.7,26,89,25,0,,0,1.15,30,36,-6,-0.23,+2.98,23.7,34.6,-10.9,-0.44,+0.97
154,Emrehan Gedikli,de  GER,FW,Leverkusen,17-330,2003,0,,,,,0,,0,0,,10,,,,,,,,,,,
155,Dennis Geiger,de  GER,MF,Hoffenheim,22-284,1998,9,658,73,29.2,7.3,9,73,3,0,,0,1.33,10,12,-2,-0.27,-0.16,11.3,13.7,-2.4,-0.33,-0.45
156,Christian Gentner,de  GER,MF,Union Berlin,35-219,1985,14,547,39,23.4,6.1,7,64,0,7,14,2,1.14,7,4,+3,+0.49,+0.24,8.8,4.8,+4.0,+0.66,+0.39
157,Yannick Gerhardt,de  GER,MF,Wolfsburg,27-008,1994,21,1402,67,59.9,15.6,15,85,12,6,22,5,1.95,27,12,+15,+0.96,+0.20,20.6,18.0,+2.5,+0.17,-0.47
158,Max Geschwill,de  GER,MF,Hoffenheim,19-257,2001,0,,,,,0,,0,0,,4,,,,,,,,,,,
159,Hamadi Al Ghaddioui,ma  MAR,"MF,FW",Stuttgart,30-180,1990,4,26,7,1.1,0.3,0,,0,4,7,2,2.25,3,0,+3,+10.38,+10.27,0.6,0.0,+0.6,+2.10,+1.87
160,Niko Gießelmann,de  GER,DF,Union Berlin,29-176,1991,12,407,34,17.4,4.5,4,84,3,8,9,9,1.25,4,5,-1,-0.22,-0.64,6.2,5.5,+0.7,+0.16,-0.25
161,Rafał Gikiewicz,pl  POL,GK,Augsburg,33-146,1987,25,2250,90,100.0,25.0,25,90,25,0,,0,1.16,27,38,-11,-0.44,,24.6,42.8,-18.2,-0.73,
162,Daniel Ginczek,de  GER,"FW,MF",Wolfsburg,29-342,1991,8,176,22,7.5,2.0,1,76,0,7,14,10,1.13,1,2,-1,-0.51,-1.51,1.9,2.5,-0.6,-0.31,-0.74
163,Matthias Ginter,de  GER,DF,M'Gladbach,27-061,1994,26,2340,90,100.0,26.0,26,90,26,0,,0,1.38,43,40,+3,+0.12,,39.2,31.3,+7.9,+0.32,
164,Robert Glatzel,de  GER,FW,Mainz 05,27-072,1994,6,123,21,5.5,1.4,0,,0,6,21,0,1.83,4,1,+3,+2.20,+3.17,4.1,1.7,+2.4,+1.73,+2.10
165,Serge Gnabry,de  GER,"FW,MF",Bayern Munich,25-250,1995,22,1424,65,60.9,15.8,18,73,3,4,27,0,2.59,53,18,+35,+2.21,+1.43,37.4,19.6,+17.9,+1.18,+0.61
166,Akaki Gogia,de  GER,FW,Union Berlin,29-062,1992,7,140,20,6.0,1.6,0,,0,7,20,9,1.71,4,2,+2,+1.29,+1.04,1.7,1.6,+0.2,+0.11,-0.27
167,Nicolás González,ar  ARG,"FW,DF",Stuttgart,22-349,1998,15,934,62,39.9,10.4,10,76,6,5,35,0,1.20,16,13,+3,+0.29,+0.10,18.3,15.0,+3.3,+0.34,+0.13
168,Leon Goretzka,de  GER,MF,Bayern Munich,26-043,1995,20,1551,78,66.3,17.2,16,85,12,4,49,0,2.25,59,22,+37,+2.15,+1.46,40.0,20.1,+19.9,+1.23,+0.82
169,Felix Götze,de  GER,MF,Augsburg,23-038,1998,0,,,,,0,,0,0,,3,,,,,,,,,,,
170,Jeffrey Gouweleeuw,nl  NED,DF,Augsburg,29-254,1991,24,2160,90,96.0,24.0,24,90,24,0,,0,1.21,26,34,-8,-0.33,+2.67,23.5,38.8,-15.3,-0.64,+2.30
171,Demarai Gray,eng  ENG,"FW,MF",Leverkusen,24-266,1996,6,255,43,11.3,2.8,3,67,1,3,18,0,1.33,4,6,-2,-0.71,-1.47,4.4,3.9,+0.5,+0.19,-0.07
172,Michael Gregoritsch,at  AUT,"FW,MF",Augsburg,26-337,1994,20,769,38,34.2,8.5,9,67,1,11,15,4,1.25,11,15,-4,-0.47,-0.04,8.0,15.3,-7.3,-0.85,-0.19
173,Sebastian Griesbeck,de  GER,MF,Union Berlin,30-169,1990,20,774,39,33.1,8.6,7,75,1,13,19,6,1.55,12,13,-1,-0.12,-0.63,9.8,11.2,-1.4,-0.17,-0.81
174,Vincenzo Grifo,it  ITA,"MF,FW",Freiburg,27-348,1993,25,1896,76,84.3,21.1,23,80,6,2,32,0,1.36,34,35,-1,-0.05,+0.21,28.5,30.4,-1.9,-0.09,+0.89
175,Lennart Grill,de  GER,GK,Leverkusen,22-055,1999,3,270,90,12.0,3.0,3,90,3,0,,8,1.00,3,4,-1,-0.33,-1.06,5.6,3.4,+2.2,+0.74,+0.55
176,Florian Grillitsch,at  AUT,"MF,DF",Hoffenheim,25-226,1995,17,1104,65,49.1,12.3,13,80,7,4,15,0,1.12,20,19,+1,+0.08,+0.47,19.1,20.0,-0.9,-0.07,-0.11
177,Christian Groß,de  GER,"MF,DF",Werder Bremen,32-041,1989,17,985,58,42.1,10.9,11,86,6,6,6,3,1.24,10,19,-9,-0.82,-0.96,9.2,17.4,-8.1,-0.74,-0.52
178,Ilia Gruev,bg  BUL,FW,Werder Bremen,20-319,2000,1,1,1,0.0,0.0,0,,0,1,1,8,3.00,0,0,0,0.00,+0.27,0.0,0.0,0.0,0.00,+0.45
179,Carlos Gruezo,ec  ECU,MF,Augsburg,25-336,1995,21,1559,74,69.3,17.3,18,83,6,3,23,3,1.14,18,29,-11,-0.64,-0.64,16.5,29.0,-12.6,-0.73,+0.01
180,Max Grün,de  GER,GK,M'Gladbach,33-350,1987,0,,,,,0,,0,0,,1,,,,,,,,,,,
181,Mattéo Guendouzi,fr  FRA,MF,Hertha BSC,21-341,1999,19,1432,75,63.6,15.9,14,90,13,5,35,0,0.95,18,25,-7,-0.44,+0.66,20.8,19.6,+1.2,+0.08,+0.66
182,Raphaël Guerreiro,pt  POR,DF,Dortmund,27-089,1993,20,1595,80,68.2,17.7,18,87,13,2,16,0,1.75,40,27,+13,+0.73,+0.25,37.7,21.0,+16.7,+0.94,+0.30
183,Josuha Guilavogui,fr  FRA,"MF,DF",Wolfsburg,30-183,1990,16,700,44,29.9,7.8,7,81,6,9,14,3,2.19,14,5,+9,+1.16,+0.39,10.6,10.5,+0.1,+0.01,-0.51
184,Péter Gulácsi,hu  HUN,GK,RB Leipzig,30-319,1990,26,2340,90,100.0,26.0,26,90,26,0,,0,2.19,48,21,+27,+1.04,,48.6,21.9,+26.7,+1.03,
185,Manuel Gulde,de  GER,DF,Freiburg,30-037,1991,19,1328,70,59.0,14.8,15,84,10,4,16,6,1.68,26,19,+7,+0.47,+1.35,22.2,20.8,+1.4,+0.10,+0.80
186,Robert Gumny,pl  POL,DF,Augsburg,22-290,1998,16,729,46,32.4,8.1,7,75,4,9,22,9,1.19,8,17,-9,-1.11,-0.99,7.2,18.5,-11.3,-1.40,-0.99
187,Christian Günter,de  GER,DF,Freiburg,28-021,1993,25,2250,90,100.0,25.0,25,90,25,0,,0,1.36,37,39,-2,-0.08,,32.8,38.6,-5.8,-0.23,
188,Erling Haaland,no  NOR,FW,Dortmund,20-243,2000,21,1780,85,76.1,19.8,20,88,17,1,27,0,1.71,46,26,+20,+1.01,+1.49,39.5,21.1,+18.4,+0.98,+0.51
189,Janik Haberer,de  GER,"MF,FW",Freiburg,26-353,1994,8,276,35,12.3,3.1,3,59,0,5,20,2,1.38,5,5,0,0.00,+0.09,3.2,7.1,-3.9,-1.27,-1.19
190,Alexander Hack,de  GER,DF,Mainz 05,27-194,1993,14,1030,74,45.8,11.4,11,89,10,3,18,10,0.86,10,21,-11,-0.96,-0.30,13.5,18.0,-4.6,-0.40,-0.27
191,Eduardo Dos Santos Haesler,de  GER,GK,Werder Bremen,22-039,1999,0,,,,,0,,0,0,,7,,,,,,,,,,,
192,André Hahn,de  GER,"FW,MF",Augsburg,30-220,1990,21,1342,64,59.6,14.9,16,77,5,5,22,0,1.19,19,21,-2,-0.13,+0.76,14.1,27.4,-13.3,-0.89,-0.40
193,Amadou Haidara,ml  MLI,"MF,FW",RB Leipzig,23-049,1998,23,1426,62,60.9,15.8,17,78,6,6,16,1,2.09,29,16,+13,+0.82,-0.56,31.7,13.7,+17.9,+1.13,+0.27
194,Marcel Halstenberg,de  GER,DF,RB Leipzig,29-175,1991,19,1400,74,59.8,15.6,16,84,13,3,16,2,2.37,29,13,+16,+1.03,-0.02,33.4,14.2,+19.2,+1.23,+0.52
195,Amine Harit,ma  MAR,"FW,MF",Schalke 04,23-276,1997,20,1424,71,60.9,15.8,17,78,7,3,31,1,0.40,11,42,-31,-1.96,+0.20,11.3,33.0,-21.7,-1.40,-0.22
196,Marcel Hartel,de  GER,MF,Arminia,25-061,1996,21,1669,79,71.3,18.5,20,83,6,1,12,5,0.86,15,30,-15,-0.81,+0.53,15.7,30.2,-14.5,-0.78,+0.49
197,Makoto Hasebe,jp  JPN,"DF,MF",Eint Frankfurt,37-062,1984,22,1869,85,79.9,20.8,22,85,16,0,,4,2.00,42,29,+13,+0.63,-0.14,32.8,23.6,+9.2,+0.47,+0.56
198,Thorgan Hazard,be  BEL,"FW,DF",Dortmund,27-357,1993,9,405,45,17.3,4.5,5,64,1,4,22,2,1.78,11,5,+6,+1.33,+0.82,7.2,3.3,+3.9,+1.10,+0.29
199,Jonas Hector,de  GER,MF,Köln,30-298,1990,12,677,56,28.9,7.5,8,73,2,4,24,1,0.58,7,14,-7,-0.93,-0.17,8.0,13.8,-5.8,-0.88,-0.30
200,Hwang Hee-chan,kr  KOR,"FW,MF",RB Leipzig,25-054,1996,12,264,22,11.3,2.9,1,58,0,11,19,8,1.92,6,1,+5,+1.70,+0.75,4.7,3.5,+1.1,+0.38,-0.73
201,Dominique Heintz,de  GER,DF,Freiburg,27-218,1993,16,1147,72,51.0,12.7,12,90,10,4,17,9,0.94,11,25,-14,-1.10,-2.08,13.6,22.5,-9.0,-0.70,-0.96
202,Benjamin Henrichs,de  GER,"MF,DF",RB Leipzig,24-026,1997,9,369,41,15.8,4.1,3,90,3,6,17,3,2.44,7,2,+5,+1.22,+0.21,7.6,3.2,+4.4,+1.08,+0.07
203,Lucas Hernández,fr  FRA,DF,Bayern Munich,25-035,1996,17,1088,64,46.5,12.1,12,79,8,5,28,8,2.59,40,11,+29,+2.40,+1.39,30.1,13.8,+16.3,+1.35,+0.79
204,Patrick Herrmann,de  GER,FW,M'Gladbach,30-037,1991,21,822,39,35.1,9.1,9,73,2,12,14,4,1.48,14,12,+2,+0.22,+0.10,17.5,9.8,+7.7,+0.84,+0.83
205,Martin Hinteregger,at  AUT,DF,Eint Frankfurt,28-195,1992,24,2122,88,90.7,23.6,24,88,23,0,,0,1.79,45,33,+12,+0.51,-1.56,39.3,30.2,+9.1,+0.38,+0.60
206,Marwin Hitz,ch  SUI,GK,Dortmund,33-184,1987,10,900,90,38.5,10.0,10,90,10,0,,15,2.00,24,11,+13,+1.30,+1.05,17.9,9.6,+8.3,+0.93,+0.11
207,Ron-Thorben Hoffmann,de  GER,GK,Bayern Munich,21-351,1999,0,,,,,0,,0,0,,6,,,,,,,,,,,
208,Nicolas Höfler,de  GER,MF,Freiburg,31-012,1990,24,2099,87,93.3,23.3,23,89,22,1,45,0,1.38,35,33,+2,+0.09,+2.47,31.2,34.7,-3.5,-0.15,+1.21
209,Jonas Hofmann,de  GER,"FW,MF",M'Gladbach,28-250,1992,19,1498,79,64.0,16.6,17,84,10,2,32,0,1.53,28,23,+5,+0.30,+0.41,24.8,17.2,+7.6,+0.48,+0.45
210,Marco Höger,de  GER,DF,Köln,31-186,1989,2,50,25,2.1,0.6,1,45,0,1,5,1,0.00,1,2,-1,-1.80,-1.01,0.2,2.7,-2.4,-4.38,-3.81
211,Lucas Höler,de  GER,"FW,MF",Freiburg,26-254,1994,25,1560,62,69.3,17.3,17,78,5,8,30,0,1.36,22,28,-6,-0.35,-0.87,23.4,24.1,-0.7,-0.04,+0.62
212,Matthew Hoppe,us  USA,FW,Schalke 04,20-008,2001,16,1064,67,45.5,11.8,13,78,2,3,17,1,0.38,9,27,-18,-1.52,+0.95,10.0,21.9,-11.9,-1.08,+0.41
213,Jannes Horn,de  GER,DF,Köln,24-043,1997,22,1376,63,58.8,15.3,16,78,10,6,21,3,1.00,15,31,-16,-1.05,-0.58,17.6,28.0,-10.4,-0.68,-0.05
214,Timo Horn,de  GER,GK,Köln,27-313,1993,26,2289,88,97.8,25.4,26,88,25,0,,0,0.88,24,45,-21,-0.83,-0.83,25.1,40.5,-15.4,-0.63,+1.12
215,Lukáš Hrádecký,fi  FIN,GK,Leverkusen,31-117,1989,21,1845,88,82.0,20.5,21,88,20,0,,0,1.71,38,21,+17,+0.83,+1.27,28.8,21.8,+7.0,+0.34,+0.47
216,Ajdin Hrustic,au  AUS,"MF,FW",Eint Frankfurt,24-259,1996,8,109,14,4.7,1.2,0,,0,8,14,11,2.38,5,0,+5,+4.13,+3.64,2.4,0.6,+1.8,+1.48,+1.19
217,Florian Hübner,de  GER,DF,Union Berlin,30-020,1991,6,525,88,22.4,5.8,6,88,5,0,,12,1.83,8,4,+4,+0.69,+0.49,9.8,6.9,+2.9,+0.50,+0.17
218,Mats Hummels,de  GER,DF,Dortmund,32-095,1988,26,2290,88,97.9,25.4,26,88,22,0,,0,1.65,53,37,+16,+0.63,-1.17,48.2,28.5,+19.7,+0.81,-2.25
219,Klaas-Jan Huntelaar,nl  NED,FW,Schalke 04,37-221,1983,2,26,13,1.1,0.3,0,,0,2,13,0,0.50,0,0,0,0.00,+2.06,0.0,0.2,-0.2,-1.99,-0.68
220,Iago,br  BRA,DF,Augsburg,23-363,1997,14,1208,86,53.7,13.4,14,86,11,0,,0,1.29,16,19,-3,-0.22,+0.47,13.9,22.3,-8.4,-0.63,+0.22
221,Vedad Ibišević,ba  BIH,FW,Schalke 04,36-227,1984,4,156,39,6.7,1.7,1,56,0,3,33,4,0.50,2,3,-1,-0.58,+1.57,1.4,4.0,-2.6,-1.49,-0.19
222,Stefan Ilsanker,at  AUT,"MF,DF",Eint Frankfurt,31-307,1989,20,1123,56,48.0,12.5,12,84,8,8,15,6,1.70,21,21,0,0.00,-1.26,17.7,18.7,-0.9,-0.08,-0.80
223,Marcus Ingvartsen,dk  DEN,"MF,FW",Union Berlin,25-076,1996,22,1569,71,67.1,17.4,19,78,8,3,26,0,1.27,26,21,+5,+0.29,-0.06,21.9,16.4,+5.5,+0.33,-0.12
224,Gian-Luca Itter,de  GER,DF,Freiburg,22-075,1999,0,,,,,0,,0,0,,4,,,,,,,,,,,
225,Ismail Jakobs,de  GER,"DF,MF",Köln,21-216,1999,19,1455,77,62.2,16.2,16,87,10,3,23,1,1.00,18,31,-13,-0.80,+0.01,15.0,23.8,-8.7,-0.57,+0.21
226,Tony Jantschke,de  GER,DF,M'Gladbach,30-348,1990,6,256,43,10.9,2.8,3,78,2,3,8,17,2.17,7,6,+1,+0.35,+0.22,6.1,3.6,+2.5,+0.88,+0.63
227,Rune Jarstein,no  NOR,GK,Hertha BSC,36-173,1984,7,630,90,28.0,7.0,7,90,7,0,,18,0.57,4,13,-9,-1.29,-0.84,7.7,9.5,-1.8,-0.26,-0.14
228,Tin Jedvaj,hr  CRO,DF,Leverkusen,25-113,1995,1,17,17,0.8,0.2,0,,0,1,17,17,1.00,0,0,0,0.00,-0.60,0.1,0.0,0.0,+0.16,-0.09
229,Fredrik Jensen,fi  FIN,"FW,MF",Augsburg,23-193,1997,9,259,29,11.5,2.9,1,53,0,8,26,1,1.11,2,4,-2,-0.69,-0.29,2.7,4.2,-1.5,-0.51,+0.25
230,Marco John,de  GER,DF,Hoffenheim,18-353,2002,10,838,84,37.2,9.3,10,84,8,0,,7,1.50,17,15,+2,+0.21,+0.60,15.7,13.0,+2.6,+0.28,+0.47
231,Marcel Johnen,de  GER,GK,Leverkusen,18-161,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
232,Luka Jović,rs  SRB,"FW,MF",Eint Frankfurt,23-088,1997,11,425,39,18.2,4.7,3,78,1,8,24,0,2.18,14,5,+9,+1.91,+1.53,6.2,3.9,+2.3,+0.59,+0.28
233,Ozan Kabak,tr  TUR,DF,Schalke 04,20-361,2000,14,1243,89,53.1,13.8,14,89,12,0,,1,0.43,11,38,-27,-1.95,+0.18,13.5,31.2,-17.6,-1.28,+0.09
234,Pavel Kadeřábek,cz  CZE,DF,Hoffenheim,28-330,1992,11,778,71,34.6,8.6,8,86,6,3,31,0,1.55,17,13,+4,+0.46,+0.95,16.4,13.7,+2.7,+0.31,+0.49
235,Sasa Kalajdzic,at  AUT,FW,Stuttgart,23-257,1997,25,1452,58,62.1,16.1,15,79,5,10,27,1,1.32,29,22,+7,+0.43,+0.54,21.0,23.3,-2.4,-0.16,-1.05
236,Daichi Kamada,jp  JPN,"MF,FW",Eint Frankfurt,24-228,1996,24,1760,73,75.2,19.6,21,81,6,3,19,1,1.79,40,28,+12,+0.61,-0.16,30.6,24.2,+6.4,+0.34,-0.02
237,Marcin Kamiński,pl  POL,DF,Stuttgart,29-065,1992,3,123,41,5.3,1.4,1,64,0,2,30,11,1.33,0,3,-3,-2.20,-2.56,2.5,3.0,-0.5,-0.37,-0.66
238,Kevin Kampl,si  SVN,MF,RB Leipzig,30-163,1990,20,1455,73,62.2,16.2,19,76,5,1,19,3,2.35,29,9,+20,+1.24,+0.53,31.0,9.9,+21.1,+1.30,+0.73
239,Stefanos Kapino,gr  GRE,GK,Werder Bremen,27-003,1994,0,,,,,0,,0,0,,17,,,,,,,,,,,
240,Atakan Karazor,de  GER,DF,Stuttgart,24-159,1996,11,521,47,22.3,5.8,5,86,4,6,15,10,1.36,7,5,+2,+0.35,+0.15,6.9,8.3,-1.3,-0.24,-0.64
241,Loris Karius,de  GER,GK,Union Berlin,27-272,1993,4,292,73,12.5,3.2,3,90,3,1,22,18,1.50,2,1,+1,+0.31,0.00,4.6,2.4,+2.2,+0.67,+0.35
242,Lino Kasten,de  GER,GK,Wolfsburg,20-063,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,
243,Noah Katterbach,de  GER,DF,Köln,19-342,2001,16,855,53,36.5,9.5,9,83,4,7,16,10,0.88,11,14,-3,-0.32,+0.78,8.4,14.6,-6.2,-0.73,-0.11
244,Yannik Keitel,de  GER,MF,Freiburg,21-034,2000,4,71,18,3.2,0.8,0,,0,4,18,7,1.75,0,1,-1,-1.27,-1.23,0.6,1.8,-1.2,-1.51,-1.32
245,Marc-Oliver Kempf,de  GER,DF,Stuttgart,26-052,1995,25,2114,85,90.3,23.5,25,85,20,0,,0,1.40,40,37,+3,+0.13,-1.07,40.5,32.5,+8.0,+0.36,+0.99
246,Rani Khedira,de  GER,MF,Augsburg,27-053,1994,21,1379,66,61.3,15.3,17,79,8,4,9,4,1.24,17,21,-4,-0.26,+0.46,14.6,25.5,-11.0,-0.72,+0.03
247,Sami Khedira,de  GER,MF,Hertha BSC,33-351,1987,4,163,41,7.2,1.8,2,60,0,2,22,0,0.25,1,2,-1,-0.55,+0.14,2.4,0.8,+1.6,+0.91,+1.15
248,Luca Kilian,de  GER,DF,Mainz 05,21-201,1999,6,381,64,16.9,4.2,4,90,4,2,11,11,0.67,5,9,-4,-0.94,-0.17,6.2,7.6,-1.4,-0.33,-0.10
249,Joshua Kimmich,de  GER,MF,Bayern Munich,26-041,1995,19,1474,78,63.0,16.4,17,83,12,2,28,0,2.42,52,18,+34,+2.08,+1.14,41.3,19.0,+22.3,+1.36,+1.22
250,Davy Klaassen,nl  NED,MF,Werder Bremen,28-028,1993,3,222,74,9.5,2.5,3,74,0,0,,0,2.00,4,3,+1,+0.41,+0.75,2.9,2.6,+0.3,+0.12,+0.63
251,Felix Klaus,de  GER,"DF,MF",Wolfsburg,28-189,1992,6,137,23,5.9,1.5,1,90,1,5,9,4,2.00,1,1,0,0.00,-0.94,1.0,2.0,-0.9,-0.60,-1.03
252,Klauss,br  BRA,FW,Hoffenheim,24-020,1997,4,51,13,2.3,0.6,0,,0,4,13,7,0.50,0,3,-3,-5.29,-5.25,1.6,2.4,-0.8,-1.46,-1.48
253,Philipp Klement,de  GER,"MF,FW",Stuttgart,28-193,1992,15,274,18,11.7,3.0,0,,0,15,18,8,1.20,11,4,+7,+2.30,+2.34,6.4,5.1,+1.3,+0.43,+0.20
254,Mateo Klimowicz,de  GER,"FW,MF",Stuttgart,20-258,2000,21,953,45,40.7,10.6,9,72,1,12,25,5,1.10,18,20,-2,-0.19,-0.71,19.8,16.7,+3.1,+0.31,+0.10
255,Fabian Klos,de  GER,FW,Arminia,33-109,1987,26,2139,82,91.4,23.8,25,84,13,1,29,0,0.85,19,40,-21,-0.88,+0.91,19.6,39.1,-19.6,-0.82,+1.15
256,Lukas Klostermann,de  GER,DF,RB Leipzig,24-292,1996,16,931,58,39.8,10.3,9,84,7,7,25,1,2.44,21,6,+15,+1.45,+0.68,20.4,9.0,+11.5,+1.11,+0.14
257,Justin Kluivert,nl  NED,FW,RB Leipzig,21-320,1999,12,505,42,21.6,5.6,5,76,0,7,18,7,2.08,11,7,+4,+0.71,-0.42,10.2,6.5,+3.7,+0.67,-0.46
258,Lukas Klünter,de  GER,DF,Hertha BSC,24-299,1996,5,450,90,20.0,5.0,5,90,5,0,,7,0.60,3,11,-8,-1.60,-1.15,4.9,5.8,-0.9,-0.18,-0.02
259,Ansgar Knauff,de  GER,FW,Dortmund,19-070,2002,1,10,10,0.4,0.1,0,,0,1,10,1,1.00,1,0,+1,+9.00,+8.38,,,,,
260,Robin Knoche,de  GER,DF,Union Berlin,28-303,1992,26,2340,90,100.0,26.0,26,90,26,0,,0,1.46,40,31,+9,+0.35,,34.9,25.7,+9.2,+0.37,
261,Gregor Kobel,ch  SUI,GK,Stuttgart,23-105,1997,26,2340,90,100.0,26.0,26,90,26,0,,0,1.38,47,41,+6,+0.23,,44.3,37.9,+6.4,+0.26,
262,Sead Kolašinac,ba  BIH,"DF,MF",Schalke 04,27-274,1993,11,959,87,41.0,10.7,11,87,9,0,,0,0.55,8,24,-16,-1.50,+0.91,7.2,17.4,-10.2,-1.06,+0.42
263,Ibrahima Konaté,fr  FRA,DF,RB Leipzig,21-300,1999,9,418,46,17.9,4.6,4,83,3,5,18,7,2.56,10,6,+4,+0.86,-0.22,7.4,5.3,+2.0,+0.44,-0.71
264,Filip Kostić,rs  SRB,DF,Eint Frankfurt,28-140,1992,22,1815,83,77.6,20.2,21,86,19,1,4,0,1.91,43,25,+18,+0.89,+1.06,29.7,22.8,+6.9,+0.36,+0.05
265,Nianzou Kouassi,fr  FRA,DF,Bayern Munich,18-287,2002,1,22,22,0.9,0.2,0,,0,1,22,2,3.00,1,0,+1,+4.09,+2.46,0.1,0.4,-0.3,-1.13,-2.08
266,Tomáš Koubek,cz  CZE,GK,Augsburg,28-207,1992,0,,,,,0,,0,0,,25,,,,,,,,,,,
267,Andrej Kramarić,hr  CRO,"FW,MF",Hoffenheim,29-275,1991,20,1698,85,75.5,18.9,19,88,12,1,30,0,1.40,31,32,-1,-0.05,+0.44,30.4,28.2,+2.2,+0.12,+0.54
268,Christoph Kramer,de  GER,MF,M'Gladbach,30-030,1991,23,1680,73,71.8,18.7,19,82,14,4,29,1,1.52,30,29,+1,+0.05,-0.36,27.4,22.4,+4.9,+0.28,-0.12
269,Max Kruse,de  GER,"FW,MF",Union Berlin,33-002,1988,14,1058,76,45.2,11.8,12,84,6,2,27,1,1.50,26,18,+8,+0.68,+0.68,19.0,9.4,+9.6,+0.90,+0.93
