,Player,Nation,Pos,Squad,Age,Born,90s,CrdY_Performance,CrdR_Performance,2CrdY_Performance,Fls_Performance,Fld_Performance,Off_Performance,Crs,Int,TklW,PKwon_Performance,PKcon_Performance,OG_Performance,Recov_Performance,Won_Aerial Duels,Lost_Aerial Duels,Won%_Aerial Duels
185,Marco Höger,de  GER,DF,Köln,31-186,1989,0.6,0,0,0,0,1,0,2,1,3,0,0,0,8,2,4,33.3
186,Lucas Höler,de  GER,"FW,MF",Freiburg,26-254,1994,17.3,4,0,0,22,59,9,18,12,12,1,0,0,113,59,66,47.2
187,Matthew Hoppe,us  USA,FW,Schalke 04,20-008,2001,11.8,3,0,0,19,14,7,1,4,8,0,0,0,45,20,59,25.3
188,Jannes Horn,de  GER,DF,Köln,24-043,1997,15.3,5,0,0,12,15,0,23,11,14,0,0,0,138,22,18,55.0
189,Timo Horn,de  GER,GK,Köln,27-313,1993,25.4,0,0,0,0,1,0,0,1,0,0,0,0,140,0,0,
190,Lukáš Hrádecký,fi  FIN,GK,Leverkusen,31-117,1989,20.5,1,0,0,1,4,0,0,0,0,0,1,1,113,1,0,100.0
191,Ajdin Hrustic,au  AUS,"MF,FW",Eint Frankfurt,24-259,1996,1.2,0,0,0,4,1,0,4,4,3,0,0,0,14,1,1,50.0
192,Florian Hübner,de  GER,DF,Union Berlin,30-020,1991,5.8,3,0,0,10,8,0,1,11,4,0,0,0,61,23,11,67.6
193,Mats Hummels,de  GER,DF,Dortmund,32-095,1988,25.4,3,0,0,21,14,5,2,47,31,0,0,0,367,105,32,76.6
194,Klaas-Jan Huntelaar,nl  NED,FW,Schalke 04,37-221,1983,0.3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0.0
195,Iago,br  BRA,DF,Augsburg,23-363,1997,13.4,2,0,0,11,8,1,25,13,15,0,1,0,113,15,21,41.7
196,Vedad Ibišević,ba  BIH,FW,Schalke 04,36-227,1984,1.7,1,0,0,3,0,3,0,0,0,0,0,0,1,6,7,46.2
197,Stefan Ilsanker,at  AUT,"MF,DF",Eint Frankfurt,31-307,1989,12.5,3,0,0,23,12,0,2,15,21,0,1,0,170,25,17,59.5
198,Marcus Ingvartsen,dk  DEN,"MF,FW",Union Berlin,25-076,1996,17.4,3,0,0,31,26,4,20,23,8,1,1,0,123,42,45,48.3
199,Ismail Jakobs,de  GER,"DF,MF",Köln,21-216,1999,16.2,5,0,0,19,10,3,51,16,11,0,0,0,123,15,11,57.7
200,Tony Jantschke,de  GER,DF,M'Gladbach,30-348,1990,2.8,1,0,0,3,2,0,0,4,7,0,0,0,35,4,1,80.0
201,Rune Jarstein,no  NOR,GK,Hertha BSC,36-173,1984,7.0,0,0,0,1,0,0,0,0,0,0,1,0,37,0,0,
202,Tin Jedvaj,hr  CRO,DF,Leverkusen,25-113,1995,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
203,Fredrik Jensen,fi  FIN,"FW,MF",Augsburg,23-193,1997,2.9,0,0,0,5,0,1,2,3,0,0,0,0,21,3,11,21.4
204,Marco John,de  GER,DF,Hoffenheim,18-353,2002,9.3,1,0,0,4,14,0,20,13,7,0,1,0,84,12,20,37.5
205,Luka Jović,rs  SRB,"FW,MF",Eint Frankfurt,23-088,1997,4.7,1,0,0,6,5,2,1,0,0,0,0,0,12,17,18,48.6
206,Ozan Kabak,tr  TUR,DF,Schalke 04,20-361,2000,13.8,6,1,1,21,7,1,0,16,11,0,3,0,131,60,19,75.9
207,Pavel Kadeřábek,cz  CZE,DF,Hoffenheim,28-330,1992,8.6,2,0,0,13,7,2,25,6,9,0,0,0,45,23,29,44.2
208,Sasa Kalajdzic,at  AUT,FW,Stuttgart,23-257,1997,16.1,1,0,0,19,29,1,4,1,6,1,0,0,49,78,60,56.5
209,Daichi Kamada,jp  JPN,"MF,FW",Eint Frankfurt,24-228,1996,19.6,2,0,0,31,23,5,36,22,19,1,0,0,142,18,22,45.0
210,Marcin Kamiński,pl  POL,DF,Stuttgart,29-065,1992,1.4,0,0,0,0,0,0,0,1,0,0,0,0,22,9,2,81.8
211,Kevin Kampl,si  SVN,MF,RB Leipzig,30-163,1990,16.2,5,0,0,32,17,1,1,23,30,0,0,0,192,16,16,50.0
212,Atakan Karazor,de  GER,DF,Stuttgart,24-159,1996,5.8,2,0,0,11,5,0,0,3,6,0,1,0,72,13,14,48.1
213,Loris Karius,de  GER,GK,Union Berlin,27-272,1993,3.2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,
214,Noah Katterbach,de  GER,DF,Köln,19-342,2001,9.5,0,0,0,8,13,1,18,6,9,0,0,0,87,14,24,36.8
215,Yannik Keitel,de  GER,MF,Freiburg,21-034,2000,0.8,1,0,0,4,1,0,0,3,1,0,0,0,9,4,2,66.7
216,Marc-Oliver Kempf,de  GER,DF,Stuttgart,26-052,1995,23.5,4,0,0,27,30,0,10,40,29,0,1,1,245,66,35,65.3
217,Rani Khedira,de  GER,MF,Augsburg,27-053,1994,15.3,4,0,0,20,11,0,7,17,17,0,1,0,149,24,26,48.0
218,Sami Khedira,de  GER,MF,Hertha BSC,33-351,1987,1.8,1,0,0,2,3,0,0,4,5,0,0,0,21,3,3,50.0
219,Luca Kilian,de  GER,DF,Mainz 05,21-201,1999,4.2,1,0,0,5,3,0,0,1,4,0,0,0,47,13,5,72.2
220,Joshua Kimmich,de  GER,MF,Bayern Munich,26-041,1995,16.4,3,0,0,10,33,0,34,24,20,0,0,0,196,7,13,35.0
221,Davy Klaassen,nl  NED,MF,Werder Bremen,28-028,1993,2.5,1,0,0,6,4,0,1,2,2,0,0,0,30,2,4,33.3
222,Felix Klaus,de  GER,"DF,MF",Wolfsburg,28-189,1992,1.5,0,0,0,2,0,0,1,0,8,0,0,0,11,5,5,50.0
223,Klauss,br  BRA,FW,Hoffenheim,24-020,1997,0.6,0,0,0,3,1,0,0,0,0,0,0,0,4,2,4,33.3
224,Philipp Klement,de  GER,"MF,FW",Stuttgart,28-193,1992,3.0,0,0,0,5,1,0,7,3,4,0,0,0,30,2,4,33.3
225,Mateo Klimowicz,de  GER,"FW,MF",Stuttgart,20-258,2000,10.6,1,0,0,12,14,0,4,3,12,2,0,0,56,4,6,40.0
226,Fabian Klos,de  GER,FW,Arminia,33-109,1987,23.8,2,0,0,44,44,12,18,7,11,0,0,0,99,169,153,52.5
227,Lukas Klostermann,de  GER,DF,RB Leipzig,24-292,1996,10.3,2,0,0,4,6,0,4,12,8,0,0,0,113,17,15,53.1
228,Justin Kluivert,nl  NED,FW,RB Leipzig,21-320,1999,5.6,2,0,0,11,10,3,21,3,2,0,0,0,36,5,10,33.3
229,Lukas Klünter,de  GER,DF,Hertha BSC,24-299,1996,5.0,0,0,0,3,3,0,4,9,5,0,0,1,52,2,3,40.0
230,Ansgar Knauff,de  GER,FW,Dortmund,19-070,2002,0.1,0,0,0,1,1,0,2,0,0,,,0,,,,
231,Robin Knoche,de  GER,DF,Union Berlin,28-303,1992,26.0,3,0,0,28,11,4,0,35,28,0,1,0,362,69,67,50.7
232,Gregor Kobel,ch  SUI,GK,Stuttgart,23-105,1997,26.0,0,0,0,0,3,0,0,0,0,0,0,0,155,0,0,
233,Sead Kolašinac,ba  BIH,"DF,MF",Schalke 04,27-274,1993,10.7,3,0,0,11,6,2,11,27,8,0,0,0,92,4,13,23.5
234,Ibrahima Konaté,fr  FRA,DF,RB Leipzig,21-300,1999,4.6,0,0,0,6,8,0,0,2,3,0,1,0,43,19,4,82.6
235,Filip Kostić,rs  SRB,DF,Eint Frankfurt,28-140,1992,20.2,2,0,0,18,15,3,153,24,22,0,0,0,161,17,16,51.5
236,Nianzou Kouassi,fr  FRA,DF,Bayern Munich,18-287,2002,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
237,Andrej Kramarić,hr  CRO,"FW,MF",Hoffenheim,29-275,1991,18.9,2,0,0,4,35,9,41,10,3,0,0,0,108,4,17,19.0
238,Christoph Kramer,de  GER,MF,M'Gladbach,30-030,1991,18.7,3,0,0,21,16,0,3,26,29,0,0,0,223,23,27,46.0
239,Max Kruse,de  GER,"FW,MF",Union Berlin,33-002,1988,11.8,0,0,0,5,7,5,19,4,2,0,0,0,55,11,24,31.4
240,Lukas Kübler,de  GER,DF,Freiburg,28-203,1992,6.7,2,0,0,12,9,0,11,9,11,0,0,0,68,18,6,75.0
241,Pierre Kunde,cm  CMR,MF,Mainz 05,25-238,1995,5.7,1,0,0,10,9,1,3,7,6,0,0,0,74,1,3,25.0
242,Fabian Kunze,de  GER,MF,Arminia,22-280,1998,12.0,5,0,0,32,19,0,2,12,22,0,0,0,160,39,12,76.5
243,Ahmed Kutucu,tr  TUR,"FW,MF",Schalke 04,21-020,2000,1.2,1,0,0,2,1,0,2,0,0,0,0,0,4,5,6,45.5
244,Maxence Lacroix,fr  FRA,DF,Wolfsburg,20-349,2000,22.1,5,0,0,20,20,1,7,46,25,0,0,0,266,55,49,52.9
245,Stefan Lainer,at  AUT,DF,M'Gladbach,28-206,1992,22.9,2,0,0,18,17,1,65,20,23,1,2,0,155,31,27,53.4
246,Michael Langer,at  AUT,GK,Schalke 04,36-074,1985,2.7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,
247,Danny Latza,de  GER,MF,Mainz 05,31-104,1989,16.8,7,0,0,27,22,1,16,22,28,0,0,0,181,23,35,39.7
248,Valentino Lazaro,at  AUT,"DF,FW",M'Gladbach,24-362,1996,8.9,2,0,0,5,10,2,15,9,6,0,0,0,70,11,16,40.7
249,Mathew Leckie,au  AUS,"FW,DF",Hertha BSC,30-045,1991,3.3,0,0,0,10,2,0,4,6,4,0,0,0,35,11,10,52.4
250,Christopher Lenz,de  GER,DF,Union Berlin,26-180,1994,18.9,3,0,0,23,17,1,44,22,32,0,0,0,198,30,28,51.7
251,Robert Lewandowski,pl  POL,FW,Bayern Munich,32-212,1988,23.3,3,0,0,38,23,18,19,6,11,2,0,0,96,50,44,53.2
252,Philipp Lienhart,at  AUT,DF,Freiburg,24-253,1996,24.5,2,0,0,10,32,2,1,24,12,0,0,0,228,42,36,53.8
253,Dimitris Limnios,gr  GRE,"MF,FW",Köln,22-298,1998,4.1,0,0,0,5,12,1,9,1,5,0,0,0,28,3,6,33.3
254,Niklas Lomb,de  GER,GK,Leverkusen,27-236,1993,1.5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,
255,Eduard Löwen,de  GER,"MF,DF",Hertha BSC,24-052,1997,0.5,0,0,0,1,0,0,3,0,3,0,0,0,7,0,1,0.0
256,Jan Luca Schuler,de  GER,FW,Schalke 04,21-364,1999,0.4,0,0,0,1,0,0,0,0,1,0,0,0,2,3,8,27.3
257,Anderson Lucoqui,ao  ANG,DF,Arminia,23-258,1997,10.9,2,0,0,12,25,0,8,7,15,0,0,0,113,13,20,39.4
258,Kilian Ludewig,de  GER,DF,Schalke 04,21-016,2000,5.8,1,0,0,7,3,2,7,4,5,0,0,0,48,5,7,41.7
259,Dodi Lukebakio,be  BEL,"FW,MF",Hertha BSC,23-178,1997,17.8,2,0,0,28,30,19,24,8,12,0,0,0,99,19,26,42.2
260,Andreas Luthe,de  GER,GK,Union Berlin,34-011,1987,22.8,1,0,0,0,3,0,0,0,0,0,0,0,101,0,0,
261,Tim Maciejewski,de  GER,MF,Union Berlin,20-016,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
262,Mikail Maden,no  NOR,FW,Schalke 04,19-063,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
263,Yunus Mallı,tr  TUR,MF,Wolfsburg,29-025,1992,0.6,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0.0
264,Orel Mangala,be  BEL,MF,Stuttgart,23-003,1998,23.4,4,0,0,34,28,0,10,27,18,0,0,0,224,9,13,40.9
265,Omar Marmoush,eg  EGY,FW,Wolfsburg,22-042,1999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
266,Aarón Martín,es  ESP,DF,Mainz 05,23-333,1997,2.9,0,0,0,4,0,0,13,3,2,0,0,0,17,0,2,0.0
267,Javi Martínez,es  ESP,"MF,DF",Bayern Munich,32-200,1988,3.5,0,0,0,1,5,0,0,5,4,0,0,0,41,13,2,86.7
268,Omar Mascarell,es  ESP,MF,Schalke 04,28-047,1993,15.6,6,0,0,24,12,0,7,23,16,0,0,0,173,28,18,60.9
269,Roberto Massimo,de  GER,"DF,FW",Stuttgart,20-160,2000,3.9,1,0,0,3,4,3,2,4,9,0,0,0,42,7,4,63.6
270,Jean-Philippe Mateta,fr  FRA,FW,Mainz 05,23-266,1997,11.1,2,0,0,8,8,13,4,1,5,1,0,0,51,23,32,41.8
271,Rabbi Matondo,wal  WAL,"FW,MF",Schalke 04,20-193,2000,2.4,0,0,0,2,1,1,1,2,3,0,0,0,11,1,2,33.3
272,Konstantinos Mavropanos,gr  GRE,DF,Stuttgart,23-100,1997,11.7,4,0,0,15,10,1,4,32,20,0,0,0,130,32,14,69.6
273,Eric Maxim Choupo-Moting,cm  CMR,"MF,FW",Bayern Munich,31-363,1989,4.8,2,0,0,3,6,4,1,1,2,0,0,0,17,7,9,43.8
274,Kevin Mbabu,ch  SUI,DF,Wolfsburg,25-336,1995,12.1,2,0,0,26,14,1,34,9,11,0,0,0,134,20,17,54.1
275,Jean-Manuel Mbom,de  GER,"MF,DF",Werder Bremen,21-025,2000,11.8,7,0,0,29,17,2,12,12,13,0,1,0,74,31,23,57.4
276,Nathan de Medina,be  BEL,DF,Arminia,23-164,1997,5.2,3,1,0,8,4,0,5,6,13,0,0,0,56,4,14,22.2
277,Joshua Mees,de  GER,FW,Union Berlin,24-340,1996,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100.0
278,Admir Mehmedi,ch  SUI,"MF,FW",Wolfsburg,30-005,1991,8.7,0,0,0,17,15,9,19,6,10,0,0,0,61,5,19,20.8
279,Hamza Mendyl,ma  MAR,FW,Schalke 04,23-151,1997,1.1,1,0,0,2,0,0,2,1,1,0,0,0,5,2,5,28.6
280,Jorge Meré,es  ESP,DF,Köln,23-338,1997,12.6,2,0,0,4,5,0,0,18,11,0,0,0,114,32,30,51.6
281,Thomas Meunier,be  BEL,DF,Dortmund,29-190,1991,15.2,2,0,0,16,5,3,47,13,23,1,0,0,134,16,15,51.6
282,Max Meyer,de  GER,MF,Köln,25-184,1995,2.5,0,0,0,2,3,0,2,1,2,0,0,0,31,3,5,37.5
283,Maximilian Mittelstädt,de  GER,"DF,MF",Hertha BSC,24-003,1997,16.2,2,0,0,21,16,1,45,40,26,0,2,0,179,18,14,56.3
284,Anthony Modeste,fr  FRA,"FW,MF",Köln,32-341,1988,2.5,1,0,0,1,6,3,0,0,0,0,1,0,13,16,12,57.1
285,Kevin Möhwald,de  GER,MF,Werder Bremen,27-261,1993,13.3,3,1,1,18,25,0,14,30,14,0,0,0,113,13,2,86.7
286,Niklas Moisander,fi  FIN,DF,Werder Bremen,35-173,1985,6.6,0,0,0,6,4,0,0,7,6,0,0,1,78,8,8,50.0
287,Alkhaly Momo Cissé,gn  GUI,"DF,FW",Stuttgart,18-155,2002,0.2,0,0,0,1,0,0,0,0,1,0,0,0,3,0,3,0.0
288,Jan Morávek,cz  CZE,MF,Augsburg,31-140,1989,0.2,0,0,0,2,0,0,0,1,1,0,0,0,1,0,1,0.0
289,Mateu Morey,es  ESP,DF,Dortmund,21-019,2000,7.8,1,0,0,9,7,1,18,12,6,0,0,0,61,5,5,50.0
290,Youssoufa Moukoko,de  GER,"FW,MF",Dortmund,16-121,2004,4.7,0,0,0,9,8,4,3,0,2,0,0,0,22,2,5,28.6
291,Nordi Mukiele,fr  FRA,DF,RB Leipzig,23-140,1997,15.6,4,0,0,35,21,1,29,22,17,1,0,0,159,55,26,67.9
292,Florian Müller,de  GER,GK,Freiburg,23-128,1997,25.0,0,0,0,1,3,0,0,1,0,0,0,0,137,0,0,
293,Sebastian Müller,de  GER,"MF,DF",Arminia,20-057,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
294,Thomas Müller,de  GER,MF,Bayern Munich,31-189,1989,22.6,0,0,0,19,18,10,83,11,22,0,0,0,137,39,55,41.5
295,Petar Musa,hr  CRO,FW,Union Berlin,23-017,1998,2.2,2,0,0,9,3,2,2,1,6,0,0,0,13,14,14,50.0
296,Jamal Musiala,eng  ENG,"MF,FW",Bayern Munich,18-023,2003,5.6,0,0,0,5,14,1,5,13,9,0,0,0,60,5,11,31.3
297,Shkodran Mustafi,de  GER,DF,Schalke 04,28-338,1992,6.0,0,0,0,5,4,2,0,14,4,0,0,1,60,24,15,61.5
298,Phillipp Mwene,at  AUT,DF,Mainz 05,27-051,1994,11.5,1,0,0,12,7,1,33,16,25,0,0,0,89,8,11,42.1
299,Obite N'Dicka,fr  FRA,DF,Eint Frankfurt,21-213,1999,16.0,7,0,0,25,22,0,3,36,18,0,0,0,159,45,19,70.3
300,Matija Nastasić,rs  SRB,DF,Schalke 04,27-358,1993,13.6,2,0,0,16,5,0,0,15,6,0,2,0,96,30,17,63.8
301,Paul Nebel,de  GER,MF,Mainz 05,18-162,2002,0.6,0,0,0,2,1,0,0,1,0,0,0,0,4,0,0,
302,Luca Netz,de  GER,DF,Hertha BSC,17-310,2003,3.3,0,0,0,2,1,0,10,2,7,0,0,0,29,5,4,55.6
303,Manuel Neuer,de  GER,GK,Bayern Munich,34-359,1986,26.0,1,0,0,1,2,0,0,1,0,0,1,0,169,0,0,
304,Florian Neuhaus,de  GER,MF,M'Gladbach,24-005,1997,21.5,8,0,0,19,29,1,3,31,27,0,1,0,231,17,14,54.8
305,Jessic Ngankam,de  GER,FW,Hertha BSC,20-244,2000,1.4,1,0,0,5,2,0,1,0,2,0,0,0,4,1,5,16.7
306,Moussa Niakhate,fr  FRA,DF,Mainz 05,25-013,1996,22.8,10,1,1,40,9,0,14,26,25,0,3,0,219,40,37,51.9
307,Florian Niederlechner,de  GER,FW,Augsburg,30-148,1990,15.6,3,1,1,21,34,19,7,3,7,0,1,0,70,23,51,31.1
308,Joakim Nilsson,se  SWE,DF,Arminia,27-043,1994,16.0,1,0,0,8,7,0,1,17,22,0,0,1,137,57,24,70.4
309,Christopher Nkunku,fr  FRA,"FW,MF",RB Leipzig,23-127,1997,14.9,2,0,0,32,36,10,34,10,10,1,0,0,92,25,28,47.2
310,Håvard Nordtveit,no  NOR,DF,Hoffenheim,30-273,1990,6.8,1,0,0,4,5,0,0,4,1,0,1,0,78,26,11,70.3
311,Kasim Nuhu,gh  GHA,DF,Hoffenheim,25-272,1995,11.0,0,0,0,12,6,0,2,9,7,0,1,2,129,28,23,54.9
312,Bastian Oczipka,de  GER,DF,Schalke 04,32-068,1989,16.5,1,0,0,11,13,1,38,22,20,0,0,0,137,17,21,44.7
313,Masaya Okugawa,jp  JPN,"MF,FW",Arminia,24-341,1996,3.3,0,0,0,1,3,0,1,2,2,0,0,0,19,4,5,44.4
314,Dani Olmo,es  ESP,"MF,FW",RB Leipzig,22-318,1998,19.9,1,0,0,12,34,2,19,18,20,1,0,0,193,22,25,46.8
315,Karim Onisiwo,at  AUT,FW,Mainz 05,29-004,1992,13.7,2,0,0,23,20,11,26,4,17,1,0,0,71,45,62,42.1
316,Willi Orban,hu  HUN,DF,RB Leipzig,28-138,1992,19.3,4,0,0,12,12,3,3,22,16,1,0,0,256,95,45,67.9
317,Stefan Ortega,de  GER,GK,Arminia,28-135,1992,26.0,1,0,0,0,1,0,0,0,1,0,0,0,182,0,0,
318,Yuya Osako,jp  JPN,"FW,MF",Werder Bremen,30-307,1990,6.6,3,0,0,12,11,4,5,6,6,0,0,0,36,20,16,55.6
319,Paulo Otávio,br  BRA,DF,Wolfsburg,26-118,1994,14.4,5,1,0,20,24,0,45,32,26,0,0,0,146,25,26,49.0
320,Reece Oxford,eng  ENG,DF,Augsburg,22-095,1998,9.3,2,0,0,9,11,0,1,20,7,0,2,0,69,29,23,55.8
321,Salih Özcan,de  GER,"MF,FW",Köln,23-069,1998,13.8,3,0,0,27,39,3,10,16,13,0,1,0,147,25,33,43.1
322,Levin Öztunalı,de  GER,"DF,FW",Mainz 05,25-006,1996,7.7,0,0,0,7,5,3,18,13,14,0,0,0,56,8,6,57.1
323,Gonçalo Paciência,pt  POR,FW,Schalke 04,26-232,1994,6.2,2,0,0,13,8,8,7,2,5,0,0,0,20,15,33,31.3
324,Exequiel Palacios,ar  ARG,MF,Leverkusen,22-167,1998,1.0,0,0,0,1,3,0,1,0,2,0,0,0,7,0,0,
325,Matondo-Merveille Papela,de  GER,DF,Mainz 05,20-062,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
326,Felix Passlack,de  GER,DF,Dortmund,22-296,1998,3.8,0,0,0,4,6,1,6,4,8,0,0,0,39,0,5,0.0
327,Benjamin Pavard,fr  FRA,DF,Bayern Munich,24-358,1996,15.4,3,0,0,17,13,0,39,25,18,0,1,0,148,31,14,68.9
328,Jiří Pavlenka,cz  CZE,GK,Werder Bremen,28-341,1992,26.0,2,0,0,2,3,0,0,1,0,0,1,0,131,0,1,0.0
329,Mads Pedersen,dk  DEN,DF,Augsburg,24-201,1996,7.4,1,0,0,11,13,0,4,13,12,1,1,0,77,3,9,25.0
330,Peter Pekarík,sk  SVK,DF,Hertha BSC,34-142,1986,15.8,4,0,0,9,20,1,31,13,11,0,0,0,131,14,8,63.6
331,Philipp Pentke,de  GER,GK,Hoffenheim,35-324,1985,1.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
332,Pavao Pervan,at  AUT,GK,Wolfsburg,33-128,1987,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
333,Nils Petersen,de  GER,FW,Freiburg,32-105,1988,11.5,0,0,0,12,4,4,3,1,7,0,0,0,43,36,78,31.6
334,Maximilian Philipp,de  GER,MF,Wolfsburg,27-020,1994,6.8,2,0,0,8,8,6,3,4,2,0,0,0,36,8,8,50.0
335,Krzysztof Piątek,pl  POL,FW,Hertha BSC,25-263,1995,15.3,4,0,0,42,19,14,4,5,2,0,0,0,62,39,66,37.1
336,Amos Pieper,de  GER,DF,Arminia,23-063,1998,22.8,5,0,0,16,19,1,2,23,32,0,3,0,228,59,55,51.8
337,Łukasz Piszczek,pl  POL,DF,Dortmund,35-291,1985,0.7,0,0,0,0,2,0,0,0,1,0,0,0,5,1,0,100.0
338,Marvin Plattenhardt,de  GER,DF,Hertha BSC,29-054,1992,8.9,1,0,0,7,6,0,37,3,11,0,0,0,50,6,3,66.7
339,Alassane Pléa,fr  FRA,FW,M'Gladbach,28-011,1993,14.8,2,0,0,11,22,18,26,4,4,0,0,0,54,24,32,42.9
340,Marin Pongračić,hr  CRO,DF,Wolfsburg,23-191,1997,5.1,2,1,1,10,3,0,0,14,5,0,0,0,49,12,6,66.7
341,Stefan Posch,at  AUT,DF,Hoffenheim,23-311,1997,15.9,9,1,1,29,12,1,14,22,20,0,0,0,155,29,21,58.0
342,Yussuf Poulsen,dk  DEN,FW,RB Leipzig,26-279,1994,13.3,1,0,0,18,25,8,9,6,2,1,0,0,72,36,34,51.4
343,Manuel Prietl,at  AUT,MF,Arminia,29-230,1991,20.0,2,0,0,30,8,0,3,31,37,0,0,0,193,24,26,48.0
344,Grischa Prömel,de  GER,MF,Union Berlin,26-071,1995,16.4,5,0,0,28,45,3,5,20,21,1,0,0,190,20,18,52.6
345,Robin Quaison,se  SWE,"FW,MF",Mainz 05,27-163,1993,13.3,1,0,0,19,8,1,4,5,9,0,0,0,68,17,41,29.3
346,Nemanja Radonjić,rs  SRB,"FW,MF",Hertha BSC,25-034,1996,1.5,0,0,0,2,1,1,2,0,0,0,0,0,10,2,1,66.7
347,Benito Raman,be  BEL,"FW,MF",Schalke 04,26-134,1994,13.5,2,0,0,15,11,5,15,8,9,0,0,0,101,11,11,50.0
348,Milot Rashica,xk  KVX,"FW,MF",Werder Bremen,24-266,1996,10.7,0,0,0,8,16,2,17,5,6,0,0,0,50,5,23,17.9
349,Daishawn Redan,nl  NED,"MF,FW",Hertha BSC,20-047,2001,0.8,0,0,0,2,0,0,3,0,0,0,0,0,3,0,4,0.0
350,Reinier,br  BRA,"MF,FW",Dortmund,19-061,2002,1.7,0,0,0,2,1,0,0,2,6,0,0,0,10,3,4,42.9
351,Rocco Reitz,de  GER,MF,M'Gladbach,18-296,2002,0.7,0,0,0,1,1,0,0,1,1,0,0,0,15,0,0,
352,Marco Reus,de  GER,"MF,FW",Dortmund,31-294,1989,18.2,1,0,0,23,20,7,37,7,21,1,0,0,102,12,24,33.3
353,Elvis Rexhbeçaj,de  GER,"MF,FW",Köln,23-140,1997,17.9,3,0,0,17,45,1,28,18,28,0,0,0,144,8,38,17.4
354,Gio Reyna,us  USA,"FW,MF",Dortmund,18-128,2002,16.5,1,0,0,22,37,2,24,8,20,1,0,0,113,17,30,36.2
355,Marco Richter,de  GER,"FW,MF",Augsburg,23-117,1997,9.2,3,1,1,11,22,3,24,3,5,0,0,0,70,8,21,27.6
356,Marc Roca,es  ESP,MF,Bayern Munich,24-115,1996,1.6,1,0,0,3,2,0,2,1,4,0,0,0,18,1,2,33.3
357,Sebastian Rode,de  GER,MF,Eint Frankfurt,30-161,1990,13.8,7,0,0,24,15,0,5,35,24,0,0,0,163,20,16,55.6
358,Jérôme Roussillon,fr  FRA,DF,Wolfsburg,28-074,1993,10.5,0,0,0,5,12,0,38,8,11,0,0,0,91,9,12,42.9
359,Georginio Rutter,fr  FRA,"MF,FW",Hoffenheim,18-335,2002,0.1,0,0,0,1,0,0,1,0,0,0,0,0,3,1,0,100.0
360,Julian Ryerson,no  NOR,DF,Union Berlin,23-124,1997,8.5,1,0,0,7,9,0,10,9,5,0,0,0,68,11,19,36.7
361,Frederik Rønnow,dk  DEN,GK,Schalke 04,28-229,1992,9.5,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,
362,João Victor Santos Sá,br  BRA,FW,Wolfsburg,26-359,1994,4.0,0,0,0,6,6,3,3,2,7,0,0,0,32,6,10,37.5
363,Marcel Sabitzer,at  AUT,MF,RB Leipzig,27-004,1994,16.6,5,0,0,16,26,4,17,29,21,0,0,0,217,18,14,56.3
364,Roland Sallai,hu  HUN,"MF,FW",Freiburg,23-303,1997,12.2,3,0,0,35,35,6,27,7,9,1,0,0,66,24,36,40.0
365,Lazar Samardzic,de  GER,"MF,FW",RB Leipzig,19-025,2002,2.0,0,0,0,5,3,0,0,5,6,0,0,0,14,1,1,50.0
366,Diadie Samassékou,ml  MLI,MF,Hoffenheim,25-069,1996,21.5,1,0,0,32,39,0,6,50,36,0,0,0,294,32,45,41.6
367,Jadon Sancho,eng  ENG,"FW,MF",Dortmund,20-361,2000,19.7,0,0,0,0,18,8,43,11,10,0,0,0,136,5,17,22.7
368,Leroy Sané,de  GER,"FW,MF",Bayern Munich,25-069,1996,15.4,2,0,0,12,17,6,44,6,16,1,0,0,103,6,19,24.0
369,Salif Sané,sn  SEN,DF,Schalke 04,30-208,1990,8.5,4,0,0,11,12,0,3,12,5,0,1,0,131,52,8,86.7
370,Baptiste Santamaria,fr  FRA,MF,Freiburg,26-012,1995,18.7,2,0,0,23,22,1,17,35,31,0,0,0,221,45,30,60.0
371,Josh Sargent,us  USA,FW,Werder Bremen,21-029,2000,22.0,5,0,0,30,40,6,11,16,21,0,0,0,113,51,93,35.4
372,Bouna Sarr,gn  GUI,DF,Bayern Munich,29-049,1992,3.7,0,0,0,7,4,1,7,2,5,0,0,0,48,6,6,50.0
373,Patrik Schick,cz  CZE,FW,Leverkusen,25-056,1996,14.1,3,0,0,20,14,6,2,0,6,0,0,0,49,54,58,48.2
