,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live_Pass Types,Dead_Pass Types,FK_Pass Types,TB_Pass Types,Press_Pass Types,Sw_Pass Types,Crs_Pass Types,CK_Pass Types,In_Corner Kicks,Out_Corner Kicks,Str_Corner Kicks,Ground_Height,Low_Height,High_Height,Left_Body Parts,Right_Body Parts,Head_Body Parts,TI_Body Parts,Other_Body Parts,Cmp,Off_Outcomes,Out_Outcomes,Int_Outcomes,Blocks_Outcomes
149,Demarai Gray,eng  ENG,"FW,MF",Leverkusen,24-266,1996,2.8,112,97,15,1,0,20,8,14,11,5,4,0,68,16,28,12,96,1,3,0,73,0,5,2,5
150,Michael Gregoritsch,at  AUT,"FW,MF",Augsburg,26-337,1994,8.5,241,224,17,2,2,55,7,12,1,1,0,0,135,50,56,153,51,19,4,4,155,6,7,10,12
151,Sebastian Griesbeck,de  GER,MF,Union Berlin,30-169,1990,8.6,189,183,6,3,0,31,4,4,0,0,0,0,111,32,46,50,106,22,0,1,139,1,7,3,6
152,Vincenzo Grifo,it  ITA,"MF,FW",Freiburg,27-348,1993,21.1,904,797,107,38,1,133,54,50,56,20,25,3,577,109,218,82,772,32,8,4,664,0,14,32,39
153,Lennart Grill,de  GER,GK,Leverkusen,22-055,1999,3.0,133,110,23,3,0,5,0,0,0,0,0,0,107,4,22,22,88,0,0,21,117,0,2,0,0
154,Florian Grillitsch,at  AUT,"MF,DF",Hoffenheim,25-226,1995,12.3,685,645,40,34,0,100,20,6,0,0,0,0,513,69,103,80,555,33,5,2,583,2,5,9,18
155,Christian Groß,de  GER,"MF,DF",Werder Bremen,32-041,1989,10.9,627,608,19,15,0,50,9,0,0,0,0,0,482,48,97,58,526,28,2,2,536,1,6,12,7
156,Ilia Gruev,bg  BUL,FW,Werder Bremen,20-319,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,Carlos Gruezo,ec  ECU,MF,Augsburg,25-336,1995,17.3,578,568,10,10,1,125,29,1,0,0,0,0,381,73,124,51,487,34,0,1,465,0,21,11,14
158,Mattéo Guendouzi,fr  FRA,MF,Hertha BSC,21-341,1999,15.9,851,804,47,35,1,124,38,6,5,0,2,0,661,86,104,74,725,34,7,5,726,6,11,13,21
159,Raphaël Guerreiro,pt  POR,DF,Dortmund,27-089,1993,17.7,1584,1411,173,25,8,132,17,32,18,10,1,0,1188,221,175,1330,93,25,130,1,1377,2,10,41,34
160,Josuha Guilavogui,fr  FRA,"MF,DF",Wolfsburg,30-183,1990,7.8,410,404,6,4,0,49,17,1,0,0,0,0,276,63,71,41,327,25,2,2,348,2,4,9,6
161,Péter Gulácsi,hu  HUN,GK,RB Leipzig,30-319,1990,26.0,908,736,172,46,2,53,15,0,0,0,0,0,642,38,228,75,662,1,0,141,781,1,11,2,1
162,Manuel Gulde,de  GER,DF,Freiburg,30-037,1991,14.8,668,652,16,13,0,95,12,3,0,0,0,0,507,71,90,195,406,38,3,4,579,2,10,6,8
163,Robert Gumny,pl  POL,DF,Augsburg,22-290,1998,8.1,334,259,75,5,0,44,1,6,0,0,0,0,185,88,61,30,211,16,70,0,255,1,10,14,20
164,Christian Günter,de  GER,DF,Freiburg,28-021,1993,25.0,1168,877,291,39,0,146,69,91,35,22,9,1,534,306,328,747,166,25,217,2,849,5,29,23,58
165,Erling Haaland,no  NOR,FW,Dortmund,20-243,2000,19.8,323,294,29,0,0,81,2,10,0,0,0,0,222,67,34,216,68,17,1,6,227,5,7,14,13
166,Janik Haberer,de  GER,"MF,FW",Freiburg,26-353,1994,3.1,116,114,2,1,0,28,2,1,0,0,0,0,83,15,18,13,93,8,0,0,90,0,3,4,2
167,Alexander Hack,de  GER,DF,Mainz 05,27-194,1993,11.4,530,493,37,32,1,67,17,1,0,0,0,0,321,68,141,414,42,43,5,2,402,1,6,6,14
168,André Hahn,de  GER,"FW,MF",Augsburg,30-220,1990,14.9,313,300,13,1,0,97,10,14,0,0,0,0,158,70,85,37,199,29,4,6,181,0,17,16,19
169,Amadou Haidara,ml  MLI,"MF,FW",RB Leipzig,23-049,1998,15.8,787,759,28,1,2,158,14,22,0,0,0,0,535,144,108,73,617,36,27,10,625,2,13,21,23
170,Marcel Halstenberg,de  GER,DF,RB Leipzig,29-175,1991,15.6,1373,1258,115,26,6,162,16,17,5,2,1,2,1013,185,175,1038,174,38,84,12,1210,3,10,20,17
171,Amine Harit,ma  MAR,"FW,MF",Schalke 04,23-276,1997,15.8,620,547,73,33,6,87,27,17,29,9,17,1,462,62,96,52,543,8,9,5,456,4,11,27,22
172,Marcel Hartel,de  GER,MF,Arminia,25-061,1996,18.5,784,684,100,51,1,154,25,30,22,10,9,0,525,85,174,89,641,32,2,5,587,2,20,25,23
173,Makoto Hasebe,jp  JPN,"DF,MF",Eint Frankfurt,37-062,1984,20.8,1239,1182,57,55,1,157,22,2,1,1,0,0,984,111,144,228,926,57,1,1,1086,4,13,23,8
174,Thorgan Hazard,be  BEL,"FW,DF",Dortmund,27-357,1993,4.5,203,183,20,4,1,22,9,6,7,3,2,0,143,25,35,40,147,7,8,0,173,1,0,5,7
175,Jonas Hector,de  GER,MF,Köln,30-298,1990,7.5,266,244,22,9,1,46,5,6,9,4,2,1,170,51,45,165,67,17,4,1,207,2,4,6,2
176,Hwang Hee-chan,kr  KOR,"FW,MF",RB Leipzig,25-054,1996,2.9,86,82,4,0,0,13,1,4,0,0,0,0,64,13,9,21,55,3,4,1,56,0,1,6,3
177,Dominique Heintz,de  GER,DF,Freiburg,27-218,1993,12.7,770,749,21,19,0,59,40,4,0,0,0,0,578,36,156,594,135,33,2,0,662,3,12,7,9
178,Benjamin Henrichs,de  GER,"MF,DF",RB Leipzig,24-026,1997,4.1,233,214,19,2,1,44,4,8,0,0,0,0,164,29,40,55,151,7,17,2,173,0,3,6,16
179,Lucas Hernández,fr  FRA,DF,Bayern Munich,25-035,1996,12.1,927,807,120,21,0,95,19,40,1,0,0,0,610,137,180,721,57,29,98,1,756,0,9,17,30
180,Patrick Herrmann,de  GER,FW,M'Gladbach,30-037,1991,9.1,328,286,42,8,0,36,15,23,22,8,13,0,197,51,80,37,261,15,10,2,217,2,3,11,14
181,Martin Hinteregger,at  AUT,DF,Eint Frankfurt,28-195,1992,23.6,1516,1392,124,62,3,194,31,5,0,0,0,0,1035,175,306,1051,261,78,59,3,1231,6,28,23,15
182,Marwin Hitz,ch  SUI,GK,Dortmund,33-184,1987,10.0,315,242,73,6,0,33,5,0,0,0,0,0,218,16,81,41,229,0,0,38,276,1,5,1,0
183,Nicolas Höfler,de  GER,MF,Freiburg,31-012,1990,23.3,1008,956,52,27,0,195,12,8,0,0,0,0,686,160,162,255,640,64,0,4,833,2,10,15,31
184,Jonas Hofmann,de  GER,"FW,MF",M'Gladbach,28-250,1992,16.6,806,665,141,45,1,96,65,35,78,22,36,13,529,109,168,117,656,12,15,2,607,4,7,15,34
185,Marco Höger,de  GER,DF,Köln,31-186,1989,0.6,29,24,5,0,0,3,0,2,0,0,0,0,10,9,10,0,17,5,5,0,20,0,1,0,0
186,Lucas Höler,de  GER,"FW,MF",Freiburg,26-254,1994,17.3,470,454,16,3,0,137,7,18,0,0,0,0,273,112,85,60,325,33,2,5,327,2,13,10,31
187,Matthew Hoppe,us  USA,FW,Schalke 04,20-008,2001,11.8,200,173,27,0,0,43,1,1,0,0,0,0,134,41,25,35,127,15,1,8,142,0,3,8,10
188,Jannes Horn,de  GER,DF,Köln,24-043,1997,15.3,730,638,92,17,0,69,17,23,0,0,0,0,448,108,174,527,83,36,75,2,591,0,17,11,17
189,Timo Horn,de  GER,GK,Köln,27-313,1993,25.4,997,768,229,74,0,64,23,0,0,0,0,0,463,48,486,684,164,0,0,89,719,4,22,7,2
190,Lukáš Hrádecký,fi  FIN,GK,Leverkusen,31-117,1989,20.5,1038,885,153,36,0,115,19,0,0,0,0,0,622,48,368,214,694,2,1,117,797,6,16,5,3
191,Ajdin Hrustic,au  AUS,"MF,FW",Eint Frankfurt,24-259,1996,1.2,91,81,10,3,0,9,9,4,7,3,2,0,73,4,14,79,9,1,0,1,74,1,1,1,1
192,Florian Hübner,de  GER,DF,Union Berlin,30-020,1991,5.8,238,224,14,7,0,38,1,1,0,0,0,0,150,31,57,55,140,22,7,0,177,1,17,3,2
193,Mats Hummels,de  GER,DF,Dortmund,32-095,1988,25.4,2080,2023,57,52,3,202,91,2,0,0,0,0,1567,205,308,677,1247,88,4,5,1830,3,41,14,18
194,Klaas-Jan Huntelaar,nl  NED,FW,Schalke 04,37-221,1983,0.3,3,3,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,0,0,2,0,0,0,1
195,Iago,br  BRA,DF,Augsburg,23-363,1997,13.4,634,524,110,11,0,74,9,25,0,0,0,0,348,144,142,402,85,36,99,0,474,4,11,18,26
196,Vedad Ibišević,ba  BIH,FW,Schalke 04,36-227,1984,1.7,35,33,2,0,0,10,0,0,0,0,0,0,17,9,9,0,24,3,0,2,25,0,0,1,1
197,Stefan Ilsanker,at  AUT,"MF,DF",Eint Frankfurt,31-307,1989,12.5,546,524,22,19,0,64,5,2,0,0,0,0,343,75,128,50,421,50,3,3,423,0,4,12,15
198,Marcus Ingvartsen,dk  DEN,"MF,FW",Union Berlin,25-076,1996,17.4,501,474,27,17,1,130,13,20,9,6,3,0,293,99,109,328,87,41,0,7,353,5,14,13,17
199,Ismail Jakobs,de  GER,"DF,MF",Köln,21-216,1999,16.2,554,475,79,5,0,89,19,51,1,1,0,0,275,136,143,403,45,19,73,3,363,3,15,11,29
200,Tony Jantschke,de  GER,DF,M'Gladbach,30-348,1990,2.8,248,245,3,2,0,17,6,0,0,0,0,0,213,14,21,42,194,8,1,2,229,0,5,1,2
201,Rune Jarstein,no  NOR,GK,Hertha BSC,36-173,1984,7.0,254,179,75,15,0,7,4,0,0,0,0,0,116,11,127,22,187,0,0,25,166,2,4,3,2
202,Tin Jedvaj,hr  CRO,DF,Leverkusen,25-113,1995,0.2,7,7,0,0,0,1,1,0,0,0,0,0,5,1,1,1,6,0,0,0,7,0,0,0,0
203,Fredrik Jensen,fi  FIN,"FW,MF",Augsburg,23-193,1997,2.9,61,59,2,0,1,22,3,2,1,0,1,0,41,8,12,9,47,2,1,0,40,0,1,3,2
204,Marco John,de  GER,DF,Hoffenheim,18-353,2002,9.3,443,358,85,2,0,39,7,20,0,0,0,0,261,123,59,279,58,15,83,1,348,1,3,15,24
205,Luka Jović,rs  SRB,"FW,MF",Eint Frankfurt,23-088,1997,4.7,116,113,3,0,1,40,4,1,0,0,0,0,69,27,20,23,70,6,1,1,90,0,1,3,3
206,Ozan Kabak,tr  TUR,DF,Schalke 04,20-361,2000,13.8,680,666,14,12,2,90,18,0,0,0,0,0,518,51,111,85,540,22,2,2,605,1,5,8,2
207,Pavel Kadeřábek,cz  CZE,DF,Hoffenheim,28-330,1992,8.6,436,336,100,3,1,62,2,25,0,0,0,0,187,136,113,28,266,24,97,2,306,0,4,7,30
208,Sasa Kalajdzic,at  AUT,FW,Stuttgart,23-257,1997,16.1,427,394,33,2,2,145,3,4,0,0,0,0,261,100,66,53,277,28,2,12,298,0,6,12,18
209,Daichi Kamada,jp  JPN,"MF,FW",Eint Frankfurt,24-228,1996,19.6,698,630,68,14,3,140,26,36,49,11,14,8,478,91,129,108,527,40,2,8,510,4,10,21,33
210,Marcin Kamiński,pl  POL,DF,Stuttgart,29-065,1992,1.4,128,124,4,2,0,10,3,0,0,0,0,0,105,8,15,96,21,5,2,0,115,0,1,0,1
211,Kevin Kampl,si  SVN,MF,RB Leipzig,30-163,1990,16.2,1052,1017,35,27,5,154,11,1,2,1,1,0,817,96,139,109,886,35,6,2,939,2,14,9,17
212,Atakan Karazor,de  GER,DF,Stuttgart,24-159,1996,5.8,297,275,22,19,0,24,2,0,0,0,0,0,239,24,34,34,242,11,1,1,258,0,2,3,4
213,Loris Karius,de  GER,GK,Union Berlin,27-272,1993,3.2,95,66,29,9,0,5,1,0,0,0,0,0,33,2,60,9,72,0,0,10,58,2,2,0,0
214,Noah Katterbach,de  GER,DF,Köln,19-342,2001,9.5,462,384,78,5,0,54,8,18,0,0,0,0,279,103,80,248,114,18,73,0,357,1,17,15,15
215,Yannik Keitel,de  GER,MF,Freiburg,21-034,2000,0.8,14,14,0,0,0,2,0,0,0,0,0,0,9,1,4,5,6,1,0,0,12,0,0,0,1
216,Marc-Oliver Kempf,de  GER,DF,Stuttgart,26-052,1995,23.5,1284,1175,109,64,1,141,45,10,0,0,0,0,841,154,289,1004,134,63,45,7,1037,8,17,20,26
217,Rani Khedira,de  GER,MF,Augsburg,27-053,1994,15.3,518,501,17,8,0,100,11,7,0,0,0,0,318,76,124,56,387,49,2,3,379,2,19,5,20
218,Sami Khedira,de  GER,MF,Hertha BSC,33-351,1987,1.8,91,86,5,5,0,11,4,0,0,0,0,0,69,11,11,17,70,1,0,0,70,1,2,1,1
219,Luca Kilian,de  GER,DF,Mainz 05,21-201,1999,4.2,222,214,8,8,0,20,6,0,0,0,0,0,168,14,40,24,176,13,0,0,193,0,2,2,3
220,Joshua Kimmich,de  GER,MF,Bayern Munich,26-041,1995,16.4,1466,1279,187,72,10,162,90,34,94,36,35,8,988,156,322,264,1120,50,21,4,1236,8,13,28,15
221,Davy Klaassen,nl  NED,MF,Werder Bremen,28-028,1993,2.5,64,62,2,2,0,13,0,1,0,0,0,0,43,12,9,12,45,5,0,0,44,2,3,0,3
222,Felix Klaus,de  GER,"DF,MF",Wolfsburg,28-189,1992,1.5,72,62,10,0,0,4,1,1,0,0,0,0,46,14,12,3,54,3,10,1,58,0,3,0,4
223,Klauss,br  BRA,FW,Hoffenheim,24-020,1997,0.6,22,21,1,0,1,7,0,0,0,0,0,0,15,2,5,3,18,0,0,0,18,0,0,0,1
224,Philipp Klement,de  GER,"MF,FW",Stuttgart,28-193,1992,3.0,213,168,45,17,0,22,8,7,22,6,14,1,129,27,57,189,14,2,6,0,167,0,4,1,6
225,Mateo Klimowicz,de  GER,"FW,MF",Stuttgart,20-258,2000,10.6,223,212,11,1,2,41,4,4,1,1,0,0,181,16,26,74,137,4,3,1,167,1,3,13,9
226,Fabian Klos,de  GER,FW,Arminia,33-109,1987,23.8,610,577,33,2,1,247,16,18,1,0,0,0,258,198,154,77,279,89,2,17,354,4,19,23,28
227,Lukas Klostermann,de  GER,DF,RB Leipzig,24-292,1996,10.3,749,703,46,19,0,46,7,4,0,0,0,0,581,57,111,124,573,15,27,1,662,1,8,10,4
228,Justin Kluivert,nl  NED,FW,RB Leipzig,21-320,1999,5.6,160,155,5,0,1,26,4,21,0,0,0,0,109,24,27,28,118,5,5,1,112,0,3,4,12
229,Lukas Klünter,de  GER,DF,Hertha BSC,24-299,1996,5.0,249,230,19,4,0,24,3,4,0,0,0,0,178,25,46,31,197,5,15,0,198,1,9,5,7
230,Ansgar Knauff,de  GER,FW,Dortmund,19-070,2002,0.1,,,,,,,,2,,,,,,,,,,,,,,,,,
231,Robin Knoche,de  GER,DF,Union Berlin,28-303,1992,26.0,1503,1450,53,50,1,137,56,0,0,0,0,0,1104,120,279,242,1107,102,3,4,1285,6,26,11,13
232,Gregor Kobel,ch  SUI,GK,Stuttgart,23-105,1997,26.0,921,679,242,32,0,53,9,0,0,0,0,0,621,26,274,149,593,0,0,153,751,2,19,5,4
233,Sead Kolašinac,ba  BIH,"DF,MF",Schalke 04,27-274,1993,10.7,511,451,60,10,0,48,2,11,0,0,0,0,359,75,77,384,54,19,50,1,421,1,11,16,9
234,Ibrahima Konaté,fr  FRA,DF,RB Leipzig,21-300,1999,4.6,257,245,12,10,0,27,4,0,2,0,1,1,200,17,40,21,219,8,0,2,214,1,1,6,0
235,Filip Kostić,rs  SRB,DF,Eint Frankfurt,28-140,1992,20.2,1053,840,213,28,2,118,39,153,47,20,21,1,527,220,306,791,85,28,138,1,652,7,20,36,78
236,Nianzou Kouassi,fr  FRA,DF,Bayern Munich,18-287,2002,0.2,7,6,1,1,0,2,0,0,0,0,0,0,6,1,0,0,6,1,0,0,7,0,0,0,0
237,Andrej Kramarić,hr  CRO,"FW,MF",Hoffenheim,29-275,1991,18.9,720,665,55,13,3,110,16,41,8,1,1,1,526,99,95,106,572,16,21,3,549,7,8,28,28
238,Christoph Kramer,de  GER,MF,M'Gladbach,30-030,1991,18.7,1010,975,35,33,1,120,13,3,0,0,0,0,748,119,143,145,807,35,2,4,879,2,8,16,15
239,Max Kruse,de  GER,"FW,MF",Union Berlin,33-002,1988,11.8,436,395,41,15,4,66,15,19,14,4,8,2,270,86,80,300,90,21,3,12,327,1,6,12,18
240,Lukas Kübler,de  GER,DF,Freiburg,28-203,1992,6.7,303,242,61,2,1,49,8,11,0,0,0,0,132,54,117,27,178,27,59,2,197,2,5,7,16
241,Pierre Kunde,cm  CMR,MF,Mainz 05,25-238,1995,5.7,294,273,21,12,2,47,13,3,6,0,5,1,182,43,69,34,237,15,2,5,224,1,3,11,8
242,Fabian Kunze,de  GER,MF,Arminia,22-280,1998,12.0,495,485,10,9,0,103,7,2,0,0,0,0,343,63,89,43,380,40,1,1,392,1,8,12,8
243,Ahmed Kutucu,tr  TUR,"FW,MF",Schalke 04,21-020,2000,1.2,37,34,3,0,0,6,2,2,0,0,0,0,24,7,6,8,22,4,0,0,22,1,0,2,2
244,Maxence Lacroix,fr  FRA,DF,Wolfsburg,20-349,2000,22.1,1290,1260,30,30,0,115,39,7,0,0,0,0,948,85,257,175,1012,71,0,8,1070,4,22,12,16
245,Stefan Lainer,at  AUT,DF,M'Gladbach,28-206,1992,22.9,1234,1018,216,20,2,137,17,65,1,0,1,0,692,257,285,226,760,39,195,3,914,7,23,30,54
246,Michael Langer,at  AUT,GK,Schalke 04,36-074,1985,2.7,76,47,29,3,0,8,1,0,0,0,0,0,36,3,37,3,64,0,0,7,50,0,1,0,0
247,Danny Latza,de  GER,MF,Mainz 05,31-104,1989,16.8,627,576,51,26,1,125,20,16,18,6,9,1,371,99,157,92,474,37,4,3,437,3,18,17,23
248,Valentino Lazaro,at  AUT,"DF,FW",M'Gladbach,24-362,1996,8.9,374,314,60,12,0,42,7,15,3,1,1,0,234,73,67,53,258,12,45,0,288,0,4,15,8
249,Mathew Leckie,au  AUS,"FW,DF",Hertha BSC,30-045,1991,3.3,143,126,17,1,0,27,5,4,0,0,0,0,90,29,24,16,91,8,16,4,111,0,2,8,6
250,Christopher Lenz,de  GER,DF,Union Berlin,26-180,1994,18.9,989,785,204,12,2,137,25,44,1,0,1,0,517,172,300,554,171,43,191,6,734,3,23,28,42
251,Robert Lewandowski,pl  POL,FW,Bayern Munich,32-212,1988,23.3,593,570,23,4,3,124,12,19,0,0,0,0,406,111,76,67,467,25,0,5,452,3,8,26,29
252,Philipp Lienhart,at  AUT,DF,Freiburg,24-253,1996,24.5,1397,1326,71,62,0,108,51,1,0,0,0,0,1059,102,236,128,1171,64,9,5,1175,2,25,17,17
253,Dimitris Limnios,gr  GRE,"MF,FW",Köln,22-298,1998,4.1,127,122,5,2,0,28,4,9,1,1,0,0,85,21,21,7,112,3,2,1,79,1,4,7,14
254,Niklas Lomb,de  GER,GK,Leverkusen,27-236,1993,1.5,60,49,11,4,0,3,0,0,0,0,0,0,41,2,17,4,42,0,0,14,48,0,0,0,0
255,Eduard Löwen,de  GER,"MF,DF",Hertha BSC,24-052,1997,0.5,37,32,5,1,0,4,0,3,0,0,0,0,21,7,9,2,28,3,4,0,25,1,1,0,2
256,Jan Luca Schuler,de  GER,FW,Schalke 04,21-364,1999,0.4,13,13,0,0,0,6,0,0,0,0,0,0,5,5,3,2,7,2,0,0,7,0,1,1,0
257,Anderson Lucoqui,ao  ANG,DF,Arminia,23-258,1997,10.9,463,352,111,15,0,75,7,8,0,0,0,0,253,86,124,300,44,18,96,0,319,0,11,16,24
258,Kilian Ludewig,de  GER,DF,Schalke 04,21-016,2000,5.8,294,228,66,4,2,42,0,7,0,0,0,0,152,82,60,20,197,10,62,0,220,2,5,7,18
259,Dodi Lukebakio,be  BEL,"FW,MF",Hertha BSC,23-178,1997,17.8,466,448,18,8,0,89,18,24,2,0,1,1,324,67,75,317,104,16,5,7,349,1,10,17,17
260,Andreas Luthe,de  GER,GK,Union Berlin,34-011,1987,22.8,787,576,211,61,0,43,10,0,0,0,0,0,376,27,384,83,582,0,1,80,534,1,20,6,2
261,Tim Maciejewski,de  GER,MF,Union Berlin,20-016,2001,0.1,3,3,0,0,0,1,0,0,0,0,0,0,2,1,0,0,3,0,0,0,2,0,0,0,1
262,Mikail Maden,no  NOR,FW,Schalke 04,19-063,2002,0.1,2,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0
263,Yunus Mallı,tr  TUR,MF,Wolfsburg,29-025,1992,0.6,13,12,1,0,0,1,0,0,0,0,0,0,10,2,1,1,12,0,0,0,11,0,0,0,0
264,Orel Mangala,be  BEL,MF,Stuttgart,23-003,1998,23.4,1039,1023,16,12,3,155,9,10,1,0,1,0,876,76,87,132,869,27,3,1,881,1,9,29,19
265,Omar Marmoush,eg  EGY,FW,Wolfsburg,22-042,1999,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
266,Aarón Martín,es  ESP,DF,Mainz 05,23-333,1997,2.9,169,126,43,2,0,15,3,13,3,0,2,0,74,45,50,123,6,2,38,0,122,0,3,3,8
267,Javi Martínez,es  ESP,"MF,DF",Bayern Munich,32-200,1988,3.5,264,261,3,2,0,22,3,0,0,0,0,0,212,21,31,49,190,14,1,2,235,0,5,2,0
268,Omar Mascarell,es  ESP,MF,Schalke 04,28-047,1993,15.6,703,677,26,21,4,114,30,7,5,2,3,0,478,78,147,134,515,33,0,2,583,3,6,5,12
269,Roberto Massimo,de  GER,"DF,FW",Stuttgart,20-160,2000,3.9,126,109,17,2,0,27,3,2,0,0,0,0,83,28,15,22,79,6,14,1,90,2,2,3,11
270,Jean-Philippe Mateta,fr  FRA,FW,Mainz 05,23-266,1997,11.1,252,224,28,0,1,65,2,4,1,1,0,0,168,52,32,46,156,21,0,8,182,1,3,1,13
271,Rabbi Matondo,wal  WAL,"FW,MF",Schalke 04,20-193,2000,2.4,40,40,0,0,0,13,2,1,0,0,0,0,31,6,3,9,28,2,0,0,34,0,0,0,4
272,Konstantinos Mavropanos,gr  GRE,DF,Stuttgart,23-100,1997,11.7,657,549,108,26,0,63,33,4,1,0,0,0,375,105,177,95,424,38,81,4,508,2,8,26,14
273,Eric Maxim Choupo-Moting,cm  CMR,"MF,FW",Bayern Munich,31-363,1989,4.8,107,104,3,0,0,27,0,1,0,0,0,0,87,14,6,16,82,3,0,1,84,1,0,6,2
274,Kevin Mbabu,ch  SUI,DF,Wolfsburg,25-336,1995,12.1,594,498,96,0,0,57,16,34,0,0,0,0,292,141,161,85,359,41,96,0,409,4,17,27,36
275,Jean-Manuel Mbom,de  GER,"MF,DF",Werder Bremen,21-025,2000,11.8,317,290,27,1,0,71,9,12,0,0,0,0,183,65,69,36,218,14,26,3,224,1,13,6,11
276,Nathan de Medina,be  BEL,DF,Arminia,23-164,1997,5.2,244,176,68,5,0,37,3,5,0,0,0,0,116,52,76,35,135,10,63,1,172,1,8,3,9
277,Joshua Mees,de  GER,FW,Union Berlin,24-340,1996,0.1,3,3,0,0,0,1,0,0,0,0,0,0,3,0,0,1,2,0,0,0,2,0,1,0,0
278,Admir Mehmedi,ch  SUI,"MF,FW",Wolfsburg,30-005,1991,8.7,381,361,20,5,1,61,11,19,7,2,1,0,278,58,45,49,304,13,3,8,299,1,5,9,15
279,Hamza Mendyl,ma  MAR,FW,Schalke 04,23-151,1997,1.1,29,27,2,1,0,7,0,2,0,0,0,0,24,1,4,20,5,1,1,0,23,0,0,0,2
280,Jorge Meré,es  ESP,DF,Köln,23-338,1997,12.6,538,518,20,11,0,39,21,0,0,0,0,0,424,32,82,124,369,32,1,3,483,1,6,5,2
281,Thomas Meunier,be  BEL,DF,Dortmund,29-190,1991,15.2,1108,985,123,7,4,134,22,47,0,0,0,0,730,181,197,70,860,49,116,2,894,2,10,23,37
282,Max Meyer,de  GER,MF,Köln,25-184,1995,2.5,190,182,8,5,0,15,6,2,1,1,0,0,150,18,22,46,139,4,0,0,163,0,2,4,2
283,Maximilian Mittelstädt,de  GER,"DF,MF",Hertha BSC,24-003,1997,16.2,931,764,167,19,1,114,39,45,1,0,0,1,491,214,226,602,135,34,147,2,699,4,21,20,39
284,Anthony Modeste,fr  FRA,"FW,MF",Köln,32-341,1988,2.5,48,45,3,0,0,16,0,0,0,0,0,0,21,14,13,4,27,4,0,1,28,0,0,1,2
285,Kevin Möhwald,de  GER,MF,Werder Bremen,27-261,1993,13.3,704,645,59,48,2,57,21,14,8,0,4,1,523,73,108,42,618,24,3,5,589,2,10,21,14
286,Niklas Moisander,fi  FIN,DF,Werder Bremen,35-173,1985,6.6,440,426,14,14,0,26,9,0,0,0,0,0,341,22,77,229,182,24,0,1,393,0,4,2,3
287,Alkhaly Momo Cissé,gn  GUI,"DF,FW",Stuttgart,18-155,2002,0.2,12,11,1,0,0,0,0,0,0,0,0,0,10,2,0,4,7,0,1,0,11,0,1,0,0
288,Jan Morávek,cz  CZE,MF,Augsburg,31-140,1989,0.2,9,9,0,0,0,3,0,0,0,0,0,0,3,4,2,2,4,3,0,0,2,0,1,0,2
289,Mateu Morey,es  ESP,DF,Dortmund,21-019,2000,7.8,628,556,72,6,1,40,11,18,0,0,0,0,465,84,79,58,489,10,66,0,523,1,4,22,16
290,Youssoufa Moukoko,de  GER,"FW,MF",Dortmund,16-121,2004,4.7,73,66,7,0,0,15,0,3,0,0,0,0,57,10,6,53,17,1,0,1,56,0,1,1,3
291,Nordi Mukiele,fr  FRA,DF,RB Leipzig,23-140,1997,15.6,971,822,149,17,0,135,25,29,0,0,0,0,556,199,216,54,695,52,132,0,755,3,17,25,48
292,Florian Müller,de  GER,GK,Freiburg,23-128,1997,25.0,1047,758,289,66,0,91,16,0,0,0,0,0,481,39,527,713,187,1,0,113,683,2,21,4,3
293,Sebastian Müller,de  GER,"MF,DF",Arminia,20-057,2001,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
294,Thomas Müller,de  GER,MF,Bayern Munich,31-189,1989,22.6,1135,1060,75,8,7,190,25,83,6,2,1,0,691,229,215,178,817,67,33,11,847,3,15,32,49
295,Petar Musa,hr  CRO,FW,Union Berlin,23-017,1998,2.2,67,66,1,0,0,21,0,2,0,0,0,0,30,16,21,13,33,8,0,1,37,0,2,3,4
296,Jamal Musiala,eng  ENG,"MF,FW",Bayern Munich,18-023,2003,5.6,275,271,4,1,0,38,6,5,0,0,0,0,228,25,22,32,224,12,2,3,237,0,4,7,5
297,Shkodran Mustafi,de  GER,DF,Schalke 04,28-338,1992,6.0,277,257,20,19,0,33,8,0,0,0,0,0,201,33,43,11,233,22,1,1,233,0,4,3,4
298,Phillipp Mwene,at  AUT,DF,Mainz 05,27-051,1994,11.5,370,303,67,8,0,54,7,33,4,0,1,3,166,77,127,108,188,14,55,1,232,1,12,13,30
299,Obite N'Dicka,fr  FRA,DF,Eint Frankfurt,21-213,1999,16.0,836,779,57,14,0,94,12,3,0,0,0,0,631,98,107,649,84,40,43,3,720,0,11,14,19
300,Matija Nastasić,rs  SRB,DF,Schalke 04,27-358,1993,13.6,679,648,31,29,0,49,28,0,0,0,0,0,524,41,114,510,127,23,2,2,594,1,9,5,0
301,Paul Nebel,de  GER,MF,Mainz 05,18-162,2002,0.6,28,27,1,0,0,5,3,0,0,0,0,0,23,3,2,1,27,0,0,0,22,0,1,1,1
