,id,eventId,minute,second,teamId,x,y,expandedMinute,qualifiers,satisfiedEventsTypes,isTouch,matchId,startDate,startTime,score,ftScore,htScore,etScore,venueName,maxMinute,period.value,period.displayName,type.value,type.displayName,outcomeType.value,outcomeType.displayName,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isGoal,isShot,blockedX,blockedY,cardType.value,cardType.displayName,venue,opponent
12,2336807333.0,10,0,19.0,299,12.1,61.5,0,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '11.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '91.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.1'}]","[90, 116, 29, 34, 36, 214, 217]",True,1592152,2021-09-29T00:00:00,2021-09-29T20:00:00,3 : 0,3 : 0,1 : 0,,Estádio da Luz,93,1,FirstHalf,1,Pass,1,Successful,110273.0,11.4,91.1,,,,,,,,,,,Estádio da Luz,Benfica
13,2336807343.0,11,0,22.0,299,11.6,91.4,0,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '96.8'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '24.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.3'}]","[90, 116, 29, 35, 36, 214, 217]",True,1592152,2021-09-29T00:00:00,2021-09-29T20:00:00,3 : 0,3 : 0,1 : 0,,Estádio da Luz,93,1,FirstHalf,1,Pass,1,Successful,21778.0,24.3,96.8,,,,,,,,,,,Estádio da Luz,Benfica
14,2336807367.0,12,0,23.0,299,24.3,96.5,0,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '20.8'}, {'type': {'value': 156, 'displayName': 'LayOff'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '82.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 116, 29, 34, 37, 214, 217]",True,1592152,2021-09-29T00:00:00,2021-09-29T20:00:00,3 : 0,3 : 0,1 : 0,,Estádio da Luz,93,1,FirstHalf,1,Pass,1,Successful,107252.0,20.8,82.6,,,,,,,,,,,Estádio da Luz,Benfica
15,2336807369.0,13,0,25.0,299,18.3,88.9,0,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[90, 69]",True,1592152,2021-09-29T00:00:00,2021-09-29T20:00:00,3 : 0,3 : 0,1 : 0,,Estádio da Luz,93,1,FirstHalf,50,Dispossessed,1,Successful,125476.0,,,,,,,,,,,,,Estádio da Luz,Benfica
16,2336807375.0,6,0,25.0,65,81.7,11.1,0,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '13'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[90, 142]",True,1592152,2021-09-29T00:00:00,2021-09-29T20:00:00,3 : 0,3 : 0,1 : 0,,Estádio da Luz,93,1,FirstHalf,7,Tackle,1,Successful,44721.0,,,,,,,,,,,,,Estádio da Luz,Benfica
17,2336807377.0,7,0,26.0,65,83.3,8.2,0,[],[92],False,1592152,2021-09-29T00:00:00,2021-09-29T20:00:00,3 : 0,3 : 0,1 : 0,,Estádio da Luz,93,1,FirstHalf,49,BallRecovery,1,Successful,279423.0,,,,,,,,,,,,,Estádio da Luz,Benfica
18,2336807381.0,8,0,27.0,65,83.3,8.2,0,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '77.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '27.4'}]","[90, 118, 116, 29, 204, 34, 36, 216, 217]",True,1592152,2021-09-29T00:00:00,2021-09-29T20:00:00,3 : 0,3 : 0,1 : 0,,Estádio da Luz,93,1,FirstHalf,1,Pass,1,Successful,279423.0,77.4,27.4,,,,,,,,,,,Estádio da Luz,Benfica
19,2336807415.0,9,0,29.0,65,77.4,27.5,0,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '79.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '49.7'}]","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,1592152,2021-09-29T00:00:00,2021-09-29T20:00:00,3 : 0,3 : 0,1 : 0,,Estádio da Luz,93,1,FirstHalf,1,Pass,1,Successful,402197.0,79.5,49.7,,,,,,,,,,,Estádio da Luz,Benfica
20,2336807423.0,11,0,30.0,65,80.4,50.7,0,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 68]",True,1592152,2021-09-29T00:00:00,2021-09-29T20:00:00,3 : 0,3 : 0,1 : 0,,Estádio da Luz,93,1,FirstHalf,61,BallTouch,0,Unsuccessful,110154.0,,,,,,,,,,,,,Estádio da Luz,Benfica
21,2336807409.0,14,0,30.0,299,20.3,49.6,0,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '34.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '21.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.8'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 116, 29, 35, 37, 214, 217]",True,1592152,2021-09-29T00:00:00,2021-09-29T20:00:00,3 : 0,3 : 0,1 : 0,,Estádio da Luz,93,1,FirstHalf,1,Pass,1,Successful,300640.0,21.5,34.9,,,,,,,,,,,Estádio da Luz,Benfica
22,2336807417.0,15,0,31.0,299,22.8,34.3,0,[],[92],False,1592152,2021-09-29T00:00:00,2021-09-29T20:00:00,3 : 0,3 : 0,1 : 0,,Estádio da Luz,93,1,FirstHalf,49,BallRecovery,1,Successful,114323.0,,,,,,,,,,,,,Estádio da Luz,Benfica
23,2336807479.0,16,0,34.0,299,30.9,38.8,0,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '47.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '51.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 35, 36, 215, 217]",True,1592152,2021-09-29T00:00:00,2021-09-29T20:00:00,3 : 0,3 : 0,1 : 0,,Estádio da Luz,93,1,FirstHalf,1,Pass,1,Successful,114323.0,47.3,51.9,,,,,,,,,,,Estádio da Luz,Benfica
24,2336807529.0,17,0,37.0,299,72.3,49.0,0,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '7.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '98.5'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '39.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 118, 116, 126, 204, 35, 37, 216, 217]",True,1592152,2021-09-29T00:00:00,2021-09-29T20:00:00,3 : 0,3 : 0,1 : 0,,Estádio da Luz,93,1,FirstHalf,1,Pass,1,Successful,135127.0,98.5,7.6,,,,,,,,,,,Estádio da Luz,Benfica
25,2336807531.0,18,0,42.0,299,98.7,6.7,0,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]",[90],True,1592152,2021-09-29T00:00:00,2021-09-29T20:00:00,3 : 0,3 : 0,1 : 0,,Estádio da Luz,93,1,FirstHalf,61,BallTouch,1,Successful,281025.0,,,,,,,,,,,,,Estádio da Luz,Benfica
26,2336807661.0,13,0,58.0,65,7.0,100.0,0,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '95.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.3'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '24.9'}]","[90, 211, 35, 37, 214]",True,1592152,2021-09-29T00:00:00,2021-09-29T20:00:00,3 : 0,3 : 0,1 : 0,,Estádio da Luz,93,1,FirstHalf,1,Pass,0,Unsuccessful,379205.0,24.9,95.0,,,,,,,,,,,Estádio da Luz,Benfica
27,2336807695.0,20,1,0.0,299,65.2,5.3,1,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '13.8'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '81.5'}]","[90, 118, 116, 29, 138, 204, 35, 36, 216, 217]",True,1592152,2021-09-29T00:00:00,2021-09-29T20:00:00,3 : 0,3 : 0,1 : 0,,Estádio da Luz,93,1,FirstHalf,1,Pass,1,Successful,114323.0,81.5,13.8,,,,,,,,,,,Estádio da Luz,Benfica
28,2336807699.0,21,1,2.0,299,90.2,13.2,1,[],[92],False,1592152,2021-09-29T00:00:00,2021-09-29T20:00:00,3 : 0,3 : 0,1 : 0,,Estádio da Luz,93,1,FirstHalf,49,BallRecovery,1,Successful,281025.0,,,,,,,,,,,,,Estádio da Luz,Benfica
29,2336807731.0,22,1,3.0,299,85.3,8.2,1,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '14'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[90, 69]",True,1592152,2021-09-29T00:00:00,2021-09-29T20:00:00,3 : 0,3 : 0,1 : 0,,Estádio da Luz,93,1,FirstHalf,50,Dispossessed,1,Successful,281025.0,,,,,,,,,,,,,Estádio da Luz,Benfica
30,2336807743.0,14,1,5.0,65,14.7,91.8,1,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '22'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[90, 142]",True,1592152,2021-09-29T00:00:00,2021-09-29T20:00:00,3 : 0,3 : 0,1 : 0,,Estádio da Luz,93,1,FirstHalf,7,Tackle,1,Successful,379205.0,,,,,,,,,,,,,Estádio da Luz,Benfica
31,2336807747.0,15,1,5.0,65,16.4,94.2,1,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",[90],True,1592152,2021-09-29T00:00:00,2021-09-29T20:00:00,3 : 0,3 : 0,1 : 0,,Estádio da Luz,93,1,FirstHalf,61,BallTouch,1,Successful,110154.0,,,,,,,,,,,,,Estádio da Luz,Benfica
32,2336807771.0,16,1,6.0,65,16.8,93.8,1,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]",[90],True,1592152,2021-09-29T00:00:00,2021-09-29T20:00:00,3 : 0,3 : 0,1 : 0,,Estádio da Luz,93,1,FirstHalf,61,BallTouch,1,Successful,379205.0,,,,,,,,,,,,,Estádio da Luz,Benfica
33,2336809755.0,39,1,8.0,65,16.7,88.7,1,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]",[90],True,1592152,2021-09-29T00:00:00,2021-09-29T20:00:00,3 : 0,3 : 0,1 : 0,,Estádio da Luz,93,1,FirstHalf,61,BallTouch,1,Successful,68585.0,,,,,,,,,,,,,Estádio da Luz,Benfica
34,2336807815.0,23,1,8.0,299,71.6,20.6,1,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '14.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '77.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,1592152,2021-09-29T00:00:00,2021-09-29T20:00:00,3 : 0,3 : 0,1 : 0,,Estádio da Luz,93,1,FirstHalf,1,Pass,1,Successful,142318.0,77.7,14.0,,,,,,,,,,,Estádio da Luz,Benfica
35,2336807821.0,24,1,13.0,299,95.0,11.4,1,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.8'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '94.4'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '17'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 20, 'displayName': 'RightFoot'}}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '2.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '15.1'}]","[90, 136, 123, 125, 34, 36, 216, 217]",True,1592152,2021-09-29T00:00:00,2021-09-29T20:00:00,3 : 0,3 : 0,1 : 0,,Estádio da Luz,93,1,FirstHalf,1,Pass,0,Unsuccessful,281025.0,94.4,15.1,,,,,,,,,,,Estádio da Luz,Benfica
36,2336807839.0,17,1,13.0,65,4.4,87.6,1,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 185, 'displayName': 'BlockedCross'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '24'}]","[90, 58]",True,1592152,2021-09-29T00:00:00,2021-09-29T20:00:00,3 : 0,3 : 0,1 : 0,,Estádio da Luz,93,1,FirstHalf,12,Clearance,1,Successful,384711.0,,,,,,,,,,,,,Estádio da Luz,Benfica
37,2336808013.0,26,1,29.0,299,90.0,0.0,1,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '8.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '86.0'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[90, 211, 34, 36, 216]",True,1592152,2021-09-29T00:00:00,2021-09-29T20:00:00,3 : 0,3 : 0,1 : 0,,Estádio da Luz,93,1,FirstHalf,1,Pass,1,Successful,114323.0,86.0,8.0,,,,,,,,,,,Estádio da Luz,Benfica
38,2336808045.0,27,1,29.0,299,85.3,5.6,1,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '90.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '1.7'}]","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,1592152,2021-09-29T00:00:00,2021-09-29T20:00:00,3 : 0,3 : 0,1 : 0,,Estádio da Luz,93,1,FirstHalf,1,Pass,1,Successful,142318.0,90.7,1.7,,,,,,,,,,,Estádio da Luz,Benfica
39,2336808065.0,28,1,33.0,299,86.3,9.3,1,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '76.9'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '8.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[90, 118, 116, 29, 204, 34, 37, 216, 217]",True,1592152,2021-09-29T00:00:00,2021-09-29T20:00:00,3 : 0,3 : 0,1 : 0,,Estádio da Luz,93,1,FirstHalf,1,Pass,1,Successful,114323.0,76.9,8.5,,,,,,,,,,,Estádio da Luz,Benfica
40,2336808085.0,29,1,35.0,299,75.4,9.9,1,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '33.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.8'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '71.1'}]","[90, 118, 116, 29, 204, 34, 36, 216, 217]",True,1592152,2021-09-29T00:00:00,2021-09-29T20:00:00,3 : 0,3 : 0,1 : 0,,Estádio da Luz,93,1,FirstHalf,1,Pass,1,Successful,142318.0,71.1,33.2,,,,,,,,,,,Estádio da Luz,Benfica
