,id,eventId,minute,second,teamId,x,y,expandedMinute,qualifiers,satisfiedEventsTypes,isTouch,matchId,startDate,startTime,score,ftScore,htScore,etScore,venueName,maxMinute,period.value,period.displayName,type.value,type.displayName,outcomeType.value,outcomeType.displayName,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isGoal,isShot,blockedX,blockedY,cardType.value,cardType.displayName,venue,opponent
10,2368251853.0,4,0,17.0,65,55.6,53.9,0,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '58.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '67.5'}]","[91, 119, 117, 30, 139, 36, 37, 216, 218]",True,1560110,2021-12-18T00:00:00,2021-12-18T18:30:00,3 : 2,3 : 2,2 : 0,,Camp Nou,96,1,FirstHalf,1,Pass,1,Successful,279423.0,58.3,67.5,,,,,,,,,,,Camp Nou,Elche
11,2368251863.0,5,0,19.0,65,58.3,67.5,0,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.2'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '56.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '62.0'}]","[91, 119, 117, 30, 139, 35, 38, 216, 218]",True,1560110,2021-12-18T00:00:00,2021-12-18T18:30:00,3 : 2,3 : 2,2 : 0,,Camp Nou,96,1,FirstHalf,1,Pass,1,Successful,427283.0,56.4,62.0,,,,,,,,,,,Camp Nou,Elche
12,2368251885.0,6,0,20.0,65,56.4,62.0,0,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.7'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '60.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '51.1'}]","[91, 119, 117, 30, 139, 35, 38, 216, 218]",True,1560110,2021-12-18T00:00:00,2021-12-18T18:30:00,3 : 2,3 : 2,2 : 0,,Camp Nou,96,1,FirstHalf,1,Pass,1,Successful,279423.0,51.1,60.3,,,,,,,,,,,Camp Nou,Elche
13,2368251889.0,7,0,21.0,65,51.1,60.3,0,[],[93],False,1560110,2021-12-18T00:00:00,2021-12-18T18:30:00,3 : 2,3 : 2,2 : 0,,Camp Nou,96,1,FirstHalf,49,BallRecovery,1,Successful,44721.0,,,,,,,,,,,,,Camp Nou,Elche
14,2368251949.0,8,0,21.0,65,51.1,60.3,0,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '28.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '24.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '36.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.2'}]","[91, 117, 30, 35, 38, 216, 218]",True,1560110,2021-12-18T00:00:00,2021-12-18T18:30:00,3 : 2,3 : 2,2 : 0,,Camp Nou,96,1,FirstHalf,1,Pass,1,Successful,44721.0,36.6,24.1,,,,,,,,,,,Camp Nou,Elche
15,2368251985.0,9,0,27.0,65,38.3,31.2,0,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '45.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '31.2'}]","[91, 117, 30, 36, 216, 218]",True,1560110,2021-12-18T00:00:00,2021-12-18T18:30:00,3 : 2,3 : 2,2 : 0,,Camp Nou,96,1,FirstHalf,1,Pass,1,Successful,368091.0,45.5,31.2,,,,,,,,,,,Camp Nou,Elche
16,2368252005.0,10,0,32.0,65,42.3,36.7,0,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '46.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '35.3'}]","[91, 117, 30, 35, 37, 216, 218]",True,1560110,2021-12-18T00:00:00,2021-12-18T18:30:00,3 : 2,3 : 2,2 : 0,,Camp Nou,96,1,FirstHalf,1,Pass,1,Successful,279423.0,35.3,46.7,,,,,,,,,,,Camp Nou,Elche
17,2368252049.0,11,0,34.0,65,35.7,49.4,0,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '81.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '43.4'}]","[91, 117, 30, 36, 37, 216, 218]",True,1560110,2021-12-18T00:00:00,2021-12-18T18:30:00,3 : 2,3 : 2,2 : 0,,Camp Nou,96,1,FirstHalf,1,Pass,1,Successful,368091.0,43.4,81.1,,,,,,,,,,,Camp Nou,Elche
18,2368252091.0,12,0,38.0,65,52.1,74.7,0,"[{'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '65.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '4.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '49.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 1, 'displayName': 'Longball'}}]","[91, 119, 117, 124, 127, 36, 38, 216, 218]",True,1560110,2021-12-18T00:00:00,2021-12-18T18:30:00,3 : 2,3 : 2,2 : 0,,Camp Nou,96,1,FirstHalf,1,Pass,1,Successful,236511.0,65.1,4.3,,,,,,,,,,,Camp Nou,Elche
19,2368252105.0,13,0,43.0,65,65.5,5.9,0,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '68.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '13.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.0'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,1560110,2021-12-18T00:00:00,2021-12-18T18:30:00,3 : 2,3 : 2,2 : 0,,Camp Nou,96,1,FirstHalf,1,Pass,1,Successful,299513.0,68.7,13.1,,,,,,,,,,,Camp Nou,Elche
20,2368252131.0,14,0,44.0,65,68.7,13.1,0,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '71.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '8.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.1'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,1560110,2021-12-18T00:00:00,2021-12-18T18:30:00,3 : 2,3 : 2,2 : 0,,Camp Nou,96,1,FirstHalf,1,Pass,1,Successful,279423.0,71.4,8.8,,,,,,,,,,,Camp Nou,Elche
21,2368252151.0,15,0,47.0,65,80.2,13.5,0,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '23.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '79.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,1560110,2021-12-18T00:00:00,2021-12-18T18:30:00,3 : 2,3 : 2,2 : 0,,Camp Nou,96,1,FirstHalf,1,Pass,1,Successful,299513.0,79.4,23.7,,,,,,,,,,,Camp Nou,Elche
22,2368252153.0,16,0,49.0,65,78.7,27.0,0,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '10'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[91, 70]",True,1560110,2021-12-18T00:00:00,2021-12-18T18:30:00,3 : 2,3 : 2,2 : 0,,Camp Nou,96,1,FirstHalf,50,Dispossessed,1,Successful,279423.0,,,,,,,,,,,,,Camp Nou,Elche
23,2368252147.0,10,0,49.0,833,21.3,73.0,0,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '16'}]","[91, 142]",True,1560110,2021-12-18T00:00:00,2021-12-18T18:30:00,3 : 2,3 : 2,2 : 0,,Camp Nou,96,1,FirstHalf,7,Tackle,0,Unsuccessful,86809.0,,,,,,,,,,,,,Camp Nou,Elche
24,2368252207.0,17,0,51.0,65,73.9,25.9,0,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '16.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '80.1'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,1560110,2021-12-18T00:00:00,2021-12-18T18:30:00,3 : 2,3 : 2,2 : 0,,Camp Nou,96,1,FirstHalf,1,Pass,1,Successful,44721.0,80.1,16.2,,,,,,,,,,,Camp Nou,Elche
25,2368252281.0,18,0,55.0,65,84.2,15.3,0,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '8.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '84.1'}]","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,1560110,2021-12-18T00:00:00,2021-12-18T18:30:00,3 : 2,3 : 2,2 : 0,,Camp Nou,96,1,FirstHalf,1,Pass,1,Successful,299513.0,84.1,8.3,,,,,,,,,,,Camp Nou,Elche
26,2368252283.0,19,0,58.0,65,85.1,5.2,0,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '11'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[91, 53]",True,1560110,2021-12-18T00:00:00,2021-12-18T18:30:00,3 : 2,3 : 2,2 : 0,,Camp Nou,96,1,FirstHalf,3,TakeOn,0,Unsuccessful,422937.0,,,,,,,,,,,,,Camp Nou,Elche
27,2368252267.0,11,0,58.0,833,14.9,94.8,0,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '19'}]","[91, 142]",True,1560110,2021-12-18T00:00:00,2021-12-18T18:30:00,3 : 2,3 : 2,2 : 0,,Camp Nou,96,1,FirstHalf,7,Tackle,0,Unsuccessful,86809.0,,,,,,,,,,,,,Camp Nou,Elche
28,2368263641.0,11027,1,,65,85.0,66.9,1,[],[61],False,1560110,2021-12-18T00:00:00,2021-12-18T18:30:00,3 : 2,3 : 2,2 : 0,,Camp Nou,96,1,FirstHalf,10000,OffsideGiven,0,Unsuccessful,396158.0,,,,,,,,,,,,,Camp Nou,Elche
29,2368252361.0,20,1,3.0,65,69.2,4.4,1,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '55.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '4.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.1'}]","[91, 119, 117, 30, 35, 38, 216, 218]",True,1560110,2021-12-18T00:00:00,2021-12-18T18:30:00,3 : 2,3 : 2,2 : 0,,Camp Nou,96,1,FirstHalf,1,Pass,1,Successful,422937.0,55.8,4.1,,,,,,,,,,,Camp Nou,Elche
30,2368252433.0,21,1,7.0,65,54.2,11.7,1,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '4.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '56.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.2'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,1560110,2021-12-18T00:00:00,2021-12-18T18:30:00,3 : 2,3 : 2,2 : 0,,Camp Nou,96,1,FirstHalf,1,Pass,1,Successful,384711.0,56.8,4.9,,,,,,,,,,,Camp Nou,Elche
31,2368252475.0,22,1,12.0,65,54.0,30.4,1,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '40.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '39.7'}]","[91, 117, 30, 35, 37, 216, 218]",True,1560110,2021-12-18T00:00:00,2021-12-18T18:30:00,3 : 2,3 : 2,2 : 0,,Camp Nou,96,1,FirstHalf,1,Pass,1,Successful,422937.0,40.5,39.7,,,,,,,,,,,Camp Nou,Elche
32,2368252521.0,23,1,16.0,65,43.5,44.6,1,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '46.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '74.2'}]","[91, 117, 30, 36, 37, 216, 218]",True,1560110,2021-12-18T00:00:00,2021-12-18T18:30:00,3 : 2,3 : 2,2 : 0,,Camp Nou,96,1,FirstHalf,1,Pass,1,Successful,368091.0,46.8,74.2,,,,,,,,,,,Camp Nou,Elche
33,2368252545.0,24,1,20.0,65,57.8,76.1,1,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '83.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '61.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.3'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,1560110,2021-12-18T00:00:00,2021-12-18T18:30:00,3 : 2,3 : 2,2 : 0,,Camp Nou,96,1,FirstHalf,1,Pass,1,Successful,236511.0,61.0,83.9,,,,,,,,,,,Camp Nou,Elche
34,2368252553.0,25,1,22.0,65,61.0,83.9,1,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '66.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '70.3'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,1560110,2021-12-18T00:00:00,2021-12-18T18:30:00,3 : 2,3 : 2,2 : 0,,Camp Nou,96,1,FirstHalf,1,Pass,1,Successful,44288.0,66.3,70.3,,,,,,,,,,,Camp Nou,Elche
35,2368252575.0,26,1,23.0,65,66.3,70.3,1,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '72.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '2.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '64.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 119, 117, 30, 35, 37, 216, 218]",True,1560110,2021-12-18T00:00:00,2021-12-18T18:30:00,3 : 2,3 : 2,2 : 0,,Camp Nou,96,1,FirstHalf,1,Pass,1,Successful,396158.0,64.3,72.6,,,,,,,,,,,Camp Nou,Elche
36,2368252641.0,27,1,25.0,65,68.7,70.2,1,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '85.0'}, {'type': {'value': 7, 'displayName': 'PlayerCaughtOffside'}, 'value': '396158'}, {'type': {'value': 8, 'displayName': 'GoalDisallowed'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '66.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 217]",True,1560110,2021-12-18T00:00:00,2021-12-18T18:30:00,3 : 2,3 : 2,2 : 0,,Camp Nou,96,1,FirstHalf,2,OffsidePass,1,Successful,422937.0,85.0,66.9,,,,,,,,,,,Camp Nou,Elche
37,2368252625.0,12,1,25.0,833,25.1,60.6,1,[],[62],False,1560110,2021-12-18T00:00:00,2021-12-18T18:30:00,3 : 2,3 : 2,2 : 0,,Camp Nou,96,1,FirstHalf,55,OffsideProvoked,1,Successful,135098.0,,,,,,,,,,,,,Camp Nou,Elche
38,2368253175.0,13,2,16.0,833,13.8,43.6,2,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.1'}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '69.7'}, {'type': {'value': 241, 'displayName': 'IndirectFreekickTaken'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '49.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '58.8'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 120, 128, 133, 36, 37, 217, 218]",True,1560110,2021-12-18T00:00:00,2021-12-18T18:30:00,3 : 2,3 : 2,2 : 0,,Camp Nou,96,1,FirstHalf,1,Pass,0,Unsuccessful,109930.0,69.7,49.7,,,,,,,,,,,Camp Nou,Elche
39,2368253195.0,28,2,22.0,65,37.8,53.2,2,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '14'}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 63]",True,1560110,2021-12-18T00:00:00,2021-12-18T18:30:00,3 : 2,3 : 2,2 : 0,,Camp Nou,96,1,FirstHalf,4,Foul,1,Successful,44721.0,,,,,,,,,,,,,Camp Nou,Elche
40,2368253179.0,14,2,22.0,833,62.2,46.8,2,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '28'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]",[64],False,1560110,2021-12-18T00:00:00,2021-12-18T18:30:00,3 : 2,3 : 2,2 : 0,,Camp Nou,96,1,FirstHalf,4,Foul,0,Unsuccessful,303800.0,,,,,,,,,,,,,Camp Nou,Elche
