,Player,Nation,Pos,Squad,Age,Born,90s,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Succ_Dribbles,Att_Dribbles,Succ%_Dribbles,#Pl_Dribbles,Megs_Dribbles,Carries_Carries,TotDist_Carries,PrgDist_Carries,Prog_Carries,1/3_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Targ_Receiving,Rec_Receiving,Rec%_Receiving,Prog_Receiving
149,Brahim Díaz,es  ESP,MF,Milan,21,1999,20.6,979,10,66,562,442,71,949,40,78,51.3,43,3,797,4362,2327,123,48,11,48,53,949,739,77.9,135
150,Mitchell Dijks,nl  NED,DF,Bologna,28,1993,7.7,432,25,157,173,138,16,358,14,33,42.4,16,5,256,1367,858,29,11,4,10,4,294,258,87.8,11
151,Federico Dimarco,it  ITA,DF,Inter,23,1997,15.9,1363,83,396,623,475,49,1175,8,15,53.3,9,1,899,4871,3086,109,48,9,10,9,994,940,94.6,69
152,Filippo Distefano,it  ITA,FW,Fiorentina,17,2003,0.0,3,0,2,0,1,0,3,0,0,,0,0,2,0,0,0,0,0,0,1,3,2,66.7,0
153,Koffi Djidji,ci  CIV,DF,Torino,28,1992,19.3,1048,75,429,545,137,10,999,10,13,76.9,11,0,584,2784,1318,45,16,2,11,6,600,582,97.0,7
154,Berat Djimsiti,al  ALB,DF,Atalanta,28,1993,25.1,1678,135,688,877,221,27,1598,7,10,70.0,7,0,999,5110,2552,83,22,1,8,5,1102,1069,97.0,19
155,Nicolás Domínguez,ar  ARG,MF,Bologna,23,1998,22.4,1477,78,388,910,263,30,1426,11,23,47.8,13,1,854,4172,1973,78,32,3,24,21,1025,934,91.1,43
156,Bartłomiej Drągowski,pl  POL,GK,Fiorentina,23,1997,6.2,368,278,367,4,0,0,321,0,0,,0,0,247,1153,608,0,0,0,0,0,254,254,100.0,0
157,Denzel Dumfries,nl  NED,DF,Inter,25,1996,22.5,1125,49,232,399,562,134,984,16,31,51.6,18,1,678,3559,1935,82,25,20,29,31,854,704,82.4,130
158,Alfred Duncan,gh  GHA,MF,Fiorentina,28,1993,21.5,1110,22,187,642,346,40,1089,12,18,66.7,12,2,753,3621,2025,80,30,12,16,26,911,820,90.0,67
159,Paulo Dybala,ar  ARG,"FW,MF",Juventus,27,1993,22.9,1473,9,158,746,662,90,1359,34,62,54.8,38,2,1047,5085,2328,133,32,16,67,39,1353,1125,83.1,175
160,Edin Džeko,ba  BIH,FW,Inter,35,1986,27.4,1146,47,114,560,537,188,1120,19,39,48.7,23,4,699,3461,1741,96,37,22,62,42,1297,899,69.3,257
161,Tyronne Ebuehi,ng  NGA,DF,Venezia,25,1995,12.6,641,50,274,251,165,24,546,10,15,66.7,10,0,366,2071,1082,39,19,5,11,10,399,340,85.2,20
162,Éderson,br  BRA,MF,Salernitana,22,1999,12.7,582,24,137,338,168,29,580,19,40,47.5,22,5,404,2348,1277,53,28,7,21,20,430,372,86.5,44
163,Albin Ekdal,se  SWE,MF,Sampdoria,32,1989,18.2,922,53,290,540,148,22,885,14,20,70.0,15,2,526,2446,1096,34,13,1,8,13,544,510,93.8,22
164,Caleb Ekuban,gh  GHA,"FW,MF",Genoa,27,1994,19.1,705,18,79,369,303,87,689,23,45,51.1,28,3,463,2271,1084,53,20,15,58,44,804,495,61.6,148
165,Elif Elmas,mk  MKD,"FW,MF",Napoli,21,1999,18.0,1002,25,130,521,438,59,974,25,34,73.5,26,1,765,4429,2536,132,46,20,21,33,982,812,82.7,79
166,Martin Erlic,hr  CRO,DF,Spezia,23,1998,28.6,1364,292,881,501,45,32,1315,2,2,100.0,2,0,677,3554,1417,21,2,0,10,3,758,737,97.2,2
167,Gonzalo Escalante,ar  ARG,MF,Lazio,28,1993,0.1,10,2,6,3,1,0,9,0,0,,0,0,4,6,0,0,0,0,0,1,4,4,100.0,0
168,Diego Falcinelli,it  ITA,"FW,MF",Bologna,30,1991,0.7,46,2,6,20,24,11,46,1,3,33.3,2,0,32,124,91,4,0,0,5,5,48,34,70.8,9
169,Wladimiro Falcone,it  ITA,GK,Sampdoria,26,1995,9.5,393,373,392,1,0,0,297,0,0,,0,0,176,685,381,0,0,0,0,0,188,187,99.5,0
170,Paolo Faragò,it  ITA,MF,Cagliari,28,1993,0.2,16,0,6,5,7,4,16,1,1,100.0,1,0,9,48,40,1,1,0,0,1,12,8,66.7,1
171,Davide Faraoni,it  ITA,DF,Hellas Verona,29,1991,28.6,1721,102,467,772,540,58,1431,16,38,42.1,16,4,908,2842,1512,64,23,9,39,23,1066,920,86.3,47
172,Mohamed Fares,dz  ALG,"DF,FW",Genoa,25,1996,6.5,344,11,96,147,122,15,295,7,16,43.8,8,1,196,932,512,25,8,0,8,9,235,195,83.0,14
173,Diego Farias,br  BRA,"MF,FW",Cagliari,31,1990,0.7,38,0,3,14,22,2,37,2,2,100.0,2,0,29,171,66,4,0,1,1,0,32,29,90.6,3
174,Andrea Favilli,it  ITA,FW,Genoa,24,1997,0.4,13,2,3,6,5,3,11,0,1,0.0,0,0,9,26,4,0,0,0,1,2,16,8,50.0,5
175,Federico Fazio,ar  ARG,DF,Salernitana,34,1987,15.9,816,117,382,412,83,30,765,11,13,84.6,11,1,400,2694,1586,48,15,2,8,6,434,414,95.4,7
176,Luiz Felipe,it  ITA,DF,Lazio,24,1997,27.7,2082,330,1141,1030,46,8,2015,3,4,75.0,3,0,1338,6972,3542,62,9,0,3,7,1539,1522,98.9,2
177,Alex Ferrari,it  ITA,DF,Sampdoria,27,1994,18.3,1013,158,590,440,39,4,946,4,12,33.3,4,0,602,3130,1390,26,4,0,3,5,596,586,98.3,4
178,Salvador Ferrer,es  ESP,"DF,MF",Spezia,23,1998,16.6,919,72,306,448,220,9,798,5,8,62.5,5,0,491,2472,1399,53,21,3,11,12,555,499,89.9,26
179,Riccardo Fiamozzi,it  ITA,DF,Empoli,28,1993,6.9,447,24,148,228,99,3,366,2,8,25.0,4,1,240,1229,659,29,11,0,5,5,270,248,91.9,8
180,Luca Fiordilino,it  ITA,MF,Venezia,25,1996,7.3,383,27,134,197,68,12,375,3,7,42.9,4,0,248,1011,446,12,3,2,5,9,257,236,91.8,12
181,Vincenzo Fiorillo,it  ITA,GK,Salernitana,31,1990,1.0,34,33,34,0,0,0,22,0,0,,0,0,14,42,21,0,0,0,0,0,15,15,100.0,0
182,Alessandro Florenzi,it  ITA,"DF,FW",Milan,30,1991,12.8,923,32,258,493,235,19,804,7,11,63.6,8,1,564,2832,1634,74,23,4,5,4,636,585,92.0,29
183,Fernando Forestieri,it  ITA,"FW,MF",Udinese,31,1990,0.6,35,1,5,14,19,5,31,1,1,100.0,1,0,21,112,73,4,2,0,1,0,25,20,80.0,4
184,Francesco Forte,it  ITA,FW,Venezia,28,1993,4.7,125,3,11,70,50,18,118,2,3,66.7,2,0,63,245,119,8,2,2,7,5,183,80,43.7,22
185,Gianluca Frabotta,it  ITA,"DF,FW",Hellas Verona,22,1999,0.2,10,1,2,5,5,1,10,0,0,,0,0,6,85,63,1,1,0,0,0,5,5,100.0,0
186,Davide Frattesi,it  ITA,MF,Sassuolo,21,1999,31.7,1669,112,407,942,450,96,1640,34,57,59.6,37,3,1119,6058,3461,153,60,15,46,31,1351,1201,88.9,99
187,Morten Frendrup,dk  DEN,"DF,MF",Genoa,20,2001,7.7,455,15,118,253,100,5,382,4,5,80.0,4,0,205,1047,468,25,7,3,12,6,187,166,88.8,8
188,Remo Freuler,ch  SUI,MF,Atalanta,29,1992,26.3,1981,55,365,1156,597,45,1916,26,44,59.1,28,1,1379,7092,3526,158,58,5,26,28,1483,1399,94.3,57
189,Matteo Gabbia,it  ITA,DF,Milan,21,1999,6.0,453,52,265,198,7,3,438,0,0,,0,0,321,1398,715,8,1,0,0,1,342,338,98.8,0
190,Manolo Gabbiadini,it  ITA,"FW,MF",Sampdoria,29,1991,12.7,488,12,60,242,206,42,461,6,12,50.0,8,1,308,1524,711,38,10,5,26,14,532,351,66.0,58
191,Gianluca Gaetano,it  ITA,MF,Napoli,21,2000,0.2,16,0,6,7,4,0,16,0,0,,0,0,9,69,12,0,0,0,1,0,12,8,66.7,1
192,Luca Gagliano,it  ITA,"MF,DF",Cagliari,21,2000,0.1,7,0,1,3,3,1,7,0,1,0.0,0,0,5,20,2,0,0,0,0,0,8,5,62.5,1
193,Roberto Gagliardini,it  ITA,MF,Inter,27,1994,7.2,427,14,88,231,136,19,422,4,9,44.4,6,0,288,1460,708,35,7,3,4,11,342,311,90.9,22
194,Riccardo Gagliolo,se  SWE,DF,Salernitana,31,1990,12.6,643,98,324,282,73,12,603,4,7,57.1,4,0,311,1717,903,29,9,0,0,4,326,316,96.9,7
195,Nicolas Galazzi,it  ITA,DF,Venezia,20,2000,0.2,12,1,2,2,9,1,10,0,0,,0,0,7,39,22,1,1,0,1,1,11,7,63.6,2
196,Pablo Galdames Millán,cl  CHI,MF,Genoa,24,1996,11.4,565,22,102,342,144,16,530,7,18,38.9,7,1,348,1161,479,23,11,2,6,17,394,332,84.3,25
197,Luca Gemello,it  ITA,GK,Torino,21,2000,1.0,37,30,37,0,0,0,32,0,0,,0,0,22,111,75,0,0,0,0,0,21,21,100.0,0
198,Paolo Ghiglione,it  ITA,DF,Genoa,24,1997,6.7,445,31,136,204,126,8,365,5,12,41.7,5,0,228,988,584,28,15,1,13,6,264,233,88.3,10
199,Faouzi Ghoulam,dz  ALG,DF,Napoli,30,1991,3.7,308,13,84,150,102,2,269,0,1,0.0,0,0,205,1058,585,19,12,1,0,3,234,217,92.7,8
200,Sebastian Giovinco,it  ITA,MF,Sampdoria,34,1987,0.4,14,0,0,4,10,2,13,0,1,0.0,0,0,12,51,16,0,0,0,1,1,13,9,69.2,3
201,Olivier Giroud,fr  FRA,FW,Milan,34,1986,21.0,708,26,51,285,381,133,688,3,6,50.0,3,0,296,756,318,17,6,6,59,16,867,536,61.8,124
202,Diego Godín,uy  URU,DF,Cagliari,35,1986,9.1,541,103,329,215,24,15,525,9,10,90.0,9,0,309,1495,722,20,2,1,2,1,338,333,98.5,2
203,Cedric Gondo,ci  CIV,FW,Salernitana,24,1996,7.8,301,9,32,123,168,57,287,9,19,47.4,9,1,222,1043,524,30,8,6,39,20,420,220,52.4,86
204,Nicolás González,ar  ARG,FW,Fiorentina,23,1998,26.2,1368,11,132,663,704,145,1337,63,123,51.2,66,8,1010,5689,3198,161,59,29,82,57,1381,1089,78.9,200
205,Alberto Grassi,it  ITA,MF,Cagliari,26,1995,24.2,1342,84,368,839,214,28,1300,13,21,61.9,15,0,824,4204,1645,56,23,0,20,23,811,749,92.4,23
206,Koray Günter,de  GER,DF,Hellas Verona,26,1994,26.8,1539,274,850,747,39,16,1475,1,2,50.0,2,0,715,4890,2467,49,5,1,4,6,746,724,97.1,3
207,Albert Guðmundsson,is  ISL,"FW,MF",Genoa,24,1997,6.7,305,12,37,135,155,29,280,5,10,50.0,6,0,191,1133,570,31,12,9,22,12,264,199,75.4,44
208,Emmanuel Gyasi,gh  GHA,"FW,DF",Spezia,27,1994,33.7,1322,70,294,612,511,102,1290,33,57,57.9,36,7,981,4768,1966,91,31,17,71,57,1299,903,69.5,127
209,Norbert Gyömbér,sk  SVK,DF,Salernitana,29,1992,28.5,1363,234,754,570,100,18,1254,2,3,66.7,2,0,629,3830,1453,31,5,0,5,3,697,682,97.8,3
210,Nicolas Haas,ch  SUI,MF,Empoli,25,1996,11.1,601,26,143,298,186,18,592,2,5,40.0,2,0,389,1820,805,35,14,3,15,14,487,393,80.7,39
211,Samir Handanović,si  SVN,GK,Inter,37,1984,37.0,1335,1270,1333,2,1,1,1155,0,0,,0,0,818,3681,2423,0,0,0,1,0,897,893,99.6,0
212,Ridgeciano Haps,sr  SUR,DF,Venezia,28,1993,22.8,1134,96,445,503,241,19,959,14,16,87.5,14,0,594,3305,1965,80,29,6,25,10,633,558,88.2,38
213,Abdou Harroui,nl  NED,MF,Sassuolo,23,1998,5.0,369,10,76,209,107,14,365,1,6,16.7,4,0,265,1352,561,32,11,3,8,9,298,263,88.3,17
214,Hans Hateboer,nl  NED,DF,Atalanta,27,1994,15.4,989,38,199,431,426,48,867,8,13,61.5,8,1,656,3276,1870,85,30,9,17,11,797,702,88.1,60
215,Silvan Hefti,ch  SUI,DF,Genoa,23,1997,14.3,731,42,228,338,211,18,596,14,25,56.0,17,2,340,2057,1231,60,20,5,10,19,318,283,89.0,28
216,Liam Henderson,sct  SCO,MF,Empoli,25,1996,22.4,1027,35,155,445,496,76,954,3,10,30.0,4,2,646,3301,1505,84,27,7,19,20,872,692,79.4,128
217,Dalbert Henrique,br  BRA,"DF,MF",Cagliari,27,1993,23.1,1102,54,260,520,377,28,907,12,26,46.2,13,0,554,2512,1450,76,22,3,31,26,688,544,79.1,66
218,Matheus Henrique,br  BRA,MF,Sassuolo,23,1997,12.0,716,31,155,442,184,9,706,19,28,67.9,19,0,576,3076,1576,77,29,5,6,19,596,559,93.8,23
219,Thomas Henry,fr  FRA,FW,Venezia,26,1994,23.5,776,37,68,433,313,97,750,14,29,48.3,14,4,448,1766,767,44,14,9,78,59,1100,596,54.2,114
220,Theo Hernández,fr  FRA,DF,Milan,23,1997,30.1,2073,76,604,1056,630,68,1740,47,79,59.5,49,4,1364,8940,5839,193,73,25,37,31,1410,1288,91.3,84
221,Hernani,br  BRA,"MF,FW",Genoa,27,1994,7.6,349,16,71,206,92,14,331,6,11,54.5,7,1,189,919,392,23,7,3,11,16,283,210,74.2,21
222,Daan Heymans,be  BEL,"MF,FW",Venezia,22,1999,2.8,131,9,32,64,37,6,128,2,3,66.7,2,1,69,292,122,5,0,0,7,0,106,85,80.2,11
223,Aaron Hickey,sct  SCO,DF,Bologna,19,2002,31.3,1645,94,516,741,502,33,1384,28,55,50.9,35,2,1047,5375,2971,132,45,10,32,27,1125,981,87.2,76
224,Martin Hongla,cm  CMR,MF,Hellas Verona,23,1998,7.2,383,24,90,230,84,5,379,1,3,33.3,1,0,235,1199,437,23,7,2,5,10,249,223,89.6,8
225,Sydney van Hooijdonk,nl  NED,"FW,MF",Bologna,21,2000,0.4,23,0,2,11,14,1,23,1,1,100.0,1,0,15,62,1,0,0,0,3,1,29,20,69.0,3
226,Petko Hristov,bg  BUL,DF,Spezia,22,1999,13.9,748,137,451,319,16,5,714,2,3,66.7,2,0,413,1922,870,20,4,0,2,3,429,423,98.6,0
227,Elseid Hysaj,al  ALB,DF,Lazio,27,1994,22.5,1606,69,512,871,314,24,1450,15,32,46.9,16,5,1095,4494,1949,74,28,3,13,11,1153,1097,95.1,36
228,Roger Ibanez,br  BRA,DF,Roma,22,1998,32.1,2256,264,1185,1109,134,40,2158,12,17,70.6,12,0,1506,9071,5062,133,27,2,16,12,1542,1519,98.5,8
229,Zlatan Ibrahimović,se  SWE,FW,Milan,39,1981,11.3,556,14,17,233,330,92,537,2,9,22.2,3,1,329,1326,727,41,19,4,23,8,642,457,71.2,123
230,Igor,br  BRA,DF,Fiorentina,23,1998,24.9,1888,171,1010,990,39,14,1833,8,11,72.7,9,0,1302,7113,4133,77,12,0,4,7,1356,1345,99.2,0
231,Jonathan Ikone,fr  FRA,FW,Fiorentina,23,1998,7.2,369,6,33,187,186,27,367,16,27,59.3,18,0,306,1676,865,56,12,3,22,14,338,282,83.4,42
232,Ivan Ilić,rs  SRB,MF,Hellas Verona,20,2001,28.1,1671,76,373,1029,394,29,1578,22,39,56.4,25,1,1042,5836,2682,124,47,4,39,27,1169,1069,91.4,67
233,Josip Iličić,si  SVN,"FW,MF",Atalanta,33,1988,9.3,647,4,45,265,380,66,609,17,31,54.8,17,1,508,2771,1370,90,20,23,31,16,622,517,83.1,94
234,Ciro Immobile,it  ITA,FW,Lazio,31,1990,30.1,1251,23,112,538,667,223,1209,15,43,34.9,17,1,843,3866,1950,102,35,32,69,50,1581,1017,64.3,281
235,Lorenzo Insigne,it  ITA,FW,Napoli,30,1991,25.4,1806,18,205,822,924,128,1662,43,89,48.3,49,3,1315,7115,4407,235,66,42,38,33,1590,1402,88.2,165
236,Ardian Ismajli,al  ALB,DF,Empoli,24,1996,14.1,866,165,500,407,27,7,837,3,3,100.0,3,0,499,3569,2061,36,4,0,2,3,541,528,97.6,0
237,Armando Izzo,it  ITA,DF,Torino,29,1992,5.8,367,38,166,173,48,8,347,0,1,0.0,0,0,208,1194,563,21,7,0,1,1,224,218,97.3,3
238,Mato Jajalo,ba  BIH,MF,Udinese,33,1988,7.0,392,20,110,214,85,6,378,4,7,57.1,5,0,230,1060,520,19,2,1,8,6,241,225,93.4,10
239,Paweł Jaroszyński,pl  POL,DF,Salernitana,26,1994,5.7,285,31,130,100,66,2,231,1,3,33.3,1,0,140,740,364,11,3,0,3,2,139,129,92.8,6
240,Juan Jesus,br  BRA,DF,Napoli,30,1991,14.2,957,124,471,517,21,9,913,2,3,66.7,2,0,626,3471,1451,31,5,1,2,0,666,652,97.9,0
241,Dennis Johnsen,no  NOR,"FW,MF",Venezia,23,1998,16.1,522,12,85,201,287,63,520,25,67,37.3,27,6,401,2061,1307,54,19,14,56,27,620,379,61.1,120
242,Kaio Jorge,br  BRA,"MF,FW",Juventus,19,2002,1.3,62,2,8,26,31,10,62,1,2,50.0,1,0,42,140,32,3,1,1,5,3,85,49,57.6,17
243,Flavio Junior Bianchi,it  ITA,"FW,MF",Genoa,21,2000,3.5,128,0,12,81,44,12,126,3,5,60.0,3,0,79,343,113,8,3,2,9,11,129,89,69.0,23
244,Hamed Junior Traorè,ci  CIV,"FW,MF",Sassuolo,21,2000,19.7,1123,18,189,547,492,96,1067,49,95,51.6,58,7,915,5753,3414,172,53,39,41,47,943,813,86.2,118
245,Nikola Kalinić,hr  CRO,FW,Hellas Verona,33,1988,4.5,175,1,6,68,104,38,164,3,7,42.9,3,0,122,291,95,8,2,4,18,20,236,144,61.0,59
246,Yayah Kallon,sl  SLE,"FW,MF",Genoa,20,2001,7.1,290,6,37,111,162,36,290,13,19,68.4,13,0,221,1252,741,41,5,15,23,21,317,182,57.4,46
247,Pierre Kalulu,fr  FRA,DF,Milan,21,2000,21.6,1385,124,665,656,178,16,1302,3,9,33.3,4,1,877,5606,2642,67,24,1,16,8,887,864,97.4,17
248,Dimitrije Kamenović,rs  SRB,DF,Lazio,21,2000,0.5,27,3,13,14,2,1,24,0,0,,0,0,10,35,6,0,0,0,0,1,11,10,90.9,0
249,Rick Karsdorp,nl  NED,DF,Roma,26,1995,32.0,2010,73,572,938,615,43,1734,11,25,44.0,16,3,1285,5524,2745,120,45,8,16,7,1417,1319,93.1,77
250,Denso Kasius,nl  NED,DF,Bologna,18,2002,2.0,162,6,44,76,56,4,147,3,8,37.5,3,0,100,642,413,18,5,4,5,2,104,96,92.3,11
251,Grigoris Kastanos,cy  CYP,"MF,FW",Salernitana,23,1998,15.0,793,25,165,388,300,31,727,19,31,61.3,19,6,512,2627,1522,68,30,9,21,21,558,483,86.6,58
252,Moise Kean,it  ITA,FW,Juventus,21,2000,12.2,400,9,61,183,186,63,396,19,37,51.4,20,3,269,1237,670,29,9,13,49,26,504,304,60.3,83
253,Wajdi Kechrida,tn  TUN,"DF,MF",Salernitana,25,1995,10.6,422,26,116,184,156,18,376,3,5,60.0,3,1,259,1526,903,39,18,5,9,8,289,236,81.7,14
254,Dimitrios Keramitsis,gr  GRE,DF,Roma,17,2004,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0
255,Franck Kessié,ci  CIV,MF,Milan,24,1996,25.6,1600,60,382,920,389,58,1555,23,34,67.6,26,0,1080,5504,2467,96,28,5,31,31,1251,1118,89.4,69
256,Jakub Kiwior,pl  POL,MF,Spezia,21,2000,21.8,923,104,363,501,102,18,902,7,10,70.0,8,0,442,2119,814,21,5,0,5,8,505,469,92.9,4
257,Sofian Kiyine,ma  MAR,"MF,FW",Venezia,23,1997,13.8,712,22,175,394,239,19,656,52,71,73.2,55,1,547,3480,2035,88,35,10,21,42,529,454,85.8,28
258,Simon Kjær,dk  DEN,DF,Milan,32,1989,8.9,551,97,280,288,17,7,533,1,1,100.0,1,0,347,1750,939,19,1,0,1,1,372,367,98.7,0
259,Aleksandr Kokorin,ru  RUS,"FW,MF",Fiorentina,30,1991,0.6,35,0,2,19,15,3,34,2,3,66.7,2,0,26,99,16,2,0,1,6,0,50,31,62.0,8
260,Aleksandar Kolarov,rs  SRB,DF,Inter,35,1985,0.5,42,5,18,22,8,0,42,0,2,0.0,1,0,33,186,124,6,1,0,0,0,37,36,97.3,0
261,Teun Koopmeiners,nl  NED,MF,Atalanta,23,1998,23.6,1718,42,355,869,600,38,1589,25,37,67.6,29,1,1193,5653,2734,109,40,7,33,35,1305,1203,92.2,74
262,Kalidou Koulibaly,sn  SEN,DF,Napoli,30,1991,26.7,1876,273,962,964,59,19,1793,19,22,86.4,19,0,1197,6015,3352,57,12,2,10,6,1320,1302,98.6,10
263,Christos Kourfalidis,gr  GRE,"MF,DF",Cagliari,18,2002,0.2,15,1,1,8,8,1,15,0,0,,0,0,10,69,52,2,1,0,1,0,10,8,80.0,2
264,Viktor Kovalenko,ua  UKR,MF,Spezia,25,1996,14.7,733,17,154,416,210,20,701,5,15,33.3,5,1,493,2264,1051,52,18,1,18,27,583,497,85.2,48
265,Julian Kristoffersen,no  NOR,FW,Salernitana,24,1997,0.1,3,0,0,2,1,1,3,0,0,,0,0,0,0,0,0,0,0,0,0,4,2,50.0,0
266,Rade Krunić,ba  BIH,"MF,FW",Milan,27,1993,15.7,731,35,140,390,243,28,710,15,18,83.3,16,0,462,2197,924,37,15,1,23,7,566,473,83.6,71
267,Dejan Kulusevski,se  SWE,"FW,MF",Juventus,21,2000,8.6,389,5,61,171,195,48,384,12,27,44.4,15,0,294,1717,987,39,15,4,23,34,381,261,68.5,73
268,Marash Kumbulla,al  ALB,DF,Roma,21,2000,11.4,730,66,377,376,24,9,716,0,0,,0,0,491,2458,1481,28,2,0,1,4,508,502,98.8,1
269,Giorgos Kyriakopoulos,gr  GRE,"DF,FW",Sassuolo,25,1996,21.9,1525,96,547,624,469,35,1358,30,49,61.2,30,5,1080,6107,3356,168,42,16,17,19,1098,1027,93.5,55
270,Andrea La Mantia,it  ITA,FW,Empoli,30,1991,5.4,156,6,11,64,84,33,155,0,0,,0,0,75,262,79,6,1,1,14,8,212,123,58.0,35
271,Sam Lammers,nl  NED,FW,Atalanta,24,1997,0.4,29,0,0,13,17,3,29,0,1,0.0,0,0,18,44,15,1,1,0,3,2,41,26,63.4,9
272,Kevin Lasagna,it  ITA,"FW,MF",Hellas Verona,28,1992,13.2,474,13,45,208,256,71,457,12,20,60.0,14,2,295,1710,975,36,18,10,46,33,565,335,59.3,125
273,Darko Lazović,rs  SRB,DF,Hellas Verona,30,1990,30.7,1824,68,389,788,756,124,1562,31,63,49.2,33,12,1068,5479,3498,173,58,35,23,20,1285,1117,86.9,114
274,Manuel Lazzari,it  ITA,DF,Lazio,27,1993,18.5,1218,44,314,620,400,39,1045,30,55,54.5,34,5,850,5273,3563,166,56,18,22,14,877,800,91.2,54
275,Patrick Leal,us  USA,MF,Venezia,18,2003,0.0,4,0,3,1,0,0,4,0,0,,0,0,2,1,0,0,0,0,0,1,1,1,100.0,1
276,Rafael Leão,pt  POR,FW,Milan,22,1999,28.9,1201,10,76,556,744,196,1183,95,166,57.2,106,6,1022,7741,5133,267,98,70,70,54,1243,947,76.2,173
277,Lucas Leiva,br  BRA,MF,Lazio,34,1987,18.9,1410,79,386,924,140,0,1375,3,5,60.0,3,0,829,2334,1002,30,6,0,6,6,1039,991,95.4,5
278,Luca Lezzerini,it  ITA,GK,Venezia,26,1995,5.5,210,194,209,1,0,0,148,0,0,,0,0,94,307,164,0,0,0,0,0,80,80,100.0,0
279,Ben Lhassine Kone,ci  CIV,MF,Torino,21,2000,0.9,43,2,10,28,6,0,43,0,0,,0,0,24,126,56,3,1,0,1,0,25,25,100.0,0
280,Matthijs de Ligt,nl  NED,DF,Juventus,21,1999,29.7,1941,316,973,988,103,39,1883,2,5,40.0,3,0,1266,6270,2827,83,17,0,6,1,1366,1349,98.8,4
281,Anderson Lima,br  BRA,MF,Lazio,21,1999,0.7,48,0,14,29,8,1,48,0,1,0.0,0,0,34,122,52,0,0,0,2,0,38,37,97.4,5
282,Karol Linetty,pl  POL,"MF,FW",Torino,26,1995,10.0,381,5,50,177,174,30,369,4,11,36.4,5,1,244,968,501,28,12,4,27,10,357,254,71.1,38
283,Stanislav Lobotka,sk  SVK,MF,Napoli,26,1994,18.7,1566,45,323,1123,234,2,1551,11,13,84.6,13,0,1182,5997,2575,92,40,1,3,11,1298,1263,97.3,19
284,Manuel Locatelli,it  ITA,MF,Juventus,23,1998,24.0,1698,101,486,997,290,28,1637,16,20,80.0,16,2,1137,4056,1746,59,23,4,16,21,1268,1203,94.9,36
285,Maxime Lopez,fr  FRA,MF,Sassuolo,23,1997,32.6,2884,158,843,1803,462,27,2810,24,43,55.8,29,6,2123,12338,5907,211,66,9,29,28,2340,2257,96.5,40
286,Hirving Lozano,mx  MEX,FW,Napoli,26,1995,17.9,834,12,120,357,429,96,823,25,40,62.5,27,0,631,4229,2674,147,41,36,33,38,840,637,75.8,119
287,José Luis Palomino,ar  ARG,DF,Atalanta,31,1990,29.7,1994,213,919,1072,112,33,1935,2,4,50.0,2,0,1107,7283,3133,86,17,0,4,9,1095,1077,98.4,4
288,Saša Lukić,rs  SRB,MF,Torino,24,1996,33.1,2074,64,380,1295,548,41,1994,21,31,67.7,21,0,1428,8537,4401,221,69,10,38,11,1532,1394,91.0,61
289,Sebastiano Luperto,it  ITA,DF,Empoli,24,1996,21.8,1251,327,778,517,39,10,1158,1,2,50.0,1,0,662,4387,2420,45,13,0,4,3,715,700,97.9,4
290,Charalambos Lykogiannis,gr  GRE,DF,Cagliari,27,1993,20.2,999,91,364,414,274,17,796,10,19,52.6,11,1,493,2236,1253,49,20,1,30,16,571,496,86.9,28
291,Niki Mäenpää,fi  FIN,GK,Venezia,36,1985,16.5,573,510,569,4,0,0,380,0,0,,0,0,221,1129,620,0,0,0,0,2,215,214,99.5,0
292,Giulio Maggiore,it  ITA,MF,Spezia,23,1998,31.3,1515,63,393,848,382,54,1500,18,43,41.9,21,3,1008,4508,2421,88,46,8,51,42,1138,988,86.8,67
293,Francesco Magnanelli,it  ITA,MF,Sassuolo,36,1984,3.0,272,18,73,184,26,0,261,1,1,100.0,1,0,178,766,370,10,3,0,1,0,199,195,98.0,3
294,Mike Maignan,fr  FRA,GK,Milan,26,1995,32.0,1220,992,1213,8,0,0,1010,0,2,0.0,0,0,697,3934,2538,0,0,0,0,0,700,696,99.4,0
295,Ainsley Maitland-Niles,eng  ENG,DF,Roma,23,1997,5.4,376,15,108,157,128,7,310,3,5,60.0,4,0,214,1031,604,28,7,1,8,7,250,223,89.2,17
296,Jean-Victor Makengo,fr  FRA,MF,Udinese,23,1998,26.1,1100,38,246,639,322,42,1088,27,42,64.3,27,3,797,5224,2841,127,47,12,24,32,843,736,87.3,47
297,Nikola Maksimović,rs  SRB,DF,Genoa,29,1991,12.4,647,143,392,263,27,9,609,0,3,0.0,1,1,305,1858,986,19,3,0,1,3,329,323,98.2,0
298,Kévin Malcuit,ma  MAR,DF,Napoli,30,1991,3.2,195,15,77,75,54,5,171,2,4,50.0,2,0,115,665,378,18,1,1,4,4,132,120,90.9,9
299,Daniel Maldini,it  ITA,MF,Milan,19,2001,1.6,71,0,11,41,28,10,69,1,2,50.0,1,0,44,336,201,9,6,1,6,0,67,48,71.6,8
