,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh_Standard,SoT_Standard,SoT%_Standard,Sh/90_Standard,SoT/90_Standard,G/Sh_Standard,G/SoT_Standard,Dist_Standard,FK_Standard,PK_Performance,PKatt_Performance,xG_Expected,npxG_Expected,npxG/Sh_Expected,G-xG_Expected,np:G-xG_Expected
44,Alessandro Bastoni,it  ITA,DF,Inter,22,1999,25.7,1,9,2,22.2,0.35,0.08,0.11,0.50,19.0,0,0,0,0.5,0.5,0.06,+0.5,+0.5
45,Simone Bastoni,it  ITA,"MF,DF",Spezia,24,1996,25.4,3,28,6,21.4,1.10,0.24,0.11,0.50,22.8,0,0,0,1.7,1.7,0.06,+1.3,+1.3
46,Rodrigo Becão,br  BRA,DF,Udinese,25,1996,34.8,2,19,5,26.3,0.55,0.14,0.11,0.40,12.6,0,0,0,1.1,1.1,0.06,+0.9,+0.9
47,Valon Behrami,ch  SUI,MF,Genoa,36,1985,3.5,0,1,0,0.0,0.29,0.00,0.00,,13.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1
48,Vid Belec,si  SVN,GK,Salernitana,31,1990,21.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
49,Raoul Bellanova,it  ITA,DF,Cagliari,21,2000,27.7,1,23,5,21.7,0.83,0.18,0.04,0.20,15.0,0,0,0,1.8,1.8,0.08,-0.8,-0.8
50,Andrea Belotti,it  ITA,FW,Torino,27,1993,15.2,8,55,16,29.1,3.61,1.05,0.09,0.31,14.8,1,3,3,7.6,5.3,0.10,+0.4,-0.3
51,Filip Benković,hr  CRO,"DF,FW",Udinese,24,1997,0.1,0,1,1,100.0,11.25,11.25,0.00,0.00,6.3,0,0,0,0.1,0.1,0.08,-0.1,-0.1
52,Ismaël Bennacer,dz  ALG,MF,Milan,23,1997,16.9,2,16,6,37.5,0.94,0.35,0.13,0.33,22.6,2,0,0,0.8,0.8,0.05,+1.2,+1.2
53,Rodrigo Bentancur,uy  URU,MF,Juventus,24,1997,12.8,0,8,1,12.5,0.62,0.08,0.00,0.00,20.5,0,0,0,0.4,0.4,0.06,-0.4,-0.4
54,Alessandro Berardi,it  ITA,GK,Hellas Verona,30,1991,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
55,Domenico Berardi,it  ITA,FW,Sassuolo,26,1994,31.3,15,103,40,38.8,3.29,1.28,0.09,0.23,21.3,8,6,6,12.4,7.8,0.08,+2.6,+1.2
56,Bartosz Bereszyński,pl  POL,DF,Sampdoria,29,1992,32.7,0,6,1,16.7,0.18,0.03,0.00,0.00,14.3,0,0,0,0.7,0.7,0.11,-0.7,-0.7
57,Etrit Berisha,al  ALB,GK,Torino,32,1989,10.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
58,Federico Bernardeschi,it  ITA,"MF,FW",Juventus,27,1994,16.4,1,34,8,23.5,2.07,0.49,0.03,0.13,19.2,0,0,0,1.4,1.4,0.04,-0.4,-0.4
59,Nicolò Bertola,it  ITA,"MF,DF",Spezia,18,2003,0.4,0,1,1,100.0,2.57,2.57,0.00,0.00,33.4,0,0,0,0.0,0.0,0.01,0.0,0.0
60,Daniel Bessa,it  ITA,"MF,FW",Hellas Verona,28,1993,8.5,1,10,2,20.0,1.17,0.23,0.10,0.50,24.3,0,0,0,0.3,0.3,0.03,+0.7,+0.7
61,Beto,gw  GNB,FW,Udinese,23,1998,24.1,11,64,26,40.6,2.65,1.08,0.17,0.42,12.8,0,0,0,10.6,10.6,0.17,+0.4,+0.4
62,Luis Binks,eng  ENG,DF,Bologna,19,2001,7.2,0,2,0,0.0,0.28,0.00,0.00,,19.5,0,0,0,0.0,0.0,0.02,0.0,0.0
63,Cristiano Biraghi,it  ITA,DF,Fiorentina,28,1992,35.0,4,37,17,45.9,1.06,0.49,0.08,0.18,24.8,14,1,2,3.3,1.8,0.05,+0.7,+1.2
64,Davide Biraschi,it  ITA,DF,Genoa,27,1994,10.3,0,3,0,0.0,0.29,0.00,0.00,,24.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1
65,Bjarki Bjarkason,is  ISL,FW,Venezia,21,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
66,Luka Bogdan,hr  CRO,DF,Salernitana,25,1996,4.4,0,2,0,0.0,0.45,0.00,0.00,,14.2,0,0,0,0.0,0.0,0.02,0.0,0.0
67,Emil Bohinen,no  NOR,MF,Salernitana,22,1999,7.8,0,3,3,100.0,0.39,0.39,0.00,0.00,20.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1
68,Giacomo Bonaventura,it  ITA,MF,Fiorentina,31,1989,25.2,4,45,14,31.1,1.79,0.56,0.09,0.29,17.3,1,0,0,5.1,5.1,0.12,-1.1,-1.1
69,Federico Bonazzoli,it  ITA,"FW,MF",Salernitana,24,1997,20.7,10,56,20,35.7,2.70,0.96,0.14,0.40,17.0,1,2,2,7.4,5.9,0.11,+2.6,+2.1
70,Kevin Bonifazi,it  ITA,DF,Bologna,25,1996,13.4,0,9,0,0.0,0.67,0.00,0.00,,13.3,0,0,0,0.7,0.7,0.08,-0.7,-0.7
71,Leonardo Bonucci,it  ITA,DF,Juventus,34,1987,22.3,5,14,3,21.4,0.63,0.13,0.14,0.67,9.5,0,3,3,4.9,2.6,0.19,+0.1,-0.6
72,Mehdi Bourabia,ma  MAR,MF,Spezia,29,1991,3.1,1,1,1,100.0,0.32,0.32,1.00,1.00,26.0,0,0,0,0.0,0.0,0.04,+1.0,+1.0
73,Edoardo Bove,it  ITA,"MF,FW",Roma,19,2002,0.8,1,1,1,100.0,1.32,1.32,1.00,1.00,17.2,0,0,0,0.0,0.0,0.01,+1.0,+1.0
74,Josip Brekalo,hr  CRO,"FW,MF",Torino,23,1998,25.4,7,44,17,38.6,1.73,0.67,0.16,0.41,18.6,2,0,0,4.7,4.7,0.11,+2.3,+2.3
75,Gleison Bremer,br  BRA,DF,Torino,24,1997,32.1,3,28,10,35.7,0.87,0.31,0.11,0.30,9.1,0,0,0,4.1,4.1,0.16,-1.1,-1.1
76,Marcelo Brozović,hr  CRO,MF,Inter,28,1992,32.6,2,32,13,40.6,0.98,0.40,0.06,0.15,20.7,0,0,0,1.2,1.2,0.04,+0.8,+0.8
77,Aleksander Buksa,pl  POL,FW,Genoa,18,2003,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
78,Alessandro Buongiorno,it  ITA,DF,Torino,22,1999,13.1,0,5,1,20.0,0.38,0.08,0.00,0.00,7.6,0,0,0,0.5,0.5,0.11,-0.5,-0.5
79,Gianluca Busio,us  USA,MF,Venezia,19,2002,21.7,1,14,5,35.7,0.65,0.23,0.07,0.20,19.3,1,0,0,1.0,1.0,0.07,0.0,0.0
80,Jovane Cabral,cv  CPV,FW,Lazio,23,1998,2.1,1,6,1,16.7,2.84,0.47,0.17,1.00,14.4,0,0,0,0.9,0.9,0.15,+0.1,+0.1
81,Liberato Cacace,nz  NZL,DF,Empoli,20,2000,5.2,0,1,0,0.0,0.19,0.00,0.00,,13.0,0,0,0,0.0,0.0,0.03,0.0,0.0
82,Martín Cáceres,uy  URU,DF,Cagliari,34,1987,9.2,1,7,1,14.3,0.76,0.11,0.14,1.00,18.4,0,0,0,0.3,0.3,0.04,+0.7,+0.7
83,Davide Calabria,it  ITA,DF,Milan,24,1996,23.5,2,36,8,22.2,1.53,0.34,0.06,0.25,20.2,0,0,0,3.2,3.2,0.09,-1.2,-1.2
84,Mattia Caldara,it  ITA,DF,Venezia,27,1994,30.0,1,16,7,43.8,0.53,0.23,0.06,0.14,13.7,0,0,0,1.7,1.7,0.10,-0.7,-0.7
85,Hakan Çalhanoğlu,tr  TUR,MF,Inter,27,1994,27.6,7,63,15,23.8,2.29,0.54,0.06,0.27,22.9,9,3,3,6.5,3.9,0.06,+0.5,+0.1
86,José Callejón,es  ESP,FW,Fiorentina,34,1987,14.4,1,17,6,35.3,1.18,0.42,0.06,0.17,14.6,1,0,0,1.7,1.7,0.10,-0.7,-0.7
87,Andrea Cambiaso,it  ITA,DF,Genoa,21,2000,19.9,1,13,5,38.5,0.65,0.25,0.08,0.20,19.9,0,0,0,0.7,0.7,0.06,+0.3,+0.3
88,Matteo Cancellieri,it  ITA,"MF,DF",Hellas Verona,19,2002,2.5,1,4,1,25.0,1.59,0.40,0.25,1.00,20.4,0,0,0,0.2,0.2,0.05,+0.8,+0.8
89,Antonio Candreva,it  ITA,"MF,FW",Sampdoria,34,1987,34.7,7,72,20,27.8,2.08,0.58,0.08,0.30,21.8,4,1,2,6.0,4.5,0.06,+1.0,+1.5
90,Leonardo Capezzi,it  ITA,MF,Salernitana,26,1995,1.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
91,Gianluca Caprari,it  ITA,"FW,MF",Hellas Verona,28,1993,30.4,12,65,26,40.0,2.14,0.85,0.15,0.38,18.1,4,2,2,7.3,5.7,0.09,+4.7,+4.3
92,Andrea Carboni,it  ITA,DF,Cagliari,20,2001,24.6,0,10,0,0.0,0.41,0.00,0.00,,12.4,0,0,0,0.6,0.6,0.06,-0.6,-0.6
93,Nicolò Casale,it  ITA,DF,Hellas Verona,23,1998,28.7,0,11,0,0.0,0.38,0.00,0.00,,12.0,0,0,0,0.7,0.7,0.07,-0.7,-0.7
94,Francesco Cassata,it  ITA,MF,Genoa,24,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
95,Samu Castillejo,es  ESP,"FW,MF",Milan,26,1995,1.4,0,2,0,0.0,1.44,0.00,0.00,,12.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1
96,Gaetano Castrovilli,it  ITA,MF,Fiorentina,24,1997,15.5,1,16,2,12.5,1.04,0.13,0.06,0.50,16.7,1,0,0,1.2,1.2,0.07,-0.2,-0.2
97,Danilo Cataldi,it  ITA,MF,Lazio,26,1994,19.0,1,12,4,33.3,0.63,0.21,0.08,0.25,25.9,3,0,0,0.4,0.4,0.03,+0.6,+0.6
98,Pietro Ceccaroni,it  ITA,DF,Venezia,25,1995,34.7,2,19,6,31.6,0.55,0.17,0.11,0.33,10.7,0,0,0,2.1,2.1,0.11,-0.1,-0.1
99,Federico Ceccherini,it  ITA,DF,Hellas Verona,29,1992,26.2,1,11,2,18.2,0.42,0.08,0.09,0.50,9.6,0,0,0,1.8,1.8,0.17,-0.8,-0.8
100,Emil Ceide,no  NOR,"FW,DF",Sassuolo,19,2001,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
101,Luca Ceppitelli,it  ITA,DF,Cagliari,31,1989,16.1,1,7,1,14.3,0.44,0.06,0.14,1.00,9.2,0,0,0,0.6,0.6,0.08,+0.4,+0.4
102,Damir Ceter,co  COL,FW,Cagliari,23,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
103,Julian Chabot,de  GER,DF,Sampdoria,23,1998,5.4,0,3,1,33.3,0.55,0.18,0.00,0.00,10.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1
104,Giorgio Chiellini,it  ITA,DF,Juventus,36,1984,15.0,0,4,0,0.0,0.27,0.00,0.00,,10.6,0,0,0,0.6,0.6,0.15,-0.6,-0.6
105,Federico Chiesa,it  ITA,"MF,FW",Juventus,23,1997,9.6,2,28,9,32.1,2.92,0.94,0.07,0.22,17.2,0,0,0,2.3,2.3,0.08,-0.3,-0.3
106,Vlad Chiricheș,ro  ROU,DF,Sassuolo,31,1989,25.6,0,9,2,22.2,0.35,0.08,0.00,0.00,14.4,0,0,0,0.7,0.7,0.07,-0.7,-0.7
107,Riccardo Ciervo,it  ITA,"MF,DF",Sampdoria,19,2002,2.5,0,3,1,33.3,1.19,0.40,0.00,0.00,22.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1
108,Moustapha Cissé,gn  GUI,FW,Atalanta,17,2003,0.4,1,3,1,33.3,7.11,2.37,0.33,1.00,10.1,0,0,0,0.5,0.5,0.17,+0.5,+0.5
109,Giorgio Cittadini,it  ITA,DF,Atalanta,19,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
110,Ebrima Colley,gm  GAM,"FW,MF",Spezia,21,2000,4.4,0,12,5,41.7,2.74,1.14,0.00,0.00,20.5,0,0,0,0.7,0.7,0.06,-0.7,-0.7
111,Omar Colley,gm  GAM,DF,Sampdoria,28,1992,30.5,0,11,1,9.1,0.36,0.03,0.00,0.00,9.5,0,0,0,1.4,1.4,0.13,-1.4,-1.4
112,Andrea Consigli,it  ITA,GK,Sassuolo,34,1987,36.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
113,Diego Coppola,it  ITA,DF,Hellas Verona,17,2003,2.8,0,1,0,0.0,0.36,0.00,0.00,,7.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1
114,Joaquín Correa,ar  ARG,FW,Inter,26,1994,11.4,6,35,16,45.7,3.07,1.40,0.17,0.38,12.8,0,0,0,4.8,4.8,0.14,+1.2,+1.2
115,Lassana Coulibaly,ml  MLI,MF,Salernitana,25,1996,25.9,0,22,7,31.8,0.85,0.27,0.00,0.00,23.9,0,0,0,0.9,0.9,0.04,-0.9,-0.9
116,Mamadou Coulibaly,sn  SEN,MF,Salernitana,22,1999,9.0,2,10,4,40.0,1.11,0.45,0.20,0.50,18.2,0,0,0,1.2,1.2,0.12,+0.8,+0.8
117,Alessio Cragno,it  ITA,GK,Cagliari,27,1994,35.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
118,Domenico Criscito,it  ITA,DF,Genoa,34,1986,18.0,6,17,0,0.0,0.95,0.00,0.00,,31.4,0,6,7,5.6,0.3,0.02,+0.4,-0.3
119,Bryan Cristante,it  ITA,MF,Roma,26,1995,29.8,2,39,5,12.8,1.31,0.17,0.05,0.40,15.1,0,0,0,2.3,2.3,0.06,-0.3,-0.3
120,Domen Črnigoj,si  SVN,"MF,DF",Venezia,25,1995,20.9,3,33,12,36.4,1.58,0.57,0.09,0.25,22.2,0,0,0,2.3,2.3,0.07,+0.7,+0.7
121,Giovanni Crociata,it  ITA,FW,Empoli,23,1997,0.2,0,1,0,0.0,6.00,0.00,0.00,,10.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1
122,Juan Cuadrado,co  COL,"DF,MF",Juventus,33,1988,27.6,4,36,13,36.1,1.30,0.47,0.11,0.31,21.1,5,0,0,2.0,2.0,0.06,+2.0,+2.0
123,Mickaël Cuisance,fr  FRA,MF,Venezia,21,1999,10.2,0,6,1,16.7,0.59,0.10,0.00,0.00,20.3,2,0,0,0.5,0.5,0.09,-0.5,-0.5
124,Patrick Cutrone,it  ITA,FW,Empoli,23,1998,15.6,3,51,15,29.4,3.28,0.96,0.06,0.20,15.2,0,0,0,4.7,4.7,0.09,-1.7,-1.7
125,Danilo D'Ambrosio,it  ITA,DF,Inter,32,1988,11.1,1,14,3,21.4,1.26,0.27,0.07,0.33,9.0,0,0,0,1.9,1.9,0.14,-0.9,-0.9
126,Mikkel Damsgaard,dk  DEN,"MF,FW",Sampdoria,21,2000,6.4,0,11,2,18.2,1.71,0.31,0.00,0.00,19.1,1,0,0,0.7,0.7,0.07,-0.7,-0.7
127,Danilo,br  BRA,"DF,MF",Juventus,30,1991,21.0,1,14,3,21.4,0.67,0.14,0.07,0.33,19.0,0,0,0,1.2,1.2,0.09,-0.2,-0.2
128,Ebrima Darboe,gm  GAM,MF,Roma,20,2001,0.7,0,1,0,0.0,1.43,0.00,0.00,,17.0,0,0,0,0.0,0.0,0.03,0.0,0.0
129,Matteo Darmian,it  ITA,DF,Inter,31,1989,16.7,2,8,4,50.0,0.48,0.24,0.25,0.50,16.0,0,0,0,0.9,0.9,0.11,+1.1,+1.1
130,Paweł Dawidowicz,pl  POL,DF,Hellas Verona,26,1995,13.3,0,5,0,0.0,0.38,0.00,0.00,,9.5,0,0,0,0.4,0.4,0.07,-0.4,-0.4
131,Sebastien De Maio,fr  FRA,DF,Udinese,34,1987,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
132,Tommaso De Nipoti,it  ITA,MF,Atalanta,18,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
133,Mattia De Sciglio,it  ITA,DF,Juventus,28,1992,13.0,1,6,2,33.3,0.46,0.15,0.17,0.50,22.4,0,0,0,0.2,0.2,0.04,+0.8,+0.8
134,Lorenzo De Silvestri,it  ITA,DF,Bologna,33,1988,25.5,3,16,6,37.5,0.63,0.24,0.19,0.50,9.7,0,0,0,2.0,2.0,0.12,+1.0,+1.0
135,Grégoire Defrel,mq  MTQ,FW,Sassuolo,30,1991,15.1,2,27,10,37.0,1.78,0.66,0.07,0.20,13.1,0,0,0,3.9,3.9,0.15,-1.9,-1.9
136,Alessandro Deiola,it  ITA,MF,Cagliari,25,1995,23.7,4,26,11,42.3,1.10,0.47,0.15,0.36,18.9,0,0,0,2.3,2.3,0.09,+1.7,+1.7
137,Filippo Delli Carri,it  ITA,DF,Salernitana,22,1999,3.7,0,4,2,50.0,1.08,0.54,0.00,0.00,14.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1
138,Merih Demiral,tr  TUR,DF,Atalanta,23,1998,21.3,1,25,6,24.0,1.17,0.28,0.04,0.17,9.0,0,0,0,2.2,2.2,0.09,-1.2,-1.2
139,Diego Demme,de  GER,MF,Napoli,29,1991,7.7,1,2,1,50.0,0.26,0.13,0.50,1.00,13.0,0,0,0,0.3,0.3,0.14,+0.7,+0.7
140,Mattia Destro,it  ITA,FW,Genoa,30,1991,19.4,9,55,21,38.2,2.84,1.08,0.16,0.43,13.1,0,0,0,7.7,7.7,0.14,+1.3,+1.3
141,Gerard Deulofeu,es  ESP,"FW,MF",Udinese,27,1994,29.1,13,76,33,43.4,2.61,1.14,0.16,0.36,17.4,13,1,1,8.5,7.8,0.10,+4.5,+4.2
142,Jacopo Dezi,it  ITA,MF,Venezia,29,1992,0.2,0,1,0,0.0,5.63,0.00,0.00,,21.4,0,0,0,0.0,0.0,0.04,0.0,0.0
143,Samuel Di Carmine,it  ITA,FW,Hellas Verona,32,1988,0.4,0,1,0,0.0,2.50,0.00,0.00,,16.8,0,0,0,0.0,0.0,0.03,0.0,0.0
144,Federico Di Francesco,it  ITA,"FW,MF",Empoli,27,1994,15.2,5,25,8,32.0,1.65,0.53,0.20,0.63,17.0,0,0,0,2.4,2.4,0.10,+2.6,+2.6
145,Giovanni Di Lorenzo,it  ITA,DF,Napoli,27,1993,31.9,1,20,5,25.0,0.63,0.16,0.05,0.20,11.5,0,0,0,1.2,1.2,0.06,-0.2,-0.2
146,Francesco Di Mariano,it  ITA,FW,Venezia,25,1996,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
147,Francesco Di Tacchio,it  ITA,MF,Salernitana,31,1990,13.9,0,14,1,7.1,1.00,0.07,0.00,0.00,23.4,1,0,0,0.4,0.4,0.03,-0.4,-0.4
148,Amadou Diawara,gn  GUI,MF,Roma,24,1997,1.9,0,1,0,0.0,0.53,0.00,0.00,,22.4,0,0,0,0.0,0.0,0.01,0.0,0.0
149,Brahim Díaz,es  ESP,MF,Milan,21,1999,20.6,3,30,6,20.0,1.46,0.29,0.10,0.50,16.8,0,0,0,4.7,4.7,0.16,-1.7,-1.7
150,Mitchell Dijks,nl  NED,DF,Bologna,28,1993,7.7,0,5,0,0.0,0.65,0.00,0.00,,13.0,0,0,0,0.6,0.6,0.12,-0.6,-0.6
151,Federico Dimarco,it  ITA,DF,Inter,23,1997,15.9,2,38,17,44.7,2.39,1.07,0.05,0.12,19.5,3,0,1,3.5,2.7,0.07,-1.5,-0.7
152,Filippo Distefano,it  ITA,FW,Fiorentina,17,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
153,Koffi Djidji,ci  CIV,DF,Torino,28,1992,19.3,0,10,3,30.0,0.52,0.16,0.00,0.00,17.6,0,0,0,0.5,0.5,0.05,-0.5,-0.5
154,Berat Djimsiti,al  ALB,DF,Atalanta,28,1993,25.1,1,18,3,16.7,0.72,0.12,0.06,0.33,12.1,0,0,0,1.8,1.8,0.10,-0.8,-0.8
155,Nicolás Domínguez,ar  ARG,MF,Bologna,23,1998,22.4,0,22,4,18.2,0.98,0.18,0.00,0.00,15.3,0,0,0,1.6,1.6,0.07,-1.6,-1.6
156,Bartłomiej Drągowski,pl  POL,GK,Fiorentina,23,1997,6.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
157,Denzel Dumfries,nl  NED,DF,Inter,25,1996,22.5,5,39,17,43.6,1.73,0.75,0.13,0.29,10.9,0,0,0,5.8,5.8,0.15,-0.8,-0.8
158,Alfred Duncan,gh  GHA,MF,Fiorentina,28,1993,21.5,2,11,3,27.3,0.51,0.14,0.18,0.67,18.7,0,0,0,1.3,1.3,0.12,+0.7,+0.7
159,Paulo Dybala,ar  ARG,"FW,MF",Juventus,27,1993,22.9,10,98,37,37.8,4.28,1.62,0.09,0.24,21.9,11,1,2,8.1,6.6,0.07,+1.9,+2.4
160,Edin Džeko,ba  BIH,FW,Inter,35,1986,27.4,13,87,35,40.2,3.17,1.28,0.15,0.37,10.6,0,0,0,13.2,13.2,0.15,-0.2,-0.2
161,Tyronne Ebuehi,ng  NGA,DF,Venezia,25,1995,12.6,0,8,1,12.5,0.63,0.08,0.00,0.00,16.0,0,0,0,0.5,0.5,0.06,-0.5,-0.5
162,Éderson,br  BRA,MF,Salernitana,22,1999,12.7,2,22,8,36.4,1.73,0.63,0.09,0.25,19.0,0,0,0,1.7,1.7,0.08,+0.3,+0.3
163,Albin Ekdal,se  SWE,MF,Sampdoria,32,1989,18.2,1,14,2,14.3,0.77,0.11,0.07,0.50,13.8,0,0,0,0.7,0.7,0.05,+0.3,+0.3
164,Caleb Ekuban,gh  GHA,"FW,MF",Genoa,27,1994,19.1,1,39,7,17.9,2.05,0.37,0.03,0.14,13.9,0,0,0,3.8,3.8,0.10,-2.8,-2.8
165,Elif Elmas,mk  MKD,"FW,MF",Napoli,21,1999,18.0,3,32,12,37.5,1.78,0.67,0.09,0.25,17.5,0,0,0,2.4,2.4,0.08,+0.6,+0.6
166,Martin Erlic,hr  CRO,DF,Spezia,23,1998,28.6,2,15,3,20.0,0.52,0.10,0.13,0.67,9.4,0,0,0,2.1,2.1,0.14,-0.1,-0.1
167,Gonzalo Escalante,ar  ARG,MF,Lazio,28,1993,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
168,Diego Falcinelli,it  ITA,"FW,MF",Bologna,30,1991,0.7,0,5,0,0.0,6.82,0.00,0.00,,14.4,0,0,0,0.4,0.4,0.08,-0.4,-0.4
169,Wladimiro Falcone,it  ITA,GK,Sampdoria,26,1995,9.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
170,Paolo Faragò,it  ITA,MF,Cagliari,28,1993,0.2,0,2,1,50.0,11.25,5.63,0.00,0.00,12.7,0,0,0,0.5,0.5,0.27,-0.5,-0.5
171,Davide Faraoni,it  ITA,DF,Hellas Verona,29,1991,28.6,4,29,9,31.0,1.01,0.31,0.14,0.44,14.0,0,0,0,2.7,2.7,0.09,+1.3,+1.3
172,Mohamed Fares,dz  ALG,"DF,FW",Genoa,25,1996,6.5,2,13,3,23.1,1.99,0.46,0.15,0.67,12.9,0,0,0,1.1,1.1,0.08,+0.9,+0.9
173,Diego Farias,br  BRA,"MF,FW",Cagliari,31,1990,0.7,0,1,0,0.0,1.36,0.00,0.00,,21.6,0,0,0,0.0,0.0,0.04,0.0,0.0
174,Andrea Favilli,it  ITA,FW,Genoa,24,1997,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
175,Federico Fazio,ar  ARG,DF,Salernitana,34,1987,15.9,1,16,3,18.8,1.00,0.19,0.06,0.33,12.3,0,0,0,1.2,1.2,0.07,-0.2,-0.2
176,Luiz Felipe,it  ITA,DF,Lazio,24,1997,27.7,0,5,1,20.0,0.18,0.04,0.00,0.00,12.0,0,0,0,0.3,0.3,0.05,-0.3,-0.3
177,Alex Ferrari,it  ITA,DF,Sampdoria,27,1994,18.3,1,4,1,25.0,0.22,0.05,0.25,1.00,17.3,0,0,0,0.5,0.5,0.11,+0.5,+0.5
178,Salvador Ferrer,es  ESP,"DF,MF",Spezia,23,1998,16.6,0,6,1,16.7,0.36,0.06,0.00,0.00,23.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2
179,Riccardo Fiamozzi,it  ITA,DF,Empoli,28,1993,6.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
180,Luca Fiordilino,it  ITA,MF,Venezia,25,1996,7.3,0,3,1,33.3,0.41,0.14,0.00,0.00,18.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2
181,Vincenzo Fiorillo,it  ITA,GK,Salernitana,31,1990,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
182,Alessandro Florenzi,it  ITA,"DF,FW",Milan,30,1991,12.8,2,22,6,27.3,1.72,0.47,0.09,0.33,24.0,2,0,0,0.7,0.7,0.03,+1.3,+1.3
183,Fernando Forestieri,it  ITA,"FW,MF",Udinese,31,1990,0.6,2,3,2,66.7,4.66,3.10,0.67,1.00,13.2,1,0,0,1.0,1.0,0.32,+1.0,+1.0
184,Francesco Forte,it  ITA,FW,Venezia,28,1993,4.7,1,11,2,18.2,2.35,0.43,0.09,0.50,9.9,0,0,0,1.0,1.0,0.09,0.0,0.0
185,Gianluca Frabotta,it  ITA,"DF,FW",Hellas Verona,22,1999,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
186,Davide Frattesi,it  ITA,MF,Sassuolo,21,1999,31.7,4,66,19,28.8,2.08,0.60,0.06,0.21,16.5,0,0,0,6.6,6.6,0.10,-2.6,-2.6
187,Morten Frendrup,dk  DEN,"DF,MF",Genoa,20,2001,7.7,0,4,2,50.0,0.52,0.26,0.00,0.00,19.4,0,0,0,0.5,0.5,0.13,-0.5,-0.5
188,Remo Freuler,ch  SUI,MF,Atalanta,29,1992,26.3,1,20,6,30.0,0.76,0.23,0.05,0.17,20.0,0,0,0,1.5,1.5,0.08,-0.5,-0.5
189,Matteo Gabbia,it  ITA,DF,Milan,21,1999,6.0,0,1,0,0.0,0.17,0.00,0.00,,3.2,0,0,0,0.1,0.1,0.11,-0.1,-0.1
190,Manolo Gabbiadini,it  ITA,"FW,MF",Sampdoria,29,1991,12.7,6,44,21,47.7,3.47,1.66,0.14,0.29,18.4,3,0,0,3.9,3.9,0.09,+2.1,+2.1
191,Gianluca Gaetano,it  ITA,MF,Napoli,21,2000,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
192,Luca Gagliano,it  ITA,"MF,DF",Cagliari,21,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
