,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live_Pass Types,Dead_Pass Types,FK_Pass Types,TB_Pass Types,Press_Pass Types,Sw_Pass Types,Crs_Pass Types,CK_Pass Types,In_Corner Kicks,Out_Corner Kicks,Str_Corner Kicks,Ground_Height,Low_Height,High_Height,Left_Body Parts,Right_Body Parts,Head_Body Parts,TI_Body Parts,Other_Body Parts,Cmp,Off_Outcomes,Out_Outcomes,Int_Outcomes,Blocks_Outcomes
154,Berat Djimsiti,al  ALB,DF,Atalanta,28,1993,25.1,1427,1342,85,42,1,160,30,10,0,0,0,0,1038,156,233,344,928,62,43,5,1213,3,24,36,23
155,Nicolás Domínguez,ar  ARG,MF,Bologna,23,1998,22.4,1196,1140,56,39,3,176,40,9,0,0,0,0,787,189,220,231,872,65,3,3,982,3,17,42,28
156,Bartłomiej Drągowski,pl  POL,GK,Fiorentina,23,1997,6.2,344,297,47,8,0,22,14,0,0,0,0,0,212,15,117,35,280,0,0,23,271,1,13,2,1
157,Denzel Dumfries,nl  NED,DF,Inter,25,1996,22.5,864,720,144,1,0,129,13,52,0,0,0,0,528,180,156,95,540,47,143,3,647,4,4,35,35
158,Alfred Duncan,gh  GHA,MF,Fiorentina,28,1993,21.5,950,928,22,11,5,126,51,29,3,1,0,0,677,123,150,849,48,28,8,3,751,6,20,43,36
159,Paulo Dybala,ar  ARG,"FW,MF",Juventus,27,1993,22.9,1130,1019,111,27,1,168,66,33,40,11,19,1,814,155,161,982,100,21,7,16,916,4,15,40,28
160,Edin Džeko,ba  BIH,FW,Inter,35,1986,27.4,814,786,28,1,1,233,32,37,0,0,0,0,499,149,166,179,506,44,2,20,577,2,15,55,37
161,Tyronne Ebuehi,ng  NGA,DF,Venezia,25,1995,12.6,508,410,98,4,0,86,4,20,0,0,0,0,302,114,92,49,335,18,94,1,397,0,9,12,27
162,Éderson,br  BRA,MF,Salernitana,22,1999,12.7,371,368,3,3,2,89,13,6,0,0,0,0,292,34,45,38,311,12,0,2,303,1,5,13,15
163,Albin Ekdal,se  SWE,MF,Sampdoria,32,1989,18.2,721,672,49,47,0,126,11,1,0,0,0,0,481,115,125,77,568,51,2,3,583,3,5,20,16
164,Caleb Ekuban,gh  GHA,"FW,MF",Genoa,27,1994,19.1,434,417,17,1,2,136,4,11,0,0,0,0,303,76,55,81,286,22,1,14,302,0,8,37,20
165,Elif Elmas,mk  MKD,"FW,MF",Napoli,21,1999,18.0,824,794,30,7,0,107,13,8,9,3,2,0,687,89,48,137,662,11,7,1,715,4,7,29,14
166,Martin Erlic,hr  CRO,DF,Spezia,23,1998,28.6,1048,997,51,46,1,117,35,3,0,0,0,0,712,103,233,136,787,84,1,2,855,4,34,17,5
167,Gonzalo Escalante,ar  ARG,MF,Lazio,28,1993,0.1,5,4,1,1,0,2,0,0,0,0,0,0,3,1,1,0,5,0,0,0,4,0,0,0,0
168,Diego Falcinelli,it  ITA,"FW,MF",Bologna,30,1991,0.7,21,20,1,1,0,10,1,0,0,0,0,0,14,3,4,7,9,2,0,0,13,0,0,1,0
169,Wladimiro Falcone,it  ITA,GK,Sampdoria,26,1995,9.5,358,262,96,22,0,37,7,0,0,0,0,0,165,9,184,36,259,1,0,44,250,1,6,1,1
170,Paolo Faragò,it  ITA,MF,Cagliari,28,1993,0.2,8,8,0,0,0,2,0,0,0,0,0,0,5,1,2,0,6,1,0,0,7,0,0,0,0
171,Davide Faraoni,it  ITA,DF,Hellas Verona,29,1991,28.6,1369,1073,296,18,3,166,40,72,0,0,0,0,560,363,446,145,855,59,278,2,959,12,50,60,52
172,Mohamed Fares,dz  ALG,"DF,FW",Genoa,25,1996,6.5,258,209,49,5,0,47,14,19,0,0,0,0,129,65,64,175,23,9,44,1,178,5,3,10,15
173,Diego Farias,br  BRA,"MF,FW",Cagliari,31,1990,0.7,35,34,1,0,0,7,1,2,0,0,0,0,25,3,7,6,26,0,1,0,29,0,1,1,2
174,Andrea Favilli,it  ITA,FW,Genoa,24,1997,0.4,6,4,2,0,0,1,0,0,0,0,0,0,6,0,0,5,1,0,0,0,5,0,0,1,0
175,Federico Fazio,ar  ARG,DF,Salernitana,34,1987,15.9,625,573,52,34,0,105,13,5,0,0,0,0,421,72,132,138,388,46,18,2,518,2,4,14,9
176,Luiz Felipe,it  ITA,DF,Lazio,24,1997,27.7,1818,1747,71,56,0,134,37,2,0,0,0,0,1549,130,139,184,1535,52,11,4,1673,3,9,30,12
177,Alex Ferrari,it  ITA,DF,Sampdoria,27,1994,18.3,813,740,73,47,0,101,10,4,0,0,0,0,605,80,128,166,579,28,22,2,688,2,16,20,16
178,Salvador Ferrer,es  ESP,"DF,MF",Spezia,23,1998,16.6,754,629,125,12,0,98,26,33,3,1,2,0,415,161,178,54,535,32,110,2,588,1,9,34,26
179,Riccardo Fiamozzi,it  ITA,DF,Empoli,28,1993,6.9,388,303,85,5,3,34,15,12,1,1,0,0,213,84,91,26,279,3,79,0,292,0,6,20,20
180,Luca Fiordilino,it  ITA,MF,Venezia,25,1996,7.3,295,284,11,7,0,35,10,5,2,0,0,0,228,28,39,12,266,9,1,2,251,1,4,10,6
181,Vincenzo Fiorillo,it  ITA,GK,Salernitana,31,1990,1.0,31,19,12,1,0,5,0,0,0,0,0,0,8,4,19,1,25,0,0,4,23,0,0,0,0
182,Alessandro Florenzi,it  ITA,"DF,FW",Milan,30,1991,12.8,805,685,120,22,1,62,36,31,17,8,5,1,455,163,187,43,650,15,81,5,650,4,9,18,19
183,Fernando Forestieri,it  ITA,"FW,MF",Udinese,31,1990,0.6,23,20,3,1,0,0,0,3,1,1,0,0,15,2,6,1,20,1,1,0,16,0,0,1,1
184,Francesco Forte,it  ITA,FW,Venezia,28,1993,4.7,77,70,7,0,0,32,1,3,0,0,0,0,44,16,17,41,14,7,0,3,55,0,3,4,3
185,Gianluca Frabotta,it  ITA,"DF,FW",Hellas Verona,22,1999,0.2,9,9,0,0,0,0,0,0,0,0,0,0,6,0,3,6,1,2,0,0,4,0,0,0,0
186,Davide Frattesi,it  ITA,MF,Sassuolo,21,1999,31.7,1265,1230,35,28,2,197,30,19,1,1,0,0,1029,109,127,225,978,39,6,7,1059,3,21,44,36
187,Morten Frendrup,dk  DEN,"DF,MF",Genoa,20,2001,7.7,357,283,74,4,0,61,5,6,0,0,0,0,178,84,95,66,187,23,70,1,251,0,11,10,23
188,Remo Freuler,ch  SUI,MF,Atalanta,29,1992,26.3,1689,1616,73,59,1,194,32,22,2,1,0,0,1332,160,197,222,1370,55,12,7,1450,5,27,47,23
189,Matteo Gabbia,it  ITA,DF,Milan,21,1999,6.0,418,403,15,9,0,37,12,0,0,0,0,0,329,16,73,70,311,18,0,1,368,1,5,5,2
190,Manolo Gabbiadini,it  ITA,"FW,MF",Sampdoria,29,1991,12.7,340,315,25,4,3,91,8,11,12,4,3,0,190,80,70,257,34,20,2,10,225,2,8,25,17
191,Gianluca Gaetano,it  ITA,MF,Napoli,21,2000,0.2,11,11,0,0,0,2,0,0,0,0,0,0,9,2,0,1,9,0,0,0,9,0,0,0,1
192,Luca Gagliano,it  ITA,"MF,DF",Cagliari,21,2000,0.1,5,5,0,0,0,2,0,0,0,0,0,0,3,1,1,4,0,1,0,0,4,0,1,0,0
193,Roberto Gagliardini,it  ITA,MF,Inter,27,1994,7.2,349,343,6,4,2,45,7,5,0,0,0,0,270,37,42,52,263,15,2,3,297,1,2,7,7
194,Riccardo Gagliolo,se  SWE,DF,Salernitana,31,1990,12.6,491,447,44,21,0,45,13,3,0,0,0,0,303,64,124,298,126,34,22,2,384,2,8,11,9
195,Nicolas Galazzi,it  ITA,DF,Venezia,20,2000,0.2,8,6,2,0,0,1,0,1,0,0,0,0,3,4,1,5,1,0,2,0,5,0,0,0,1
196,Pablo Galdames Millán,cl  CHI,MF,Genoa,24,1996,11.4,448,410,38,25,1,68,25,16,8,2,6,0,263,60,125,41,376,19,4,1,327,2,10,16,11
197,Luca Gemello,it  ITA,GK,Torino,21,2000,1.0,34,29,5,2,0,4,0,0,0,0,0,0,6,0,28,1,28,0,0,1,15,1,3,0,0
198,Paolo Ghiglione,it  ITA,DF,Genoa,24,1997,6.7,339,257,82,4,0,37,8,22,6,4,0,0,140,87,112,27,226,9,72,1,215,1,4,14,19
199,Faouzi Ghoulam,dz  ALG,DF,Napoli,30,1991,3.7,282,244,38,11,0,23,5,17,9,5,4,0,196,34,52,226,24,9,18,2,235,0,0,6,7
200,Sebastian Giovinco,it  ITA,MF,Sampdoria,34,1987,0.4,10,9,1,0,0,3,0,0,1,1,0,0,4,2,4,0,10,0,0,0,6,1,0,0,1
201,Olivier Giroud,fr  FRA,FW,Milan,34,1986,21.0,486,470,16,0,1,173,4,4,0,0,0,0,238,155,93,298,59,48,1,16,337,3,11,23,19
202,Diego Godín,uy  URU,DF,Cagliari,35,1986,9.1,434,416,18,16,1,30,9,3,0,0,0,0,328,37,69,71,334,15,0,3,393,1,1,5,1
203,Cedric Gondo,ci  CIV,FW,Salernitana,24,1996,7.8,174,160,14,1,0,40,2,9,0,0,0,0,115,31,28,16,128,8,0,10,130,0,7,6,9
204,Nicolás González,ar  ARG,FW,Fiorentina,23,1998,26.2,940,908,32,6,3,184,49,55,2,1,0,0,585,177,178,733,55,60,23,9,704,6,23,31,39
205,Alberto Grassi,it  ITA,MF,Cagliari,26,1995,24.2,1052,1000,52,50,1,174,17,1,1,1,0,0,763,93,196,159,768,64,1,6,864,5,12,25,10
206,Koray Günter,de  GER,DF,Hellas Verona,26,1994,26.8,1228,1162,66,42,0,214,37,2,0,0,0,0,783,168,277,145,868,129,1,10,1027,5,22,26,12
207,Albert Guðmundsson,is  ISL,"FW,MF",Genoa,24,1997,6.7,222,195,27,5,0,51,5,20,14,5,7,0,127,46,49,24,178,7,7,1,146,0,10,7,12
208,Emmanuel Gyasi,gh  GHA,"FW,DF",Spezia,27,1994,33.7,942,909,33,1,2,219,3,24,0,0,0,0,742,124,76,133,737,25,18,7,775,2,10,45,31
209,Norbert Gyömbér,sk  SVK,DF,Salernitana,29,1992,28.5,1061,950,111,40,0,112,21,15,0,0,0,0,624,149,288,107,772,72,68,8,827,2,33,22,14
210,Nicolas Haas,ch  SUI,MF,Empoli,25,1996,11.1,477,463,14,9,0,89,9,16,1,0,0,0,363,59,55,81,382,5,4,2,374,5,12,21,19
211,Samir Handanović,si  SVN,GK,Inter,37,1984,37.0,1259,1078,181,36,0,113,12,0,0,0,0,0,803,64,392,99,971,3,0,168,1068,0,14,12,2
212,Ridgeciano Haps,sr  SUR,DF,Venezia,28,1993,22.8,871,693,178,5,0,121,15,22,1,1,0,0,463,188,220,532,97,45,172,10,660,3,18,26,29
213,Abdou Harroui,nl  NED,MF,Sassuolo,23,1998,5.0,297,293,4,3,0,59,6,3,0,0,0,0,239,22,36,61,220,7,1,1,257,1,3,6,9
214,Hans Hateboer,nl  NED,DF,Atalanta,27,1994,15.4,864,737,127,10,0,107,17,31,0,0,0,0,608,144,112,169,535,22,117,4,717,3,14,32,28
215,Silvan Hefti,ch  SUI,DF,Genoa,23,1997,14.3,556,416,140,8,0,71,4,20,0,0,0,0,263,157,136,36,354,22,132,1,408,0,9,24,24
216,Liam Henderson,sct  SCO,MF,Empoli,25,1996,22.4,851,777,74,17,0,145,22,60,29,3,15,3,565,138,148,99,692,31,13,6,601,5,21,43,44
217,Dalbert Henrique,br  BRA,"DF,MF",Cagliari,27,1993,23.1,847,650,197,16,1,114,32,51,13,3,4,0,408,164,275,551,67,29,168,8,604,2,11,52,36
218,Matheus Henrique,br  BRA,MF,Sassuolo,23,1997,12.0,614,601,13,6,0,79,16,5,5,2,2,0,519,51,44,53,544,7,2,3,557,0,5,13,9
219,Thomas Henry,fr  FRA,FW,Venezia,26,1994,23.5,455,429,26,1,2,184,8,10,0,0,0,0,229,123,103,67,234,33,2,37,281,4,15,23,28
220,Theo Hernández,fr  FRA,DF,Milan,23,1997,30.1,1748,1394,354,69,5,160,61,69,45,6,35,0,1132,313,303,1358,101,34,240,0,1420,4,21,55,52
221,Hernani,br  BRA,"MF,FW",Genoa,27,1994,7.6,247,229,18,11,0,58,10,3,4,2,2,0,161,45,41,39,174,18,1,4,178,0,10,12,13
222,Daan Heymans,be  BEL,"MF,FW",Venezia,22,1999,2.8,97,94,3,1,0,15,0,3,0,0,0,0,68,13,16,14,71,7,0,0,79,1,2,1,2
223,Aaron Hickey,sct  SCO,DF,Bologna,19,2002,31.3,1305,1035,270,23,1,208,10,39,0,0,0,0,855,259,191,594,421,32,247,2,1067,2,11,35,31
224,Martin Hongla,cm  CMR,MF,Hellas Verona,23,1998,7.2,304,299,5,4,0,60,13,3,0,0,0,0,197,46,61,45,214,30,1,1,234,1,7,7,8
225,Sydney van Hooijdonk,nl  NED,"FW,MF",Bologna,21,2000,0.4,17,17,0,0,0,6,0,0,0,0,0,0,11,4,2,1,11,1,0,2,16,0,0,0,0
226,Petko Hristov,bg  BUL,DF,Spezia,22,1999,13.9,604,566,38,30,0,54,16,0,0,0,0,0,420,48,136,94,447,38,4,2,504,3,9,9,6
227,Elseid Hysaj,al  ALB,DF,Lazio,27,1994,22.5,1415,1254,161,13,0,110,14,22,0,0,0,0,1048,184,183,373,841,33,148,6,1232,1,9,34,30
228,Roger Ibanez,br  BRA,DF,Roma,22,1998,32.1,1921,1812,109,63,1,164,57,2,0,0,0,0,1522,134,265,313,1439,79,42,3,1679,1,29,35,14
229,Zlatan Ibrahimović,se  SWE,FW,Milan,39,1981,11.3,439,426,13,1,1,121,5,8,0,0,0,0,266,92,81,43,296,29,2,18,316,4,5,15,22
230,Igor,br  BRA,DF,Fiorentina,23,1998,24.9,1674,1617,57,48,0,196,61,2,0,0,0,0,1397,118,159,1377,192,42,9,5,1549,0,13,23,10
231,Jonathan Ikone,fr  FRA,FW,Fiorentina,23,1998,7.2,276,273,3,1,0,46,7,9,0,0,0,0,236,17,23,250,12,5,2,4,230,0,5,15,6
232,Ivan Ilić,rs  SRB,MF,Hellas Verona,20,2001,28.1,1366,1272,94,66,0,217,38,19,19,8,6,0,984,136,246,1121,103,86,9,5,1107,4,18,40,27
233,Josip Iličić,si  SVN,"FW,MF",Atalanta,33,1988,9.3,496,456,40,7,3,75,33,17,27,11,11,1,342,72,82,416,70,3,3,4,370,1,10,32,17
234,Ciro Immobile,it  ITA,FW,Lazio,31,1990,30.1,886,853,33,0,4,204,8,25,1,0,0,0,706,111,69,91,743,25,4,13,694,2,8,41,30
235,Lorenzo Insigne,it  ITA,FW,Napoli,30,1991,25.4,1506,1379,127,34,8,282,63,52,63,20,25,3,1026,190,290,82,1366,21,29,5,1200,6,16,60,31
236,Ardian Ismajli,al  ALB,DF,Empoli,24,1996,14.1,708,672,36,18,0,80,14,1,0,0,0,0,532,64,112,84,560,32,9,2,606,2,10,15,10
237,Armando Izzo,it  ITA,DF,Torino,29,1992,5.8,294,269,25,19,0,30,4,3,0,0,0,0,196,23,75,77,188,13,6,1,235,1,10,6,1
238,Mato Jajalo,ba  BIH,MF,Udinese,33,1988,7.0,324,310,14,9,1,43,7,3,0,0,0,0,245,25,54,53,235,24,1,2,255,2,3,12,10
239,Paweł Jaroszyński,pl  POL,DF,Salernitana,26,1994,5.7,237,183,54,8,0,22,5,18,4,0,3,1,113,35,89,142,40,10,42,2,154,2,5,5,12
240,Juan Jesus,br  BRA,DF,Napoli,30,1991,14.2,842,798,44,31,0,79,8,2,0,0,0,0,685,59,98,690,118,13,1,5,753,0,7,14,11
241,Dennis Johnsen,no  NOR,"FW,MF",Venezia,23,1998,16.1,323,321,2,0,0,76,14,38,1,1,0,0,202,63,58,23,276,10,1,6,195,0,7,29,29
242,Kaio Jorge,br  BRA,"MF,FW",Juventus,19,2002,1.3,38,38,0,0,0,10,0,1,0,0,0,0,27,3,8,4,31,3,0,0,29,0,2,1,1
243,Flavio Junior Bianchi,it  ITA,"FW,MF",Genoa,21,2000,3.5,78,76,2,0,0,17,1,1,1,0,1,0,60,9,9,7,55,7,0,7,65,1,1,0,0
244,Hamed Junior Traorè,ci  CIV,"FW,MF",Sassuolo,21,2000,19.7,822,762,60,9,1,156,36,27,46,31,6,1,647,66,109,107,698,11,4,0,644,3,12,31,33
245,Nikola Kalinić,hr  CRO,FW,Hellas Verona,33,1988,4.5,102,90,12,1,1,32,0,1,0,0,0,0,74,20,8,10,82,1,2,3,85,1,1,3,2
246,Yayah Kallon,sl  SLE,"FW,MF",Genoa,20,2001,7.1,181,181,0,0,0,58,2,15,0,0,0,0,125,31,25,140,23,11,0,3,119,0,7,11,12
247,Pierre Kalulu,fr  FRA,DF,Milan,21,2000,21.6,1155,1070,85,36,1,93,16,21,0,0,0,0,922,86,147,153,909,30,45,3,1016,5,5,20,12
248,Dimitrije Kamenović,rs  SRB,DF,Lazio,21,2000,0.5,21,18,3,3,0,4,0,0,0,0,0,0,14,1,6,14,2,2,0,0,16,0,0,0,0
249,Rick Karsdorp,nl  NED,DF,Roma,26,1995,32.0,1831,1549,282,14,6,139,38,88,0,0,0,0,1166,386,279,54,1484,17,268,5,1501,11,12,63,54
250,Denso Kasius,nl  NED,DF,Bologna,18,2002,2.0,121,105,16,0,0,21,1,7,0,0,0,0,85,18,18,13,85,3,16,2,103,0,1,2,2
251,Grigoris Kastanos,cy  CYP,"MF,FW",Salernitana,23,1998,15.0,597,526,71,31,2,133,24,17,33,11,18,1,410,62,125,424,121,21,6,4,432,0,7,26,39
252,Moise Kean,it  ITA,FW,Juventus,21,2000,12.2,238,233,5,1,0,63,6,11,0,0,0,0,154,46,38,41,159,10,0,10,179,0,7,7,7
253,Wajdi Kechrida,tn  TUN,"DF,MF",Salernitana,25,1995,10.6,343,297,46,1,1,40,6,22,7,1,5,1,205,61,77,19,276,7,38,1,249,1,7,12,16
254,Dimitrios Keramitsis,gr  GRE,DF,Roma,17,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,Franck Kessié,ci  CIV,MF,Milan,24,1996,25.6,1329,1279,50,40,1,153,34,10,0,0,0,0,1054,108,167,256,994,42,6,3,1162,7,8,30,19
256,Jakub Kiwior,pl  POL,MF,Spezia,21,2000,21.8,696,675,21,21,0,108,22,4,0,0,0,0,470,94,132,457,150,57,0,3,549,0,25,18,10
257,Sofian Kiyine,ma  MAR,"MF,FW",Venezia,23,1997,13.8,533,474,59,22,3,117,32,27,18,9,6,0,350,59,124,56,445,8,11,3,396,3,12,23,13
258,Simon Kjær,dk  DEN,DF,Milan,32,1989,8.9,454,436,18,14,3,36,11,2,0,0,0,0,357,30,67,69,365,14,0,0,401,6,4,5,3
259,Aleksandr Kokorin,ru  RUS,"FW,MF",Fiorentina,30,1991,0.6,26,25,1,0,0,9,1,0,0,0,0,0,16,4,6,2,17,2,0,1,17,0,1,1,1
260,Aleksandar Kolarov,rs  SRB,DF,Inter,35,1985,0.5,37,36,1,1,0,3,1,0,0,0,0,0,26,3,8,34,3,0,0,0,30,0,0,1,1
261,Teun Koopmeiners,nl  NED,MF,Atalanta,23,1998,23.6,1482,1350,132,56,1,212,76,31,54,29,20,0,1014,141,327,1209,184,49,15,3,1185,5,28,38,24
262,Kalidou Koulibaly,sn  SEN,DF,Napoli,30,1991,26.7,1630,1546,84,67,1,180,46,2,0,0,0,0,1261,133,236,478,1063,45,3,13,1425,4,20,34,17
263,Christos Kourfalidis,gr  GRE,"MF,DF",Cagliari,18,2002,0.2,12,12,0,0,0,4,0,0,0,0,0,0,6,4,2,2,9,0,0,0,8,0,0,1,1
264,Viktor Kovalenko,ua  UKR,MF,Spezia,25,1996,14.7,601,567,34,15,0,118,17,9,16,10,3,2,447,62,92,55,494,31,3,7,459,1,10,26,21
265,Julian Kristoffersen,no  NOR,FW,Salernitana,24,1997,0.1,2,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
266,Rade Krunić,ba  BIH,"MF,FW",Milan,27,1993,15.7,579,557,22,9,2,116,3,8,4,0,1,0,446,73,60,56,461,35,3,5,478,3,4,15,13
267,Dejan Kulusevski,se  SWE,"FW,MF",Juventus,21,2000,8.6,244,239,5,0,1,57,2,11,1,0,0,0,192,28,24,178,45,9,3,1,196,1,4,10,14
268,Marash Kumbulla,al  ALB,DF,Roma,21,2000,11.4,632,617,15,14,0,50,20,1,0,0,0,0,507,27,98,123,459,26,0,2,546,0,10,7,14
269,Giorgos Kyriakopoulos,gr  GRE,"DF,FW",Sassuolo,25,1996,21.9,1283,1105,178,21,0,152,21,62,19,3,15,1,842,213,228,957,157,17,138,1,1061,0,20,33,29
270,Andrea La Mantia,it  ITA,FW,Empoli,30,1991,5.4,98,97,1,0,0,50,1,4,0,0,0,0,56,24,18,16,53,3,0,2,70,0,2,6,2
271,Sam Lammers,nl  NED,FW,Atalanta,24,1997,0.4,19,19,0,0,0,4,0,1,0,0,0,0,13,3,3,8,8,1,0,0,11,0,1,1,0
272,Kevin Lasagna,it  ITA,"FW,MF",Hellas Verona,28,1992,13.2,287,270,17,0,0,96,11,15,0,0,0,0,168,67,52,184,41,18,2,13,192,4,11,14,23
273,Darko Lazović,rs  SRB,DF,Hellas Verona,30,1990,30.7,1543,1281,262,11,1,175,24,93,6,3,0,0,818,404,321,239,994,47,245,7,1098,11,37,97,76
274,Manuel Lazzari,it  ITA,DF,Lazio,27,1993,18.5,1033,849,184,18,0,91,16,46,1,1,0,0,717,219,97,147,692,23,165,2,884,1,19,32,23
275,Patrick Leal,us  USA,MF,Venezia,18,2003,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
276,Rafael Leão,pt  POR,FW,Milan,22,1999,28.9,805,786,19,1,1,169,25,69,2,0,0,0,554,132,119,130,603,20,14,5,579,5,16,48,54
277,Lucas Leiva,br  BRA,MF,Lazio,34,1987,18.9,1243,1203,40,39,0,151,12,3,1,0,1,0,1030,105,108,166,991,60,0,3,1146,3,14,12,13
278,Luca Lezzerini,it  ITA,GK,Venezia,26,1995,5.5,197,133,64,22,0,11,0,0,0,0,0,0,114,9,74,13,138,0,0,39,155,0,2,2,0
279,Ben Lhassine Kone,ci  CIV,MF,Torino,21,2000,0.9,36,36,0,0,0,11,2,0,0,0,0,0,30,1,5,34,0,1,0,0,30,0,2,0,1
280,Matthijs de Ligt,nl  NED,DF,Juventus,21,1999,29.7,1664,1606,58,37,0,142,38,5,0,0,0,0,1348,107,209,356,1171,54,11,9,1496,3,16,20,7
281,Anderson Lima,br  BRA,MF,Lazio,21,1999,0.7,32,32,0,0,0,2,0,1,0,0,0,0,27,3,2,6,26,0,0,0,25,1,2,1,1
282,Karol Linetty,pl  POL,"MF,FW",Torino,26,1995,10.0,284,271,13,4,0,61,2,3,8,0,3,1,195,46,43,91,165,19,1,2,227,1,2,11,9
283,Stanislav Lobotka,sk  SVK,MF,Napoli,26,1994,18.7,1444,1421,23,20,2,207,20,1,2,1,0,0,1268,77,99,129,1273,29,1,4,1344,1,9,23,11
284,Manuel Locatelli,it  ITA,MF,Juventus,23,1998,24.0,1443,1376,67,60,7,179,63,8,2,1,1,0,1095,110,238,299,1092,24,3,3,1239,5,25,40,17
285,Maxime Lopez,fr  FRA,MF,Sassuolo,23,1997,32.6,2570,2489,81,74,1,301,36,12,2,0,1,0,2169,189,212,298,2219,40,4,7,2357,1,13,46,21
286,Hirving Lozano,mx  MEX,FW,Napoli,26,1995,17.9,597,585,12,2,2,103,10,43,1,0,0,0,449,84,64,34,525,20,9,1,468,2,10,29,37
287,José Luis Palomino,ar  ARG,DF,Atalanta,31,1990,29.7,1649,1585,64,58,1,221,30,7,0,0,0,0,1141,187,321,1205,217,117,6,8,1362,2,23,26,25
288,Saša Lukić,rs  SRB,MF,Torino,24,1996,33.1,1772,1688,84,74,4,248,41,20,6,3,1,0,1384,177,211,309,1341,76,3,4,1550,3,16,40,36
289,Sebastiano Luperto,it  ITA,DF,Empoli,24,1996,21.8,971,877,94,51,0,89,25,2,0,0,0,0,732,60,179,788,115,37,4,4,826,5,11,20,5
290,Charalambos Lykogiannis,gr  GRE,DF,Cagliari,27,1993,20.2,758,557,201,22,0,95,26,56,17,6,9,1,297,157,304,511,31,26,161,1,474,2,24,28,45
291,Niki Mäenpää,fi  FIN,GK,Venezia,36,1985,16.5,521,327,194,52,0,27,8,0,0,0,0,0,262,15,244,57,375,0,0,69,348,1,10,7,2
292,Giulio Maggiore,it  ITA,MF,Spezia,23,1998,31.3,1139,1122,17,8,8,195,22,14,2,2,0,0,747,165,227,154,903,38,2,14,861,5,27,55,37
293,Francesco Magnanelli,it  ITA,MF,Sassuolo,36,1984,3.0,253,239,14,14,0,34,15,0,0,0,0,0,193,17,43,23,221,5,0,0,226,0,3,8,2
294,Mike Maignan,fr  FRA,GK,Milan,26,1995,32.0,1150,936,214,66,0,91,27,0,0,0,0,0,681,24,445,122,852,1,0,154,910,1,20,16,0
295,Ainsley Maitland-Niles,eng  ENG,DF,Roma,23,1997,5.4,320,253,67,1,0,28,7,19,0,0,0,0,171,96,53,37,204,6,66,3,245,1,7,13,13
296,Jean-Victor Makengo,fr  FRA,MF,Udinese,23,1998,26.1,852,840,12,6,2,170,11,8,1,0,0,0,665,90,97,717,78,35,4,1,709,3,11,25,30
297,Nikola Maksimović,rs  SRB,DF,Genoa,29,1991,12.4,521,481,40,28,0,54,14,1,0,0,0,0,359,66,96,51,395,44,1,7,437,1,9,11,6
298,Kévin Malcuit,ma  MAR,DF,Napoli,30,1991,3.2,166,141,25,2,1,13,2,11,0,0,0,0,88,47,31,8,117,8,23,4,118,1,6,7,8
299,Daniel Maldini,it  ITA,MF,Milan,19,2001,1.6,50,48,2,1,0,14,1,1,0,0,0,0,30,12,8,4,41,3,0,0,33,1,1,4,3
300,Youssef Maleh,it  ITA,MF,Fiorentina,22,1998,11.3,426,420,6,2,0,72,12,19,0,0,0,0,303,46,77,328,58,19,3,3,345,3,7,15,14
301,Ruslan Malinovskyi,ua  UKR,"FW,MF",Atalanta,28,1993,17.7,918,830,88,20,6,168,53,33,59,25,26,6,609,116,193,752,114,23,8,1,678,2,16,43,32
302,Rey Manaj,al  ALB,FW,Spezia,24,1997,19.6,449,394,55,3,1,132,7,6,1,0,1,0,315,71,63,39,329,21,0,8,339,2,12,17,25
303,Gianluca Mancini,it  ITA,DF,Roma,25,1996,32.0,1790,1728,62,47,1,149,41,8,0,0,0,0,1377,113,300,125,1548,61,9,5,1534,2,16,43,19
304,Leonardo Mancuso,it  ITA,FW,Empoli,29,1992,4.7,79,70,9,0,0,16,1,6,0,0,0,0,48,15,16,17,52,3,1,3,53,0,1,7,2
305,Rolando Mandragora,it  ITA,MF,Torino,24,1997,14.7,765,660,105,55,0,92,26,12,36,21,8,2,533,89,143,584,116,41,1,2,644,2,9,9,12
306,Kostas Manolas,gr  GRE,DF,Napoli,30,1991,3.5,231,224,7,5,0,16,10,0,0,0,0,0,194,16,21,30,187,10,0,0,218,1,1,4,1
307,Riccardo Marchizza,it  ITA,DF,Empoli,23,1998,15.0,649,491,158,9,0,67,12,28,1,0,0,0,326,155,168,422,60,13,148,1,463,5,6,17,35
308,Gian Marco Ferrari,it  ITA,DF,Sassuolo,29,1992,34.7,2226,2063,163,106,3,201,67,3,0,0,0,0,1735,185,306,1771,303,88,5,5,2015,3,9,38,12
309,Davide Marfella,it  ITA,GK,Napoli,21,1999,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
310,Pablo Marí,es  ESP,DF,Udinese,27,1993,14.9,603,507,96,41,0,86,18,9,0,0,0,0,305,61,237,420,46,47,54,4,429,6,9,8,6
