,Player,Nation,Pos,Squad,Age,Born,90s,Cmp_Total,Att_Total,Cmp%_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp%_Short,Cmp_Medium,Att_Medium,Cmp%_Medium,Cmp_Long,Att_Long,Cmp%_Long,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog
144,Federico Di Francesco,it  ITA,"FW,MF",Empoli,27,1994,15.2,258,385,67.0,4239,1348,145,179,81.0,74,112,66.1,24,58,41.4,0,1.0,-1.0,15,26,13,1,40
145,Giovanni Di Lorenzo,it  ITA,DF,Napoli,27,1993,31.9,2032,2309,88.0,34532,12444,978,1060,92.3,863,944,91.4,158,213,74.2,4,2.7,+1.3,32,148,44,10,159
146,Francesco Di Mariano,it  ITA,FW,Venezia,25,1996,0.7,11,14,78.6,230,28,3,4,75.0,5,6,83.3,3,4,75.0,0,0.1,-0.1,1,0,1,1,0
147,Francesco Di Tacchio,it  ITA,MF,Salernitana,31,1990,13.9,433,536,80.8,7982,2557,182,206,88.3,175,203,86.2,63,102,61.8,0,0.1,-0.1,3,50,8,0,50
148,Amadou Diawara,gn  GUI,MF,Roma,24,1997,1.9,55,70,78.6,944,222,27,30,90.0,24,29,82.8,3,8,37.5,0,0.0,0.0,1,4,0,0,3
149,Brahim Díaz,es  ESP,MF,Milan,21,1999,20.6,616,730,84.4,9930,2248,319,363,87.9,228,260,87.7,45,71,63.4,3,2.5,+0.5,31,56,29,3,67
150,Mitchell Dijks,nl  NED,DF,Bologna,28,1993,7.7,265,346,76.6,4360,2096,136,155,87.7,106,137,77.4,21,36,58.3,2,0.4,+1.6,6,15,4,4,21
151,Federico Dimarco,it  ITA,DF,Inter,23,1997,15.9,996,1212,82.2,19035,6795,458,478,95.8,359,414,86.7,151,259,58.3,3,5.2,-2.2,50,73,29,16,85
152,Filippo Distefano,it  ITA,FW,Fiorentina,17,2003,0.0,2,2,100.0,45,0,0,0,,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
153,Koffi Djidji,ci  CIV,DF,Torino,28,1992,19.3,700,828,84.5,14044,3989,249,277,89.9,327,354,92.4,114,174,65.5,0,0.1,-0.1,2,43,7,2,48
154,Berat Djimsiti,al  ALB,DF,Atalanta,28,1993,25.1,1213,1427,85.0,22421,7729,520,581,89.5,517,570,90.7,159,236,67.4,1,1.0,0.0,11,87,15,7,80
155,Nicolás Domínguez,ar  ARG,MF,Bologna,23,1998,22.4,982,1196,82.1,18350,4944,432,484,89.3,400,462,86.6,135,203,66.5,3,2.2,+0.8,27,87,30,3,100
156,Bartłomiej Drągowski,pl  POL,GK,Fiorentina,23,1997,6.2,271,344,78.8,7848,3865,40,40,100.0,114,117,97.4,115,185,62.2,0,0.0,0.0,0,4,0,0,0
157,Denzel Dumfries,nl  NED,DF,Inter,25,1996,22.5,647,864,74.9,10668,3592,333,400,83.3,255,333,76.6,46,88,52.3,4,3.9,+0.1,27,32,27,9,81
158,Alfred Duncan,gh  GHA,MF,Fiorentina,28,1993,21.5,751,950,79.1,16000,4156,271,315,86.0,323,400,80.8,146,192,76.0,2,1.8,+0.2,25,92,29,6,104
159,Paulo Dybala,ar  ARG,"FW,MF",Juventus,27,1993,22.9,916,1130,81.1,17304,3637,424,498,85.1,343,399,86.0,134,194,69.1,5,3.7,+1.3,38,70,32,7,99
160,Edin Džeko,ba  BIH,FW,Inter,35,1986,27.4,577,814,70.9,10233,2485,284,379,74.9,193,252,76.6,76,112,67.9,6,4.5,+1.5,38,47,39,8,83
161,Tyronne Ebuehi,ng  NGA,DF,Venezia,25,1995,12.6,397,508,78.1,7199,2510,176,202,87.1,174,206,84.5,43,70,61.4,0,0.5,-0.5,6,16,10,5,28
162,Éderson,br  BRA,MF,Salernitana,22,1999,12.7,303,371,81.7,5295,1175,141,173,81.5,124,139,89.2,31,41,75.6,1,0.9,+0.1,9,24,6,0,27
163,Albin Ekdal,se  SWE,MF,Sampdoria,32,1989,18.2,583,721,80.9,10301,2624,273,311,87.8,235,288,81.6,65,97,67.0,0,0.4,-0.4,6,45,7,0,69
164,Caleb Ekuban,gh  GHA,"FW,MF",Genoa,27,1994,19.1,302,434,69.6,4217,900,195,241,80.9,84,126,66.7,13,23,56.5,2,2.4,-0.4,16,14,10,1,27
165,Elif Elmas,mk  MKD,"FW,MF",Napoli,21,1999,18.0,715,824,86.8,10247,2081,442,488,90.6,213,236,90.3,37,59,62.7,4,2.0,+2.0,21,45,20,2,36
166,Martin Erlic,hr  CRO,DF,Spezia,23,1998,28.6,855,1048,81.6,19793,5509,206,242,85.1,450,502,89.6,188,285,66.0,0,0.4,-0.4,5,37,1,0,25
167,Gonzalo Escalante,ar  ARG,MF,Lazio,28,1993,0.1,4,5,80.0,72,10,1,1,100.0,3,4,75.0,0,0,,0,0.0,0.0,0,0,0,0,0
168,Diego Falcinelli,it  ITA,"FW,MF",Bologna,30,1991,0.7,13,21,61.9,174,19,10,16,62.5,1,3,33.3,1,1,100.0,0,0.0,0.0,0,0,0,0,0
169,Wladimiro Falcone,it  ITA,GK,Sampdoria,26,1995,9.5,250,358,69.8,7775,4587,47,48,97.9,90,92,97.8,112,217,51.6,0,0.0,0.0,0,3,0,0,0
170,Paolo Faragò,it  ITA,MF,Cagliari,28,1993,0.2,7,8,87.5,97,10,2,2,100.0,3,4,75.0,0,0,,0,0.0,0.0,0,1,0,0,0
171,Davide Faraoni,it  ITA,DF,Hellas Verona,29,1991,28.6,959,1369,70.1,18304,9467,429,523,82.0,369,495,74.5,148,302,49.0,5,2.9,+2.1,21,82,60,22,142
172,Mohamed Fares,dz  ALG,"DF,FW",Genoa,25,1996,6.5,178,258,69.0,3326,1352,94,113,83.2,52,78,66.7,31,54,57.4,1,0.5,+0.5,5,10,11,6,25
173,Diego Farias,br  BRA,"MF,FW",Cagliari,31,1990,0.7,29,35,82.9,510,59,14,15,93.3,13,16,81.3,1,2,50.0,0,0.0,0.0,0,0,1,0,1
174,Andrea Favilli,it  ITA,FW,Genoa,24,1997,0.4,5,6,83.3,66,0,4,4,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
175,Federico Fazio,ar  ARG,DF,Salernitana,34,1987,15.9,518,625,82.9,10302,3730,178,202,88.1,271,309,87.7,64,100,64.0,0,0.2,-0.2,6,44,5,1,41
176,Luiz Felipe,it  ITA,DF,Lazio,24,1997,27.7,1673,1818,92.0,32922,11071,563,604,93.2,847,895,94.6,226,271,83.4,0,0.1,-0.1,2,90,3,0,74
177,Alex Ferrari,it  ITA,DF,Sampdoria,27,1994,18.3,688,813,84.6,15090,4254,153,180,85.0,398,432,92.1,126,178,70.8,0,0.0,0.0,2,34,4,0,37
178,Salvador Ferrer,es  ESP,"DF,MF",Spezia,23,1998,16.6,588,754,78.0,11634,4068,234,274,85.4,252,306,82.4,97,150,64.7,3,1.8,+1.2,17,45,18,11,52
179,Riccardo Fiamozzi,it  ITA,DF,Empoli,28,1993,6.9,292,388,75.3,5733,2686,118,134,88.1,129,156,82.7,42,75,56.0,1,0.5,+0.5,5,19,6,2,38
180,Luca Fiordilino,it  ITA,MF,Venezia,25,1996,7.3,251,295,85.1,4549,958,113,126,89.7,103,114,90.4,29,40,72.5,0,0.3,-0.3,5,16,4,3,16
181,Vincenzo Fiorillo,it  ITA,GK,Salernitana,31,1990,1.0,23,31,74.2,955,675,0,0,,7,7,100.0,16,24,66.7,0,0.0,0.0,0,0,0,0,0
182,Alessandro Florenzi,it  ITA,"DF,FW",Milan,30,1991,12.8,650,805,80.7,13086,4513,230,247,93.1,299,331,90.3,105,190,55.3,0,1.2,-1.2,12,58,28,8,63
183,Fernando Forestieri,it  ITA,"FW,MF",Udinese,31,1990,0.6,16,23,69.6,228,84,10,10,100.0,6,7,85.7,0,5,0.0,1,0.1,+0.9,1,2,1,0,4
184,Francesco Forte,it  ITA,FW,Venezia,28,1993,4.7,55,77,71.4,784,127,31,39,79.5,22,31,71.0,0,1,0.0,0,0.1,-0.1,3,2,1,0,5
185,Gianluca Frabotta,it  ITA,"DF,FW",Hellas Verona,22,1999,0.2,4,9,44.4,51,42,1,4,25.0,2,4,50.0,0,0,,0,0.0,0.0,0,0,1,0,2
186,Davide Frattesi,it  ITA,MF,Sassuolo,21,1999,31.7,1059,1265,83.7,18401,4309,527,597,88.3,406,471,86.2,107,141,75.9,3,3.5,-0.5,26,85,24,4,110
187,Morten Frendrup,dk  DEN,"DF,MF",Genoa,20,2001,7.7,251,357,70.3,4618,1846,105,125,84.0,104,145,71.7,34,59,57.6,0,0.7,-0.7,4,25,4,1,31
188,Remo Freuler,ch  SUI,MF,Atalanta,29,1992,26.3,1450,1689,85.8,25858,7151,611,679,90.0,660,742,88.9,141,201,70.1,3,1.8,+1.2,24,155,44,6,176
189,Matteo Gabbia,it  ITA,DF,Milan,21,1999,6.0,368,418,88.0,8581,2411,73,83,88.0,209,221,94.6,84,110,76.4,0,0.1,-0.1,1,20,1,0,19
190,Manolo Gabbiadini,it  ITA,"FW,MF",Sampdoria,29,1991,12.7,225,340,66.2,3552,1106,127,162,78.4,66,98,67.3,23,53,43.4,2,1.7,+0.3,16,22,14,4,33
191,Gianluca Gaetano,it  ITA,MF,Napoli,21,2000,0.2,9,11,81.8,141,40,4,5,80.0,5,6,83.3,0,0,,0,0.0,0.0,0,0,0,0,1
192,Luca Gagliano,it  ITA,"MF,DF",Cagliari,21,2000,0.1,4,5,80.0,74,0,2,2,100.0,2,2,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0
193,Roberto Gagliardini,it  ITA,MF,Inter,27,1994,7.2,297,349,85.1,4581,1202,167,186,89.8,110,128,85.9,15,25,60.0,2,1.9,+0.1,7,24,4,0,25
194,Riccardo Gagliolo,se  SWE,DF,Salernitana,31,1990,12.6,384,491,78.2,8325,3487,114,131,87.0,182,219,83.1,81,125,64.8,1,0.0,+1.0,1,38,2,0,38
195,Nicolas Galazzi,it  ITA,DF,Venezia,20,2000,0.2,5,8,62.5,78,25,4,5,80.0,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,1
196,Pablo Galdames Millán,cl  CHI,MF,Genoa,24,1996,11.4,327,448,73.0,6530,2093,133,157,84.7,138,177,78.0,49,92,53.3,0,1.1,-1.1,13,21,8,2,40
197,Luca Gemello,it  ITA,GK,Torino,21,2000,1.0,15,34,44.1,617,468,1,1,100.0,5,5,100.0,9,28,32.1,0,0.0,0.0,0,1,0,0,0
198,Paolo Ghiglione,it  ITA,DF,Genoa,24,1997,6.7,215,339,63.4,4028,1914,97,110,88.2,84,129,65.1,32,81,39.5,1,0.4,+0.6,7,9,9,5,22
199,Faouzi Ghoulam,dz  ALG,DF,Napoli,30,1991,3.7,235,282,83.3,3889,1248,123,131,93.9,88,99,88.9,19,43,44.2,0,0.4,-0.4,7,24,5,3,17
200,Sebastian Giovinco,it  ITA,MF,Sampdoria,34,1987,0.4,6,10,60.0,126,16,4,5,80.0,0,0,,2,4,50.0,0,0.0,0.0,0,1,1,0,1
201,Olivier Giroud,fr  FRA,FW,Milan,34,1986,21.0,337,486,69.3,4216,655,225,299,75.3,71,117,60.7,14,21,66.7,3,2.0,+1.0,21,10,11,1,23
202,Diego Godín,uy  URU,DF,Cagliari,35,1986,9.1,393,434,90.6,9063,2728,97,106,91.5,191,204,93.6,99,117,84.6,1,0.4,+0.6,3,26,0,0,12
203,Cedric Gondo,ci  CIV,FW,Salernitana,24,1996,7.8,130,174,74.7,1901,349,79,98,80.6,30,37,81.1,13,18,72.2,0,0.6,-0.6,13,3,5,2,9
204,Nicolás González,ar  ARG,FW,Fiorentina,23,1998,26.2,704,940,74.9,13869,2865,285,373,76.4,295,372,79.3,113,149,75.8,6,3.8,+2.2,38,45,40,12,83
205,Alberto Grassi,it  ITA,MF,Cagliari,26,1995,24.2,864,1052,82.1,16090,3313,354,403,87.8,386,464,83.2,106,148,71.6,1,1.4,-0.4,13,64,6,1,62
206,Koray Günter,de  GER,DF,Hellas Verona,26,1994,26.8,1027,1228,83.6,23970,8291,256,302,84.8,517,575,89.9,242,328,73.8,0,0.7,-0.7,5,60,2,0,88
207,Albert Guðmundsson,is  ISL,"FW,MF",Genoa,24,1997,6.7,146,222,65.8,2265,810,90,111,81.1,37,54,68.5,13,39,33.3,0,0.5,-0.5,11,11,11,5,16
208,Emmanuel Gyasi,gh  GHA,"FW,DF",Spezia,27,1994,33.7,775,942,82.3,10895,2367,463,527,87.9,233,282,82.6,41,56,73.2,0,1.4,-1.4,21,23,18,4,49
209,Norbert Gyömbér,sk  SVK,DF,Salernitana,29,1992,28.5,827,1061,77.9,17913,6912,270,311,86.8,388,465,83.4,162,269,60.2,0,0.3,-0.3,7,57,9,4,68
210,Nicolas Haas,ch  SUI,MF,Empoli,25,1996,11.1,374,477,78.4,6402,2076,189,215,87.9,143,174,82.2,35,63,55.6,2,0.9,+1.1,13,29,16,4,51
211,Samir Handanović,si  SVN,GK,Inter,37,1984,37.0,1068,1259,84.8,27777,16163,259,260,99.6,489,493,99.2,311,496,62.7,0,0.0,0.0,0,13,0,0,0
212,Ridgeciano Haps,sr  SUR,DF,Venezia,28,1993,22.8,660,871,75.8,12298,5206,284,330,86.1,282,356,79.2,81,144,56.3,1,0.4,+0.6,13,31,10,5,48
213,Abdou Harroui,nl  NED,MF,Sassuolo,23,1998,5.0,257,297,86.5,4602,921,122,134,91.0,101,112,90.2,31,39,79.5,0,0.2,-0.2,5,34,0,0,14
214,Hans Hateboer,nl  NED,DF,Atalanta,27,1994,15.4,717,864,83.0,11136,3851,434,474,91.6,235,285,82.5,43,74,58.1,0,0.8,-0.8,12,45,18,8,56
215,Silvan Hefti,ch  SUI,DF,Genoa,23,1997,14.3,408,556,73.4,6715,3059,215,251,85.7,147,197,74.6,34,76,44.7,0,0.9,-0.9,12,30,16,7,47
216,Liam Henderson,sct  SCO,MF,Empoli,25,1996,22.4,601,851,70.6,10455,3663,270,326,82.8,251,333,75.4,62,132,47.0,3,3.4,-0.4,42,55,26,8,77
217,Dalbert Henrique,br  BRA,"DF,MF",Cagliari,27,1993,23.1,604,847,71.3,12227,4519,221,271,81.5,267,349,76.5,104,189,55.0,2,1.9,+0.1,29,38,20,11,59
218,Matheus Henrique,br  BRA,MF,Sassuolo,23,1997,12.0,557,614,90.7,9583,2267,271,288,94.1,199,210,94.8,66,80,82.5,1,1.1,-0.1,14,48,7,1,43
219,Thomas Henry,fr  FRA,FW,Venezia,26,1994,23.5,281,455,61.8,4486,736,149,219,68.0,79,129,61.2,35,49,71.4,2,3.5,-1.5,21,20,9,2,20
220,Theo Hernández,fr  FRA,DF,Milan,23,1997,30.1,1420,1748,81.2,25852,9249,676,755,89.5,559,655,85.3,160,268,59.7,5,6.4,-1.4,50,87,36,15,123
221,Hernani,br  BRA,"MF,FW",Genoa,27,1994,7.6,178,247,72.1,3016,666,100,121,82.6,54,75,72.0,19,32,59.4,0,0.3,-0.3,2,12,3,1,14
222,Daan Heymans,be  BEL,"MF,FW",Venezia,22,1999,2.8,79,97,81.4,1357,270,34,42,81.0,37,42,88.1,7,10,70.0,1,0.3,+0.7,2,5,2,1,5
223,Aaron Hickey,sct  SCO,DF,Bologna,19,2002,31.3,1067,1305,81.8,16731,5361,569,625,91.0,421,512,82.2,60,115,52.2,1,1.4,-0.4,18,37,22,9,51
224,Martin Hongla,cm  CMR,MF,Hellas Verona,23,1998,7.2,234,304,77.0,4600,922,94,114,82.5,91,116,78.4,43,61,70.5,0,0.0,0.0,1,16,3,0,17
225,Sydney van Hooijdonk,nl  NED,"FW,MF",Bologna,21,2000,0.4,16,17,94.1,204,34,10,11,90.9,5,5,100.0,0,0,,0,0.0,0.0,1,2,0,0,0
226,Petko Hristov,bg  BUL,DF,Spezia,22,1999,13.9,504,604,83.4,11224,3659,120,134,89.6,283,307,92.2,95,152,62.5,1,0.1,+0.9,2,24,1,0,26
227,Elseid Hysaj,al  ALB,DF,Lazio,27,1994,22.5,1232,1415,87.1,20077,6849,636,680,93.5,486,544,89.3,88,143,61.5,0,0.6,-0.6,10,79,16,4,68
228,Roger Ibanez,br  BRA,DF,Roma,22,1998,32.1,1679,1921,87.4,35032,11202,541,586,92.3,847,924,91.7,273,382,71.5,0,0.4,-0.4,10,77,8,1,88
229,Zlatan Ibrahimović,se  SWE,FW,Milan,39,1981,11.3,316,439,72.0,4694,1266,182,241,75.5,100,130,76.9,20,32,62.5,2,2.0,0.0,24,33,21,3,45
230,Igor,br  BRA,DF,Fiorentina,23,1998,24.9,1549,1674,92.5,35733,9634,343,372,92.2,861,898,95.9,338,385,87.8,0,0.8,-0.8,5,100,2,0,75
231,Jonathan Ikone,fr  FRA,FW,Fiorentina,23,1998,7.2,230,276,83.3,4246,697,85,103,82.5,115,132,87.1,25,30,83.3,1,0.7,+0.3,7,15,9,2,22
232,Ivan Ilić,rs  SRB,MF,Hellas Verona,20,2001,28.1,1107,1366,81.0,21279,5083,432,516,83.7,481,563,85.4,168,234,71.8,3,1.4,+1.6,21,92,20,6,97
233,Josip Iličić,si  SVN,"FW,MF",Atalanta,33,1988,9.3,370,496,74.6,7431,2307,167,211,79.1,137,176,77.8,62,95,65.3,3,3.5,-0.5,33,40,25,3,56
234,Ciro Immobile,it  ITA,FW,Lazio,31,1990,30.1,694,886,78.3,10054,1197,423,501,84.4,179,230,77.8,55,74,74.3,2,3.0,-1.0,26,29,17,2,34
235,Lorenzo Insigne,it  ITA,FW,Napoli,30,1991,25.4,1200,1506,79.7,22090,5654,583,650,89.7,433,506,85.6,161,290,55.5,8,5.7,+2.3,64,75,53,7,126
236,Ardian Ismajli,al  ALB,DF,Empoli,24,1996,14.1,606,708,85.6,12974,4474,164,181,90.6,329,364,90.4,108,145,74.5,0,0.1,-0.1,2,54,4,0,43
237,Armando Izzo,it  ITA,DF,Torino,29,1992,5.8,235,294,79.9,4879,1306,79,91,86.8,106,129,82.2,45,68,66.2,0,0.0,0.0,0,18,2,0,9
238,Mato Jajalo,ba  BIH,MF,Udinese,33,1988,7.0,255,324,78.7,4485,1189,116,134,86.6,107,132,81.1,27,44,61.4,1,0.7,+0.3,8,16,9,0,28
239,Paweł Jaroszyński,pl  POL,DF,Salernitana,26,1994,5.7,154,237,65.0,3223,1386,46,56,82.1,72,96,75.0,32,72,44.4,0,0.4,-0.4,6,8,3,3,12
240,Juan Jesus,br  BRA,DF,Napoli,30,1991,14.2,753,842,89.4,13903,4538,282,303,93.1,356,375,94.9,91,128,71.1,0,0.2,-0.2,4,35,2,0,27
241,Dennis Johnsen,no  NOR,"FW,MF",Venezia,23,1998,16.1,195,323,60.4,3611,1137,98,144,68.1,60,92,65.2,31,55,56.4,2,2.7,-0.7,24,12,18,7,29
242,Kaio Jorge,br  BRA,"MF,FW",Juventus,19,2002,1.3,29,38,76.3,502,61,16,20,80.0,8,12,66.7,5,5,100.0,0,0.3,-0.3,2,2,0,0,1
243,Flavio Junior Bianchi,it  ITA,"FW,MF",Genoa,21,2000,3.5,65,78,83.3,849,115,43,51,84.3,17,22,77.3,2,2,100.0,0,0.1,-0.1,3,1,1,0,4
244,Hamed Junior Traorè,ci  CIV,"FW,MF",Sassuolo,21,2000,19.7,644,822,78.3,11380,3349,318,362,87.8,251,298,84.2,66,122,54.1,2,3.2,-1.2,35,62,35,4,94
245,Nikola Kalinić,hr  CRO,FW,Hellas Verona,33,1988,4.5,85,102,83.3,1158,147,50,57,87.7,26,31,83.9,4,6,66.7,1,0.9,+0.1,7,2,2,0,4
246,Yayah Kallon,sl  SLE,"FW,MF",Genoa,20,2001,7.1,119,181,65.7,1776,365,70,97,72.2,39,58,67.2,7,16,43.8,1,1.0,0.0,9,4,4,1,9
247,Pierre Kalulu,fr  FRA,DF,Milan,21,2000,21.6,1016,1155,88.0,20925,6732,309,335,92.2,542,593,91.4,156,206,75.7,2,0.5,+1.5,6,51,11,6,58
248,Dimitrije Kamenović,rs  SRB,DF,Lazio,21,2000,0.5,16,21,76.2,421,106,3,5,60.0,8,9,88.9,5,7,71.4,0,0.0,0.0,0,0,0,0,0
249,Rick Karsdorp,nl  NED,DF,Roma,26,1995,32.0,1501,1831,82.0,30003,10340,546,616,88.6,723,833,86.8,220,331,66.5,2,4.9,-2.9,41,99,60,22,174
250,Denso Kasius,nl  NED,DF,Bologna,18,2002,2.0,103,121,85.1,1719,515,52,55,94.5,44,52,84.6,7,9,77.8,0,0.4,-0.4,5,2,3,1,6
251,Grigoris Kastanos,cy  CYP,"MF,FW",Salernitana,23,1998,15.0,432,597,72.4,7499,2813,214,260,82.3,150,181,82.9,54,107,50.5,1,1.6,-0.6,28,38,18,2,62
252,Moise Kean,it  ITA,FW,Juventus,21,2000,12.2,179,238,75.2,2711,328,99,124,79.8,54,71,76.1,17,25,68.0,2,0.1,+1.9,4,8,3,1,8
253,Wajdi Kechrida,tn  TUN,"DF,MF",Salernitana,25,1995,10.6,249,343,72.6,4111,2090,123,139,88.5,101,133,75.9,18,51,35.3,1,1.0,0.0,13,21,14,8,38
254,Dimitrios Keramitsis,gr  GRE,DF,Roma,17,2004,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
255,Franck Kessié,ci  CIV,MF,Milan,24,1996,25.6,1162,1329,87.4,21946,5060,464,510,91.0,543,599,90.7,140,187,74.9,0,1.5,-1.5,25,92,18,4,103
256,Jakub Kiwior,pl  POL,MF,Spezia,21,2000,21.8,549,696,78.9,10801,2551,202,239,84.5,256,303,84.5,80,122,65.6,0,0.2,-0.2,7,35,2,0,35
257,Sofian Kiyine,ma  MAR,"MF,FW",Venezia,23,1997,13.8,396,533,74.3,8874,2727,137,170,80.6,161,204,78.9,93,138,67.4,0,2.3,-2.3,19,39,23,0,58
258,Simon Kjær,dk  DEN,DF,Milan,32,1989,8.9,401,454,88.3,8921,2843,117,124,94.4,200,215,93.0,83,111,74.8,0,0.3,-0.3,2,27,3,2,27
259,Aleksandr Kokorin,ru  RUS,"FW,MF",Fiorentina,30,1991,0.6,17,26,65.4,277,33,11,16,68.8,4,6,66.7,2,3,66.7,0,0.0,0.0,0,0,0,0,1
260,Aleksandar Kolarov,rs  SRB,DF,Inter,35,1985,0.5,30,37,81.1,563,235,12,14,85.7,11,14,78.6,5,7,71.4,0,0.0,0.0,0,4,1,0,3
261,Teun Koopmeiners,nl  NED,MF,Atalanta,23,1998,23.6,1185,1482,80.0,23746,7434,453,514,88.1,514,588,87.4,181,315,57.5,1,4.9,-3.9,45,119,36,12,124
262,Kalidou Koulibaly,sn  SEN,DF,Napoli,30,1991,26.7,1425,1630,87.4,28135,10750,547,586,93.3,643,695,92.5,214,315,67.9,1,0.5,+0.5,8,100,6,0,89
263,Christos Kourfalidis,gr  GRE,"MF,DF",Cagliari,18,2002,0.2,8,12,66.7,150,15,2,3,66.7,5,5,100.0,1,2,50.0,0,0.0,0.0,0,1,0,0,0
264,Viktor Kovalenko,ua  UKR,MF,Spezia,25,1996,14.7,459,601,76.4,8047,1874,220,271,81.2,179,216,82.9,50,88,56.8,3,1.3,+1.7,15,30,9,0,45
265,Julian Kristoffersen,no  NOR,FW,Salernitana,24,1997,0.1,1,2,50.0,7,5,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,1,0,0,0
266,Rade Krunić,ba  BIH,"MF,FW",Milan,27,1993,15.7,478,579,82.6,7227,1748,266,307,86.6,161,192,83.9,28,42,66.7,1,0.9,+0.1,17,35,13,1,39
267,Dejan Kulusevski,se  SWE,"FW,MF",Juventus,21,2000,8.6,196,244,80.3,2991,663,109,138,79.0,68,74,91.9,14,18,77.8,3,1.2,+1.8,10,10,13,3,22
268,Marash Kumbulla,al  ALB,DF,Roma,21,2000,11.4,546,632,86.4,11952,3326,145,165,87.9,294,315,93.3,100,129,77.5,0,0.0,0.0,2,20,0,0,23
269,Giorgos Kyriakopoulos,gr  GRE,"DF,FW",Sassuolo,25,1996,21.9,1061,1283,82.7,18298,7144,513,544,94.3,428,484,88.4,102,205,49.8,5,3.2,+1.8,32,57,22,13,67
270,Andrea La Mantia,it  ITA,FW,Empoli,30,1991,5.4,70,98,71.4,896,214,46,58,79.3,18,29,62.1,2,3,66.7,0,0.3,-0.3,7,4,1,0,11
271,Sam Lammers,nl  NED,FW,Atalanta,24,1997,0.4,11,19,57.9,164,62,6,8,75.0,4,9,44.4,1,1,100.0,0,0.0,0.0,0,2,1,0,2
272,Kevin Lasagna,it  ITA,"FW,MF",Hellas Verona,28,1992,13.2,192,287,66.9,3145,724,109,144,75.7,48,74,64.9,22,30,73.3,4,2.2,+1.8,14,14,15,1,23
273,Darko Lazović,rs  SRB,DF,Hellas Verona,30,1990,30.7,1098,1543,71.2,19327,9552,482,603,79.9,503,657,76.6,98,202,48.5,7,5.7,+1.3,44,88,54,14,195
274,Manuel Lazzari,it  ITA,DF,Lazio,27,1993,18.5,884,1033,85.6,13427,4278,503,540,93.1,305,353,86.4,50,85,58.8,3,2.0,+1.0,13,44,18,6,44
275,Patrick Leal,us  USA,MF,Venezia,18,2003,0.0,0,1,0.0,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
276,Rafael Leão,pt  POR,FW,Milan,22,1999,28.9,579,805,71.9,10387,3224,279,349,79.9,213,286,74.5,78,113,69.0,10,6.3,+3.7,45,55,51,9,119
277,Lucas Leiva,br  BRA,MF,Lazio,34,1987,18.9,1146,1243,92.2,19607,5613,533,558,95.5,496,536,92.5,101,118,85.6,0,0.3,-0.3,6,100,3,1,66
278,Luca Lezzerini,it  ITA,GK,Venezia,26,1995,5.5,155,197,78.7,4340,2405,27,27,100.0,67,67,100.0,58,100,58.0,0,0.0,0.0,1,0,0,0,0
279,Ben Lhassine Kone,ci  CIV,MF,Torino,21,2000,0.9,30,36,83.3,637,123,11,11,100.0,14,19,73.7,5,5,100.0,0,0.1,-0.1,2,1,0,0,3
280,Matthijs de Ligt,nl  NED,DF,Juventus,21,1999,29.7,1496,1664,89.9,33019,9255,382,412,92.7,823,873,94.3,278,359,77.4,1,0.5,+0.5,8,73,4,1,51
281,Anderson Lima,br  BRA,MF,Lazio,21,1999,0.7,25,32,78.1,386,59,13,15,86.7,12,14,85.7,0,2,0.0,0,0.0,0.0,0,0,1,0,2
282,Karol Linetty,pl  POL,"MF,FW",Torino,26,1995,10.0,227,284,79.9,3402,827,120,145,82.8,89,105,84.8,10,20,50.0,0,1.4,-1.4,15,16,6,0,19
283,Stanislav Lobotka,sk  SVK,MF,Napoli,26,1994,18.7,1344,1444,93.1,22512,5098,663,697,95.1,560,591,94.8,98,118,83.1,0,0.6,-0.6,15,115,6,0,80
284,Manuel Locatelli,it  ITA,MF,Juventus,23,1998,24.0,1239,1443,85.9,25579,7827,457,512,89.3,558,619,90.1,211,285,74.0,3,1.8,+1.2,22,127,27,1,123
285,Maxime Lopez,fr  FRA,MF,Sassuolo,23,1997,32.6,2357,2570,91.7,40932,12376,1096,1164,94.2,1001,1066,93.9,216,268,80.6,1,2.9,-1.9,48,223,16,3,205
286,Hirving Lozano,mx  MEX,FW,Napoli,26,1995,17.9,468,597,78.4,7231,1761,251,298,84.2,172,207,83.1,27,42,64.3,5,2.7,+2.3,30,19,34,15,56
287,José Luis Palomino,ar  ARG,DF,Atalanta,31,1990,29.7,1362,1649,82.6,28917,8805,404,455,88.8,708,799,88.6,238,358,66.5,0,0.4,-0.4,5,84,4,1,107
288,Saša Lukić,rs  SRB,MF,Torino,24,1996,33.1,1550,1772,87.5,29599,6022,595,659,90.3,704,773,91.1,221,268,82.5,4,4.5,-0.5,34,138,20,2,107
