,Player,Nation,Pos,Squad,Age,Born,90s,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Vs Dribbles,Att_Vs Dribbles,Tkl%_Vs Dribbles,Past_Vs Dribbles,Press_Pressures,Succ_Pressures,%_Pressures,Def 3rd_Pressures,Mid 3rd_Pressures,Att 3rd_Pressures,Blocks_Blocks,Sh_Blocks,ShSv_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err
157,Denzel Dumfries,nl  NED,DF,Inter,25,1996,22.5,40,25,13,16,11,13,31,41.9,18,292,94,32.2,84,113,95,29,8,0,21,26,66,27,0
158,Alfred Duncan,gh  GHA,MF,Fiorentina,28,1993,21.5,35,23,14,13,8,11,35,31.4,24,355,115,32.4,84,166,105,25,4,0,21,23,58,10,0
159,Paulo Dybala,ar  ARG,"FW,MF",Juventus,27,1993,22.9,26,15,6,10,10,5,33,15.2,28,331,91,27.5,73,133,125,24,0,0,24,19,45,3,0
160,Edin Džeko,ba  BIH,FW,Inter,35,1986,27.4,23,18,8,8,7,10,24,41.7,14,291,89,30.6,33,137,121,24,7,0,17,8,31,29,0
161,Tyronne Ebuehi,ng  NGA,DF,Venezia,25,1995,12.6,24,15,15,5,4,8,16,50.0,8,178,46,25.8,77,71,30,29,3,0,26,23,47,29,0
162,Éderson,br  BRA,MF,Salernitana,22,1999,12.7,39,23,18,14,7,11,22,50.0,11,247,71,28.7,88,106,53,13,4,0,9,24,63,17,0
163,Albin Ekdal,se  SWE,MF,Sampdoria,32,1989,18.2,45,27,16,23,6,20,50,40.0,30,350,108,30.9,139,162,49,39,7,0,32,40,85,30,0
164,Caleb Ekuban,gh  GHA,"FW,MF",Genoa,27,1994,19.1,25,14,5,15,5,6,19,31.6,13,317,107,33.8,30,161,126,35,7,0,28,9,34,9,0
165,Elif Elmas,mk  MKD,"FW,MF",Napoli,21,1999,18.0,20,12,7,7,6,11,27,40.7,16,275,74,26.9,48,129,98,19,2,0,17,15,35,15,0
166,Martin Erlic,hr  CRO,DF,Spezia,23,1998,28.6,33,22,22,8,3,12,23,52.2,11,291,98,33.7,185,95,11,73,45,1,28,63,96,128,0
167,Gonzalo Escalante,ar  ARG,MF,Lazio,28,1993,0.1,1,0,1,0,0,1,1,100.0,0,3,0,0.0,3,0,0,2,1,0,1,0,1,1,0
168,Diego Falcinelli,it  ITA,"FW,MF",Bologna,30,1991,0.7,4,2,2,0,2,1,1,100.0,0,22,7,31.8,2,7,13,0,0,0,0,2,6,1,0
169,Wladimiro Falcone,it  ITA,GK,Sampdoria,26,1995,9.5,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,1,0
170,Paolo Faragò,it  ITA,MF,Cagliari,28,1993,0.2,2,1,1,0,1,0,0,,0,5,3,60.0,2,0,3,3,0,0,3,0,2,0,0
171,Davide Faraoni,it  ITA,DF,Hellas Verona,29,1991,28.6,69,45,44,19,6,20,60,33.3,40,373,125,33.5,159,154,60,71,8,0,63,32,101,64,0
172,Mohamed Fares,dz  ALG,"DF,FW",Genoa,25,1996,6.5,10,4,3,7,0,3,7,42.9,4,83,25,30.1,30,36,17,11,3,0,8,16,26,5,0
173,Diego Farias,br  BRA,"MF,FW",Cagliari,31,1990,0.7,1,0,0,1,0,1,3,33.3,2,14,5,35.7,5,7,2,0,0,0,0,0,1,0,0
174,Andrea Favilli,it  ITA,FW,Genoa,24,1997,0.4,0,0,0,0,0,0,0,,0,3,1,33.3,0,2,1,0,0,0,0,0,0,2,0
175,Federico Fazio,ar  ARG,DF,Salernitana,34,1987,15.9,15,9,8,5,2,7,11,63.6,4,159,43,27.0,79,70,10,30,17,0,13,46,61,79,0
176,Luiz Felipe,it  ITA,DF,Lazio,24,1997,27.7,50,25,28,20,2,17,33,51.5,16,180,68,37.8,91,79,10,56,36,2,20,42,92,109,0
177,Alex Ferrari,it  ITA,DF,Sampdoria,27,1994,18.3,44,24,31,11,2,21,38,55.3,17,239,88,36.8,131,97,11,42,22,0,20,54,98,68,3
178,Salvador Ferrer,es  ESP,"DF,MF",Spezia,23,1998,16.6,36,23,21,11,4,17,36,47.2,19,194,58,29.9,83,81,30,41,12,1,29,25,61,45,0
179,Riccardo Fiamozzi,it  ITA,DF,Empoli,28,1993,6.9,8,6,2,3,3,3,3,100.0,0,52,19,36.5,26,17,9,13,5,0,8,10,18,11,1
180,Luca Fiordilino,it  ITA,MF,Venezia,25,1996,7.3,25,13,14,6,5,12,22,54.5,10,168,45,26.8,88,60,20,16,4,0,12,14,39,10,0
181,Vincenzo Fiorillo,it  ITA,GK,Salernitana,31,1990,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
182,Alessandro Florenzi,it  ITA,"DF,FW",Milan,30,1991,12.8,28,16,11,10,7,9,31,29.0,22,188,57,30.3,71,87,30,16,2,0,14,33,61,15,2
183,Fernando Forestieri,it  ITA,"FW,MF",Udinese,31,1990,0.6,1,1,0,1,0,1,2,50.0,1,7,3,42.9,1,3,3,0,0,0,0,1,2,1,0
184,Francesco Forte,it  ITA,FW,Venezia,28,1993,4.7,5,3,0,3,2,3,5,60.0,2,78,13,16.7,4,38,36,4,0,0,4,1,6,3,0
185,Gianluca Frabotta,it  ITA,"DF,FW",Hellas Verona,22,1999,0.2,0,0,0,0,0,0,0,,0,6,3,50.0,1,5,0,1,0,0,1,0,0,0,0
186,Davide Frattesi,it  ITA,MF,Sassuolo,21,1999,31.7,51,27,21,26,4,16,45,35.6,29,516,143,27.7,150,271,95,55,11,0,44,45,96,50,2
187,Morten Frendrup,dk  DEN,"DF,MF",Genoa,20,2001,7.7,32,20,14,12,6,11,24,45.8,13,196,69,35.2,67,90,39,24,2,0,22,17,49,11,0
188,Remo Freuler,ch  SUI,MF,Atalanta,29,1992,26.3,64,43,22,31,11,26,70,37.1,44,485,155,32.0,125,245,115,48,8,1,40,48,112,28,1
189,Matteo Gabbia,it  ITA,DF,Milan,21,1999,6.0,5,4,2,3,0,0,4,0.0,4,58,27,46.6,30,25,3,2,2,0,0,14,19,14,0
190,Manolo Gabbiadini,it  ITA,"FW,MF",Sampdoria,29,1991,12.7,10,4,4,2,4,1,10,10.0,9,122,25,20.5,16,59,47,8,1,0,7,5,15,10,0
191,Gianluca Gaetano,it  ITA,MF,Napoli,21,2000,0.2,2,1,2,0,0,1,2,50.0,1,8,2,25.0,3,3,2,0,0,0,0,2,4,0,0
192,Luca Gagliano,it  ITA,"MF,DF",Cagliari,21,2000,0.1,0,0,0,0,0,0,0,,0,2,0,0.0,0,1,1,1,0,0,1,0,0,0,0
193,Roberto Gagliardini,it  ITA,MF,Inter,27,1994,7.2,9,7,3,4,2,1,11,9.1,10,167,51,30.5,44,84,39,15,5,0,10,13,22,6,0
194,Riccardo Gagliolo,se  SWE,DF,Salernitana,31,1990,12.6,28,13,17,8,3,11,24,45.8,13,137,44,32.1,89,39,9,20,9,0,11,40,68,58,0
195,Nicolas Galazzi,it  ITA,DF,Venezia,20,2000,0.2,1,1,1,0,0,0,1,0.0,1,5,1,20.0,3,0,2,0,0,0,0,0,1,0,0
196,Pablo Galdames Millán,cl  CHI,MF,Genoa,24,1996,11.4,30,18,7,14,9,16,37,43.2,21,256,73,28.5,62,126,68,19,3,0,16,15,45,8,0
197,Luca Gemello,it  ITA,GK,Torino,21,2000,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
198,Paolo Ghiglione,it  ITA,DF,Genoa,24,1997,6.7,15,8,7,7,1,9,16,56.3,7,81,22,27.2,20,41,20,27,5,0,22,13,28,14,0
199,Faouzi Ghoulam,dz  ALG,DF,Napoli,30,1991,3.7,2,2,1,1,0,0,2,0.0,2,27,7,25.9,8,10,9,4,1,0,3,2,4,10,0
200,Sebastian Giovinco,it  ITA,MF,Sampdoria,34,1987,0.4,0,0,0,0,0,0,0,,0,9,3,33.3,1,4,4,0,0,0,0,0,0,0,0
201,Olivier Giroud,fr  FRA,FW,Milan,34,1986,21.0,17,11,5,8,4,2,11,18.2,9,378,95,25.1,23,140,215,19,6,0,13,4,21,20,0
202,Diego Godín,uy  URU,DF,Cagliari,35,1986,9.1,20,13,16,2,2,8,15,53.3,7,114,42,36.8,74,36,4,13,5,0,8,17,37,47,0
203,Cedric Gondo,ci  CIV,FW,Salernitana,24,1996,7.8,4,2,2,1,1,2,2,100.0,0,119,26,21.8,9,49,61,4,1,0,3,5,9,2,0
204,Nicolás González,ar  ARG,FW,Fiorentina,23,1998,26.2,28,20,9,12,7,9,30,30.0,21,369,114,30.9,52,156,161,30,2,0,28,33,61,3,0
205,Alberto Grassi,it  ITA,MF,Cagliari,26,1995,24.2,48,25,15,28,5,9,27,33.3,18,308,93,30.2,108,160,40,38,11,0,27,77,125,36,0
206,Koray Günter,de  GER,DF,Hellas Verona,26,1994,26.8,35,21,19,14,2,13,27,48.1,14,234,77,32.9,131,94,9,49,22,2,27,67,102,163,1
207,Albert Guðmundsson,is  ISL,"FW,MF",Genoa,24,1997,6.7,8,5,3,2,3,4,8,50.0,4,131,36,27.5,22,62,47,5,0,0,5,6,14,8,0
208,Emmanuel Gyasi,gh  GHA,"FW,DF",Spezia,27,1994,33.7,58,34,40,8,10,22,46,47.8,24,433,121,27.9,146,173,114,36,4,0,32,28,86,36,1
209,Norbert Gyömbér,sk  SVK,DF,Salernitana,29,1992,28.5,59,38,46,11,2,28,50,56.0,22,353,108,30.6,207,125,21,57,28,1,29,54,113,126,2
210,Nicolas Haas,ch  SUI,MF,Empoli,25,1996,11.1,40,25,17,12,11,19,44,43.2,25,258,72,27.9,74,110,74,26,4,0,22,10,50,15,0
211,Samir Handanović,si  SVN,GK,Inter,37,1984,37.0,0,0,0,0,0,0,2,0.0,2,1,1,100.0,1,0,0,1,0,0,1,0,0,1,0
212,Ridgeciano Haps,sr  SUR,DF,Venezia,28,1993,22.8,38,16,26,8,4,9,22,40.9,13,249,71,28.5,125,90,34,54,11,2,43,50,88,51,1
213,Abdou Harroui,nl  NED,MF,Sassuolo,23,1998,5.0,12,9,5,6,1,6,15,40.0,9,139,37,26.6,41,67,31,15,0,0,15,7,19,3,0
214,Hans Hateboer,nl  NED,DF,Atalanta,27,1994,15.4,24,8,12,6,6,9,28,32.1,19,157,38,24.2,49,59,49,17,3,0,14,6,30,19,0
215,Silvan Hefti,ch  SUI,DF,Genoa,23,1997,14.3,60,36,28,23,9,34,64,53.1,30,330,108,32.7,156,125,49,28,4,0,24,36,96,26,0
216,Liam Henderson,sct  SCO,MF,Empoli,25,1996,22.4,23,14,9,10,4,5,19,26.3,14,475,86,18.1,133,220,122,25,6,0,19,9,32,17,0
217,Dalbert Henrique,br  BRA,"DF,MF",Cagliari,27,1993,23.1,52,28,28,18,6,6,29,20.7,23,420,110,26.2,143,187,90,49,7,0,42,33,85,30,0
218,Matheus Henrique,br  BRA,MF,Sassuolo,23,1997,12.0,14,11,7,4,3,7,27,25.9,20,189,51,27.0,50,110,29,15,1,0,14,13,27,12,0
219,Thomas Henry,fr  FRA,FW,Venezia,26,1994,23.5,7,5,1,3,3,4,10,40.0,6,238,70,29.4,17,102,119,12,8,0,4,3,10,26,1
220,Theo Hernández,fr  FRA,DF,Milan,23,1997,30.1,62,43,42,15,5,20,35,57.1,15,385,126,32.7,157,160,68,38,5,0,33,55,117,34,2
221,Hernani,br  BRA,"MF,FW",Genoa,27,1994,7.6,21,15,9,10,2,12,30,40.0,18,195,49,25.1,52,104,39,21,4,0,17,10,31,4,0
222,Daan Heymans,be  BEL,"MF,FW",Venezia,22,1999,2.8,4,4,1,2,1,2,7,28.6,5,44,7,15.9,13,26,5,8,3,0,5,4,8,3,0
223,Aaron Hickey,sct  SCO,DF,Bologna,19,2002,31.3,45,22,23,12,10,16,27,59.3,11,401,110,27.4,192,139,70,66,15,0,51,39,84,46,0
224,Martin Hongla,cm  CMR,MF,Hellas Verona,23,1998,7.2,22,13,9,8,5,5,9,55.6,4,108,35,32.4,38,58,12,5,2,0,3,10,32,20,0
225,Sydney van Hooijdonk,nl  NED,"FW,MF",Bologna,21,2000,0.4,1,1,0,1,0,0,0,,0,15,0,0.0,5,8,2,1,0,0,1,0,1,0,0
226,Petko Hristov,bg  BUL,DF,Spezia,22,1999,13.9,14,7,7,7,0,4,12,33.3,8,126,38,30.2,60,64,2,34,23,0,11,24,38,66,0
227,Elseid Hysaj,al  ALB,DF,Lazio,27,1994,22.5,43,24,24,16,3,24,38,63.2,14,207,73,35.3,88,81,38,36,8,0,28,29,72,34,0
228,Roger Ibanez,br  BRA,DF,Roma,22,1998,32.1,61,39,39,17,5,26,44,59.1,18,346,108,31.2,220,106,20,40,8,0,32,95,156,104,1
229,Zlatan Ibrahimović,se  SWE,FW,Milan,39,1981,11.3,0,0,0,0,0,0,2,0.0,2,102,40,39.2,4,28,70,4,3,0,1,7,7,10,0
230,Igor,br  BRA,DF,Fiorentina,23,1998,24.9,59,34,32,26,1,28,44,63.6,16,284,92,32.4,117,161,6,53,20,1,33,58,117,48,3
231,Jonathan Ikone,fr  FRA,FW,Fiorentina,23,1998,7.2,10,7,2,7,1,4,11,36.4,7,137,51,37.2,21,62,54,12,2,0,10,5,15,1,0
232,Ivan Ilić,rs  SRB,MF,Hellas Verona,20,2001,28.1,45,32,16,24,5,14,46,30.4,32,413,133,32.2,110,229,74,39,10,0,29,44,89,61,0
233,Josip Iličić,si  SVN,"FW,MF",Atalanta,33,1988,9.3,12,9,4,3,5,4,15,26.7,11,120,39,32.5,17,39,64,9,1,0,8,2,14,1,0
234,Ciro Immobile,it  ITA,FW,Lazio,31,1990,30.1,12,9,5,2,5,2,16,12.5,14,456,101,22.1,29,159,268,14,3,0,11,12,24,15,0
235,Lorenzo Insigne,it  ITA,FW,Napoli,30,1991,25.4,25,21,10,10,5,9,50,18.0,41,361,107,29.6,103,161,97,33,1,0,32,40,65,0,0
236,Ardian Ismajli,al  ALB,DF,Empoli,24,1996,14.1,17,8,13,3,1,7,16,43.8,9,152,47,30.9,89,58,5,24,11,0,13,25,42,83,0
237,Armando Izzo,it  ITA,DF,Torino,29,1992,5.8,16,11,12,4,0,9,12,75.0,3,66,22,33.3,33,28,5,7,3,0,4,18,34,30,0
238,Mato Jajalo,ba  BIH,MF,Udinese,33,1988,7.0,19,15,14,2,3,6,18,33.3,12,124,41,33.1,62,50,12,13,0,0,13,12,31,8,0
239,Paweł Jaroszyński,pl  POL,DF,Salernitana,26,1994,5.7,10,6,6,3,1,3,6,50.0,3,67,22,32.8,45,15,7,11,0,0,11,9,19,13,1
240,Juan Jesus,br  BRA,DF,Napoli,30,1991,14.2,29,20,12,17,0,9,16,56.3,7,155,66,42.6,81,70,4,29,16,0,13,18,47,37,0
241,Dennis Johnsen,no  NOR,"FW,MF",Venezia,23,1998,16.1,14,11,9,4,1,5,22,22.7,17,249,51,20.5,57,90,102,16,1,0,15,9,23,9,0
242,Kaio Jorge,br  BRA,"MF,FW",Juventus,19,2002,1.3,3,1,0,3,0,0,2,0.0,2,24,6,25.0,3,12,9,1,0,0,1,0,3,2,0
243,Flavio Junior Bianchi,it  ITA,"FW,MF",Genoa,21,2000,3.5,4,3,1,2,1,0,2,0.0,2,50,12,24.0,11,23,16,1,0,0,1,3,7,0,0
244,Hamed Junior Traorè,ci  CIV,"FW,MF",Sassuolo,21,2000,19.7,35,17,9,14,12,9,37,24.3,28,407,91,22.4,104,179,124,26,4,0,22,25,60,6,0
245,Nikola Kalinić,hr  CRO,FW,Hellas Verona,33,1988,4.5,2,1,0,1,1,0,0,,0,35,6,17.1,5,11,19,3,0,0,3,0,2,2,0
246,Yayah Kallon,sl  SLE,"FW,MF",Genoa,20,2001,7.1,13,8,4,4,5,3,11,27.3,8,141,42,29.8,21,66,54,12,1,0,11,8,21,2,0
247,Pierre Kalulu,fr  FRA,DF,Milan,21,2000,21.6,64,34,42,17,5,20,26,76.9,6,361,125,34.6,179,151,31,45,16,0,29,51,115,52,0
248,Dimitrije Kamenović,rs  SRB,DF,Lazio,21,2000,0.5,1,0,1,0,0,1,1,100.0,0,5,2,40.0,3,1,1,0,0,0,0,1,2,2,0
249,Rick Karsdorp,nl  NED,DF,Roma,26,1995,32.0,61,36,36,17,8,27,48,56.3,21,333,96,28.8,147,110,76,29,5,0,24,53,114,29,0
250,Denso Kasius,nl  NED,DF,Bologna,18,2002,2.0,10,6,5,4,1,2,5,40.0,3,39,14,35.9,15,14,10,6,0,0,6,5,15,6,0
251,Grigoris Kastanos,cy  CYP,"MF,FW",Salernitana,23,1998,15.0,32,24,12,15,5,4,21,19.0,17,273,75,27.5,82,130,61,24,5,0,19,33,65,11,0
252,Moise Kean,it  ITA,FW,Juventus,21,2000,12.2,10,6,3,4,3,4,8,50.0,4,174,45,25.9,20,65,89,9,0,0,9,4,14,4,1
253,Wajdi Kechrida,tn  TUN,"DF,MF",Salernitana,25,1995,10.6,16,12,10,6,0,5,10,50.0,5,131,36,27.5,72,32,27,19,2,0,17,8,24,14,0
254,Dimitrios Keramitsis,gr  GRE,DF,Roma,17,2004,0.0,0,0,0,0,0,0,0,,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0
255,Franck Kessié,ci  CIV,MF,Milan,24,1996,25.6,52,34,21,25,6,18,30,60.0,12,424,139,32.8,108,203,113,45,9,0,36,48,100,26,0
256,Jakub Kiwior,pl  POL,MF,Spezia,21,2000,21.8,53,25,25,20,8,18,49,36.7,31,522,152,29.1,212,262,48,52,18,0,34,44,97,56,0
257,Sofian Kiyine,ma  MAR,"MF,FW",Venezia,23,1997,13.8,30,19,11,14,5,16,37,43.2,21,352,90,25.6,122,168,62,21,1,0,20,16,46,10,0
258,Simon Kjær,dk  DEN,DF,Milan,32,1989,8.9,23,14,15,4,4,9,19,47.4,10,121,40,33.1,61,53,7,25,14,0,11,12,35,39,0
259,Aleksandr Kokorin,ru  RUS,"FW,MF",Fiorentina,30,1991,0.6,1,0,1,0,0,1,1,100.0,0,11,3,27.3,2,3,6,1,0,0,1,0,1,0,0
260,Aleksandar Kolarov,rs  SRB,DF,Inter,35,1985,0.5,1,1,1,0,0,1,1,100.0,0,1,0,0.0,1,0,0,0,0,0,0,1,2,1,0
261,Teun Koopmeiners,nl  NED,MF,Atalanta,23,1998,23.6,40,24,12,19,9,18,56,32.1,38,417,131,31.4,80,228,109,42,2,0,40,24,64,22,0
262,Kalidou Koulibaly,sn  SEN,DF,Napoli,30,1991,26.7,60,43,43,12,5,24,43,55.8,19,249,104,41.8,151,87,11,51,28,0,23,40,100,83,0
263,Christos Kourfalidis,gr  GRE,"MF,DF",Cagliari,18,2002,0.2,0,0,0,0,0,0,0,,0,7,3,42.9,2,4,1,1,0,0,1,0,0,0,0
264,Viktor Kovalenko,ua  UKR,MF,Spezia,25,1996,14.7,17,14,6,9,2,7,22,31.8,15,223,65,29.1,65,101,57,24,4,0,20,15,32,9,0
265,Julian Kristoffersen,no  NOR,FW,Salernitana,24,1997,0.1,0,0,0,0,0,0,0,,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0
266,Rade Krunić,ba  BIH,"MF,FW",Milan,27,1993,15.7,32,22,16,13,3,10,32,31.3,22,282,96,34.0,60,159,63,24,2,0,22,21,53,18,0
267,Dejan Kulusevski,se  SWE,"FW,MF",Juventus,21,2000,8.6,17,11,10,6,1,7,19,36.8,12,227,61,26.9,63,90,74,11,0,0,11,15,32,2,0
268,Marash Kumbulla,al  ALB,DF,Roma,21,2000,11.4,26,19,14,11,1,10,22,45.5,12,180,67,37.2,104,71,5,15,8,0,7,18,44,30,0
269,Giorgos Kyriakopoulos,gr  GRE,"DF,FW",Sassuolo,25,1996,21.9,35,22,19,11,5,18,36,50.0,18,310,85,27.4,112,130,68,48,8,0,40,26,61,48,1
270,Andrea La Mantia,it  ITA,FW,Empoli,30,1991,5.4,2,1,0,0,2,0,2,0.0,2,41,7,17.1,2,25,14,3,1,0,2,2,4,6,0
271,Sam Lammers,nl  NED,FW,Atalanta,24,1997,0.4,0,0,0,0,0,0,0,,0,7,3,42.9,0,2,5,1,0,0,1,0,0,0,0
272,Kevin Lasagna,it  ITA,"FW,MF",Hellas Verona,28,1992,13.2,14,12,5,7,2,6,21,28.6,15,196,58,29.6,23,68,105,15,0,0,15,7,21,7,0
273,Darko Lazović,rs  SRB,DF,Hellas Verona,30,1990,30.7,39,19,21,9,9,16,44,36.4,28,250,78,31.2,102,89,59,49,5,1,44,40,79,37,0
274,Manuel Lazzari,it  ITA,DF,Lazio,27,1993,18.5,31,14,15,13,3,18,36,50.0,18,184,58,31.5,57,90,37,22,2,0,20,27,58,25,0
275,Patrick Leal,us  USA,MF,Venezia,18,2003,0.0,0,0,0,0,0,0,0,,0,5,1,20.0,3,0,2,1,0,0,1,0,0,1,0
276,Rafael Leão,pt  POR,FW,Milan,22,1999,28.9,23,18,5,11,7,8,21,38.1,13,267,78,29.2,34,108,125,21,2,0,19,22,45,5,0
277,Lucas Leiva,br  BRA,MF,Lazio,34,1987,18.9,59,35,28,25,6,17,52,32.7,35,367,99,27.0,138,191,38,35,11,0,24,32,91,33,0
278,Luca Lezzerini,it  ITA,GK,Venezia,26,1995,5.5,0,0,0,0,0,0,0,,0,0,0,,0,0,0,1,0,0,1,0,0,0,0
279,Ben Lhassine Kone,ci  CIV,MF,Torino,21,2000,0.9,3,2,1,2,0,1,1,100.0,0,26,7,26.9,12,12,2,0,0,0,0,1,4,2,0
280,Matthijs de Ligt,nl  NED,DF,Juventus,21,1999,29.7,38,23,22,15,1,12,18,66.7,6,253,104,41.1,128,110,15,48,24,0,24,42,80,130,0
281,Anderson Lima,br  BRA,MF,Lazio,21,1999,0.7,4,2,2,2,0,3,3,100.0,0,18,4,22.2,7,8,3,1,0,0,1,2,6,0,0
282,Karol Linetty,pl  POL,"MF,FW",Torino,26,1995,10.0,13,8,3,4,6,4,14,28.6,10,193,54,28.0,42,92,59,9,1,0,8,8,21,3,0
283,Stanislav Lobotka,sk  SVK,MF,Napoli,26,1994,18.7,40,30,13,24,3,10,37,27.0,27,331,129,39.0,126,164,41,17,2,0,15,28,68,12,0
284,Manuel Locatelli,it  ITA,MF,Juventus,23,1998,24.0,46,31,21,17,8,11,37,29.7,26,363,107,29.5,136,186,41,53,23,1,30,38,84,42,0
285,Maxime Lopez,fr  FRA,MF,Sassuolo,23,1997,32.6,67,45,40,23,4,30,71,42.3,41,544,167,30.7,225,271,48,42,6,2,36,59,126,44,3
286,Hirving Lozano,mx  MEX,FW,Napoli,26,1995,17.9,30,14,14,10,6,12,33,36.4,21,322,82,25.5,81,150,91,27,0,0,27,14,44,6,0
287,José Luis Palomino,ar  ARG,DF,Atalanta,31,1990,29.7,99,66,55,40,4,30,51,58.8,21,404,170,42.1,208,182,14,63,22,0,41,92,191,110,0
288,Saša Lukić,rs  SRB,MF,Torino,24,1996,33.1,57,36,23,29,5,18,41,43.9,23,540,149,27.6,171,295,74,53,8,0,45,52,109,35,0
289,Sebastiano Luperto,it  ITA,DF,Empoli,24,1996,21.8,30,19,18,10,2,7,14,50.0,7,204,64,31.4,105,84,15,47,30,1,17,55,85,149,0
290,Charalambos Lykogiannis,gr  GRE,DF,Cagliari,27,1993,20.2,26,15,17,6,3,11,23,47.8,12,182,48,26.4,97,63,22,40,9,0,31,55,81,54,0
291,Niki Mäenpää,fi  FIN,GK,Venezia,36,1985,16.5,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,1,3
292,Giulio Maggiore,it  ITA,MF,Spezia,23,1998,31.3,63,42,27,32,4,25,64,39.1,39,645,176,27.3,183,328,134,44,6,1,38,48,111,32,0
293,Francesco Magnanelli,it  ITA,MF,Sassuolo,36,1984,3.0,6,4,4,2,0,4,11,36.4,7,61,15,24.6,24,30,7,4,1,0,3,4,10,4,0
294,Mike Maignan,fr  FRA,GK,Milan,26,1995,32.0,0,0,0,0,0,0,0,,0,2,1,50.0,2,0,0,0,0,0,0,0,0,0,1
295,Ainsley Maitland-Niles,eng  ENG,DF,Roma,23,1997,5.4,5,3,2,1,2,3,12,25.0,9,80,30,37.5,27,37,16,17,0,0,17,13,18,7,0
296,Jean-Victor Makengo,fr  FRA,MF,Udinese,23,1998,26.1,30,24,8,15,7,15,38,39.5,23,310,118,38.1,116,141,53,40,8,0,32,32,62,14,1
297,Nikola Maksimović,rs  SRB,DF,Genoa,29,1991,12.4,17,13,10,5,2,2,4,50.0,2,102,36,35.3,60,38,4,26,12,0,14,22,39,59,1
298,Kévin Malcuit,ma  MAR,DF,Napoli,30,1991,3.2,3,1,3,0,0,2,3,66.7,1,45,11,24.4,21,14,10,5,1,0,4,5,8,6,0
299,Daniel Maldini,it  ITA,MF,Milan,19,2001,1.6,5,4,3,2,0,1,4,25.0,3,36,11,30.6,9,22,5,6,0,0,6,1,6,0,0
300,Youssef Maleh,it  ITA,MF,Fiorentina,22,1998,11.3,29,19,10,13,6,11,21,52.4,10,275,77,28.0,65,139,71,18,1,0,17,8,37,3,0
301,Ruslan Malinovskyi,ua  UKR,"FW,MF",Atalanta,28,1993,17.7,27,15,6,12,9,11,25,44.0,14,360,98,27.2,48,173,139,23,4,0,19,7,34,3,0
302,Rey Manaj,al  ALB,FW,Spezia,24,1997,19.6,19,10,5,8,6,6,17,35.3,11,371,87,23.5,33,174,164,17,0,0,17,6,25,16,0
303,Gianluca Mancini,it  ITA,DF,Roma,25,1996,32.0,59,43,34,22,3,24,40,60.0,16,400,143,35.8,205,171,24,41,20,1,21,50,109,92,0
304,Leonardo Mancuso,it  ITA,FW,Empoli,29,1992,4.7,1,0,0,1,0,0,3,0.0,3,34,8,23.5,2,13,19,3,0,0,3,3,4,3,0
305,Rolando Mandragora,it  ITA,MF,Torino,24,1997,14.7,19,7,4,12,3,6,17,35.3,11,195,59,30.3,44,95,56,21,4,0,17,16,35,20,0
306,Kostas Manolas,gr  GRE,DF,Napoli,30,1991,3.5,2,2,1,1,0,2,3,66.7,1,18,6,33.3,9,6,3,2,0,0,2,8,10,9,0
307,Riccardo Marchizza,it  ITA,DF,Empoli,23,1998,15.0,20,11,8,10,2,7,16,43.8,9,211,55,26.1,82,96,33,27,7,0,20,18,38,28,0
308,Gian Marco Ferrari,it  ITA,DF,Sassuolo,29,1992,34.7,22,11,18,4,0,12,25,48.0,13,184,64,34.8,114,59,11,50,29,2,21,62,84,123,1
309,Davide Marfella,it  ITA,GK,Napoli,21,1999,0.1,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
310,Pablo Marí,es  ESP,DF,Udinese,27,1993,14.9,18,8,8,8,2,7,13,53.8,6,139,49,35.3,64,65,10,30,14,0,16,37,55,89,0
311,Răzvan Marin,ro  ROU,MF,Cagliari,25,1996,31.3,46,31,17,25,4,16,51,31.4,35,528,144,27.3,154,272,102,32,4,0,28,25,71,17,0
312,Lucas Martínez Quarta,ar  ARG,DF,Fiorentina,25,1996,15.9,39,25,27,8,4,18,34,52.9,16,189,68,36.0,109,70,10,25,9,0,16,38,77,47,0
313,Lautaro Martínez,ar  ARG,FW,Inter,23,1997,25.4,25,18,3,12,10,6,15,40.0,9,379,104,27.4,24,144,211,25,4,0,21,22,47,7,0
314,Adam Marušić,me  MNE,DF,Lazio,28,1992,30.2,30,16,15,11,4,14,40,35.0,26,215,52,24.2,98,83,34,56,9,0,47,61,91,59,0
315,Andrea Masiello,it  ITA,DF,Genoa,35,1986,5.7,8,8,8,0,0,4,8,50.0,4,43,14,32.6,27,16,0,11,4,0,7,12,20,21,0
