,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh_Standard,SoT_Standard,SoT%_Standard,Sh/90_Standard,SoT/90_Standard,G/Sh_Standard,G/SoT_Standard,Dist_Standard,FK_Standard,PK_Performance,PKatt_Performance,xG_Expected,npxG_Expected,npxG/Sh_Expected,G-xG_Expected,np:G-xG_Expected
48,Yuri Berchiche,es  ESP,DF,Athletic Club,32-263,1990,4.4,0,7,2,28.6,1.59,0.46,0.00,0.00,21.1,0,0,0,0.3,0.3,0.05,-0.3,-0.3
49,Álex Berenguer,es  ESP,MF,Athletic Club,27-119,1995,10.4,3,26,10,38.5,2.50,0.96,0.12,0.30,16.5,1,0,0,2.6,2.6,0.10,+0.4,+0.4
50,Pedro Bigas,es  ESP,DF,Elche,32-046,1990,9.2,0,3,2,66.7,0.33,0.22,0.00,0.00,20.1,0,0,0,0.1,0.1,0.02,-0.1,-0.1
51,El Bilal Touré,ml  MLI,FW,Almería,21-028,2001,5.4,3,12,6,50.0,2.22,1.11,0.25,0.50,10.6,0,0,0,2.3,2.3,0.19,+0.7,+0.7
52,Blanco,es  ESP,MF,Cádiz,22-100,2000,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
53,Theo Bongonda,cd  COD,MF,Cádiz,26-345,1995,3.9,1,4,1,25.0,1.03,0.26,0.25,1.00,18.0,0,0,0,0.6,0.6,0.15,+0.4,+0.4
54,Wassim Boullif,es  ESP,"DF,MF",Espanyol,17-270,2005,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
55,Yassine Bounou,ma  MAR,GK,Sevilla,31-209,1991,9.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
56,Lucas Boyé,ar  ARG,FW,Elche,26-245,1996,5.7,1,8,3,37.5,1.40,0.53,0.13,0.33,17.4,0,0,0,0.8,0.8,0.10,+0.2,+0.2
57,Martin Braithwaite,dk  DEN,"FW,MF",Espanyol,31-148,1991,6.5,3,16,7,43.8,2.46,1.08,0.19,0.43,18.3,1,0,0,2.5,2.5,0.16,+0.5,+0.5
58,Juan Brandáriz,es  ESP,DF,Almería,23-243,1999,3.3,0,1,0,0.0,0.30,0.00,0.00,,8.7,0,0,0,0.2,0.2,0.17,-0.2,-0.2
59,Darko Brašanac,rs  SRB,MF,Osasuna,30-261,1992,5.1,1,5,3,60.0,0.98,0.59,0.20,0.33,15.2,0,0,0,0.4,0.4,0.09,+0.6,+0.6
60,Claudio Bravo,cl  CHI,GK,Betis,39-201,1983,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
61,Ante Budimir,hr  CRO,FW,Osasuna,31-101,1991,5.3,1,16,3,18.8,3.04,0.57,0.06,0.33,12.0,0,0,0,1.8,1.8,0.11,-0.8,-0.8
62,Santiago Bueno,uy  URU,DF,Girona,23-356,1998,12.0,0,6,1,16.7,0.50,0.08,0.00,0.00,13.0,0,0,0,0.6,0.6,0.09,-0.6,-0.6
63,Sergio Busquets,es  ESP,MF,Barcelona,34-107,1988,8.3,0,2,1,50.0,0.24,0.12,0.00,0.00,26.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1
64,Leandro Cabrera,uy  URU,DF,Espanyol,31-136,1991,12.0,0,12,3,25.0,1.00,0.25,0.00,0.00,9.5,0,0,0,1.4,1.4,0.12,-1.4,-1.4
65,Cala,es  ESP,"DF,MF",Cádiz,32-339,1989,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
66,Fernando Calero,es  ESP,DF,Espanyol,27-047,1995,7.7,0,2,0,0.0,0.26,0.00,0.00,,9.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1
67,Eduardo Camavinga,fr  FRA,MF,Real Madrid,19-355,2002,5.4,0,7,0,0.0,1.30,0.00,0.00,,26.4,0,0,0,0.3,0.3,0.04,-0.3,-0.3
68,Sergio Camello,es  ESP,FW,Rayo Vallecano,21-263,2001,9.1,2,25,7,28.0,2.76,0.77,0.08,0.29,15.3,0,0,0,2.3,2.3,0.09,-0.3,-0.3
69,Sergio Canales,es  ESP,MF,Betis,31-257,1991,7.5,1,6,2,33.3,0.80,0.27,0.17,0.50,21.8,0,0,0,0.5,0.5,0.09,+0.5,+0.5
70,Ander Capa,es  ESP,MF,Athletic Club,30-265,1992,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
71,Étienne Capoue,fr  FRA,MF,Villarreal,34-112,1988,7.5,0,8,2,25.0,1.06,0.27,0.00,0.00,16.3,0,0,0,1.3,1.3,0.17,-1.3,-1.3
72,Isaac Carcelen,es  ESP,DF,Cádiz,29-191,1993,3.3,0,1,0,0.0,0.30,0.00,0.00,,23.2,0,0,0,0.0,0.0,0.03,0.0,0.0
73,Juan Carlos,es  ESP,GK,Girona,34-284,1988,10.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
74,Carmona,es  ESP,DF,Sevilla,20-275,2002,4.9,2,5,2,40.0,1.02,0.41,0.40,1.00,14.3,0,0,0,0.8,0.8,0.17,+1.2,+1.2
75,Yannick Carrasco,be  BEL,"DF,FW",Atlético Madrid,29-057,1993,6.8,1,17,6,35.3,2.48,0.88,0.06,0.17,17.0,0,0,0,1.7,1.7,0.10,-0.7,-0.7
76,Dani Carvajal,es  ESP,DF,Real Madrid,30-293,1992,8.8,0,5,0,0.0,0.57,0.00,0.00,,25.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1
77,William Carvalho,pt  POR,MF,Betis,30-207,1992,9.0,2,12,5,41.7,1.33,0.55,0.17,0.40,13.6,0,0,0,2.0,2.0,0.17,0.0,0.0
78,Casals,es  ESP,MF,Girona,17-146,2005,0.1,0,0,0,,0.00,0.00,,,,,0,0,,,,,
79,Casemiro,br  BRA,MF,Real Madrid,30-250,1992,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
80,Valentín Castellanos,ar  ARG,FW,Girona,24-028,1998,10.9,2,24,6,25.0,2.20,0.55,0.08,0.33,15.9,0,0,0,1.8,1.8,0.08,+0.2,+0.2
81,Samu Castillejo,es  ESP,"FW,MF",Valencia,27-286,1995,5.9,2,15,3,20.0,2.56,0.51,0.13,0.67,19.1,1,0,0,0.9,0.9,0.06,+1.1,+1.1
82,Catena,es  ESP,DF,Rayo Vallecano,28-003,1994,12.0,1,2,2,100.0,0.17,0.17,0.50,0.50,10.4,0,0,0,0.2,0.2,0.08,+0.8,+0.8
83,Edinson Cavani,uy  URU,FW,Valencia,35-259,1987,4.8,4,11,4,36.4,2.30,0.84,0.18,0.50,18.2,1,2,3,3.8,1.5,0.13,+0.2,+0.5
84,Dani Ceballos,es  ESP,MF,Real Madrid,26-085,1996,1.9,0,2,1,50.0,1.07,0.53,0.00,0.00,25.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1
85,Franco Cervi,ar  ARG,MF,Celta Vigo,28-158,1994,9.4,0,12,3,25.0,1.28,0.32,0.00,0.00,22.4,0,0,0,0.6,0.6,0.05,-0.6,-0.6
86,Pep Chavarría,es  ESP,"DF,FW",Rayo Vallecano,24-204,1998,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
87,Andreas Christensen,dk  DEN,DF,Barcelona,26-204,1996,2.7,0,1,0,0.0,0.38,0.00,0.00,,4.0,0,0,0,0.2,0.2,0.16,-0.2,-0.2
88,Samuel Chukwueze,ng  NGA,"MF,FW",Villarreal,23-162,1999,4.0,0,9,2,22.2,2.26,0.50,0.00,0.00,18.0,0,0,0,0.6,0.6,0.07,-0.6,-0.6
89,Víctor Chust,es  ESP,DF,Cádiz,22-240,2000,9.2,1,1,1,100.0,0.11,0.11,1.00,1.00,3.7,0,0,0,0.8,0.8,0.80,+0.2,+0.2
90,Pathé Ciss,sn  SEN,"MF,DF",Rayo Vallecano,28-229,1994,6.8,1,10,3,30.0,1.48,0.44,0.10,0.33,19.8,0,0,0,1.3,1.3,0.13,-0.3,-0.3
91,Carlos Clerc,es  ESP,DF,Elche,30-252,1992,6.7,0,4,2,50.0,0.60,0.30,0.00,0.00,13.0,0,0,0,0.4,0.4,0.10,-0.4,-0.4
92,Álex Collado,es  ESP,MF,Elche,23-192,1999,4.2,1,9,4,44.4,2.14,0.95,0.11,0.25,21.0,0,0,0,0.3,0.3,0.03,+0.7,+0.7
93,Eray Cömert,ch  SUI,DF,Valencia,24-269,1998,7.7,1,6,4,66.7,0.78,0.52,0.17,0.25,18.8,0,0,0,0.2,0.2,0.04,+0.8,+0.8
94,Santi Comesaña,es  ESP,MF,Rayo Vallecano,26-026,1996,6.5,0,9,1,11.1,1.39,0.15,0.00,0.00,15.3,0,0,0,1.1,1.1,0.14,-1.1,-1.1
95,Copete,es  ESP,DF,Mallorca,23-021,1999,9.1,0,3,0,0.0,0.33,0.00,0.00,,8.2,0,0,0,0.7,0.2,0.06,-0.7,-0.2
96,Francis Coquelin,fr  FRA,MF,Villarreal,31-171,1991,5.6,1,4,1,25.0,0.72,0.18,0.25,1.00,17.8,0,0,0,0.5,0.5,0.13,+0.5,+0.5
97,Jesús Corona,mx  MEX,MF,Sevilla,29-298,1993,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
98,Ángel Correa,ar  ARG,"FW,MF",Atlético Madrid,27-236,1995,4.5,3,15,6,40.0,3.32,1.33,0.20,0.50,15.2,0,0,0,2.3,2.3,0.15,+0.7,+0.7
99,Thierry Correia,pt  POR,DF,Valencia,23-236,1999,11.5,0,4,0,0.0,0.35,0.00,0.00,,22.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
100,Jaume Costa,es  ESP,DF,Mallorca,34-227,1988,8.7,0,6,4,66.7,0.69,0.46,0.00,0.00,12.3,0,0,0,0.6,0.6,0.10,-0.6,-0.6
101,Samu Costa,pt  POR,MF,Almería,21-338,2000,7.4,0,5,2,40.0,0.67,0.27,0.00,0.00,28.2,1,0,0,0.2,0.2,0.04,-0.2,-0.2
102,Thibaut Courtois,be  BEL,GK,Real Madrid,30-173,1992,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
103,Yan Couto,br  BRA,"DF,FW",Girona,20-150,2002,5.6,0,2,0,0.0,0.36,0.00,0.00,,26.8,0,0,0,0.0,0.0,0.02,0.0,0.0
104,Juan Cruz Armada,es  ESP,DF,Osasuna,30-095,1992,10.2,0,1,0,0.0,0.10,0.00,0.00,,9.5,0,0,0,0.2,0.2,0.20,-0.2,-0.2
105,Juan Cruz,es  ESP,MF,Betis,22-189,2000,1.2,1,4,1,25.0,3.24,0.81,0.25,1.00,16.8,0,0,0,0.4,0.4,0.11,+0.6,+0.6
106,Jorge Cuenca,es  ESP,DF,Villarreal,22-348,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
107,Braian Cufré,ar  ARG,DF,Mallorca,25-320,1996,2.2,0,3,0,0.0,1.39,0.00,0.00,,21.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
108,Matheus Cunha,br  BRA,"FW,MF",Atlético Madrid,23-157,1999,4.0,0,11,8,72.7,2.76,2.01,0.00,0.00,14.7,0,0,0,1.3,1.3,0.12,-1.3,-1.3
109,Curro,es  ESP,MF,Almería,26-301,1996,0.5,0,1,1,100.0,2.09,2.09,0.00,0.00,15.9,0,0,0,0.1,0.1,0.09,-0.1,-0.1
110,Sergi Darder,es  ESP,MF,Espanyol,28-313,1993,11.7,1,14,2,14.3,1.20,0.17,0.07,0.50,24.7,0,0,0,0.6,0.6,0.04,+0.4,+0.4
111,Rodrigo De Paul,ar  ARG,MF,Atlético Madrid,28-160,1994,6.2,1,5,2,40.0,0.81,0.32,0.20,0.50,24.5,0,0,0,0.2,0.2,0.05,+0.8,+0.8
112,Alberto Del Moral,es  ESP,MF,Villarreal,22-103,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
113,Thomas Delaney,dk  DEN,MF,Sevilla,31-058,1991,3.1,0,3,1,33.3,0.96,0.32,0.00,0.00,18.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2
114,Fran Delgado,es  ESP,DF,Betis,21-112,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
115,Ousmane Dembélé,fr  FRA,FW,Barcelona,25-169,1997,8.0,3,25,9,36.0,3.12,1.12,0.12,0.33,17.7,0,0,0,2.1,2.1,0.08,+0.9,+0.9
116,Memphis Depay,nl  NED,FW,Barcelona,28-260,1994,1.3,1,6,3,50.0,4.74,2.37,0.17,0.33,11.6,0,0,0,0.9,0.9,0.14,+0.1,+0.1
117,Mouctar Diakhaby,gn  GUI,DF,Valencia,25-316,1996,8.8,2,4,2,50.0,0.46,0.23,0.50,1.00,6.3,0,0,0,1.0,1.0,0.26,+1.0,+1.0
118,Mamady Diarra,ml  MLI,"MF,DF",Cádiz,22-127,2000,0.7,0,3,0,0.0,4.09,0.00,0.00,,16.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1
119,Stole Dimitrievski,mk  MKD,GK,Rayo Vallecano,28-310,1993,11.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
120,Malcom Abdulai Ares Djalo,es  ESP,FW,Athletic Club,21-019,2001,0.1,0,1,0,0.0,18.00,0.00,0.00,,26.3,0,0,0,0.0,0.0,0.03,0.0,0.0
121,Djené,tg  TOG,DF,Getafe,30-304,1991,8.3,0,2,0,0.0,0.24,0.00,0.00,,17.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1
122,Marko Dmitrović,rs  SRB,GK,Sevilla,30-280,1992,2.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
123,Kasper Dolberg,dk  DEN,FW,Sevilla,25-025,1997,2.0,0,2,1,50.0,0.98,0.49,0.00,0.00,17.3,0,0,0,0.0,0.0,0.02,0.0,0.0
124,Carlos Dominguez,es  ESP,MF,Celta Vigo,21-262,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
125,John Donald,es  ESP,DF,Elche,22-062,2000,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
126,Domingos Duarte,pt  POR,DF,Getafe,27-235,1995,11.0,0,7,3,42.9,0.64,0.27,0.00,0.00,12.0,0,0,0,0.5,0.5,0.08,-0.5,-0.5
127,Pablo Durán,es  ESP,DF,Celta Vigo,21-279,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
128,Hugo Duro,es  ESP,FW,Valencia,22-355,1999,3.2,1,10,2,20.0,3.17,0.63,0.10,0.50,11.5,0,0,0,1.5,1.5,0.15,-0.5,-0.5
129,Íñigo Eguaras,es  ESP,MF,Almería,30-238,1992,5.1,1,2,1,50.0,0.39,0.20,0.50,1.00,19.5,0,0,0,0.3,0.3,0.16,+0.7,+0.7
130,Aritz Elustondo,es  ESP,DF,Real Sociedad,28-217,1994,6.7,0,4,0,0.0,0.60,0.00,0.00,,15.7,0,0,0,0.5,0.5,0.12,-0.5,-0.5
131,Rodrigo Ely,br  BRA,DF,Almería,28-362,1993,12.0,0,8,1,12.5,0.67,0.08,0.00,0.00,14.0,1,0,0,0.4,0.4,0.05,-0.4,-0.4
132,Youssef En-Nesyri,ma  MAR,"FW,MF",Sevilla,25-152,1997,3.3,0,9,5,55.6,2.76,1.53,0.00,0.00,11.4,0,0,0,1.2,1.2,0.13,-1.2,-1.2
133,Sergio Escudero,es  ESP,DF,Valladolid,33-059,1989,7.4,0,10,3,30.0,1.36,0.41,0.00,0.00,24.2,2,0,0,0.4,0.4,0.04,-0.4,-0.4
134,Alfonso Espino,uy  URU,DF,Cádiz,30-299,1992,10.7,0,7,1,14.3,0.65,0.09,0.00,0.00,29.0,0,0,0,0.1,0.1,0.02,-0.1,-0.1
135,Bernardo Espinosa,co  COL,DF,Girona,33-112,1989,5.5,0,3,2,66.7,0.54,0.36,0.00,0.00,9.6,0,0,0,0.3,0.3,0.12,-0.3,-0.3
136,Edu Expósito,es  ESP,MF,Espanyol,26-091,1996,8.2,2,11,5,45.5,1.34,0.61,0.18,0.40,30.5,2,0,0,0.3,0.3,0.03,+1.7,+1.7
137,Nicolás Ezequiel Fernández,ar  ARG,"MF,DF",Elche,22-293,2000,2.9,0,1,1,100.0,0.34,0.34,0.00,0.00,22.2,0,0,0,0.0,0.0,0.04,0.0,0.0
138,Abdessamad Ezzalzouli,ma  MAR,"MF,FW",Osasuna,20-318,2001,3.5,0,10,3,30.0,2.88,0.86,0.00,0.00,17.1,1,0,0,0.6,0.6,0.06,-0.6,-0.6
139,Radamel Falcao,co  COL,"FW,MF",Rayo Vallecano,36-263,1986,3.8,2,12,3,25.0,3.15,0.79,0.08,0.33,18.1,0,1,1,2.0,1.2,0.10,0.0,-0.2
140,Fali,es  ESP,"DF,MF",Cádiz,29-080,1993,4.7,0,3,0,0.0,0.64,0.00,0.00,,10.7,0,0,0,0.2,0.2,0.07,-0.2,-0.2
141,Ansu Fati,es  ESP,FW,Barcelona,20-000,2002,4.7,3,26,8,30.8,5.49,1.69,0.12,0.38,13.1,1,0,0,4.3,4.3,0.19,-1.3,-1.3
142,Zouhair Feddal,ma  MAR,DF,Valladolid,33-303,1989,2.9,0,1,0,0.0,0.35,0.00,0.00,,3.5,0,0,0,0.2,0.2,0.20,-0.2,-0.2
143,Nabil Fekir,fr  FRA,"MF,FW",Betis,29-105,1993,4.2,1,10,2,20.0,2.36,0.47,0.10,0.50,19.8,4,0,0,0.7,0.7,0.07,+0.3,+0.3
144,Felipe,br  BRA,DF,Atlético Madrid,33-168,1989,1.0,0,1,0,0.0,1.00,0.00,0.00,,10.6,0,0,0,0.0,0.0,0.03,0.0,0.0
145,Luiz Felipe,it  ITA,DF,Betis,25-223,1997,4.6,0,1,0,0.0,0.22,0.00,0.00,,10.1,0,0,0,0.1,0.1,0.14,-0.1,-0.1
146,João Félix,pt  POR,FW,Atlético Madrid,22-355,1999,5.4,2,16,6,37.5,2.95,1.11,0.13,0.33,19.1,0,0,0,1.5,1.5,0.09,+0.5,+0.5
147,Kiko Femenía,es  ESP,DF,Villarreal,31-271,1991,7.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
